GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,ID,Shape__Area,Shape__Length
501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.566787,"80,566787",Noord-Oost,NO,233773.258819,581116.46,53.2108740652465,6.56632064428436,Prorail,L0004,bestaand,,1075.341912,283,befceba258d84b1ce0531529a8c04556,1,gerealiseerd,2021/04/07 10:37:28+00,5947448,0,0
501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.311689,"80,311689",Noord-Oost,NO,233520.015707,581099.133,53.2107555869388,6.5625265292521,Prorail,L0004,bestaand,,515.304041,283,befceba2599f4b1ce0531529a8c04556,1,gerealiseerd,2021/04/07 10:39:01+00,5948512,0,0
501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.329624,"80,329624",Noord-Oost,NO,233538.439576,581084.564,53.2106219974084,6.56279869017202,Prorail,L0004,bestaand,,479.799525,283,befceba258cb4b1ce0531529a8c04556,1,gerealiseerd,2021/04/07 10:38:23+00,5948553,0,0
015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,100.957059,"100,957059",Noord-Oost,NO,191227.833294,508163.7105,52.5598820346564,5.92144215528205,Kampen,G0166,bestaand,,527.456955,283,2b946fe9e62646e187d86a72e5239656,1,gerealiseerd,2021/09/07 15:06:33+00,5957878,0,0
144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,155.146336,"155,146336",Randstad Noord,RN,120064.517774,483608.0345,52.3392828784699,4.87458752051132,Prorail,L0004,bestaand,,735.355114,283,274eefb433914542a8596039e3302a88,1,,2019/11/03 15:38:24+00,5957897,0,0
501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.417098,"80,417098",Noord-Oost,NO,233623.595604,581108.748,53.2108267724532,6.56407898999402,Prorail,L0004,bestaand,,832.757391,283,a1d98a08bcdc41efa9eb4b8436ad1b64,1,gerealiseerd,2021/04/07 10:37:50+00,5962523,0,0
,,,,,,,,,,,124939.132048,482180.0745,52.3267374026436,4.94623915207958,Prorail,L0004,bestaand,,1175.547383,283,d5105579aef7412dbe64edd2f106ad40,2,gerealiseerd,2018/08/30 11:59:40+00,5968573,0,0
080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7.567342,"7,567342",Randstad Noord,RN,125850.8795,479007.899606,52.2982766723027,4.95988751702962,Amsterdam,G0363,bestaand,,1735.415001,283,64142594deab4430ad019340da54c1a4,3,,2018/02/24 13:21:44+00,5969637,0,0
080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7.468631,"7,468631",Randstad Noord,RN,125803.56,479093.666581,52.2990449938993,4.95918642584323,Amsterdam,G0363,bestaand,,212.770462,283,b3bffd2d27124d6eaf14bd7497cf7cd8,2,,2022/06/16 09:12:55+00,5969700,0,0
080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7.665584,"7,665584",Randstad Noord,RN,125898.5015,478921.850696,52.2975058285136,4.96059304261855,Amsterdam,G0363,bestaand,,212.25587,283,355c0153d4c049c1baa7b60d22907484,2,,2015/05/27 12:52:52+00,5969704,0,0
046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,34.390896,"34,390896",Zuid,Z,146439.4715,424361.38557,51.8078165331844,5.26307575223465,Prorail,L0004,bestaand,,20.788284,283,10ebbc1674a94797b7f662fed696d40e,1,gerealiseerd,2019/04/29 14:28:49+00,5972257,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27.034913,"27,034913",Randstad Noord,RN,158163.787527,467125.3205,52.1922411329099,5.43347318346634,Prorail,L0004,bestaand,,59.748619,283,fc6f4d077b774d44a45ab0fe07a6aabd,1,,2019/05/29 15:37:13+00,5973754,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,9.426132,"9,426132",Randstad Noord,RN,140733.079929,447650.9215,52.0170311468888,5.17936931316656,Prorail,L0004,bestaand,,25.051986,283,ebc811f2a33e47098de5ad0ef0680159,2,gerealiseerd,2022/09/05 09:50:49+00,5973772,0,0
096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,3.572397,"3,572397",Randstad Noord,RN,123867.0225,482474.921814,52.3293276629619,4.93048552460526,Prorail,L0004,bestaand,,202.682816,283,29a0d33c9eaa44318c8c8f0e257d7226,2,gerealiseerd,2021/02/01 16:03:12+00,5976832,0,0
,,,,,,,,,,,123878.849,482453.698371,52.3291375887033,4.93066097393847,Prorail,L0004,bestaand,,117.715145,283,e3fbaf27c7a54877b89c0b4be0cbb331,2,gerealiseerd,2019/05/22 10:21:54+00,5976833,0,0
096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,3.57264,"3,572640",Randstad Noord,RN,123880.9595,482482.693594,52.3293983000677,4.93068925528085,Prorail,L0004,bestaand,,206.827643,283,bef2af38551746ccbe20174ed3128121,2,gerealiseerd,2021/02/01 16:02:32+00,5976840,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,46.538623,"46,538623",Randstad Noord,RN,146291.463455,453002.858,52.0652497636517,5.26020475852332,Prorail,L0004,bestaand,,1075.780217,283,bf70a0b3ef8947fde0531529a8c0e238,1,gerealiseerd,2021/04/14 11:55:15+00,5978833,0,0
545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.973081,"22,973081",Zuid,Z,90588.417432,395039.2755,51.5406323464447,4.45872266403513,Prorail,L0004,bestaand,,6430.326155,283,36e4fa7f285648d3920fce63cacd61a1,2,gerealiseerd,2020/06/17 09:57:43+00,5981087,0,0
079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,14.489349,"14,489349",Randstad Noord,RN,126471.450189,502708.9615,52.5113178665396,4.96696965280311,Purmerend,G0439,bestaand,,99.409417,283,b7666b6fa1d8451eb75ca5a8577e0b0d,1,gerealiseerd,2016/09/26 20:10:03+00,5981636,0,0
664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.286906,"42,286906",Randstad Zuid,RZ,96047.119,432801.27943,51.8806230623031,4.5309973598965,Prorail,L0004,bestaand,,1063.720587,283,5a3b5d67693d4e1c8745e4cd791a1448,2,gerealiseerd,2020/10/09 17:13:42+00,5981659,0,0
506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,44.582386,"44,582386",Randstad Noord,RN,154057.856227,462813.5235,52.1534954821124,5.37343686667889,Prorail,L0004,bestaand,,233.175099,283,d6020f752bde2ad1e0530b29a8c0c683,1,gerealiseerd,2022/02/16 09:01:25+00,5982596,0,0
561,,561,561__,Den Haag Laan van NOI,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59.350422,"59,350422",Randstad Zuid,RZ,83407.944166,455033.394,52.0789411421537,4.34281695807561,Prorail,L0004,bestaand,,456.550767,283,30cf1b403def44da918b0f5a5cb4bd11,2,,2018/11/15 10:14:49+00,5991311,0,0
654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,49.357423,"49,357423",Noord-Oost,NO,234503.9105,556799.013922,52.9922909401381,6.57127654152151,Prorail,L0004,bestaand,,358.180089,283,feb272cb98ec4f4087bcd2af0ac01b37,1,,2018/12/17 09:47:01+00,5995570,0,0
654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,49.183377,"49,183377",Noord-Oost,NO,234466.772,556628.699382,52.9907662066598,6.57068193269063,Prorail,L0004,bestaand,,678.885563,283,2d5b656276404b5d894ebef8395385ab,1,,2020/08/03 07:49:06+00,5995584,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.206875,"35,206875",Randstad Noord,RN,136014.6925,455602.460802,52.0883581774793,5.11019309395911,Prorail,L0004,bestaand,,1825.969015,283,55dae1c779ac4fc2a8f5361f488c8613,1,gerealiseerd,2021/04/19 12:54:41+00,5996980,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,32.839524,"32,839524",Randstad Noord,RN,164890.901345,448871.857,52.0280998378545,5.53132450352194,Prorail,L0004,bestaand,,247.729527,283,aaf0e73c7d3364bfe05332a1e90ae9de,2,gerealiseerd,2020/07/24 12:48:08+00,5997082,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,32.839466,"32,839466",Randstad Noord,RN,164897.693029,448885.528,52.0282225926704,5.53142386170895,Prorail,L0004,bestaand,,244.800933,283,aaf0e73c7d3264bfe05332a1e90ae9de,2,gerealiseerd,2020/07/24 12:48:06+00,5997098,0,0
096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,3.443086,"3,443086",Randstad Noord,RN,123818.878,482594.928,52.3304034792719,4.92976816146666,Prorail,L0004,bestaand,,367.732332,283,a2bd5fe03062429d9c33d889e88d3be6,1,gerealiseerd,2022/07/19 13:49:32+00,6002207,0,0
096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,3.443233,"3,443233",Randstad Noord,RN,123804.966,482587.221,52.3303334242083,4.92956478840022,Prorail,L0004,bestaand,,366.69123,283,1feb0ed73b5b4cdb8fd1fa1d94813352,1,gerealiseerd,2022/07/19 13:49:32+00,6002276,0,0
038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,97.496077,"97,496077",Noord-Oost,NO,194995.562315,441775.6405,51.9629657707873,5.96914082931624,Prorail,L0004,bestaand,,90.569826,283,f03d5ba012c94e149a0576b36afd0db0,2,gerealiseerd,2021/09/07 13:37:51+00,6002388,0,0
038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,97.495901,"97,495901",Noord-Oost,NO,195004.962277,441785.425,51.9630530350849,5.9692787335517,Prorail,L0004,bestaand,,91.194834,283,976d20cfefe24e439677a1d503ff5ec6,2,gerealiseerd,2021/09/07 13:37:51+00,6002937,0,0
144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,156.256382,"156,256382",Randstad Noord,RN,118954.955542,483522.224,52.3384400319068,4.85831649014277,Prorail,L0004,bestaand,,159.053437,283,16129ee31f2248ceaa4cff478704347a,1,gerealiseerd,2022/02/11 08:53:52+00,6004178,0,0
098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.659163,"27,659163",Randstad Noord,RN,130738.396497,460932.2025,52.1360550943169,5.0328296219617,Prorail,L0004,bestaand,,600.915701,283,59cd6a6b2c8c409e9ba2c950f189d4fd,1,gerealiseerd,2018/08/30 11:21:59+00,6005484,0,0
057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,6.098494,"6,098494",Zuid,Z,166350.9735,381241.000011,51.420177924545,5.55038715718207,Prorail,L0004,bestaand,,1136.323218,283,537a74303fb447e0a958a3e0236edf87,1,gerealiseerd,2018/08/30 11:33:33+00,6005486,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.978585,"34,978585",Randstad Noord,RN,135924.112,455815.987703,52.0902742318352,5.10885953040869,Prorail,L0004,bestaand,,1576.619371,283,7425626e406a4a308bae375481d6cac2,1,gerealiseerd,2020/12/10 12:18:55+00,6007905,0,0
531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.978108,"34,978108",Randstad Noord,RN,135942.1985,455826.934273,52.0903732416185,5.10912282308634,Prorail,L0004,bestaand,,1461.844843,283,a8253b6f6455412ba24ab00a23f7a673,1,gerealiseerd,2017/11/23 09:41:52+00,6007906,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.526671,"45,526671",Randstad Zuid,RZ,93111.1695,464698.330038,52.166970027589,4.48259256124697,Prorail,L0004,bestaand,,766.250783,283,cb1697f270c8421082d35236d5410461,1,gerealiseerd,2022/12/01 08:53:24+00,6015830,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.699648,"45,699648",Randstad Zuid,RZ,92999.4305,464565.312191,52.1657620655604,4.48098378038742,Prorail,L0004,bestaand,,1133.427092,283,188baf2ba3a84861b6f8ee90b7707cc2,2,gerealiseerd,2021/04/23 11:14:50+00,6015831,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.476257,"45,476257",Randstad Zuid,RZ,93167.866,464716.719849,52.1671416464339,4.48341783099112,Prorail,L0004,bestaand,,354.50101,283,dba320157b06483fab35f001aadd43f9,2,gerealiseerd,2021/04/23 11:15:34+00,6015903,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.457904,"45,457904",Randstad Zuid,RZ,93155.226547,464751.5955,52.1674536588926,4.48322675481271,Prorail,L0004,bestaand,,74.497828,283,59bf0452ae804bcb81627ee8c57f8f2a,1,gerealiseerd,2022/01/27 09:34:13+00,6015904,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.526201,"45,526201",Randstad Zuid,RZ,93135.809,464678.393586,52.1667936188435,4.48295629785996,Prorail,L0004,bestaand,,808.212534,283,b500c41345e344a7b712fb13803f4072,1,gerealiseerd,2022/01/13 08:36:55+00,6015905,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.603645,"45,603645",Randstad Zuid,RZ,93049.122,464651.635412,52.1665434275295,4.48169425603486,Prorail,L0004,bestaand,,143.641779,283,adb03b7627f14870b1a277d2d2ce962a,2,gerealiseerd,2018/11/14 08:48:04+00,6015906,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.700167,"45,700167",Randstad Zuid,RZ,93022.847,464544.090539,52.1655739744273,4.48132987440438,Prorail,L0004,bestaand,,1319.60415,283,d965f2c144d74935b3de463de0614a79,2,gerealiseerd,2021/04/23 11:15:26+00,6015965,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.476466,"45,476466",Randstad Zuid,RZ,93143.182,464737.049466,52.1673215849806,4.48305337137447,Prorail,L0004,bestaand,,339.931406,283,bc139212d2b14a549ec3b7294b846778,2,gerealiseerd,2021/04/23 11:15:44+00,6015966,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.434988,"45,434988",Randstad Zuid,RZ,93194.7845,464748.942421,52.167434243394,4.48380538210413,Prorail,L0004,bestaand,,633.285267,283,b4817bfe05ab44a88df1a3d5e6b38c4d,2,,2018/11/14 08:48:04+00,6015967,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.604028,"45,604028",Randstad Zuid,RZ,93074.2835,464629.657809,52.1663487362448,4.48206599373007,Prorail,L0004,bestaand,,3769.856085,283,66dc3462a928433ba3044e949098ba11,2,gerealiseerd,2018/11/14 08:48:04+00,6015968,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.690893,"45,690893",Randstad Zuid,RZ,93047.408,464536.120158,52.1655050998013,4.48169027492271,Prorail,L0004,bestaand,,975.894392,283,53e184ea66344d9596ac22a914c84a09,2,gerealiseerd,2022/01/13 08:36:55+00,6015969,0,0
539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79.715635,"79,715635",Randstad Zuid,RZ,87755.553184,437491.987,51.9218401000956,4.4096740212223,Prorail,L0004,bestaand,,7475.375489,283,6cb249445fb24749939507a7f69a3e95,2,,2018/11/15 14:39:09+00,6016328,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,9.44526,"9,445260",Randstad Noord,RN,140739.668723,447632.921,52.0168695262928,5.1794660444523,Prorail,L0004,bestaand,,46.033925,283,60e1f849c8b14114b53d9a00afe13608,2,gerealiseerd,2022/09/05 09:50:42+00,6017605,0,0
545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.994907,"22,994907",Zuid,Z,90589.844118,395006.664,51.5403394088421,4.45874921579356,Prorail,L0004,bestaand,,4345.301225,283,9cd13f8674b9462793360fd3b5a531f4,2,gerealiseerd,2020/06/17 09:57:25+00,6028570,0,0
015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,91.278804,"91,278804",Noord-Oost,NO,200096.64422,504639.3225,52.5275485827216,6.05174190133209,Prorail,L0004,bestaand,,110.902012,283,5f17ea40fe1d4bbb9d101ff964591c4f,1,,2020/12/03 12:36:18+00,6029045,0,0
664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.278872,"42,278872",Randstad Zuid,RZ,96032.941,432785.138339,51.8804764936494,4.53079422817885,Prorail,L0004,bestaand,,867.341446,283,3b25224b599348a48a27434f7413ba52,2,gerealiseerd,2020/10/09 17:13:44+00,6032906,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,43.820187,"43,820187",Randstad Zuid,RZ,99816.196,440946.663254,51.954216202177,4.58442596992032,Prorail,L0004,bestaand,,6.057868,283,3a796c909c8049c585caadb563d9eeb7,2,,2021/12/21 13:29:47+00,6035635,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,43.8657,"43,865700",Randstad Zuid,RZ,99771.594543,440937.6905,51.9541311293826,4.58377864194297,Prorail,L0004,bestaand,,24.164403,283,0dd1431eef534d00a2613b22c5a79c4d,2,,2021/12/21 13:29:48+00,6035641,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,43.865648,"43,865648",Randstad Zuid,RZ,99773.383239,440926.9915,51.9540351499548,4.58380638080745,Prorail,L0004,bestaand,,22.087215,283,50044be942144e549d35ce1182b596aa,2,,2021/12/21 13:29:48+00,6035646,0,0
046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,34.402958,"34,402958",Zuid,Z,146467.9745,424352.4355,51.8077365226887,5.26348926134185,Prorail,L0004,bestaand,,110.331698,283,f63c4decbdd744aa9606cb69b2bbd38d,1,gerealiseerd,2021/12/13 13:24:57+00,6036470,0,0
046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,34.391616,"34,391616",Zuid,Z,146481.439386,424365.4095,51.8078533431193,5.26368418046885,Prorail,L0004,bestaand,,58.945848,283,d66f711f3c024995930ff8846a3e098a,1,gerealiseerd,2021/12/13 13:25:02+00,6036471,0,0
132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,43.82025,"43,820250",Randstad Zuid,RZ,99818.45,440932.381909,51.9540880724964,4.58446105138693,Prorail,L0004,bestaand,,5.910023,283,e268f291f2a94b7ba75b7f44b32604fc,2,,2021/12/21 13:29:48+00,6039715,0,0
504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,18.498834,"18,498834",Zuid,Z,196386.901507,322508.321,50.8908622079173,5.97538192967378,Prorail,L0004,bestaand,,4413.578241,283,49adbc2bf80145b9b5b245eef8fdb4f1,1,gerealiseerd,2023/01/09 17:59:38+00,6043834,0,0
074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.205966,"40,205966",Randstad Noord,RN,112809.770641,517528.057,52.6436098207414,4.76385782942282,Prorail,L0004,bestaand,,321.420536,283,db5c112ded7b1a29e0530b29a8c08964,1,gerealiseerd,2022/06/20 13:23:38+00,6048773,0,0
074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.20588,"40,205880",Randstad Noord,RN,112798.291317,517543.951,52.6437517644029,4.76368621148911,Prorail,L0004,bestaand,,321.532245,283,db5c112ded751a29e0530b29a8c08964,1,gerealiseerd,2022/06/20 13:23:05+00,6049347,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,71.282281,"71,282281",Randstad Zuid,RZ,84775.4545,445238.760573,51.9910924926761,4.36477452115705,Prorail,L0004,bestaand,,251.316789,283,201bb8fdaa5d4976933100013b3eae41,2,gerealiseerd,2022/05/10 10:53:26+00,6052017,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,71.275111,"71,275111",Randstad Zuid,RZ,84758.963,445240.940531,51.991109997687,4.36453400433068,Prorail,L0004,bestaand,,701.670001,283,a9a1c1d267a14abcb366b33a41d4c49c,2,gerealiseerd,2022/05/10 10:53:27+00,6052018,0,0
