Verkiezing;Gemeente;Stembureau_naam/totaal;Stembureau_nummer;Partij;Aantal_stemmen;Stembureau_woonplaats;Stembureau_wijknaam;Stembureau_buurtnaam;Stembureau_straatnaam;Stembureau_huisnummer;Stembureau_huisnummer_toevoeging;Stembureau_postcode;Stembureau_latitude;Stembureau_longitude;Stembureau_x;Stembureau_y;Stembureau_BAG_referentienummer;CBS_gemeentecode;CBS_wijkcode;CBS_buurtcode
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Lijst Henk Krol;0;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;NIDA;3;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;NLBeter;2;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;OPRECHT;0;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;PVV (Partij voor de Vrijheid);87;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Partij van de Arbeid (P.v.d.A.);54;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Partij voor de Dieren;29;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Piratenpartij;2;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;SP (Socialistische Partij);37;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Splinter;6;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Staatkundig Gereformeerde Partij (SGP);14;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Trots op Nederland (TROTS);1;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;U-Buntu Connected Front;0;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;VVD;336;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Volt;30;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Gymzaal Huis ten Bosch;4;Vrij en Sociaal Nederland;1;Maarssen;Maarssen;Schilderskwartier;Huis ten Boschstraat;7;;3601 AA;5.048083;52.1411;131785.32;461488.47;333100000018238;G1904;WK190401;BK19040112
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;50PLUS;19;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;BBB;8;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;BIJ1;12;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;CDA;218;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;CODE ORANJE;10;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;ChristenUnie;94;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;D66;686;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;DENK;11;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Forum voor Democratie;95;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;GROENLINKS;172;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;JA21;99;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;JEZUS LEEFT;0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;JONG;3;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;LP (Libertaire Partij);0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Lijst Henk Krol;2;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;NIDA;0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;NLBeter;0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;OPRECHT;0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;PVV (Partij voor de Vrijheid);204;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Partij van de Arbeid (P.v.d.A.);122;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Partij voor de Dieren;91;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Piratenpartij;0;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;SP (Socialistische Partij);76;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Splinter;7;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Staatkundig Gereformeerde Partij (SGP);9;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Trots op Nederland (TROTS);4;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;U-Buntu Connected Front;1;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;VVD;918;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Volt;112;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;Basisschool Het Kompas;5;Vrij en Sociaal Nederland;1;Maarssen;Maarssen;Zandweg-Oostwaard;Buitenweg;328;;3602 ZK;5.053434;52.136105;132149.07;460931.07;333100000017478;G1904;WK190401;BK19040105
TK2021;Stichtse Vecht;OVVO hal;6;50PLUS;3;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;BBB;2;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;BIJ1;12;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;CDA;49;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;CODE ORANJE;1;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;ChristenUnie;18;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;D66;259;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;DE FEESTPARTIJ (DFP);0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;DENK;2;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Forum voor Democratie;19;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;GROENLINKS;54;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;JA21;18;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;JEZUS LEEFT;1;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;JONG;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;LP (Libertaire Partij);0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Lijst Henk Krol;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;NIDA;3;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;NLBeter;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;OPRECHT;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;PVV (Partij voor de Vrijheid);27;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Partij van de Arbeid (P.v.d.A.);27;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Partij voor de Dieren;30;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Piratenpartij;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;SP (Socialistische Partij);20;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Splinter;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Staatkundig Gereformeerde Partij (SGP);0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Trots op Nederland (TROTS);1;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;U-Buntu Connected Front;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;VVD;333;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Volt;46;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;OVVO hal;6;Vrij en Sociaal Nederland;0;Maarssen;Maarssen;Op Buuren;Sportparkweg;9;;3604 AW;5.060945;52.124606;132657.53;459649.31;333100000014618;G1904;WK190401;BK19040104
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;50PLUS;8;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;BBB;8;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;BIJ1;9;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;CDA;94;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;CODE ORANJE;1;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;ChristenUnie;19;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;D66;157;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;DE FEESTPARTIJ (DFP);0;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;DENK;1;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Forum voor Democratie;42;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;GROENLINKS;68;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;JA21;15;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;JEZUS LEEFT;2;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;JONG;0;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;LP (Libertaire Partij);3;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Lijst Henk Krol;1;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;NIDA;0;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;NLBeter;2;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;OPRECHT;0;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;PVV (Partij voor de Vrijheid);72;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Partij van de Arbeid (P.v.d.A.);29;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Partij voor de Dieren;82;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Piratenpartij;2;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;SP (Socialistische Partij);18;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Splinter;2;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Staatkundig Gereformeerde Partij (SGP);9;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Trots op Nederland (TROTS);6;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;U-Buntu Connected Front;0;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;VVD;245;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Volt;30;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
TK2021;Stichtse Vecht;Dorpshuis De Veenkluit;7;Vrij en Sociaal Nederland;4;Tienhoven;Tienhoven;Tienhoven-Oud Maarsseveen;Ds. Ulferslaan;25;;3612 BH;5.082458;52.165755;134149.99;464221.18;333100000012122;G1904;WK190407;BK19040703
