OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
576,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Links-Links,42.82529219,87353.895,437755.576,4.04699999,87320.17699999,437781.908,3.684,55B/57A,"-10,253","32,572",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92416069,51.92439324,Nee,Ja,4.40378388,4.40328858,32.572,-10.253
577,174d69d8-dbd2-481a-b2db-30cd058e6cfd,Rechts-Links,39.4579354,87352.532,437759.32299999,3.988,87320.17699999,437781.908,3.684,55B/57A,"-6,860","32,598",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9241942,51.92439324,Nee,Ja,4.40376333,4.40328858,32.598,-6.86
578,caccc4be-013d-4ec4-b9ac-db1251c6f87b,Links,35.03462264,30359.47,386164.82699999,3.28799999,30365.338,386130.31599999,3.28799999,475A,"-4,500","30,535",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45077411,51.45046532,Ja,Ja,3.59399173,3.59408832,30.535,-4.5
579,caccc4be-013d-4ec4-b9ac-db1251c6f87b,Rechts,38.56577406,30359.47,386164.82699999,3.28799999,30363.525,386126.47499999,3.28799999,475A,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.45077411,51.4504304,Ja,Ja,3.59399173,3.59406361,34.066,-4.5
580,4961793c-c413-450b-8ff3-1a571e06d4f8,Links,36.44952505,39202.31199999,387135.84499999,5.686,39184.328,387167.549,5.686,52,"-4,750","31,699",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46138451,51.46166569,Ja,Ja,3.72084148,3.72057236,31.699,-4.75
581,4961793c-c413-450b-8ff3-1a571e06d4f8,Rechts,35.90728046,39202.31199999,387135.84499999,5.686,39187.159,387168.348,5.686,52,"-4,750","31,157",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46138451,51.46167346,Ja,Onbekend,3.72084148,3.72061282,31.157,-4.75
582,5275b917-1853-402d-becf-65c80430bd3d,Rechts,40.39201768,148401.214,410907.28899999,6.41699999,148391.04999999,410868.22999999,6.41699999,2219,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68691173,51.68656053,Ja,Ja,5.29177556,5.29162931,36.492,-3.9
583,5275b917-1853-402d-becf-65c80430bd3d,Links,40.36977138,148401.214,410907.28899999,6.41699999,148393.81,410867.60399999,6.41699999,2219,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68691173,51.68655494,Ja,Ja,5.29177556,5.29166924,36.47,-3.9
584,a87f1670-a853-4c7c-9ab9-1b3de32405a5,Rechts,32.45490259,148665.75899999,411822.08399999,6.801,148675.715,411852.94799999,6.855,23,"-3,900","28,555",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6951374,51.69541493,Ja,Ja,5.29558456,5.295728,28.555,-3.9
585,a87f1670-a853-4c7c-9ab9-1b3de32405a5,Links,40.36941665,148665.75899999,411822.08399999,6.801,148675.799,411861.185,6.801,23,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6951374,51.69548897,Ja,Ja,5.29558456,5.29572906,36.47,-3.9
586,cff932e8-9df5-4741-a232-dd62e84f8c73,Links,35.81266756,47403.519,369496.074,3.43999999,47392.97499999,369530.245,3.43699999,90,"-4,068","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3044979,51.30480296,Ja,Ja,3.84418447,3.84402295,31.745,-4.068
587,cff932e8-9df5-4741-a232-dd62e84f8c73,Rechts,35.76795535,47403.519,369496.074,3.43999999,47395.76799999,369530.992,3.43699999,90,"-4,068","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3044979,51.3048102,Ja,Ja,3.84418447,3.84406276,31.7,-4.068
588,52ad0ad6-2dd6-4a71-9f00-e4cf82e2d7d6,Rechts,33.83348654,87686.323,433473.837,3.21499999,87716.955,433459.559,3.21499999,X0040,"-3,165","30,669",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88572034,51.88559572,Ja,Onbekend,4.4094533,4.40990096,30.669,-3.165
589,52ad0ad6-2dd6-4a71-9f00-e4cf82e2d7d6,Links,33.81024856,87686.323,433473.837,3.21499999,87718.12099999,433462.347,3.21499999,X0040,"-3,165","30,646",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88572034,51.88562092,Ja,Ja,4.4094533,4.40991735,30.646,-3.165
590,f7e98601-60ae-40f8-87b0-dbf59fb46da9,Rechts,52.1883493,211207.79199999,463321.173,10.93,211240.76199999,463361.609,11.128,13B,"-4,499","47,690",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1551984,52.15555845,Ja,Ja,6.20855732,6.20904575,47.69,-4.499
591,f7e98601-60ae-40f8-87b0-dbf59fb46da9,Links,62.6262073,211207.79199999,463321.173,10.93,211245.58799999,463371.108,11.177,13B,"-4,499","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1551984,52.15564333,Ja,Ja,6.20855732,6.20911784,58.128,-4.499
592,674e7f09-73e0-4be9-b43e-f1b393475c78,Links,40.36949196,210623.116,462601.613,10.069,210643.81,462636.275,10.069,239,"-3,900","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.14879077,52.1491002,Ja,Ja,6.1998966,6.2002046,36.469,-3.9
593,674e7f09-73e0-4be9-b43e-f1b393475c78,Rechts,40.39121444,210623.116,462601.613,10.069,210646.182,462634.731,10.069,239,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.14879077,52.14908608,Ja,Ja,6.1998966,6.20023901,36.491,-3.9
594,69621c42-5a52-4c13-a914-a7b3a87df4d5,Rechts,38.5875132,187967.261,334617.326,49.50699999,187982.06599999,334652.923,49.389,921,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.00025109,51.00057019,Ja,Ja,5.85683084,5.85704499,34.088,-4.5
595,69621c42-5a52-4c13-a914-a7b3a87df4d5,Links,38.56447452,187967.261,334617.326,49.50699999,187979.64199999,334653.84899999,49.389,921,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.00025109,51.00057866,Ja,Ja,5.85683084,5.85701055,34.064,-4.5
596,80e247ee-f5dc-40be-bceb-2de7f209ce16,Rechts,40.39218312,60971.692,441203.67599999,5.14499999,60960.942,441242.57799999,5.14499999,1615,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95131093,51.95165869,Ja,Ja,4.01939278,4.01922578,36.492,-3.9
597,80e247ee-f5dc-40be-bceb-2de7f209ce16,Links,40.37047413,60971.692,441203.67599999,5.14499999,60958.239,441241.739,5.14499999,1615,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.95131093,51.95165069,Ja,Ja,4.01939278,4.0191867,36.471,-3.9
598,ee793caa-3f28-44fe-aa99-fa682d0e7f3a,Rechts,38.56455556,110787.836,447579.738,-0.35,110826.147,447575.32299999,-0.444,475B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01481386,52.01477723,Ja,Ja,4.74316797,4.74372659,34.065,-4.5
599,ee793caa-3f28-44fe-aa99-fa682d0e7f3a,Links,38.58784801,110787.836,447579.738,-0.35,110826.349,447577.989,-0.444,475B,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01481386,52.01480121,Ja,Ja,4.74316797,4.74372919,34.088,-4.5
600,cebd5ca3-3008-429c-b9c5-72ae6a303b51,Rechts,31.17113691,100335.907,427508.867,0.034,100361.955,427491.78899999,0.033,15-18,"-1,325","29,846",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83349433,51.83334339,Ja,Ja,4.59411852,4.59449909,29.846,-1.325
601,cebd5ca3-3008-429c-b9c5-72ae6a303b51,Links,32.5755257,100335.907,427508.867,0.034,100364.31,427492.916,0.01,15-18,"-1,325","31,250",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83349433,51.83335375,Ja,Ja,4.59411852,4.59453308,31.25,-1.325
602,f612006b-7b38-42f5-9500-4b70e9269043,Links,65.05554517,188895.23699999,318628.37099999,97.361,188958.662,318613.96299999,97.584,351A,"-3,900","61,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85647897,50.8563457,Ja,Ja,5.86855149,5.86945082,61.155,-3.9
603,f612006b-7b38-42f5-9500-4b70e9269043,Rechts,65.04507969,188895.23699999,318628.37099999,97.361,188957.98699999,318611.245,97.584,351A,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85647897,50.85632131,Ja,Ja,5.86855149,5.86944098,61.145,-3.9
604,00d15a97-0d6c-47ac-9615-ca8c2e738271,Rechts,65.04471314,131782.10999999,459946.239,1.87599999,131734.76199999,459990.837,1.87599999,3863,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12723844,52.12763729,Ja,Ja,5.04814148,5.047447,61.145,-3.9
605,00d15a97-0d6c-47ac-9615-ca8c2e738271,Links,55.72241557,131782.10999999,459946.239,1.87599999,131740.13,459982.86599999,1.829,3863,"-3,900","51,822",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12723844,52.12756587,Ja,Ja,5.04814148,5.04752594,51.822,-3.9
606,e04d45be-6abd-4d81-9f21-e87cd16f6711,Rechts-Links,11.42706062,161099.396,383689.93199999,20.131,161110.53099999,383692.499,20.155,K31,"-7,873","3,554",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44227154,51.44229449,Ja,Ja,5.47492965,5.47508985,3.554,-7.873
607,e04d45be-6abd-4d81-9f21-e87cd16f6711,Links-Rechts,11.66762744,161103.57699999,383691.737,20.18199999,161115.244,383691.61599999,20.09799999,K31,"-3,491","8,176",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44228772,51.44228651,Ja,Ja,5.47498982,5.47515763,8.176,-3.491
608,51a97190-e932-4d89-85bc-92c4c5b7cf26,Rechts,32.99584069,61705.42399999,386761.07,1.11,61679.091,386780.90399999,1.11,359A,"-4,500","28,496",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46219013,51.46236401,Ja,Ja,4.04467115,4.04428705,28.496,-4.5
609,51a97190-e932-4d89-85bc-92c4c5b7cf26,Links,38.56479775,61705.42399999,386761.07,1.11,61673.24199999,386782.32,1.11,359A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46219013,51.46237577,Ja,Ja,4.04467115,4.04420253,34.065,-4.5
610,e9da5c89-4d2b-4181-9133-dbfdf46f75fa,Rechts,37.21850218,94624.872,439972.672,0.52,94594.41899999,439951.275,0.569,X0137,"-3,154","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9449231,51.94472749,Ja,Ja,4.50908531,4.5086462,34.065,-3.154
611,e9da5c89-4d2b-4181-9133-dbfdf46f75fa,Links,37.24247882,94624.872,439972.672,0.52,94596.03999999,439949.14899999,0.569,X0137,"-3,154","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9449231,51.94470856,Ja,Onbekend,4.50908531,4.50867015,34.089,-3.154
612,498f6219-4b6a-4973-91f1-052bf359e2eb,Links-Links,39.81977071,61483.68699999,439974.139,5.206,61464.724,440009.11499999,5.206,1259A/1261,"-13,036","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94034868,51.94065978,Ja,Ja,4.02717351,4.02688828,26.784,-13.036
613,498f6219-4b6a-4973-91f1-052bf359e2eb,Links-Rechts,42.87479179,61483.68699999,439974.139,5.206,61465.06599999,440012.759,5.206,1259A/1261,"-13,036","29,839",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94034868,51.94069258,Ja,Ja,4.02717351,4.02689226,29.839,-13.036
614,498f6219-4b6a-4973-91f1-052bf359e2eb,Rechts-Links,39.84523188,61485.92599999,439975.379,5.206,61464.724,440009.11499999,5.206,1259A/1261,"-13,035","26,811",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9403602,51.94065978,Ja,Ja,4.02720573,4.02688828,26.811,-13.035
615,498f6219-4b6a-4973-91f1-052bf359e2eb,Rechts-Rechts,42.84832918,61485.92599999,439975.379,5.206,61465.06599999,440012.759,5.206,1259A/1261,"-13,035","29,814",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9403602,51.94069258,Ja,Ja,4.02720573,4.02689226,29.814,-13.035
616,87fa5233-ef19-4385-8aef-448f79bdfc1f,Rechts-Rechts,39.33332944,104991.373,424625.03499999,1.832,105030.28999999,424619.565,1.55,1251/1253A,"-6,860","32,474",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8080122,51.80796652,Ja,Ja,4.66207277,4.66263781,32.474,-6.86
617,87fa5233-ef19-4385-8aef-448f79bdfc1f,Links-Links,42.92932909,104988.56,424627.46299999,1.879,105031.098,424621.96299999,1.53899999,1251/1253A,"-9,972","32,957",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80803377,51.80798815,Ja,Ja,4.66203163,4.66264918,32.957,-9.972
618,87fa5233-ef19-4385-8aef-448f79bdfc1f,Rechts-Links,39.84374322,104991.373,424625.03499999,1.832,105031.098,424621.96299999,1.53899999,1251/1253A,"-6,860","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8080122,51.80798815,Ja,Ja,4.66207277,4.66264918,32.984,-6.86
619,87fa5233-ef19-4385-8aef-448f79bdfc1f,Links-Rechts,42.4708314,104988.56,424627.46299999,1.879,105030.28999999,424619.565,1.55,1251/1253A,"-9,972","32,499",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80803377,51.80796652,Ja,Ja,4.66203163,4.66263781,32.499,-9.972
620,48499b9e-77cc-45c9-a18f-43e67450a953,Rechts-Links,46.9358397,210219.301,474092.025,9.02399999,210251.831,474058.193,8.987,192Aa,"-20,880","26,056",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25209692,52.2517896,Ja,Ja,6.19586908,6.19633989,26.056,-20.88
621,48499b9e-77cc-45c9-a18f-43e67450a953,Links-Rechts,49.67423483,210219.13399999,474095.488,9.002,210249.589,474056.245,9.00999999,192Aa,"-23,619","26,056",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25212806,52.25177232,Ja,Ja,6.1958672,6.19630674,26.056,-23.619
622,044dfe2c-6415-48ce-96cc-3ca6c4cb4bab,Links,38.56574937,184478.424,338870.678,34.194,184492.99299999,338834.96999999,34.194,84,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.03867336,51.03835164,Ja,Ja,5.80748039,5.80768517,34.065,-4.5
623,044dfe2c-6415-48ce-96cc-3ca6c4cb4bab,Rechts,38.5887361,184478.424,338870.678,34.194,184490.55499999,338834.08199999,34.194,84,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.03867336,51.03834379,Ja,Ja,5.80748039,5.80765034,34.088,-4.5
624,9130decf-b449-4445-8a7f-16c4a3cafc8e,Links-Links,43.35876514,79609.979,431672.179,4.317,79566.66099999,431672.08,4.339,353A/361B,"-10,400","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86849392,51.86848717,Ja,Ja,4.29255586,4.29192702,32.959,-10.4
625,9130decf-b449-4445-8a7f-16c4a3cafc8e,Rechts-Rechts,40.14751756,79609.66899999,431674.38699999,4.34499999,79569.55599999,431674.477,4.339,353A/361B,"-10,085","30,063",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86851372,51.8685091,Ja,Ja,4.29255087,4.29196853,30.063,-10.085
626,9130decf-b449-4445-8a7f-16c4a3cafc8e,Links-Rechts,40.4882668,79609.979,431672.179,4.317,79569.55599999,431674.477,4.339,353A/361B,"-10,400","30,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86849392,51.8685091,Ja,Ja,4.29255586,4.29196853,30.089,-10.4
627,9130decf-b449-4445-8a7f-16c4a3cafc8e,Rechts-Links,43.06989383,79609.66899999,431674.38699999,4.34499999,79566.66099999,431672.08,4.339,353A/361B,"-10,085","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86851372,51.86848717,Ja,Ja,4.29255087,4.29192702,32.985,-10.085
628,04d1269c-cb1c-48ed-82eb-fa732c0dff86,Links,31.62209305,110750.614,516660.052,1.75899999,110736.53599999,516631.76299999,1.702,91A,"-4,500","27,122",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63564686,52.6353915,Ja,Ja,4.73355087,4.73334669,27.122,-4.5
629,04d1269c-cb1c-48ed-82eb-fa732c0dff86,Rechts,38.5651296,110750.614,516660.052,1.75899999,110731.47,516626.574,1.695,91A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63564686,52.63534445,Ja,Ja,4.73355087,4.73327256,34.065,-4.5
630,0381c181-f23d-4edb-8cea-6107ff7e417e,Links,51.50472273,107756.238,447935.01699999,0.178,107807.594,447931.395,0.069,209,"-4,500","47,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01775715,52.01772897,Ja,Ja,4.69896032,4.69970892,47.005,-4.5
631,0381c181-f23d-4edb-8cea-6107ff7e417e,Rechts,48.32518346,107756.238,447935.01699999,0.178,107804.22,447929.26799999,0.057,209,"-4,500","43,825",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01775715,52.01770956,Ja,Ja,4.69896032,4.69966006,43.825,-4.5
632,c6be5945-c5be-4007-b591-16386aae2081,Rechts,38.56512167,88003.24199999,432243.717,3.41999999,88039.921,432231.804,3.41999999,W1-4,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87470315,51.87460049,Ja,Ja,4.41429517,4.41483005,34.065,-4.5
633,c6be5945-c5be-4007-b591-16386aae2081,Links,35.59521323,88003.24199999,432243.717,3.41999999,88037.706,432234.93699999,3.415,W1-4,"-4,500","31,095",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87470315,51.87462838,Ja,Ja,4.41429517,4.41479729,31.095,-4.5
634,826c5281-815b-4c68-bbcc-27e61a8c6e85,Links-Rechts,42.47101893,121547.48,488166.608,5.509,121511.611,488189.34999999,5.495,63B/69,"-13,035","29,436",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38034458,52.38054678,Ja,Ja,4.89589242,4.89536337,29.436,-13.035
635,826c5281-815b-4c68-bbcc-27e61a8c6e85,Links-Links,40.39509029,121547.48,488166.608,5.509,121512.417,488186.597,5.498,63B/69,"-13,035","27,360",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38034458,52.38052209,Ja,Ja,4.89589242,4.89537548,27.36,-13.035
636,826c5281-815b-4c68-bbcc-27e61a8c6e85,Rechts-Links,40.42165091,121548.73,488168.841,5.509,121512.417,488186.597,5.498,63B/69,"-13,035","27,386",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38036472,52.38052209,Ja,Ja,4.89591056,4.89537548,27.386,-13.035
637,826c5281-815b-4c68-bbcc-27e61a8c6e85,Rechts-Rechts,42.44570642,121548.73,488168.841,5.509,121511.611,488189.34999999,5.495,63B/69,"-13,035","29,410",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38036472,52.38054678,Ja,Ja,4.89591056,4.89536337,29.41,-13.035
638,108b3900-7416-4adb-a259-376c80829b3e,Rechts-Links,6.83221197,83402.172,454315.405,0.335,83407.22,454310.80099999,0.329,K967,"-3,347","3,485",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07248835,52.07244763,Ja,Ja,4.34288334,4.34295792,3.485,-3.347
639,108b3900-7416-4adb-a259-376c80829b3e,Links-Rechts,7.16606093,83407.883,454311.26699999,0.329,83401.68799999,454314.869,0.329,K967,"-3,746","3,420",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0724519,52.07248347,Ja,Ja,4.34296749,4.34287639,3.42,-3.746
640,c2ef9651-cf61-461e-b67f-7242e5da4cbd,Rechts,47.1142175,57841.213,440295.309,5.109,57854.84199999,440250.22899999,5.109,1705,"-3,901","43,213",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94260984,51.94220714,Ja,Ja,3.97412423,3.97433514,43.213,-3.901
641,c2ef9651-cf61-461e-b67f-7242e5da4cbd,Links,53.70488382,57841.213,440295.309,5.109,57859.178,440244.69799999,5.109,1705,"-3,901","49,804",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94260984,51.9421582,Ja,Ja,3.97412423,3.97439975,49.804,-3.901
642,f90c52df-40cb-4602-bdcf-24c3fd395f8f,Rechts,44.05433371,190515.11499999,444163.65299999,27.57799999,190558.782,444169.482,27.556,2151,"-3,901","40,154",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98473342,51.98478301,Ja,Ja,5.90420006,5.90483631,40.154,-3.901
643,f90c52df-40cb-4602-bdcf-24c3fd395f8f,Links,53.72162563,190515.11499999,444163.65299999,27.57799999,190567.89799999,444173.53399999,27.49599999,2151,"-3,901","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98473342,51.98481885,Ja,Ja,5.90420006,5.90496943,49.821,-3.901
644,6aaa0c72-a1fb-4bc0-a88b-67fb180ca1d9,Links,33.65956044,126235.187,502596.72499999,0.776,126265.45299999,502611.38199999,0.751,171B,"-3,900","29,760",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51029719,52.5104305,Ja,Ja,4.96349832,4.96394286,29.76,-3.9
645,6aaa0c72-a1fb-4bc0-a88b-67fb180ca1d9,Rechts,40.37009445,126235.187,502596.72499999,0.776,126272.561,502611.987,0.776,171B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51029719,52.51043631,Ja,Ja,4.96349832,4.96404751,36.47,-3.9
646,c3b802e1-a81f-4ec2-8538-5410a056e5ca,Links,33.80959445,88132.955,433309.895,3.293,88164.701,433298.264,3.293,X0241,"-3,165","30,644",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88430075,51.88420003,Ja,Ja,4.41597168,4.41643498,30.644,-3.165
647,c3b802e1-a81f-4ec2-8538-5410a056e5ca,Rechts,26.23921787,88132.955,433309.895,3.293,88156.77,433298.95299999,3.298,X0241,"-3,165","23,074",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.88430075,51.88420527,Ja,Onbekend,4.41597168,4.41631967,23.074,-3.165
648,78a1114b-a977-43d2-b3c3-fd65b333c5ca,Rechts,53.72138795,113030.111,549947.447,1.302,113043.00599999,549895.319,1.302,1135,"-3,900","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.93495644,52.93448903,Ja,Ja,4.76297487,4.76317335,49.821,-3.9
649,78a1114b-a977-43d2-b3c3-fd65b333c5ca,Links,53.70557381,113030.111,549947.447,1.302,113045.668,549896.04399999,1.302,1135,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.93495644,52.93449575,Ja,Ja,4.76297487,4.76321284,49.805,-3.9
650,d21959a0-3a77-4d8b-a6f7-d90978a00628,Links,40.39411828,61347.99599999,440052.032,5.219,61364.13199999,440015.038,5.219,1567,"-3,900","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94102577,51.94069606,Ja,Ja,4.02517941,4.0254241,36.494,-3.9
651,d21959a0-3a77-4d8b-a6f7-d90978a00628,Rechts,40.37109517,61347.99599999,440052.032,5.219,61361.46499999,440013.97399999,5.219,1567,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94102577,51.94068605,Ja,Ja,4.02517941,4.02538562,36.471,-3.9
652,c2c1b9bf-a2c7-4dc0-805f-b8f47b67e238,Rechts,38.58825971,68805.25,439704.238,5.56299999,68770.148,439720.183,5.56299999,959,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93910697,51.93924481,Ja,Ja,4.13369583,4.13318146,34.088,-4.5
653,c2c1b9bf-a2c7-4dc0-805f-b8f47b67e238,Links,38.56459166,68805.25,439704.238,5.56299999,68769.145,439717.78999999,5.56299999,959,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93910697,51.93922315,Ja,Ja,4.13369583,4.13316748,34.065,-4.5
654,8505a6b3-7165-4790-a1cc-42dcee2bb67c,Links,31.75379415,108433.232,504046.031,0.471,108458.118,504026.348,0.471,185A,"-4,500","27,254",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.52209567,52.5219209,Ja,Ja,4.70108796,4.70145736,27.254,-4.5
655,8505a6b3-7165-4790-a1cc-42dcee2bb67c,Rechts,35.21470504,108433.232,504046.031,0.471,108459.52899999,504022.60999999,0.471,185A,"-4,500","30,715",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.52209567,52.52188743,Ja,Ja,4.70108796,4.70147867,30.715,-4.5
656,f0653660-9492-4dec-a2f1-fbdc1cd579ed,Links,54.5807773,206094.491,585807.067,1.87799999,206039.96799999,585804.80599999,1.909,355B,"-4,500","50,081",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.25637468,53.25635958,Ja,Ja,6.15280428,6.15198702,50.081,-4.5
657,f0653660-9492-4dec-a2f1-fbdc1cd579ed,Rechts,62.63273776,206094.491,585807.067,1.87799999,206031.859,585806.763,1.87799999,355B,"-4,500","58,133",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.25637468,53.25637793,Ja,Ja,6.15280428,6.15186584,58.133,-4.5
658,2576c04d-41f8-4dee-ad44-0cacd5e4ef95,Links-Rechts,46.02015626,84279.732,435998.973,3.569,84244.94899999,435968.84,3.511,507A/507B,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90799165,51.90771642,Ja,Ja,4.35946035,4.35896113,32.985,-13.035
659,2576c04d-41f8-4dee-ad44-0cacd5e4ef95,Links-Links,45.99361499,84279.732,435998.973,3.569,84246.72999999,435967.00199999,3.511,507A/507B,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90799165,51.90770013,Ja,Ja,4.35946035,4.35898739,32.959,-13.035
660,2576c04d-41f8-4dee-ad44-0cacd5e4ef95,Rechts-Links,46.01955374,84277.951,436000.81099999,3.569,84246.72999999,435967.00199999,3.511,507A/507B,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90800794,51.90770013,Ja,Ja,4.35943409,4.35898739,32.985,-13.035
