OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
3644,deef8995-17b9-4e75-9b9e-ba6383b07416,Links,35.41237427,100959.984,427007.243,-0.431,100932.336,427029.32299999,-0.444,976,"-1,325","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82904677,51.82924253,Ja,Ja,4.60325039,4.60284589,34.087,-1.325,Rechts
3645,61e2a905-5ed0-469b-802e-3877a8ab0e06,Rechts,32.42475253,136457.97899999,454896.57799999,3.632,136443.969,454925.788,3.603,521B,"-2,558","29,867",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08202865,52.08229072,Ja,Ja,5.11669888,5.1164929,29.867,-2.558,Rechts
3646,fe7ee94c-ea20-40a4-8a0f-76a629314468,Rechts-Rechts,44.17430817,141164.584,470556.98599999,5.703,141143.125,470595.55099999,5.761,43B/47,"-16,015","28,159",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.22292087,52.22326695,Ja,Ja,5.18472488,5.18440925,28.159,-16.015,Rechts
3649,45ee0f17-46b5-4b91-bfaf-f4b54c2133cc,Links-Links,43.20375382,61423.93499999,439985.20299999,5.16999999,61411.881,440026.646,5.181,1227A/1231,"-13,036","30,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94043804,51.94080842,Ja,Ja,4.02630174,4.02611519,30.168,-13.036,Rechts
3650,19385f3f-0029-4fff-b0fb-75d9a2b5d312,Rechts,40.37048894,122715.93799999,399602.15,10.13299999,122676.589,399611.174,10.13299999,1B,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58440674,51.58448559,Ja,Ja,4.92139091,4.92082235,36.471,-3.9,Rechts
3651,6658bfa0-9ce9-4f30-9fec-4b8a605a3c47,Rechts,40.36948411,105070.734,411245.527,0.973,105085.662,411208.01899999,1.03099999,291A,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68776608,51.6874303,Ja,Ja,4.6651482,4.66536944,36.47,-3.899,Rechts
3653,8cbde237-e06f-4115-885c-ef7cd7e1ca7f,Links,53.55425985,143056.106,487374.814,1.379,143107.601,487389.46799999,1.379,2203,"-3,600","49,954",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37411742,52.37425024,Ja,Ja,5.211811,5.21256666,49.954,-3.6,Rechts
3654,e29ed879-769e-4e42-9b25-f3931db24cb2,Links,37.15816616,108997.101,503579.19699999,0.986,108967.967,503602.215,0.864,233B,"-4,500","32,658",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51794809,52.51815249,Ja,Ja,4.70945991,4.70902754,32.658,-4.5,Rechts
3656,48ca50f6-0616-40a6-83f9-b299e6ff9c7a,Rechts-Rechts,37.73993474,137539.296,455659.684,2.77599999,137524.13699999,455625.161,2.76699999,9010A/9010B,"-10,778","26,962",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0889225,52.08861173,Ja,Ja,5.13243464,5.13221522,26.962,-10.778,Rechts
3657,58a50864-81e0-44bc-96cb-53ef48ac88ea,Links,38.58743962,90337.508,431832.76199999,3.742,90373.581,431846.364,3.742,911,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87128549,51.87141192,Ja,Onbekend,4.44826544,4.44878662,34.088,-4.499,Rechts
3658,13cdcb9d-723e-43fa-93c5-7b693ca8dce0,Rechts,38.56457221,255856.639,571410.66,1.982,255858.904,571449.158,1.982,35,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.11998382,53.12032923,Ja,Ja,6.89373855,6.89378439,34.065,-4.5,Rechts
3661,dedcf25d-b445-4e74-9ffa-ad18cdf57eb0,Rechts,38.5653567,121485.711,488258.231,5.548,121452.77099999,488278.287,5.55999999,2535B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38116425,52.38134249,Ja,Ja,4.89497612,4.89449035,34.065,-4.5,Rechts
3663,c6b89b13-b590-4fb7-a270-831969fdd7d7,Rechts-Links,51.97914986,91154.91599999,395601.58899999,4.238,91124.02899999,395559.782,4.238,901A/901B,"-16,015","35,964",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54575085,51.5453716,Ja,Ja,4.46678453,4.46634691,35.964,-16.015,Rechts
3666,45ee0f17-46b5-4b91-bfaf-f4b54c2133cc,Links-Rechts,39.84537128,61423.93499999,439985.20299999,5.16999999,61414.855,440024,5.16999999,1227A/1231,"-13,036","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94043804,51.94078514,Ja,Ja,4.02630174,4.02615915,26.81,-13.036,Rechts
3667,0bf61909-e8e3-4516-b543-af2468d95117,Links-Links,51.25524332,136257.858,455280.51299999,3.608,136235.095,455326.374,3.608,2749/2751,"-15,663","35,592",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08547271,52.08588413,Ja,Ja,5.11375833,5.1134237,35.592,-15.663,Rechts
3670,1227b6b8-020e-4a0d-a3b9-59ce38c676fd,Rechts,38.5645197,207589.76,377862.999,19.579,207595.546,377824.87099999,19.631,948,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3874783,51.38713507,Ja,Ja,6.14271821,6.14279565,34.065,-4.5,Rechts
3671,75813666-2f65-4df8-bf5f-85cdb35a98e0,Links,38.56531947,153211.24799999,463053.30699999,6.583,153173.377,463060.592,6.66399999,25,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15564916,52.15571451,Ja,Ja,5.36106504,5.3605116,34.065,-4.5,Rechts
3672,c44299e4-0905-4173-8c9a-19ccbd3fd674,Rechts,51.50543869,91976.595,437857.22899999,3.27099999,92026.69999999,437869.06599999,3.298,329,"-4,500","47,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92561722,51.92572927,Ja,Ja,4.47096029,4.47168647,47.005,-4.5,Rechts
3674,f69dbc7d-6dea-40c0-a47e-cbb57f7f9b64,Links,35.5218992,99969.735,427717.527,3.782,99941.849,427739.531,3.387,3591A,"-4,500","31,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83533366,51.83552867,Ja,Ja,4.58877326,4.5883652,31.022,-4.5,Rechts
3675,a638da26-2e77-48fd-8e77-2c1fe89aaea9,Links,65.05558823,83971.60799999,432486.97999999,3.81199999,83907.21499999,432477.82199999,3.81199999,865,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87638997,51.87629945,Ja,Ja,4.35570759,4.35477449,61.156,-3.9,Rechts
3677,cec98499-f988-46d2-b568-a6442af91efc,Links,34.92793857,257271.404,532523.86699999,19.276,257289.584,532494.079,19.324,X0325,"-4,500","30,428",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.77036799,52.77009694,Ja,Onbekend,6.90266746,6.9029275,30.428,-4.5,Rechts
3680,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Rechts,43.07035938,43432.491,373006.287,1.993,43389.5,373004.446,2.02499999,131/132,"-10,112","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33527186,51.33524683,Ja,Ja,3.78615332,3.78553719,32.959,-10.112,Rechts
3681,f5bbe043-2140-403a-8780-4d288cbc2468,Links,34.74953264,90607.248,395033.237,4.261,90582.22999999,395009.12,4.261,137A,"-3,900","30,850",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54058022,51.5403606,Ja,Ja,4.45899441,4.45863826,30.85,-3.9,Rechts
3682,d27f3501-b538-4c7f-9c26-8121d50214d2,Links-Links,37.21532124,176695.77499999,306384.04599999,55.84599999,176707.41399999,306419.352,55.84599999,52A/60B,"-13,035","24,180",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.74700979,50.74732671,Ja,Ja,5.69457637,5.69474337,24.18,-13.035,Rechts
3688,ea74ba33-197f-4f22-aec5-b1356defa542,Links-Rechts,2.70994358,82428.27599999,454949.813,0.431,82430.163,454947.868,0.438,K1279,"-1,185","1,525",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07806291,52.07804568,Ja,Ja,4.32854558,4.32857351,1.525,-1.185,Rechts
3689,119a0ad2-b9a0-4183-8b5a-9af8c230bea9,Rechts-Links,44.77108717,79775.68799999,431665.42599999,4.216,79730.98399999,431662.976,4.251,341/343,"-13,035","31,736",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86845565,51.86842759,Ja,Ja,4.29496296,4.29431452,31.736,-13.035,Rechts
3690,1ab0e5b0-9f50-4e07-80f8-dc06fc1cbbcb,Links-Links,45.99313162,95007.978,434736.977,0.874,94985.51499999,434777.06,1.094,271/273,"-13,035","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89790923,51.89826705,Ja,Ja,4.51557022,4.5152369,32.958,-13.035,Rechts
3691,f6807387-56a8-4e2e-9c23-da4916e1baec,Links,34.80431956,148653.331,411851.693,7.064,148659.77799999,411885.863,7.261,2107,"-3,900","30,904",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6954034,51.69571061,Ja,Ja,5.29540426,5.29549689,30.904,-3.9,Rechts
3693,5b3242a9-91c9-4466-9864-f0239599a4c9,Links,35.89232507,203143.27299999,322431.55499999,98.882,203123.475,322461.45699999,98.98399999,1B,"-3,900","31,992",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.88964364,50.88991407,Nee,Ja,6.07138483,6.07110746,31.992,-3.9,Rechts
3694,9cc99c42-9882-4c93-8a75-c41a83627ba3,Links,32.94620053,202425.293,502356.614,1.738,202456.613,502346.391,1.742,4233,"-3,900","29,046",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50683776,52.50674317,Ja,Ja,6.0857303,6.08619012,29.046,-3.9,Rechts
3695,2a313804-6208-487d-9f23-f1bfd1458771,Rechts,55.67742881,85070.695,432597.815,3.88499999,85015.028,432597.875,3.87699999,851A,"-3,901","51,777",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87752512,51.87751867,Ja,Ja,4.37164395,4.37083562,51.777,-3.901,Rechts
3696,b3932e32-b577-4d89-9167-957095dc1650,Links,133.94145157,138498.25099999,453379.90899999,3.46899999,138376.22899999,453435.13799999,3.46899999,2889,"-12,100","121,842",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06846136,52.06895411,Ja,Ja,5.14653674,5.14475447,121.842,-12.1,Rechts
3697,328e6f8f-50b6-450c-b961-301d4eb5b274,Links,38.56442182,111456.289,447521.00799999,-0.074,111417.969,447525.34299999,-0.074,445A,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01433886,52.01437481,Ja,Ja,4.75291231,4.75235358,34.065,-4.499,Rechts
3698,99ae71f2-3b0e-48ee-b39e-8d1f7d0f4536,Links,62.47024854,115232.958,490806.07299999,2.101,115229.734,490743.68599999,2.03799999,323,"-1,326","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40364483,52.40308392,Ja,Ja,4.80284389,4.80280391,61.145,-1.326,Rechts
3699,399d5d1b-01ed-41ab-9a91-d5b09d26eec0,Links-Links,47.44611586,187808.196,334270.20699999,51.42099999,187781.15299999,334231.26799999,51.691,213/215A,"-16,014","31,432",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99714017,50.99679172,Ja,Ja,5.85453337,5.85414462,31.432,-16.014,Rechts
3703,943b73c3-f641-4a7e-ae51-89696a57f99f,Rechts,62.62663812,140085.842,459191.455,2.91999999,140143.431,459216.064,2.91999999,1001A,"-4,499","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12074038,52.12096311,Ja,Ja,5.16943637,5.17027616,58.128,-4.499,Rechts
3704,fbcdba60-f9c3-4321-891e-7661a3bc1678,Links-Rechts,34.92448971,158480.53,359022.781,39.92,158471.494,358989.04599999,39.88199999,3B/5,"-11,495","23,429",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.22056753,51.22026435,Ja,Ja,5.43701853,5.43688886,23.429,-11.495,Rechts
3706,a68b1148-a100-4139-93cf-8fa2905ce097,Links,54.60460259,120543.78599999,488863.264,6.07399999,120591.94899999,488837.53499999,6.347,495A,"-4,500","50,105",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38654355,52.38631534,Ja,Ja,4.88108046,4.88179053,50.105,-4.5,Rechts
3707,c37d4f20-a270-469d-8e1c-8dab74e74dfc,Links,37.56917856,119268.931,490756.76899999,0,119305.581,490764.402,0,X0926,"-3,149","34,420",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40347942,52.40355041,Ja,Onbekend,4.86215352,4.86269124,34.42,-3.149,Rechts
3711,917b6843-21c4-462f-98bc-6bfadb7b469d,Rechts,32.54410457,90236.63599999,394667.51799999,3.519,90252.97199999,394695.66499999,3.54999999,207,"-3,899","28,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53725069,51.53750555,Ja,Ja,4.45372029,4.45395053,28.645,-3.899,Rechts
3713,05215289-0e54-4e78-9076-5ebd2cde05a4,Links-Links,40.84850597,161105.839,383688.749,20.116,161065.51699999,383682.42499999,20.215,25B/27A,"-13,035","27,814",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44226084,51.44220443,Ja,Ja,5.4750223,5.47444223,27.814,-13.035,Rechts
3714,4e3f4fc0-19d9-4759-8a1b-e078269452a4,Rechts,51.29208106,190591.494,444181.38099999,27.414,190540.382,444177.31599999,27.434,2135,"-1,471","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98488786,51.9848546,Ja,Ja,5.90531372,5.90456928,49.821,-1.471,Rechts
3717,eb484d10-7943-4cbc-bf29-44ad882e5af4,Rechts,32.45009686,236735.279,486605.065,11.502,236767.681,486606.27399999,11.473,3A,"-3,900","28,550",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3612443,52.36125034,Ja,Ja,6.58715117,6.58762705,28.55,-3.9,Rechts
3718,aca19c80-4739-45a4-a025-7a41eb130a25,Rechts,38.58788991,79767.36,431669.44,4.20399999,79728.81299999,431670.097,4.29999999,345A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86849059,51.86849129,Ja,Ja,4.29484118,4.29428145,34.088,-4.5,Rechts
3719,4afdb793-a572-46bd-b4ba-3d608d05af12,Rechts,65.16944714,255603.88099999,530267.60199999,0,255558.141,530221.18099999,0,491,"-3,900","61,270",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.7504088,52.75000021,Ja,Ja,6.8772768,6.87658539,61.27,-3.9,Rechts
3723,d6687ddd-4103-494b-88d6-a1e397839ac2,Rechts,38.56533287,125737.84,482649.802,6.81799999,125771.64,482668.37199999,6.81799999,943B,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33100226,52.33117096,Ja,Ja,4.95791345,4.95840768,34.065,-4.5,Rechts
3724,a5017912-d21f-4e2b-8525-478ed6299586,Rechts-Links,46.33017014,250811.545,475830.93199999,21.405,250765.35,475834.46799999,21.347,145/147A,"-10,364","35,966",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26215712,52.26219693,Ja,Ja,6.79068553,6.79001005,35.966,-10.364,Rechts
3725,f4d9b799-68b4-4c1a-896c-28bf67e83491,Rechts,75.62865048,185148.839,434141.79599999,9.182,185073.96799999,434131.118,9.192,4451,"-7,460","68,168",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89497399,51.89488207,Ja,Ja,5.82520498,5.82411635,68.168,-7.46,Rechts
3727,66be5707-cc2a-4cc6-9300-1d7652980fe3,Links,37.7417193,47257.014,370091.28,3.498,47247.98599999,370127.92599999,3.54899999,3A,"-3,677","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.30981861,51.3101462,Ja,Ja,3.84190347,3.8417629,34.065,-3.677,Rechts
3728,534ee00c-c852-4f0f-a534-1357a199dc71,Links,35.61582671,89078.63499999,431908.78999999,4.01999999,89112.50599999,431897.77899999,4.011,207B,"-4,500","31,116",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8718213,51.87172635,Ja,Ja,4.4299737,4.43046757,31.116,-4.5,Rechts
3730,dd4d12c2-a799-4224-9b7c-d7d56bce0ef5,Links,60.4463071,115817.967,495153.52799999,0.644,115796.865,495210.16399999,0.644,267B,"-3,901","56,546",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44275801,52.4432655,Ja,Ja,4.81093186,4.81061489,56.546,-3.901,Rechts
3734,08ff8e8d-60b8-417b-9b91-545678558e73,Links,40.36985399,192504.347,443188.21399999,15.324,192472.461,443163.455,15.324,911,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97583546,51.97561509,Ja,Ja,5.93304959,5.93258283,36.47,-3.9,Rechts
3738,db794c4f-01e7-4962-a779-ca3ae46d61d7,Rechts,29.95394341,153414.372,462830.657,5.36899999,153384.872,462835.71899999,5.36899999,622,"-4,499","25,455",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1536486,52.15369401,Ja,Ja,5.36403427,5.36360318,25.455,-4.499,Rechts
3739,1463e7bd-a50d-4b91-8d8e-119dd3abc75f,Rechts,34.60392915,152957.99299999,463168.014,6.509,152987.918,463150.63799999,6.482,514,"-2,506","32,098",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15667927,52.1565232,Ja,Ja,5.3573636,5.357801,32.098,-2.506,Rechts
3742,1b72eabf-b0a4-4fd8-a41e-f2c1e63c6456,Links,33.83868917,82798.02199999,434185.147,3.621,82802.82,434151.695,3.67799999,341,"-3,166","30,673",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8915005,51.89120049,Ja,Onbekend,4.33831122,4.33838793,30.673,-3.166,Rechts
3749,25ab4fbf-0d47-4c8f-8a79-18b20ced6056,Links,53.76351324,209907.21599999,523549.42499999,2.40099999,209896.33499999,523496.788,2.34399999,281B,"-1,440","52,324",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69658433,52.69611242,Ja,Ja,6.19942656,6.19925687,52.324,-1.44,Rechts
3750,6a6e934f-67c6-4def-8c72-c4db20b49a40,Links,38.56510757,88092.84299999,432223.427,3.47699999,88130.603,432215.58799999,3.551,W2-4,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87453156,51.87446564,Ja,Ja,4.41560009,4.41614988,34.065,-4.5,Rechts
3754,2686138f-9411-4987-9452-4ae25df7f839,Rechts,65.0444237,96161.02499999,432611.53,0.512,96191.323,432553.973,0.433,879,"-3,900","61,144",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87892975,51.87841565,Ja,Ja,4.53268435,4.53313414,61.144,-3.9,Rechts
3755,0664578a-dab6-4f40-8359-d17622ecc0ba,Links,38.58825677,125220.827,485120.368,2.42799999,125190.075,485143.62,2.475,3003,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35317843,52.35338574,Ja,Ja,4.95011026,4.94965684,34.088,-4.5,Rechts
3758,c19cbe67-580b-43a2-88f7-b3a9c42ef767,Links-Rechts,7.12118769,82387.293,454910.92099999,0.52,82392.918,454906.554,0.52,K51,"-3,602","3,519",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07770802,52.07766952,Ja,Ja,4.3279561,4.32803907,3.519,-3.602,Rechts
3761,b55547b6-fb37-4cf2-b484-902067bce0bc,Links,40.37002198,229482.749,532077.69099999,14.994,229490.75599999,532117.25899999,14.994,343A,"-3,899","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.77088517,52.77123961,Ja,Ja,6.49088062,6.4910082,36.471,-3.899,Rechts
3765,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,Links,31.23099012,202871.14799999,502129.955,1.854,202899.086,502116.05699999,1.843,4339,"-3,900","27,331",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50476197,52.50463462,Ja,Ja,6.09226424,6.0926737,27.331,-3.9,Rechts
3769,e374fb01-9a3f-40b0-962d-7b5cf00dbe36,Links,54.61995608,97016.49599999,430811.72899999,0.202,97044.163,430764.651,0.24,311B,"-4,500","50,120",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86284364,51.86242341,Ja,Ja,4.54540974,4.54581927,50.12,-4.5,Rechts
3771,9c1bb7bc-579a-4ccb-9272-4ec3e86327fc,Rechts-Links,36.18467579,90160.49199999,394383.798,2.95,90167.86699999,394419.223,2.967,223B/225A,"-8,190","27,994",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53469193,51.53501117,Ja,Ja,4.45267532,4.45277506,27.994,-8.19,Rechts
3773,ab4c5eb6-1f40-47f0-abc5-eed5dac3b821,Links,53.72077613,188590.14199999,444379.147,29.219,188643.709,444382.911,29.37699999,2011,"-3,901","49,820",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98679006,51.98682065,Ja,Ja,5.87620016,5.87698031,49.82,-3.901,Rechts
3774,25c1e6e8-4d3f-4315-8c41-9b0a21d90fd6,Rechts,35.43736668,117473.821,491051.98999999,1.207,117504.749,491034.69099999,1.28099999,906,"-1,372","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40601279,52.40585943,Ja,Ja,4.83574342,4.83619983,34.065,-1.372,Rechts
3775,7e75d345-2bbd-4944-82c9-b477bd1d5b6f,Rechts-Rechts,51.4210038,143797.507,487558.26199999,1.32499999,143748.36799999,487543.28,1.74,2233/2237,"-15,712","35,709",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37578178,52.37564612,Ja,Ja,5.22269206,5.22197095,35.709,-15.712,Rechts
3776,f5590c20-27f8-469c-b35d-57a710153a77,Links,35.38977927,176288.25,362256.21899999,38.313,176322.079,362245.825,38.313,161,"-1,324","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.24924252,51.24914782,Nee,Ja,5.69210557,5.69258947,34.065,-1.324,Rechts
3778,9658fad1-7896-422e-962a-eef947c405bf,Rechts-Rechts,39.81916374,99910.91,427769.788,3.343,99940.962,427743.717,3.343,3591B/3605,"-13,035","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83579755,51.83556621,Ja,Ja,4.58791152,4.58835166,26.784,-13.035,Rechts
3779,ebfe4960-ab07-40a9-b936-3ddbc512a63b,Rechts,35.41277673,100352.69,427476.636,-0.024,100379.729,427453.809,-0.024,21-22,"-1,325","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8332063,51.83300379,Ja,Ja,4.59436708,4.59476294,34.088,-1.325,Rechts
3782,91f83540-c3ba-4b1c-9e6b-4a17d7b38e2e,Links,32.63239759,206527.07199999,377636.113,21.652,206514.42499999,377666.195,21.654,951,"-4,750","27,882",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.38553704,51.38580857,Ja,Ja,6.12741944,6.12724215,27.882,-4.75,Rechts
3783,196c159a-5c9c-42e1-8788-59b534f1db67,Rechts-Rechts,51.95460548,137091.141,399402.717,12.715,137064.227,399358.341,12.715,213/215,"-16,015","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58325608,51.58285634,Ja,Ja,5.12881062,5.12842458,35.939,-16.015,Rechts
3785,b7d8ef6f-2c32-448e-b138-69e15bedc672,Rechts,38.5654202,40885.258,385232.204,2.85,40904.161,385265.819,2.75599999,1211,"-4,500","34,066",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44462223,51.44492811,Ja,Ja,3.7456664,3.74592734,34.066,-4.5,Rechts
3786,33bbd4bb-ff30-4969-80ba-8d4dbba03956,Links,38.56465963,209713.016,522488.081,2.833,209719.918,522526.02299999,2.833,245,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.68706646,52.68740672,Ja,Ja,6.19637835,6.1964867,34.065,-4.5,Rechts
3789,d57e8560-0908-46bf-8d6d-4fe5476d18fd,Rechts,35.59451037,208747.723,375968.825,22.527,208776.057,375947.324,22.812,253B,"-4,501","31,094",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37034442,51.37014848,Ja,Ja,6.15906444,6.15946804,31.094,-4.501,Rechts
3790,a9f3851c-fb4a-42ce-a712-6820ab876463,Rechts-Links,37.0076635,122375.134,487755.15999999,5.69099999,122338.3,487758.74099999,5.69099999,321B/325A,"-7,323","29,685",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37669656,52.37672656,Ja,Ja,4.90808753,4.90754627,29.685,-7.323,Rechts
3793,6c8003e0-be2f-4ae8-af1b-4888cf6ce385,Links,34.6837918,236111.51199999,579690.74699999,2.53799999,236081.88099999,579708.721,2.51699999,2203,"-3,899","30,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19771775,53.19788372,Ja,Ja,6.60095412,6.60051535,30.784,-3.899,Rechts
3794,2348783c-7754-4762-9b75-a8ef690fcf02,Rechts,47.14214323,188573.41099999,444396.004,30.00799999,188620.34599999,444391.81099999,29.69099999,2007,"-3,900","43,242",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98694258,51.98690206,Ja,Ja,5.87595825,5.87664109,43.242,-3.9,Rechts
3797,04694106-c246-45b0-b547-3ed17a65a551,Rechts,39.79497693,85396.148,434274.177,0,85367.23299999,434301.45199999,0,X0233,"-3,599","36,196",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89263156,51.89287306,Ja,Onbekend,4.37603098,4.37560546,36.196,-3.599,Rechts
3801,2107495d-3176-460f-a4b8-9d625a07b20a,Rechts,62.63770413,160266.935,384084.63099999,22.43,160305.1,384034.988,22.31599999,1015,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44582776,51.44538118,Ja,Ja,5.46296191,5.46351015,58.138,-4.5,Rechts
3802,c442e79d-557b-45b1-9c2f-f4b035f0e8b3,Links,36.49468792,43899.851,372971.221,1.459,43867.542,372988.07199999,1.459,40,"-4,750","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.33504873,51.3351938,Ja,Onbekend,3.79286866,3.7923999,31.745,-4.75,Rechts
3810,61b2b744-70dd-4ce3-a749-c78b2a565fda,Rechts,32.56136844,239030.877,578314.937,2.05299999,239002.44,578330.74399999,2.05399999,375B,"-3,900","28,661",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.18490785,53.18505432,Ja,Ja,6.64426987,6.64384869,28.661,-3.9,Rechts
3812,837d590d-e9f7-4d8d-8813-cab6905b71cf,Rechts,36.72435639,259015.257,593411.638,1.637,259043.761,593388.48199999,1.637,47,"-4,750","31,974",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.3170119,53.31679835,Ja,Ja,6.9480229,6.94844293,31.974,-4.75,Rechts
3816,54f97c26-1230-45f7-93e5-30e15208593a,Rechts,35.3897611,89807.455,431888.625,3.863,89841.74599999,431897.375,3.863,642,"-1,324","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8717258,51.87180845,Ja,Ja,4.44055917,4.44105538,34.065,-1.324,Rechts
