Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
20-06-2017,27-06-2017,25-06-2017,12:00,22:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,10-09-2017,25-06-2017,13:00,17:00,A Lazy Sunday Afternoon,Castellum Hoge woerd,Versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,08.30,19.00,Schimmelpleinfestival,Schimmelplein ,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,26-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
26-06-2017,26-06-2017,26-06-2017,09:30,20:30,Filmopname Eyewish,Steenweg,bouwsels,Vergunning verstrekt
27-06-2017,28-06-2017,27-06-2017,06:00,21:00,Filmopname Heineken,Ganzenmarkt,,Vergunning verstrekt
01-05-2017,30-06-2016,27-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
27-06-2017,28-06-2017,28-06-2017,06:00,21:00,Filmopname Heineken,Ganzenmarkt,,Vergunning verstrekt
01-05-2017,30-06-2016,28-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
27-06-2017,03-07-2017,28-06-2017,11:30,18:00,Kinderkermis Vleuterweide,Centrum Vleuterweide,,Gaat niet door
01-05-2017,30-06-2016,29-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
27-06-2017,03-07-2017,29-06-2017,12:00,18:00,Kinderkermis Vleuterweide,Centrum Vleuterweide,,Gaat niet door
29-06-2017,29-06-2017,29-06-2017,13:00,16:00,Golden Oldies Festival,Parkeerplaats Winkelcentrum Smaragdplein,Versterkt geluid  bouwsels,Vergunning verstrekt
29-06-2017,02-07-2017,29-06-2017,13:00,23:00,Spoor,De Nomads in Residence,bouwsels,Vergunning verstrekt
29-06-2017,30-06-2017,29-06-2017,16:00,21:00,Personeels BBQ,Rijnzathe,Versterkt geluid  bouwsels,Gaat niet door
27-04-2017,14-09-2017,29-06-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,30-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
29-06-2017,30-06-2017,30-06-2017,09:30,16:00,ANWB Wegenwacht Vakantie Check,Parkeerterrein Cinemec,,Gaat niet door
27-06-2017,03-07-2017,30-06-2017,12:00,21:00,Kinderkermis Vleuterweide,Centrum Vleuterweide,,Gaat niet door
29-06-2017,02-07-2017,30-06-2017,13:00,23:00,Spoor,De Nomads in Residence,bouwsels,Vergunning verstrekt
30-06-2017,30-06-2017,30-06-2017,16:00,17:30,Kick-off Testrijders Utrecht,Wilhelminapark,versterkt geluid,Vergunning verstrekt
28-06-2017,02-07-2017,30-06-2017,16:00,04:00,SHOUT 2017,Uppsalalaan,Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2017,30-06-2017,30-06-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
30-06-2017,30-06-2017,30-06-2017,15.00,22.00,Skatefeest RUIG030,Skatepark Ruigenhoek,Versterkt geluid  bouwsels,Vergunning verstrekt
28-06-2017,02-07-2017,01-07-2017,09:00,04:00,SHOUT 2017,Uppsalalaan,Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2017,03-07-2017,01-07-2017,10:00,20:00,Festival du Velo,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-07-2017,01-07-2017,01-07-2017,10:00,22:00,Bottles & Booze Celebrates Its 1 Year Anniversary,Oudenoord Pand Bottles & Booze ,Versterkt geluid  bouwsels,Vergunning verstrekt
30-06-2017,01-07-2017,01-07-2017,10:00,17:00,Braderie Marshalllaan,Marshalllaan,wegafsluiting bouwsels,Vergunning verstrekt
15-04-2017,30-12-2017,01-07-2017,10:00,16:00,Jaarvergunning winkelcentrum Parkwijk,WKC Parkwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
27-06-2017,03-07-2017,01-07-2017,11:00,18:00,Kinderkermis Vleuterweide,Centrum Vleuterweide,,Gaat niet door
29-06-2017,02-07-2017,01-07-2017,13:00,23:00,Spoor,De Nomads in Residence,bouwsels,Vergunning verstrekt
26-06-2017,05-07-2017,01-07-2017,13:00,23:00,Zomerkriebels festival,Mercatorlaan,Versterkt geluid wegafsluiting,Vergunning verstrekt
01-07-2017,01-07-2017,01-07-2017,14:00,18:00,Veiligheidsmarkt West,Moskeeplein,bouwsels,Vergunning verstrekt
01-07-2017,02-07-2017,01-07-2017,15:00,00:00,Kamperen op het Kouwerplantsoen, Kouwerplantsoen,bouwsels,Vergunning verstrekt
01-07-2017,02-07-2017,02-07-2017,00:00,12:00,Kamperen op het Kouwerplantsoen,Kouwerplantsoen,bouwsels,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,07:00,12:00,Rijnkennemerlaanontbijt 2017,Grasveld van de Rijnkennemerlaan,,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,09:00,15:00,KNLTB tenniskidsfeestdag,Sportcentrum Oudenrijn,Versterkt geluid,Gaat niet door
28-06-2017,02-07-2017,02-07-2017,09:00,15:00,SHOUT 2017,Uppsalalaan,Versterkt geluid  bouwsels,Vergunning verstrekt
01-07-2017,02-07-2017,02-07-2017,10:00,17:00,Braderie,Hoograven,bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,02-07-2017,11:00,18:00,de Streekmarkt,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,12:00,22:00,Jazz festival,Janskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
27-06-2017,03-07-2017,02-07-2017,12:00,17:00,Kinderkermis Vleuterweide,Centrum Vleuterweide,,Gaat niet door
30-06-2017,03-07-2017,02-07-2017,12:00,18:00,Festival du Velo,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
29-06-2017,02-07-2017,02-07-2017,13:00,23:00,Spoor,De Nomads in Residence,bouwsels,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,13:00,15:30,Voorlees Festival,Park de Gagel,Versterkt geluid,Vergunning verstrekt
05-06-2017,13-08-2017,02-07-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,15:00,20:00,Food Festival,Braziliëdreef,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-07-2017,02-07-2017,02-07-2017,08.00,18.00,Tour d'Utrecht,"Truus van Lierlaan, Veemarktplein",Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-07-2017,02-07-2017,02-07-2017,10.00,14.00,Orientatieloop Lunetten,Lunetten,,Vergunning verstrekt
03-07-2017,26-07-2017,03-07-2017,12:00,00:00,Buitenterrein WEURO2017,Stadionterrein Galgenwaard,versterkt geluid,Gaat niet door
03-07-2017,04-07-2017,03-07-2017,21:00,23:59,Filmopname 'Een goeie jongen',Oudegracht,,Vergunning verstrekt
,,03-07-2017,,,EuroChoir 2017,"Stadhuisbrug, Korte Minrebroederstraat, Domplein, Neude, Vredenburg, Mariaplaats",,Gaat niet door
03-07-2017,04-07-2017,04-07-2017,00:00,03:00,Filmopname 'Een goeie jongen',Oudegracht,,Vergunning verstrekt
02-07-2017,04-07-2017,04-07-2017,10:30,15:00,Circus in de zorg (besloten),Park Transwijk,Versterkt geluid  bouwsels,Vergunning verstrekt
04-07-2017,04-07-2017,04-07-2017,17:00,23:00,Afscheidsfeest groep 8,St. Dominicusschool,Versterkt geluid,Vergunning verstrekt
05-07-2017,05-07-2017,05-07-2017,17:00,21:00,Personeel BBQ,Mariaplaats,,Vergunning verstrekt
06-07-2017,06-07-2017,06-07-2017,10:00,20:00,Platen en CD Beurs,Vredenburg,,Vergunning verstrekt
05-07-2017,06-07-2017,06-07-2017,10:30,15:00,Circus in de zorg (besloten),Springerpark,Versterkt geluid  bouwsels,Vergunning verstrekt
06-07-2017,06-07-2017,06-07-2017,16:00,23:00,Diploma uitreiking,Marnix Academie,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,06-07-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
05-07-2017,12-07-2017,07-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-07-2017,10-07-2017,07-07-2017,15:00,23:00,Vorkje-Prik Foodfestival,Berlijnplein,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
06-07-2017,10-07-2017,07-07-2017,15:00,00:00,De Buurtcamping Park De Gagel,Park de Gagel,,Vergunning verstrekt
05-07-2017,10-07-2017,07-07-2017,15:00,00:00,De Buurtcamping Noordse Park,Noordse Park,,Vergunning verstrekt
05-07-2017,10-07-2017,07-07-2017,15:00,00:00,De Buurtcamping Majellapark,Majellapark,,Vergunning verstrekt
07-07-2017,07-07-2017,07-07-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
06-07-2017,10-07-2017,08-07-2017,00:00,00:00,De Buurtcamping Park De Gagel,Park de Gagel,,Vergunning verstrekt
05-07-2017,10-07-2017,08-07-2017,00:00,00:00,De Buurtcamping Noordse Park,Noordse Park,,Vergunning verstrekt
05-07-2017,10-07-2017,08-07-2017,00:00,00:00,De Buurtcamping Majellapark,Majellapark,,Vergunning verstrekt
08-07-2017,08-07-2017,08-07-2017,12:00,16:00,Kinderfestijn,Shoppingcenter Overvecht,bouwsels,Vergunning verstrekt
05-07-2017,12-07-2017,08-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-07-2017,10-07-2017,08-07-2017,14:00,00:00,Vorkje-Prik Foodfestival,Berlijnplein,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
05-07-2017,10-07-2017,08-07-2017,14:00,23:00,Donkerblauwe Deuntjes,Driewerf,Versterkt geluid,Vergunning verstrekt
08-07-2017,08-07-2017,08-07-2017,14:00,18:00,Pocket Rockit pop up,Neude,versterkt geluid  bouwsels,Gaat niet door
07-07-2017,13-08-2017,08-07-2017,12.00,21:00,De kinderkaravaan van Cirque Moustache,Geertjeshoeve,Versterkt geluid  bouwsels,Vergunning verstrekt
06-07-2017,10-07-2017,09-07-2017,00:00,16:00,De Buurtcamping Park De Gagel,Park de Gagel,,Vergunning verstrekt
05-07-2017,10-07-2017,09-07-2017,00:00,16:00,De Buurtcamping Noordse Park,Noordse Park,,Vergunning verstrekt
05-07-2017,10-07-2017,09-07-2017,00:00,16:00,De Buurtcamping Majellapark,Majellapark,,Vergunning verstrekt
12-03-2017,17-12-2017,09-07-2017,09:00,13:00,Maximapark Seizoenslopen,Maximapark,Versterkt geluid  bouwsels,Gaat niet door
09-07-2017,09-07-2017,09-07-2017,09:30,15:00,Triathlon Utrecht,Strijkviertel ,Versterkt geluid wegafsluiting,Vergunning verstrekt
09-07-2017,09-07-2017,09-07-2017,10:00,17:00,Braderie Piekenkermis,Burgemeester Reigerslaan,wegafsluiting bouwsels,Vergunning verstrekt
09-07-2017,09-07-2017,09-07-2017,10:00,17:00,Braderie Piekenkermis,Nachtegaalstraat,wegafsluiting bouwsels,Vergunning verstrekt
12-03-2017,08-10-2017,09-07-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,09-07-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
05-07-2017,12-07-2017,09-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-07-2017,10-07-2017,09-07-2017,14:00,22:00,Vorkje-Prik Foodfestival,Berlijnplein,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
05-06-2017,13-08-2017,09-07-2017,15:00,16:30,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
07-07-2017,13-08-2017,09-07-2017,12.00,21:00,De kinderkaravaan van Cirque Moustache,Geertjeshoeve,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2017,17-07-2017,10-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
10-07-2017,10-07-2017,10-07-2017,11:00,16:00,KOKO Sportdag,kortland,Versterkt geluid,Vergunning verstrekt
05-07-2017,12-07-2017,10-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
07-07-2017,13-08-2017,10-07-2017,12.00,21:00,De kinderkaravaan van Cirque Moustache,Snorfabriek,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2017,17-07-2017,11-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
05-07-2017,12-07-2017,11-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-07-2017,15-07-2017,11-07-2017,09.00,13.00,VakantieBijbelfeest Zuilen,Groenstrook muiderslotplantsoen,Versterkt geluid,Vergunning verstrekt
07-07-2017,13-08-2017,11-07-2017,12.00,21:00,De kinderkaravaan van Cirque Moustache,Snorfabriek,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2017,17-07-2017,12-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
05-07-2017,12-07-2017,12-07-2017,13:00,00:00,28e Maliebaan Festival,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-07-2017,15-07-2017,12-07-2017,09.00,13.00,VakantieBijbelfeest Zuilen,Muiderslotplantsoen,Versterkt geluid,Vergunning verstrekt
12-07-2017,14-07-2017,13-07-2017,08:00,21:30,NK Atletiek - Polsstokhoogspringen,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2017,17-07-2017,13-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
13-07-2017,13-07-2017,13-07-2017,15:00,23:00,Eindactiviteit UtrechtseAardwetenschappen Vereniging,Cambridgelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,13-07-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
10-07-2017,15-07-2017,13-07-2017,09.00,13.00,VakantieBijbelfeest Zuilen,Muiderslotplantsoen,Versterkt geluid,Vergunning verstrekt
08-07-2017,17-07-2017,14-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
11-07-2017,17-07-2017,14-07-2017,11:00,20:00,ASICS NK Atletiek,Maarschalkerweerd,Versterkt geluid  bouwsels,Vergunning verstrekt
14-07-2017,14-07-2017,14-07-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
10-07-2017,15-07-2017,14-07-2017,09.00,20:30,VakantieBijbelfeest Zuilen,Groenstrook muiderslotplantsoen,Versterkt geluid,Vergunning verstrekt
08-07-2017,17-07-2017,15-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
11-07-2017,17-07-2017,15-07-2017,11:00,19:30,ASICS NK Atletiek,Maarschalkerweerd,Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2017,23-07-2017,15-07-2017,12:00,21:30,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
15-07-2017,15-07-2017,15-07-2017,20:00,21:30,Live muziek avond,Wilhelminapark,Versterkt geluid  bouwsels,Vergunning verstrekt
08-07-2017,17-07-2017,16-07-2017,09:00,20:00,Europees Kampioenschap Honkbal t/m 12 jaar,Sportpark de Paperclip,Versterkt geluid,Vergunning verstrekt
16-07-2017,16-07-2017,16-07-2017,10:00,17:00,Vouwfiets dag,Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
11-07-2017,17-07-2017,16-07-2017,10:00,18:30,ASICS NK Atletiek,Maarschalkerweerd,Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2017,23-07-2017,16-07-2017,12:00,21:30,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,16-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
18-06-2017,17-09-2017,16-07-2017,13:00,17:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
16-07-2017,16-07-2017,16-07-2017,14:00,16:30,Fanwalk,Neude,versterkt geluid wegafsluiting,Vergunning verstrekt
16-07-2017,16-07-2017,16-07-2017,14:30,16:30,Fanwalk,Neude,Versterkt geluid wegafsluiting,Gaat niet door
05-06-2017,13-08-2017,16-07-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
15-07-2017,23-07-2017,17-07-2017,12:00,19:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,17-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
18-07-2017,22-07-2017,18-07-2017,08:00,20:00,Filmopname Tool Kitty,"Domplein, oudegracht, botanische tuinen, maximapark, wilhelminapark, janskerkhof, Watertorenpark",,Vergunning verstrekt
15-07-2017,23-07-2017,18-07-2017,12:00,19:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,18-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
18-07-2017,22-07-2017,19-07-2017,08:00,20:00,Filmopname Tool Kitty,"Domplein, oudegracht, botanische tuinen, maximapark, wilhelminapark, janskerkhof, Watertorenpark",,Vergunning verstrekt
15-07-2017,23-07-2017,19-07-2017,12:00,21:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,19-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
18-07-2017,22-07-2017,20-07-2017,08:00,20:00,Filmopname Tool Kitty,"Domplein, oudegracht, botanische tuinen, maximapark, wilhelminapark, janskerkhof, Watertorenpark",,Vergunning verstrekt
15-07-2017,23-07-2017,20-07-2017,12:00,21:30,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,20-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,20-07-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
18-07-2017,22-07-2017,21-07-2017,08:00,20:00,Filmopname Tool Kitty,"Domplein, oudegracht, botanische tuinen, maximapark, wilhelminapark, janskerkhof, Watertorenpark",,Vergunning verstrekt
15-07-2017,23-07-2017,21-07-2017,12:00,21:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,21-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,21-07-2017,18:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
21-07-2017,21-07-2017,21-07-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
18-07-2017,22-07-2017,22-07-2017,08:00,20:00,Filmopname Tool Kitty,"Domplein, oudegracht, botanische tuinen, maximapark, wilhelminapark, janskerkhof, Watertorenpark",,Vergunning verstrekt
15-07-2017,23-07-2017,22-07-2017,12:00,21:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
17-07-2017,26-07-2017,22-07-2017,12:00,23:00,De Leuke Festival / Stekker in het Park,Voorveldsepolder,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,22-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,22-07-2017,14:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
22-07-2017,22-07-2017,22-07-2017,18:00,23:59,Cinema op 't erf,Molenpark,versterkt geluid  bouwsels,Vergunning verstrekt
23-07-2017,23-07-2017,23-07-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
23-07-2017,23-07-2017,23-07-2017,11:00,18:00,Swan Market Utrecht,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
15-07-2017,23-07-2017,23-07-2017,12:00,21:00,Utrecht Blaast - WASBE fringe,"Stadhuisbrug, Korte minrebroederstraat, Neude,Mariaplaats.",bouwsels,Vergunning verstrekt
17-07-2017,26-07-2017,23-07-2017,12:00,23:00,De Leuke Festival / Stekker in het Park,Voorveldsepolder,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
13-07-2017,28-07-2017,23-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,23-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-06-2017,13-08-2017,23-07-2017,15:00,16:30,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
23-07-2017,23-07-2017,23-07-2017,18:00,23:00,Buurtdiner,Makassarstraat,Versterkt geluid,Vergunning verstrekt
13-07-2017,28-07-2017,24-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,24-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
25-07-2017,26-07-2017,25-07-2017,06:00,09:00,Filmopname ARD,Donkere Gaard,,Gaat niet door
13-07-2017,28-07-2017,25-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,25-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
25-07-2017,26-07-2017,26-07-2017,06:00,09:00,Filmopname ARD,Donkere Gaard,,Gaat niet door
13-07-2017,28-07-2017,26-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
26-07-2017,26-07-2017,26-07-2017,13:30,17:00,Concert Zomerorkest Nederland,Buurtcentrum De Schakel,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,26-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
26-07-2017,26-07-2017,26-07-2017,20:00,22:30,Concert Zomer Orkest Nederland,Castellum Hoge Woerd,Versterkt geluid,Vergunning verstrekt
13-07-2017,28-07-2017,27-07-2017,12:00,00:00,Fanzone WEURO 2017,Neude,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,27-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,27-07-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
17-07-2017,10-08-2017,28-07-2017,14:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
28-07-2017,28-07-2017,28-07-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
29-07-2017,29-07-2017,29-07-2017,10:00,22:00,Blijfkantiefestival,Griftpark,Versterkt geluid  bouwsels,Gaat niet door
29-07-2017,29-07-2017,29-07-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
17-07-2017,10-08-2017,29-07-2017,14:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,30-07-2017,11:00,18:00,de Streekmarkt,Park Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
25-06-2017,10-09-2017,30-07-2017,13:00,17:00,A Lazy Sunday Afternoon,Castellum Hoge Woerd,Versterkt geluid  bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,30-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,31-07-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,01-08-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,02-08-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-07-2017,10-08-2017,03-08-2017,14:00,01:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,03-08-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
17-07-2017,10-08-2017,04-08-2017,14:00,02:00,Theaterfestival de Parade,Moreelsepark en Park Nieuweroord,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-08-2017,04-08-2017,04-08-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
02-08-2017,15-08-2017,05-08-2017,12:00,18:00,Monsterslide,Parkeerdek Winkelcentrum The Wall,Versterkt geluid wegafsluiting,Gaat niet door
