OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,INWINMETHODE,AZIMUT,TIJDSTIP_REGISTRATIE,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,Z,LATITUDE,LONGITUDE,KM_SPOORTAK,KM_SPOORTAK_T,STK_OFFSET,STK_OFFSET_T
1163,0fd60e32-0865-43ef-92c1-8c5ee87dc6f2,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.759243,"69,759243",-83.9755,"-83,975500",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209635.229,375198.145,0,51.36333243,6.17168969,,,,
1164,55758725-dede-4ff2-ae5a-52f1c659c023,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.760926,"69,760926",-112.26465,"-112,264650",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209612.517,375181.195,0,51.36318228,6.17136099,,,,
1165,2d62c2a3-27f2-458e-ab61-d2990ab239c8,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.758236,"69,758236",-112.34994,"-112,349940",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209614.195,375179.074,0,51.36316305,6.17138476,,,,
1166,f02fb868-6836-4129-9a2c-6aaf626d61e0,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.402209,"68,402209",38.91799,"38,917990",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238305.388,574647.561,0,53.15207353,6.63247118,,,,
1167,10933193-6042-4b09-a52e-935389121cf8,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.279587,"69,279587",76.286236,"76,286236",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,238047.748,575485.851,0,53.15964468,6.62883674,,,,
1168,4370998b-b832-4493-a67e-b14a44ad014e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.471556,"68,471556",63.197578,"63,197578",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238311.265,574720.719,0,53.15272987,6.63257791,,,,
1169,9b8c3522-73ff-40d0-9c9c-926d75b4f749,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.858864,"68,858864",27.05745,"27,057450",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238147.433,575075.843,0,53.15594572,6.63022102,,,,
1170,efb8aef1-883d-45fe-9f22-97d2841c79a1,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.40307,"68,403070",25.511262,"25,511262",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238292.203,574644.985,0,53.15205244,6.63227346,,,,
1171,48d55b17-9b68-48a6-9128-7cc274f510bd,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.223885,"69,223885",71.216262,"71,216262",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238061.929,575431.788,0,53.15915678,6.62903477,,,,
1172,11992ff2-b040-4d79-9098-d44b32ff4707,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.50498,"69,504980",61.838335,"61,838335",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237955.771,575693.12,0,53.16152102,6.62751526,,,,
1173,98f35006-25ac-4631-b1da-2ebd2ae68cb3,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.858858,"68,858858",23.05842,"23,058420",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238143.703,575074.401,0,53.15593335,6.6301649,,,,
1174,37ea0062-5509-42c2-874f-b5583c9ebb5f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.299495,"69,299495",9.186945,"9,186945",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237977.884,575481.715,0,53.15961833,6.62779139,,,,
1175,1d419363-dc57-401a-af2e-44d213341c15,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.423918,"69,423918",61.67625,"61,676250",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237983.754,575616.984,0,53.16083268,6.62791395,,,,
1176,5b42a433-5387-41a7-b697-007a2ffe2f1d,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.112939,"69,112939",22.217021,"22,217021",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238054.245,575311.484,0,53.15807716,6.62888893,,,,
1177,4e1061b3-03c6-4278-adb5-4f7358d56089,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.354974,"68,354974",26.529154,"26,529154",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238303.021,574596.716,0,53.15161711,6.63242267,,,,
1178,38b4dbab-70cf-426b-98d0-bf8955bed5a3,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.712217,"69,712217",37.570271,"37,570271",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237861.936,575878.939,0,53.16320492,6.62616039,,,,
1179,2b706f91-3416-4807-b086-6b5709622fd4,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.483215,"68,483215",58.697572,"58,697572",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238303.953,574730.837,0,53.15282191,6.63247124,,,,
1180,7864f9d7-e71f-4fe0-a346-843de6529206,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.659525,"68,659525",23.270026,"23,270026",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238212.858,574889.465,0,53.15426116,6.63115076,,,,
1181,d032e392-6bb6-4fe8-b6f4-a095cf9d292e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.880717,"68,880717",12.234871,"12,234871",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238125.869,575090.594,0,53.15608159,6.62990252,,,,
1182,79c449c5-7c79-4065-a6a7-8daa3c5aab98,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,67.956903,"67,956903",46.363775,"46,363775",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238357.867,574197.85,0,53.14802517,6.63313923,,,,
1183,7e007dfa-8695-46d8-8feb-cbec4f621cd5,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.679517,"68,679517",73.417838,"73,417838",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238252.998,574925.553,0,53.15457915,6.63175999,,,,
1184,9f406531-0627-47af-8c19-6b4d0ca44382,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.152048,"68,152048",27.516138,"27,516138",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238331.008,574393.128,0,53.14978372,6.63278832,,,,
1185,dc7faf35-e0dc-46bd-91bd-91f87fe8c4d9,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.698262,"69,698262",53.72169,"53,721690",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237881.925,575871.304,0,53.16313324,6.62645723,,,,
1186,3d1559a0-0809-4f82-bf85-d8c175a73eac,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.206362,"68,206362",13.301692,"13,301692",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238312.834,574447.128,0,53.15027168,6.63253068,,,,
1187,37bc0f5c-0eec-4dc5-ab19-850f555953a4,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.135846,"69,135846",23.537985,"23,537985",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238047.501,575333.357,0,53.15827471,6.62879376,,,,
1188,4fd3c1f0-1361-4ee8-b956-1a3a6c611418,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.566366,"68,566366",32.967389,"32,967389",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238253.394,574804.655,0,53.15349294,6.6317347,,,,
1189,b24b540c-e21c-49b8-af72-61628849406a,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.397229,"68,397229",88.328729,"88,328729",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238355.497,574649.951,0,53.15208722,6.63322066,,,,
1190,59e06e53-d052-46f7-9e28-d35d65cd3532,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.113227,"69,113227",27.019956,"27,019956",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238058.645,575313.431,0,53.15809397,6.62895519,,,,
1191,7e4b4170-c78a-49a5-b802-6a467f25f200,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.563019,"68,563019",18.54178,"18,541780",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238240.764,574796.943,0,53.15342561,6.63154395,,,,
1192,e2560b8b-b340-4888-bfe0-ca684171d25f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.464326,"69,464326",61.692001,"61,692001",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237969.715,575654.981,0,53.16117622,6.62771388,,,,
1193,928c0a1a-4555-4173-bac5-30d9a6f43600,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.48377,"68,483770",57.952085,"57,952085",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238303.091,574731.184,0,53.15282516,6.63245845,,,,
1194,c40bcb64-a899-4bf4-897d-c206383f5781,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.214527,"69,214527",38.494869,"38,494869",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238034.345,575411.857,0,53.15898199,6.62861734,,,,
1195,b23e2a26-653a-4f44-b616-284fd7f58c09,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.406925,"68,406925",12.026976,"12,026976",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238278.183,574645.281,0,53.15205727,6.63206402,,,,
1196,5fe98015-93ee-4659-9fd6-a43d5e904e80,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.343649,"69,343649",61.566604,"61,566604",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238011.594,575541.501,0,53.16015024,6.62831066,,,,
1197,0a736871-f497-4a2a-816d-910cfcbb0600,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.206444,"68,206444",40.138866,"40,138866",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238339.436,574450.674,0,53.15029941,6.63292913,,,,
1198,6a006d15-8e18-4622-b9ef-73e06da2cfd4,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.509525,"69,509525",57.872511,"57,872511",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237950.49,575695.986,0,53.16154758,6.62743706,,,,
1199,e362b735-ad56-45da-9dbb-45f730c9ea7b,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.48533,"68,485330",67.557488,"67,557488",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238311.985,574735.132,0,53.15285925,6.63259239,,,,
1200,8f0ab629-c724-471b-ba98-29421f9ab407,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.56105,"68,561050",73.982498,"73,982498",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238293.95,574812.713,0,53.15355904,6.6323429,,,,
1201,dddc62a7-d037-423f-8aa4-e63bf5510093,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.37022,"68,370220",59.744275,"59,744275",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238332.665,574618.04,0,53.15180408,6.63287119,,,,
1202,42421f5a-f053-46d5-bcae-bfb19305b6ed,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.512099,"68,512099",14.384859,"14,384859",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238252.772,574748.013,0,53.15298416,6.63171078,,,,
1203,a214fa78-7612-4c3e-848c-b07987dfb258,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.337918,"69,337918",27.723682,"27,723682",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237981.857,575524.352,0,53.16000077,6.62786175,,,,
1204,91baaaa5-ee9d-4095-a7d6-08a7fdab29a5,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.559872,"69,559872",57.62914,"57,629140",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237932.989,575742.824,0,53.16197108,6.62718751,,,,
1205,7e12603e-079e-468b-aba3-82a44b078da0,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.610734,"69,610734",38.313515,"38,313515",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237897.464,575783.532,0,53.16234229,6.62666694,,,,
1206,06cb9b0b-426b-465c-a9b0-b786db86b219,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.052475,"68,052475",13.027057,"13,027057",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238321.614,574292.376,0,53.14888002,6.63262191,,,,
1207,07e79ba6-aa82-48e0-9f83-4e12e73b3f62,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.263091,"69,263091",57.586979,"57,586979",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,238035.777,575463.986,0,53.1594501,6.62865217,,,,
1208,74e09530-7de1-4377-922e-2e2022ffb6db,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,33.710969,"33,710969",17.713253,"17,713253",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,157843.772,497148.137,0,52.46207776,5.42904741,,,,
1209,c474deb1-58b9-4dbb-a0e1-9af2460c5ef8,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,33.32336,"33,323360",17.821696,"17,821696",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,157567.046,496877.647,0,52.45964814,5.42497357,,,,
1210,81cf5fc7-f61f-4cb4-a9de-cc7ad51de18e,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,3.693048,"3,693048",-22.952096,"-22,952096",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,135014.114,481035.413,0,52.31690834,5.09409465,,,,
1211,cfa875a3-f85d-4ced-b7cc-92b06234454f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,19.936222,"19,936222",-7.088529,"-7,088529",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,147477.631,489523.043,0,52.39350311,5.27669136,,,,
1212,fab7bc39-bf28-4c17-bd04-7a8f5280b5db,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,9.100638,"9,100638",9.525674,"9,525674",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,138984.298,483846.874,0,52.34230643,5.15218643,,,,
1213,4467aab6-34e8-425f-993a-da946cdb1e93,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,5.760474,"5,760474",-25.156558,"-25,156558",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,137026.305,481386.903,0,52.32013679,5.12358611,,,,
1214,829a8c9d-37d4-4979-8924-d1107cf75609,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,4.972833,"4,972833",-13.772694,"-13,772694",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,136285.508,481133.345,0,52.31783323,5.1127351,,,,
1215,cc099fc6-b26c-4fee-a3a9-a3238cecec01,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,80.586394,"80,586394",22.173341,"22,173341",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,233795.578,581078.805,0,53.21053353,6.56664614,,,,
1216,77a2cbbb-e3a0-48b0-8b28-6d0070c1e64c,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mp-Gn,Meppel - Groningen ,549,b,549,549_b,Haren,71.135487,"71,135487",-3.540657,"-3,540657",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,237305.14,577190.073,0,53.17506987,6.618172,,,,
1217,13d02b45-3a02-4b02-888b-e9df1f53124d,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,552,b,552,552_b,Groningen Losplaats,81.892276,"81,892276",6.381223,"6,381223",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,234923.657,580570.196,0,53.20579714,6.58340156,,,,
1218,ec39d43f-2943-4c5b-8f9f-68f82d419bc4,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.370912,"84,370912",60.2086,"60,208600",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,237002.519,579219.579,0,53.19334923,6.614164,,,,
1219,3e0ee9d4-e112-4007-8624-e63af09d8e3c,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.74308,"84,743080",158.620228,"158,620228",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,237296.746,578970.041,0,53.1910623,6.61850152,,,,
1220,4c617e59-ef53-4199-8162-e6c72030422f,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.305197,"84,305197",109.298249,"109,298249",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,236922.441,579203.6,0,53.19321792,6.61296203,,,,
1221,78059bb5-9555-4cd8-b0c8-422a7a49ee0a,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.33512,"84,335120",72.24025,"72,240250",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,236965.274,579224.13,0,53.19339581,6.613608,,,,
1222,01c7108f-fb5c-467f-98e5-23ef8b637a47,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.663255,"84,663255",144.429551,"144,429551",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,237230.537,579017.384,0,53.19149779,6.61752325,,,,
1223,9ec6fbca-0a2d-4a8d-9c62-510d413084ee,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,84.424786,"84,424786",120.783038,"120,783038",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,237025.315,579141.546,0,53.1926447,6.61448511,,,,
1224,998420fc-915f-4d08-bee1-7ed4ae7016eb,,60,Bestaand,,Fotogrammetrie,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,80.726914,"80,726914",-17.798601,"-17,798601",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Groningen,37,Strukton Rail,233934.017,581128.953,0,53.21096368,6.56873022,,,,
