OBJECTID,FYSIEK_VOORKOMEN,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
168,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,9.327,283,,2022/05/26 13:04:24+00,9.327012,22.4693162056647
169,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.219,283,,2015/11/05 14:50:46+00,5.2190995,9.71631112584898
170,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,26.28,283,,2015/11/05 14:50:46+00,26.2801005,38.3461481987165
171,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.789,283,,2015/11/05 14:50:46+00,3.7894355,9.12383976938813
172,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,20.973,283,,2015/11/05 14:50:46+00,20.962969995,17.6628196555669
173,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,10.48,283,,2015/11/05 14:50:46+00,10.47747853,14.7431120045585
174,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.806,283,,2015/11/05 14:50:46+00,2.80545241,7.2017369277853
175,open verharding: beton element,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.287,283,,2015/11/05 14:50:46+00,1.286505,8.26333486924159
176,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,18.763,283,,2015/11/05 14:50:46+00,18.7632905,18.2077612061687
177,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,0.854,283,,2015/11/05 14:50:46+00,0.8538415,3.27992770130029
178,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.868,283,,2015/11/05 14:50:46+00,5.867804,10.5311071399482
179,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.789,283,,2015/11/05 14:50:46+00,6.790180915,10.5341117386431
180,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.952,283,,2015/11/05 14:50:46+00,1.9521925,5.79361395922962
181,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.824,283,,2015/11/05 14:50:46+00,1.8239365,5.18133302643782
182,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.632,283,,2015/11/05 14:50:46+00,9.631885,17.3056689118785
183,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.876,283,,2015/11/05 14:50:46+00,11.876376,14.3706113397681
184,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,3.537,283,,2015/11/05 14:50:46+00,3.537185,9.95549147405861
185,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,12.07,283,,2015/11/05 14:50:46+00,12.0700125,15.7006026582628
186,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.013,283,,2015/11/05 14:50:46+00,2.0129055,5.36674301747575
187,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,15.263,283,,2015/11/05 14:50:46+00,15.2625945,23.4848278560296
188,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,95.301,283,,2015/11/05 14:50:46+00,95.3007805,77.7758106383252
189,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,16.166,283,,2022/05/17 14:00:00+00,16.1664455,35.8873670342024
190,open verharding: betonstraatstenen,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,4.788,283,,2019/12/24 01:16:01+00,4.7881125,9.00489248716925
191,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,2.219,283,,2017/07/04 10:30:40+00,2.217989955,5.57582509273751
192,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,6.271,283,,2018/01/25 06:37:19+00,6.270573,15.2113044545726
193,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,1.789,283,,2015/11/20 09:58:50+00,1.78772764,5.24435152183919
194,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,59.027,283,,2015/11/20 09:58:50+00,59.02661337,67.9114412154382
195,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,12.235,283,,2022/04/11 08:14:33+00,12.23474588,14.1044115174369
196,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,17.233,283,,2015/11/20 09:58:50+00,17.23455549,116.87105538492
197,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,1.604,283,,2015/11/20 09:58:50+00,1.60389224,5.90996503304889
198,gesloten verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,233.857,283,,2015/11/20 09:58:50+00,233.560726625,103.682860295883
199,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,3.376,283,,2022/12/21 13:38:00+00,3.37556209,12.3180949186451
200,open verharding: gebakken klinkers,Nee,G0642,Zwijndrecht,bestaand,0,verkeerseiland,41.377,283,,2019/11/08 14:51:15+00,41.33226649,28.8981974113607
201,gesloten verharding: cementbeton,Nee,G0642,Zwijndrecht,bestaand,0,verkeerseiland,10.112,283,,2019/11/08 14:51:15+00,10.11174663,17.5120395098
202,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,13.775,283,,2014/10/17 15:02:02+00,13.771334775,18.2237071611569
203,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,14.894,283,,2022/12/16 15:13:08+00,14.89284143,15.0385902181978
204,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,4.876,283,,2018/02/12 08:13:31+00,4.875319705,9.74802315840587
205,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,35.254,283,,2014/10/17 15:02:02+00,35.19281714,26.6872984744793
206,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,26.815,283,,2014/10/29 16:19:17+00,26.81292726,23.1673077339401
207,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,4.901,283,,2018/02/12 08:13:31+00,4.89999248,9.78725788602043
208,open verharding: betonstraatstenen,Nee,G0307,Amersfoort,bestaand,0,verkeerseiland,1.797,283,,2017/03/18 12:34:53+00,1.796542645,7.65889962514087
209,open verharding: betonstraatstenen,Nee,G0267,Nijkerk,bestaand,0,verkeerseiland,12.122,283,,2017/02/23 14:07:20+00,12.120878835,14.9017329955859
210,open verharding: gebakken klinkers,Nee,G0546,Leiden,bestaand,0,verkeerseiland,11.922,283,,2020/09/03 06:29:49+00,11.922037,18.0448974100089
211,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,8.081,283,,2015/11/18 15:30:03+00,8.0813135,11.4551668950854
212,open verharding: tegels,Nee,G0546,Leiden,bestaand,0,verkeerseiland,9.071,283,,2020/09/03 06:29:49+00,9.071136,26.5368212156816
213,open verharding: betonstraatstenen,Nee,G0274,Renkum,bestaand,0,verkeerseiland,4.446,283,,2020/08/28 13:51:28+00,4.446196,18.8223689003946
214,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,22.182,283,,2015/11/18 15:30:03+00,22.179951035,24.6666113448562
215,gesloten verharding: asfalt,Nee,G0014,Groningen,bestaand,0,verkeerseiland,16.863,283,,2022/08/11 14:54:13+00,16.885712135,21.6369637116883
216,open verharding: sierbestrating,Nee,G0995,Lelystad,bestaand,0,verkeerseiland,19.303,283,,2016/11/03 08:57:24+00,19.278967965,15.5713204554469
217,open verharding: sierbestrating,Nee,G0995,Lelystad,bestaand,0,verkeerseiland,23.069,283,,2016/11/03 08:57:24+00,23.04116785,17.0213753423426
218,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.653,283,,2015/10/16 07:18:07+00,1.653444,4.97357082841693
219,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,18.898,283,,2015/10/16 07:18:07+00,18.897621,18.5889442277045
220,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.198,283,,2015/10/16 07:18:07+00,2.1980005,6.51087353524678
221,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.904,283,,2015/10/16 07:18:07+00,2.904247,6.53439597589943
222,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.251,283,,2015/10/16 07:18:07+00,5.2506565,9.0478008085273
223,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,237.711,283,,2019/04/26 15:04:32+00,237.710300425,289.048394104894
224,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.894,283,,2015/10/16 07:18:07+00,2.8939225,6.55820883468762
225,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,26.57,283,,2015/10/16 07:18:07+00,26.5701895,28.4737394055672
226,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.072,283,,2015/10/16 07:18:07+00,7.0720015,16.9829847015998
227,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.391,283,,2015/10/16 07:18:07+00,5.3907995,9.64370748088069
228,open verharding,Nee,G0014,Groningen,bestaand,0,verkeerseiland,1.977,283,,2019/08/20 15:25:49+00,1.97703487,5.7353441937069
229,gesloten verharding: asfalt,Nee,G0014,Groningen,bestaand,0,verkeerseiland,13.953,283,,2020/05/14 15:40:27+00,13.952301285,17.2463231059979
230,open verharding: betonstraatstenen,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,1.345,283,,2018/04/06 20:16:20+00,1.344986,6.22199768699723
231,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,3.927,283,,2016/11/12 12:14:53+00,3.9267955,12.2506914092577
232,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,51.19,283,,2017/07/04 10:30:40+00,51.190039,41.9501359311328
233,open verharding: betonstraatstenen,Nee,P0027,Noord-Holland,bestaand,0,verkeerseiland,23.737,283,,2021/11/05 13:48:43+00,23.7367365,19.5245072262769
234,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,3.891,283,,2016/11/12 12:14:53+00,3.8905655,12.3244388648336
235,open verharding: betonstraatstenen,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,29.478,283,,2018/04/06 20:16:20+00,29.4778695,26.8163155041188
236,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,53.742,283,,2015/10/12 08:32:53+00,53.742216,105.82345203671
237,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.963,283,,2015/11/06 08:29:42+00,1.963478,5.34884015538947
238,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.473,283,,2015/11/06 08:29:42+00,1.473346,5.24566343908856
239,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,24.783,283,,2015/11/06 08:29:42+00,24.782686,23.5576532905653
240,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,14.851,283,,2015/11/06 08:29:42+00,14.85051,15.2831457944628
241,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.471,283,,2015/11/06 08:29:42+00,6.4710025,12.287153986078
242,open verharding: betonstraatstenen,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,0.622,283,,2016/11/08 09:52:29+00,0.62186263,2.8935525958466
243,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.186,283,,2015/11/06 08:29:42+00,5.185702,8.8410801780301
244,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,17.098,283,,2015/10/22 11:05:10+00,17.097876,18.6791941215095
245,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,24.393,283,,2015/10/22 11:05:10+00,24.3926335,37.0516352718429
246,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.663,283,,2015/10/22 11:05:10+00,6.662768,14.4376792344961
247,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,15.354,283,,2015/10/22 11:05:10+00,15.35422,19.5999035515747
248,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,48.889,283,,2015/10/22 11:05:10+00,48.889481,52.7252692558608
249,gesloten verharding: cementbeton,Nee,G1904,Stichtse Vecht,bestaand,0,verkeerseiland,13.654,283,,2022/11/11 08:33:59+00,13.6536485,69.5015239985215
250,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,4.394,283,,2014/11/18 13:45:17+00,4.394483,13.5330135761479
251,gesloten verharding,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,1.548,283,,2017/08/18 11:11:47+00,1.545809665,5.01552644669054
252,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,4.153,283,,2019/02/06 11:29:09+00,4.152150315,9.21278150297055
253,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.56,283,,2015/03/26 11:06:34+00,2.5598575,7.67517108388065
254,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,23.107,283,,2014/11/18 13:39:35+00,23.1071605,28.2566769342139
255,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.479,283,,2015/03/26 11:06:34+00,2.4794295,11.6325153366085
256,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,7.132,283,,2015/05/19 07:37:29+00,7.131654,11.2059194344143
257,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,5.497,283,,2014/11/18 13:22:51+00,5.4973665,9.62038285847872
258,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.778,283,,2015/04/07 06:17:04+00,2.7779915,6.86621264289366
259,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.885,283,,2014/11/18 13:34:42+00,1.884818,5.2808795150982
260,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,9.699,283,,2014/11/18 13:34:43+00,9.698836,13.2061485513084
261,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.296,283,,2014/11/18 13:35:14+00,2.295595,6.03955011393985
262,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,26.547,283,,2014/12/23 08:52:28+00,26.5466425,30.9747104217524
263,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,20.215,283,,2014/11/18 13:24:54+00,20.215349,25.0362189249757
264,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,13.696,283,,2014/11/18 13:39:35+00,13.695779,24.0919791639828
265,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,15.059,283,,2014/11/18 13:39:06+00,15.0593805,15.4655211676561
266,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,45.572,283,,2014/11/18 13:34:42+00,45.572275,30.0332257024219
267,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.356,283,,2018/06/14 13:24:16+00,2.3557335,6.72423105442096
268,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,11.137,283,,2016/09/01 13:08:46+00,11.136921,13.0024324400189
269,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.936,283,,2015/03/26 11:06:34+00,1.936412,6.48370995676316
270,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,2.405,283,,2015/10/01 12:22:15+00,2.404622,6.55316347697748
271,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,36.714,283,,2015/04/30 13:25:53+00,36.7141585,61.0812270450857
272,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,30.72,283,,2022/05/13 08:20:39+00,30.693394125,41.2290981322824
273,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,15.133,283,,2018/11/09 23:42:11+00,15.132619465,31.8360346237346
274,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,115.128,283,,2022/05/13 08:20:39+00,115.078309115,249.582506093798
275,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,66.413,283,,2022/05/13 08:20:39+00,66.441905635,62.1426204449351
276,gesloten verharding,Nee,G1966,Het Hogeland,bestaand,0,verkeerseiland,14.776,283,,2019/01/28 13:32:00+00,14.776228,43.8505636333822
277,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,17.755,283,,2022/05/04 13:32:21+00,17.755434,49.2327150414668
278,open verharding: betonstraatstenen,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,22.021,283,,2015/11/10 14:59:29+00,22.023921675,28.8693594999709
279,open verharding,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,5,283,,2017/01/27 10:09:13+00,4.99939936,11.8603896591403
280,gesloten verharding: asfalt,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,1.597,283,,2022/03/31 13:30:58+00,1.59489295,5.17498297993753
281,open verharding: betonstraatstenen,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,24.074,283,,2022/03/31 13:30:58+00,24.06406058,27.0875332954235
282,open verharding: betonstraatstenen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,158.217,283,,2018/11/12 14:53:24+00,158.186100415,158.56048272424
283,open verharding: betonstraatstenen,,G0748,Bergen op Zoom,bestaand,0,verkeerseiland,1.58,283,,2018/10/16 16:39:03+00,1.5804985,10.1831529956827
284,open verharding: betonstraatstenen,Nee,G0216,Culemborg,bestaand,0,verkeerseiland,8.44,283,,2020/09/10 13:45:04+00,8.4395035,15.4869211708852
285,groenvoorziening: gras- en kruidachtigen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,135.306,283,,2021/08/27 15:24:52+00,135.13353108,47.7205602020232
286,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,0.637,283,,2021/09/18 10:35:42+00,0.637329525,4.32436056632933
287,open verharding: betonstraatstenen,Nee,G0983,Venlo,bestaand,0,verkeerseiland,4.738,283,,2022/01/06 11:11:54+00,4.7379985,11.4858914097852
288,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,13.278,283,,2021/12/16 16:06:33+00,13.278461235,22.9910322498107
289,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,24.772,283,,2022/12/16 15:13:08+00,24.77107306,31.3672942875605
290,groenvoorziening: gras- en kruidachtigen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,285.688,283,,2015/03/03 10:31:52+00,285.35278886,59.8995691463051
291,groenvoorziening: gras- en kruidachtigen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,287.265,283,,2015/03/09 11:58:54+00,286.90388411,60.0634153297512
292,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,5.239,283,,2022/12/16 15:13:08+00,5.23872083,9.46925610744893
293,open verharding,Nee,G0772,Eindhoven,bestaand,0,verkeerseiland,6.068,283,,2018/11/22 12:16:09+00,6.067577315,11.9875133282117
294,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,47.614,283,,2022/12/16 15:13:08+00,47.614136795,44.4774450585146
295,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,23.299,283,,2022/12/16 15:13:08+00,23.29928583,32.6354029176146
296,open verharding,Nee,G0363,Amsterdam,bestaand,1,verkeerseiland,342.507,283,,2021/12/24 15:53:11+00,342.5071405,107.600941938639
297,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,3.81,283,,2022/12/16 15:13:08+00,3.809353895,7.685496667177
298,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,7.642,283,,2022/12/16 15:13:08+00,7.64042643,11.1076797673535
299,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,49.66,283,,2016/03/31 20:13:55+00,49.658162445,43.4440589187694
300,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,25.55,283,,2014/10/15 10:01:40+00,25.547772595,22.4535172971193
301,open verharding,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,24.758,283,,2020/05/19 07:55:36+00,24.758215,27.4180125769608
302,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,7.142,283,,2022/12/16 15:13:08+00,7.14090294,10.6093790830071
303,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,17.877,283,,2014/10/17 15:02:02+00,17.94197226,37.6363418500917
304,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,10.537,283,,2014/10/17 15:02:02+00,10.53461774,14.1398493876152
305,open verharding: betonstraatstenen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,12.906,283,,2014/10/06 15:25:09+00,12.9060265,16.5998392246532
306,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,6.011,283,,2014/10/17 15:02:02+00,6.00995893,14.1644633071346
307,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,5.327,283,,2014/10/21 11:18:19+00,5.3274315,16.5781357185348
308,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,20.794,283,,2014/10/17 15:02:02+00,20.75657381,20.5631929525051
309,open verharding: betonstraatstenen,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,26.712,283,,2014/10/06 15:25:09+00,26.7115505,24.212032784934
310,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,23.146,283,,2014/10/17 15:02:02+00,23.142176125,24.2089073265338
311,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,7.764,283,,2015/11/20 09:58:50+00,7.76107645,52.6269622779628
312,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,2.362,283,,2015/11/20 10:55:54+00,2.360731545,6.61929734971303
313,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,1.512,283,,2015/11/20 10:55:54+00,1.511548,7.08356279798912
314,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,12.234,283,,2015/11/20 10:55:54+00,12.23215541,14.3346330622713
315,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,2.198,283,,2015/11/20 10:55:54+00,2.19827545,6.23996876557614
316,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,12.529,283,,2015/11/20 10:55:54+00,12.526870555,14.5000703893326
317,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,8.919,283,,2015/11/20 10:55:54+00,8.91751833,11.6333453188212
318,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,10.448,283,,2015/11/20 13:10:48+00,10.448318,22.6707640879965
319,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,6.615,283,,2015/10/20 09:02:30+00,6.6150335,21.4554721779019
320,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.066,283,,2015/10/20 09:02:30+00,9.066387,14.0577574014027
321,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,4.183,283,,2015/10/20 09:02:30+00,4.183295,9.99780895571682
322,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.804,283,,2015/10/20 09:02:30+00,2.78567304,12.779238329191
323,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.683,283,,2015/10/20 09:02:30+00,2.683007,6.31964613884711
324,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,28.155,283,,2015/10/20 09:02:30+00,28.1545205,31.9131950267202
