FID,omschr,code,rijstrknrs,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_kenmerk.187,Autosnelwegsignalering,AU,12345,R,5.13000011,001,KPK0001216989,I,,POINT (126580.6501000002 484616.1970000006)
strooksignalering_kenmerk.188,Autosnelwegsignalering,AU,12345,R,5.40999985,001,KPK0001216990,I,,POINT (126814.7135999985 484466.26630000025)
strooksignalering_kenmerk.189,Kruis-pijlsignalering,KP,12345,R,5.40999985,001,KPK0001216991,I,,POINT (126814.7135999985 484466.26630000025)
strooksignalering_kenmerk.190,Autosnelwegsignalering,AU,12345,R,5.73000002,001,KPK0001216992,I,,POINT (127073.73600000143 484276.7708999999)
strooksignalering_kenmerk.191,Kruis-pijlsignalering,KP,12345,R,5.73000002,001,KPK0001216993,I,,POINT (127073.73600000143 484276.7708999999)
strooksignalering_kenmerk.192,Autosnelwegsignalering,AU,12,R,28.86499977,001,KPK0001203597,I,,POINT (144372.21669999883 472106.72250000015)
strooksignalering_kenmerk.193,Kruis-pijlsignalering,KP,12,R,28.86499977,001,KPK0001203598,I,,POINT (144372.21669999883 472106.72250000015)
strooksignalering_kenmerk.194,Autosnelwegsignalering,AU,123,R,30.38999939,001,KPK0001203608,I,,POINT (145451.47740000114 471037.4387000017)
strooksignalering_kenmerk.195,Kruis-pijlsignalering,KP,123,R,30.38999939,001,KPK0001203609,I,,POINT (145451.47740000114 471037.4387000017)
strooksignalering_kenmerk.196,Autosnelwegsignalering,AU,12,R,63,012,KPK0001113035,I,,POINT (138551.91120000184 451972.0395000018)
strooksignalering_kenmerk.197,Kruis-pijlsignalering,KP,12,R,63,012,KPK0001113036,I,,POINT (138551.91120000184 451972.0395000018)
strooksignalering_kenmerk.198,Autosnelwegsignalering,AU,12,R,63.45199966,012,KPK0001113038,I,,POINT (139004.79619999975 452172.930399999)
strooksignalering_kenmerk.199,Kruis-pijlsignalering,KP,12,R,63.45199966,012,KPK0001113039,I,,POINT (139004.79619999975 452172.930399999)
strooksignalering_kenmerk.200,Autosnelwegsignalering,AU,1,R,50.125,012,KPK0001113144,I,,POINT (126153.47560000047 454803.47630000114)
strooksignalering_kenmerk.201,Kruis-pijlsignalering,KP,1,R,50.125,012,KPK0001113145,I,,POINT (126153.47560000047 454803.47630000114)
strooksignalering_kenmerk.202,Kruis-pijlsignalering,KP,12,R,63.00500107,012,KPK0001113164,I,,POINT (138560.0346999988 451957.04879999906)
strooksignalering_kenmerk.203,Autosnelwegsignalering,AU,12,R,63.00500107,012,KPK0001113165,I,,POINT (138560.0346999988 451957.04879999906)
strooksignalering_kenmerk.204,Kruis-pijlsignalering,KP,123,R,63.45000076,012,KPK0001113168,I,,POINT (139010.41429999843 452154.6739999987)
strooksignalering_kenmerk.205,Autosnelwegsignalering,AU,123,R,63.45000076,012,KPK0001113169,I,,POINT (139010.41429999843 452154.6739999987)
strooksignalering_kenmerk.206,Autosnelwegsignalering,AU,123,R,25.2140007,001,KPK0001203700,I,,POINT (142717.6860000007 475193.7729999982)
strooksignalering_kenmerk.207,Kruis-pijlsignalering,KP,123,R,25.2140007,001,KPK0001203701,I,,POINT (142717.6860000007 475193.7729999982)
strooksignalering_kenmerk.208,Autosnelwegsignalering,AU,123,R,25.50399971,001,KPK0001203703,I,,POINT (142813.17760000005 474920.32550000027)
strooksignalering_kenmerk.209,Kruis-pijlsignalering,KP,123,R,25.50399971,001,KPK0001203704,I,,POINT (142813.17760000005 474920.32550000027)
strooksignalering_kenmerk.210,Kruis-pijlsignalering,KP,123,R,26.03000069,001,KPK0001203707,I,,POINT (142824.87889999896 474398.18499999866)
strooksignalering_kenmerk.211,Autosnelwegsignalering,AU,123,R,26.03000069,001,KPK0001203708,I,,POINT (142824.87889999896 474398.18499999866)
strooksignalering_kenmerk.212,Autosnelwegsignalering,AU,123,R,26.63999939,001,KPK0001203709,I,,POINT (143003.95389999822 473813.1556000002)
strooksignalering_kenmerk.213,Kruis-pijlsignalering,KP,123,R,26.63999939,001,KPK0001203710,I,,POINT (143003.95389999822 473813.1556000002)
strooksignalering_kenmerk.214,Autosnelwegsignalering,AU,12,R,28.38500023,001,KPK0001203717,I,,POINT (143988.8326999992 472407.6834000014)
strooksignalering_kenmerk.215,Kruis-pijlsignalering,KP,12,R,28.38500023,001,KPK0001203718,I,,POINT (143988.8326999992 472407.6834000014)
strooksignalering_kenmerk.216,Autosnelwegsignalering,AU,12,R,28.28000069,001,KPK0001203719,I,,POINT (143929.37939999998 472490.05889999866)
strooksignalering_kenmerk.217,Kruis-pijlsignalering,KP,12,R,28.28000069,001,KPK0001203720,I,,POINT (143929.37939999998 472490.05889999866)
strooksignalering_kenmerk.218,Kruis-pijlsignalering,KP,12,R,28.78800011,001,KPK0001203734,I,,POINT (144292.75180000067 472131.0874999985)
strooksignalering_kenmerk.219,Autosnelwegsignalering,AU,12,R,29.31399918,001,KPK0001203735,I,,POINT (144666.56689999998 471770.0115999989)
strooksignalering_kenmerk.220,Kruis-pijlsignalering,KP,12,R,29.31399918,001,KPK0001203736,I,,POINT (144666.56689999998 471770.0115999989)
strooksignalering_kenmerk.221,Autosnelwegsignalering,AU,123,R,29.58200073,001,KPK0001203737,I,,POINT (144842.36050000042 471567.72349999845)
strooksignalering_kenmerk.222,Kruis-pijlsignalering,KP,123,R,29.58200073,001,KPK0001203738,I,,POINT (144842.36050000042 471567.72349999845)
strooksignalering_kenmerk.223,Autosnelwegsignalering,AU,12,R,28.79999924,001,KPK0001203739,I,,POINT (144314.46950000152 472137.7679999992)
strooksignalering_kenmerk.224,Kruis-pijlsignalering,KP,12,R,28.79999924,001,KPK0001203740,I,,POINT (144314.46950000152 472137.7679999992)
strooksignalering_kenmerk.225,Autosnelwegsignalering,AU,12,R,29.35700035,001,KPK0001203741,I,,POINT (144708.9574000016 471750.4783000015)
strooksignalering_kenmerk.226,Kruis-pijlsignalering,KP,12,R,29.35700035,001,KPK0001203742,I,,POINT (144708.9574000016 471750.4783000015)
strooksignalering_kenmerk.227,Kruis-pijlsignalering,KP,12,R,29.62800026,001,KPK0001203743,I,,POINT (144887.37319999933 471545.1693000011)
strooksignalering_kenmerk.228,Autosnelwegsignalering,AU,12,R,29.62800026,001,KPK0001203744,I,,POINT (144887.37319999933 471545.1693000011)
strooksignalering_kenmerk.229,Kruis-pijlsignalering,KP,12,R,29.86000061,001,KPK0001203745,I,,POINT (145039.44110000134 471371.2864000015)
strooksignalering_kenmerk.230,Autosnelwegsignalering,AU,12,R,29.86000061,001,KPK0001203746,I,,POINT (145039.44110000134 471371.2864000015)
strooksignalering_kenmerk.231,Autosnelwegsignalering,AU,12,R,30.3920002,001,KPK0001203747,I,,POINT (145434.4550999999 471018.55900000036)
strooksignalering_kenmerk.232,Autosnelwegsignalering,AU,12,R,30.89900017,001,KPK0001203749,I,,POINT (145883.07349999994 470789.756000001)
strooksignalering_kenmerk.233,Kruis-pijlsignalering,KP,12,R,30.89900017,001,KPK0001203750,I,,POINT (145883.07349999994 470789.756000001)
strooksignalering_kenmerk.234,Autosnelwegsignalering,AU,12,R,4.75099993,001,KPK0001217173,I,,POINT (126265.96400000155 484837.03759999946)
strooksignalering_kenmerk.235,Kruis-pijlsignalering,KP,12,R,4.75099993,001,KPK0001217174,I,,POINT (126265.96400000155 484837.03759999946)
strooksignalering_kenmerk.236,Kruis-pijlsignalering,KP,12345,R,62.58399963,002,KPK0001203897,I,,POINT (133564.08359999955 454214.2065999992)
strooksignalering_kenmerk.237,Autosnelwegsignalering,AU,12345,R,62.58399963,002,KPK0001203898,I,,POINT (133564.08359999955 454214.2065999992)
strooksignalering_kenmerk.238,Autosnelwegsignalering,AU,1234,R,62.85599899,002,KPK0001203899,I,,POINT (133499.17029999942 453960.38280000165)
strooksignalering_kenmerk.239,Kruis-pijlsignalering,KP,123,R,63.24700165,002,KPK0001203902,I,,POINT (133450.54100000113 453580.95340000093)
strooksignalering_kenmerk.240,Autosnelwegsignalering,AU,123,R,63.24700165,002,KPK0001203903,I,,POINT (133450.54100000113 453580.95340000093)
strooksignalering_kenmerk.241,Autosnelwegsignalering,AU,123,R,63.56000137,002,KPK0001203906,I,,POINT (133332.95219999924 453282.49720000103)
strooksignalering_kenmerk.242,Kruis-pijlsignalering,KP,123,R,63.56000137,002,KPK0001203907,I,,POINT (133332.95219999924 453282.49720000103)
strooksignalering_kenmerk.243,Autosnelwegsignalering,AU,1234,R,57.00400162,006,KPK0000915358,I,,POINT (148581.13479999825 487724.7382000014)
strooksignalering_kenmerk.244,Autosnelwegsignalering,AU,123,R,58.5,006,KPK0000915369,I,,POINT (149750.74960000068 488631.0603)
strooksignalering_kenmerk.245,Kruis-pijlsignalering,KP,123,R,48.92200089,006,KPK0000915212,I,,POINT (141813.48950000107 484571.55579999834)
strooksignalering_kenmerk.246,Autosnelwegsignalering,AU,123,R,48.92200089,006,KPK0000915213,I,,POINT (141813.48950000107 484571.55579999834)
strooksignalering_kenmerk.247,Autosnelwegsignalering,AU,1234,R,49.34999847,006,KPK0000915214,I,,POINT (142186.8986000009 484781.2928000018)
strooksignalering_kenmerk.248,Kruis-pijlsignalering,KP,1234,R,49.34999847,006,KPK0000915215,I,,POINT (142186.8986000009 484781.2928000018)
strooksignalering_kenmerk.249,Kruis-pijlsignalering,KP,1234,R,49.75500107,006,KPK0000915219,I,,POINT (142551.875 484965.2916000001)
strooksignalering_kenmerk.250,Autosnelwegsignalering,AU,1234,R,49.75500107,006,KPK0000915220,I,,POINT (142551.875 484965.2916000001)
strooksignalering_kenmerk.251,Autosnelwegsignalering,AU,12,R,50.16899872,006,KPK0000915221,I,,POINT (142936.7285999991 485095.44359999895)
strooksignalering_kenmerk.252,Kruis-pijlsignalering,KP,12,R,50.16899872,006,KPK0000915222,I,,POINT (142936.7285999991 485095.44359999895)
strooksignalering_kenmerk.253,Autosnelwegsignalering,AU,12,R,50.88999939,006,KPK0000915224,I,,POINT (143636.90100000054 485171.4041999988)
strooksignalering_kenmerk.254,Kruis-pijlsignalering,KP,12,R,50.88999939,006,KPK0000915225,I,,POINT (143636.90100000054 485171.4041999988)
strooksignalering_kenmerk.255,Kruis-pijlsignalering,KP,12,R,51.57600021,006,KPK0000915227,I,,POINT (144309.59959999844 485059.46189999953)
strooksignalering_kenmerk.256,Autosnelwegsignalering,AU,12,R,51.57600021,006,KPK0000915228,I,,POINT (144309.59959999844 485059.46189999953)
strooksignalering_kenmerk.257,Autosnelwegsignalering,AU,123,R,52.66799927,006,KPK0000915235,I,,POINT (145390.69750000164 484962.54850000143)
strooksignalering_kenmerk.258,Kruis-pijlsignalering,KP,123,R,52.66799927,006,KPK0000915236,I,,POINT (145390.69750000164 484962.54850000143)
strooksignalering_kenmerk.259,Autosnelwegsignalering,AU,1234,R,52.97000122,006,KPK0000915237,I,,POINT (145691.81610000134 485038.71759999916)
strooksignalering_kenmerk.260,Kruis-pijlsignalering,KP,1234,R,52.97000122,006,KPK0000915238,I,,POINT (145691.81610000134 485038.71759999916)
strooksignalering_kenmerk.261,Autosnelwegsignalering,AU,12,R,53.25,006,KPK0000915243,I,,POINT (145954.0936000012 485147.93299999833)
strooksignalering_kenmerk.262,Kruis-pijlsignalering,KP,12,R,53.25,006,KPK0000915244,I,,POINT (145954.0936000012 485147.93299999833)
strooksignalering_kenmerk.263,Kruis-pijlsignalering,KP,12,R,48.93500137,006,KPK0000915262,I,,POINT (141800.55460000038 484617.84809999913)
strooksignalering_kenmerk.264,Kruis-pijlsignalering,KP,123,R,49.36899948,006,KPK0000915266,I,,POINT (142184.60669999942 484832.4598999992)
strooksignalering_kenmerk.265,Autosnelwegsignalering,AU,123,R,49.36899948,006,KPK0000915267,I,,POINT (142184.60669999942 484832.4598999992)
strooksignalering_kenmerk.266,Autosnelwegsignalering,AU,123,R,49.77000046,006,KPK0000915270,I,,POINT (142546.313000001 485014.1682000011)
strooksignalering_kenmerk.267,Kruis-pijlsignalering,KP,12,R,50.45000076,006,KPK0000915273,I,,POINT (143185.04630000144 485191.13529999927)
strooksignalering_kenmerk.268,Autosnelwegsignalering,AU,12,R,50.45000076,006,KPK0000915274,I,,POINT (143185.04630000144 485191.13529999927)
strooksignalering_kenmerk.269,Kruis-pijlsignalering,KP,12,R,51.08499908,006,KPK0000915276,I,,POINT (143843.1737000011 485200.31529999897)
strooksignalering_kenmerk.270,Autosnelwegsignalering,AU,12,R,51.81600189,006,KPK0000915279,I,,POINT (144548.96840000153 485038.68829999864)
strooksignalering_kenmerk.271,Kruis-pijlsignalering,KP,12,R,51.81600189,006,KPK0000915280,I,,POINT (144548.96840000153 485038.68829999864)
strooksignalering_kenmerk.272,Autosnelwegsignalering,AU,123,R,52.15999985,006,KPK0000915285,I,,POINT (144890.7917000018 484987.10709999874)
strooksignalering_kenmerk.273,Kruis-pijlsignalering,KP,123,R,52.15999985,006,KPK0000915286,I,,POINT (144890.7917000018 484987.10709999874)
strooksignalering_kenmerk.274,Autosnelwegsignalering,AU,12,R,53.26300049,006,KPK0000915292,I,,POINT (145946.6398999989 485196.9910000004)
strooksignalering_kenmerk.275,Kruis-pijlsignalering,KP,12,R,53.26300049,006,KPK0000915293,I,,POINT (145946.6398999989 485196.9910000004)
strooksignalering_kenmerk.276,Kruis-pijlsignalering,KP,12,R,53.6629982,006,KPK0000915294,I,,POINT (146288.7153000012 485402.7886000015)
strooksignalering_kenmerk.277,Kruis-pijlsignalering,KP,1234,R,58.17200089,006,KPK0000915324,I,,POINT (149444.81390000135 488506.4184000008)
strooksignalering_kenmerk.278,Autosnelwegsignalering,AU,1234,R,58.17200089,006,KPK0000915325,I,,POINT (149444.81390000135 488506.4184000008)
strooksignalering_kenmerk.279,Kruis-pijlsignalering,KP,123,R,58.51499939,006,KPK0000915326,I,,POINT (149746.02800000086 488676.66899999976)
strooksignalering_kenmerk.280,Autosnelwegsignalering,AU,123,R,58.51499939,006,KPK0000915327,I,,POINT (149746.02800000086 488676.66899999976)
strooksignalering_kenmerk.281,Autosnelwegsignalering,AU,123,R,58.90299988,006,KPK0000915328,I,,POINT (150079.47360000014 488869.1237999983)
strooksignalering_kenmerk.282,Kruis-pijlsignalering,KP,12,R,59.19599915,006,KPK0000915335,I,,POINT (150334.67179999873 489025.13540000096)
strooksignalering_kenmerk.283,Kruis-pijlsignalering,KP,12,R,55.8219986,006,KPK0000915349,I,,POINT (147974.95340000093 486720.4675000012)
strooksignalering_kenmerk.284,Autosnelwegsignalering,AU,12,R,55.8219986,006,KPK0000915350,I,,POINT (147974.95340000093 486720.4675000012)
strooksignalering_kenmerk.285,Kruis-pijlsignalering,KP,12,R,56.35200119,006,KPK0000915351,I,,POINT (148232.62539999932 487183.8814999983)
strooksignalering_kenmerk.286,Autosnelwegsignalering,AU,12,R,56.35200119,006,KPK0000915352,I,,POINT (148232.62539999932 487183.8814999983)
strooksignalering_kenmerk.287,Kruis-pijlsignalering,KP,1234,R,57.00400162,006,KPK0000915359,I,,POINT (148581.13479999825 487724.7382000014)
strooksignalering_kenmerk.288,Kruis-pijlsignalering,KP,12,R,57.37400055,006,KPK0000915360,I,,POINT (148829.2226999998 487997.61840000004)
strooksignalering_kenmerk.289,Kruis-pijlsignalering,KP,12,R,50.07099915,027,KPK0001138774,I,,POINT (130029.08590000123 440693.92909999937)
strooksignalering_kenmerk.290,Autosnelwegsignalering,AU,12,R,53.35200119,027,KPK0001138789,I,,POINT (133280.24670000002 440923.6413999982)
strooksignalering_kenmerk.291,Autosnelwegsignalering,AU,123,R,52.83200073,027,KPK0001138803,I,,POINT (132767.12849999964 440852.3242000006)
strooksignalering_kenmerk.292,Kruis-pijlsignalering,KP,123,R,55.15299988,027,KPK0001138831,I,,POINT (134667.44269999862 442040.6671999991)
strooksignalering_kenmerk.293,Autosnelwegsignalering,AU,12,R,56.95399857,027,KPK0001138844,I,,POINT (135671.33630000055 443524.57510000095)
strooksignalering_kenmerk.294,Autosnelwegsignalering,AU,12,R,37.30400085,027,KPK0001139238,I,,POINT (125023.98589999974 429168.37790000066)
strooksignalering_kenmerk.295,Autosnelwegsignalering,AU,123,R,56.86999893,027,KPK0001139279,I,,POINT (135510.4050000012 443201.15769999847)
strooksignalering_kenmerk.296,Kruis-pijlsignalering,KP,123,R,154.28799438,050,KPK0001142125,I,,POINT (180809.21680000052 435071.3542000018)
strooksignalering_kenmerk.297,Kruis-pijlsignalering,KP,12,R,154.68800354,050,KPK0001142142,I,,POINT (180994.15309999883 435497.37420000136)
strooksignalering_kenmerk.298,Kruis-pijlsignalering,KP,12,R,155.06300354,001,KPK0001219073,I,,POINT (246756.6297999993 478956.94200000167)
strooksignalering_kenmerk.299,Autosnelwegsignalering,AU,12,R,155.06300354,001,KPK0001219074,I,,POINT (246756.6297999993 478956.94200000167)
strooksignalering_kenmerk.300,Kruis-pijlsignalering,KP,123,R,155.16499329,001,KPK0001219075,I,,POINT (246839.0447999984 478894.5089999996)
strooksignalering_kenmerk.301,Autosnelwegsignalering,AU,123,R,155.16499329,001,KPK0001219076,I,,POINT (246839.0447999984 478894.5089999996)
strooksignalering_kenmerk.302,Kruis-pijlsignalering,KP,12,R,131.29699707,059,KPK0001203507,I,,POINT (147249.9803000018 413955.2923000008)
strooksignalering_kenmerk.303,Autosnelwegsignalering,AU,12,R,131.29699707,059,KPK0001203508,I,,POINT (147249.9803000018 413955.2923000008)
strooksignalering_kenmerk.304,Autosnelwegsignalering,AU,12,R,115.05200195,073,KPK0001223330,I,,POINT (177332.21609999985 430045.44420000166)
strooksignalering_kenmerk.305,Kruis-pijlsignalering,KP,12,R,115.05200195,073,KPK0001223331,I,,POINT (177332.21609999985 430045.44420000166)
strooksignalering_kenmerk.306,Kruis-pijlsignalering,KP,12,R,9.70300007,076,KPK0001223373,I,,POINT (189197.56109999865 327686.7996000014)
strooksignalering_kenmerk.307,Autosnelwegsignalering,AU,12,R,9.70300007,076,KPK0001223374,I,,POINT (189197.56109999865 327686.7996000014)
strooksignalering_kenmerk.308,Kruis-pijlsignalering,KP,12,R,10.30000019,076,KPK0001223379,I,,POINT (189657.88230000064 327331.0020000003)
strooksignalering_kenmerk.309,Autosnelwegsignalering,AU,12,R,10.30000019,076,KPK0001223380,I,,POINT (189657.88230000064 327331.0020000003)
strooksignalering_kenmerk.310,Autosnelwegsignalering,AU,12,R,100.34400177,027,KPK0001149818,I,,POINT (145514.3150999993 473859.8073000014)
strooksignalering_kenmerk.311,Kruis-pijlsignalering,KP,12,R,100.34400177,027,KPK0001149819,I,,POINT (145514.3150999993 473859.8073000014)
strooksignalering_kenmerk.312,Kruis-pijlsignalering,KP,12,R,206.01199341,050,KPK0001142206,I,,POINT (198339.45679999888 468782.08150000125)
strooksignalering_kenmerk.313,Kruis-pijlsignalering,KP,12,R,155.91099548,050,KPK0001142133,I,,POINT (180813.2927000001 435859.44480000064)
strooksignalering_kenmerk.314,Kruis-pijlsignalering,KP,123,R,30.84199905,002,KPK0001219244,I,,POINT (122660.07669999823 482654.50180000067)
strooksignalering_kenmerk.315,Autosnelwegsignalering,AU,123,R,30.84199905,002,KPK0001219245,I,,POINT (122660.07669999823 482654.50180000067)
strooksignalering_kenmerk.316,Kruis-pijlsignalering,KP,123,R,31.07999992,002,KPK0001219246,I,,POINT (122682.25349999964 482411.5152999982)
strooksignalering_kenmerk.317,Autosnelwegsignalering,AU,123,R,31.07999992,002,KPK0001219247,I,,POINT (122682.25349999964 482411.5152999982)
strooksignalering_kenmerk.318,Autosnelwegsignalering,AU,123,R,114.44999695,073,KPK0001223322,I,,POINT (177368.10810000077 429981.4673999995)
strooksignalering_kenmerk.319,Kruis-pijlsignalering,KP,123,R,114.44999695,073,KPK0001223323,I,,POINT (177368.10810000077 429981.4673999995)
strooksignalering_kenmerk.320,Kruis-pijlsignalering,KP,12,R,10.68599987,076,KPK0001223385,I,,POINT (189851.0375000015 326998.6994000003)
strooksignalering_kenmerk.321,Autosnelwegsignalering,AU,12,R,10.68599987,076,KPK0001223386,I,,POINT (189851.0375000015 326998.6994000003)
strooksignalering_kenmerk.322,Kruis-pijlsignalering,KP,12,R,11.69200039,076,KPK0001223388,I,,POINT (190251.46620000154 326076.9803000018)
strooksignalering_kenmerk.323,Autosnelwegsignalering,AU,12,R,11.69200039,076,KPK0001223389,I,,POINT (190251.46620000154 326076.9803000018)
