FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3493,NM026800261,"POLYGON ((185930.78 425232.31, 185930.78 425232.31, 185869.89 425181.72, 185868.13 425122.9, 185933.13 425119.66, 185933.42 425119.96, 185985.19 425163.49, 185986.37 425189.07, 185953.13 425232.6, 185930.78 425232.31))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3494,NM026801872,"POLYGON ((188490.72 432414.6, 188490.72 432414.6, 188351.82 432341.96, 188420.04 432221.22, 188657.59 432297.3, 188648.26 432456.81, 188490.72 432414.6))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3495,NM026800858,"POLYGON ((188700.45 428888.22, 188700.45 428888.22, 188681.21 428874.62, 188703.93 428862.82, 188718.54 428851.63, 188733.29 428870.73, 188707.42 428889.43, 188700.45 428888.22))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3496,NM026801873,"POLYGON ((190658.02 426915.17, 190658.02 426915.17, 190639.24 426892.9, 190688.11 426837.04, 190714.23 426861.24, 190664.4 426921.19, 190658.02 426915.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3497,NM026801498,"POLYGON ((186836.39 433865.87, 186836.39 433865.87, 186755.8 433870.42, 186756.45 433856.45, 186733.92 433841.18, 186733.49 433835.11, 186837.91 433842.8, 186836.39 433865.87))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3498,NM026801875,"POLYGON ((185183.33 427091.15, 185183.33 427091.15, 185070.68 427017.21, 185130.47 426926.52, 185210.19 426976.78, 185159.35 427052.74, 185194.88 427078.73, 185183.33 427091.15))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3499,NM026801876,"POLYGON ((187832.41 427721.78, 187832.41 427721.78, 187800.35 427720.89, 187790.06 427650.01, 187880.94 427657.07, 187877.12 427688.54, 187893 427697.95, 187879.47 427730.89, 187855.35 427725.6, 187832.41 427721.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349a,NM026801877,"POLYGON ((189209.22 427290.89, 189209.22 427290.89, 189117.66 427307.6, 189116.05 427298.54, 189110.81 427294.11, 189108.2 427268.15, 189199.56 427251.25, 189201.98 427252.05, 189209.22 427290.89))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349b,NM026801878,"POLYGON ((189189.89 427330.01, 189189.89 427330.01, 189120.18 427342.66, 189119.59 427323.83, 189117.53 427307.95, 189209.3 427291.48, 189216.06 427327.36, 189191.95 427332.36, 189189.89 427330.01))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349c,NM026801879,"POLYGON ((186685.69 428585.52, 186685.69 428585.52, 186683.05 428586.11, 186667.16 428526.7, 186667.16 428526.7, 186718.34 428498.76, 186722.75 428519.35, 186723.64 428518.76, 186736.58 428569.94, 186729.81 428571.7, 186725.99 428579.64, 186712.16 428583.47, 186710.11 428578.76, 186707.75 428579.64, 186707.46 428580.23, 186686.28 428586.41, 186685.69 428585.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349d,NM026801880,"POLYGON ((190345.11 426915.38, 190345.11 426915.38, 190321.69 426904, 190324.72 426878.3, 190385.99 426910.61, 190370.48 426933.27, 190345.11 426915.38))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349e,NM026801881,"POLYGON ((187654.31 429741.64, 187654.31 429741.64, 187651.02 429736.98, 187655.72 429732.99, 187659.05 429737.16, 187654.31 429741.64))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_349f,NM026801882,"POLYGON ((186437 428619.37, 186437 428619.37, 186406.81 428633.06, 186406.21 428630.64, 186384.47 428576.71, 186412.24 428564.63, 186416.67 428566.64, 186438 428616.96, 186437 428619.37))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a0,NM026801884,"POLYGON ((189313.11 430143.86, 189313.11 430143.86, 189254.22 430143.86, 189212.16 430057.63, 189138.55 429897.79, 189058.63 429687.47, 188980.81 429565.49, 188932.44 429512.91, 188831.49 429395.13, 188778.91 429300.49, 188644.3 429237.39, 188577 429161.68, 188688.47 429113.3, 188894.58 429159.57, 189050.22 429252.11, 189279.46 429546.56, 189294.18 429599.14, 189332.04 429735.84, 189359.38 429927.23, 189365.69 430026.08, 189367.8 430133.34, 189313.11 430143.86))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a1,NM026801885,"POLYGON ((184701.06 425500.63, 184701.06 425500.63, 184679.3 425463.27, 184757.11 425413.72, 184767.83 425428.99, 184770.26 425427.86, 184774.65 425436.63, 184770.91 425438.9, 184779.2 425453.03, 184701.06 425500.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a2,NM026801887,"POLYGON ((183836.25 426530.8, 183836.25 426530.8, 183824.14 426527.63, 183826.79 426507.03, 183841.5 426510.73, 183836.25 426530.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a3,NM026801198,"POLYGON ((184425.43 426340.6, 184425.43 426340.6, 184360.36 426315.98, 184372.43 426282.5, 184438.13 426307.67, 184425.43 426340.6))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a4,NM026801888,"POLYGON ((186246.25 429675.27, 186246.25 429675.27, 186220.03 429673.19, 186230.02 429556.63, 186259.58 429545.38, 186305.79 429525.82, 186363.65 429497.51, 186420.69 429465.87, 186491.46 429418.41, 186500.2 429429.24, 186502.28 429425.9, 186535.59 429470.03, 186550.16 429460.04, 186565.15 429454.21, 186562.65 429445.47, 186563.06 429445.05, 186575.55 429436.31, 186605.94 429470.45, 186485.22 429566.2, 186429.43 429605.33, 186389.88 429633.23, 186371.98 429643.63, 186361.99 429647.38, 186322.86 429660.7, 186287.47 429672.36, 186246.25 429675.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a5,NM026800511,"POLYGON ((181125.4 426579.62, 181125.4 426579.62, 181088.26 426507.42, 181173.3 426461.94, 181210.8 426533.11, 181125.4 426579.62))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a6,NM026801889,"POLYGON ((187706.66 427490.43, 187706.66 427490.43, 187659.24 427496.33, 187654.35 427456.63, 187662.6 427455.69, 187664.27 427471.45, 187679.5 427469.57, 187679.76 427473.53, 187679.9 427473.46, 187704.04 427470.71, 187706.66 427490.43))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a7,NM026801890,"POLYGON ((182936.56 426228.45, 182936.56 426228.45, 182898.67 426221.11, 182902.09 426201.48, 182940.31 426208.14, 182936.56 426228.45))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a8,NM026801891,"POLYGON ((184819.37 427471.65, 184819.37 427471.65, 184767.61 427440.77, 184778.2 427425.18, 184828.49 427456.65, 184819.37 427471.65))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34a9,NM026801892,"POLYGON ((186127.35 433720.76, 186127.35 433720.76, 186074.11 433715.7, 186077 433683.16, 186130.69 433689.49, 186127.35 433720.76))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34aa,NM026801893,"POLYGON ((187981.86 427545.94, 187981.86 427545.94, 187971.53 427547.24, 187967.2 427517.09, 187977.75 427515.68, 187981.86 427545.94))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ab,NM026801894,"POLYGON ((187459.45 428911.19, 187459.45 428911.19, 187451.36 428913.85, 187442.48 428886.12, 187441.15 428885.01, 187449.14 428876.25, 187450.47 428875.69, 187456.01 428884.57, 187455.35 428886.12, 187462.12 428907.53, 187458.68 428908.97, 187459.45 428911.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ac,NM026801896,"POLYGON ((186744.68 428568.8, 186744.68 428568.8, 186735.52 428569.74, 186725.65 428526.17, 186722.6 428526.52, 186719.78 428514.55, 186721.66 428514.08, 186723.31 428518.54, 186740.92 428512.43, 186741.63 428514.19, 186740.22 428515.25, 186739.51 428516.89, 186749.14 428542.03, 186739.87 428545.2, 186739.16 428547.78, 186744.68 428568.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ad,NM026800365,"POLYGON ((187291.91 427611.68, 187291.91 427611.68, 187281.32 427614.03, 187275.14 427575.21, 187277.79 427575.21, 187275.73 427562.56, 187283.38 427561.38, 187291.91 427611.68))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ae,NM026801900,"POLYGON ((187513.45 427733.58, 187513.45 427733.58, 187498.18 427735.96, 187497.34 427731.06, 187512.69 427728.67, 187513.45 427733.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34af,NM026801905,"POLYGON ((187438.69 427426.93, 187438.69 427426.93, 187405.06 427461.77, 187386.83 427443.13, 187425.73 427413.15, 187438.69 427426.93))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b0,NM026801908,"POLYGON ((183294.87 427683.96, 183294.87 427683.96, 183271.44 427664.9, 183285.95 427648.29, 183306.76 427666.65, 183334.49 427635.33, 183312 427618.57, 183312.88 427608.6, 183318.3 427608.08, 183317.6 427610.88, 183360.08 427606.16, 183294.87 427683.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b1,NM026801003,"POLYGON ((187474.5 426970.85, 187474.5 426970.85, 187472.14 426970.26, 187463.97 426924.51, 187460.83 426902.18, 187462.6 426902.67, 187471.65 426924.8, 187477.35 426938.97, 187479.62 426944.58, 187481.68 426952.74, 187484.14 426958.06, 187484.54 426958.35, 187504.11 426959.93, 187519.56 426959.53, 187520.84 426964.25, 187474.5 426970.85))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b2,NM026801909,"POLYGON ((186987.76 429021.35, 186987.76 429021.35, 186970.8 429015.97, 186990.45 429001.84, 187002.03 428979.23, 187018.99 428973.71, 187043.08 428970.75, 187056.4 428971.82, 187051.42 428990.4, 187008.08 428999.69, 186987.76 429021.35))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b3,NM026801538,"POLYGON ((183712.21 428009.06, 183712.21 428009.06, 183702.33 428000.41, 183796.79 427952.92, 183825.74 428010.3, 183757.06 428045.44, 183754.41 428043.49, 183740.82 428032.37, 183723.16 428018.6, 183712.21 428009.06))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b4,NM026801214,"POLYGON ((187852.91 427781.52, 187852.91 427781.52, 187809.45 427782.5, 187807.76 427772.62, 187793.59 427774.31, 187787.27 427734.49, 187795.73 427733.96, 187793.68 427749.99, 187795.55 427755.69, 187799.56 427758.99, 187819.6 427761.39, 187820.58 427762.19, 187861.29 427767.89, 187860.31 427776.27, 187857.46 427781.34, 187857.1 427785.8, 187852.91 427781.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b5,NM026801912,"POLYGON ((188638.64 431926.69, 188638.64 431926.69, 188609.32 431917.16, 188622.27 431855.09, 188638.16 431862.91, 188654.77 431875.62, 188638.64 431926.69))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b6,NM026801113,"POLYGON ((186309.01 427383.56, 186309.01 427383.56, 186298.94 427385.93, 186294.71 427381.55, 186296.52 427373.39, 186298.89 427370.56, 186303.93 427372.88, 186308.21 427378.47, 186309.01 427383.56))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b7,NM026801488,"POLYGON ((186215.59 433586.27, 186215.59 433586.27, 186147.35 433582.45, 186152.35 433577.45, 186153.82 433541.86, 186191.17 433541.57, 186193.23 433525.98, 186256.47 433530.1, 186258.53 433532.45, 186259.7 433547.16, 186270.59 433574.22, 186272.64 433586.57, 186272.35 433588.33, 186215.59 433586.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b8,NM026800428,"POLYGON ((186826.34 432146.04, 186826.34 432146.04, 186622.81 432171.34, 186620.17 432138.99, 186838.11 432108.99, 186881.64 432105.46, 186873.11 432154.87, 186827.52 432157.22, 186826.34 432146.04))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34b9,NM026800411,"POLYGON ((185873.68 432601.2, 185873.68 432601.2, 185804.27 432497.08, 185957.51 432387.97, 185983.39 432421.5, 185931.33 432459.14, 185961.04 432503.26, 185983.98 432487.38, 186003.1 432510.61, 185873.68 432601.2))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ba,NM026800423,"POLYGON ((186860.17 433709.89, 186860.17 433709.89, 186745.17 433695.77, 186748.41 433658.13, 186863.11 433672.54, 186860.17 433709.89))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34bb,NM026801917,"POLYGON ((188881.37 432582.68, 188881.37 432582.68, 188648.38 432538.61, 188652.92 432487.09, 188658.43 432399.92, 188761.47 432420.34, 188808.79 432429.08, 188816.24 432430.06, 188813.32 432464.41, 188877.81 432475.42, 188893.36 432479.31, 188893.36 432479.96, 188889.8 432517.55, 188885.26 432563.89, 188881.37 432582.68))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34bc,NM026800148,"POLYGON ((183195.32 426124.41, 183195.32 426124.41, 183195.9 426121.76, 183220.61 426125.88, 183220.02 426129.11, 183218.84 426129.41, 183216.49 426144.99, 183271.79 426156.76, 183267.37 426178.82, 183180.61 426161.17, 183180.9 426154.99, 183179.14 426154.41, 183182.67 426138.23, 183192.67 426140.58, 183196.2 426125.58, 183195.32 426124.41))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34bd,NM026800501,"POLYGON ((188481.28 429993, 188481.28 429993, 188517.06 429956.48, 188520.79 429962.44, 188562.53 430083.94, 188558.06 430088.41, 188589.36 430205.43, 188592.34 430212.89, 188602.03 430222.58, 188612.47 430255.38, 188589.36 430262.83, 188596.82 430310.53, 188636.32 430416.38, 188640.05 430417.87, 188646.76 430436.5, 188655.7 430442.47, 188669.12 430457.37, 188684.77 430494.64, 188701.17 430548.31, 188727.26 430599, 188485.75 430465.57, 188500.66 430440.98, 188353.82 430338.86, 188396.31 430287.43, 188429.85 430274.01, 188461.9 430240.47, 188346.37 430151.77, 188385.13 430107.04, 188334.44 430067.54, 188436.56 429955.73, 188481.28 429993))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34be,NM026801032,"POLYGON ((188212.78 430535.11, 188212.78 430535.11, 188204.84 430530.4, 188223.07 430500.4, 188266.31 430520.11, 188243.07 430564.22, 188246.01 430565.99, 188216.89 430621.58, 188176.6 430597.16, 188212.78 430535.11))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34bf,NM026800259,"POLYGON ((185651.07 424747.92, 185651.07 424747.92, 185637.66 424738.69, 185640.17 424736.18, 185958.88 424367.14, 186054.5 424419.98, 186077.98 424520.63, 186069.59 424534.05, 186051.14 424543.27, 185791.14 424614.56, 185761.78 424628.82, 185729.07 424653.14, 185651.07 424747.92))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c0,NM026800961,"POLYGON ((187311.08 426301.67, 187311.08 426301.67, 187285.2 426306.38, 187285.2 426306.38, 187274.02 426262.55, 187303.72 426255.79, 187304.02 426256.38, 187306.67 426272.85, 187311.08 426301.67))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c1,NM026801782,"POLYGON ((188128.7 429156.57, 188128.7 429156.57, 188119.09 429107.75, 188230.34 429084.54, 188225.54 429060.52, 188360.8 429037.31, 188379.21 429037.31, 188389.62 429038.91, 188396.82 429046.12, 188393.62 429094.94, 188385.62 429100.54, 188128.7 429156.57))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c2,NM026801783,"POLYGON ((185497.38 424085.34, 185497.38 424085.34, 185457.79 424050.36, 185457.52 424050.36, 185564.89 423926.72, 185604.48 423961.43, 185497.38 424085.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c3,NM026801784,"POLYGON ((185349.53 424260.05, 185349.53 424260.05, 185320.2 424237.16, 185339.28 424214.51, 185342.14 424215.94, 185350.24 424206.88, 185347.62 424205.22, 185349.77 424203.07, 185358.59 424209.75, 185362.64 424205.22, 185382.43 424221.19, 185349.53 424260.05))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c4,NM026800071,"POLYGON ((188638.33 428812.17, 188638.33 428812.17, 188625.62 428797.31, 188609.6 428808.06, 188601.63 428797.05, 188622.04 428782.63, 188629.02 428793.73, 188642.27 428785.59, 188643.7 428787.92, 188642 428790.06, 188650.33 428802.69, 188638.33 428812.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c5,NM026800773,"POLYGON ((188884.87 427554.8, 188884.87 427554.8, 188873.54 427545.75, 188885.6 427532.85, 188905.57 427550.94, 188884.87 427554.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c6,NM026800798,"POLYGON ((183522 424852.33, 183522 424852.33, 183519.21 424848.44, 183535.31 424836.67, 183538.4 424840.42, 183522 424852.33))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c7,NM026800863,"POLYGON ((187674.11 428863.64, 187674.11 428863.64, 187662.27 428860.44, 187657.31 428850.88, 187676.14 428855.81, 187674.11 428863.64))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c8,NM026801786,"POLYGON ((187304.61 426181.63, 187304.61 426181.63, 187207.26 426173.98, 187196.08 426121.63, 187195.79 426119.27, 187193.14 426120.74, 187174.61 426084.57, 187177.55 426083.39, 187193.43 426101.92, 187209.9 426096.04, 187260.79 426175.74, 187304.02 426178.69, 187304.61 426181.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34c9,NM026801787,"POLYGON ((188359.02 428698.1, 188359.02 428698.1, 188349.31 428706.63, 188349.61 428704.27, 188339.9 428694.57, 188318.14 428676.92, 188180.79 428573.98, 188184.9 428564.27, 188239.61 428606.04, 188249.02 428607.51, 188338.43 428674.86, 188339.9 428681.04, 188359.02 428698.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ca,NM026801585,"POLYGON ((189733.37 426823.7, 189733.37 426823.7, 189725.3 426731.34, 189766.03 426725.73, 189776.92 426728.18, 189783.24 426759.79, 189805.01 426769.62, 189876.65 426737.67, 189912.82 426807.55, 189912.12 426811.76, 189910.01 426815.98, 189904.39 426819.49, 189724.95 426849.69, 189733.37 426823.7))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34cb,NM026800068,"POLYGON ((187393.99 430715.99, 187393.99 430715.99, 187449.1 430639.87, 187511.73 430670.83, 187510.73 430683.04, 187501.64 430682.76, 187502.78 430695.54, 187483.18 430701.36, 187475.51 430705.62, 187469.26 430710.74, 187461.17 430718.69, 187448.25 430725.36, 187441.43 430726.78, 187427.94 430725.79, 187413.45 430722.95, 187393.99 430715.99))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34cc,NM026800771,"POLYGON ((185688.43 429401.67, 185688.43 429401.67, 185611.08 429395.49, 185612.55 429381.38, 185628.14 429354.32, 185630.2 429356.67, 185668.72 429359.91, 185668.72 429375.49, 185688.43 429376.08, 185688.43 429401.67))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34cd,NM026800818,"POLYGON ((188968.21 427656.52, 188968.21 427656.52, 188963.95 427635.71, 188988.21 427629.17, 188995.56 427669.1, 188990.12 427670.49, 188986.67 427652.85, 188968.21 427656.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ce,NM026801405,"POLYGON ((185654.51 428651.21, 185654.51 428651.21, 185601.86 428650.62, 185606.57 428509.74, 185628.92 428509.74, 185628.92 428509.15, 185632.16 428464.74, 185634.8 428465.92, 185635.1 428469.45, 185635.69 428469.45, 185633.92 428584.15, 185662.45 428584.74, 185662.16 428602.68, 185656.57 428602.68, 185654.51 428651.21))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34cf,NM026801788,"POLYGON ((188562.15 431821.23, 188562.15 431821.23, 188481.81 431792.29, 188501.34 431733.72, 188581.79 431764.3, 188562.15 431821.23))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d0,NM026800955,"POLYGON ((187382.92 426812.64, 187382.92 426812.64, 187347.7 426810.21, 187348.21 426802.93, 187349.68 426803.08, 187352.18 426782.05, 187354.39 426779.7, 187359.54 426779.84, 187360.05 426774.48, 187364.46 426774.77, 187367.92 426752.34, 187375.86 426755.73, 187382.99 426757.12, 187389.68 426757.71, 187388.95 426768.96, 187393.14 426769.26, 187395.49 426789.26, 187392.11 426789.48, 187390.49 426798.3, 187384.39 426797.05, 187382.92 426812.64))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d1,NM026800570,"POLYGON ((183864.2 429119.1, 183864.2 429119.1, 183797.43 429065.28, 183884.78 428958.81, 183954.2 429015.57, 183871.26 429118.22, 183868.31 429119.1, 183864.2 429119.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d2,NM026801589,"POLYGON ((186853.07 428573.47, 186853.07 428573.47, 186848.7 428566.24, 186852.03 428563.57, 186847.27 428554.52, 186873.13 428540.52, 186882.51 428557.65, 186853.07 428573.47))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d3,NM026801789,"POLYGON ((187630.73 431095.17, 187630.73 431095.17, 187632.91 431092.62, 187589.68 431058.84, 187593.31 431033.41, 187603.85 431002.89, 187613.29 431006.89, 187698.31 431070.83, 187664.88 431120.96, 187630.73 431095.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d4,NM026801371,"POLYGON ((186383.41 429033.09, 186383.41 429033.09, 186350.28 429044.55, 186348.44 429039.59, 186381.42 429028.24, 186383.41 429033.09))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d5,NM026801104,"POLYGON ((185995.79 428535.65, 185995.79 428535.65, 185963.95 428555.82, 185949.48 428533.48, 185978.97 428510.69, 185995.79 428535.65))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d6,NM026801790,"POLYGON ((187785.64 428613.11, 187785.64 428613.11, 187782.11 428608.04, 187787.19 428604.21, 187787.78 428605.03, 187794.62 428600.55, 187797.47 428605.35, 187785.64 428613.11))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d7,NM026801791,"POLYGON ((187502.62 430789.55, 187502.62 430789.55, 187465.27 430787.49, 187465.27 430777.49, 187503.51 430778.96, 187502.62 430789.55))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d8,NM026801792,"POLYGON ((185868.35 425969.27, 185868.35 425969.27, 185717.93 425965.51, 185855.73 425845.45, 185868.35 425969.27))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34d9,NM026801144,"POLYGON ((187446.46 430638.74, 187446.46 430638.74, 187391.57 430719.08, 187361.82 430700.9, 187346.94 430687.34, 187289.74 430625.18, 187408.76 430526.66, 187447.45 430471.77, 187518.86 430516.41, 187511.59 430671.47, 187446.46 430638.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34da,NM026801092,"POLYGON ((184645.66 428062.55, 184645.66 428062.55, 184629.09 428080.33, 184594.63 428048.83, 184611.42 428030.94, 184645.66 428062.55))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34db,NM026800998,"POLYGON ((185501.87 429463.87, 185501.87 429463.87, 185451.87 429463.28, 185506.58 429401.52, 185501.87 429463.87))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34dc,NM026800084,"POLYGON ((186648.95 428971.54, 186648.95 428971.54, 186630.13 428978.3, 186607.48 428922.71, 186619.24 428917.71, 186638.95 428917.42, 186641.01 428935.07, 186648.07 428951.83, 186644.83 428961.83, 186648.95 428971.54))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34dd,NM026801121,"POLYGON ((186895.47 426168.32, 186895.47 426168.32, 186882.66 426155.17, 186890.35 426147.53, 186892.86 426149.74, 186897.98 426145.22, 186903.2 426150.6, 186899.34 426154.51, 186902.55 426157.48, 186895.47 426168.32))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34de,NM026800941,"POLYGON ((187667.27 427888.18, 187667.27 427888.18, 187636.09 427892.59, 187633.74 427878.18, 187651.39 427875.83, 187651.98 427879.65, 187666.09 427878.18, 187667.27 427888.18))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34df,NM026801370,"POLYGON ((186291.76 428806.78, 186291.76 428806.78, 186285.8 428810.31, 186270.14 428788.55, 186324.03 428765.24, 186330.73 428774.58, 186333.52 428775.16, 186339.03 428772.52, 186346.61 428786.71, 186309.48 428803.18, 186307.34 428800.24, 186291.76 428806.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e0,NM026801017,"POLYGON ((186463.89 426883.47, 186463.89 426883.47, 186402.42 426901.71, 186383.89 426844.06, 186444.18 426823.47, 186463.89 426883.47))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e1,NM026801794,"POLYGON ((186006.05 427846.63, 186006.05 427846.63, 185988.11 427833.39, 185990.75 427830.45, 185968.99 427808.39, 185957.23 427793.39, 185976.64 427771.63, 186006.93 427799.86, 185997.23 427821.04, 186000.46 427829.86, 186011.05 427834.57, 186006.05 427846.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e2,NM026801519,"POLYGON ((187530.46 427108.1, 187530.46 427108.1, 187528.11 427108.1, 187526.34 427094.57, 187543.7 427091.92, 187548.99 427118.98, 187534.28 427134.57, 187530.46 427108.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e3,NM026800398,"POLYGON ((187568.93 427806.34, 187568.93 427806.34, 187525.7 427812.81, 187525.11 427810.46, 187512.17 427811.93, 187505.4 427776.05, 187519.52 427773.99, 187524.23 427804.28, 187568.05 427797.81, 187568.93 427806.34))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e4,NM026800951,"POLYGON ((188169.27 428657, 188169.27 428657, 188145.74 428664.35, 188143.97 428658.18, 188145.74 428655.24, 188167.5 428649.65, 188169.27 428657))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e5,NM026801215,"POLYGON ((187461.29 427949.8, 187461.29 427949.8, 187442.54 427949.28, 187441.11 427941.45, 187478.79 427936.3, 187479.49 427947.48, 187469.08 427948.03, 187461.29 427949.8))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e6,NM026801596,"POLYGON ((186760.48 429273.82, 186760.48 429273.82, 186741.16 429291.45, 186691.99 429236.86, 186711.66 429216.51, 186760.48 429273.82))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e7,NM026801569,"POLYGON ((186998.24 425296.35, 186998.24 425296.35, 186979.41 425298.12, 186977.94 425284.88, 186965 425231.94, 186972.06 425229, 186970 425219.88, 186978.24 425218.12, 186998.24 425296.35))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e8,NM026801008,"POLYGON ((187988.53 428550.03, 187988.53 428550.03, 187973.53 428534.08, 187979.05 428528.78, 187968.97 428522.09, 187974.71 428516.28, 187983.46 428503.93, 188035.07 428519.52, 188033.68 428522.9, 188025 428528.19, 188024.41 428526.87, 188014.34 428533.63, 188014.63 428534.15, 187988.53 428550.03))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34e9,NM026801354,"POLYGON ((188049.12 429621.5, 188049.12 429621.5, 188013.53 429622.75, 188013.53 429606.5, 188045.15 429602.97, 188045.66 429610.69, 188047.13 429610.62, 188048.24 429612.53, 188049.12 429621.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_34ea,NM026800982,"POLYGON ((188305.37 427779, 188305.37 427779, 188299.41 427780.47, 188300.3 427762.75, 188293.31 427762.31, 188295.37 427727.31, 188312.57 427728.19, 188309.63 427779.74, 188305.37 427779))"
