OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_ANDREASKRUIS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
450,7d344416-e075-4140-904f-b3c3de1da9b2,60,Bestaand,,,,0900f626-5a05-47f5-bb27-cc9153ebe9c0,100.4,Enkel spoor,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,803,h,803,803_h,Delfzijl Stamlijn Havenschap,100.459193,"100,459193",-5.643879,"-5,643879",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257793.159,595205.566,53.33336254,6.93026814,Delfzijl Stamlijn Havenschap,DZSH,NCBG
451,f7066580-f7e1-446b-81fc-88d767a39569,60,Bestaand,,,,27333dfe-8614-41d8-ac26-a6319e0a80c7,3.9,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,3.903251,"3,903251",5.63147,"5,631470",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178992.942,320884.929,50.87726298,5.72807857,Bunde - Maastricht,BDE-MT,Vrije baan
452,9c3aa02c-a1c3-4475-a731-f62391995f5b,60,Bestaand,,,,27333dfe-8614-41d8-ac26-a6319e0a80c7,3.9,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,3.895796,"3,895796",-6.82259,"-6,822590",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178979.197,320889.623,50.87730575,5.7278836,Bunde - Maastricht,BDE-MT,Vrije baan
453,27cb7963-80b2-49fe-88bd-6564f1b2da85,60,Bestaand,,,,5683995a-d2fe-452d-8adf-922d63550689,4.0,Enkel spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,4.004481,"4,004481",-3.036882,"-3,036882",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178751.891,577228.94,53.18121115,5.74248271,Mantgum - Leeuwarden,MG-LW,Vrije baan
454,5beb489e-540a-42a3-a586-63d467957a35,60,Bestaand,0,,,09cd90a6-2f0c-4ed5-9bca-e6fcb76e2966,157.3,Enkel spoor,Axa-Axi,Axel Aansl. - Axel Industrie ,852,a,852,852_a,Axel Axelse Vlakte,157.292576,"157,292576",-2.435444,"-2,435444",Derden - Overig - North Sea Port,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,47702.633,365240.668,51.26631509,3.84975786,Axel Aansl.,AXA,NCBG
455,15328913-3ed4-44d4-ae44-118cebfa3bcd,60,Bestaand,,,,09765607-2bec-4972-8edc-d1b6f105d752,31.2,Enkel spoor,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,31.267083,"31,267083",3.467188,"3,467188",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,233045.81,502601.442,52.50552485,6.53672537,Ommen - Mariënberg,OMN-MRB,Vrije baan
456,95a83d31-5088-462f-ab3f-4cd77773a5a1,60,Bestaand,,,,09765607-2bec-4972-8edc-d1b6f105d752,31.2,Enkel spoor,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,31.259757,"31,259757",-3.764439,"-3,764439",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,233038.138,502608.303,52.5055876,6.536614,Ommen - Mariënberg,OMN-MRB,Vrije baan
457,93a83da6-91e7-4e0b-be2a-129b2c85ec53,60,Bestaand,,,,17bea4f7-6ba6-48e1-b1d5-3ac3cfe64142,76.7,Enkel spoor,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,486,b,486,486_b,Amsterdam Westhaven (gebied),76.789935,"76,789935",-38.071144,"-38,071144",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118639.151,490298.579,52.3993202,4.85294924,Amsterdam Singelgracht Aansl.,SGRA,PPLG
458,a837b608-6bfe-4369-8c8e-63ac9f6b2b40,60,Bestaand,,,,17bea4f7-6ba6-48e1-b1d5-3ac3cfe64142,76.7,Enkel spoor,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,486,b,486,486_b,Amsterdam Westhaven (gebied),76.753207,"76,753207",-24.675396,"-24,675396",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118601.322,490308.682,52.39940849,4.85239235,Amsterdam Singelgracht Aansl.,SGRA,PPLG
459,8c142ce7-1f8d-4e74-bfda-4bb19c032388,60,Bestaand,0,,,308b94dc-5226-4b8d-bb02-baff055effe9,105.81,Enkel spoor,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,105.822984,"105,822984",4.130034,"4,130034",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,44145.245,372458.737,51.33049172,3.79654918,Sas van Gent,SVG,NCBG
460,bf8c2075-aa1f-4dc9-9b53-c08d64438e3f,60,Bestaand,0,,,d531ea93-d3d1-4499-a003-91300274d6d3,120.58,Enkel spoor,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,817,a,817,817_a,Vlissingen Sloehaven,120.590237,"120,590237",1.937353,"1,937353",Derden - Overig - Invista Polyester,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,36628.308,385705.505,51.44799761,3.68429702,Sloehaven Emplacement,SLOE_523-524,NCBG
461,70868d1c-aad0-4250-92bb-04f33ff73cee,60,Bestaand,,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.987524,"32,987524",6.109941,"6,109941",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236296.07,486489.014,52.36026666,6.58067645,Wierden,WDN,PPLG
462,8407af3b-00e7-4fce-91d3-8f4bfd698e74,60,Bestaand,,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.972191,"32,972191",-6.671371,"-6,671371",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236276.746,486492.398,52.36029993,6.58039364,Wierden,WDN,PPLG
463,d54e01c7-7e7f-4a04-a5b5-e1f77222568c,60,Bestaand,,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.935581,"32,935581",-8.074982,"-8,074982",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236244.973,486474.54,52.36014416,6.57992298,Wierden,WDN,PPLG
464,a06a1294-ae2d-4f69-a901-fe7a0beb77b9,60,Bestaand,,,,e5dff641-dc10-4fb1-a659-ce4cc26acfe6,32.9,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,32.948533,"32,948533",3.95862,"3,958620",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,236262.382,486471.066,52.36011036,6.58017766,Wierden,WDN,PPLG
465,d1eae078-b59f-47bb-aca0-1ff6416ba4a0,60,Bestaand,,,,8931c438-2ee6-43da-83f4-95f4f307f832,19.7,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,19.767949,"19,767949",-4.190042,"-4,190042",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,228583.171,465943.571,52.17672339,6.4629906,Lochem - Goor,LC-GO,Vrije baan
466,3bad9cb8-afce-416a-a331-95f67e003919,60,Bestaand,,,,19a24adb-e135-41ee-a542-af25de9d1ccb,201.3,Enkel spoor,Mt-Klprwg,Maastricht - Klipperweg ,814,b,814,814_b,Maastricht Racc. Beatrixhaven,201.355281,"201,355281",2.345952,"2,345952",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,178431.465,321573.747,50.88347779,5.720146,Maastricht Racc. Beatrixhaven,MTTRIX,NCBG
467,12ce386e-bd4e-4b4e-bede-b8f23f384207,60,Bestaand,0,,,ad407c7b-d17b-4559-b6c5-70176433c6e2,8.9,Enkel spoor,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,8.917626,"8,917626",-3.872593,"-3,872593",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,99597.833,409074.633,51.66773972,4.58635413,Moerdijk Industrieterrein,MDKI,NCBG
468,24ba87e3-e811-4be9-8320-9a874b0af9d2,60,Bestaand,0,,,ad407c7b-d17b-4559-b6c5-70176433c6e2,8.9,Enkel spoor,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,8.93956,"8,939560",-3.683876,"-3,683876",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,99578.218,409064.858,51.66764993,4.58607217,Moerdijk Industrieterrein,MDKI,NCBG
469,bc255133-207a-4aa2-a998-9277b466e0f9,60,Bestaand,0,,,ad407c7b-d17b-4559-b6c5-70176433c6e2,8.9,Enkel spoor,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,8.925979,"8,925979",3.21322,"3,213220",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,99587.181,409077.161,51.66776139,4.58619977,Moerdijk Industrieterrein,MDKI,NCBG
470,2ecc0b84-346c-4c11-9f0e-a5428566ee6b,60,Bestaand,0,,,ad407c7b-d17b-4559-b6c5-70176433c6e2,8.9,Enkel spoor,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,801,a,801,801_a,Moerdijk Industrieterrein,8.933586,"8,933586",3.262332,"3,262332",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,99580.385,409073.756,51.66773012,4.58610208,Moerdijk Industrieterrein,MDKI,NCBG
471,6d80b172-04b1-47ef-b6d2-815d12b151cc,60,Bestaand,,,,158e6591-b234-46b0-b491-1bbb90da9c62,20.4,Enkel spoor,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,20.444758,"20,444758",4.682849,"4,682849",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,228682.606,439302.113,51.93728922,6.45869591,Varsseveld,VSV,PPLG
472,72c305da-db7f-42c5-91fe-c93c4fdf3660,60,Bestaand,,2021/08/24 00:00:00+00,,680637bc-ca2c-457e-a94a-8c613f57bf9b,3.7,Enkel spoor,Swd-Rd,Sauwerd - Roodeschool ,007,,7,007__,Sauwerd - Winsum,3.800973,"3,800973",4.483749,"4,483749",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,230769.605,593551.408,53.32302263,6.52430993,Winsum - Sauwerd,WSM-SWD,Vrije baan
473,68a23ec5-faa3-46ab-ac81-62d6089e0155,,Onbekend,0,,,48d04a90-e24c-4822-b4cf-0f24d0e28e8c,13.4,Enkel spoor,Btl-Veg,Boxtel - Veghel ,213,,213,213__,Boxtel - Uden,13.4307,"13,430700",8.474509,"8,474509",Derden - Overig - Gemeente,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,162267.455,402283.368,51.60938677,5.4921159,,,
474,9f6f3c5c-3248-447c-802e-7384b68e6a16,,Onbekend,0,,,48d04a90-e24c-4822-b4cf-0f24d0e28e8c,13.4,Enkel spoor,Btl-Veg,Boxtel - Veghel ,213,,213,213__,Boxtel - Uden,13.413083,"13,413083",-5.29488,"-5,294880",Derden - Overig - Gemeente,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,162247.461,402293.426,51.60947744,5.49182747,,,
475,1c871d47-c0dd-452e-991f-3c735394ff52,60,Bestaand,0,,,ac4a6610-d24f-4bf2-b243-075c87b37b49,11.9,Meervoudig spoor,Ah-Zl,Arnhem - Zwolle ,034,,34,034__,Velperbroek Aansl. - Dieren,11.961863,"11,961863",-5.323485,"-5,323485",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,202411.772,449288.642,52.02990605,6.07808039,Dieren - Velperbroek Aansl.,DR-VA,Vrije baan
476,fcae5f3f-dcbc-4c7b-ad77-2b91f1180e4b,60,Bestaand,0,,,56dff24e-b5d5-4cad-b877-df202b00380c,130.4,Enkel spoor,Bon-Bonfh,Born-Born Franciscushaven ,851,d,851,851_d,Born Franciscushaven,130.428532,"130,428532",-2.48277,"-2,482770",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,185041.96,340434.987,51.05270481,5.81564541,Born Franciscushaven,BONFH,NCBG
477,632a9151-e34b-4dec-97d9-9c686026d4fd,,Onbekend,0,,,605e59d6-b123-4917-8340-f1414fbbd9ef,103.0,Enkel spoor,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,103.103575,"103,103575",2.110195,"2,110195",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,103921.425,422564.219,51.78939317,4.64686367,Dordrecht Zeehaventerrein,DDRZ,NCBG
478,6762315f-bc10-4d8a-8c97-830a00bbc9fc,60,Bestaand,0,,,605e59d6-b123-4917-8340-f1414fbbd9ef,103.0,Enkel spoor,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,103.120316,"103,120316",2.573535,"2,573535",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,103920.271,422547.472,51.78924255,4.64684942,Dordrecht Zeehaventerrein,DDRZ,NCBG
479,c181b4e7-5df9-44da-b3be-df702cec8a48,60,Bestaand,,,,5549be98-c7e8-446a-aa06-ffbf57ff8cfb,0.1,Enkel spoor,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,857,a,857,857_a,Almelo Gem. Stamlijn,0.123582,"0,123582",-2.267902,"-2,267902",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,239074.256,488751.658,52.38018026,6.62201914,Almelo Gem. Stamlijn,GSALM,NCBG
480,ad431e14-1906-41d6-a852-95b79c75878d,60,Bestaand,,,,938fd9d5-200c-4244-a408-b04c719faf11,44.5,Enkel spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,44.599761,"44,599761",11.050671,"11,050671",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170494.892,479226.874,52.30079862,5.61436726,Harderwijk - Putten,HD-PT,Vrije baan
481,71ad7766-2001-4c8a-8f69-5dbf438069cf,60,Bestaand,,,,938fd9d5-200c-4244-a408-b04c719faf11,44.5,Enkel spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,44.595209,"44,595209",3.532521,"3,532521",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170486.161,479225.761,52.30078886,5.6142392,Harderwijk - Putten,HD-PT,Vrije baan
482,f6ab41ec-b743-47af-bb2f-6d58217da83d,60,Bestaand,,,,938fd9d5-200c-4244-a408-b04c719faf11,44.5,Enkel spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,44.584213,"44,584213",4.114206,"4,114206",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170482.184,479215.43,52.30069612,5.61418043,Harderwijk - Putten,HD-PT,Vrije baan
483,d3d71948-621f-4e1e-a917-8dcecfa76483,60,Bestaand,,,,938fd9d5-200c-4244-a408-b04c719faf11,44.5,Enkel spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,44.599562,"44,599562",-3.575255,"-3,575255",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170481.456,479232.656,52.30085096,5.61417055,Harderwijk - Putten,HD-PT,Vrije baan
484,bd14b2ea-aa0c-4913-89b5-17ef9bcfd7ab,60,Bestaand,,,,938fd9d5-200c-4244-a408-b04c719faf11,44.5,Enkel spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,44.584086,"44,584086",-10.434278,"-10,434278",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,170468.848,479221.246,52.30074877,5.61398518,Harderwijk - Putten,HD-PT,Vrije baan
485,14579321-d0d2-4d58-afcf-b40354221c90,60,Bestaand,,,,90db6fe7-b03a-4677-a47f-a7e436ba836b,43.3,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.304687,"43,304687",-4.786037,"-4,786037",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,246090.886,443190.3,51.96964962,6.71281958,Winterswijk,WW,PPLG
486,b49a8e63-7ad3-40cc-92ef-649f12844407,60,Bestaand,,,,90db6fe7-b03a-4677-a47f-a7e436ba836b,43.3,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.317598,"43,317598",-3.837066,"-3,837066",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,246098.633,443179.934,51.9695552,6.71292953,Winterswijk,WW,PPLG
487,659739e8-2293-40b0-a1a6-426291766cad,60,Bestaand,,,,42f19516-d4e1-4393-a073-9a4bf3eda083,48.1,Enkel spoor,Mt-Vl,Maastricht - Venlo ,060,,60,060__,Roermond - Venlo,48.158204,"48,158204",6.035785,"6,035785",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,198342.142,357679.26,51.20684626,6.00740759,Roermond - Swalmen,RM-SM,Vrije baan
488,d3243a7b-ebb6-4658-a2fe-a177895caf4a,60,Bestaand,,,,42f19516-d4e1-4393-a073-9a4bf3eda083,48.1,Enkel spoor,Mt-Vl,Maastricht - Venlo ,060,,60,060__,Roermond - Venlo,48.153674,"48,153674",-5.634603,"-5,634603",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,198329.947,357682.057,51.20687233,6.00723343,Roermond - Swalmen,RM-SM,Vrije baan
489,d133f5fe-fbfa-45eb-9911-d1a3d74338f4,60,Bestaand,,,,576506b0-fe2b-4ce4-8840-30c3cf17b03a,10.6,Enkel spoor,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,10.647394,"10,647394",-4.54429,"-4,544290",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,210462.268,494898.877,52.43906144,6.20285799,Heino - Zwolle,HNO-ZL,Vrije baan
490,27081842-f04a-43c3-a8e9-bc1165c26e3a,60,Bestaand,,,,b98b506f-d48b-4565-956d-ff4ae18b5f84,11.4,Meervoudig spoor,Hea-Emn,Herfte Aansl. - Emmen ,204,,204,204__,Herfte Aansl. - Mariënberg,11.426062,"11,426062",8.028455,"8,028455",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,213553.491,501780.087,52.50057797,6.24951892,Dalfsen,DL,PPLG
491,d899e3ad-4a05-4962-83ab-792bd9d5d07d,60,Bestaand,,,,352543f5-0a4e-4e21-8fd2-da7ad52279ce,56.3,Meervoudig spoor,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,56.304673,"56,304673",-5.984423,"-5,984423",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,43940.858,391404.623,51.50069639,3.78765692,'s Heer Arendskerke - Lewedorp,HA-LWD,Vrije baan
492,c1ad21a1-7cc4-40df-bbeb-58341e196ffd,60,Bestaand,,,,0049caa6-d2e6-41b8-aaa3-e4717f871813,6.0,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,6.005139,"6,005139",8.942698,"8,942698",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,179652.15,322721.571,50.89374393,5.7375692,Bunde,BDE,PPLG
493,193dfe3e-7e33-4126-8a41-da7dec5f192f,60,Bestaand,,,,0049caa6-d2e6-41b8-aaa3-e4717f871813,6.0,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,6.004733,"6,004733",-9.74943,"-9,749430",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,179633.793,322718.024,50.89371284,5.73730806,Bunde,BDE,PPLG
494,bd1b21f9-0e2f-4910-abbb-c5f5e8d93f18,60,Bestaand,,,,0049caa6-d2e6-41b8-aaa3-e4717f871813,6.0,Meervoudig spoor,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,6.021532,"6,021532",-5.355797,"-5,355797",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,179635.296,322735.323,50.89386827,5.7373306,Bunde,BDE,PPLG
495,5d1f64e0-d57d-4932-bce7-58fd97bccfb2,60,Bestaand,,,,843f5782-7844-46ca-bf3f-33f07ee05a19,3.8,Enkel spoor,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,3.830456,"3,830456",3.622158,"3,622158",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,235140.542,499376.731,52.47624518,6.56679817,Mariënberg - Vroomshoop,MRB-VHP,Vrije baan
496,fdc9f7ea-f6e4-47dd-ac34-e8b68e75611d,60,Bestaand,,,,577a8767-a375-4f4f-9b71-36bdc6b37118,2.0,Enkel spoor,Lg-Spv,Landgraaf - Simpelveld ,309,,309,309__,Landgraaf - Simpelveld,2.054853,"2,054853",4.391944,"4,391944",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,201343.631,322445.954,50.88992147,6.04581265,Landgraaf - Kerkrade,LG-KRD,Vrije baan
497,35795d96-7a8f-4967-ac9c-9dfbc41843b7,60,Bestaand,,,,577a8767-a375-4f4f-9b71-36bdc6b37118,2.0,Enkel spoor,Lg-Spv,Landgraaf - Simpelveld ,309,,309,309__,Landgraaf - Simpelveld,2.065339,"2,065339",3.808242,"3,808242",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,201352.421,322440.283,50.88986979,6.04593684,Landgraaf - Kerkrade,LG-KRD,Vrije baan
498,934c3432-aa19-4ed2-b0cb-c28440a280f2,60,Bestaand,0,,,d60e0c5e-1957-495f-9089-147db89e882f,19.8,Enkel spoor,Fsz-Tnz,Zelzate (B) - Terneuzen ,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,19.852894,"19,852894",-4.626834,"-4,626834",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,44328.802,363234.594,51.24764,3.80205656,Sas van Gent,SVG,NCBG
499,c41f46d9-f638-4a31-919c-bee04072b755,60,Bestaand,0,,,08acd865-3c29-408b-b798-8d2021622b7e,6.5,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,6.575876,"6,575876",4.177862,"4,177862",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,215753.478,464945.431,52.1693143,6.27526569,Zutphen - Laren = Almen,ZP-LR,Vrije baan
500,22188f4b-90b8-484e-a2ce-df645cbd18d0,60,Bestaand,,,,6d4aa842-e984-4873-bd55-96f8bb0f102a,18.7,Enkel spoor,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,18.749812,"18,749812",3.271444,"3,271444",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,238792.28,593071.282,53.31751075,6.64455642,Bedum - Stedum,BDM-STM,Vrije baan
501,50f6b943-1194-4502-b4b0-e2936329f1b2,60,Bestaand,,,,6d4aa842-e984-4873-bd55-96f8bb0f102a,18.7,Enkel spoor,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,18.742759,"18,742759",-3.953377,"-3,953377",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,238783.217,593075.685,53.31755172,6.64442161,Bedum - Stedum,BDM-STM,Vrije baan
502,ec28b77e-2626-4500-ba40-179cf0264b22,60,Bestaand,,,,83b83a46-f10e-46f0-8c58-a57f2bc50662,39.2,Meervoudig spoor,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,39.290944,"39,290944",-5.61843,"-5,618430",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,103150.248,443749.898,51.97973168,4.63249934,Moordrecht Overloopw. - Nieuwerkerk IVO,MDO-NWKI,Vrije baan
503,9ff5fe4d-06de-49fb-a12e-75a1f7fd7038,60,Bestaand,,,,c66c894e-7e2f-44c4-9543-06c523d6af18,14.6,Meervoudig spoor,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,14.662904,"14,662904",5.185504,"5,185504",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,103832.781,399078.442,51.5782973,4.64903046,Roosendaal - Breda,RSD-BD,Vrije baan
504,1fcc83dd-087c-4cd7-ab8b-fefece67f633,120,Bestaand,,,,8489d131-8f12-4e9a-ad83-a00c6926bf59,306.0,Meervoudig spoor,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,479,a,479,479_a,Maasvlakte 2,306.102431,"306,102431",4.859907,"4,859907",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,57307.939,441990.343,51.95774776,3.96588831,Maasvlakte Yangtzehaven Zuid - Maasvlakte Yangtzehaven Noord,MVTYZ-MVTYN,Vrije baan
505,d9512600-5bb8-4765-bbcb-c73234f72886,120,Bestaand,,,,8489d131-8f12-4e9a-ad83-a00c6926bf59,306.0,Meervoudig spoor,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,479,a,479,479_a,Maasvlakte 2,306.107566,"306,107566",6.197319,"6,197319",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,57308.737,441995.607,51.95779521,3.96589842,Maasvlakte Yangtzehaven Zuid - Maasvlakte Yangtzehaven Noord,MVTYZ-MVTYN,Vrije baan
506,24cf5641-984e-4565-99df-af0851b312e5,60,Bestaand,,,,c83d36ff-23a3-4abb-b1e8-d0248c7d2231,200.5,Enkel spoor,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",477,b,477,477_b,Rotterdam Europoort 3,200.462184,"200,462184",-62.179434,"-62,179434",Derden - Overig - Broekman Logistics,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,71969.005,437754.21,51.92206426,4.18016676,"Rotterdam, Emplacement Europoort",ERP,NCBG
