OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,NAAM,OP_TALUD,Shape__Area,Shape__Length
620,af418b475f370188e0530b29a8c080eb,2020/09/18 18:04:53+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.810794,"19,810794",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,147407.274336,489417.097,52.39254974,5.27566125,13.189005,283,gerealiseerd,,,13.1890055,19.9440067918041
621,af418b474d2a0188e0530b29a8c080eb,2020/09/18 18:04:54+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.549913,"19,549913",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,147247.352578,489212.5865,52.39070946,5.27331659,10.79541,283,gerealiseerd,,,10.7954105,17.4748603862393
622,af418b475e0c0188e0530b29a8c080eb,2020/11/10 17:01:19+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,41.026772,"41,026772",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160748.874469,503308.6235,52.51742057,5.4718991,2.858243,283,gerealiseerd,,,2.8582435,7.16472995437985
623,af418b475e790188e0530b29a8c080eb,2020/09/18 18:06:35+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,12.320056,"12,320056",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,141025.012,486205.621017,52.36356126,5.18203472,4.44543,283,gerealiseerd,,,4.44543,8.91309704077547
624,af418b475ef70188e0530b29a8c080eb,2020/09/18 18:06:45+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,8.346448,"8,346448",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,138863.165109,483101.9555,52.3356077,5.15044524,15.768751,283,gerealiseerd,,,15.7687515,24.0118650736127
625,af418b474f160188e0530b29a8c080eb,2020/09/18 18:06:46+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.746723,"19,746723",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,147366.021066,489368.7595,52.39211473,5.2750563,11.657941,283,gerealiseerd,,,11.6579405,18.3380406005955
626,af418b474fc20188e0530b29a8c080eb,2020/09/18 18:06:50+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,12.606512,"12,606512",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,141240.4735,486395.189576,52.36527045,5.18519018,6.423691,283,gerealiseerd,,,6.4236905,11.5053770649268
627,af418b475e580188e0530b29a8c080eb,2020/09/18 18:04:15+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.905189,"19,905189",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,147469.974486,489487.283,52.3931814,5.27658079,9.146245,283,gerealiseerd,,,9.146245,15.2018522783887
628,afe1b776e2ac3562e0530b29a8c0f552,2020/10/09 10:56:56+00,L0004,Prorail,bestaand,1,open verharding,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.365508,"34,365508",Randstad Noord,RN,Utrecht,13,BASIS,Neerlands Midden,BASIS,Randstad Noord,RN,ProRail,135656.061912,456386.234,52.09539027,5.10491601,1.092198,283,gerealiseerd,,,1.092198,4.25472236402623
629,af418b474db50188e0530b29a8c080eb,2020/11/10 16:33:52+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,41.418932,"41,418932",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160728.663095,503700.265,52.52094058,5.47160809,13.694723,283,gerealiseerd,,,13.694723,24.7850138685702
630,af418b475e5e0188e0530b29a8c080eb,2021/03/01 22:47:11+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,16.612037,"16,612037",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,144946.0355,487611.491845,52.3762823,5.2395578,9.383447,283,gerealiseerd,,Nee,9.3834475,15.4354165492689
631,af418b475de90188e0530b29a8c080eb,2021/11/16 12:44:10+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.592414,"11,592414",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,140446.406,485764.933856,52.35958555,5.1735592,8.503065,283,gerealiseerd,,Nee,8.503065,14.3567985104838
632,af418b474e8e0188e0530b29a8c080eb,2020/09/18 18:03:14+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,19.021735,"19,021735",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146968.553174,488765.172,52.38668431,5.26923167,9.583839,283,gerealiseerd,,,9.583839,15.8175907194929
633,af418b475daa0188e0530b29a8c080eb,2020/09/18 18:03:17+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,8.186988,"8,186988",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,138813.474631,482949.1555,52.33423294,5.14972353,18.452128,283,gerealiseerd,,,18.452128,27.8897780224287
634,af418b475cc10188e0530b29a8c080eb,2020/11/13 13:31:25+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.796582,"40,796582",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160729.791795,503076.6165,52.51533566,5.47161398,12.22485,283,gerealiseerd,,,12.22485,22.3970779866704
635,af418b474ecc0188e0530b29a8c080eb,2020/11/19 00:14:29+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.381099,"14,381099",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,142749.611152,487309.333,52.37352206,5.20731357,2.013348,283,gerealiseerd,,,2.013348,5.85179466668609
636,af418b474eb60188e0530b29a8c080eb,2020/09/18 18:03:24+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,13.406693,"13,406693",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,141892.1895,486861.273334,52.36947533,5.1947403,10.000722,283,gerealiseerd,,,10.0007215,16.4241201255579
637,af418b475ed10188e0530b29a8c080eb,2020/11/10 17:53:33+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.156507,"40,156507",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160769.109768,502436.274,52.50958031,5.4721821,10.022191,283,gerealiseerd,,,10.022191,19.2014436114093
638,af418b474d740188e0530b29a8c080eb,2020/09/18 18:03:28+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,17.835161,"17,835161",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146115.647,487947.008473,52.37931792,5.25672511,12.078119,283,gerealiseerd,,,12.0781195,17.9955764481133
639,af418b475b5a0188e0530b29a8c080eb,2020/09/18 18:03:29+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,18.605676,"18,605676",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146713.481179,488433.9895,52.38370402,5.26549313,4.678892,283,gerealiseerd,,,4.6788925,9.26154717969223
640,af418b475e860188e0530b29a8c080eb,2020/09/18 18:04:20+00,G0034,Almere,bestaand,0,open verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,10.728386,"10,728386",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,139749.0355,485252.881369,52.35496455,5.16334517,8.055267,283,gerealiseerd,,,8.055267,14.8817270006541
641,af418b475d620188e0530b29a8c080eb,2021/02/26 12:09:45+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.743251,"15,743251",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,144079.4275,487598.488014,52.37614889,5.22683178,12.658563,283,gerealiseerd,,Nee,12.658563,17.7530361660472
642,af418b475eff0188e0530b29a8c080eb,2020/09/18 18:04:26+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,9.275777,"9,275777",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,139025.295097,484016.9995,52.34383645,5.15278058,8.748278,283,gerealiseerd,,,8.748278,14.5450588506742
643,af418b475cba0188e0530b29a8c080eb,2022/01/27 15:12:05+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,22.583572,"22,583572",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,149693.1865,490964.699303,52.40648565,5.30921864,9.740198,283,gerealiseerd,,Nee,9.740198,15.7553762318398
644,af418b475ee20188e0530b29a8c080eb,2022/09/05 12:26:23+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,7.181704,"7,181704",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,138190.9715,482178.688622,52.32728964,5.14062899,49.880278,283,gerealiseerd,,Nee,49.880278,70.6700435983784
645,af418b474e9f0188e0530b29a8c080eb,2020/09/18 18:02:18+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.819322,"14,819322",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,143172.5155,487425.306385,52.37457364,5.2135196,14.630559,283,gerealiseerd,,,14.6305585,19.8830124247416
646,af418b474f080188e0530b29a8c080eb,2020/09/18 18:02:19+00,L0004,Prorail,bestaand,0,open verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,37.482294,"37,482294",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160483.02,499838.647751,52.48623757,5.46792533,2.147064,283,gerealiseerd,,,2.1470635,6.46092167808872
647,af418b474eae0188e0530b29a8c080eb,2020/09/18 18:02:29+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,10.969691,"10,969691",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,139950.4815,485388.107336,52.35618545,5.166296,9.29355,283,gerealiseerd,,,9.2935495,15.2671904895493
648,af418b474d5c0188e0530b29a8c080eb,2020/09/18 18:02:30+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,12.055098,"12,055098",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,140800.921,486062.141376,52.36226599,5.17875087,10.797075,283,gerealiseerd,,,10.7970755,17.2219118768003
649,af418b475a310188e0530b29a8c080eb,2020/09/18 18:02:33+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,18.508162,"18,508162",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146646.475504,488363.2045,52.38306682,5.26451072,2.515769,283,gerealiseerd,,,2.515769,6.35483887606213
650,af418b474e520188e0530b29a8c080eb,2020/11/10 16:43:38+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,41.431688,"41,431688",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160697.288206,503710.932,52.52103677,5.47114601,13.194597,283,gerealiseerd,,,13.194597,24.2290884820003
651,af418b475df80188e0530b29a8c080eb,2020/09/18 18:03:33+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,20.712355,"20,712355",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,148088.101,489999.577688,52.39779377,5.28565113,9.634986,283,gerealiseerd,,,9.634986,15.7239058746095
652,af418b475ae90188e0530b29a8c080eb,2020/09/18 18:02:40+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,16.001746,"16,001746",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,144335.3,487649.449775,52.37661193,5.23058773,15.048097,283,gerealiseerd,,,15.048097,20.7812634162972
653,af418b474eaf0188e0530b29a8c080eb,2020/09/18 18:02:42+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.073295,"11,073295",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,140032.967,485450.58171,52.3567492,5.16750399,9.296231,283,gerealiseerd,,,9.296231,15.3740125945904
654,af418b474d390188e0530b29a8c080eb,2020/09/18 18:02:47+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.554204,"14,554204",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,142916.4695,487355.460175,52.37394032,5.20976213,13.076729,283,gerealiseerd,,,13.076729,18.4508404725663
655,af418b475f360188e0530b29a8c080eb,2020/09/18 18:02:48+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,17.932097,"17,932097",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146198.9215,487998.034543,52.37977786,5.25794678,10.544929,283,gerealiseerd,,,10.544929,16.8777912998998
656,af418b474f200188e0530b29a8c080eb,2020/09/18 18:02:50+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,18.229854,"18,229854",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,146440.1485,488173.861274,52.38136192,5.26148509,4.769761,283,gerealiseerd,,,4.7697605,9.3636782268109
657,af418b474f270188e0530b29a8c080eb,2020/09/18 18:02:53+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.054404,"38,054404",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160739.531909,500350.6255,52.49083625,5.47171049,17.934288,283,gerealiseerd,,,17.9342885,26.70641908713
658,af418b475e0a0188e0530b29a8c080eb,2020/09/18 18:01:44+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,32.853178,"32,853178",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,157227.072,496553.196004,52.45673299,5.41996953,16.355253,283,gerealiseerd,,,16.355253,24.4114223392084
659,af418b474d000188e0530b29a8c080eb,2020/11/13 11:02:12+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,39.502699,"39,502699",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160854.036066,501787.9985,52.50375316,5.47342164,15.17485,283,gerealiseerd,,,15.17485,25.6618038742323
660,af418b474e5a0188e0530b29a8c080eb,2022/01/12 09:45:54+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,20.196856,"20,196856",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,147680.0955,489687.273543,52.39498165,5.27966331,9.250132,283,gerealiseerd,,Nee,9.2501315,15.0181928908939
661,af418b475f330188e0530b29a8c080eb,2020/09/18 18:01:56+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,21.285979,"21,285979",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,148578.5135,490299.4452,52.40049478,5.2928508,9.969582,283,gerealiseerd,,,9.9695825,16.3035143371531
662,af418b474fbe0188e0530b29a8c080eb,2020/09/18 18:02:01+00,G0034,Almere,bestaand,0,open verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,10.357232,"10,357232",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,139491.185249,484983.2985,52.35253445,5.1595728,8.219152,283,gerealiseerd,,,8.2191515,15.347606409162
663,af418b474eb80188e0530b29a8c080eb,2020/09/18 18:10:25+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,35.82108,"35,821080",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,159350.216,498626.956609,52.47535788,5.45123247,11.338934,283,gerealiseerd,,,11.338934,17.8560453642415
664,af418b475d710188e0530b29a8c080eb,2020/11/10 18:04:30+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,39.801833,"39,801833",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160790.549442,502085.332,52.50642606,5.4724918,11.420151,283,gerealiseerd,,,11.420151,21.2711060010947
665,af418b475c9e0188e0530b29a8c080eb,2020/11/10 17:40:30+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.267818,"40,267818",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,160762.809307,502549.1665,52.51059497,5.47209125,11.085984,283,gerealiseerd,,,11.0859845,20.0947037176188
666,af418b475c080188e0530b29a8c080eb,2020/09/18 18:10:53+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,20.803104,"20,803104",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,148177.856,490027.909194,52.39804953,5.28696929,7.217666,283,gerealiseerd,,,7.2176655,12.418377590559
667,3e47d7f3d65f4076bc5e0892658a02cc,2021/09/09 11:11:46+00,L0004,Prorail,bestaand,0,open verharding,527,b,527,527_b,Haarlem,Hlm-Utg,Haarlem - Uitgeest ,0.927471,"0,927471",Randstad Noord,RN,Haarlem,8,BASIS,Kennemerland,BASIS,Randstad Noord,RN,ProRail,103142.98,489436.078324,52.39032312,4.62541242,6.454223,283,gerealiseerd,,Ja,6.454223,12.568182869475
668,ad1bf8971a674cd78b04aa3c302a0a01,2017/12/06 13:42:32+00,L0004,Prorail,bestaand,1,open verharding,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.879294,"201,879294",Randstad Zuid,RZ,n.v.t.,,,n.v.t.,BASIS,n.v.t.,,Strukton Rail Short Line,72515.84,438871.136604,51.93218315,4.18784644,4.557122,283,gerealiseerd,,Ja,4.557122,10.921780614984
669,199c89321eb042178b48ff3b1a440b03,2020/06/05 13:31:17+00,L0004,Prorail,bestaand,0,gesloten verharding,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,20.567059,"20,567059",Noord-Oost,NO,Friesland,36,BASIS,Wadden,BASIS,Noord-Oost,NO,ProRail,173492.89279,561510.8285,53.04017834,5.66292079,11.001931,283,gerealiseerd,,Ja,11.001931,14.3999674386752
670,696930fbe7f84db2a6fe50b003afca52,2021/09/28 07:19:03+00,L0004,Prorail,bestaand,0,open verharding,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,149.143344,"149,143344",Noord-Oost,NO,Friesland,36,BASIS,Wadden,BASIS,Noord-Oost,NO,ProRail,185493.451657,562689.524,53.05022361,5.84194582,2.597947,283,gerealiseerd,,Ja,2.5979465,7.45435999421842
671,f0fe0e32fc134cc2bd5e758f5373b877,2021/09/27 15:27:02+00,L0004,Prorail,bestaand,0,open verharding,808,,808,808__,VAM-terrein Wijster,Vama-Vam,VAM Aansl. - VAM - terrein Wijster ,101.869477,"101,869477",Noord-Oost,NO,Drenthe,35,BASIS,Drenthe,BASIS,Noord-Oost,NO,ProRail,230689.149563,533746.975,52.78571693,6.50913775,6.391659,283,gerealiseerd,,Ja,6.391659,14.8343549359088
672,af418b474d3f0188e0530b29a8c080eb,2020/09/18 18:03:11+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.738116,"14,738116",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,143100.7275,487376.194845,52.3741307,5.21246715,10.956992,283,gerealiseerd,,,10.9569925,16.0398565527148
673,af418b475af60188e0530b29a8c080eb,2020/09/18 18:03:08+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,14.652734,"14,652734",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,143017.614,487356.123606,52.3739485,5.21124737,10.796305,283,gerealiseerd,,,10.7963055,16.069961373199
674,af418b475edd0188e0530b29a8c080eb,2020/11/24 09:49:38+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.723306,"11,723306",Randstad Noord,RN,Weesp,11,BASIS,Amstelsepoort,BASIS,Randstad Noord,RN,ProRail,140536.7735,485861.675466,52.36045741,5.17488162,10.559517,283,gerealiseerd,,,10.5595175,16.8551681645275
675,a21293059aec2747e05332a1e90a8878,2020/04/14 16:27:50+00,L0004,Prorail,bestaand,0,gesloten verharding,021,,21,021__,Barneveld Noord - Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,79.539896,"79,539896",Noord-Oost,NO,Gelderse Vallei,29,BASIS,Veluwe,BASIS,Noord-Oost,NO,ProRail,187208.4025,468174.002954,52.20073486,5.85833494,19.113064,283,gerealiseerd,,,19.1130645,30.1170281607293
676,4f6150d945f44910b805da2dc7fb820f,2022/12/13 13:44:06+00,L0004,Prorail,bestaand,1,open verharding,618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,58.792261,"58,792261",Zuid,Z,Eindhoven,24,BASIS,De Peel,BASIS,Zuid,Z,ProRail,161303.5495,383767.109148,51.44296335,5.47786865,5.577,283,gerealiseerd,,Ja,5.5769995,10.4354411298292
