OBJECTID;VOLTAGE_KABEL;CLASS_CABLE;CROSSSECTION;CABLE_TYPE;CABLE_MATERIAL;NOMINAL_VOLTAGE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KABEL;LENGTH;INFOTEXT;DATE_MODIFIED;BEHEERDER_OMS;FUNCTIE_KABEL;OPNAMELIGGING
147;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.74;  ;2014-08-13;Gemeente Den Haag;Aansluiting;Onbekend
148;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.08;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
150;Openbare verlichting;Ondergronds;4 x 2,5;Onbekend;Onbekend;400;1800;Gemeente Den Haag;In bedrijf;3.21;OV 4x2,5 Onb.;2014-12-10;Gemeente Den Haag;Aansluiting;Vermoedelijke ligging
152;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.01;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
153;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.42;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
155;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;4.69; ;2016-10-12;Gemeente Den Haag;Aansluiting;Onbekend
156;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;15.89;OV 4x2,5 CU;2013-09-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
157;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.92;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
158;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.16;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
159;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.72;OV Onb. 0;2020-09-23;Gemeente Den Haag;Aansluiting;Onbekend
160;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.63;OV Onb. 0;2013-05-07;Gemeente Den Haag;Aansluiting;Onbekend
162;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.77;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
163;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.48;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
164;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.77;OV Onb. 0;2017-05-15;Gemeente Den Haag;Aansluiting;Onbekend
165;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.9;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
166;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;3.06;OV Onbekend Onb.;2017-08-21;Gemeente Den Haag;Aansluiting;Onbekend
171;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.79;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
172;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.62; ;2013-04-17;Gemeente Den Haag;Aansluiting;Onbekend
173;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.16;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
175;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.32;OV 4x2,5 CU;2015-04-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
176;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.64;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
177;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.38;OV Onb. 0;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
178;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.04;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
179;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.29;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
180;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.43;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
183;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.94;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
185;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.51;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
186;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.84;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
187;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;24.43;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
188;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;8; ;2013-08-22;Gemeente Den Haag;Aansluiting;Analoog ingemeten
189;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.29;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
190;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.45;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
192;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
193;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.91;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
197;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.71;OV Onbekend Onb.;2016-05-27;Gemeente Den Haag;Aansluiting;Onbekend
198;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
199;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.38;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
200;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.66;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
203;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.06;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
204;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.31;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
206;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.85; ;2013-12-18;Gemeente Den Haag;Aansluiting;Analoog ingemeten
207;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;2005;Gemeente Den Haag;In bedrijf;7.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
208;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.72;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
209;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.92;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
210;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.74;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
211;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.44;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
212;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.58;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
213;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.84;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
214;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.49;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
215;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
216;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
217;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;1.63; ;2016-07-01;Gemeente Den Haag;Aansluiting;Analoog ingemeten
218;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.61;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
219;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.64;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
259;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.75;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
260;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Buiten bedrijf;13.57;OV Onb. 0;2017-05-24;Gemeente Den Haag;Aansluiting;Onbekend
261;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;12.35;OV Onb. 0;2016-07-27;Gemeente Den Haag;Aansluiting;Onbekend
262;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.83;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
263;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.86;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
264;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;9.2;OV Onbekend Onb.;2017-03-10;Gemeente Den Haag;Aansluiting;Onbekend
266;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.95;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
270;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.54; ;2013-11-18;Gemeente Den Haag;Aansluiting;Analoog ingemeten
271;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.2;OV Onb. 0;2013-02-05;Gemeente Den Haag;Aansluiting;Onbekend
272;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;27.8;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
277;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.61;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
278;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.55; ;2013-08-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
279;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.23;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
281;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.72;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
282;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;400;1800;Gemeente Den Haag;In bedrijf;20.5;OV Onbekend Onb.;2015-05-07;Gemeente Den Haag;Aansluiting;GPS ingemeten
283;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;5.68; ;2018-01-29;Gemeente Den Haag;Aansluiting;Analoog ingemeten
284;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.05; ;2014-02-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
286;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.88;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
287;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.68;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
289;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;0;2009;Gemeente Den Haag;In bedrijf;15.57;OV 4x2,5 CU;2015-07-29;Gemeente Den Haag;Aansluiting;Onbekend
290;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;19.84;OV Onbekend Onb.;2018-05-25;Gemeente Den Haag;Aansluiting;Onbekend
291;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;23.63;OV 4x2,5 CU;2018-04-19;Gemeente Den Haag;Aansluiting;Analoog ingemeten
292;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.67;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
293;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.35;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
294;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.46;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
295;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;43.83;OV Onbekend Onb.;2016-10-20;Gemeente Den Haag;Aansluiting;Onbekend
297;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.6; ;2013-08-02;Gemeente Den Haag;Aansluiting;Analoog ingemeten
360;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.48;OV Onbekend Onb.;2016-07-28;Gemeente Den Haag;Aansluiting;Onbekend
361;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.61;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
363;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.68;OV Onb. 0;2013-01-08;Gemeente Den Haag;Aansluiting;Onbekend
365;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;9.4; ;2014-02-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
366;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.45; ;2013-11-29;Gemeente Den Haag;Aansluiting;Analoog ingemeten
367;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
368;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.09;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
369;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.56; ;2014-02-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
370;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.1;OV Onb. 0;2016-09-09;Gemeente Den Haag;Aansluiting;Onbekend
371;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;21.61; ;2014-01-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
372;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.57; ;2013-01-17;Gemeente Den Haag;Aansluiting;Onbekend
373;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.92; ;2013-07-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
374;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.9;OV Onbekend Onb.;2018-12-13;Gemeente Den Haag;Aansluiting;Onbekend
298;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.14;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
299;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.39;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
300;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;42.59;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
301;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;9.7;OV Onb. 0;2015-07-28;Gemeente Den Haag;Aansluiting;Onbekend
303;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.25; ;2014-01-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
305;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.44;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
306;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;18.97;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
309;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.13; ;2013-07-30;Gemeente Den Haag;Aansluiting;Analoog ingemeten
310;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.17;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
245;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.66;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
246;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.81;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
247;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;22.84; ;2013-08-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
248;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.64;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
249;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.94;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
250;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;3.47; ;2016-09-13;Gemeente Den Haag;Aansluiting;Analoog ingemeten
251;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;0.5;OV Onbekend Onb.;2016-11-24;Gemeente Den Haag;Aansluiting;Onbekend
252;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.5;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
253;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.31; ;2013-08-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
254;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.58;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
255;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.84;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
256;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.69;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
257;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.89;OV Onbekend Onb.;2017-03-08;Gemeente Den Haag;Aansluiting;Onbekend
258;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.19;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
501;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
502;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.75;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
503;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
504;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.8;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
505;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.54;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
457;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.59; ;2013-11-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
458;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.94;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
459;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.71; ;2013-07-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
460;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.38;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
461;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;1.63;OV 4x2,5 CU;2020-05-14;Gemeente Den Haag;Aansluiting;Analoog ingemeten
462;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.14; ;2013-08-28;Gemeente Den Haag;Aansluiting;Analoog ingemeten
463;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.45;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
464;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;10.34;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
465;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.41;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
466;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
467;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.84; ;2014-01-28;Gemeente Den Haag;Aansluiting;Onbekend
