FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,kerendehoogte,drempelhoogte,doorstroombreedte,capaciteit,afvoerdebiet,profielurl,opmerkingen,brondocumentparameters,gdb_geomattr_data,shape
waterreguleringswerk_legger.109,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,UItlaat PlassengebiedGenneger en Holter buitenland,ON,Zwarte Water,"ZW2.BO.R.7,244.--",0B5039B4-4A95-467C-B131-7E346F3A9771,-99,-99,-99,,,,KRW Code VZ008b provincie EHS,,,"POLYGON ((203072.9406999983 511075.11939999834, 203072.44799999893 511069.8299999982, 203070.17599999905 511072.76000000164, 203067.80099999905 511075.5540000014, 203066.3040000014 511077.27800000086, 203064.89200000092 511078.86300000176, 203064.0949999988 511079.4829999991, 203063.23000000045 511080.12099999934, 203062.186999999 511080.93200000003, 203061.1719999984 511081.9789999984, 203057.35190000013 511086.07229999825, 203057.2580000013 511086.1730000004, 203056.2800000012 511087.3049999997, 203054.87200000137 511087.631000001, 203051.13639999926 511094.7173999995, 203040.90619999915 511144.23589999974, 203041.47100000083 511142.7749999985, 203043.7740000002 511139.46400000155, 203045.88599999994 511137.0859999992, 203049.03700000048 511134.22300000116, 203051.44900000095 511133.36199999973, 203054.91600000113 511133.2729999982, 203057.8660000004 511132.58900000155, 203060.33850000054 511131.2489, 203060.97300000116 511130.9050000012, 203065.94200000167 511127.7829999998, 203069.54300000146 511124.58399999887, 203072.44799999893 511121.8669999987, 203076.9699999988 511118.3720000014, 203076.50769999996 511113.4096000008, 203072.9406999983 511075.11939999834))"
waterreguleringswerk_legger.110,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Plassengebied Drutensche Waarden West,ON,Boven-Rijn - Waal,"BR2.BO.L.906,005.--",F519CEB3-A12D-486D-886A-4F73EC20C615,-99,-99,-99,,,,,,,"POLYGON ((165368.84690000117 433982.89130000025, 165308.75349999964 433907.20760000125, 165307.54899999872 433908.20899999887, 165301.42399999872 433913.9079999998, 165297.52899999917 433922.11100000143, 165292.79800000042 433929.1579999998, 165287.4539999999 433938.7270000018, 165284.64799999818 433942.5469999984, 165279.75200000033 433949.2120000012, 165277.9210000001 433954.506000001, 165279.11300000176 433958.6939999983, 165279.9530000016 433960.71400000155, 165278.936999999 433961.80700000003, 165275.93299999833 433962.2280000001, 165271.36400000006 433965.38800000027, 165267.62099999934 433969.88899999857, 165263.77199999988 433974.25, 165261.79940000176 433976.12640000135, 165303.7164000012 434001.40139999986, 165303.69799999893 433998.48600000143, 165303.79399999976 433996.96550000086, 165303.8900000006 433995.4450000003, 165305.08399999887 433992.1799999997, 165308.36400000006 433989.1550000012, 165311.5159999989 433988.3900000006, 165312.95899999887 433988.0399999991, 165318.64200000092 433988.0240000002, 165321.65399999917 433989.0789999999, 165323.54199999943 433992.20699999854, 165325.94999999925 433993.9439999983, 165329.55099999905 433994.6770000011, 165331.12799999863 433994.18400000036, 165331.57499999925 433993.1319999993, 165330.7340000011 433992.6570000015, 165328.66299999878 433992.8200000003, 165326.96200000122 433991.74599999934, 165326.061999999 433989.1099999994, 165326.70699999854 433986.22399999946, 165329.33999999985 433984.1719999984, 165333.68400000036 433982.0700000003, 165334.7800000012 433981.63899999857, 165340.52100000158 433979.3779999986, 165345.11499999836 433977.12000000104, 165348.30799999833 433977.1779999994, 165350.6099999994 433978.4270000011, 165351.30600000173 433980.5689999983, 165350.4219999984 433983.62099999934, 165350.5150000006 433985.3539999984, 165351.74500000104 433985.95699999854, 165354.39400000125 433985.0029999986, 165358.9299999997 433983.44099999964, 165364.73000000045 433982.7879999988, 165368.84690000117 433982.89130000025))"
waterreguleringswerk_legger.111,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaatdrempel Klompenwaard,ON,Boven-Rijn - Waal,"BR1.BO.R.869,050.--",7CE1129D-362B-44D0-85AA-695721716C9D,-99,-99,-99,,,,De Klompenwaard,,,"POLYGON ((198654.00140000135 432876.8465999998, 198656.07580000162 432872.4992999993, 198656.12269999832 432872.40100000054, 198656.20969999954 432872.21869999915, 198656.2313000001 432872.17350000143, 198656.24350000173 432872.1479000002, 198659.71440000087 432873.79030000046, 198663.79289999977 432866.2368000001, 198664.37640000135 432865.1561000012, 198665.1224000007 432863.7751000002, 198649.5810999982 432856.9741999991, 198649.50809999928 432857.2879999988, 198649.3920999989 432857.78660000116, 198649.2685999982 432858.3172999993, 198648.02809999883 432861.59420000017, 198645.88819999993 432867.2467, 198649.5738000013 432868.9913999997, 198649.5599000007 432869.0207000002, 198649.53860000148 432869.0658, 198649.47040000185 432869.2100000009, 198649.45439999923 432869.24379999936, 198649.40430000052 432869.34959999844, 198647.34600000083 432873.6977000013, 198647.31720000133 432873.7586000003, 198647.21279999986 432873.9791000001, 198647.19139999896 432874.02430000156, 198647.18690000102 432874.03390000015, 198647.05299999937 432873.9699999988, 198644.06850000098 432872.54580000043, 198641.25620000064 432877.8707000017, 198639.27789999917 432881.61659999937, 198637.15249999985 432882.96920000017, 198642.12070000172 432885.2393999994, 198653.35500000045 432890.3728, 198653.67060000077 432888.3445999995, 198654.6523000002 432885.5507000014, 198657.0513000004 432878.7234000005, 198656.9428000003 432878.6724999994, 198656.1999000013 432878.3238000013, 198653.82779999822 432877.2104999982, 198653.84789999947 432877.1684000008, 198653.86939999834 432877.12319999933, 198653.96139999852 432876.930399999, 198654.00140000135 432876.8465999998))"
waterreguleringswerk_legger.112,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Zandwinplas Hondswaard Vuren,ON,Boven-Rijn - Waal,"BR4.BO.R.950,000.--",CC1E30BD-39E9-4DA1-AA44-214FAD152689,-99,-99,-99,,,,Hondswaard Vuren - tweezijdig aangetakte zandwinplas,,,"MULTIPOLYGON (((130989.40700000152 425766.8379999995, 130990.46299999952 425764.3220000006, 130990.68499999866 425764.41800000146, 130992.76900000125 425764.92500000075, 130994.94000000134 425763.3060000017, 130995.6997999996 425761.9538999982, 130995.95490000024 425761.4998999983, 130997.70499999821 425758.38500000164, 130999.21930000186 425755.69000000134, 131002.3440000005 425750.12999999896, 131002.1959999986 425747.19900000095, 131003.42599999905 425743.4479999989, 131005.8599999994 425740.186999999, 131008.15500000119 425734.1640000008, 131008.63300000131 425733.0069999993, 131010.72700000182 425727.9439999983, 131010.99920000136 425727.7351000011, 130998.92049999908 425721.8590000011, 130998.44619999826 425721.6281999983, 130998.48099999875 425721.7430000007, 130998.53060000017 425721.8772, 130998.96700000018 425723.05700000003, 130997.80000000075 425726.43499999866, 130995.83300000057 425728.4210000001, 130991.58399999887 425737.72399999946, 130990.68699999899 425742.75499999896, 130989.28299999982 425744.25, 130987.68699999899 425747.5799999982, 130986.96499999985 425752.0480000004, 130984.53799999878 425758.6000000015, 130984.67300000042 425759.5370000005, 130985.01799999923 425761.9239999987, 130985.36089999974 425762.0872000009, 130985.92009999976 425762.35390000045, 130986.56899999827 425762.6629999988, 130986.79300000146 425762.7529999986, 130985.68800000101 425765.3139999993, 130985.66299999878 425765.36100000143, 130986.8574000001 425765.86659999937, 130989.36699999869 425766.9290000014, 130989.40700000152 425766.8379999995)), ((130986.47560000047 425773.6761999987, 130987.22800000012 425771.9609999992, 130987.26999999955 425771.8660000004, 130984.92920000106 425770.85440000147, 130983.57699999958 425770.26999999955, 130983.54300000146 425770.3579999991, 130982.47700000182 425772.8819999993, 130982.25 425772.7890000008, 130979.39499999955 425772.62999999896, 130977.59270000085 425773.6015000008, 130976.88800000027 425773.98099999875, 130976.85099999979 425774.0009999983, 130976.47520000115 425774.82009999827, 130973.40300000086 425781.51900000125, 130970.15100000054 425791.33399999887, 130965.22899999842 425800.4589000009, 130979.07899999991 425804.69000000134, 130981.9290000014 425795.91899999976, 130986.63100000098 425785.7520000003, 130986.72199999914 425785.5379999988, 130989.69799999893 425778.5379999988, 130988.37000000104 425775.7019999996, 130986.35799999908 425774.55900000036, 130986.12999999896 425774.46400000155, 130986.47560000047 425773.6761999987)))"
waterreguleringswerk_legger.113,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Stiftsche Uiterwaarden,ON,Boven-Rijn - Waal,"BR3.BO.R.921,590.--",5DE18987-8C4C-498E-A163-42EAF8578A1E,-99,-99,-99,,,,,,,"POLYGON ((154751.1539000012 426670.6752000004, 154766.6997999996 426694.930399999, 154766.71269999817 426694.8707999997, 154766.72100000083 426694.8513999991, 154766.7335000001 426694.7802999988, 154767.1490000002 426691.2886000015, 154767.5100999996 426688.5533000007, 154767.74599999934 426687.3995000012, 154767.8770999983 426686.79619999975, 154768.6272 426685.77490000054, 154768.68679999933 426685.6614000015, 154768.82930000126 426685.3898999989, 154769.23939999938 426685.2448000014, 154769.8033999987 426684.88809999824, 154770.44200000167 426684.55469999835, 154772.01089999825 426683.7353999987, 154772.06439999864 426683.67709999904, 154772.1700000018 426683.6671999991, 154772.4241000004 426683.6431999989, 154773.04619999975 426683.7736000009, 154774.60220000148 426684.9252000004, 154776.12150000036 426685.62000000104, 154777.67799999937 426686.70230000094, 154780.64130000025 426688.7131000012, 154784.13379999995 426691.4648000002, 154786.23200000077 426692.9789999984, 154784.0789999999 426690.02699999884, 154780.70699999854 426685.40300000086, 154774.4200000018 426677.27899999917, 154768.16200000048 426669.1860000007, 154763.36899999902 426663.2809999995, 154760.89699999988 426659.8779999986, 154759.6112000011 426658.12590000033, 154760.26839999855 426660.08509999886, 154760.74460000172 426662.1488999985, 154761.37959999964 426664.1068000011, 154761.38830000162 426665.1854000017, 154761.52450000122 426665.8055000007, 154761.55070000142 426666.5284000002, 154761.89350000024 426667.48530000076, 154761.99760000035 426668.24650000036, 154762.24419999868 426669.03350000083, 154762.14799999818 426669.24120000005, 154762.1042000018 426669.33570000157, 154760.20899999887 426670.9092000015, 154759.28189999983 426671.6788999997, 154759.0689000003 426671.82730000094, 154758.72260000184 426672.06870000064, 154757.5791000016 426672.18890000135, 154756.89970000088 426672.17909999937, 154755.88639999926 426672.24240000173, 154753.8924999982 426672.36630000174, 154752.9433999993 426672.13280000165, 154752.5320999995 426671.81219999865, 154751.71620000154 426671.0201999992, 154751.1539000012 426670.6752000004), (154765.60159999877 426678.10880000144, 154764.17300000042 426679.1090000011, 154763.74500000104 426678.4770000018, 154765.1436999999 426677.5029999986, 154766.97199999914 426676.23000000045, 154767.40399999917 426676.84699999914, 154765.60159999877 426678.10880000144))"
waterreguleringswerk_legger.116,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Goilberdingerwaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.BO.L.942,505.--",39DE05FF-F38B-44B2-B491-B0ABB78D5E22,-99,-99,-99,,,,KRW Code NL943a,,,"POLYGON ((138516.80310000107 442789.6810000017, 138517.00549999997 442786.6673000008, 138445.78200000152 442870.27749999985, 138447.7498999983 442875.36400000006, 138451.20699999854 442881.6411000006, 138454.46499999985 442885.742899999, 138457.48910000175 442889.05409999937, 138461.53799999878 442894.6559999995, 138466.1889999993 442901.6171000004, 138466.53620000184 442902.02650000155, 138467.9750000015 442903.72300000116, 138472.55099999905 442909.118999999, 138474.5460000001 442911.60500000045, 138494.13709999993 442882.6270000003, 138495.1719999984 442881.09600000083, 138517.0150000006 442848.78599999845, 138521.42940000072 442842.25620000064, 138516.8262999989 442838.6607999988, 138522.06859999895 442831.9492000006, 138521.83810000122 442831.7021000013, 138520.48110000044 442830.2831000015, 138520.2329000011 442830.04399999976, 138520.2089000009 442829.6000000015, 138520.18210000172 442829.34899999946, 138519.91699999943 442829.1341000013, 138519.41690000147 442828.8511000015, 138519.12099999934 442828.6290999986, 138518.84299999848 442828.19209999964, 138518.79210000113 442827.2829999998, 138518.85610000044 442826.745099999, 138518.689100001 442826.1590999998, 138518.4701000005 442825.4990000017, 138518.0949999988 442824.882100001, 138517.8300999999 442824.5949999988, 138517.77109999955 442824.1970999986, 138517.75809999928 442823.40509999916, 138517.73200000077 442822.60489999875, 138517.68510000035 442821.16699999943, 138517.76099999994 442820.8500000015, 138517.8198999986 442819.5091000013, 138517.9250999987 442818.8931000009, 138518.09409999847 442817.90199999884, 138517.89699999988 442816.76099999994, 138517.46599999815 442815.76509999856, 138517.3460999988 442815.4979999997, 138517.45809999853 442814.94209999964, 138517.370099999 442813.08309999853, 138517.03810000047 442812.4800999984, 138516.82510000095 442811.8601000011, 138516.93290000036 442810.85709999874, 138516.91600000113 442809.0689999983, 138516.95010000095 442808.1171000004, 138517.15309999883 442807.2740000002, 138517.2509999983 442804.8071000017, 138516.87000000104 442798.71709999815, 138516.8040000014 442795.5421000011, 138516.66910000145 442791.5529999994, 138516.80310000107 442789.6810000017))"
waterreguleringswerk_legger.117,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,Uitlaat Nevengeul Oenendijker - en Welsumerwaarden,ON,IJssel,"YS2.BO.L.956,935.--",DD5F2084-564F-46C6-8A4D-C067E6E8E681,-99,-99,-99,,,,Nevengeul Oenendijker - en Welsumerwaarden,,,"POLYGON ((203602.6132999994 484851.8894000016, 203602.94539999962 484851.54679999873, 203606.04100000113 484848.3539999984, 203607.89499999955 484846.32499999925, 203612.63929999992 484842.2795000002, 203614.29300000146 484840.6009999998, 203614.690200001 484840.09910000116, 203614.98699999973 484839.72399999946, 203617.27600000054 484837.6160000004, 203617.9549999982 484837.09699999914, 203618.47720000148 484836.97679999843, 203618.39970000088 484836.84219999984, 203618.42709999904 484834.5414999984, 203618.65100000054 484833.2963999994, 203619.7965000011 484826.92749999836, 203622.2263999991 484820.8856999986, 203622.28090000153 484820.65989999846, 203576.0502000004 484807.59050000086, 203574.8797999993 484811.491799999, 203569.39649999887 484827.12680000067, 203569.05000000075 484828.11470000073, 203582.89009999856 484831.8971000016, 203599.3359999992 484848.57449999824, 203599.58069999889 484848.8183000013, 203599.5843999982 484848.82189999893, 203602.54809999838 484851.77540000156, 203602.52419999987 484851.80370000005, 203602.53130000085 484851.810899999, 203602.53500000015 484851.8145999983, 203602.53720000014 484851.811999999, 203602.6132999994 484851.8894000016))"
waterreguleringswerk_legger.118,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Uitlaat,UitlaatNevengeul Scheller en Oldener buitenwaarden,ON,IJssel,"YS2.BO.R.976,900.--",63EA53C2-0491-4895-B1A1-47094839E3A9,-99,-99,-99,,,,KRW code YS978b RvdR,,,"POLYGON ((200865.48429999873 500743.08089999855, 200886.1042000018 500623.3610999994, 200874.40359999985 500635.76850000024, 200869.79439999908 500640.66849999875, 200857.1884999983 500654.06980000064, 200857.09090000018 500654.17350000143, 200855.6125999987 500659.72619999945, 200854.19079999998 500665.0665999986, 200853.18169999868 500669.7950000018, 200851.50360000134 500677.6579999998, 200846.79089999944 500699.74020000175, 200843.57559999824 500713.06069999933, 200843.55559999868 500713.14350000024, 200839.3911000006 500730.3968000002, 200830.65819999948 500760.20490000024, 200832.19099999964 500759.8216999993, 200835.9475999996 500757.9433999993, 200839.53339999914 500755.0406000018, 200842.60689999908 500753.84540000185, 200846.7049999982 500751.79630000144, 200852.3398000002 500748.5520000011, 200855.82979999855 500747.05629999936, 200855.92559999973 500747.0152999982, 200857.0780000016 500746.439100001, 200865.48429999873 500743.08089999855))"
waterreguleringswerk_legger.119,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Bodem Nevengeul Dorperwaard,ON,IJssel,"YS2.BO.L.650,275.--",010480C9-6FEC-4EA8-AC46-BA1B3824A230,-99,-99,-99,,,,KRW Code YS950b KRW1-WVV,,,"POLYGON ((204355.71489999816 477922.24069999903, 204355.71029999852 477922.23519999906, 204353.08350000158 477919.2862999998, 204349.47069999948 477922.4398000017, 204352.08929999918 477925.4076000005, 204352.09840000048 477925.41789999977, 204355.71489999816 477922.24069999903))"
waterreguleringswerk_legger.120,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Bodem Plassengebied Zalkerbos en de Welle,ON,IJssel,"YS3.BO.L.980,761.--",2E5A7C48-4F34-4682-BB70-C660A4D67A16,-99,-99,-99,,,,KRW Code YS988a KRW1-WVV,,,"POLYGON ((195299.34950000048 503880.3022999987, 195298.82699999958 503878.8509999998, 195298.37099999934 503877.41600000113, 195298.07400000095 503875.05000000075, 195297.7740000002 503872.9230000004, 195298.24300000072 503870.8420000002, 195299.14200000092 503868.0170000009, 195300.10700000077 503865.7969999984, 195300.38199999928 503864.46400000155, 195301.1700000018 503863.08399999887, 195301.79470000044 503862.0756999999, 195268.20069999993 503841.5811999999, 195267.7589999996 503842.6220000014, 195267.26199999824 503843.01199999824, 195266.49700000137 503843.4849999994, 195265.01799999923 503843.7049999982, 195264.15799999982 503844.6240000017, 195263.79300000146 503845.2879999988, 195263.27199999988 503846.11300000176, 195262.66800000146 503847.19299999997, 195262.0850000009 503848.44000000134, 195261.8350000009 503849.87000000104, 195261.37900000066 503851.06700000167, 195260.8900000006 503852.3779999986, 195260.13100000098 503853.5489999987, 195259.33300000057 503854.51099999994, 195258.53299999982 503854.8770000003, 195257.94359999895 503854.8984999992, 195297.69209999964 503880.02380000055, 195297.68299999833 503879.9990000017, 195298.06689999998 503880.2452000007, 195299.70800000057 503881.2980000004, 195299.34950000048 503880.3022999987))"
