VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,ZORGACTIVITEIT_CD,ZORGPROFIELKLASSE_CD,AANTAL_PAT,AANTAL_SUBTRAJECT,AANTAL_ZAT,SOM_AANTAL_ZAT
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017022,039096,4,1,1,3,3
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017024,087070,7,222,223,290,1082
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017034,081370,7,62,67,154,2332
2.0,2023-02-03,2023-02-01,2012,0318,201,119999007,120070,7,86,86,88,286
2.0,2023-02-03,2023-02-01,2012,0318,203,119499076,190013,1,311,322,641,740
2.0,2023-02-03,2023-02-01,2012,0318,205,119499068,050506,4,2,2,3,201
2.0,2023-02-03,2023-02-01,2012,0318,205,119499075,190013,1,4005,4063,6068,12503
2.0,2023-02-03,2023-02-01,2012,0318,302,119999012,039680,6,82,117,321,420
2.0,2023-02-03,2023-02-01,2012,0318,405,119499075,190035,2,11,11,13,13
2.0,2023-02-03,2023-02-01,2012,0318,405,119499078,190013,1,150,156,175,571
2.0,2023-02-03,2023-02-01,2012,0318,406,119999015,190012,1,84,85,86,1175
2.0,2023-02-03,2023-02-01,2012,0318,601,119899017,087002,7,70,70,75,75
2.0,2023-02-03,2023-02-01,2012,0318,605,119499070,039757,4,214,214,234,235
2.0,2023-02-03,2023-02-01,2012,0318,608,028899033,034690,4,432,470,544,4603
2.0,2023-02-03,2023-02-01,2012,0318,609,119499071,034690,4,60,60,68,68
2.0,2023-02-03,2023-02-01,2012,0318,609,119499074,190013,1,1434,1466,2430,3024
2.0,2023-02-03,2023-02-01,2012,0318,610,990003008,190009,1,27,27,27,126
2.0,2023-02-03,2023-02-01,2012,0318,612,119499073,085042,7,11,11,13,13
2.0,2023-02-03,2023-02-01,2012,0318,707,110801003,190011,1,674,690,719,818
2.0,2023-02-03,2023-02-01,2012,0318,712,029199263,190012,1,36,37,41,140
2.0,2023-02-03,2023-02-01,2012,0318,731,110901016,190205,3,23,23,275,275
2.0,2023-02-03,2023-02-01,2012,0318,732,110901006,082202,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0318,732,110901014,190013,1,753,761,854,1448
2.0,2023-02-03,2023-02-01,2012,0318,732,110901016,034394,5,114,116,155,353
2.0,2023-02-03,2023-02-01,2012,0318,732,110901016,190205,3,190,201,1804,1804
2.0,2023-02-03,2023-02-01,2012,0318,735,029199262,087618,7,1,1,4,4
2.0,2023-02-03,2023-02-01,2012,0318,751,110901012,033694,4,1,1,17,17
2.0,2023-02-03,2023-02-01,2012,0318,751,110901014,190017,1,4,4,4,4
2.0,2023-02-03,2023-02-01,2012,0318,763,979002149,085042,7,28,29,30,30
2.0,2023-02-03,2023-02-01,2012,0318,800,119499068,190035,2,135,144,175,274
2.0,2023-02-03,2023-02-01,2012,0320,201,099499016,039737,4,597,601,608,608
2.0,2023-02-03,2023-02-01,2012,0320,203,099499015,039753,4,260,274,420,443
2.0,2023-02-03,2023-02-01,2012,0320,203,979001104,033698,6,47,47,65,65
2.0,2023-02-03,2023-02-01,2012,0320,204,979001091,190012,1,8,8,9,108
2.0,2023-02-03,2023-02-01,2012,0320,204,979001104,039494,7,130,130,167,167
2.0,2023-02-03,2023-02-01,2012,0320,301,099899024,032684,4,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0320,302,099899046,120241,7,275,275,283,481
2.0,2023-02-03,2023-02-01,2012,0320,302,979001103,033231,6,12,12,16,313
2.0,2023-02-03,2023-02-01,2012,0320,401,099899056,033283,5,9,9,10,10
2.0,2023-02-03,2023-02-01,2012,0320,402,099899064,039685,6,8,9,16,16
2.0,2023-02-03,2023-02-01,2012,0320,501,099899083,190011,1,2134,2147,2354,2354
2.0,2023-02-03,2023-02-01,2012,0320,501,979001080,190012,1,190,191,232,826
2.0,2023-02-03,2023-02-01,2012,0320,502,179799011,039495,4,5,5,6,6
2.0,2023-02-03,2023-02-01,2012,0320,502,179799011,039839,4,37,37,55,451
2.0,2023-02-03,2023-02-01,2012,0320,509,099899056,039757,4,10,10,55,2233
2.0,2023-02-03,2023-02-01,2012,0320,609,099599007,190012,1,1916,1920,1924,503
2.0,2023-02-03,2023-02-01,2012,0320,802,219699009,087042,7,22,22,22,22
2.0,2023-02-03,2023-02-01,2012,0320,804,219699029,085002,7,89,90,227,425
2.0,2023-02-03,2023-02-01,2012,0320,806,219699020,039757,4,34,34,163,225
2.0,2023-02-03,2023-02-01,2012,0320,810,219699019,039757,4,338,354,407,506
2.0,2023-02-03,2023-02-01,2012,0320,810,219699021,039679,4,3,4,29,29
2.0,2023-02-03,2023-02-01,2012,0320,909,099599003,039680,6,1090,1105,1170,2061
2.0,2023-02-03,2023-02-01,2012,0320,912,979001022,039845,4,25,25,37,37
2.0,2023-02-03,2023-02-01,2012,0322,1102,109699019,039601,4,10,10,10,10
2.0,2023-02-03,2023-02-01,2012,0322,1103,109699016,120061,7,101,101,102,399
2.0,2023-02-03,2023-02-01,2012,0322,1106,182199028,039832,4,21,21,22,121
2.0,2023-02-03,2023-02-01,2012,0322,1201,100501039,039933,4,117,117,120,318
2.0,2023-02-03,2023-02-01,2012,0322,1201,100501041,085002,7,218,234,716,1706
2.0,2023-02-03,2023-02-01,2012,0322,1201,100501044,082002,7,1220,1221,1229,1328
2.0,2023-02-03,2023-02-01,2012,0322,1201,990022003,039833,4,15,16,17,413
2.0,2023-02-03,2023-02-01,2012,0322,1201,990022009,039833,4,4,4,12,1200
2.0,2023-02-03,2023-02-01,2012,0322,1241,100501021,039494,7,43,43,46,46
2.0,2023-02-03,2023-02-01,2012,0322,1241,100501025,039677,6,25,28,29,29
2.0,2023-02-03,2023-02-01,2012,0322,1241,100501025,086802,7,62,62,63,162
2.0,2023-02-03,2023-02-01,2012,0322,1241,990011005,039830,4,3,3,6,6
2.0,2023-02-03,2023-02-01,2012,0322,1241,990022009,039932,4,23,23,93,8409
2.0,2023-02-03,2023-02-01,2012,0322,1301,029099007,039833,4,573,582,678,682
2.0,2023-02-03,2023-02-01,2012,0322,1301,029099007,190035,2,581,594,671,869
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099008,039939,6,10,10,181,270
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099009,190035,2,647,658,914,3884
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099040,190012,1,360,403,469,1756
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099043,039892,6,31,35,40,40
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099060,039928,6,119,119,179,179
2.0,2023-02-03,2023-02-01,2012,0322,1303,029099067,085002,7,32,34,97,97
2.0,2023-02-03,2023-02-01,2012,0322,1307,029099047,085002,7,3,3,6,6
2.0,2023-02-03,2023-02-01,2012,0322,1307,029099062,190204,3,1,1,34,34
2.0,2023-02-03,2023-02-01,2012,0322,1401,109999038,039836,4,329,330,377,476
2.0,2023-02-03,2023-02-01,2012,0322,1401,109999043,039837,4,1310,1319,1549,5259
2.0,2023-02-03,2023-02-01,2012,0322,1402,100501055,034394,5,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0322,1403,049799002,085002,7,144,147,199,1585
2.0,2023-02-03,2023-02-01,2012,0322,1405,109999044,190011,1,1011,1018,1025,1025
2.0,2023-02-03,2023-02-01,2012,0322,1511,109999053,190012,1,221,222,228,1020
2.0,2023-02-03,2023-02-01,2012,0322,1601,109999056,190204,3,716,773,8734,31405
2.0,2023-02-03,2023-02-01,2012,0322,1601,109999059,032485,5,1,1,2,2
2.0,2023-02-03,2023-02-01,2012,0322,1602,109699017,190013,1,141,142,251,2627
2.0,2023-02-03,2023-02-01,2012,0322,1603,109999059,120501,7,683,711,746,1142
2.0,2023-02-03,2023-02-01,2012,0322,1701,109599002,085042,7,512,522,578,875
2.0,2023-02-03,2023-02-01,2012,0322,1802,090501009,085002,7,513,517,606,1101
2.0,2023-02-03,2023-02-01,2012,0322,1901,990011013,190013,1,44,48,51,51
2.0,2023-02-03,2023-02-01,2012,0322,1902,060607005,039735,4,688,710,805,3775
2.0,2023-02-03,2023-02-01,2012,0322,1902,060607008,190011,1,124,124,143,144
2.0,2023-02-03,2023-02-01,2012,0322,2103,199299006,190035,2,45,45,48,246
2.0,2023-02-03,2023-02-01,2012,0322,9903,199199010,190013,1,352,410,1723,1723
2.0,2023-02-03,2023-02-01,2012,0324,101,131999128,084602,7,1093,1110,1871,2350
2.0,2023-02-03,2023-02-01,2012,0324,101,131999190,120034,7,131,131,131,131
2.0,2023-02-03,2023-02-01,2012,0324,112,131999156,089602,7,69,69,139,538
2.0,2023-02-03,2023-02-01,2012,0324,115,131999117,089602,7,73,75,144,739
2.0,2023-02-03,2023-02-01,2012,0324,115,131999118,039445,6,45,46,74,175
2.0,2023-02-03,2023-02-01,2012,0324,115,131999206,190011,1,374,374,379,379
2.0,2023-02-03,2023-02-01,2012,0324,116,131999084,190011,1,80,81,90,90
2.0,2023-02-03,2023-02-01,2012,0324,116,131999084,190013,1,106,110,573,1761
2.0,2023-02-03,2023-02-01,2012,0324,116,131999186,080080,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0324,201,131999040,039163,6,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0324,203,131999157,083202,7,64,64,64,64
2.0,2023-02-03,2023-02-01,2012,0324,304,131999040,085002,7,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0324,305,131999206,039832,4,120,123,128,4088
2.0,2023-02-03,2023-02-01,2012,0324,309,131999117,190011,1,82,82,85,85
2.0,2023-02-03,2023-02-01,2012,0324,313,131999206,190013,1,347,351,462,1155
2.0,2023-02-03,2023-02-01,2012,0324,316,131999118,190013,1,10,10,53,53
2.0,2023-02-03,2023-02-01,2012,0324,402,131999206,084602,7,246,246,451,564
2.0,2023-02-03,2023-02-01,2012,0324,405,131999208,089202,7,1155,1157,1234,1631
2.0,2023-02-03,2023-02-01,2012,0324,701,131999209,089070,7,242,242,282,283
2.0,2023-02-03,2023-02-01,2012,0324,707,131999020,190013,1,11,12,23,23
2.0,2023-02-03,2023-02-01,2012,0324,716,099699079,084602,7,117,117,222,628
2.0,2023-02-03,2023-02-01,2012,0324,719,131999206,190013,1,152,156,207,504
2.0,2023-02-03,2023-02-01,2012,0326,A3,990026006,190013,1,48,52,225,225
2.0,2023-02-03,2023-02-01,2012,0326,B3,990026023,039601,4,51,51,54,54
2.0,2023-02-03,2023-02-01,2012,0327,0112,990027050,190204,3,1,1,96,96
2.0,2023-02-03,2023-02-01,2012,0327,0113,990027026,190013,1,275,289,373,729
2.0,2023-02-03,2023-02-01,2012,0327,0114,990027014,190012,1,1690,1859,2053,5313
2.0,2023-02-03,2023-02-01,2012,0327,0118,990027042,190204,3,1,1,43,43
2.0,2023-02-03,2023-02-01,2012,0327,0311,990027004,039744,4,20,22,22,22
2.0,2023-02-03,2023-02-01,2012,0327,0311,990027069,190204,3,1,1,207,207
2.0,2023-02-03,2023-02-01,2012,0327,0313,990027013,039743,4,13,13,28,28
2.0,2023-02-03,2023-02-01,2012,0327,0411,990027044,190204,3,5,7,466,466
2.0,2023-02-03,2023-02-01,2012,0327,0713,990027029,190204,3,80,80,2008,2008
2.0,2023-02-03,2023-02-01,2012,0327,0714,990027014,190013,1,24,26,47,47
2.0,2023-02-03,2023-02-01,2012,0328,1350,109599016,039679,4,19,19,22,319
2.0,2023-02-03,2023-02-01,2012,0328,1410,029999005,190205,3,26,26,167,167
2.0,2023-02-03,2023-02-01,2012,0328,1430,029099029,032536,5,8,8,8,701
2.0,2023-02-03,2023-02-01,2012,0328,2280,979001118,039757,4,93,98,135,135
2.0,2023-02-03,2023-02-01,2012,0328,2405,979001038,039494,7,119,120,182,281
2.0,2023-02-03,2023-02-01,2012,0328,2810,979001076,190013,1,21,21,33,33
2.0,2023-02-03,2023-02-01,2012,0329,11,990029012,190012,1,2,2,3,3
2.0,2023-02-03,2023-02-01,2012,0329,15,990029012,190011,1,13,13,14,14
2.0,2023-02-03,2023-02-01,2012,0330,0102,069599022,190017,1,6,6,82,82
2.0,2023-02-03,2023-02-01,2012,0330,0199,990030009,190204,3,1,2,113,113
2.0,2023-02-03,2023-02-01,2012,0330,0231,029799014,039145,6,4,10,10,10
2.0,2023-02-03,2023-02-01,2012,0330,0231,029799069,190011,1,139,139,142,142
2.0,2023-02-03,2023-02-01,2012,0330,0241,029799070,081093,7,22,22,22,22
2.0,2023-02-03,2023-02-01,2012,0330,0299,029799076,084602,7,1,1,2,2
2.0,2023-02-03,2023-02-01,2012,0330,0311,069599045,081342,7,73,74,80,674
2.0,2023-02-03,2023-02-01,2012,0330,0312,069599055,039680,6,11,11,11,11
2.0,2023-02-03,2023-02-01,2012,0330,0402,059899049,039702,4,86,86,95,194
2.0,2023-02-03,2023-02-01,2012,0330,0402,059899053,081092,7,18,18,18,117
2.0,2023-02-03,2023-02-01,2012,0330,0501,060301022,190012,1,725,732,760,4225
2.0,2023-02-03,2023-02-01,2012,0330,0502,060301005,039848,6,18,18,59,5900
2.0,2023-02-03,2023-02-01,2012,0330,0542,069599049,083290,7,427,428,447,1140
2.0,2023-02-03,2023-02-01,2012,0330,0599,069599052,190011,1,166,167,168,168
2.0,2023-02-03,2023-02-01,2012,0330,0601,069899156,039757,4,35,35,39,39
2.0,2023-02-03,2023-02-01,2012,0330,0601,069899171,190011,1,74,74,78,78
2.0,2023-02-03,2023-02-01,2012,0330,0602,069899168,039702,4,68,68,77,77
2.0,2023-02-03,2023-02-01,2012,0330,0612,060607014,081342,7,17,18,18,18
2.0,2023-02-03,2023-02-01,2012,0330,0621,069899183,081342,7,40,40,43,241
2.0,2023-02-03,2023-02-01,2012,0330,0621,069899195,039716,4,4,4,4,4
2.0,2023-02-03,2023-02-01,2012,0330,0699,069899057,190204,3,1,1,80,80
2.0,2023-02-03,2023-02-01,2012,0330,0699,069899078,190013,1,56,56,74,74
2.0,2023-02-03,2023-02-01,2012,0330,0699,069899098,190210,2,54,54,54,54
2.0,2023-02-03,2023-02-01,2012,0330,0699,069899185,082490,7,13,13,15,15
2.0,2023-02-03,2023-02-01,2012,0330,0711,069799004,190012,1,85,85,99,495
2.0,2023-02-03,2023-02-01,2012,0330,0711,069799008,039774,4,80,81,84,85
2.0,2023-02-03,2023-02-01,2012,0330,0799,069799002,190204,3,1272,1291,2972,7823
2.0,2023-02-03,2023-02-01,2012,0330,0799,069799007,081342,7,240,241,292,391
2.0,2023-02-03,2023-02-01,2012,0330,0801,069499039,084070,7,174,175,213,214
2.0,2023-02-03,2023-02-01,2012,0330,0802,069499013,081092,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0330,0805,069499033,039777,4,108,111,116,215
2.0,2023-02-03,2023-02-01,2012,0330,0805,069499051,085002,7,10,10,10,10
2.0,2023-02-03,2023-02-01,2012,0330,0822,069499055,190011,1,158,158,158,158
2.0,2023-02-03,2023-02-01,2012,0330,0829,069499051,190011,1,315,315,324,423
2.0,2023-02-03,2023-02-01,2012,0330,0901,069599010,190012,1,47,47,47,3413
2.0,2023-02-03,2023-02-01,2012,0330,1099,990030012,081093,7,2,2,3,102
2.0,2023-02-03,2023-02-01,2012,0330,1102,099999013,085042,7,52,52,52,151
2.0,2023-02-03,2023-02-01,2012,0330,1102,099999022,190012,1,25,25,27,27
2.0,2023-02-03,2023-02-01,2012,0330,1103,099999008,081342,7,724,731,1069,2950
2.0,2023-02-03,2023-02-01,2012,0330,1111,099999017,039843,4,120,120,130,130
2.0,2023-02-03,2023-02-01,2012,0330,1111,099999018,039775,4,116,116,118,118
2.0,2023-02-03,2023-02-01,2012,0330,1111,099999036,190013,1,1840,1844,2363,5234
2.0,2023-02-03,2023-02-01,2012,0330,1112,099999007,190012,1,1790,1797,1987,3076
2.0,2023-02-03,2023-02-01,2012,0330,1112,099999011,039757,4,27,27,30,30
2.0,2023-02-03,2023-02-01,2012,0330,1112,099999016,039773,4,192,192,192,192
2.0,2023-02-03,2023-02-01,2012,0330,1112,099999018,039717,4,70,71,77,77
2.0,2023-02-03,2023-02-01,2012,0330,1199,099999015,081093,7,280,280,290,290
2.0,2023-02-03,2023-02-01,2012,0330,1201,131999036,190035,2,171,173,210,309
2.0,2023-02-03,2023-02-01,2012,0330,1202,131999151,190011,1,2305,2308,2321,2321
2.0,2023-02-03,2023-02-01,2012,0330,1203,131999062,039743,4,3133,3195,3417,4706
2.0,2023-02-03,2023-02-01,2012,0330,1203,131999114,089202,7,959,959,1084,1086
2.0,2023-02-03,2023-02-01,2012,0330,1203,131999153,190012,1,2337,2343,2377,13366
2.0,2023-02-03,2023-02-01,2012,0330,1203,990030005,190204,3,12,12,31,31
2.0,2023-02-03,2023-02-01,2012,0330,1211,131999018,190013,1,399,402,508,508
2.0,2023-02-03,2023-02-01,2012,0330,1211,131999034,190205,3,17,18,190,190
2.0,2023-02-03,2023-02-01,2012,0330,1299,131999111,085002,7,57,57,59,59
2.0,2023-02-03,2023-02-01,2012,0330,1299,131999150,190011,1,176,176,178,178
2.0,2023-02-03,2023-02-01,2012,0330,1402,199299004,039717,4,110,111,125,125
2.0,2023-02-03,2023-02-01,2012,0330,1411,199299004,081093,7,5,5,5,5
2.0,2023-02-03,2023-02-01,2012,0330,1422,131999061,081342,7,46,46,49,49
2.0,2023-02-03,2023-02-01,2012,0330,9909,069599053,190013,1,166,166,166,166
2.0,2023-02-03,2023-02-01,2012,0330,9926,069899196,081093,7,41,42,42,42
2.0,2023-02-03,2023-02-01,2012,0330,9927,099999007,085002,7,97,97,98,98
2.0,2023-02-03,2023-02-01,2012,0335,101,990035007,089202,7,291,295,374,2552
2.0,2023-02-03,2023-02-01,2012,0335,241,990035010,190013,1,378,388,649,847
2.0,2023-02-03,2023-02-01,2012,0335,243,990035004,190009,1,895,907,1038,1038
2.0,2023-02-03,2023-02-01,2012,0335,243,990035006,190204,3,178,181,3883,3883
2.0,2023-02-03,2023-02-01,2012,0335,243,990035007,085002,7,268,276,324,621
2.0,2023-02-03,2023-02-01,2012,0335,273,990035007,085002,7,83,84,126,126
2.0,2023-02-03,2023-02-01,2012,0335,281,990035003,034686,4,8,8,8,8
2.0,2023-02-03,2023-02-01,2012,0335,332,990035005,190035,2,284,293,330,528
2.0,2023-02-03,2023-02-01,2012,0361,101,990061035,090706,6,1012,1037,1365,27033
2.0,2023-02-03,2023-02-01,2012,0361,103,990061018,084202,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0361,103,990061036,090793,6,152,152,1536,1652
2.0,2023-02-03,2023-02-01,2012,0361,104,990061034,085090,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0361,104,990061034,090793,6,149,154,1215,9644
2.0,2023-02-03,2023-02-01,2012,0361,104,990061035,090795,6,94,94,616,12691
2.0,2023-02-03,2023-02-01,2012,0361,105,990061032,090791,6,1378,1966,6509,10848
2.0,2023-02-03,2023-02-01,2012,0361,105,990061035,190011,1,433,433,433,433
2.0,2023-02-03,2023-02-01,2012,0361,107,990061018,190011,1,252,253,253,253
2.0,2023-02-03,2023-02-01,2012,0361,109,990061033,090613,1,19,19,20,20
2.0,2023-02-03,2023-02-01,2012,0361,110,990061032,090791,6,725,1081,3415,7643
2.0,2023-02-03,2023-02-01,2012,0361,201,990061009,090795,6,25,25,372,372
2.0,2023-02-03,2023-02-01,2012,0362,183,990062005,080830,6,677,682,1486,4364
2.0,2023-02-03,2023-02-01,2012,0362,187,990062003,080930,6,357,357,759,761
2.0,2023-02-03,2023-02-01,2012,0362,194,990062007,089020,7,143,147,273,1461
2.0,2023-02-03,2023-02-01,2012,0362,198,990062007,080821,6,226,243,243,1035
2.0,2023-02-03,2023-02-01,2012,0362,225,990062007,084602,7,9,9,15,15
2.0,2023-02-03,2023-02-01,2012,0362,225,990062007,085002,7,150,163,232,232
2.0,2023-02-03,2023-02-01,2012,0362,227,990062010,085002,7,10,10,14,14
2.0,2023-02-03,2023-02-01,2012,0362,341,990062005,088158,5,25,26,60,60
2.0,2023-02-03,2023-02-01,2012,0389,062,990089031,085000,7,18,24,39,39
2.0,2023-02-03,2023-02-01,2012,0389,072,990089010,083613,7,317,360,436,436
2.0,2023-02-03,2023-02-01,2012,0389,080,990089030,083302,7,111,131,145,145
2.0,2023-02-03,2023-02-01,2012,0389,130,990089009,039605,6,7,7,11,11
2.0,2023-02-03,2023-02-01,2012,0389,130,990089065,190009,1,44,46,77,77
2.0,2023-02-03,2023-02-01,2012,0389,180,990089050,080001,7,79,80,91,91
2.0,2023-02-03,2023-02-01,2012,0389,200,990089048,033604,6,1,1,6,6
2.0,2023-02-03,2023-02-01,2012,1900,12,991900016,190704,4,4578,4835,5759,13778
2.0,2023-02-03,2023-02-01,2013,0301,103,079699013,039813,4,1607,1616,1616,1814
2.0,2023-02-03,2023-02-01,2013,0301,204,079499005,030941,5,1760,1813,2289,2891
2.0,2023-02-03,2023-02-01,2013,0301,205,079499013,190012,1,298,300,300,300
2.0,2023-02-03,2023-02-01,2013,0301,209,079499013,190012,1,839,844,844,1636
2.0,2023-02-03,2023-02-01,2013,0301,309,079999017,031530,5,11,12,13,13
2.0,2023-02-03,2023-02-01,2013,0301,358,079999002,030804,5,43,44,46,46
2.0,2023-02-03,2023-02-01,2013,0301,502,079799019,190013,1,662,681,4283,4283
2.0,2023-02-03,2023-02-01,2013,0301,502,079799029,190011,1,286,290,296,296
2.0,2023-02-03,2023-02-01,2013,0301,554,070401002,039757,4,859,867,1069,1069
2.0,2023-02-03,2023-02-01,2013,0301,554,070401003,190011,1,98,98,99,99
2.0,2023-02-03,2023-02-01,2013,0301,557,070401012,190013,1,19,19,117,117
2.0,2023-02-03,2023-02-01,2013,0301,654,079799044,190013,1,18,19,55,55
2.0,2023-02-03,2023-02-01,2013,0301,655,079799029,039825,4,2,2,3,3
2.0,2023-02-03,2023-02-01,2013,0301,657,079799029,039826,4,20,21,26,26
2.0,2023-02-03,2023-02-01,2013,0301,704,079799017,039808,4,37,37,55,55
2.0,2023-02-03,2023-02-01,2013,0301,705,079799019,039823,4,134,137,200,200
2.0,2023-02-03,2023-02-01,2013,0301,705,079799030,030901,5,31,33,33,33
2.0,2023-02-03,2023-02-01,2013,0301,707,079799020,039810,6,3574,13250,13509,18270
2.0,2023-02-03,2023-02-01,2013,0301,751,079799033,190011,1,622,649,679,679
2.0,2023-02-03,2023-02-01,2013,0301,859,070801011,039813,4,810,823,848,947
2.0,2023-02-03,2023-02-01,2013,0301,859,070801012,190013,1,1054,1085,1586,1586
2.0,2023-02-03,2023-02-01,2013,0301,904,070601015,039814,4,74,76,94,193
2.0,2023-02-03,2023-02-01,2013,0301,904,070601020,030897,5,82,92,116,116
2.0,2023-02-03,2023-02-01,2013,0301,909,070601002,031139,5,164,184,189,189
2.0,2023-02-03,2023-02-01,2013,0301,909,070601009,190011,1,182,188,195,195
2.0,2023-02-03,2023-02-01,2013,0301,909,070601016,190013,1,544,562,1203,1698
2.0,2023-02-03,2023-02-01,2013,0302,05,182199039,190009,1,96,96,107,107
2.0,2023-02-03,2023-02-01,2013,0302,12,089999064,031712,6,22,22,33,33
2.0,2023-02-03,2023-02-01,2013,0302,12,089999076,190013,1,26,26,244,244
2.0,2023-02-03,2023-02-01,2013,0302,13,089999016,082490,7,491,492,494,494
2.0,2023-02-03,2023-02-01,2013,0302,15,089999025,190204,3,416,423,928,2413
2.0,2023-02-03,2023-02-01,2013,0302,15,089999038,190703,4,150,153,156,156
2.0,2023-02-03,2023-02-01,2013,0302,18,069499025,039794,4,47,47,51,51
2.0,2023-02-03,2023-02-01,2013,0302,31,109799052,039606,6,1097,1105,1108,1108
2.0,2023-02-03,2023-02-01,2013,0302,35,109699008,039680,6,38,38,46,46
2.0,2023-02-03,2023-02-01,2013,0302,36,109799004,032110,5,601,614,951,1067
2.0,2023-02-03,2023-02-01,2013,0302,36,109799010,039606,6,25,25,25,25
2.0,2023-02-03,2023-02-01,2013,0302,51,110101003,190204,3,39,39,102,102
2.0,2023-02-03,2023-02-01,2013,0302,52,100101005,190012,1,5477,5485,5637,5835
2.0,2023-02-03,2023-02-01,2013,0302,53,189999004,032281,4,3047,3271,4093,4095
2.0,2023-02-03,2023-02-01,2013,0302,53,189999004,039743,4,2,2,4,4
2.0,2023-02-03,2023-02-01,2013,0302,53,189999009,082970,7,264,266,276,276
2.0,2023-02-03,2023-02-01,2013,0302,55,189599007,039794,4,111,112,113,113
2.0,2023-02-03,2023-02-01,2013,0302,57,060607008,039606,6,61,61,61,61
2.0,2023-02-03,2023-02-01,2013,0302,57,060607013,031712,6,29,29,34,36
2.0,2023-02-03,2023-02-01,2013,0302,62,029299010,190204,3,9,9,100,100
2.0,2023-02-03,2023-02-01,2013,0302,63,029299008,039047,5,1,1,2,2
2.0,2023-02-03,2023-02-01,2013,0302,64,029299023,032281,4,58,65,107,404
2.0,2023-02-03,2023-02-01,2013,0302,65,029299010,190205,3,10,11,111,111
2.0,2023-02-03,2023-02-01,2013,0302,65,029299023,190035,2,39,40,46,244
2.0,2023-02-03,2023-02-01,2013,0302,66,029099003,033741,5,19,19,33,34
2.0,2023-02-03,2023-02-01,2013,0302,66,029099006,032281,4,135,144,300,300
2.0,2023-02-03,2023-02-01,2013,0302,67,029099014,034394,5,3,4,15,15
2.0,2023-02-03,2023-02-01,2013,0302,67,029099017,190011,1,53,53,53,53
2.0,2023-02-03,2023-02-01,2013,0302,67,029099031,190013,1,415,421,578,578
2.0,2023-02-03,2023-02-01,2013,0302,82,189599005,190011,1,160,161,164,164
2.0,2023-02-03,2023-02-01,2013,0302,83,189599011,190205,3,35,35,339,339
2.0,2023-02-03,2023-02-01,2013,0303,111,119599003,087070,7,191,192,219,219
2.0,2023-02-03,2023-02-01,2013,0303,116,119499040,190090,2,376,378,390,390
2.0,2023-02-03,2023-02-01,2013,0303,117,119499047,190090,2,58,59,60,60
2.0,2023-02-03,2023-02-01,2013,0303,120,110401014,039680,6,5,5,7,7
2.0,2023-02-03,2023-02-01,2013,0303,124,110401053,039090,6,32,33,35,530
2.0,2023-02-03,2023-02-01,2013,0303,124,110401055,190218,3,173,173,807,807
2.0,2023-02-03,2023-02-01,2013,0303,129,182199047,039830,4,10,10,11,11
2.0,2023-02-03,2023-02-01,2013,0303,151,131999174,120034,7,541,541,541,541
2.0,2023-02-03,2023-02-01,2013,0303,160,129999042,190013,1,22,22,80,80
2.0,2023-02-03,2023-02-01,2013,0303,170,029899007,039445,6,140,142,145,145
2.0,2023-02-03,2023-02-01,2013,0303,179,182199024,033605,5,270,276,281,281
2.0,2023-02-03,2023-02-01,2013,0303,203,199299012,087090,7,3,3,3,3
2.0,2023-02-03,2023-02-01,2013,0303,205,199299012,085002,7,570,572,615,615
2.0,2023-02-03,2023-02-01,2013,0303,205,199299068,039605,6,23,23,23,23
2.0,2023-02-03,2023-02-01,2013,0303,207,199299012,038889,6,136,141,293,293
2.0,2023-02-03,2023-02-01,2013,0303,207,199299072,039609,6,263,263,268,268
2.0,2023-02-03,2023-02-01,2013,0303,209,199299071,190055,2,153,156,156,156
2.0,2023-02-03,2023-02-01,2013,0303,212,199299070,039609,6,269,270,281,281
2.0,2023-02-03,2023-02-01,2013,0303,212,199299071,084402,7,7,7,13,13
2.0,2023-02-03,2023-02-01,2013,0303,214,199299012,039685,6,4,4,4,4
2.0,2023-02-03,2023-02-01,2013,0303,215,199299012,033604,6,14,14,14,14
2.0,2023-02-03,2023-02-01,2013,0303,215,199299059,038320,6,8,8,8,8
2.0,2023-02-03,2023-02-01,2013,0303,216,199299018,085042,7,168,168,187,385
