FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.31,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.R.26,795",, Type DWZ-135/8,,"LINESTRING (128638.13800000027 462961.0879999995, 128635.24599999934 462963.96499999985, 128638.13800000027 462961.0879999995, 128638.51999999955 462960.70600000024, 128638.56300000101 462960.7349999994, 128643.11600000039 462956.20600000024, 128643.10300000012 462956.14400000125, 128646.15300000086 462953.11400000006)"
oeverconstructie_verticaal_legger.32,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK2.OX.L.44,325",, Type BZ-12 // Groutankers //,,"LINESTRING (136240.0300000012 448148.0700000003, 136237.80000000075 448150.91000000015, 136235.9699999988 448153.37000000104, 136233.76999999955 448156.5799999982, 136232.1799999997 448159.94000000134, 136230.8900000006 448163.3999999985, 136230.2800000012 448166.1499999985, 136230.0300000012 448169.05999999866, 136230.2039999999 448170.8990000002, 136230.30000000075 448171.91000000015, 136230.75 448174.37000000104, 136232.1700000018 448178.9299999997, 136233.5799999982 448183.26000000164, 136233.8759999983 448183.3779999986, 136235.1090000011 448187.37099999934, 136235.311999999 448188.02899999917, 136236.91899999976 448193.2329999991, 136237.66299999878 448195.6550000012)"
oeverconstructie_verticaal_legger.33,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK2.OX.L.44,360",, Type BZ-12 // Groutankers //,,"LINESTRING (136235.91000000015 448146.8999999985, 136235.25 448147.69000000134, 136234.23999999836 448149, 136233.69000000134 448149.7199999988, 136232.30999999866 448151.12000000104, 136230.87000000104 448151.9200000018, 136229.44000000134 448152.1700000018, 136228.4299999997 448152.0300000012, 136227.1400000006 448151.55000000075, 136226.0300000012 448150.9299999997, 136224.80000000075 448150, 136223.91000000015 448148.6499999985, 136223.81700000167 448148.4439999983, 136222.98000000045 448146.58999999985, 136221.9200000018 448143.3599999994, 136218.5300000012 448131.87000000104, 136216.3900000006 448124.5700000003, 136215.23000000045 448120.5799999982, 136215.12000000104 448120.1799999997, 136211.51999999955 448107.8299999982, 136209.25 448100, 136207.59800000116 448094.30999999866, 136201.33999999985 448072.75, 136197.0249999985 448057.8579999991)"
oeverconstructie_verticaal_legger.34,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.R.26,594",,Type DWZ-135/8,,"LINESTRING (128509.26700000092 463108.88800000027, 128506.5850000009 463112.3669999987, 128506.6259999983 463112.3979999982, 128506.45699999854 463112.6169999987, 128506.01399999857 463113.19200000167, 128504.97500000149 463114.54100000113, 128502.95800000057 463117.16000000015, 128502.92300000042 463117.12900000066, 128500.43100000173 463120.3579999991)"
oeverconstructie_verticaal_legger.35,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.40,1",,Div. soorten damwand (met houten gording),,"LINESTRING (136165.35700000077 452844.1939999983, 136165.20600000024 452831.16099999845, 136164.90399999917 452811.86199999973, 136164.1499999985 452791.10500000045, 136162.94200000167 452770.12099999934, 136161.2809999995 452749.48900000006, 136159.36899999902 452729.0080000013, 136158.71499999985 452721.811999999, 136157.30600000173 452711.0179999992, 136156.77699999884 452707.9479999989, 136153.78299999982 452690.0089999996, 136150.61300000176 452670.76099999994, 136146.26000000164 452648.7199999988, 136141.63100000098 452626.98099999875, 136140.01999999955 452619.80999999866, 136136.92599999905 452606.8530000001, 136134.7109999992 452598.0210000016, 136131.64200000092 452586.4470000006, 136126.53400000185 452568.12999999896, 136121.1499999985 452550.4919999987, 136114.1550000012 452528.98000000045, 136105.9530000016 452506.3599999994, 136097.7250000015 452483.48900000006, 136090.47899999842 452463.2349999994, 136083.2580000013 452443.1570000015, 136082.37700000033 452440.66600000113)"
oeverconstructie_verticaal_legger.36,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.L.42,3",,Stalen damwand (met houten gording),,"LINESTRING (135486.1400000006 450803.6629999988, 135483.57200000063 450796.6090000011, 135481.1490000002 450790.03500000015, 135476.85399999842 450778.27899999917, 135471.55200000107 450763.71499999985, 135468.55299999937 450755.48600000143, 135465.8660000004 450747.90399999917, 135460.34699999914 450736.7950000018, 135457.25200000033 450730.5329999998, 135450.22199999914 450717.76900000125, 135439.56899999827 450698.59800000116, 135428.65300000086 450679.06799999997, 135417.92799999937 450659.9459999986, 135406.8669999987 450640.15100000054, 135399.813000001 450627.43499999866, 135392.32699999958 450620.88500000164, 135388.9919999987 450614.95899999887, 135387.55299999937 450605.6499999985, 135375.5080000013 450584.58399999887, 135371.1409999989 450577.1460000016, 135368.19000000134 450572.5150000006, 135366.3909999989 450569.66000000015, 135363.05600000173 450564.57400000095, 135359.04899999872 450558.3830000013, 135356.8660000004 450555.0240000002, 135355.66600000113 450553.2490000017, 135352.06700000167 450548.11400000006, 135348.25200000033 450542.62000000104, 135338.3909999989 450529.6640000008, 135334.0240000002 450524.19299999997, 135332.2250000015 450521.8660000004, 135322.89200000092 450510.7569999993, 135319.41299999878 450506.6550000012, 135314.58999999985 450501.18400000036, 135311.18299999833 450497.3929999992, 135306.9360000007 450492.8110000007, 135301.2740000002 450486.73999999836, 135291.19700000063 450476.11199999973, 135285.67799999937 450470.3049999997, 135283.78299999982 450468.36199999973, 135282.31899999827 450466.75400000066, 135280.9759999998 450465.29100000113, 135278.86400000006 450463.05900000036, 135277.3049999997 450461.33199999854, 135273.51399999857 450457.27699999884, 135268.8110000007 450452.0469999984, 135257.00699999928 450438.9699999988, 135250.09699999914 450431.7490000017, 135240.1640000008 450418.6240000017, 135239.94799999893 450418.52800000086, 135237.1649999991 450414.83300000057, 135237.59699999914 450414.4979999997, 135227.95100000128 450401.0859999992, 135223.46499999985 450394.8229999989, 135215.71499999985 450382.131000001, 135210.02899999917 450372.89400000125, 135205.3740000017 450363.0089999996, 135203.3830000013 450359.02600000054)"
oeverconstructie_verticaal_legger.37,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK6.OX.R.42,25",,Damwand staal (met houten gording),,"LINESTRING (134977.7049999982 449999.9979999997, 134979.21799999848 450002.86100000143, 134982.08900000155 450008.2899999991, 134984.76900000125 450013.3449999988, 134987.74799999967 450019.0379999988, 134990.44900000095 450024.22300000116, 134993.2100000009 450029.48800000176, 134995.95899999887 450034.7270000018, 134998.72700000182 450040.01300000027, 135001.4690000005 450045.23099999875, 135004.3049999997 450050.5850000009, 135008.32200000063 450058.23999999836, 135012.89400000125 450067.03400000185, 135016.75499999896 450074.86300000176, 135021.5799999982 450083.5249999985, 135026.188000001 450091.76399999857, 135031.9299999997 450102.1270000003, 135032.53400000185 450103.19999999925, 135036.65900000185 450109.5700000003, 135037.96200000122 450111.7659999989, 135038.57699999958 450112.81500000134, 135042.94399999827 450121.186999999, 135047.37200000137 450129.7039999999, 135048.85500000045 450132.52699999884, 135052.46200000122 450139.4750000015, 135054.8990000002 450144.08399999887, 135057.39600000158 450148.8370000012, 135059.3139999993 450152.4679999985, 135062.11300000176 450157.8720000014, 135064.0309999995 450161.4670000002, 135067.40900000185 450167.80000000075, 135072.28299999982 450177.00499999896, 135077.25299999863 450186.4750000015, 135078.73699999973 450189.3579999991, 135081.34200000018 450194.36400000006, 135086.49300000072 450204.4129999988, 135091.5240000002 450214.0520000011, 135096.56599999964 450223.6180000007, 135099.94399999827 450229.9750000015, 135101.64499999955 450233.2199999988, 135106.32600000128 450242.20800000057, 135111.40399999917 450251.89499999955, 135115.94000000134 450260.87000000104, 135119.29399999976 450267.43200000003, 135123.17799999937 450274.70699999854, 135125.80799999833 450279.84600000083, 135130.0549999997 450288.1330000013, 135133.85500000045 450295.34699999914, 135135.59200000018 450298.7010000013, 135140.39299999923 450307.868999999, 135145.32699999958 450317.4600000009, 135150.3209999986 450327.07400000095, 135159.6009999998 450344.9360000007, 135162.31700000167 450350.08300000057, 135174.12700000033 450372.47300000116, 135185.62200000137 450394.6339999996, 135197.375 450417.08100000024, 135208.75499999896 450438.7270000018, 135210.92799999937 450442.95899999887, 135220.79399999976 450461.9750000015, 135228.85700000077 450477.73099999875, 135235.60599999875 450490.7410000004, 135241.26799999923 450501.6070000008, 135248.12999999896 450514.7899999991, 135253.2199999988 450524.51199999824, 135260.6259999983 450538.8379999995, 135265.08700000122 450547.3590000011, 135271.1490000002 450558.94000000134, 135277.4690000005 450571.03599999845, 135282.24399999902 450580.12900000066, 135289.30700000003 450593.7109999992, 135295.59099999815 450605.8029999994, 135297.08100000024 450608.55900000036, 135301.38199999928 450616.8189999983, 135310.35500000045 450634.23600000143, 135322.2039999999 450657.063000001, 135324.65799999982 450661.68200000003, 135325.2650000006 450662.68499999866, 135333.81599999964 450679.2049999982, 135339.67399999872 450690.73699999973, 135341.38899999857 450693.9829999991, 135344.00200000033 450699.05000000075, 135350.28299999982 450711.3740000017, 135354.42599999905 450719.6070000008, 135364.05799999833 450738.1860000007, 135374.00699999928 450757.6090000011, 135383.4549999982 450776.0029999986, 135395.0399999991 450798.48699999973, 135404.22399999946 450815.9829999991, 135407.3909999989 450822.0529999994, 135416.9699999988 450840.18299999833, 135427.34099999815 450859.60599999875, 135437.4919999987 450879.8260000013)"
oeverconstructie_verticaal_legger.38,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand overig,2,,MN,Amsterdam-Rijnkanaal,"ARK5.OX.R.36,1",,"Stalen damwand, basaltblokken, betonnen damwand (met houten gording)",,"LINESTRING (134245.57200000063 456036.3599999994, 134268.9750000015 456015.9840000011, 134275.98600000143 456009.90100000054, 134277.23999999836 456008.7829999998, 134292.87000000104 455996.53500000015, 134298.76199999824 455991.9530000016, 134301.24399999902 455990.04300000146, 134315.18299999833 455978.2320000008, 134337.7960000001 455959.19299999997, 134348.48800000176 455950.1640000008, 134353.37099999934 455946.3999999985, 134363.5450000018 455938.65300000086, 134380.23900000006 455925.9690000005, 134386.94900000095 455920.868999999, 134388.88599999994 455919.4230000004, 134406.125 455904.66600000113, 134413.05299999937 455898.7199999988, 134419.98200000077 455892.8819999993, 134428.3830000013 455885.7899999991, 134438.8299999982 455877.0069999993, 134446.36899999902 455870.52600000054, 134465.83399999887 455853.4609999992, 134469.80600000173 455849.9919999987, 134470.7659999989 455849.09699999914, 134484.51399999857 455837.6629999988, 134503.43299999833 455821.77600000054, 134511.87799999863 455814.7719999999, 134521.23999999836 455806.89400000125, 134535.7950000018 455794.56500000134, 134555.84899999946 455777.45699999854, 134574.375 455761.0029999986, 134589.2580000013 455747.7349999994, 134606.25699999928 455732.59099999815, 134628.88599999994 455712.2749999985, 134630.37000000104 455711.01000000164, 134637.5709999986 455704.7250000015, 134642.04399999976 455700.7969999984, 134648.2199999988 455695.2109999992, 134652.6719999984 455691.12999999896, 134662.75299999863 455681.6810000017, 134666.9210000001 455677.9059999995, 134674.95199999958 455670.8359999992, 134679.7740000002 455666.58100000024, 134685.4699999988 455666.9299999997, 134688.50299999863 455670.15900000185, 134690.42300000042 455668.56599999964)"
oeverconstructie_verticaal_legger.39,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal verankerd,2,,MN,Amsterdam-Rijnkanaal,"ARK1.OX.L.35,60",," Type AZ-12 // ook lengtes damwandplank van 8,5 //Groutankers (met houten gording)",,"LINESTRING (133992.4910000004 455066.61300000176, 133985.25 455110.9699999988, 133976.2899999991 455172.08999999985, 133975.69999999925 455176.69999999925, 133971.76000000164 455205.5300000012, 133964.4299999997 455261.55999999866, 133959.1000000015 455307.62999999896, 133953.41000000015 455358.08999999985, 133949.48000000045 455392.33999999985, 133944.33999999985 455439.26000000164, 133939.94000000134 455478.75, 133937.5700000003 455500, 133933.98000000045 455532.2100000009, 133928.19999999925 455583.7899999991, 133920.73999999836 455649.6799999997, 133911.87000000104 455728.6799999997, 133910.4459999986 455742.93299999833, 133907.86899999902 455765.78400000185, 133904.62299999967 455795.17599999905, 133901.16299999878 455826.3740000017, 133900.9389999993 455828.36300000176, 133898.26000000164 455852.2179999985, 133895.39499999955 455877.5529999994, 133891.86400000006 455909, 133889.76199999824 455928.38899999857, 133889.55700000003 455930.27800000086, 133885.15700000152 455968.2190000005, 133881.95800000057 455996.86499999836, 133878.7100000009 456026.40100000054, 133878.47700000182 456028.40199999884, 133875.13800000027 456057.1319999993, 133871.5150000006 456087.7729999982, 133870.20600000024 456098.64499999955, 133866.8280000016 456128.41899999976, 133864.13699999824 456152.15199999884, 133858.55000000075 456200.05799999833, 133855.3740000017 456228.45800000057, 133852.94900000095 456250.13699999824, 133849.66299999878 456278.36400000006, 133846.4600000009 456306.8020000011, 133843.87299999967 456328.4919999987, 133843.22700000182 456333.91000000015, 133840.86800000072 456355.2120000012, 133839.17599999905 456369.5080000013, 133838.41200000048 456376.3920000009, 133836.70199999958 456391.5329999998, 133835.9059999995 456400.3990000002, 133835.8990000002 456400.48099999875, 133836.65199999884 456404.2100000009, 133838.8449999988 456408.1220000014, 133842.77600000054 456412.55700000003, 133846.86499999836 456414.8110000007, 133852.16299999878 456415.9200000018, 133857.21700000018 456415.62099999934, 133862.2190000005 456413.6979999989, 133866.1700000018 456410.6970000006, 133866.55000000075 456410.40900000185, 133868.4919999987 456408.22100000083, 133870.0789999999 456405.44000000134, 133875.6550000012 456396.33100000024, 133888.15900000185 456377.4919999987, 133897.0309999995 456365.02800000086, 133912.8660000004 456343.5879999995, 133917.90199999884 456336.9149999991, 133923.41200000048 456329.61400000006, 133937.30200000107 456312.59800000116, 133940.28700000048 456309.05999999866, 133941.68299999833 456307.4059999995, 133945.77100000158 456302.65100000054, 133948.87999999896 456298.98999999836, 133948.9910000004 456298.8599999994, 133949.00400000066 456298.8269999996, 133949.6790000014 456297.19000000134, 133950.11400000006 456295.70899999887)"
oeverconstructie_verticaal_legger.40,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand beton,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.39,7",,Betonnen damwand (met houten gording),,"LINESTRING (136114.05700000003 453221.41800000146, 136114.11100000143 453220.88800000027, 136114.3839999996 453217.2479999997, 136114.936999999 453209.9600000009, 136115.32299999893 453204.98600000143, 136116.11199999973 453194.8289999999, 136116.62299999967 453188.1479999982, 136116.73999999836 453186.6090000011, 136116.8660000004 453184.94900000095, 136117.37099999934 453180.6090000011, 136117.79300000146 453176.98099999875, 136118 453175.1959999986, 136119.17500000075 453167.618999999, 136121.35200000182 453153.5229999982, 136123.47399999946 453139.84600000083, 136125.78500000015 453125.08999999985, 136128.1400000006 453109.9470000006, 136130.28500000015 453096.14400000125, 136132.3590000011 453082.2800000012, 136134.57299999893 453067.4840000011, 136135.53700000048 453061.0450000018)"
oeverconstructie_verticaal_legger.41,2014-10-13T00:00:00,Fugro,Regionaal: MN,Vastgesteld,1,Damwand staal,2,,MN,Merwedekanaal - Vaartse Rijn - Stadsbuitengracht Utrecht,"ARK5.OX.R.37,960",,met gording,,"LINESTRING (135724.73900000006 454777.2190000005, 135724.61100000143 454777.3029999994, 135705.99799999967 454797.6550000012, 135689.75 454815.52699999884, 135683.41899999976 454821.56700000167, 135670.76799999923 454834.38500000164, 135657.41099999845 454853.5700000003, 135656.90300000086 454854.06599999964, 135657.12700000033 454854.3359999992)"
