OBJECTID,PUIC,NAAM,REF_BORDSEIN_PUIC,REF_BORDSEIN_NAAM,AZIMUT,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
47,6981b454-c8c4-44d3-8a8a-75f9eee10fea,SJ_513R,,,-72,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"100,195497",24.406729,"24,406729",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht Zeehaventerrein,DDRZ,NCBG,104384.971,424802.011,3.624,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80954815,4.65325472,100.195497
48,85b98d1d-30d7-4efe-b2a5-85eb3fb69b2d,SJ_505R,,,-258,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,422039",-47.306146,"-47,306146",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,NCBG,105401.464,424483.776,-0.011,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80677919,4.66803889,29.422039
49,006b66df-77e3-448d-8178-c70151869193,SJ_509L,,,-258,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,421825",-38.531282,"-38,531282",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,NCBG,105403.273,424492.36499999,0.122,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80685654,4.66806389,29.421825
50,1ae8ad8e-0fff-4081-abbd-cea9937acb6b,SJ_509R,,,-258,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,421859",-42.868147,"-42,868147",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,NCBG,105402.44899999,424488.107,0.056,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.8068182,4.66805255,29.421859
51,43d8f64f-18c4-4dbf-83a4-9401d43590c4,SJ_1095R,b3e11278-1c16-4a66-8326-d03e41e8b3a4,AL_1095R,-259,60,Bestaand,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,"90,601011",0.200546,"0,200546",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht Stadspolders,DDRS,PPLG,108867.307,423886.85399999,4.28899999,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80171134,4.71836848,90.601011
52,e90f7cbb-3ecf-45d4-982b-fcbe64395c4f,SJ_1165L,4b7f4f8e-5663-4ea3-9bdc-9e23a551ef5f,,-79,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,357917",24.441282,"24,441282",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,,,,105475.41099999,424545.597,-0.008,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80734139,4.66910217,29.357917
53,9a7132d8-d929-48cf-9951-af134d6e3b4e,SJ_1241L,35e5e446-d0e0-44cc-b7d0-7c73fa8cec1b,,-260,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,547569",31.828424,"31,828424",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,PPLG,105293.908,424584.80099999,0.219,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80767761,4.66646498,29.547569
54,18056ed1-6648-4969-bb0e-89bd187a69a2,SJ_1165R,1e630cbb-94e1-475b-964c-7a6c9e2677be,,-79,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,356739",29.324954,"29,324954",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,PPLG,105477.144,424550.30599999,-0.038,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80738386,4.66912662,29.356739
55,4e6f43ad-26c1-48e0-ac65-5fce9e1b2d70,SJ_506V,6b7fca4a-fd81-4879-a8b8-d242e9d3cba9,,-259,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,297612",-36.524302,"-36,524302",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,NCBG,105525.451,424478.03899999,0.038,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80673863,4.66983734,29.297612
56,aeab15dc-1c12-436a-b847-eae25a353a7d,SJ_1291AR,8d05d877-c7ab-4450-ab3c-04b4eb92db97,,-55,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"100,137409",39.599175,"39,599175",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht Zeehaventerrein,DDRZ,NCBG,104444.535,424794.71899999,3.472,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80948801,4.65411943,100.137409
57,30d3237f-3333-4df8-89b8-70c6cc0743a4,SJ_1241R,56da7e43-dfc6-4b0a-a21b-a96498489364,,-259,60,Bestaand,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,"29,547729",27.277598,"27,277598",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht,DDR,PPLG,105292.867,424580.368,0.215,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.80763767,4.66645052,29.547729
58,c933c7d9-c88f-4ea2-ac99-9dc5ce31c0c5,SJ_137R,098a4dc2-a026-43d7-b149-83ea3cd7ff8d,136,-99,60,Bestaand,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,"37,177727",-6.430513,"-6,430513",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Delfzijl,DZ,PPLG,256694.265,595144.395,1.2,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.33302358,6.91375863,37.177727
59,9fdddab4-8386-4057-afba-e1d649cd4c02,SJ_135R,2a470466-7a97-4a58-82c1-8bebca758709,146,-277,60,Bestaand,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,"37,882378",11.723608,"11,723608",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Delfzijl,DZ,PPLG,257393.12899999,595247.00699999,1.332,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.33381168,6.92427858,37.882378
60,a51a2348-0ea9-4ec1-bc66-e5fd05b9065d,SJ_543R,34c5f48f-acf9-4a38-acd1-3850c0defb8e,572,-195,60,Bestaand,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,"25,817071",34.558593,"34,558593",Zuid,Z,Geldermalsen,22,Baan,Betuwe,ProRail,,,,147002.958,432647.977,6.238,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.8823075,5.27105412,25.817071
61,89461e15-68b8-4056-b750-3dfd9979b838,SJ_917AQ,cf320997-0fd9-477e-a1f1-575ca31c6e0b,AL_917AL,-263,60,Bestaand,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,"46,287897",-15.815982,"-15,815982",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Lelystad Opstel.,LLSO,NCBG,163538.049,506811.29399999,-3.33,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.54886378,5.51308035,46.287897
62,178c41ad-3701-40e7-aec2-93a4e31fc2c1,SJ_907L,994238ed-1b52-4375-b5cf-7de15bc4230b,AL_907L,-270,60,Bestaand,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,"45,519515",-26.599905,"-26,599905",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Lelystad Opstel.,LLSO,NCBG,162770.745,506891.302,-3.18,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.54959427,5.50177,45.519515
63,6251a511-0c4c-405f-9b40-72c217c023d8,SJ_917AS,18da301f-63d2-48c8-85e3-6353a5089019,AL_917AR,-262,60,Bestaand,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,"46,288245",-10.984391,"-10,984391",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Lelystad Opstel.,LLSO,NCBG,163537.806,506806.456,-3.329,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.54882031,5.51307664,46.288245
64,2e486210-1fdd-4574-964a-667f7af6205d,SJ_919V,a3327c4a-0ef6-4682-a8b2-c1b5a48e9869,AL_919V,-263,60,Bestaand,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,"46,693595",-0.251691,"-0,251691",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,Lelystad Opstel.,LLSO,NCBG,163938.69,506749.347,-3.35999999,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.54830065,5.51898526,46.693595
65,aac3e53b-14ca-4e2b-8e2a-c2d6277e3068,SJ_2229R,,,-165,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"48,680764",29.029984,"29,029984",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148310.48699999,410575.79999999,6.296,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.68393107,5.29046991,48.680764
66,9b157230-dce4-4d09-9227-44da0f6b88de,SJ_939AS,487dd6f5-5afa-4043-b7dd-b658738fcba0,AL_939AR,-230,283,Bestaand,486,c,486,486_c,Amsterdam Westhaven (gebied),Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,"200,017000",18.634666,"18,634666",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Westhaven (gebied),AWHV,NCBG,118007.61,490650.29499999,0.778,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Midden,52.40243893,4.84363157,200.017
67,60640ccd-0fbf-4a3b-bc01-f4a49affb4ff,SJ_924R,a3963f61-c64c-4850-89d6-9b787dfa041a,,-133,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,398526",28.077861,"28,077861",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Roosendaal,RSD,NCBG,90988.557,395448.368,4.27799999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.54435483,4.46441448,22.398526
68,0ff9b087-53c3-4e26-a5a2-4b1b0e067183,SJ_2723V,35099ea0-2f61-4b75-93ad-b4ec355e56c5,,-213,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,774135",80.716798,"80,716798",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136287.193,455108.819,4.676,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08393052,5.11419573,35.774135
69,81d70fd7-cd24-437e-a067-37707ec65034,SJ_903R,c5b59ebf-cf0c-4359-a2ac-8259d2366723,,-7,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,789179",-41.574904,"-41,574904",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,,,,112959.894,552207.937,0.771,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.95526357,4.76163918,0.789179
70,06408767-75b4-4af1-9d5f-d873605668d2,SJ_1109V,0dee873e-8fc1-4c9e-bf35-afae4aec6c47,,-235,283,Bestaand,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,"35,775749",-7.584233,"-7,584233",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Baarn,BRN,PPLG,147879.33799999,468846.532,5.556,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.2076752,5.28302994,35.775749
71,15e1c81b-0d16-4f23-9363-902eb259d7d0,SJ_239P,5e7540f8-ac05-45fd-a49f-7f1c3953b3f7,AL_239R,-91,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","12,700000",22.464234,"22,464234",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Pernis",PS,PPLG,84341.625,432586.114,3.821,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87732796,4.36105993,12.7
72,971523a5-3f3e-4536-9756-3ac9f6f5d288,SJ_82BV,e73a089a-2ed3-41be-bdf1-5043edb1f894,AL_82BV,-268,283,Bestaand,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,"104,001027",2.132792,"2,132792",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Delfzijl Stamlijn Havenschap,DZSH,NCBG,259897.48499999,593010.278,2.011,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.31323411,6.96112472,104.001027
73,fbe04403-528a-428c-a501-b6598eac77af,SJ_905L,4bf8178f-3206-413a-af76-6c36a11a22ab,,-8,60,Bestaand,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"0,853653",-25.349014,"-25,349014",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Den Helder,HDR,NCBG,112952.52,552141.846,0.791,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Noord-West,52.95466911,4.76153799,0.853653
74,ce6ecb60-258f-452f-aed2-399786e8efe5,SJ_407R,c5130c62-5b3c-4e2e-8740-767953c527c3,,-255,60,Bestaand,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"29,054743",-13.328145,"-13,328145",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,,,,183077.33799999,385229.12599999,25.375,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.45544006,5.79116515,29.054743
75,93d40cb7-dbc5-462a-93de-7bcf93e0fd62,SJ_500V,81a87636-ce65-458c-8813-12cf25aa69cb,,-282,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"48,333643",-8.760854,"-8,760854",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Noord Goederenstation,RTNG,PPLG,95365.91999999,440234.597,-0.363,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Zuid,51.94735708,4.51981672,48.333643
76,69cc7f64-53b5-40d7-b98e-e1d340c86664,SJ_938V,e46af8fa-71a1-4a16-8ec6-d44446b3fd45,,-280,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,025562",-30.108283,"-30,108283",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS31,NCBG,181866.969,578892.368,0.964,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.19601063,5.78921539,26.025562
77,a4cfae1a-877c-49b6-bec0-2a39bd492ca5,SJ_922L,c9dcfa4b-91a8-4101-9bae-d1d797c0ca08,,-85,60,Bestaand,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,"500,957537",87.053609,"87,053609",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM_125,NCBG,103093.647,489261.92599999,4.373,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Onbekend,Noord-West,52.38875335,4.62471429,500.957537
78,0b86ca96-7f33-45f4-88a0-eac24a34011b,SJ_931L,5444d45b-babf-4929-a0c2-17bb432d1cd9,,-178,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"68,918299",21.312488,"21,312488",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Venlo,VL_36,NCBG,210039.88699999,374507.874,21.588,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Oost,51.35708902,6.17739218,68.918299
79,6a5570d7-3c7f-425d-b9eb-9d4b8f21226c,SJ_926R,940dc249-209a-4c26-b278-7d346eb9baf1,,-39,60,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,398563",0.79639,"0,796390",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Leidschendam Werkplaats,LDD,NCBG,86235.489,454599.222,0.23,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07539796,4.38414639,18.398563
80,3c63468e-783b-487a-87f8-38f0c8f05a43,SJ_399R,c9c15872-6444-4fc6-8f1b-6a555cec9506,,-225,60,Bestaand,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"43,684330",-22.13844,"-22,138440",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,,,,153025.426,462783.94199999,5.065,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Onbekend,Midden,52.15322748,5.35835121,43.68433
81,e34d1dfb-a4fe-4e79-832d-85268ec05b55,SJ_942P,3ae050f0-9d59-4181-b903-c1134ac4d663,,-225,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,374507",36.235077,"36,235077",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Nijmegen REP,NMREP,NCBG,187433.61799999,427227.673,23.951,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.83270079,5.85774657,18.374507
82,cc516e9a-5f37-495c-9f0a-37922b964788,SJ_95R,b2bbed3f-2e13-478e-8e06-6171fffa30f7,,-54,60,Bestaand,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,"44,216606",1.9233,"1,923300",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Deventer,DV,PPLG,207295.453,474990.10499999,10.236,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.26045363,6.15319345,44.216606
83,003d2453-b15e-444b-b9c5-0e26473c2819,SJ_933L,6ffda5ba-4a2f-48e4-885d-d841a362724f,,-90,60,Bestaand,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"52,223003",26.953868,"26,953868",Randstad Noord,RN,Maarn,16,Baan,Eemland,ProRail,Maarn Goederenemplacement,MRG_OOST,NCBG,151976.807,453052.612,14.705,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.06575731,5.34311454,52.223003
84,8bcee4d2-c9fb-4d1b-bdbe-44df48c0c209,SJ_431BS,bc925506-664e-480f-9bbd-fd5e06370327,AL_431BR,-160,283,Bestaand,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,"65,985336",-6.193209,"-6,193209",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Nieuw Amsterdam,NA,PPLG,253699.226,526509.58799999,15.17,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.71699471,6.84795061,65.985336
85,05487b69-7cf5-41ca-a25b-e81622a19617,SJ_961L,11d7627a-ec56-4267-8dd5-2838e0c48374,,-209,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,135150",-19.569589,"-19,569589",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_525-571,NCBG,40452.671,386276.885,2.46899999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.45392167,3.7391066,200.13515
86,c12cc49f-f910-485d-a1f0-5947f8d6edde,SJ_930V,e48baab8-f662-4f36-a093-e5a65f5bfa2e,,-250,60,Bestaand,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,"41,773821",-10.856313,"-10,856313",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Deventer,DV,NCBG,209546.916,474669.461,9.913,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Oost,52.25735341,6.18611645,41.773821
87,ca3ca1bc-c1de-4373-83bc-8516f8b6ba0f,SJ_191AR,f5aca4f0-c933-4277-a4f0-996b45b88d9c,,-60,60,Bestaand,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"20,008316",-0.995772,"-0,995772",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag Ypenburg,YPB,PPLG,86592.27,452452.739,0.61,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.05615173,4.38977998,20.008316
88,260febf4-6085-4b35-a74c-bbe9abbd2864,SJ_401L,fc1a3869-c04d-4a0b-adaa-d2d673b161e0,AL_401L,-228,283,Bestaand,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,"43,632261",-85.999408,"-85,999408",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig,Amersfoort Bokkeduinen,BKD,PPLG,152983.814,462855.68099999,5.08699999,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.15387212,5.35774276,43.632261
89,a852cd04-e0cc-4728-8d4b-f7fb7097915b,SJ_311BR,5d5d3cea-538d-444d-a592-47db7c8c9479,,-325,60,Bestaand,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"31,827605",-8.993729,"-8,993729",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Lisse,LIS,PPLG,96878.12099999,476654.47499999,1.835,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord-West,52.27482962,4.53559508,31.827605
90,c0a0828d-a0e0-4c48-9125-64a2399e8b70,SJ_923R,957e22dc-4b0c-43ab-a875-b8dbae288aca,,-40,60,Bestaand,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,"0,570436",-55.765134,"-55,765134",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,NCBG,241291.276,486401,11.272,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.3587134,6.65396969,0.570436
91,51394044-7066-4b2e-bd07-164ee1189603,SJ_CV,6f203e4e-cc25-444f-b8a5-8b42f574904b,AL_CV,-320,283,Bestaand,808,,808,808__,VAM-terrein Wijster,Vama-Vam,VAM Aansl. - VAM - terrein Wijster ,"102,029552",-26.16727,"-26,167270",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - Attero,VAM - terrein Wijster,VAM,NCBG,230797.342,533861.454,18.629,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.78673089,6.51076751,102.029552
92,b46cb889-fc85-4e53-b941-7ed8e733e23c,SJ_925L,d69df4c1-9ae5-4c28-a135-35506960efe9,,-39,60,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,402047",-13.860279,"-13,860279",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Leidschendam Werkplaats,LDD,NCBG,86221.80499999,454592.91399999,0.243,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.07533957,4.38394809,18.402047
93,0681fd90-a0af-4642-826d-83bcccec3aaa,SJ_317V,83bd341e-69ea-40f4-a7a0-60da1f55ad1e,,-108,60,Bestaand,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,"56,335462",-0.16078,"-0,160780",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Wijchen - Ravenstein,WC-RVS,Vrije baan,178657.312,424813.684,8.448,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.81144529,5.73025779,56.335462
94,4650532e-a587-4055-88db-692a7701ff74,SJ_163R,4b85f638-7263-4a2d-a239-daaef82e756b,,-270,60,Bestaand,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,"64,114712",47.899083,"47,899083",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Weert,WT,NCBG,176862.483,362167.569,38.16499999,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.24842382,5.70032463,64.114712
