gemcode;gm_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
689;Giessenlanden;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,45562;-1,95312;-3,50681;42,01755;-5,23458;13,64606
689;Giessenlanden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,3603;7,48047;-,21522;45,64956;-15,8321;28,78407
689;Giessenlanden;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,50427;-,53177;-1,97189;42,41593;-16,23849;34,41839
689;Giessenlanden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,21959;-,65197;-21,36326;42,82174;-21,69074;34,68088
689;Giessenlanden;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,37592;-,41176;-4,85517;43,25477;-26,08093;33,79531
689;Giessenlanden;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,68004;-4,46885;-8,14148;42,87225;-19,60361;33,93238
693;Graafstroom;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,72443;26,16681;9,62059;38,21897;-3,57183;25,15254
693;Graafstroom;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,01297;18,26211;8,42084;29,85365;-13,65717;27,87076
693;Graafstroom;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,99839;8,08823;12,10175;30,86087;-21,89418;24,30866
693;Graafstroom;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,82226;10,84384;-19,14147;36,14573;-23,27015;23,76159
693;Graafstroom;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,69062;6,81454;17,23379;33,7842;-30,39086;23,80011
693;Graafstroom;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,8627;-3,33536;5,47991;33,39363;-28,86492;23,60693
694;Liesveld;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,27225;24,00197;31,8739;42,1481;-17,28358;10,88225
694;Liesveld;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,86427;16,01084;30,70176;33,38663;-28,08472;8,89217
694;Liesveld;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,51799;3,18429;31,9558;37,93621;-34,43416;11,98645
694;Liesveld;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,51273;3,67931;25,98418;42,34338;-37,05787;12,75269
694;Liesveld;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,34719;5,3302;40,45637;42,39328;-35,51106;12,82036
694;Liesveld;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,97738;1,8318;35,36788;39,77187;-34,23592;12,65061
703;Reimerswaal;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,31836;16,32219;-8,94185;36,94574;-24,16878;10,3221
703;Reimerswaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,65025;17,37603;-11,38794;35,55101;-21,46207;15,35247
703;Reimerswaal;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,60244;6,19013;-11,05227;32,27802;-28,01347;16,13416
703;Reimerswaal;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,75935;4,4531;-18,02269;39,50031;-30,08983;17,82559
703;Reimerswaal;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,90889;7,19707;-11,16737;35,80633;-32,34555;18,45498
703;Reimerswaal;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,93982;-,05493;-13,46149;36,60879;-33,47622;18,73028
707;Zederik;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,85357;19,77481;4,86093;39,70872;-3,39792;24,03367
707;Zederik;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,44195;16,94185;7,02702;39,58488;-24,57037;23,32075
707;Zederik;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,6302;2,0855;8,06374;39,61158;-28,78347;22,18563
707;Zederik;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,15829;3,28334;-19,1863;40,39371;-28,87586;24,93971
707;Zederik;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,70622;3,22607;3,77012;42,46132;-25,33819;24,56442
707;Zederik;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,79357;,12438;6,70764;41,3363;-25,26474;24,05384
715;Terneuzen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,86495;7,0525;-8,07446;13,78244;-6,73058;7,33673
715;Terneuzen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,31034;16,5564;-10,68851;10,65683;-9,554;12,85796
715;Terneuzen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,03603;13,47481;-8,85231;4,67889;-9,94797;14,93303
715;Terneuzen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,99553;15,18148;-6,94407;17,5198;-11,6755;18,01892
715;Terneuzen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,58257;16,54782;-1,14089;12,24702;-15,55426;17,98754
715;Terneuzen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,08844;10,8487;-1,9586;18,62265;-15,27759;18,13374
716;Tholen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,00102;8,23077;6,56363;31,84492;8,12035;8,56232
716;Tholen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,58187;15,28725;6,28923;23,10165;-23,68112;10,65282
716;Tholen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,53279;5,97694;7,08799;19,29202;-24,75904;11,90505
716;Tholen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,96766;6,6564;7,79904;30,06011;-25,72914;14,46587
716;Tholen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,26272;7,59398;14,58006;23,99795;-28,94325;15,77826
716;Tholen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,04479;2,30875;7,01381;25,73416;-29,04737;15,97036
717;Veere;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,31655;17,42623;-4,0829;37,29029;-23,60205;32,05885
717;Veere;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,21097;23,63672;-4,99944;33,21529;-20,24558;32,8147
717;Veere;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,18071;11,10944;-3,04219;33,10953;-20,84956;32,65047
717;Veere;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,0781;14,78058;-9,86627;37,65205;-21,51158;33,1922
717;Veere;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,33164;16,7038;9,22848;34,33784;-21,9768;33,50981
717;Veere;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,84386;10,45973;-1,73444;34,11977;-22,49689;33,03512
718;Vlissingen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,3521;-2,62188;-10,70621;-8,82078;19,30772;-20,4771
718;Vlissingen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,49524;7,95322;-10,5021;-9,82566;19,61453;-16,45076
718;Vlissingen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,1364;,09895;-7,72116;-18,13019;14,94941;-13,96865
718;Vlissingen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;3,30062;,97452;-7,73765;-3,51119;11,44275;-8,50933
718;Vlissingen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,11324;5,31099;-4,00361;-16,84772;11,17385;-8,32765
718;Vlissingen;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;6,98955;2,54892;-2,90089;-14,74277;10,48599;-7,64912
733;Lingewaal;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,78666;-5,84012;21,40991;29,28342;2,90179;14,06545
733;Lingewaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,81848;4,12773;20,55094;19,24413;-4,03933;14,93949
733;Lingewaal;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,19378;-2,69332;21,69227;11,90176;-8,46939;15,31443
733;Lingewaal;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,24014;-,04995;5,0739;15,92512;-9,6013;18,11157
733;Lingewaal;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,97766;-,16474;12,75356;26,35341;-9,93221;19,12902
733;Lingewaal;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,62505;-7,25571;13,06728;32,42586;-16,43052;19,35089
736;De Ronde Venen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,1814;,65803;34,20114;22,39834;-8,77989;5,39917
736;De Ronde Venen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,06955;6,1379;33,58186;19,03158;-30,29446;7,82762
736;De Ronde Venen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,85792;5,8083;34,11257;13,74518;-32,30772;8,32395
736;De Ronde Venen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,03122;7,34674;36,28535;24,3097;-32,90435;9,08985
736;De Ronde Venen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,78076;8,57417;41,79319;26,16118;-32,34118;9,47872
736;De Ronde Venen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,99329;2,18051;41,76325;29,34379;-31,88706;9,67992
737;Tytsjerksteradiel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,92955;-,7065;4,7713;30,23621;-20,55379;27,73926
737;Tytsjerksteradiel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,99694;14,71238;3,65435;32,44503;-27,15443;29,10125
737;Tytsjerksteradiel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,9084;10,37508;3,15583;36,46839;-31,48657;30,41073
737;Tytsjerksteradiel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,5788;13,9441;-10,83814;36,55256;-31,93214;31,53063
737;Tytsjerksteradiel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,9748;15,53588;7,13356;35,07514;-32,09377;31,575
737;Tytsjerksteradiel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,15495;9,91471;8,53784;37,33808;-32,78548;30,44223
738;Aalburg;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,91394;11,64967;16,13638;18,95951;-25,3664;26,38937
738;Aalburg;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,42621;13,94572;17,7158;19,26193;-22,66409;27,39409
738;Aalburg;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,63393;,23813;20,07081;15,12255;-30,53743;27,72633
738;Aalburg;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,86698;2,9943;11,2937;27,78707;-31,02427;29,51503
738;Aalburg;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,65319;,0406;14,0813;33,19992;-28,50983;29,11244
738;Aalburg;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,37382;-8,93065;8,07877;34,22386;-27,93102;29,12374
743;Asten;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,45415;13,16373;-11,61088;27,13349;-23,78861;26,1911
743;Asten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,44992;1,85993;-12,50772;21,58341;-31,66116;25,26834
743;Asten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,02873;,55242;-10,51366;32,32058;-33,62673;24,24279
743;Asten;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,13449;2,87391;-17,75812;44,15726;-33,24651;26,09956
743;Asten;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,37094;6,66442;-11,72059;42,37054;-24,60064;26,43988
743;Asten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,4325;-,15685;-10,68964;42,95874;-25,19589;26,34827
744;Baarle-Nassau;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,54109;7,54741;-8,84038;35,05451;-11,04154;39,95002
744;Baarle-Nassau;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,67374;20,12383;-11,98674;33,92868;-34,08314;41,0734
744;Baarle-Nassau;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,45672;11,67835;-10,54645;27,02937;-34,31041;39,51887
744;Baarle-Nassau;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,79962;12,50854;-19,26478;25,49864;-35,67003;40,27825
744;Baarle-Nassau;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,55104;12,62136;-1,77771;27,11905;-35,49955;39,21592
744;Baarle-Nassau;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,62585;10,7796;-7,36179;37,47164;-35,53826;38,9561
748;Bergen op Zoom;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,76459;-1,70022;-7,47224;-1,0142;3,11294;-11,90382
748;Bergen op Zoom;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,30408;5,01433;-6,25956;-14,41472;12,00741;-7,36657
748;Bergen op Zoom;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,9408;-,10792;-4,77068;-19,02542;8,9776;-7,97556
748;Bergen op Zoom;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,4004;3,16632;-2,58493;-9,99782;7,77663;-5,00506
748;Bergen op Zoom;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-,73958;3,41778;-1,571;-13,40058;9,22797;-4,70408
748;Bergen op Zoom;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;1,86375;1,63871;-1,35005;-2,11905;6,47483;-4,45131
753;Best;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,02354;-2,61115;-8,94629;36,55294;2,61833;12,65451
753;Best;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,9157;,64051;-9,05305;28,25955;-32,55811;17,00734
753;Best;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,09849;-2,22359;-8,02185;16,61932;-27,31191;16,39479
753;Best;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,7336;1,88398;-14,08957;28,97695;-26,98038;18,27505
753;Best;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,63856;4,64418;3,84536;27,0441;-26,79339;18,52717
753;Best;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,56331;4,56411;2,0563;27,50542;-27,43518;18,22289
755;Boekel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,02242;4,20883;9,07404;40,36329;-22,75401;42,25563
755;Boekel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,37504;19,79514;8,58748;32,12752;-29,97619;40,8162
755;Boekel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,21562;9,87241;10,21128;30,06037;-29,79911;39,59607
755;Boekel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,05808;17,92569;-9,17829;34,14693;-31,57234;39,29883
755;Boekel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,44066;16,52801;7,4775;40,78393;-29,92957;38,37735
755;Boekel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,44711;8,30482;5,748;41,48734;-30,68856;38,48893
756;Boxmeer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,55372;1,89132;-9,22689;34,90554;-16,77198;26,05158
756;Boxmeer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,63185;10,16942;-10,86534;34,66772;7,76286;27,16143
756;Boxmeer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,94037;4,30409;-9,75082;25,56697;4,37544;27,0521
756;Boxmeer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,24586;4,96206;-18,23914;31,16013;2,41264;28,02195
756;Boxmeer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,6632;4,77801;-11,38945;34,14306;,5664;28,04008
756;Boxmeer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,82772;2,36416;-11,68948;35,36191;,12513;26,15195
757;Boxtel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,66972;-7,19699;-17,8987;23,32743;-10,67303;-,71626
757;Boxtel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,17301;-3,43516;-18,98605;24,48724;-20,6408;3,49353
757;Boxtel;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,32258;-3,15492;-17,13241;4,94382;-23,87646;3,09056
757;Boxtel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,29736;,34972;-21,96067;14,59788;13,40882;5,36634
757;Boxtel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,98624;5,35574;-12,41457;14,43591;-30,32108;6,22897
757;Boxtel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,1265;3,90215;-10,10808;25,14659;-29,61403;5,4133
758;Breda;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,22017;-9,89522;-14,6253;5,99102;-7,28427;-11,31766
758;Breda;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,10274;4,00025;-15,91655;-12,12253;6,47637;-7,69913
758;Breda;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,95606;-,46032;-13,53079;-22,88264;,68018;-6,22568
758;Breda;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,1973;-,68738;-15,96751;-11,48965;1,14575;-3,83546
758;Breda;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,63894;1,13567;-13,20777;-8,57589;1,95404;-4,55241
758;Breda;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,97719;-,73486;-10,55223;-1,76341;-,15318;-4,61745
762;Deurne;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,92367;-5,13581;-20,26532;24,81604;4,89413;21,73816
762;Deurne;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,09849;4,64595;-21,05948;22,90145;-28,34014;22,45811
762;Deurne;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,3938;-,58738;-19,58271;21,8773;-30,90475;22,89914
762;Deurne;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,69347;2,42907;-28,50732;30,73833;-31,41121;23,85277
762;Deurne;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,59906;4,56438;-21,74231;29,631;7,60521;23,64319
762;Deurne;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,39809;-3,07388;-23,32902;33,16109;7,7416;23,51658
765;Pekela;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,00756;14,9563;1,21214;17,18382;18,97944;11,55682
765;Pekela;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,0521;14,06143;2,23013;16,71392;-15,82371;15,70716
765;Pekela;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-10,99206;8,67441;,91814;16,81733;-15,30171;19,90816
765;Pekela;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,22487;9,23496;,31908;3,52717;-19,62164;20,94986
765;Pekela;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,86285;8,54051;-2,85373;-6,23727;-20,0425;21,30668
765;Pekela;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-1,30437;4,74221;-1,26795;2,40154;-20,36324;22,24239
766;Dongen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,62428;-5,15658;-4,8168;21,35386;-11,2216;12,44913
766;Dongen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,74649;4,03728;-5,99276;20,14373;-6,47449;14,52161
766;Dongen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,10668;-4,08636;-2,08335;21,98554;-17,72273;13,81096
766;Dongen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,92163;-,35168;-5,32459;39,24925;-18,55747;16,32279
766;Dongen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,69878;1,17488;-4,78662;38,9329;-18,43653;16,11758
766;Dongen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,15886;-4,72108;-5,81148;39,73906;-19,61175;16,16106
770;Eersel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,19736;-6,88426;-10,01894;42,62475;-6,77432;33,38048
770;Eersel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,16268;6,57733;-11,61361;41,62175;-26,55142;35,01046
770;Eersel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,29778;3,40211;-8,91704;37,26797;-26,97957;34,64127
770;Eersel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,97346;6,42106;-19,9236;37,97471;-26,95169;35,39451
770;Eersel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,11326;7,85463;-16,58302;36,46155;-29,4421;34,29138
770;Eersel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,13249;,75849;8,47264;38,98966;-29,22866;33,14388
772;Eindhoven;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,72584;-11,1969;-14,48382;1,96409;2,18467;-28,09039
772;Eindhoven;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,84528;-,61973;-13,70542;-17,88605;3,68946;-25,68311
772;Eindhoven;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-14,36503;-5,50562;-9,87686;-29,70787;9,93331;-24,54446
772;Eindhoven;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,04163;-4,29936;-15,42851;-19,10236;8,6114;-21,39453
772;Eindhoven;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-6,0535;-2,54096;-11,6773;-25,96103;8,2937;-20,28588
772;Eindhoven;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,69708;-4,80837;1,31011;-17,04684;7,70845;-20,02196
777;Etten-Leur;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,52283;-13,05765;-15,28297;24,01655;-1,53119;,38761
777;Etten-Leur;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,0825;-3,36305;-14,29366;15,91438;18,26027;1,84613
777;Etten-Leur;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,09407;-7,12914;-10,20896;5,1483;14,74958;3,24462
777;Etten-Leur;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;12,19936;-5,58098;-11,55443;16,26637;15,26739;6,48449
777;Etten-Leur;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,8937;-3,90312;-8,11701;16,76055;15,07897;5,23409
777;Etten-Leur;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,40754;-6,19454;-9,86757;23,36419;16,04318;5,15264
779;Geertruidenberg;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,71643;-10,96777;-3,78224;18,07726;-5,98276;-3,8798
779;Geertruidenberg;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,95375;-9,71197;-2,97882;16,65058;-11,61081;-2,16881
779;Geertruidenberg;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,71919;-7,93467;1,15107;12,92798;-13,21083;-3,67064
779;Geertruidenberg;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,97508;-,47191;1,5118;18,6095;-13,55406;-,45897
779;Geertruidenberg;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,99114;1,60692;1,51656;26,79044;-17,33226;2,24346
779;Geertruidenberg;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,83443;-2,31823;9,94027;30,61768;-17,55584;2,79549
784;Gilze en Rijen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,96524;-,05185;-17,22249;19,94998;17,51273;2,53372
784;Gilze en Rijen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,27164;4,16168;-17,83363;18,92066;-23,66812;5,00985
784;Gilze en Rijen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,03272;3,41715;-16,47344;19,53895;-22,87765;4,24119
784;Gilze en Rijen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,11858;3,32702;-22,32462;25,23128;-24,6202;6,62237
784;Gilze en Rijen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,55405;5,47774;-23,00446;26,22093;-25,59556;6,90702
784;Gilze en Rijen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,36658;3,46929;-19,21833;28,84526;-25,27458;7,37069
785;Goirle;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,20116;-21,1491;-8,46811;26,39983;-11,81262;7,79086
785;Goirle;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,15428;-6,83644;-6,97519;28,1344;-8,86054;9,23593
785;Goirle;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,74582;-6,279;-4,84818;23,73796;-9,55293;8,68526
785;Goirle;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,19909;1,34501;-7,48622;26,72925;-8,80013;10,98038
785;Goirle;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,53137;2,87882;-4,18273;31,34314;-9,86736;12,04643
785;Goirle;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,60695;2,84564;-3,09996;35,10079;-9,85227;12,53609
786;Grave;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,68094;-4,26268;5,65599;21,72337;-30,15839;18,63831
786;Grave;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,49585;7,55028;6,51919;16,23997;-24,28288;19,12624
786;Grave;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,71948;-2,50748;8,16287;11,35516;-24,13584;18,70636
