FID,id,naamgebied,hoekpunt,easting_etrs89,northing_etrs89,nb_dgrad_etrs89,ol_dgrad_etrs89,nb_grad_dmin_etrs89,ol_grad_dmin_etrs89,gdb_geomattr_data,shape
wingebieden_hoekpunten.166,49,L12B,2,621854.5152,5918862.4908,53.40475139,4.83301025,53° 24.285',4° 49.981',,POINT (621854.5152000003 5918862.490800001)
wingebieden_hoekpunten.167,50,L12B,3,622412.3606,5917332.3438,53.3908752,4.84080342,53° 23.453',4° 50.448',,POINT (622412.3606000002 5917332.343800001)
wingebieden_hoekpunten.168,51,L12B,4,620390.6958,5916595.2616,53.38471772,4.81013794,53° 23.083',4° 48.608',,POINT (620390.6957999999 5916595.261600001)
wingebieden_hoekpunten.169,52,L12C,1,621633.697,5914304.4845,53.36385199,4.82793505,53° 21.831',4° 49.676',,POINT (621633.6969999997 5914304.4845)
wingebieden_hoekpunten.170,53,L12C,2,624916.6736,5916669.4607,53.38433347,4.8781784,53° 23.060',4° 52.691',,POINT (624916.6736000003 5916669.4607)
wingebieden_hoekpunten.171,54,L12C,3,625769.6769,5914247.4794,53.36237208,4.89003223,53° 21.742',4° 53.402',,POINT (625769.6769000003 5914247.4794)
wingebieden_hoekpunten.172,55,L12C,4,623591.9124,5912734.6383,53.34929406,4.8567334,53° 20.958',4° 51.404',,POINT (623591.9123999998 5912734.6383)
wingebieden_hoekpunten.173,56,L12C,5,622461.6988,5911949.5057,53.3425031,4.83946,53° 20.550',4° 50.368',,POINT (622461.6988000004 5911949.5057)
wingebieden_hoekpunten.174,57,L12C,6,621992.2999,5913284.5579,53.35460605,4.83292783,53° 21.276',4° 49.976',,POINT (621992.2999 5913284.5579)
wingebieden_hoekpunten.175,58,L12D,1,627271.5541,5914336.0247,53.36280814,4.91262396,53° 21.768',4° 54.757',,POINT (627271.5541000003 5914336.024700001)
wingebieden_hoekpunten.176,59,L12D,2,628337.6589,5915136.4774,53.36974151,4.92896026,53° 22.184',4° 55.738',,POINT (628337.6589000002 5915136.477399999)
wingebieden_hoekpunten.177,60,L12D,3,629386.652,5913671.4867,53.35632473,4.9441177,53° 21.379',4° 56.647',,POINT (629386.6519999998 5913671.4867)
wingebieden_hoekpunten.178,61,L12D,4,627364.68,5912152.7299,53.34317127,4.9131438,53° 20.590',4° 54.789',,POINT (627364.6799999997 5912152.729900001)
wingebieden_hoekpunten.179,62,L12E,1,627375.7278,5912160.9976,53.34324288,4.91331297,53° 20.595',4° 54.799',,POINT (627375.7278000005 5912160.9976)
wingebieden_hoekpunten.180,63,L12E,2,629386.652,5913671.4867,53.35632473,4.9441177,53° 21.379',4° 56.647',,POINT (629386.6519999998 5913671.4867)
wingebieden_hoekpunten.181,64,L12E,3,628339.0963,5915134.4765,53.36972319,4.92898104,53° 22.183',4° 55.739',,POINT (628339.0963000003 5915134.476500001)
wingebieden_hoekpunten.182,65,L12E,4,630491.1443,5916783.9643,53.38401458,4.96198764,53° 23.041',4° 57.719',,POINT (630491.1442999998 5916783.964299999)
wingebieden_hoekpunten.183,66,L12E,5,631747.6968,5915007.9768,53.36774814,4.98012765,53° 22.065',4° 58.808',,POINT (631747.6968 5915007.9768)
wingebieden_hoekpunten.184,67,L12E,6,629649.9609,5913325.989,53.35315639,4.94793001,53° 21.189',4° 56.876',,POINT (629649.9609000003 5913325.989)
wingebieden_hoekpunten.185,68,L12E,7,627406.7899,5911363.0034,53.3360663,4.91345823,53° 20.164',4° 54.807',,POINT (627406.7899000002 5911363.0034)
wingebieden_hoekpunten.186,69,L12F,1,625056.873,5916271.3848,53.38072399,4.88012751,53° 22.843',4° 52.808',,POINT (625056.8729999997 5916271.3848)
wingebieden_hoekpunten.187,70,L12F,2,624916.6736,5916669.4607,53.38433347,4.8781784,53° 23.060',4° 52.691',,POINT (624916.6736000003 5916669.4607)
wingebieden_hoekpunten.188,71,L12F,3,627138.0684,5917739.5078,53.39341665,4.91198871,53° 23.605',4° 54.719',,POINT (627138.0684000002 5917739.5078)
wingebieden_hoekpunten.189,72,L12F,4,627286.8472,5917405.6563,53.39038155,4.91409017,53° 23.423',4° 54.845',,POINT (627286.8471999997 5917405.656300001)
wingebieden_hoekpunten.190,73,L12G,1,627271.6665,5914356.4821,53.3629919,4.91263388,53° 21.780',4° 54.758',,POINT (627271.6665000003 5914356.482100001)
wingebieden_hoekpunten.191,74,L12G,2,627267.6665,5914979.4786,53.36858978,4.91282456,53° 22.115',4° 54.769',,POINT (627267.6665000003 5914979.478599999)
wingebieden_hoekpunten.192,75,L12G,3,628749.6562,5916107.47,53.37836445,4.93554444,53° 22.702',4° 56.133',,POINT (628749.6562000001 5916107.470000001)
wingebieden_hoekpunten.193,76,L12G,4,629071.6544,5915708.4726,53.37470142,4.94021914,53° 22.482',4° 56.413',,POINT (629071.6544000003 5915708.4726)
wingebieden_hoekpunten.194,77,L12H,1,624156.6871,5911213.5057,53.33549571,4.86461668,53° 20.130',4° 51.877',,POINT (624156.6870999997 5911213.5057)
wingebieden_hoekpunten.195,78,L12H,2,623071.695,5910038.5137,53.32519274,4.84787494,53° 19.512',4° 50.872',,POINT (623071.6950000003 5910038.513699999)
wingebieden_hoekpunten.196,79,L12H,3,622731.6974,5910903.5082,53.33304302,4.84310793,53° 19.983',4° 50.586',,POINT (622731.6974 5910903.508199999)
wingebieden_hoekpunten.197,80,L12H,4,623966.6892,5912013.4996,53.34272753,4.86207805,53° 20.564',4° 51.725',,POINT (623966.6891999999 5912013.499600001)
wingebieden_hoekpunten.198,198,L17F,4,602751.6017,5878961.181,53.05026928,4.53291533,53° 03.016',4° 31.975',,POINT (602751.6017000005 5878961.181)
wingebieden_hoekpunten.199,199,L17G,1,603764.6416,5878048.4702,53.04187194,4.54772863,53° 02.512',4° 32.864',,POINT (603764.6415999997 5878048.4702)
wingebieden_hoekpunten.200,200,L17G,2,604915.841,5880161.7418,53.0606372,4.5655809,53° 03.638',4° 33.935',,POINT (604915.841 5880161.741800001)
wingebieden_hoekpunten.201,201,L17G,3,605836.2911,5879547.3194,53.05493457,4.57910848,53° 03.296',4° 34.747',,POINT (605836.2911 5879547.319399999)
wingebieden_hoekpunten.202,202,L17G,4,604718.2338,5877433.5765,53.03616063,4.56174671,53° 02.170',4° 33.705',,POINT (604718.2337999996 5877433.5765)
wingebieden_hoekpunten.203,203,L17H,1,603618.3979,5883716.2956,53.09283166,4.5473729,53° 05.570',4° 32.842',,POINT (603618.3979000002 5883716.295600001)
wingebieden_hoekpunten.204,204,L17H,2,601926.6439,5884573.6034,53.10086121,4.5223911,53° 06.052',4° 31.343',,POINT (601926.6438999996 5884573.603399999)
wingebieden_hoekpunten.205,205,L17H,3,603549.8134,5887454.1576,53.12643334,4.54755473,53° 07.586',4° 32.853',,POINT (603549.8134000003 5887454.1576000005)
wingebieden_hoekpunten.206,206,L17H,4,605115.8289,5886505.4036,53.11760154,4.57063846,53° 07.056',4° 34.238',,POINT (605115.8289000001 5886505.4036)
wingebieden_hoekpunten.207,207,M8A,1,675456.0349,5943109.3393,53.60737618,5.65208332,53° 36.443',5° 39.125',,POINT (675456.0349000003 5943109.339299999)
wingebieden_hoekpunten.208,208,M8A,2,675646.4754,5944118.8375,53.61637651,5.65552756,53° 36.983',5° 39.332',,POINT (675646.4753999999 5944118.8375)
wingebieden_hoekpunten.209,209,M8A,3,676299.5216,5944019.5884,53.61526603,5.66533281,53° 36.916',5° 39.920',,POINT (676299.5215999996 5944019.588400001)
wingebieden_hoekpunten.210,210,M8A,4,676338.6994,5942975.1615,53.60587517,5.66533338,53° 36.353',5° 39.920',,POINT (676338.6994000003 5942975.161499999)
wingebieden_hoekpunten.211,211,M8B,1,667805.3233,5934323.1376,53.53098384,5.5318473,53° 31.859',5° 31.911',,POINT (667805.3233000003 5934323.137599999)
wingebieden_hoekpunten.212,212,M8B,2,676612.4598,5935286.1862,53.53674508,5.66511879,53° 32.205',5° 39.907',,POINT (676612.4598000003 5935286.1862)
wingebieden_hoekpunten.213,213,M8B,3,676641.8649,5934749.5241,53.53191657,5.66525917,53° 31.915',5° 39.916',,POINT (676641.8649000004 5934749.5241)
wingebieden_hoekpunten.214,214,M8B,4,671620.7687,5934477.5181,53.53113794,5.58943552,53° 31.868',5° 35.366',,POINT (671620.7686999999 5934477.518100001)
wingebieden_hoekpunten.215,215,M8B,5,667812.6753,5933786.4768,53.52616236,5.53167051,53° 31.570',5° 31.900',,POINT (667812.6753000002 5933786.4768)
wingebieden_hoekpunten.216,216,M8C,1,666258.7105,5935154.3235,53.53893947,5.50897815,53° 32.336',5° 30.539',,POINT (666258.7105 5935154.3235)
wingebieden_hoekpunten.217,217,M8C,2,666155.7733,5935514.3211,53.54220481,5.50761753,53° 32.532',5° 30.457',,POINT (666155.7732999995 5935514.3211)
wingebieden_hoekpunten.218,218,M8C,3,670067.9962,5936242.8153,53.54749439,5.56699236,53° 32.850',5° 34.020',,POINT (670067.9961999999 5936242.815300001)
wingebieden_hoekpunten.219,219,M8C,4,670107.6215,5935643.8181,53.54210282,5.5672641,53° 32.526',5° 34.036',,POINT (670107.6215000004 5935643.8181)
wingebieden_hoekpunten.220,220,M8D,1,673911.1594,5938033.0754,53.56231091,5.62593038,53° 33.739',5° 37.556',,POINT (673911.1594000002 5938033.0754)
wingebieden_hoekpunten.221,221,M8D,2,671509.4466,5937688.4358,53.56000647,5.58951814,53° 33.600',5° 35.371',,POINT (671509.4466000004 5937688.435799999)
wingebieden_hoekpunten.222,222,M8D,3,671477.1375,5938711.587,53.5692043,5.58959234,53° 34.152',5° 35.376',,POINT (671477.1375000002 5938711.586999999)
wingebieden_hoekpunten.223,223,M8D,4,673921.9303,5939390.0965,53.57449219,5.6268483,53° 34.470',5° 37.611',,POINT (673921.9303000001 5939390.0965)
wingebieden_hoekpunten.224,224,M8E,1,667808.8996,5934062.0578,53.52863824,5.53176128,53° 31.718',5° 31.906',,POINT (667808.8996000001 5934062.0578000005)
wingebieden_hoekpunten.225,225,M8E,2,664649.793,5933279.9992,53.52261443,5.48373783,53° 31.357',5° 29.024',,POINT (664649.7929999996 5933279.9991999995)
wingebieden_hoekpunten.226,226,M8E,3,661811.8818,5932387.4336,53.51548,5.44051009,53° 30.929',5° 26.431',,POINT (661811.8817999996 5932387.433599999)
wingebieden_hoekpunten.227,227,M8E,4,661736.9043,5933483.6305,53.52534745,5.43994627,53° 31.521',5° 26.397',,POINT (661736.9042999996 5933483.6305)
wingebieden_hoekpunten.228,228,M8E,5,663151.2324,5933834.8668,53.52806457,5.46144413,53° 31.684',5° 27.687',,POINT (663151.2324000001 5933834.866800001)
wingebieden_hoekpunten.229,229,M8E,6,666452.1381,5934170.0505,53.53003947,5.51137068,53° 31.802',5° 30.682',,POINT (666452.1381000001 5934170.0505)
wingebieden_hoekpunten.230,230,M8E,7,667770.9447,5934335.7442,53.53110802,5.5313359,53° 31.866',5° 31.880',,POINT (667770.9446999999 5934335.744200001)
wingebieden_hoekpunten.231,231,M8F,1,664118.2624,5936146.664,53.54852391,5.47723098,53° 32.911',5° 28.634',,POINT (664118.2624000004 5936146.664000001)
wingebieden_hoekpunten.232,232,M8F,2,664531.0345,5935126.786,53.53923609,5.48291867,53° 32.354',5° 28.975',,POINT (664531.0345000001 5935126.786)
wingebieden_hoekpunten.233,233,M8F,3,662932.9267,5934675.5777,53.53568216,5.45859143,53° 32.141',5° 27.515',,POINT (662932.9266999997 5934675.5777)
wingebieden_hoekpunten.234,234,M8F,4,662636.5928,5935585.7462,53.54394761,5.45459741,53° 32.637',5° 27.276',,POINT (662636.5927999998 5935585.746200001)
wingebieden_hoekpunten.235,235,M8G,1,666145.1258,5935582.5071,53.54282049,5.50749321,53° 32.569',5° 30.450',,POINT (666145.1257999996 5935582.507099999)
wingebieden_hoekpunten.236,236,M8G,2,664531.0345,5935126.786,53.53923609,5.48291867,53° 32.354',5° 28.975',,POINT (664531.0345000001 5935126.786)
wingebieden_hoekpunten.237,237,M8G,3,664118.2624,5936146.664,53.54852391,5.47723098,53° 32.911',5° 28.634',,POINT (664118.2624000004 5936146.664000001)
wingebieden_hoekpunten.238,357,P18,24,564237.8239,5765851.0758,52.03955024,3.93655766,52° 02.373',3° 56.193',,POINT (564237.8239000002 5765851.0758)
wingebieden_hoekpunten.239,358,P18,25,564261.3186,5765852.8553,52.03956352,3.93690049,52° 02.374',3° 56.214',,POINT (564261.3185999999 5765852.8553)
wingebieden_hoekpunten.240,359,P18,26,564284.8402,5765854.2233,52.03957309,3.93724363,52° 02.374',3° 56.235',,POINT (564284.8402000004 5765854.223300001)
wingebieden_hoekpunten.241,360,P18,27,564308.3836,5765855.1808,52.03957897,3.93758702,52° 02.375',3° 56.255',,POINT (564308.3836000003 5765855.1808)
wingebieden_hoekpunten.242,361,P18,28,564331.9367,5765855.7266,52.03958114,3.93793046,52° 02.375',3° 56.276',,POINT (564331.9367000004 5765855.726600001)
wingebieden_hoekpunten.243,362,P18,29,564355.4988,5765855.8618,52.03957962,3.93827396,52° 02.375',3° 56.296',,POINT (564355.4988000002 5765855.8618)
wingebieden_hoekpunten.244,363,P18,30,564379.058,5765855.5863,52.03957441,3.93861734,52° 02.374',3° 56.317',,POINT (564379.0580000002 5765855.586300001)
wingebieden_hoekpunten.245,364,P18,31,564402.6092,5765854.9003,52.03956551,3.93896053,52° 02.374',3° 56.338',,POINT (564402.6091999998 5765854.9003)
wingebieden_hoekpunten.246,365,P18,32,564426.1457,5765853.8024,52.0395529,3.93930342,52° 02.373',3° 56.358',,POINT (564426.1457000002 5765853.8024)
wingebieden_hoekpunten.247,366,P18,33,564449.6593,5765852.2933,52.0395366,3.93964591,52° 02.372',3° 56.379',,POINT (564449.6593000004 5765852.293299999)
wingebieden_hoekpunten.248,367,P18,34,564473.1426,5765850.3753,52.03951663,3.93998787,52° 02.371',3° 56.399',,POINT (564473.1425999999 5765850.3752999995)
wingebieden_hoekpunten.249,368,P18,35,564496.5889,5765848.0467,52.03949297,3.94032922,52° 02.370',3° 56.420',,POINT (564496.5888999999 5765848.046700001)
wingebieden_hoekpunten.250,369,P18,36,564519.9902,5765845.3094,52.03946564,3.94066983,52° 02.368',3° 56.440',,POINT (564519.9901999999 5765845.3094)
wingebieden_hoekpunten.251,370,P18,37,564543.3405,5765842.1636,52.03943464,3.94100962,52° 02.366',3° 56.461',,POINT (564543.3404999999 5765842.1636)
wingebieden_hoekpunten.252,371,P18,38,564566.6325,5765838.6125,52.03940001,3.94134849,52° 02.364',3° 56.481',,POINT (564566.6325000003 5765838.612500001)
wingebieden_hoekpunten.253,372,P18,39,564589.8596,5765834.6537,52.03936171,3.94168633,52° 02.362',3° 56.501',,POINT (564589.8596000001 5765834.6537)
wingebieden_hoekpunten.254,373,P18,40,564613.0146,5765830.2915,52.0393198,3.94202305,52° 02.359',3° 56.521',,POINT (564613.0146000003 5765830.2915)
wingebieden_hoekpunten.255,374,P18,41,564636.0881,5765825.5258,52.03927427,3.9423585,52° 02.356',3° 56.542',,POINT (564636.0881000003 5765825.525800001)
wingebieden_hoekpunten.256,375,P18,42,564659.0762,5765820.3576,52.03922513,3.94269262,52° 02.354',3° 56.562',,POINT (564659.0762 5765820.3576)
wingebieden_hoekpunten.257,376,P18,43,564681.9697,5765814.7882,52.03917239,3.94302529,52° 02.350',3° 56.582',,POINT (564681.9697000002 5765814.7882)
wingebieden_hoekpunten.258,377,P18,44,564704.7626,5765808.8213,52.03911609,3.94335642,52° 02.347',3° 56.601',,POINT (564704.7626 5765808.8213)
wingebieden_hoekpunten.259,378,P18,45,564727.4486,5765802.4571,52.03905623,3.94368592,52° 02.343',3° 56.621',,POINT (564727.4485999998 5765802.4571)
wingebieden_hoekpunten.260,379,P18,46,564750.021,5765795.6977,52.03899283,3.94401368,52° 02.340',3° 56.641',,POINT (564750.0209999997 5765795.697699999)
wingebieden_hoekpunten.261,380,P18,47,564772.4699,5765788.546,52.03892592,3.94433957,52° 02.336',3° 56.660',,POINT (564772.4698999999 5765788.546)
wingebieden_hoekpunten.262,381,P18,48,564794.7902,5765781.0033,52.0388555,3.94466351,52° 02.331',3° 56.680',,POINT (564794.7901999997 5765781.0033)
wingebieden_hoekpunten.263,382,P18,49,564816.9784,5765773.0715,52.0387816,3.94498544,52° 02.327',3° 56.699',,POINT (564816.9784000004 5765773.0715)
wingebieden_hoekpunten.264,383,P18,50,564839.0227,5765764.7554,52.03870427,3.94530521,52° 02.322',3° 56.718',,POINT (564839.0226999996 5765764.7554)
wingebieden_hoekpunten.265,384,P18,51,564860.9186,5765756.0546,52.03862349,3.94562274,52° 02.317',3° 56.737',,POINT (564860.9186000004 5765756.0546)
wingebieden_hoekpunten.266,385,P18,52,564882.6593,5765746.9727,52.0385393,3.94593793,52° 02.312',3° 56.756',,POINT (564882.6593000004 5765746.9727)
wingebieden_hoekpunten.267,386,P18,53,564904.2379,5765737.5129,52.03845174,3.94625069,52° 02.307',3° 56.775',,POINT (564904.2379000001 5765737.5129)
wingebieden_hoekpunten.268,387,P18,54,564925.6511,5765727.6784,52.03836082,3.94656096,52° 02.302',3° 56.794',,POINT (564925.6511000004 5765727.678400001)
wingebieden_hoekpunten.269,388,P18,55,564946.8859,5765717.4723,52.03826658,3.94686856,52° 02.296',3° 56.812',,POINT (564946.8859000001 5765717.4723000005)
wingebieden_hoekpunten.270,389,P18,56,564967.9401,5765706.8965,52.03816904,3.94717346,52° 02.290',3° 56.830',,POINT (564967.9401000002 5765706.896500001)
wingebieden_hoekpunten.271,390,P18,57,564988.8074,5765695.954,52.03806823,3.94747556,52° 02.284',3° 56.849',,POINT (564988.8074000003 5765695.954)
wingebieden_hoekpunten.272,391,P18,58,565009.4786,5765684.6501,52.03796419,3.94777473,52° 02.278',3° 56.866',,POINT (565009.4786 5765684.6501)
wingebieden_hoekpunten.273,392,P18,59,565029.9507,5765672.9866,52.03785693,3.94807093,52° 02.271',3° 56.884',,POINT (565029.9506999999 5765672.9866)
wingebieden_hoekpunten.274,393,P18,60,565050.2163,5765660.968,52.03774651,3.94836406,52° 02.265',3° 56.902',,POINT (565050.2163000004 5765660.968)
wingebieden_hoekpunten.275,394,P18,61,565070.2691,5765648.598,52.03763296,3.94865401,52° 02.258',3° 56.919',,POINT (565070.2691000002 5765648.597999999)
wingebieden_hoekpunten.276,395,P18,62,565090.1032,5765635.8791,52.03751629,3.9489407,52° 02.251',3° 56.936',,POINT (565090.1031999998 5765635.8791000005)
wingebieden_hoekpunten.277,396,P18,63,565109.7115,5765622.8157,52.03739655,3.94922404,52° 02.244',3° 56.953',,POINT (565109.7115000002 5765622.8157)
wingebieden_hoekpunten.278,397,P18,64,565129.0899,5765609.4125,52.03727379,3.94950396,52° 02.236',3° 56.970',,POINT (565129.0899 5765609.4125)
wingebieden_hoekpunten.279,398,P18,65,565148.2306,5765595.6726,52.03714802,3.94978035,52° 02.229',3° 56.987',,POINT (565148.2306000004 5765595.672599999)
wingebieden_hoekpunten.280,399,P18,66,565167.1287,5765581.6007,52.0370193,3.95005314,52° 02.221',3° 57.003',,POINT (565167.1287000002 5765581.6007)
wingebieden_hoekpunten.281,400,P18,67,565185.7789,5765567.2024,52.03688767,3.95032225,52° 02.213',3° 57.019',,POINT (565185.7789000003 5765567.202400001)
wingebieden_hoekpunten.282,401,P18,68,565204.1736,5765552.4792,52.03675315,3.95058757,52° 02.205',3° 57.035',,POINT (565204.1736000003 5765552.4792)
wingebieden_hoekpunten.283,402,P18,69,565222.3101,5765537.4399,52.03661582,3.95084907,52° 02.197',3° 57.051',,POINT (565222.3101000004 5765537.4399)
wingebieden_hoekpunten.284,403,P18,70,565240.1807,5765522.0839,52.03647567,3.95110663,52° 02.189',3° 57.066',,POINT (565240.1807000004 5765522.083900001)
wingebieden_hoekpunten.285,404,P18,71,565257.7815,5765506.4199,52.03633279,3.95136019,52° 02.180',3° 57.082',,POINT (565257.7814999996 5765506.4199)
wingebieden_hoekpunten.286,405,P18,72,565275.103,5765490.4506,52.03618719,3.95160963,52° 02.171',3° 57.097',,POINT (565275.1030000001 5765490.4506)
wingebieden_hoekpunten.287,406,P18,73,565292.1476,5765474.1803,52.03603892,3.95185497,52° 02.162',3° 57.111',,POINT (565292.1475999998 5765474.180299999)
wingebieden_hoekpunten.288,407,P18,74,565308.9022,5765457.6157,52.03588804,3.95209603,52° 02.153',3° 57.126',,POINT (565308.9022000004 5765457.615700001)
wingebieden_hoekpunten.289,408,P18,75,565325.3674,5765440.7619,52.03573459,3.95233281,52° 02.144',3° 57.140',,POINT (565325.3673999999 5765440.7619)
wingebieden_hoekpunten.290,409,P18,76,565341.5357,5765423.6222,52.0355786,3.9525652,52° 02.135',3° 57.154',,POINT (565341.5356999999 5765423.622199999)
wingebieden_hoekpunten.291,410,P18,77,565357.4013,5765406.2038,52.03542015,3.95279313,52° 02.125',3° 57.168',,POINT (565357.4013 5765406.2038)
wingebieden_hoekpunten.292,411,P18,78,565372.9607,5765388.5111,52.03525926,3.95301654,52° 02.116',3° 57.181',,POINT (565372.9606999997 5765388.5111)
wingebieden_hoekpunten.293,412,P18,79,565388.2088,5765370.5483,52.03509598,3.95323536,52° 02.106',3° 57.194',,POINT (565388.2088000001 5765370.5483)
wingebieden_hoekpunten.294,413,P18,80,565403.1409,5765352.3241,52.03493039,3.95344953,52° 02.096',3° 57.207',,POINT (565403.1409 5765352.324100001)
wingebieden_hoekpunten.295,414,P18,81,565417.7535,5765333.841,52.03476251,3.95365898,52° 02.086',3° 57.220',,POINT (565417.7534999996 5765333.841)
