Openbare ruimte;Straatcode        (BAG-id);Huisnr van;Huisnr t/m;Postcode;Wijk;Woonplaats;Type;
Dobbelmannweg;0268300000001003;31;53;6531 KV;11 - Hazenkamp;Nijmegen;Weg;
Dobbelmannweg;0268300000001003;32;58;6531 KX;11 - Hazenkamp;Nijmegen;Weg;
Dobbelmannweg;0268300000001003;100;146;6531 KZ;11 - Hazenkamp;Nijmegen;Weg;
Doddendaal;0268300000001004;2;18;6511 DE;01 - Stadscentrum;Nijmegen;Weg;
Doddendaal;0268300000001004;5;25;6511 DA;01 - Stadscentrum;Nijmegen;Weg;
Doddendaal;0268300000001004;20;214;6511 DG;01 - Stadscentrum;Nijmegen;Weg;
Doddendaal;0268300000001004;27;35;6511 DB;01 - Stadscentrum;Nijmegen;Weg;
Doddendaal;0268300000001004;85;117;6511 DD;01 - Stadscentrum;Nijmegen;Weg;
Dokstraat;0268300000001719;1;253;;20 - Biezen;Nijmegen;Weg;
Dokstraat;0268300000001719;33;477;6541 EZ;20 - Biezen;Nijmegen;Weg;
Dokter Huijgenhof;0268300000000520;1;31;6663 DV;70 - Lent;Lent;Weg;
Dokter Huijgenhof;0268300000000520;2;32;6663 DV;70 - Lent;Lent;Weg;
Dolabrastraat;0268300000000334;1;13;6515 DL;50 - Oosterhout;Nijmegen;Weg;
Dolabrastraat;0268300000000334;2;16;6515 DL;50 - Oosterhout;Nijmegen;Weg;
Domela Nieuwenhuisstraat;0268300000001005;1;27;6535 TX;16 - Hatert;Nijmegen;Weg;
Domela Nieuwenhuisstraat;0268300000001005;29;55;6535 TZ;16 - Hatert;Nijmegen;Weg;
Dominicanenstraat;0268300000001006;1;53;6521 KA;04 - Altrade;Nijmegen;Weg;
Dominicanenstraat;0268300000001006;2;42;6521 KD;04 - Altrade;Nijmegen;Weg;
Dominicanenstraat;0268300000001006;44;92;6521 KE;04 - Altrade;Nijmegen;Weg;
Dominicanenstraat;0268300000001006;73;135;6521 KB;04 - Altrade;Nijmegen;Weg;
Dominicanenstraat;0268300000001006;137;153;6521 KC;04 - Altrade;Nijmegen;Weg;
Dommelstraat;0268300000001007;1;23;6542 SJ;22 - Hees;Nijmegen;Weg;
Dommelstraat;0268300000001007;6;26;6542 SJ;22 - Hees;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;1;31;6521 NC;04 - Altrade;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;2;22;6521 ND;04 - Altrade;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;33;63;6523 CV;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;34;60;6523 DA;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;62;80;6523 DB;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;67;295;6523 CW;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;90;120;6523 DC;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;130;172;6523 DD;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;174;214;6523 DE;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;297;323;6523 CX;06 - Hengstdal;Nijmegen;Weg;
Dommer van Poldersveldtweg;0268300000001008;325;355;6523 CZ;06 - Hengstdal;Nijmegen;Weg;
Donatellostraat;0268300000001866;2;160;6663 PA;70 - Lent;Lent;Weg;
Donker Curtiusstraat;0268300000001009;;;;;Nijmegen;Weg;
Doorwerthstraat;0268300000001010;1;45;6535 MT;16 - Hatert;Nijmegen;Weg;
Doorwerthstraat;0268300000001010;2;44;6535 MV;16 - Hatert;Nijmegen;Weg;
Dorp Lent;0268300000001549;;;;;Lent;Administratief gebied;
Dorpspark Hees;0268300000000213;;;;;Nijmegen;Terrein;
Dorpsplein;0268300000000403;1;5;6663 CS;70 - Lent;Lent;Weg;
Dorpsplein;0268300000000403;2;12;6663 CS;70 - Lent;Lent;Weg;
Dorpsstraat;0268300000001011;45;79;6544 AB;24 - Neerbosch-Oost;Nijmegen;Weg;
Dorpsstraat;0268300000001011;81;99;6544 AC;24 - Neerbosch-Oost;Nijmegen;Weg;
Dorpsstraat;0268300000001011;92;108;6544 AE;24 - Neerbosch-Oost;Nijmegen;Weg;
Dorpsstraat;0268300000001011;112;286;6544 AG;24 - Neerbosch-Oost;Nijmegen;Weg;
Dorpsstraat;0268300000001011;300;306;6544 AH;24 - Neerbosch-Oost;Nijmegen;Weg;
Dorsvlegelstraat;0268300000000296;1;19;6532 AH;10 - Nije Veld;Nijmegen;Weg;
Douwine Norelpad;0268300000001939;;;;;Nijmegen;Weg;
Dr. Banninghof;0268300000001880;;;;;Nijmegen;Weg;
Dr. Claas Noorduijnstraat;0268300000001013;1;19;6522 AS;05 - Hunnerberg;Nijmegen;Weg;
Dr. Claas Noorduijnstraat;0268300000001013;4;20;6522 AT;05 - Hunnerberg;Nijmegen;Weg;
Dr. Claas Noorduijnstraat;0268300000001013;11;11;;05 - Hunnerberg;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;1;47;6541 DD;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;2;40;6541 DJ;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;49;59;6541 DG;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;63;79;6541 DH;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;70;88;6541 DK;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Blécourtstraat;0268300000001014;92;98;6541 DL;24 - Neerbosch-Oost;Nijmegen;Weg;
Dr. de Visserstraat;0268300000001015;1;69;6535 VL;16 - Hatert;Nijmegen;Weg;
Dr. de Visserstraat;0268300000001015;2;40;6535 VM;16 - Hatert;Nijmegen;Weg;
Dr. Hessel Groeneveldstraat;0268300000001624;1;3;6543 KZ;22 - Hees;Nijmegen;Weg;
Dr. Hessel Groeneveldstraat;0268300000001624;2;4;6543 KZ;22 - Hees;Nijmegen;Weg;
Dr. Jan Berendsstraat;0268300000001016;1;71;6512 HA;02 - Bottendaal;Nijmegen;Weg;
Dr. Jan Berendsstraat;0268300000001016;2;8;6512 HB;02 - Bottendaal;Nijmegen;Weg;
Dr. Jan Berendsstraat;0268300000001016;10;60;6512 HC;02 - Bottendaal;Nijmegen;Weg;
Dr. Jan Berendsstraat;0268300000001016;62;96;6512 HD;02 - Bottendaal;Nijmegen;Weg;
Dr. Jan Berendsstraat;0268300000001016;98;132;6512 HE;02 - Bottendaal;Nijmegen;Weg;
Dr. Kuyperstraat;0268300000001017;1;31;6535 TH;16 - Hatert;Nijmegen;Weg;
Dr. Kuyperstraat;0268300000001017;2;50;6535 TK;16 - Hatert;Nijmegen;Weg;
Dr. Kuyperstraat;0268300000001017;33;59;6535 TJ;16 - Hatert;Nijmegen;Weg;
Dr. Poelsstraat;0268300000001018;1;25;6532 WT;12 - Goffert;Nijmegen;Weg;
Dr. Poelsstraat;0268300000001018;27;39;6532 WV;12 - Goffert;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;2;38;6531 GE;10 - Nije Veld;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;11;29;6531 GA;10 - Nije Veld;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;31;43;6531 GB;10 - Nije Veld;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;40;54;6531 GG;10 - Nije Veld;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;49;75;6531 GC;10 - Nije Veld;Nijmegen;Weg;
Dr. Schaepmanstraat;0268300000001019;77;101;6531 GD;10 - Nije Veld;Nijmegen;Weg;
Draaiom;0268300000000302;2;90;6545 PA;41 - De Kamp;Nijmegen;Weg;
Draaiom;0268300000000302;92;160;6545 PB;41 - De Kamp;Nijmegen;Weg;
Draaiom;0268300000000302;162;232;6545 PC;41 - De Kamp;Nijmegen;Weg;
Drakensteinstraat;0268300000001020;1;31;6535 MR;16 - Hatert;Nijmegen;Weg;
Drakensteinstraat;0268300000001020;2;32;6535 MS;16 - Hatert;Nijmegen;Weg;
Driehuizerweg;0268300000001021;281;287;6525 PL;17 - Heijendaal;Nijmegen;Weg;
Driehuizerweg;0268300000001021;289;313;6525 PL;18 - Brakkenstein;Nijmegen;Weg;
Driehuizerweg;0268300000001021;296;354;6525 PN;18 - Brakkenstein;Nijmegen;Weg;
Driehuizerweg;0268300000001021;321;329;6525 PM;18 - Brakkenstein;Nijmegen;Weg;
Driehuizerweg;0268300000001021;356;394;6525 PP;18 - Brakkenstein;Nijmegen;Weg;
Driehuizerweg;0268300000001021;398;502;6525 PR;18 - Brakkenstein;Nijmegen;Weg;
Driekoningenweg;0268300000001022;1;7;6523 LX;07 - Kwakkenberg;Nijmegen;Weg;
Driekoningenweg;0268300000001022;2;8;6523 LZ;07 - Kwakkenberg;Nijmegen;Weg;
Drieskensacker;0268300000000279;1001;1049;6546 MA;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1002;1056;6546 MC;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1051;1073;6546 MB;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1058;1088;6546 MD;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1101;1141;6546 ME;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1140;1140;6546 MG;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1201;1215;6546 MH;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1202;1216;6546 MH;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1301;1315;6546 MJ;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1302;1310;6546 MJ;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1401;1409;6546 MK;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1402;1412;6546 MK;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1501;1531;6546 ML;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000000279;1502;1508;6546 ML;40 - 't Acker;Nijmegen;Weg;
Drieskensacker;0268300000001745;;;;;Nijmegen;Administratief gebied;
Dromedarisstraat;0268300000001023;1;43;6531 NS;11 - Hazenkamp;Nijmegen;Weg;
Dromedarisstraat;0268300000001023;2;16;6531 NT;11 - Hazenkamp;Nijmegen;Weg;
Dromedarisstraat;0268300000001023;18;54;6531 NV;11 - Hazenkamp;Nijmegen;Weg;
Drostpad;0268300000001024;2;24;6525 XE;18 - Brakkenstein;Nijmegen;Weg;
Drususstraat;0268300000000141;1;11;6522 LA;05 - Hunnerberg;Nijmegen;Weg;
Drususstraat;0268300000000141;2;8;6522 LB;05 - Hunnerberg;Nijmegen;Weg;
Ds. Creutzbergweg;0268300000001025;1;3;6532 XP;23 - Heseveld;Nijmegen;Weg;
Ds. Creutzbergweg;0268300000001025;2;20;6532 XP;23 - Heseveld;Nijmegen;Weg;
Ds. ter Haarstraat;0268300000001026;1;17;6531 AM;10 - Nije Veld;Nijmegen;Weg;
Ds. ter Haarstraat;0268300000001026;2;42;6531 AM;10 - Nije Veld;Nijmegen;Weg;
Duckenburgpad;0268300000000228;;;;;Nijmegen;Weg;
Duindoornstraat;0268300000001027;1;43;6543 RS;23 - Heseveld;Nijmegen;Weg;
Duindoornstraat;0268300000001027;2;48;6543 RV;23 - Heseveld;Nijmegen;Weg;
Duindoornstraat;0268300000001027;45;83;6543 RT;23 - Heseveld;Nijmegen;Weg;
Duitslandstraat;0268300000001727;1;7;6663 LE;70 - Lent;Lent;Weg;
Duitslandstraat;0268300000001727;4;26;6663 LE;70 - Lent;Lent;Weg;
Duivengas;0268300000000085;1;11;6511 TD;00 - Benedenstad;Nijmegen;Weg;
Duivengas;0268300000000085;2;12;6511 TD;00 - Benedenstad;Nijmegen;Weg;
Dukaatstraat;0268300000000095;1;43;6532 RE;10 - Nije Veld;Nijmegen;Weg;
Dukaatstraat;0268300000000095;2;84;6532 RH;10 - Nije Veld;Nijmegen;Weg;
Dukaatstraat;0268300000000095;45;91;6532 RG;10 - Nije Veld;Nijmegen;Weg;
Dukaatstraat;0268300000000095;86;132;6532 RJ;10 - Nije Veld;Nijmegen;Weg;
Dukenburg;0268300000001611;;;;;Nijmegen;Administratief gebied;
Dukenburgsebrug;0268300000001677;;;;;Nijmegen;Kunstwerk;
Dunklerstraat;0268300000001028;7;33;6523 AD;06 - Hengstdal;Nijmegen;Weg;
Dupondiusstraat;0268300000000335;1;33;6515 DG;50 - Oosterhout;Nijmegen;Weg;
Dupondiusstraat;0268300000000335;2;40;6515 DH;50 - Oosterhout;Nijmegen;Weg;
Duvensteinstraat;0268300000001029;1;37;6535 RP;16 - Hatert;Nijmegen;Weg;
Edisonstraat;0268300000001030;1;47;6533 MC;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;12;42;6533 MJ;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;44;50;6533 MK;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;49;61;6533 MD;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;65;103;6533 ME;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;105;123;6533 MG;15 - Grootstal;Nijmegen;Weg;
Edisonstraat;0268300000001030;125;143;6533 MH;15 - Grootstal;Nijmegen;Weg;
Edith Piafstraat;0268300000001642;2;324;6663 MA;70 - Lent;Lent;Weg;
Edith Steinstraat;0268300000001729;1;11;6663 LC;70 - Lent;Lent;Weg;
Edith Steinstraat;0268300000001729;2;32;6663 LC;70 - Lent;Lent;Weg;
Eduard Noyonslaan;0268300000001031;1;3;6525 GK;17 - Heijendaal;Nijmegen;Weg;
Eekhoornstraat;0268300000001032;1;9;6531 TB;13 - St. Anna;Nijmegen;Weg;
Eekhoornstraat;0268300000001032;2;14;6531 TB;13 - St. Anna;Nijmegen;Weg;
Eemstraat;0268300000001033;1;17;6541 WT;20 - Biezen;Nijmegen;Weg;
Eemstraat;0268300000001033;2;10;6541 WX;20 - Biezen;Nijmegen;Weg;
Eemstraat;0268300000001033;12;32;6541 WZ;20 - Biezen;Nijmegen;Weg;
Eemstraat;0268300000001033;19;39;6541 WV;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;5;25;6541 PA;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;86;134;6541 PC;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;136;182;6541 PD;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;184;268;6541 PE;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;270;310;6541 PG;20 - Biezen;Nijmegen;Weg;
Eerste Oude Heselaan;0268300000001034;312;340;6541 PH;20 - Biezen;Nijmegen;Weg;
Eerste Walstraat;0268300000001035;1;51;6511 GE;01 - Stadscentrum;Nijmegen;Weg;
Eerste Walstraat;0268300000001035;2;30;6511 GG;01 - Stadscentrum;Nijmegen;Weg;
Eerste Walstraat;0268300000001035;58;74;6511 GH;01 - Stadscentrum;Nijmegen;Weg;
Egelstraat;0268300000001036;1;17;6531 PH;11 - Hazenkamp;Nijmegen;Weg;
Egelstraat;0268300000001036;4;4;6531 PH;11 - Hazenkamp;Nijmegen;Weg;
Eiermarkt;0268300000001037;1;1;;00 - Benedenstad;Nijmegen;Weg;
Eiermarkt;0268300000001037;2;20;6511 TP;00 - Benedenstad;Nijmegen;Weg;
Eiermarkt;0268300000001037;3;13;6511 TP;00 - Benedenstad;Nijmegen;Weg;
Eiermarkt;0268300000001037;15;15;6511 TP;01 - Stadscentrum;Nijmegen;Weg;
Eijkelboomweg;0268300000001038;5;5;6537 TV;31 - Tolhuis;Nijmegen;Weg;
Eikenlaan;0268300000000509;1;37;6663 EN;70 - Lent;Lent;Weg;
Eikstraat;0268300000001039;1;45;6522 JL;06 - Hengstdal;Nijmegen;Weg;
Eikstraat;0268300000001039;2;32;6522 JN;06 - Hengstdal;Nijmegen;Weg;
Eikstraat;0268300000001039;47;71;6522 JM;06 - Hengstdal;Nijmegen;Weg;
Eilbrachtstraat;0268300000001040;1;7;6511 LX;01 - Stadscentrum;Nijmegen;Weg;
Eilbrachtstraat;0268300000001040;2;12;6511 LX;01 - Stadscentrum;Nijmegen;Weg;
Einsteinstraat;0268300000001041;1;21;6533 NE;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;14;50;6533 NN;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;25;71;6533 NG;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;54;96;6533 NP;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;73;119;6533 NH;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;98;122;6533 NR;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;121;143;6533 NJ;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;145;179;6533 NK;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;181;203;6533 NL;15 - Grootstal;Nijmegen;Weg;
Einsteinstraat;0268300000001041;205;227;6533 NM;15 - Grootstal;Nijmegen;Weg;
Einthovenstraat;0268300000001042;3;7;6533 ND;15 - Grootstal;Nijmegen;Weg;
Einthovenstraat;0268300000001042;4;4;6533 ND;15 - Grootstal;Nijmegen;Weg;
Eisenhowertunnel;0268300000001703;;;;;Lent;Weg;
Eleonoraweg;0268300000001043;2;18;6523 MZ;07 - Kwakkenberg;Nijmegen;Weg;
Eleonoraweg;0268300000001043;3;19;6523 MX;07 - Kwakkenberg;Nijmegen;Weg;
Elshofweg;0268300000000170;10;10;6533 KH;15 - Grootstal;Nijmegen;Weg;
Elshofweg;0268300000000170;12;12;6533 KH;16 - Hatert;Nijmegen;Weg;
Elstarstraat;0268300000000336;;;;;Nijmegen;Weg;
Elzenstraat;0268300000001044;1;41;6523 ES;06 - Hengstdal;Nijmegen;Weg;
Elzenstraat;0268300000001044;2;28;6523 EV;06 - Hengstdal;Nijmegen;Weg;
Elzenstraat;0268300000001044;30;52;6523 EW;06 - Hengstdal;Nijmegen;Weg;
Elzenstraat;0268300000001044;43;61;6523 ET;06 - Hengstdal;Nijmegen;Weg;
Emaushof;0268300000001045;3;7;6511 PA;01 - Stadscentrum;Nijmegen;Weg;
Emaushof;0268300000001045;4;6;6511 PA;01 - Stadscentrum;Nijmegen;Weg;
Emmalaan;0268300000001046;1;13;6542 SZ;22 - Hees;Nijmegen;Weg;
Emmalaan;0268300000001046;2;10;6542 SZ;22 - Hees;Nijmegen;Weg;
Energieweg;0268300000001047;4;60;6541 CX;25 - Haven- en industrieterrein;Nijmegen;Weg;
Energieweg;0268300000001047;5;57;6541 CW;25 - Haven- en industrieterrein;Nijmegen;Weg;
Energieweg;0268300000001047;8;8;;25 - Haven- en industrieterrein;Nijmegen;Weg;
Energieweg;0268300000001047;21;21;;25 - Haven- en industrieterrein;Nijmegen;Weg;
Energieweg;0268300000001047;61;93;6541 CZ;24 - Neerbosch-Oost;Nijmegen;Weg;
Energieweg;0268300000001047;72;102;6541 CZ;24 - Neerbosch-Oost;Nijmegen;Weg;
Engelenstraat;0268300000001048;1;19;6532 XL;23 - Heseveld;Nijmegen;Weg;
Engelenstraat;0268300000001048;2;20;6532 XM;23 - Heseveld;Nijmegen;Weg;
Engelsstraat;0268300000001049;1;37;6532 WG;12 - Goffert;Nijmegen;Weg;
Engelsstraat;0268300000001049;2;18;6532 WG;12 - Goffert;Nijmegen;Weg;
Enkstraat;0268300000000245;1;39;6533 CL;13 - St. Anna;Nijmegen;Weg;
Enkstraat;0268300000000245;2;28;6533 CM;13 - St. Anna;Nijmegen;Weg;
Erasmuslaan;0268300000001050;1;19;6525 GE;17 - Heijendaal;Nijmegen;Weg;
Erasmuslaan;0268300000001050;36;36;6525 GG;17 - Heijendaal;Nijmegen;Weg;
Erasmusplein;0268300000000020;1;3;6525 HT;17 - Heijendaal;Nijmegen;Weg;
Esdoornplein;0268300000000199;4;50;6522 HM;06 - Hengstdal;Nijmegen;Weg;
Esdoornstraat;0268300000000404;1;23;6663 EM;70 - Lent;Lent;Weg;
Etudestraat;0268300000001051;1;11;6544 RN;24 - Neerbosch-Oost;Nijmegen;Weg;
Etudestraat;0268300000001051;2;12;6544 RS;24 - Neerbosch-Oost;Nijmegen;Weg;
Etudestraat;0268300000001051;13;35;6544 RP;24 - Neerbosch-Oost;Nijmegen;Weg;
Etudestraat;0268300000001051;14;68;6544 RT;24 - Neerbosch-Oost;Nijmegen;Weg;
Etudestraat;0268300000001051;37;47;6544 RR;24 - Neerbosch-Oost;Nijmegen;Weg;
Eugène Lückerstraat;0268300000000464;1;9;6522 HX;05 - Hunnerberg;Nijmegen;Weg;
Eugène Lückerstraat;0268300000000464;2;12;6522 HX;05 - Hunnerberg;Nijmegen;Weg;
Eulerstraat;0268300000000187;2;36;6533 DP;15 - Grootstal;Nijmegen;Weg;
Eversweg;0268300000001052;1;9;6523 LT;07 - Kwakkenberg;Nijmegen;Weg;
Eversweg;0268300000001052;2;6;6523 LT;07 - Kwakkenberg;Nijmegen;Weg;
Evertsenstraat;0268300000001053;1;23;6512 JK;02 - Bottendaal;Nijmegen;Weg;
Evertsenstraat;0268300000001053;2;38;6512 JM;02 - Bottendaal;Nijmegen;Weg;
Evertsenstraat;0268300000001053;25;41;6512 JL;02 - Bottendaal;Nijmegen;Weg;
Evertsenstraat;0268300000001053;40;50;6512 JN;02 - Bottendaal;Nijmegen;Weg;
Ewartstraat;0268300000000337;1;25;6515 BA;50 - Oosterhout;Nijmegen;Weg;
Ewartstraat;0268300000000337;2;38;6515 BB;50 - Oosterhout;Nijmegen;Weg;
Expeditieweg;0268300000001731;1;3;6541 DE;25 - Haven- en industrieterrein;Nijmegen;Weg;
Extremadurastraat;0268300000001646;1;39;6663 NC;70 - Lent;Lent;Weg;
Extremadurastraat;0268300000001646;2;22;6663 NC;70 - Lent;Lent;Weg;
F.C. Donderslaan;0268300000001054;2;2;6525 GJ;17 - Heijendaal;Nijmegen;Weg;
Fabrica;0268300000001833;;;;;Nijmegen;Administratief gebied;
Fabrieksweg;0268300000001662;;;;;Nijmegen;Weg;
Factorijweg;0268300000000131;2;14;6541 DN;24 - Neerbosch-Oost;Nijmegen;Weg;
Factorijweg;0268300000000131;7;17;6541 DM;24 - Neerbosch-Oost;Nijmegen;Weg;
Fagelstraat;0268300000001056;1;25;6524 CD;04 - Altrade;Nijmegen;Weg;
Fagelstraat;0268300000001056;2;40;6524 CE;04 - Altrade;Nijmegen;Weg;
Fagelstraat;0268300000001056;42;76;6524 CG;04 - Altrade;Nijmegen;Weg;
Fagelstraat;0268300000001056;78;94;6524 CH;04 - Altrade;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;1;19;6533 JL;15 - Grootstal;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;2;32;6533 JP;15 - Grootstal;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;21;55;6533 JM;15 - Grootstal;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;34;52;6533 JR;15 - Grootstal;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;54;106;6533 JK;15 - Grootstal;Nijmegen;Weg;
Fahrenheitstraat;0268300000001057;57;67;6533 JN;15 - Grootstal;Nijmegen;Weg;
Fanfarestraat;0268300000001058;1;11;6544 NP;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;2;12;6544 NW;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;13;23;6544 NR;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;14;38;6544 NX;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;40;76;6544 NZ;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;57;57;6544 NS;24 - Neerbosch-Oost;Nijmegen;Weg;
Fanfarestraat;0268300000001058;63;193;6544 NV;24 - Neerbosch-Oost;Nijmegen;Weg;
Faradaystraat;0268300000000192;1;47;6533 DM;15 - Grootstal;Nijmegen;Weg;
Faradaystraat;0268300000000192;2;54;6533 DM;15 - Grootstal;Nijmegen;Weg;
Fausto Coppipad;0268300000000182;;;;;Nijmegen;Weg;
Federico Fellinistraat;0268300000001844;58;102;6515 LV;60 - Ressen;Nijmegen;Weg;
Feithstraat;0268300000001059;1;5;6531 GP;10 - Nije Veld;Nijmegen;Weg;
Feithstraat;0268300000001059;2;6;6531 GP;10 - Nije Veld;Nijmegen;Weg;
Fenikshof;0268300000001599;1;197;6541 RW;20 - Biezen;Nijmegen;Weg;
Fenikshof;0268300000001599;2;198;6541 RW;20 - Biezen;Nijmegen;Weg;
Ferdinand Biesselshof;0268300000001898;3;15;6663 RG;70 - Lent;Lent;Weg;
Ferdinand Biesselshof;0268300000001898;4;12;6663 RG;70 - Lent;Lent;Weg;
Ferry Portierstraat;0268300000001790;3;19;6541 GP;20 - Biezen;Nijmegen;Weg;
Ferry Portierstraat;0268300000001790;4;20;6541 GP;20 - Biezen;Nijmegen;Weg;
Festoenpad;0268300000001060;;;;;Nijmegen;Weg;
Fibulastraat;0268300000000338;;;;;Nijmegen;Weg;
Flavus;0268300000000198;1;53;6541 LJ;20 - Biezen;Nijmegen;Weg;
Flavus;0268300000000198;2;66;6541 LK;20 - Biezen;Nijmegen;Weg;
Fleminghstraat;0268300000001061;2;48;6532 XG;23 - Heseveld;Nijmegen;Weg;
Fleminghstraat;0268300000001061;50;84;6532 XH;23 - Heseveld;Nijmegen;Weg;
Fleminghstraat;0268300000001061;71;85;6532 XE;23 - Heseveld;Nijmegen;Weg;
Fliertse Beekstraat;0268300000001062;1;19;6541 WK;20 - Biezen;Nijmegen;Weg;
Fliertse Beekstraat;0268300000001062;2;24;6541 WL;20 - Biezen;Nijmegen;Weg;
Floralaan;0268300000000405;1;15;6663 BJ;70 - Lent;Lent;Weg;
Floralaan;0268300000000405;2;32;6663 BK;70 - Lent;Lent;Weg;
Floraweg;0268300000001063;1;27;6542 KA;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;2;24;6542 KC;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;26;44;6542 KD;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;35;71;6542 KB;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;46;54;6542 KE;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;56;132;6542 KG;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;73;221;6542 KP;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;134;148;6542 KH;21 - Wolfskuil;Nijmegen;Weg;
Floraweg;0268300000001063;150;176;6542 KJ;21 - Wolfskuil;Nijmegen;Weg;
Florence Nightingalestraat;0268300000001064;1;51;6543 KT;22 - Hees;Nijmegen;Weg;
Florence Nightingalestraat;0268300000001064;10;84;6543 KW;22 - Hees;Nijmegen;Weg;
Florence Nightingalestraat;0268300000001064;53;97;6543 KV;22 - Hees;Nijmegen;Weg;
