OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
567,VL206,1.5,1.2,1.2,1.5,,,1,20,7,8fd4a334-2d15-4cda-8cea-01caa9a57bef,ZR.246,,389051.044883728,3720.95613995593
568,VL167,4.6,4.25,4.25,4.6,,,1,20,7,d117144f-3581-4698-8c4a-9d1863c32707,ZR.246,,1224970.38739014,4768.14958884578
569,VL173,2.9,2.45,2.45,2.9,,,1,20,7,cd037e5a-87b9-43bb-9c42-c3be632b3054,ZR.246,,588985.832130432,5363.10257094681
570,SM070,6.65,6.2,6.2,6.65,,,2,10,11,55487fcf-fb9a-40d1-a6c2-c6218bbaef1b,ZW.250,,1259641.89160156,6322.28793733804
571,SM072,10.9,10.45,10.45,10.9,,,2,10,11,2ab5a97d-a0e6-4bea-88dd-8e4af18ff48f,ZW.250,,1122527.30410004,5101.69512536027
572,MV010,14.3,14.3,14.3,14.3,,,2,17,6,deaccaf7-462e-46e8-8b99-c3f2e78bab7c,ZW.250,,1033323.69330597,6052.74278008563
573,MV012,14.3,14.3,14.3,14.3,,,2,17,6,762db628-cb37-4235-8225-92f916b28335,ZW.250,,1440056.207901,8171.94156670077
574,MV016,14.95,14.75,14.75,14.95,,,2,17,6,baaf5421-f7f4-4400-a148-00b8283f4cee,ZW.250,,1607351.47122955,6236.8806849196
575,MV026,12.1,11.9,11.9,12.1,,,2,10,11,9aede055-9e6e-4597-a6c7-95de4c237a35,ZW.250,,3151830.66423035,12127.6187625079
576,MV028,11.54,11.54,11.54,11.54,,,2,10,11,4152f436-7b64-4fcd-8521-597221d80379,ZW.250,,352465.242530823,2805.3828940385
577,MV030,12.7,12.4,12.4,12.7,,,2,10,11,1407c13e-2bec-43d3-b5a8-d78d021b0930,ZW.250,,1435259.15408325,5934.95349451141
578,VL147,5.05,5.05,5.05,5.05,,,1,20,7,2ce6c515-ce7d-4dca-8cf8-05507fb62550,ZR.246,,485446.304428101,3478.87681943765
579,VL228,2.3,1.9,1.9,2.3,,,1,20,7,08dadb1a-26e4-4d47-865a-34faa0478c4c,ZR.246,,1225677.53998566,11201.4760649382
580,VL157,5.55,5.55,5.55,5.55,,,1,20,7,f64cf3d9-f57e-4c30-856c-30765885d269,ZR.246,,213904.213005066,1914.54394976653
581,VL232,3.85,3.65,3.65,3.85,,,1,18,7,910ceb0d-94e1-411d-8c8a-0476c783b02f,ZR.246,,356057.254753113,2599.82451521444
582,VL234,3.8,3.7,3.7,3.8,,,1,20,7,1ccf2caa-cbb8-42f9-9458-038b78e21a32,ZR.246,,1352418.52443695,5575.680695186
583,VL154,6.3,6.3,6.3,6.3,,,1,20,7,76799308-d66d-4c0c-a3d5-1820d1baa2fe,ZR.246,,539630.61139679,4769.23010535085
584,504,2.65,2.35,2.35,2.65,,,4,57,19,80b809d2-7f82-4784-82e7-6cc030a4d46e,OV.241,,6552302.90713501,14157.8367802137
585,VH2010,-0.15,-0.4,-0.4,-0.15,,,1,19,1,db6906d7-cfae-4bb1-8caf-8740e256abff,ZR.246,,81786.392288208,1213.79358822031
586,VH15,-0.8,-1.3,-1.3,-0.8,,,1,1,1,95627795-8306-470c-a5f9-2777cda01a4c,ZR.246,,640645.267585754,5947.7842009069
587,VH20,-1.1,-1.4,-1.4,-1.1,,,1,15,1,ab5b896e-ff57-4b7b-917a-d1360714753b,ZR.246,,860085.798156738,4110.38617524634
588,OV150,5.7,5.4,5.4,5.7,,,2,3,2,9d81bb17-9ca0-4ad4-a1f8-7916b0e51376,ZW.250,,103306.97644043,1402.98408228
589,OV151,5.4,5.1,5.1,5.4,,,2,3,2,c2c8f1ae-f37b-42f7-94b2-03e42362c953,ZW.250,,46093.8166656494,1110.00426295525
590,RM175,9.9,9.6,9.6,9.9,,,2,13,10,d7201c87-5209-4368-b5fc-67d539f1d62d,ZW.250,,4085522.42804718,16128.0135366276
591,WA170,2.1,1.7,1.7,2.1,,,2,13,10,d7d1c08a-daa7-4cd2-b4ec-97beebcf2614,ZW.250,,541418.970588684,5040.41352172909
592,RM414,4.8,4.8,4.8,4.8,,,2,13,10,bd9057b5-bea1-4ea7-9f48-63df74d77fd4,ZW.250,,3235653.12188721,26125.1281202798
593,VL245,1.1,0.9,0.9,1.1,,,1,20,7,de16e6a5-6ec7-4731-92c3-c4ba29092f36,ZR.246,,377303.033966064,2909.8143634217
594,MV034,13.8,13.6,13.6,13.8,,,2,13,10,607827e6-ca61-43fb-9f76-1eaa90abaef3,ZW.250,,1474530.59976196,7330.99671148583
595,414,3.9,3.9,3.9,3.9,,,4,38,19,97ab6f57-7382-4dec-9814-c7a4273d2a61,ZW.241,,543052.509498596,3177.63837370342
596,415,3,2.75,2.75,3,,,4,48,19,a226aa03-36e2-4cae-8cac-c5cf0a41b0f1,ZW.241,,1450800.78817749,7220.02825940311
597,416,3.45,3.45,3.45,3.45,,,4,48,19,ae193b26-9fc2-4cdd-a00b-2d438b218a23,ZW.241,,438568.461708069,3442.33911216665
598,417,2.8,2.5,2.5,2.8,,,4,31,19,d2c43b7f-dbf6-4905-924f-a7b9493b679d,ZW.241,,3830904.48855591,9185.5891211157
599,418,3.15,3.15,3.15,3.15,,,4,31,19,c48157cb-e73c-467e-ac0e-010c9b7dc6b0,ZW.241,,336399.429023743,2517.06708344933
600,524,3.45,3.2,3.2,3.45,,,4,35,19,94a910a2-ac35-46c4-81f4-65de2f92fac6,ZW.241,,690079.939147949,4539.68885815955
601,952,-0.2,-0.4,-0.4,-0.2,,,5,60,21,9fa4c1bd-3947-4f13-bb39-29c8ef5329de,IJ.241,,1382926.93784332,5779.57007300548
602,953,3.6,3.45,3.45,3.6,,,4,35,19,714dc17d-f0f9-43f2-a974-e682938a7916,ZW.241,,314647.177848816,2306.08936522877
603,211,-0.7,-0.9,-0.9,-0.7,,,3,39,16,fa12effb-816f-4bfe-a835-04e5cb1b6cb4,ZW.248,,324081.11933136,2531.94856511326
604,SM091,,,,,,,2,10,11,5241118f-2902-4291-9ac5-98324ef3c947,ZW.250,,759186.451927185,3629.97550353998
605,OV688,,,,,,,2,3,2,4b670271-d367-4c42-b265-3ddbe7cd9b0a,ZW.250,,1698425.54985809,6631.27166013435
606,WESTH 20,0.9,0.7,0.7,0.9,,,2,4,3,f82128f9-2fdd-4921-9796-60fdef2cce00,ZW.250,,759634.290779114,4370.96562166878
607,WESTH 23,0.9,0.7,0.7,0.9,,,2,4,3,e6f16f4b-a156-448e-9bbc-fa51d624d49b,ZW.250,,129984.590270996,2442.00653427486
608,VH2116,-0.2,-0.4,-0.4,-0.2,,,1,84,8,c7f3b8d6-f010-4f29-9247-c609afdc66d8,ZR.241,,159588.051048279,1798.34773410772
609,604,3,2.8,2.8,3,,,4,44,19,44ffd77f-ed8c-4397-b4fc-02b0b7280754,ZW.241,,1383631.95122528,6161.56614433317
610,605,2.8,2.8,2.8,2.8,,,4,44,19,515dcdde-998c-4ea9-9b0f-87fe6de44600,ZW.241,,741391.998405457,4103.35226910252
611,607,7.32,7.32,7.32,7.32,,,4,40,19,86b4d4e4-ab46-4a5a-b595-c2b38446645e,ZW.241,,683169.245109558,3582.63050416244
612,608,7.1,6.9,6.9,7.1,,,4,40,19,2fcd1ffc-4bb0-41dd-97a6-d578b326fe65,ZW.241,,430602.978218079,2598.47392804334
613,488,0.8,0.4,0.4,0.8,,,4,41,19,3b985bdd-1c96-4947-ac40-471ab719db2e,ZW.241,,2287448.76070404,8192.21302565041
614,489,-0.15,-0.5,-0.5,-0.15,,,4,33,19,bb83a860-5c6f-4884-a45f-923e85c0eace,ZW.241,,2722843.14781952,8531.95437645158
615,490,0.1,-0.25,-0.25,0.1,,,4,33,19,2c4ee5fe-da4a-4c5b-ac21-23716360e10b,ZW.241,,1336592.39382172,7070.58921793059
616,491,-0.3,-0.5,-0.5,-0.3,,,4,33,19,0ca51d27-bece-4016-8d8a-2ff3ce27a3af,ZW.241,,1803436.18858337,5817.26550151882
617,849,5.09,5.09,5.09,5.09,,,4,31,19,080cd7dc-d8ce-4134-bec5-5d3685dc516c,ZW.241,,324974.04283905,2330.50992353488
618,36,0,-0.2,-0.2,0,,,5,67,14,3f61c47b-b77a-4ce3-950a-2e5a94c9c545,ZW.244,,412221.780883789,3509.37271087655
619,525,3.6,3.45,3.45,3.6,,,4,35,19,f0e8a355-40e0-4e8c-b491-4e48095e49ea,ZW.241,,2322592.41241455,9475.45645256268
620,SM004,10.3,10.3,10.3,10.3,,,2,10,11,c3cc5eab-858f-40b5-a78f-196aaa6b6c02,ZW.250,,1277726.94787598,8628.91664346337
621,527,7.1,7.1,7.1,7.1,,,4,40,19,d4eb5cbd-9d30-44fd-b843-e798842d0a3d,ZW.241,,837937.582672119,4948.98125957929
622,529,6.6,6.4,6.4,6.6,,,4,40,19,681ac05f-511c-4619-89da-fd6f792f43e3,ZW.241,,454046.816505432,2941.92240565945
623,SM083,10.55,10.45,10.45,10.55,,,2,10,11,70d84aa3-8921-4a7b-ae04-8e155bcfbd75,ZW.250,,418592.023254395,3492.06938261893
624,WESTH 22,0.9,0.7,0.7,0.9,,,2,4,3,91de97ac-f4ad-4ec6-8c89-8448c966c53a,ZW.250,,48960.9950942993,1117.88068772973
625,VH2114,-1.1,-1.2,-1.2,-1.1,,,1,16,1,022528d4-9e1b-4e69-8928-7b9cdd3ca85b,ZR.246,,226882.189491272,2250.4356857096
626,988,0.1,-0.1,-0.1,0.1,,,3,32,15,2980b79a-2e74-462a-b602-5cc95650abc6,ZW.246,,109053.814704895,1346.83696494944
627,VL290,1.2,0.7,0.7,1.2,,,1,20,7,35caaf9c-e5e3-4568-a44f-1b1a02d0d1fb,ZR.246,,118408.348136902,1538.05339385793
628,SM094,10.9,10.9,10.9,10.9,,,2,10,11,fb36b00a-7dae-4b06-aeb3-a397443b76d8,ZW.250,,35668.2065582275,1910.19091817314
629,609,1.85,1.8,1.8,1.85,,,4,43,19,25887cf9-e96f-473f-bc4e-e67dfedc55f3,ZW.241,,925789.509231567,4787.61916999098
630,715,3.9,3.85,3.85,3.9,,,4,44,19,60648f8e-bbea-436a-8599-c6e54bd55e23,ZW.241,,668445.881057739,4287.19516209488
631,716,3.25,3.1,3.1,3.25,,,4,44,19,13e3e447-994e-4acf-8136-de61ec56ec18,ZW.241,,2790727.03476715,7441.95693733898
632,717,4.05,3.85,3.85,4.05,,,4,50,19,a25f8813-eb72-4d34-b9ab-0aa788a6c0e6,ZW.241,,4190598.16252899,17552.3618234749
633,630,4,4,4,4,,,4,53,19,45522f55-3edf-4268-8d2a-5874989db794,ZW.241,,55089.3345031738,1159.17531415213
634,631,3.55,3.55,3.55,3.55,,,4,53,19,f37f1770-9612-463c-8ad3-0ec777f1ebec,ZW.241,,1804023.33496094,7106.23251723696
635,633,3.2,3.2,3.2,3.2,,,4,60,19,0d724a70-e20f-4739-9c90-71f56a9ffb00,ZW.241,,1311385.53135681,6158.68567181725
636,628,5.3,5.12,5.12,5.3,,,4,53,19,8f350c9b-c54e-41fa-bab3-11ca6f51bc68,ZW.241,,471975.634773254,3141.80846003434
637,634,2.85,2.55,2.55,2.85,,,4,60,19,d97a2e56-2368-4f0d-a25b-61f688c2a1f3,ZW.241,,4022587.20705414,12406.3031632513
638,635,8.83,8.83,8.83,8.83,,,4,40,19,5a069d85-8277-4bac-997b-e429b5c99713,ZW.241,,974979.050041199,4564.45395460602
639,1021,2.65,2.35,2.35,2.65,,,4,41,19,6160f181-883d-4e84-9bc3-f4893ebe16c9,OV.241,,818360.349845886,6068.80227956804
640,SM010,11.4,10.9,10.9,11.4,,,2,10,11,1b654aad-82a6-4747-afb1-0d2970f8810f,ZW.250,,1043522.04930878,5157.55853890664
641,660,8.1,7.9,7.9,8.1,,,4,40,19,9f356b79-2571-42e1-aa7d-cb4c5192269e,ZW.241,,1818282.74228668,6504.73635565008
642,661,7.8,7.6,7.6,7.8,,,4,40,19,445070a3-c4a8-4a8a-b2d1-4b23a81df9d8,ZW.241,,285852.462982178,3068.69538336471
643,662,7.7,7.5,7.5,7.7,,,4,40,19,a2797686-f312-40f2-b127-3358993e1473,ZW.241,,1218141.79524994,5562.1947694684
644,OV172,3.95,3.65,3.65,3.95,,,2,3,2,85c413a3-b9d3-4ca2-a54f-ebc6e33b4325,ZW.250,,9449209.88282776,22911.0167766846
645,148,-1,-1.4,-1.4,-1,,,5,79,14,b9f17629-2a7b-4934-8cfd-13c509f77436,ZR.248,,1101372.79618073,11345.290859212
646,632,2.89,2.89,2.89,2.89,,,4,53,19,3a2b0ca6-8b74-4eda-9b6d-d4ac25870d0d,ZW.241,,239383.928215027,1882.79722807963
647,910,3,3,3,3,,,4,35,19,b0535c55-6fe5-4096-87bc-c9471a7c0f9a,ZW.241,,213813.86505127,2000.95322255988
648,906,5.65,5.65,5.65,5.65,,,4,60,19,29243456-7c4d-4ae7-8b2b-8f2e8a6c15f4,ZW.241,,28425.8993606567,725.583361075852
649,138,-0.3,-0.3,-0.3,-0.3,,,5,67,14,a2550855-69da-4708-a041-59e1d7a7ddb0,ZW.244,,2170845.93759918,8200.34656991561
650,358,4.6,4.4,4.4,4.6,,,3,55,18,ac70d913-1608-4613-b664-85c237bcded0,ZW.246,,1410303.65970612,7310.57767330876
651,359,1.15,0.95,0.95,1.15,,,3,32,15,a09ce8b6-4bf2-4c2f-a7ac-ed8e03a6a9b7,ZW.246,,301326.821411133,2305.97255901533
652,366,0.2,-0.1,-0.1,0.2,,,4,41,19,2a0f4be0-4974-4654-98ee-3c807b2fae9f,ZW.241,,418137.109634399,4065.80243085047
653,367,0.95,0.6,0.6,0.95,,,4,33,19,6c02064f-4b9f-48fb-8193-7ec41cd4412c,ZW.241,,467983.293441772,5348.09672721956
654,369,0.5,0.2,0.2,0.5,,,4,33,19,4ec7df97-f406-4c80-992b-97468df545fd,ZW.241,,736420.924209595,4035.38229340359
655,272,0.6,0.4,0.4,0.6,,,3,36,15,f4a47d99-b43b-441a-9245-d4c3acce760f,ZW.245,,531623.261123657,4182.74717893001
656,273,1.1,0.9,0.9,1.1,,,3,36,15,4f598fea-d948-4cc1-83d0-93435dd21ecd,ZW.245,,673158.602485657,4122.30007864561
657,274,1.2,0.9,0.9,1.2,,,3,32,15,0cd1e413-6f07-4db7-9a08-59861592ade3,ZW.246,,67828.2783660889,1353.36925204552
658,275,0.45,0.2,0.2,0.45,,,3,32,15,01557391-84cb-4baa-b407-979a9098c7f7,ZW.246,,3475549.42086029,15980.6497241368
659,276,1.1,0.95,0.95,1.1,,,3,32,15,879d55d8-3407-47e0-88c3-48e3470ce086,ZW.246,,1030091.12142944,5425.93436568498
660,277,-0.3,-0.4,-0.4,-0.3,,,3,36,15,42d2f461-e21c-46d4-b114-3dbcc2f83cb8,ZW.245,,1199237.21574402,4434.52423370278
661,278,3.9,3.7,3.7,3.9,,,3,27,15,c4256e3c-6c15-43ee-85b1-8b91ca9f0357,ZW.246,,680461.777389526,3744.33475023069
662,304,0.55,0.45,0.45,0.55,,,3,62,20,d00dcece-ef5a-495b-bd39-2d1ff32bcb3d,OV.242,,731778.293869019,4177.34410050261
663,306,1,0.75,0.75,1,,,3,62,20,7c11b510-2848-4ae5-b652-f954851f3d12,OV.242,,2249712.34738159,12870.5748437062
664,308,-0.5,-0.65,-0.65,-0.5,,,3,54,15,9cae9315-2ece-4b7b-a091-d9594b02ba28,ZW.245,,5239210.58850098,11470.1015752486
665,309,-0.4,-0.5,-0.5,-0.4,,,3,54,15,3936ac35-3f34-434e-8739-afdb9dd04a3f,ZW.245,,3021087.14444733,8219.47190574255
666,913,0.9,0.6,0.6,0.9,,,4,33,19,d70b4554-2d69-400d-9a56-3daee107a4bb,ZW.241,,2042396.30934143,9112.10795179381
667,916,1.35,1.35,1.35,1.35,,,4,60,19,4f58848c-592e-4531-817a-6a27524ac5d3,ZW.241,,156235.542984009,1646.82005810958
668,917,6.35,6.35,6.35,6.35,,,4,31,19,18e758b2-c9ba-497d-ae54-730152e24a2f,ZW.241,,705256.346542358,4154.09107223975
669,918,5.65,,,5.65,,,4,31,19,94b68694-add4-40c6-ad58-ecc9fe61be9a,ZW.241,,146168.355163574,1817.64610934354
670,919,5.45,0,0,5.45,,,4,31,19,76b5df49-71d7-4228-a84b-a01eb3836d4b,ZW.241,,232780.525543213,2323.38182808406
671,OV210,8.9,8.4,8.4,8.9,,,2,3,2,8505fcfd-0570-4a9b-99da-49c9071203bc,ZW.250,,932678.207328796,6274.64542865434
672,473,-0.2,-0.5,-0.5,-0.2,,,4,51,19,48566ce8-1229-4aeb-a4c6-c007be3433e9,ZW.241,,1447283.17173767,5459.05312002042
673,370,0.7,0.5,0.5,0.7,,,4,33,19,06209274-5f02-4412-a2aa-b2e1dcee9763,ZW.241,,501865.074920654,3638.53973418618
674,467,0.85,0.65,0.65,0.85,,,4,60,19,16d00785-4b02-4150-8731-68ac4e3c3e1f,ZW.241,,2834885.3204422,11106.0543022007
675,468,0.25,0.25,0.25,0.25,,,4,60,19,0179f4fb-40ae-4712-9b7f-2648d052b76d,IJ.241,,363601.639816284,4266.76065559497
676,469,0.05,-0.1,-0.1,0.05,,,4,60,19,29c2ad80-b9c3-493a-95d3-cbda44577de9,IJ.241,,1367634.70062256,8419.20046307131
677,470,0.1,-0.1,-0.1,0.1,,,4,51,19,25e965cc-761a-474e-9f1a-f1f42f4260e2,ZW.241,,1622890.52367401,7060.03670243567
678,VH1062,0,0,0,0,,,2,25,10,52d15188-a18a-45dd-a012-fbddcea63e46,ZW.250,,52393.161491394,1779.73445992686
679,VH1061,-0.5,-0.8,-0.8,-0.5,,,2,25,10,ff9512a9-200a-4f5c-820f-ea55893ceef2,ZW.250,,79557.9559860229,5919.57875797852
680,VH99,-1.1,-1.4,-1.4,-1.1,,,2,25,10,c1fa1706-c889-48ee-ba2d-c9710be2bdad,ZW.252,,369595.685943604,4567.69813772053
681,392,3.1,2.7,2.7,3.1,,,4,38,19,953e7d85-e090-45fa-956c-ad11465b8049,ZW.241,,312508.031761169,2748.80367362696
682,393,0.9,0.65,0.65,0.9,,,4,38,19,dd2d15ac-3d41-44bd-a5c6-ab2ebb44dd56,ZW.241,,1967911.36951447,6177.77110733768
683,394,0.1,-0.1,-0.1,0.1,,,4,51,19,2abea8be-e072-4c21-8e9f-5173be7bbcd6,ZW.241,,425605.433319092,3134.88742681207
684,419,4.35,4,4,4.35,,,4,48,19,c39ba8e4-18f9-4eee-85b3-d3720ed49b83,ZW.241,,1055204.31196594,4545.55217455869
685,420,4.1,3.9,3.9,4.1,,,4,31,19,ec41ef5b-f625-44f9-9762-1a5428a6cab3,ZW.241,,1011238.98065948,4496.58892560966
686,421,3.2,2.8,2.8,3.2,,,4,31,19,b9901c61-c4c0-4dda-ac3e-cf98721916d0,ZW.241,,718710.215255737,4283.9551012921
687,422,2.1,1.9,1.9,2.1,,,4,38,19,287a2998-35a6-4f98-933f-828f4743ed42,ZW.241,,1102564.36741638,4389.34604558619
688,531,7.6,7.4,7.4,7.6,,,4,40,19,62a3c1fd-2069-4bd5-8d0f-0b3c0927f49f,ZW.241,,340894.014144897,2408.41730810479
689,116,-0.95,-1.15,-1.15,-0.95,,,5,74,14,9c89524c-1a9e-4ac4-b221-6bbb2e9b883a,ZR.248,,188665.408699036,1921.58266016531
690,SM006,9.4,9.1,9.1,9.4,,,2,10,11,aaf41cbd-5966-400a-b83a-f83a20e85c1f,ZW.250,,2344749.58522797,10418.5748143445
691,184,-0.65,-1.05,-1.05,-0.65,,,5,74,14,7b90f273-0989-4e3d-afad-7840cda6cfba,ZR.248,,139792.471305847,1810.31645470077
692,146,-1.15,-1.55,-1.55,-1.15,,,5,74,14,5e2dccd7-5462-4aee-a637-adeca7382d0a,ZR.248,,636119.786384583,6691.07367943293
693,VH2108,,,,,,,1,6,1,f31c615e-da9c-4489-819c-755be664dab9,ZR.246,,94910.4766616821,1341.11073347062
694,993,-0.4,-0.4,-0.4,-0.4,,,5,68,22,efcab4e4-fa09-4705-88ac-87e46f68fc88,VM.243,,295320.761672974,4840.40213545452
695,MV132,9.24,9.24,9.24,9.24,,,2,17,6,927d286a-cfcf-4fc1-8e06-8dbed95a6122,ZW.250,,519559.79586792,4182.34481946231
696,471,-0.2,-0.35,-0.35,-0.2,,,4,51,19,3c437c2b-1ef2-4af5-b533-a211487caa00,ZW.241,,615270.865379333,3524.11257395503
697,MV134,9.9,9.9,9.9,9.9,,,2,17,6,db44255b-b7b7-4eb5-af83-744a2bfdad05,ZW.250,,720167.929580688,4131.78376348881
698,MV082,9.1,8.65,8.65,9.1,,,2,17,6,d6456d21-9ea5-43e6-9222-2dd8b3c182c6,ZW.250,,781969.303329468,5465.60382121792
699,612,3.05,3,3,3.05,,,4,49,19,491645c7-2a9f-4acf-a888-8e58292f4a0e,ZW.241,,1317096.84551239,7609.5890431979
700,613,3.8,3.75,3.75,3.8,,,4,49,19,74f7fa2c-8161-4c64-9a0c-7087fb311bf4,ZW.241,,367315.032577515,2786.38605076072
701,MV044,12.55,12.15,12.15,12.55,,,2,13,10,d2c3fb97-3ec2-421d-bfca-2a2801db149d,ZW.250,,425736.243759155,3371.77425752662
702,499,0.6,0.6,0.6,0.6,,,4,60,19,5e8f137f-22c9-468d-820f-293430de7dec,IJ.241,,375518.378997803,3215.0729353795
703,500,0.85,0.75,0.75,0.85,,,4,60,19,cba9f651-ed2a-46c2-8c97-76425b675e20,IJ.241,,194055.905097961,1977.13325992202
704,501,3,3,3,3,,,4,41,19,0a37848f-b579-4bb8-aefa-47509e71600b,ZW.241,,562702.086860657,4073.19714362617
705,502,1.7,1.55,1.55,1.7,,,3,57,20,bb3b2358-9b7a-4b8a-9c64-78b3466c018b,OV.241,,181531.748840332,2646.64148336713
706,503,1.45,1.25,1.25,1.45,,,3,57,20,c640f5b1-bb61-4ca6-bef4-63e131b83a2f,OV.241,,340593.626441956,2820.57196493443
707,505,0.25,0,0,0.25,,,4,33,19,82fcabb0-6ebd-45cb-82f7-3b85c25d2a8b,ZW.241,,290706.526191711,2897.17681397279
708,506,0.65,0.2,0.2,0.65,,,4,33,19,952af12a-d5ba-47cd-91b5-ad020adc6d06,ZW.241,,535648.954139709,4126.91335881481
709,533,7.1,6.9,6.9,7.1,,,4,40,19,0dcc48c5-4c67-4e2d-a126-096e88883e30,ZW.241,,645989.256942749,4156.11967946621
710,534,8.6,8.6,8.6,8.6,,,4,40,19,5f023f2d-5bb1-49d1-8d38-136da627180a,ZW.241,,298737.157012939,2125.01686649089
711,535,10.12,10.12,10.12,10.12,,,4,40,19,7c89b730-a2dc-45c8-b8de-a0c3ea3d9346,ZW.241,,342809.966697693,3000.95210138632
712,536,9.23,9.23,9.23,9.23,,,4,40,19,2842b320-cf91-43d5-901d-87d58d7d4b41,ZW.241,,190160.681930542,2706.70300961956
713,537,9.02,9.02,9.02,9.02,,,4,45,19,8e91a191-ea79-4258-9897-a3dac3400995,ZW.241,,138666.314277649,1516.03056937695
714,538,4.1,4.1,4.1,4.1,,,4,44,19,addad3c5-8fec-4a87-becd-580d3c1f9e76,ZW.241,,71313.1135406494,1085.45467259777
715,540,3.3,3.3,3.3,3.3,,,4,49,19,d289c76e-526b-4aa5-bb1a-e4a0118efc83,ZW.241,,29574.6110839844,769.056636419382
716,541,5.1,5,5,5.1,,,4,46,19,0991245a-b1f2-410f-bbb2-8a06b4d0bd89,ZW.241,,137690.04296875,1803.49161786584
717,663,3.85,3.7,3.7,3.85,,,4,44,19,32c58b1a-666b-4185-bb58-1127bb5eff0c,ZW.241,,1393617.51712036,5965.19132349737
718,994,-1.2,-1.3,-1.3,-1.2,,,5,29,12,50628366-e92b-4d16-9e42-4f07b5aead3b,VM.243,,55587.1185379028,1141.50460080729
719,1016,4.5,4.25,4.25,4.5,,,4,48,19,7d971604-c301-4ca2-9916-be2d38bab342,ZW.241,,682994.524528503,8117.3551838545
720,1017,4.75,4.75,4.75,4.75,,,4,41,19,1f12caa6-522c-4d34-968a-5db1ae845805,ZW.241,,989291.973953247,4341.60300682481
721,614,3.65,3.6,3.6,3.65,,,4,49,19,f9af3869-c4be-4388-ac1a-8a91620a4f85,ZW.241,,1211769.58493805,5438.59821707895
722,720,3.15,2.95,2.95,3.15,,,4,50,19,f7ff0abb-d9dd-4b97-9073-9ba1864b3805,ZW.241,,1087378.87168121,5340.43769264511
723,721,1.65,1.55,1.55,1.65,,,4,51,19,73a5bf13-04d9-4473-9dbd-641aa9717e17,ZW.241,,1167477.58795929,5200.96703931298
724,722,1.35,1.15,1.15,1.35,,,4,51,19,1b4a2f45-b9d5-413c-a9db-5a298ca7e22c,ZW.241,,961858.785858154,4842.62622640136
725,723,1.25,1,1,1.25,,,4,51,19,0348f0f4-acce-49a5-bbdb-73bf80435f91,ZW.241,,2720620.55249786,10218.9515927706
726,636,1.7,1.55,1.55,1.7,,,4,51,19,84b7432f-e880-43db-82d7-5f12c22539e7,ZW.241,,592158.51789093,3889.92043794739
727,637,1.4,1.15,1.15,1.4,,,4,51,19,00c9f1b5-9bbd-4e40-bff1-97696c80e7db,ZW.241,,83497.6915893555,1283.55402714127
728,638,1.3,1.1,1.1,1.3,,,4,51,19,047df202-c2c7-4727-a5db-e689ed7c3cdd,ZW.241,,1347085.93161011,5231.75912695262
729,639,1.5,1.5,1.5,1.5,,,4,60,19,69c284fa-f875-47a9-bd62-0743b36b65b2,ZW.241,,906122.126556396,4006.06362592506
730,640,2.05,2.05,2.05,2.05,,,4,60,19,d7d8a90f-6e59-4504-a03b-2476c5c7760f,ZW.241,,442379.289764404,2875.60781802937
731,641,2.15,2.15,2.15,2.15,,,4,60,19,2c947aaf-f51b-4879-bbc7-05ffb922ccfb,ZW.241,,203164.021316528,2110.40792099408
732,642,6.3,6.05,6.05,6.3,,,4,45,19,df7802c8-cdb7-4f20-bf7d-5abf9c77fb38,ZW.241,,3439331.86769867,9172.23686123547
733,279,3.35,3.15,3.15,3.35,,,3,27,15,39a61fca-4a0c-44a5-a3fc-8d05433dfde3,ZW.246,,1770053.33282471,6164.93019673887
734,280,3.2,3,3,3.2,,,3,27,15,6dcbf063-9a6d-41f2-8766-0d7ed8027d37,ZW.246,,558736.275688171,3275.40760758794
735,VH2067,0.3,0.2,0.2,0.3,,,1,1,1,3a533cae-419e-4fdb-8cef-6d2c5006a853,ZR.246,,1010001.27610016,4230.57607806302
736,583,6.9,6.7,6.7,6.9,,,4,48,19,1016d51d-3434-46ed-8069-79b33ec13cb7,ZW.241,,416309.274917603,3178.62053206871
737,985,-0.6,-1,-1,-0.6,-1,-0.1,5,68,22,b9617120-e939-4639-9652-b9c9bc31afda,IJ.252,,31397.1666564941,889.725029395082
738,974,-0.5,-0.7,-0.7,-0.5,,,5,42,14,2df9bbb1-7f3c-4c74-a652-1a85c3075aa8,ZR.248,,247678.97844696,2202.67545686904
739,986,-1.1,-1.3,-1.3,-1.1,,,5,42,14,1f74393b-f401-439e-8503-0b175db85122,ZR.248,,28253.8564300537,1304.29563896637
740,991,-0.35,-0.55,-0.55,-0.35,,,5,67,14,d0e3dd30-52f6-40b4-8fe1-189b63436d7b,ZW.244,,53242.0107803345,931.911371871602
741,102,-0.7,-0.9,-0.9,-0.7,,,5,67,14,4b81268e-00cb-47cc-ad0d-ffd61027c1b4,ZW.244,,708534.494270325,3964.50101303486
742,920,2.8,2.8,2.8,2.8,,,4,31,19,7f44ffd2-cf7b-42b0-9329-b5e59126311c,ZW.241,,141672.35357666,1779.6318871111
