FID,DD_BIJGEWERKT,ID,BOOMSOORT,PLANTJAAR,MONUMENTAAL,WAARDEVOL,HERDENKINGSBOOM,BOOMTYPE,STADSDEEL,SNOEICYCLUS,SNOEIPLANNING,STAMDIAMETER,STANDPLAATS,WIJKEN,STRAATNAAM,KAPVERGUNNING,KROONDIAMETER,PARTICIPATIE,HOOGTE,GROEIPLAATSVERBETERING,BOOMSTRUCTUUR,TOEKOMSTVERWACHTING,BESCHRIJVING_QRCODE,HOOGTE_EXACT,GEOMETRIE
GRN_BOMEN.30006,2023-02-02,30006,Fraxinus excelsior X,2002,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 13,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,9.60999966,POINT (181209.076 426506.112)
GRN_BOMEN.30040,2023-02-02,30040,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,tot 0.2 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,8.35000038,POINT (181299.227 426505.245)
GRN_BOMEN.29951,2023-02-02,29951,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.81999969,POINT (181265.063 426136.75)
GRN_BOMEN.29943,2023-02-02,29943,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.03000069,POINT (181108.646 426143.759)
GRN_BOMEN.77124,2023-02-02,77124,Tilia x europaea -,2021,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,tot 0.2 m,Gras: Schraal gras 2x,Bijsterhuizen,,,0,,6 tot 12 m,Terracottum,Hoofdstructuur,Normaal (> 15 jaar),,11.88000011,POINT (181416.7 426167.096)
GRN_BOMEN.29886,2023-02-02,29886,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.01000023,POINT (181217.775 426166.688)
GRN_BOMEN.29879,2023-02-02,29879,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,8,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,18.5,POINT (181358.796 426165.632)
GRN_BOMEN.29891,2023-02-02,29891,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.75,POINT (181116.905 426171.766)
GRN_BOMEN.29892,2023-02-02,29892,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.13999939,POINT (181096.468 426173.239)
GRN_BOMEN.29893,2023-02-02,29893,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.35000038,POINT (181076.235 426174.65)
GRN_BOMEN.29940,2023-02-02,29940,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.46999931,POINT (181050.612 426148.405)
GRN_BOMEN.43660,2023-02-02,43660,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.3 tot 0.5 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,6,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,10.26000023,POINT (180871.396 426330.247)
GRN_BOMEN.43662,2023-02-02,43662,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,3,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,7.92999983,POINT (180912.394 426323.731)
GRN_BOMEN.64071,2023-02-02,64071,Populus x canadensis X,1980,,,,Niet vrij uitgroeiend,,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,,,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.43000031,POINT (180575.553 426296.591)
GRN_BOMEN.64072,2023-02-02,64072,Populus x canadensis X,1980,,,,Niet vrij uitgroeiend,,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,,,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.14999962,POINT (180574.408 426308.06)
GRN_BOMEN.64080,2023-02-02,64080,Populus x canadensis X,1991,,,,Niet vrij uitgroeiend,,1x/4 jaar,,0.5 tot 1.0 m,Gras: Schraal gras 2x,,,,11,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,21.37000084,POINT (180543.834 426319.389)
GRN_BOMEN.29990,2023-02-02,29990,Fraxinus excelsior X,1995,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,8.51000023,POINT (180989.658 426314.27)
GRN_BOMEN.29992,2023-02-02,29992,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,4,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,9.78999996,POINT (180960.022 426317.823)
GRN_BOMEN.29988,2023-02-02,29988,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,10.05000019,POINT (181019.158 426311.042)
GRN_BOMEN.29989,2023-02-02,29989,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,8.06999969,POINT (181004.386 426312.635)
GRN_BOMEN.29991,2023-02-02,29991,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,4,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,7.34000015,POINT (180981.739 426314.258)
GRN_BOMEN.29993,2023-02-02,29993,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,6,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,10.02000046,POINT (180945.276 426319.661)
GRN_BOMEN.29994,2023-02-02,29994,Fraxinus excelsior X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,,0.2 tot 0.3 m,Beplanting: Overig,Bijsterhuizen,Bijsterhuizen 11,,5,,6 tot 12 m,,Secundaire structuur,Normaal (> 15 jaar),,9.39000034,POINT (181029.487 426309.659)
GRN_BOMEN.29904,2023-02-02,29904,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,16,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.02000046,POINT (180854.898 426200.605)
GRN_BOMEN.29909,2023-02-02,29909,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.09000015,POINT (180757.312 426219.905)
GRN_BOMEN.29907,2023-02-02,29907,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.62999916,POINT (180795.816 426210.37)
GRN_BOMEN.29928,2023-02-02,29928,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.45999908,POINT (180788.496 426183.073)
GRN_BOMEN.29929,2023-02-02,29929,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,19.80999947,POINT (180807.447 426179.714)
GRN_BOMEN.29930,2023-02-02,29930,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,19.37999916,POINT (180826.38 426176.514)
GRN_BOMEN.29927,2023-02-02,29927,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,21.64999962,POINT (180768.032 426186.586)
GRN_BOMEN.29933,2023-02-02,29933,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.80999947,POINT (180908.33 426164.093)
GRN_BOMEN.29901,2023-02-02,29901,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.40999985,POINT (180914.339 426191.894)
GRN_BOMEN.29902,2023-02-02,29902,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.37000084,POINT (180895.049 426194.663)
GRN_BOMEN.29903,2023-02-02,29903,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.04999924,POINT (180874.731 426197.456)
GRN_BOMEN.29905,2023-02-02,29905,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.56999969,POINT (180835.58 426203.683)
GRN_BOMEN.29906,2023-02-02,29906,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.81999969,POINT (180816.221 426206.886)
GRN_BOMEN.29908,2023-02-02,29908,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.96999931,POINT (180776.461 426213.959)
GRN_BOMEN.29910,2023-02-02,29910,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,18.49,POINT (180737.422 426224.968)
GRN_BOMEN.29911,2023-02-02,29911,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,18.63,POINT (180717.87 426228.884)
GRN_BOMEN.29924,2023-02-02,29924,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180710.37 426197.77)
GRN_BOMEN.29925,2023-02-02,29925,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,10,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,17.22,POINT (180729.772 426193.972)
GRN_BOMEN.29926,2023-02-02,29926,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180749.317 426190.25)
GRN_BOMEN.29931,2023-02-02,29931,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.63999939,POINT (180846.527 426173.207)
GRN_BOMEN.29932,2023-02-02,29932,Populus x canadensis X,2012,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,8,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.76000023,POINT (180867.211 426170.049)
GRN_BOMEN.53106,2023-02-02,53106,Populus x canadensis X,2011,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,6,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.72999954,POINT (180887.769 426167.009)
GRN_BOMEN.29897,2023-02-02,29897,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.13999939,POINT (180995.539 426185.52)
GRN_BOMEN.29895,2023-02-02,29895,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,21.37000084,POINT (181035.526 426177.912)
GRN_BOMEN.29939,2023-02-02,29939,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,23.28000069,POINT (181029.517 426150.155)
GRN_BOMEN.29938,2023-02-02,29938,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.10000038,POINT (181008.906 426152.011)
GRN_BOMEN.29896,2023-02-02,29896,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.67000008,POINT (181015.372 426181.33)
GRN_BOMEN.29937,2023-02-02,29937,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,21.03000069,POINT (180990.216 426154.22)
GRN_BOMEN.29965,2023-02-02,29965,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.07999992,POINT (180587.736 426265.849)
GRN_BOMEN.29916,2023-02-02,29916,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,20.96999931,POINT (180621.389 426252.434)
GRN_BOMEN.29917,2023-02-02,29917,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,15,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,22.20000076,POINT (180601.427 426257.096)
GRN_BOMEN.29963,2023-02-02,29963,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,17.98,POINT (180571.371 426216.249)
GRN_BOMEN.29964,2023-02-02,29964,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,8,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,14.38,POINT (180576.131 426222.755)
GRN_BOMEN.64066,2023-02-02,64066,Populus x canadensis X,1980,,,,Niet vrij uitgroeiend,,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,,,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180538.057 426195.809)
GRN_BOMEN.29912,2023-02-02,29912,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,12,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,16.31,POINT (180698.004 426232.681)
GRN_BOMEN.29913,2023-02-02,29913,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,13,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,17.03,POINT (180678.669 426236.97)
GRN_BOMEN.29914,2023-02-02,29914,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,17.67,POINT (180659.798 426241.561)
GRN_BOMEN.29915,2023-02-02,29915,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,16.64,POINT (180640.75 426247.499)
GRN_BOMEN.29918,2023-02-02,29918,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180591.084 426218.414)
GRN_BOMEN.29919,2023-02-02,29919,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180610.709 426214.042)
GRN_BOMEN.29920,2023-02-02,29920,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,9,,18 tot 24 m,,Hoofdstructuur,Normaal (> 15 jaar),,18.65,POINT (180630.03 426209.745)
GRN_BOMEN.29921,2023-02-02,29921,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,9,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,15.66,POINT (180651.498 426206.856)
GRN_BOMEN.29922,2023-02-02,29922,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,7,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,17.84,POINT (180670.043 426204.486)
GRN_BOMEN.29923,2023-02-02,29923,Populus x canadensis X,1990,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,Bijsterhuizen,Wijchenseweg,,14,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,16.12,POINT (180690.274 426201.83)
GRN_BOMEN.64067,2023-02-02,64067,Populus x canadensis X,1980,,,,Niet vrij uitgroeiend,,1x/4 jaar,Snoeien 2023,0.3 tot 0.5 m,Gras: Schraal gras 2x,,,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180545.883 426197.658)
GRN_BOMEN.64068,2023-02-02,64068,Populus x canadensis X,1980,,,,Niet vrij uitgroeiend,,1x/4 jaar,Snoeien 2023,0.5 tot 1.0 m,Gras: Schraal gras 2x,,,,11,,12 tot 18 m,,Hoofdstructuur,Normaal (> 15 jaar),,0,POINT (180553.7 426200.236)
GRN_BOMEN.31844,2023-02-02,31844,Quercus robur 0,1950,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 1x,t Broek,Smallesteeg,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.17000008,POINT (181891.862 426507.089)
GRN_BOMEN.31788,2023-02-02,31788,Quercus robur 0,1950,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 3x,t Broek,Smallesteeg,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.04999924,POINT (181856.161 426442.185)
GRN_BOMEN.31843,2023-02-02,31843,Quercus robur 0,1950,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 1x,t Broek,Smallesteeg,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.18000031,POINT (181890.215 426504.189)
GRN_BOMEN.31792,2023-02-02,31792,Quercus robur 0,1950,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 3x,t Broek,Smallesteeg,,12,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.26000023,POINT (181864.473 426456.171)
GRN_BOMEN.34347,2023-02-02,34347,Quercus robur 0,1970,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.5 tot 1.0 m,Gras: Schraal gras 3x,t Broek,Smallesteeg,,9,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,16.02000046,POINT (181885.569 426512.046)
GRN_BOMEN.31797,2023-02-02,31797,Quercus robur 0,1950,,Ja,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 3x,t Broek,Smallesteeg,,10,,12 tot 18 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,17.67000008,POINT (181885.902 426496)
GRN_BOMEN.31787,2023-02-02,31787,Quercus robur 0,1950,,,,Niet vrij uitgroeiend,Lindenholt,1x/4 jaar,Snoeien 2024,0.3 tot 0.5 m,Gras: Schraal gras 3x,t Broek,Smallesteeg,,9,,18 tot 24 m,,Groenstructuur vlakken,Normaal (> 15 jaar),,19.55999947,POINT (181855.87 426440.4)
