objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
817;364.0;Strijp 1;Drents Dorp;Lochemstraat trap;Lochemstraat trap;794.273221455;114.87956482641701;"{""coordinates"": [[[5.440469086399226, 51.44859262470548], [5.440184942519912, 51.4484707523875], [5.439892341828742, 51.448709343985094], [5.4401498649928275, 51.44883400215401], [5.440469086399226, 51.44859262470548]]], ""type"": ""Polygon""}";51.44865100642075, 5.440176320032727
819;153.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Languedoclaan;Languedoclaan;400.0;80.0;"{""coordinates"": [[[5.437416090344121, 51.48295895931827], [5.437415891623395, 51.48277918644937], [5.437127967741996, 51.48277931058531], [5.437128165325183, 51.48295908345565], [5.437416090344121, 51.48295895931827]]], ""type"": ""Polygon""}";51.48286913501134, 5.4372720287586125
821;155.0;Tongelre;Tongelresche Akkers;Koperblazerspad;Koperblazerspad;400.0;80.0;"{""coordinates"": [[[5.525564877467197, 51.43632569807621], [5.525564331769459, 51.436145925142554], [5.5252767026087355, 51.43614626648485], [5.52527724716793, 51.43632603941884], [5.525564877467197, 51.43632569807621]]], ""type"": ""Polygon""}";51.436235982339916, 5.525420789753646
822;156.0;Woensel zuid;Limbeek-Zuid;Clara Wichmannstraat;Clara Wichmannstraat;1513.07031844;180.779655784395;"{""coordinates"": [[[5.4661369215150915, 51.44410832285468], [5.466305780704049, 51.44425239271552], [5.467161720814122, 51.44401057615494], [5.467025214345953, 51.44380198175924], [5.4661369215150915, 51.44410832285468]]], ""type"": ""Polygon""}";51.4440366152024, 5.466674008800749
823;157.0;Strijp 1;Het Ven;Hugo de Grootplein;Hugo de Grootplein;3583.14818787;260.888893427586;"{""coordinates"": [[[5.440786993514093, 51.440803955991306], [5.44087466435625, 51.43994248350052], [5.440210656277398, 51.44004150202086], [5.440300261248598, 51.44079011045695], [5.440786993514093, 51.440803955991306]]], ""type"": ""Polygon""}";51.44037338945319, 5.440549059071578
826;160.0;Gestel;Genderbeemd;Henkenshage;Henkenshage;400.0;80.0;"{""coordinates"": [[[5.43456582290499, 51.42313993980553], [5.434565636212599, 51.422960166146375], [5.434278089886625, 51.42296028303264], [5.4342782754432655, 51.42314005669319], [5.43456582290499, 51.42313993980553]]], ""type"": ""Polygon""}";51.4230501114786, 5.434421956111806
827;161.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Mainelaan;Mainelaan;531.19831548;95.727182026986;"{""coordinates"": [[[5.435699111406978, 51.48533420199746], [5.435982907165216, 51.48535341050136], [5.436049697313448, 51.48508923576741], [5.43582266215697, 51.485073224302525], [5.435699111406978, 51.48533420199746]]], ""type"": ""Polygon""}";51.48521735519391, 5.435886783254713
836;170.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Grenoblelaan;Grenoblelaan;2842.76671511;231.787027420701;"{""coordinates"": [[[5.445362461496974, 51.48029169360495], [5.445069765233525, 51.48000997822245], [5.444425728221529, 51.48066528989528], [5.444959040947597, 51.48083951188403], [5.445362461496974, 51.48029169360495]]], ""type"": ""Polygon""}";51.48045854671309, 5.444934468492295
838;172.0;Stratum;Burghplan;Pieter Neefspad;Pieter Neefspad // Weissenbruchlaan;7185.09509532;414.204739276101;"{""coordinates"": [[[5.506083295161765, 51.428280260935935], [5.506160818998989, 51.428615590895014], [5.508405542059281, 51.42819161851876], [5.5082357058082065, 51.42773659745471], [5.506083295161765, 51.428280260935935]]], ""type"": ""Polygon""}";51.42819342183553, 5.5072823088015355
839;173.0;Strijp 1;Drents Dorp;Apeldoornstraat;Apeldoornstraat;7878.22511946;466.704025972368;"{""coordinates"": [[[5.440503710850478, 51.44683439606574], [5.440054967302039, 51.44665343003518], [5.438462354850259, 51.448106627753475], [5.439069478105196, 51.44826565356749], [5.440503710850478, 51.44683439606574]]], ""type"": ""Polygon""}";51.4474875232272, 5.439496795915528
840;174.0;Woensel noord 1;Woenselse Heide;Zuiderzeelaan;Zuiderzeelaan;400.0;80.0;"{""coordinates"": [[[5.465991692131142, 51.478615404754464], [5.46599138100616, 51.478435631990095], [5.465703484094138, 51.47843582651123], [5.4657037940826445, 51.478615599276566], [5.465991692131142, 51.478615404754464]]], ""type"": ""Polygon""}";51.47852561569223, 5.4658475878285975
844;178.0;Woensel noord 1;Achtse Barrier-Hoeven;Fontainebleaulaan;Fontainebleaulaan;400.0;80.0;"{""coordinates"": [[[5.439808110097843, 51.49071478216554], [5.43980790188031, 51.490535009405455], [5.439519928921957, 51.490535139482866], [5.4395201360015015, 51.49071491224442], [5.439808110097843, 51.49071478216554]]], ""type"": ""Polygon""}";51.49062496088377, 5.439664019225343
849;183.0;Gestel;Schrijversbuurt;Hof van Eden;Hof van Eden;400.0;80.0;"{""coordinates"": [[[5.47354151699098, 51.43307093608808], [5.473541176792402, 51.432891162822365], [5.473253567665902, 51.43289137583372], [5.473253906728979, 51.433071149100584], [5.47354151699098, 51.43307093608808]]], ""type"": ""Polygon""}";51.432981156020325, 5.473397542044636
853;187.0;Strijp 1;Schouwbroek;Loggerstraat;Loggerstraat;310.180050925;72.56849078026019;"{""coordinates"": [[[5.453806279943462, 51.43753073836875], [5.45362321076847, 51.43749506183067], [5.453503327133527, 51.437679978689566], [5.453697482069575, 51.437723191475314], [5.453806279943462, 51.43753073836875]]], ""type"": ""Polygon""}";51.43760848138755, 5.453657258937885
857;191.0;Woensel noord 1;Kerkdorp Acht;Nierstraat;Nierstraat;400.0;80.0;"{""coordinates"": [[[5.4312994764626525, 51.48084585769007], [5.4312993022103075, 51.48066608483203], [5.431011391838305, 51.48066619397445], [5.431011564954688, 51.48084596683469], [5.4312994764626525, 51.48084585769007]]], ""type"": ""Polygon""}";51.48075602589192, 5.43115543386631
858;192.0;Gestel;Hanevoet;Vaeshartelt;Vaeshartelt;583.45064854;111.92050937482;"{""coordinates"": [[[5.443603354817313, 51.41794975724155], [5.443002748288715, 51.41786339979311], [5.44292897895975, 51.41797607694627], [5.443483400284918, 51.41806823417954], [5.443603354817313, 51.41794975724155]]], ""type"": ""Polygon""}";51.41796449404076, 5.4432599014853675
859;193.0;Gestel;Hanevoet;Schatzenburg;Schatzenburg;400.0;80.0;"{""coordinates"": [[[5.4400669648475, 51.414642639989964], [5.440066756208175, 51.41446286616139], [5.439779263550482, 51.41446299657939], [5.439779471057655, 51.414642770407816], [5.4400669648475, 51.414642639989964]]], ""type"": ""Polygon""}";51.41455281834364, 5.43992311391611
865;199.0;Gestel;Genderbeemd;Ruwenberg;Ruwenberg;400.0;80.0;"{""coordinates"": [[[5.438961226095482, 51.42538799534231], [5.438961022236697, 51.42520822179176], [5.4386734617341554, 51.425208349527], [5.438673664458914, 51.42538812307886], [5.438961226095482, 51.42538799534231]]], ""type"": ""Polygon""}";51.42529817249406, 5.438817343631271
868;202.0;Tongelre;Doornakkers-West;Groenstraat;Groenstraat;2239.4814367;221.52217182150002;"{""coordinates"": [[[5.503953522877001, 51.44324745488862], [5.503675499496143, 51.44401792837084], [5.504088913975699, 51.44401218751172], [5.504308094700025, 51.44331384427904], [5.503953522877001, 51.44324745488862]]], ""type"": ""Polygon""}";51.443652940422155, 5.50400144058468
870;205.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Fransebaan;Fransebaan;6094.76670422;399.917999375206;"{""coordinates"": [[[5.451351251496302, 51.480206245193095], [5.451045845008978, 51.47973778830481], [5.450378986471934, 51.480369835916434], [5.451453564491957, 51.480545168578445], [5.451540707845541, 51.48086603217911], [5.452051448999443, 51.480786487561275], [5.452010384201608, 51.480214282397206], [5.451351251496302, 51.480206245193095]]], ""type"": ""Polygon""}";51.48034886652839, 5.451325358444771
875;210.0;Strijp 1;Eliasterrein, Vonderkwartier;Hagenkampweg Noord;Hagenkampweg Noord;1957.93423776;248.605980108559;"{""coordinates"": [[[5.467827981283944, 51.434395655418534], [5.467559983406901, 51.43440450587839], [5.4676171145916035, 51.435357589483], [5.467880485725468, 51.4353429659807], [5.467827981283944, 51.434395655418534]]], ""type"": ""Polygon""}";51.43487390891341, 5.467721178689284
876;211.0;Strijp 1;Philipsdorp;Den Bult;Den Bult 1;400.0;80.0;"{""coordinates"": [[[5.459537942114758, 51.439787344115125], [5.459250289411544, 51.43978752262325], [5.459250573285524, 51.439967295897226], [5.4595382271229616, 51.43996711738681], [5.459537942114758, 51.439787344115125]]], ""type"": ""Polygon""}";51.43987732006467, 5.459394257983579
878;213.0;Tongelre;Villapark;Zilvermeeuwlaan;Zilvermeeuwlaan;1747.62922429;231.28215459420602;"{""coordinates"": [[[5.498688701157928, 51.442348636782945], [5.497490456996793, 51.44186556797428], [5.497410240641327, 51.44195223357702], [5.497349630562495, 51.442018899665506], [5.498538479823744, 51.44246103370954], [5.498688701157928, 51.442348636782945]]], ""type"": ""Polygon""}";51.44216553921693, 5.4979974838047525
879;214.0;Tongelre;Doornakkers-Oost;Herzenbroekweg;Herzenbroekweg;3239.36910599;231.18926404424099;"{""coordinates"": [[[5.518325069375402, 51.44032875882762], [5.517655255097877, 51.44036591694475], [5.517875446145403, 51.440972442591594], [5.518603339486883, 51.440871505965994], [5.518325069375402, 51.44032875882762]]], ""type"": ""Polygon""}";51.44064084704128, 5.51811158044208
880;215.0;Park Centrum;Looiakkers;Alberdingk Thijmlaan;Alberdingk Thijmlaan 1;1960.975972655;234.044473597059;"{""coordinates"": [[[5.481626019387948, 51.425360648497836], [5.4805003443358205, 51.425850295112916], [5.480676874145686, 51.42596994205408], [5.481863925393006, 51.425508993243184], [5.481626019387948, 51.425360648497836]]], ""type"": ""Polygon""}";51.42566282470313, 5.481190655727839
881;216.0;Stratum;Joriskwartier;Rozemarijnstraat;Rozemarijnstraat;400.0;80.0;"{""coordinates"": [[[5.489498959511209, 51.42811086998729], [5.4894985562426095, 51.42793109672796], [5.489210978474203, 51.42793134902237], [5.489211380607833, 51.42811112228377], [5.489498959511209, 51.42811086998729]]], ""type"": ""Polygon""}";51.42802110956446, 5.489354968708954
882;217.0;Centrum;Binnenstad;Stadhuisplein;Stadhuisplein;2340.049043515;194.863861047178;"{""coordinates"": [[[5.479967343588401, 51.43511758717444], [5.479653713105267, 51.435453245516655], [5.480275189761825, 51.43570670280525], [5.480650195272797, 51.435394951057255], [5.479967343588401, 51.43511758717444]]], ""type"": ""Polygon""}";51.43541566695346, 5.480139401260858
887;222.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;Roodkapje;3219.7587968;221.981509937813;"{""coordinates"": [[[5.4808872819309515, 51.48791109693734], [5.4805644047141735, 51.487890416213126], [5.48010414346528, 51.4883462280849], [5.48082991031321, 51.48855504649005], [5.481156476802614, 51.48832967910851], [5.4808872819309515, 51.48791109693734]]], ""type"": ""Polygon""}";51.48822783064731, 5.480673543101999
888;223.0;Park Meerland;Meerrijk;Zandstrand;Park Meerland 1;683.75086728;104.95048990669;"{""coordinates"": [[[5.405470758880942, 51.44244933220933], [5.4051370303138295, 51.442556219634156], [5.405283649786206, 51.442774955743246], [5.405601107715857, 51.44269350664723], [5.405470758880942, 51.44244933220933]]], ""type"": ""Polygon""}";51.44261631402496, 5.405374257042616
889;224.0;Woensel zuid;Oude Gracht-West;Ajaxlaan;Ajaxlaan;886.36447871;131.92917608460502;"{""coordinates"": [[[5.4919858101982, 51.45828400806032], [5.492036089004619, 51.4587042420602], [5.492300252287622, 51.45869960314155], [5.492262084830983, 51.45827379434814], [5.4919858101982, 51.45828400806032]]], ""type"": ""Polygon""}";51.458488752968066, 5.492146164692203
890;225.0;Gestel;Bennekel-West, Gagelbosch;Peter van Anrooylaan;Peter van Anrooylaan;400.0;80.0;"{""coordinates"": [[[5.455820688509715, 51.42071323645978], [5.4558204179923075, 51.420533462861925], [5.4555328868493085, 51.4205336321098], [5.455533156232759, 51.42071340570915], [5.455820688509715, 51.42071323645978]]], ""type"": ""Polygon""}";51.42062343434425, 5.455676787396001
891;226.0;Gestel;Genderbeemd;Goudestein;Goudestein;400.0;80.0;"{""coordinates"": [[[5.435734999925153, 51.42187394179464], [5.435734808621757, 51.42169416812756], [5.4354472702975665, 51.42169428789018], [5.435447460465289, 51.42187406155864], [5.435734999925153, 51.42187394179464]]], ""type"": ""Polygon""}";51.42178411490192, 5.435591134827384
896;231.0;Woensel noord 1;Prinsejagt;Gerretsonlaan;Gerretsonlaan achter huisnr. 1A;400.0;80.0;"{""coordinates"": [[[5.457684280031171, 51.4683523649494], [5.457684002022104, 51.468172592051694], [5.457396170081645, 51.468172766069316], [5.457396446954855, 51.468352538967856], [5.457684280031171, 51.4683523649494]]], ""type"": ""Polygon""}";51.46826256556868, 5.457540224772515
903;240.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Picardiehof;Picardiehof;220.088735305;61.59233432841249;"{""coordinates"": [[[5.453505940343906, 51.47938463592652], [5.453228577919281, 51.47937405405011], [5.453220130132524, 51.47947877299342], [5.453503932454161, 51.479482639396366], [5.453505940343906, 51.47938463592652]]], ""type"": ""Polygon""}";51.479430167975096, 5.453363050504331
904;241.0;Strijp 1;Eliasterrein, Vonderkwartier;Nassaustraat;Nassaustraat;175.00356414;53.2042096361953;"{""coordinates"": [[[5.469891221486971, 51.435673704088614], [5.469687910943088, 51.4356825125544], [5.4696788731156545, 51.43579516052867], [5.469863714046415, 51.435795029382284], [5.469891221486971, 51.435673704088614]]], ""type"": ""Polygon""}";51.435735712475484, 5.4697817095811
905;242.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;2820.294482195;236.432153875896;"{""coordinates"": [[[5.437410208842995, 51.48126446996692], [5.437010220572411, 51.481114316097695], [5.436206905995937, 51.48169985643481], [5.43667567593539, 51.48184193084085], [5.437410208842995, 51.48126446996692]]], ""type"": ""Polygon""}";51.48148417690174, 5.436818476033379
908;245.0;Stratum;Puttense Dreef;Rijsven;Rijsven;942.837358835;130.881539378924;"{""coordinates"": [[[5.517072622263211, 51.42480901711119], [5.516751115152371, 51.4249483304903], [5.517295954907723, 51.42518250926002], [5.517471894015507, 51.425062523917696], [5.517072622263211, 51.42480901711119]]], ""type"": ""Polygon""}";51.42499440143599, 5.517131099196752
910;247.0;Woensel noord 2;Vaartbroek;Maisweg;Maisweg;639.672065955;102.50890935515702;"{""coordinates"": [[[5.499949649051399, 51.47648651530491], [5.49997032407015, 51.476743022452844], [5.5002641767418, 51.47672188219941], [5.5002969282631184, 51.47646115161793], [5.499949649051399, 51.47648651530491]]], ""type"": ""Polygon""}";51.476599548974484, 5.500120389408309
911;248.0;Strijp 1;Schouwbroek;Kerkakkerstraat;Kerkakkerstraat;400.0;80.0;"{""coordinates"": [[[5.457084738278039, 51.43915417498795], [5.457084462951196, 51.43897440169307], [5.456796815501682, 51.43897457410827], [5.456797089694128, 51.43915434740344], [5.457084738278039, 51.43915417498795]]], ""type"": ""Polygon""}";51.43906437460726, 5.456940776606403
913;250.0;Woensel noord 1;Jagershoef;Reinaertlaan;Reinaertlaan;2472.0587443450004;221.765827836941;"{""coordinates"": [[[5.463339616811379, 51.47353320561303], [5.463106934707841, 51.473450372588275], [5.462576347992918, 51.474017779941704], [5.463152577454385, 51.47425944450431], [5.463339616811379, 51.47353320561303]]], ""type"": ""Polygon""}";51.47386261555754, 5.463018661834863
916;253.0;Gestel;Blaarthem;Offenbachlaan;Offenbachlaan;978.43226347;135.27849919001702;"{""coordinates"": [[[5.4523568553510415, 51.422106348036436], [5.451895435258222, 51.42241160253213], [5.452118523556798, 51.422543419576726], [5.452570811107886, 51.42223412262657], [5.4523568553510415, 51.422106348036436]]], ""type"": ""Polygon""}";51.42232478964538, 5.452233961845483
917;485.0;Gestel;Genderdal;Mendelssohnlaan;Mendelssohnlaan;8062.279597515;473.64522035396305;"{""coordinates"": [[[5.4521879681146475, 51.42589086933925], [5.451554302309448, 51.425380000250456], [5.451017652472662, 51.424857522251536], [5.45068462001865, 51.424571767315264], [5.4504679210356635, 51.42488670502219], [5.450694871930201, 51.42529960142471], [5.451929815423165, 51.42629248108735], [5.452405386364903, 51.42608426049889], [5.4521879681146475, 51.42589086933925]]], ""type"": ""Polygon""}";51.42548626031284, 5.4513492364121685
920;257.0;Strijp 2;Zandrijk;Zandzwaluw;Zandzwaluw nr. 2 t/m 16;742.67678725;120.59882585454402;"{""coordinates"": [[[5.406729482652028, 51.44664520637778], [5.406260424625339, 51.44639701624186], [5.406091124702688, 51.446502864187536], [5.406553674629744, 51.446763264507716], [5.406729482652028, 51.44664520637778]]], ""type"": ""Polygon""}";51.446578842074736, 5.406411438305706
928;285.0;Stratum;Rochusbuurt;Hoefkestraat;Hoefkestraat;400.0;80.0;"{""coordinates"": [[[5.48895378672727, 51.43279286756815], [5.48895338570728, 51.432613094377366], [5.488665778372856, 51.432613345355776], [5.4886661782582, 51.432793118548474], [5.48895378672727, 51.43279286756815]]], ""type"": ""Polygon""}";51.43270310652155, 5.488809782266411
929;286.0;Stratum;Gerardusplein;Gerardusplein;Gerardusplein;400.0;80.0;"{""coordinates"": [[[5.488764842083557, 51.41992724503249], [5.488764441599383, 51.419747471604495], [5.488476915507365, 51.419747722077176], [5.488477314855957, 51.41992749550566], [5.488764842083557, 51.41992724503249]]], ""type"": ""Polygon""}";51.419837483614124, 5.488620878511765
931;289.0;Gestel;Bennekel-West, Gagelbosch;Palestrinastraat;Palestrinastraat;1320.27234245;181.195380072427;"{""coordinates"": [[[5.4493496387115865, 51.41791794460703], [5.449150972920005, 51.41788916818074], [5.4488099810074395, 51.4185045478627], [5.449124154574747, 51.41855059269799], [5.4493496387115865, 51.41791794460703]]], ""type"": ""Polygon""}";51.41823902586284, 5.449098051488284
932;290.0;Woensel noord 2;Vaartbroek;Winterjanstraat;Winterjanstraat;535.106520715;92.8239897863751;"{""coordinates"": [[[5.493915341936145, 51.47780683091876], [5.493549847294026, 51.477847794712865], [5.493605673057125, 51.4780296012279], [5.493940977067818, 51.478013589553136], [5.493915341936145, 51.47780683091876]]], ""type"": ""Polygon""}";51.47792257457348, 5.4937559471087845
936;294.0;Woensel noord 1;Blixembosch-West;Aanschot;Aanschot;400.0;80.0;"{""coordinates"": [[[5.4601757007141165, 51.484783402269905], [5.460175412184554, 51.48460362952101], [5.459887476260957, 51.48460380970281], [5.459887763655144, 51.484783582452714], [5.4601757007141165, 51.484783402269905]]], ""type"": ""Polygon""}";51.48469360604568, 5.460031588203749
941;299.0;Woensel noord 2;Blixembosch-Oost;Buddy Boldenlaan;Buddy Boldenlaan;400.0;80.0;"{""coordinates"": [[[5.467290664330501, 51.49333120198476], [5.467290347325976, 51.49315142936111], [5.467002357292787, 51.49315162710501], [5.4670026731629005, 51.49333139972967], [5.467290664330501, 51.49333120198476]]], ""type"": ""Polygon""}";51.49324141460414, 5.467146510528114
942;517.0;Woensel noord 2;Vaartbroek;Dadelstraat;B.P. Vaartbroek 2;1344.512134525;154.832760465362;"{""coordinates"": [[[5.496766053790178, 51.47978763152903], [5.496764950717783, 51.479329288704314], [5.496373835247065, 51.47934774907632], [5.496399079584649, 51.47980606838059], [5.496766053790178, 51.47978763152903]]], ""type"": ""Polygon""}";51.47956525902783, 5.496575830766046
943;301.0;Gestel;Hanevoet;Holtmeulen;Holtmeulen;400.0;80.0;"{""coordinates"": [[[5.443265066700955, 51.41740175559219], [5.4432648457026485, 51.41722198191038], [5.442977335502397, 51.41722212024716], [5.442977555367777, 51.41740189392975], [5.443265066700955, 51.41740175559219]]], ""type"": ""Polygon""}";51.41731193797891, 5.443121200818486
944;518.0;Woensel noord 2;Vaartbroek;De Streep;B.P. Vaartbroek 3;5426.88418751;397.401729565388;"{""coordinates"": [[[5.496937338316842, 51.47872302805789], [5.496670130578724, 51.47805385771685], [5.497456640945674, 51.47779982131895], [5.497258194881322, 51.47761003737955], [5.496133355145452, 51.47773774184869], [5.496498111144468, 51.47881390357709], [5.496937338316842, 51.47872302805789]]], ""type"": ""Polygon""}";51.47810094225336, 5.4966698466411
945;303.0;Gestel;Genderdal;Smetanalaan;B.P. Genderdal;2079.298298595;231.951219560712;"{""coordinates"": [[[5.448242817413681, 51.42447944412124], [5.4485337146968815, 51.42439795693155], [5.447834308584745, 51.42365133800342], [5.447577707431336, 51.42377561249462], [5.448242817413681, 51.42447944412124]]], ""type"": ""Polygon""}";51.42407463014879, 5.44804751700046
946;304.0;Gestel;Genderdal;Cherubinilaan;Cherubinilaan;400.0;80.0;"{""coordinates"": [[[5.453150088436097, 51.42938410768558], [5.453149828587961, 51.429204334229645], [5.452862242750965, 51.42920449693757], [5.452862501465486, 51.4293842703952], [5.453150088436097, 51.42938410768558]]], ""type"": ""Polygon""}";51.42929430237105, 5.453006165310072
953;312.0;Woensel zuid;Woensel-West;Edisonstraat;Edisonstraat;400.0;80.0;"{""coordinates"": [[[5.458626711284297, 51.45350576077008], [5.458626429905995, 51.45332598772674], [5.458338691711535, 51.45332616403149], [5.4583389719531565, 51.45350593707651], [5.458626711284297, 51.45350576077008]]], ""type"": ""Polygon""}";51.45341596246039, 5.458482701213707
955;315.0;Tongelre;Lakerlopen;Kempensebaan;Kempensebaan voor huisnr 39;773.3503114050001;144.058367854516;"{""coordinates"": [[[5.500744033504231, 51.44003976785415], [5.50009213944811, 51.439687998938055], [5.499984721271346, 51.43978100903975], [5.500605842419805, 51.44012640140032], [5.500744033504231, 51.44003976785415]]], ""type"": ""Polygon""}";51.43991046611922, 5.500360584883192
956;316.0;Strijp 1;Lievendaal;Pieter Pauluslaan;Pieter Pauluslaan;962.336163555;134.923338325791;"{""coordinates"": [[[5.430919594634447, 51.44132248177129], [5.430713843996655, 51.44144899912035], [5.431221701506772, 51.44173717937696], [5.431420337459922, 51.441595135919485], [5.430919594634447, 51.44132248177129]]], ""type"": ""Polygon""}";51.44152741321355, 5.4310702857163315
957;317.0;Tongelre;Lakerlopen;Vincent van Goghlaan;Vincent van Goghlaan;810.7155596250001;115.46484872431002;"{""coordinates"": [[[5.499713383899392, 51.43819548629651], [5.499228905446389, 51.4381927327266], [5.499229419794838, 51.438402107189624], [5.499708787072572, 51.43842097159988], [5.499713383899392, 51.43819548629651]]], ""type"": ""Polygon""}";51.43830270521426, 5.499473122088653
960;320.0;Park Philips van Lennep;Lievendaal;Professor Meyerslaan;STD.P. Philips van Lennep / Meyerslaan;8905.56811735;382.228304827332;"{""coordinates"": [[[5.432756887886142, 51.44652374450836], [5.433396635252807, 51.445951966198024], [5.432723321401406, 51.44562353644931], [5.431467315072968, 51.4461181159507], [5.4322986710970085, 51.44681432394259], [5.432756887886142, 51.44652374450836]]], ""type"": ""Polygon""}";51.44617077538145, 5.432447567943515
961;321.0;Woensel noord 1;Woenselse Heide;Kuiperbergstraat;Kuiperbergstraat 1;468.48075264;86.8857590997304;"{""coordinates"": [[[5.463478521093961, 51.48241135765291], [5.46347462745664, 51.48258934981607], [5.463815622142367, 51.48259001754236], [5.463815319300674, 51.48241024478194], [5.463478521093961, 51.48241135765291]]], ""type"": ""Polygon""}";51.482500427639195, 5.463646302189612
963;323.0;Woensel noord 2;Heesterakker;Baristraat;Baristraat;400.0;80.0;"{""coordinates"": [[[5.502275753247664, 51.485341451431], [5.502275298591529, 51.485161678890336], [5.501987359154627, 51.485161962834496], [5.501987812675384, 51.48534173537736], [5.502275753247664, 51.485341451431]]], ""type"": ""Polygon""}";51.485251707192376, 5.502131555917306
965;325.0;Centrum;Bergen;Smitsstraat;Smitsstraat;830.915113505;123.44715014217101;"{""coordinates"": [[[5.472786355873358, 51.43626827025547], [5.473001274379845, 51.436407067028625], [5.473404077136121, 51.4361332754969], [5.473230513004284, 51.43600919841878], [5.472786355873358, 51.43626827025547]]], ""type"": ""Polygon""}";51.43620775605828, 5.473099498923437
966;327.0;Woensel zuid;Kronehoef;Van Vorststraat;Van Vorststraat;6601.256432045;397.76945703454703;"{""coordinates"": [[[5.466614935936511, 51.45652665017023], [5.466312983369911, 51.45626942779253], [5.464666509975715, 51.45730024658509], [5.465244866811368, 51.45756984525935], [5.466614935936511, 51.45652665017023]]], ""type"": ""Polygon""}";51.45694571365332, 5.465661983028324
967;328.0;Woensel noord 1;Kerkdorp Acht;Emilie Wertheimlaan;Emilie Wertheimlaan;400.0;80.0;"{""coordinates"": [[[5.43304868015863, 51.475792342515405], [5.433048499031393, 51.475612569608415], [5.432760620479071, 51.475612682976724], [5.432760800470953, 51.475792455885255], [5.43304868015863, 51.475792342515405]]], ""type"": ""Polygon""}";51.47570251280554, 5.432904650034924
968;329.0;Woensel noord 1;Prinsejagt;Isidorusweg;Isidorusweg;653.440151065;102.378421902229;"{""coordinates"": [[[5.463182315096865, 51.46578546085748], [5.462795525764939, 51.4657921558382], [5.462806204509946, 51.466011197931195], [5.463192595086954, 51.46600331128067], [5.463182315096865, 51.46578546085748]]], ""type"": ""Polygon""}";51.46589801873895, 5.46299398265049
973;335.0;Strijp 1;Schoot;Kreugelstraat;Kreugelstraat;517.84162505;91.9786237150156;"{""coordinates"": [[[5.450721199856049, 51.44641361937559], [5.450446082416892, 51.44641099629721], [5.45044641664811, 51.4466522276691], [5.450739269511678, 51.44664374994219], [5.450721199856049, 51.44641361937559]]], ""type"": ""Polygon""}";51.446531415647776, 5.450587195282003
976;551.0;Stratum;Gerardusplein;Dahlialaan;Dahlialaan 2;13.26083097;15.300417489752899;"{""coordinates"": [[[5.488441410971894, 51.42236546837821], [5.488439112079852, 51.4223402265473], [5.488366230347645, 51.42235010733954], [5.488374131494049, 51.4223725389346], [5.488441410971894, 51.42236546837821]]], ""type"": ""Polygon""}";51.42235685230019, 5.488405693885385
977;552.0;Stratum;Gerardusplein;Irislaan;Irislaan 2;11.334917365;13.938519866212799;"{""coordinates"": [[[5.4886357259936105, 51.42299570016663], [5.488634556192991, 51.422973962944695], [5.4885706370220095, 51.42297962845047], [5.488577423185318, 51.42300486637114], [5.4886357259936105, 51.42299570016663]]], ""type"": ""Polygon""}";51.42298848965323, 5.488603670362761
978;553.0;Stratum;Gerardusplein;Seringenstraat;Seringenstraat 1;18.91347453;18.2499549412671;"{""coordinates"": [[[5.489793564600448, 51.42252539086453], [5.489769617162385, 51.422474573742456], [5.4897289757466, 51.42248162161188], [5.4897459167730345, 51.42253419860595], [5.489793564600448, 51.42252539086453]]], ""type"": ""Polygon""}";51.422504654024486, 5.489759762791802
979;554.0;Stratum;Gerardusplein;Irislaan;Irislaan 1;19.026854945;21.9990269326932;"{""coordinates"": [[[5.490782691506157, 51.422828157511375], [5.490764486277988, 51.4228101370041], [5.49064537410927, 51.42282193267329], [5.490654499443316, 51.42284096440434], [5.490782691506157, 51.422828157511375]]], ""type"": ""Polygon""}";51.422825417753955, 5.490711791211725
980;555.0;Stratum;Gerardusplein;Anjelierstraat;Anjelierstraat;9.199129395;12.1606584048471;"{""coordinates"": [[[5.487837111446952, 51.422265077168454], [5.487828262279584, 51.42223639742113], [5.487789224691563, 51.42224253447213], [5.487794166323205, 51.422269997833524], [5.487837111446952, 51.422265077168454]]], ""type"": ""Polygon""}";51.422253673366306, 5.487812445499834
981;561.0;Woensel noord 2;Heesterakker;Esperenkamp;Esperenkamp;204.73891164;57.301802798021;"{""coordinates"": [[[5.494344194370257, 51.48584250219453], [5.494129156112355, 51.48584559766147], [5.494135132056477, 51.48597469972979], [5.49434396184052, 51.48596323883278], [5.494344194370257, 51.48584250219453]]], ""type"": ""Polygon""}";51.485906255949516, 5.494236892410831
993;369.0;Gestel;Genderdal;Telemannlaan;Telemannlaan;400.0;80.0;"{""coordinates"": [[[5.4543512236431235, 51.42961560434244], [5.454350959058565, 51.429435830896075], [5.454063371767421, 51.4294359965672], [5.454063635218352, 51.42961577001523], [5.4543512236431235, 51.42961560434244]]], ""type"": ""Polygon""}";51.42952580051429, 5.454207297421816
