objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
2891;Lichtmast;09C7054C-26A6-4857-A244-EBE90478D9DB;"{""coordinates"": [5.474352771608069, 51.45235936134597], ""type"": ""Point""}";51.45235936134597, 5.474352771608069;GSM;5150;2;
2890;Lichtmast;09C7054C-26A6-4857-A244-EBE90478D9DB;"{""coordinates"": [5.474352771608069, 51.45235936134597], ""type"": ""Point""}";51.45235936134597, 5.474352771608069;BW112L__OB401PA;;1;
2843;Lichtmast;EF118C51-86D2-4562-8332-AE90F4B686EB;"{""coordinates"": [5.447920759627409, 51.44773470372364], ""type"": ""Point""}";51.44773470372364, 5.447920759627409;GSM;5192;;
3008;Lichtmast;DEE4E912-2E16-40C2-8EB8-91C2D8E354FF;"{""coordinates"": [5.485832959149857, 51.42436408094269], ""type"": ""Point""}";51.42436408094269, 5.485832959149857;BW112zb;;;
2874;Lichtmast;0CB58EEC-3EBA-4A9D-A54B-3659A4ECC7C0;"{""coordinates"": [5.497086907669181, 51.44136374615366], ""type"": ""Point""}";51.44136374615366, 5.497086907669181;GSM;5182;;
1611;Lichtmast;37370751-B03C-463C-802C-75751F75FBD2;"{""coordinates"": [5.461340842772554, 51.436152691688406], ""type"": ""Point""}";51.436152691688406, 5.461340842772554;BW112ze;;1;20200602000000
2615;Lichtmast;2DF788EF-318F-4377-8BD8-ED30EF4079B7;"{""coordinates"": [5.458536865125549, 51.43841107645552], ""type"": ""Point""}";51.43841107645552, 5.458536865125549;BW112zb;;;20200602000000
2617;Flespaal;B5889170-8A03-4AFF-862A-5F07481AD77F;"{""coordinates"": [5.458663733846567, 51.43845628262894], ""type"": ""Point""}";51.43845628262894, 5.458663733846567;BW112ze;;;
1946;Flespaal;04FC8DCF-3915-41EC-A27A-0E340578B87D;"{""coordinates"": [5.45927417967595, 51.437494301343946], ""type"": ""Point""}";51.437494301343946, 5.45927417967595;BW112zb;;;
2321;Lichtmast;0BEF782B-075E-4397-86B1-D86C3A0DA4ED;"{""coordinates"": [5.460499305044103, 51.44216254771335], ""type"": ""Point""}";51.44216254771335, 5.460499305044103;GSM;5157;;
2533;Flespaal;41F6B674-C66C-4937-9377-437A656DC96E;"{""coordinates"": [5.459649040459569, 51.440989157460216], ""type"": ""Point""}";51.440989157460216, 5.459649040459569;BW112zb;;;
1773;Lichtmast;79D9A553-C6D4-4644-ABC9-3B7803B66180;"{""coordinates"": [5.46969177985085, 51.428819586290025], ""type"": ""Point""}";51.428819586290025, 5.46969177985085;GSM;5177;;
1776;Lichtmast;F070DCA5-D33D-4692-BC37-C521006337B3;"{""coordinates"": [5.471183904754194, 51.44760032992957], ""type"": ""Point""}";51.44760032992957, 5.471183904754194;GSM;5185;2;
1893;Lichtmast;2C4480EF-6AFE-47F3-8CD4-CF0BD924547B;"{""coordinates"": [5.477118988672759, 51.46780070650055], ""type"": ""Point""}";51.46780070650055, 5.477118988672759;E09zbh;;;
2414;Flespaal;2BCEA7FE-3A8C-442D-A868-A9637AE9EB1E;"{""coordinates"": [5.495278247010186, 51.44055601618859], ""type"": ""Point""}";51.44055601618859, 5.495278247010186;BW111ze;;;
2699;Flespaal;0A1E6D1E-F211-46D6-A222-67AD53987AF3;"{""coordinates"": [5.494758105490578, 51.43997933962035], ""type"": ""Point""}";51.43997933962035, 5.494758105490578;BW112R;;1;
1827;Lichtmast;7EB42DE1-B55C-4AB5-934F-C1DC2FD14CFA;"{""coordinates"": [5.494049399236512, 51.441817262085706], ""type"": ""Point""}";51.441817262085706, 5.494049399236512;BW112zb;;;
2552;Lichtmast;3C29C39F-9AD2-4767-A240-375353CFE3DB;"{""coordinates"": [5.493539851651964, 51.44126929020562], ""type"": ""Point""}";51.44126929020562, 5.493539851651964;BW112L;;1;
3178;Flespaal;522847A4-5483-4EC9-A5A8-3B0C12E9AA3C;"{""coordinates"": [5.487988524805299, 51.4403118024409], ""type"": ""Point""}";51.4403118024409, 5.487988524805299;BW112R;;1;
3180;Flespaal;30198555-3236-49CD-B2F6-E54FAE7F7A86;"{""coordinates"": [5.488240818271383, 51.440331289650906], ""type"": ""Point""}";51.440331289650906, 5.488240818271383;BW112L;;1;
2779;Lichtmast;533A9DD1-FAEB-47C3-B3FC-760E88FF8AEC;"{""coordinates"": [5.450401911393893, 51.445005416528225], ""type"": ""Point""}";51.445005416528225, 5.450401911393893;BW112zb;;;
1772;Lichtmast;03A2D5E3-FB2D-4BFE-A40C-95CD064A6432;"{""coordinates"": [5.494557943990949, 51.43909346769846], ""type"": ""Point""}";51.43909346769846, 5.494557943990949;BW112zb;;1;
1887;Lichtmast;0C4077FF-64E0-4A08-BD67-7EEB448E01BA;"{""coordinates"": [5.470183609502702, 51.44725870512195], ""type"": ""Point""}";51.44725870512195, 5.470183609502702;GSM;5185;1;
2342;Lichtmast;B8A2F65D-6200-4EFE-86C6-316529E06445;"{""coordinates"": [5.472860675135367, 51.44888375090346], ""type"": ""Point""}";51.44888375090346, 5.472860675135367;BW112R;;1;
3163;Lichtmast;70EF1C9A-32AA-4BFB-8593-836FD97DBFDB;"{""coordinates"": [5.450663077403775, 51.44449259935387], ""type"": ""Point""}";51.44449259935387, 5.450663077403775;BW112L;;1;
2704;Flespaal;F25F9765-362C-412E-8E90-B98A934AC019;"{""coordinates"": [5.478966166878787, 51.42876093419838], ""type"": ""Point""}";51.42876093419838, 5.478966166878787;BW112ze;;;
2622;Flespaal;E932882A-A27D-45C8-BE63-E3D33D0C8206;"{""coordinates"": [5.462630562088357, 51.44472084173189], ""type"": ""Point""}";51.44472084173189, 5.462630562088357;BW112ze;;1;
2713;Flespaal;3BF38139-B7BD-4641-B85D-A30ECBFDA554;"{""coordinates"": [5.471927619014558, 51.44677959848747], ""type"": ""Point""}";51.44677959848747, 5.471927619014558;BW112zb;;;
2449;Lichtmast;BD318E90-4BEC-4559-AB52-E821C06CC4C6;"{""coordinates"": [5.472859573444269, 51.449325949073156], ""type"": ""Point""}";51.449325949073156, 5.472859573444269;BW112R;;1;
2450;Lichtmast;BD318E90-4BEC-4559-AB52-E821C06CC4C6;"{""coordinates"": [5.472859573444269, 51.449325949073156], ""type"": ""Point""}";51.449325949073156, 5.472859573444269;GSM;5185;;
2703;Lichtmast;1435F109-8236-4265-BEB4-23224439E6D1;"{""coordinates"": [5.479782741144729, 51.427830007658734], ""type"": ""Point""}";51.427830007658734, 5.479782741144729;GSM;5178;2;
2461;Lichtmast;5D9E4B04-A5C6-41B7-AA43-5C6523B35780;"{""coordinates"": [5.485015616706259, 51.43166038915513], ""type"": ""Point""}";51.43166038915513, 5.485015616706259;BW112zb;;1;
2148;Lichtmast;D775A98B-CAD1-435C-9B20-7B00C47DEE97;"{""coordinates"": [5.472213484928775, 51.447536822676824], ""type"": ""Point""}";51.447536822676824, 5.472213484928775;GSM;5185;1;
2372;Lichtmast;CD2E31AB-9FB9-4589-8DE5-F4A0FF44CE62;"{""coordinates"": [5.455949772216562, 51.441750977136735], ""type"": ""Point""}";51.441750977136735, 5.455949772216562;GSM;5157;1;
2420;Flespaal;EA634486-E59C-435C-9227-EAF88B869848;"{""coordinates"": [5.454415366407361, 51.440361552945376], ""type"": ""Point""}";51.440361552945376, 5.454415366407361;BW112ze;;1;
2125;Lichtmast;6A59886B-64DC-494C-852E-44F5FE67B259;"{""coordinates"": [5.463391449176581, 51.439227338591444], ""type"": ""Point""}";51.439227338591444, 5.463391449176581;GSM;5157;1;20190701000000
1859;Lichtmast;49F6A9D3-AB76-493F-9CCF-3FEDC2F05E2C;"{""coordinates"": [5.484855772793189, 51.43035675317505], ""type"": ""Point""}";51.43035675317505, 5.484855772793189;GSM;5146;3;
1860;Lichtmast;49F6A9D3-AB76-493F-9CCF-3FEDC2F05E2C;"{""coordinates"": [5.484855772793189, 51.43035675317505], ""type"": ""Point""}";51.43035675317505, 5.484855772793189;OB501l;;4;
2401;Lichtmast;2D6E89EB-48C6-40A9-8621-CF5596AA47ED;"{""coordinates"": [5.491470821508411, 51.431556976233466], ""type"": ""Point""}";51.431556976233466, 5.491470821508411;BW112R__OB401PA;;1;
2774;Lichtmast;2D6E89EB-48C6-40A9-8621-CF5596AA47ED;"{""coordinates"": [5.491470821508411, 51.431556976233466], ""type"": ""Point""}";51.431556976233466, 5.491470821508411;GSM;5141;2;
1628;Lichtmast;6DEBC984-6A2E-4EF8-85ED-2DFDD20332C5;"{""coordinates"": [5.458953695246063, 51.44417980704007], ""type"": ""Point""}";51.44417980704007, 5.458953695246063;GSM;5157;1;
1755;Lichtmast;D22212EE-01C0-4C91-99F9-7029ABFBF3BE;"{""coordinates"": [5.39610168150464, 51.452189549734264], ""type"": ""Point""}";51.452189549734264, 5.39610168150464;BW112R__OB401PA;;2;
2268;Lichtmast;3C8F1127-3819-43D1-B2BB-93A35631AD02;"{""coordinates"": [5.476375406338833, 51.43475184253452], ""type"": ""Point""}";51.43475184253452, 5.476375406338833;GSM;5135;1;
1982;Flespaal;B53965C6-F2E7-4288-94C0-1408B3D91486;"{""coordinates"": [5.477326396515234, 51.46844107945394], ""type"": ""Point""}";51.46844107945394, 5.477326396515234;GSM;5190;1;
1983;Flespaal;B53965C6-F2E7-4288-94C0-1408B3D91486;"{""coordinates"": [5.477326396515234, 51.46844107945394], ""type"": ""Point""}";51.46844107945394, 5.477326396515234;GSM;5190;1;
1643;Flespaal;B4B83733-5D6E-4EF4-85F8-7025A606E321;"{""coordinates"": [5.486128017045608, 51.44232183110089], ""type"": ""Point""}";51.44232183110089, 5.486128017045608;BW112ze;;1;
1681;Flespaal;4EEF4DA2-3392-4C52-8341-B80F6940EFB7;"{""coordinates"": [5.473888998089064, 51.469185528905854], ""type"": ""Point""}";51.469185528905854, 5.473888998089064;GSM;5190;1;
3067;Lichtmast;51DF7050-A99A-491A-A2AE-4F59DFEBC9D7;"{""coordinates"": [5.472095940051877, 51.43167172629774], ""type"": ""Point""}";51.43167172629774, 5.472095940051877;GSM;5177;1;
2419;Flespaal;DAF5505B-1FB6-44B5-82A9-F98F33B23C6E;"{""coordinates"": [5.454376732224966, 51.44044036096678], ""type"": ""Point""}";51.44044036096678, 5.454376732224966;BW112zb;;1;
1775;Flespaal;9484F166-5947-4C3A-893C-134DB51F282B;"{""coordinates"": [5.4590698134192355, 51.44272034963261], ""type"": ""Point""}";51.44272034963261, 5.4590698134192355;OB502;;2;
2266;Lichtmast;7829B948-C8F4-4AB2-9B4C-72D471E1DA8F;"{""coordinates"": [5.478533817534261, 51.43417450177451], ""type"": ""Point""}";51.43417450177451, 5.478533817534261;BW112zb;;1;
2267;Lichtmast;7829B948-C8F4-4AB2-9B4C-72D471E1DA8F;"{""coordinates"": [5.478533817534261, 51.43417450177451], ""type"": ""Point""}";51.43417450177451, 5.478533817534261;BW112ze;;1;
2170;Flespaal;A5DCCD58-B143-4E53-9558-CC3F51049DF7;"{""coordinates"": [5.467615807935453, 51.433531663392635], ""type"": ""Point""}";51.433531663392635, 5.467615807935453;;;;
2171;Flespaal;A5DCCD58-B143-4E53-9558-CC3F51049DF7;"{""coordinates"": [5.467615807935453, 51.433531663392635], ""type"": ""Point""}";51.433531663392635, 5.467615807935453;BW112zb;;;
3103;Flespaal;D3CDB37C-69C1-43FA-83D8-E4F4AD6BC0A9;"{""coordinates"": [5.496497651620011, 51.44384343517808], ""type"": ""Point""}";51.44384343517808, 5.496497651620011;BW112ze;;;
1615;Flespaal;8F6BEECA-097B-4B85-A5CC-79DFDA65AD6C;"{""coordinates"": [5.470594493291979, 51.43859934082754], ""type"": ""Point""}";51.43859934082754, 5.470594493291979;BW112;;;
3050;Flespaal;53534771-9A68-4BCC-85C5-F42233C9C17A;"{""coordinates"": [5.4871867844346065, 51.43865137246468], ""type"": ""Point""}";51.43865137246468, 5.4871867844346065;BW112zb;;1;
2674;Lichtmast;05889123-D82F-4854-8C56-6F0CCF29EEF4;"{""coordinates"": [5.466981798890245, 51.43550931156021], ""type"": ""Point""}";51.43550931156021, 5.466981798890245;GSM;5183;1;
1641;Lichtmast;DD13AA8E-F721-48ED-8D71-B26852E10339;"{""coordinates"": [5.470788627090121, 51.43568728757163], ""type"": ""Point""}";51.43568728757163, 5.470788627090121;BW112zb;;1;
1707;Lichtmast;8D9AEB01-4D4A-42E2-BEFA-E3280CCF5840;"{""coordinates"": [5.4552059010442004, 51.44157879590221], ""type"": ""Point""}";51.44157879590221, 5.4552059010442004;GSM;5157;1;
1907;Flespaal;B341D209-68FE-4A3E-B893-2A25707F25D0;"{""coordinates"": [5.489634126828041, 51.43677250438514], ""type"": ""Point""}";51.43677250438514, 5.489634126828041;BW112;;1;
2626;Lichtmast;11376C38-D854-4900-BE8A-A48BFD779D80;"{""coordinates"": [5.469392610537635, 51.43449652478314], ""type"": ""Point""}";51.43449652478314, 5.469392610537635;GSM;5183;1;
2423;Flespaal;CAD76BAF-FB5F-40D1-B333-A998E957FD38;"{""coordinates"": [5.4550497729167216, 51.44325964855667], ""type"": ""Point""}";51.44325964855667, 5.4550497729167216;BW112ze;;1;
1762;Lichtmast;D1C3F673-BD89-4C19-8DC3-41542B7B0877;"{""coordinates"": [5.391758107756752, 51.45273541456588], ""type"": ""Point""}";51.45273541456588, 5.391758107756752;GSM;5191;1;
2430;Lichtmast;83170424-9601-4B44-A841-5CFC46097434;"{""coordinates"": [5.454911441611577, 51.444680086084695], ""type"": ""Point""}";51.444680086084695, 5.454911441611577;GSM;5157;1;
3098;Flespaal;20292039-A5F0-439C-8FE9-65CF31361AE1;"{""coordinates"": [5.494331794839071, 51.44346308330825], ""type"": ""Point""}";51.44346308330825, 5.494331794839071;BW112zb;;1;
1701;Flespaal;29AD5F50-40C7-431E-ACB7-44A412F33015;"{""coordinates"": [5.478428387953281, 51.469456280852214], ""type"": ""Point""}";51.469456280852214, 5.478428387953281;BW112zb;;3;
1675;Lichtmast;D003417D-2A76-4917-84A0-DC50251F1DF9;"{""coordinates"": [5.394414346761529, 51.45385310712785], ""type"": ""Point""}";51.45385310712785, 5.394414346761529;GSM;5191;1;
2021;;44AF0D15-EE96-4E81-B392-466F260EDCDA;"{""coordinates"": [5.4664824225958295, 51.45208652584499], ""type"": ""Point""}";51.45208652584499, 5.4664824225958295;BW112zb;;1;
2159;Flespaal;CC7FD2E1-A49F-47EC-AA4B-9B674CC4B130;"{""coordinates"": [5.4497097666507175, 51.447066440772915], ""type"": ""Point""}";51.447066440772915, 5.4497097666507175;GSM;5192;1;
2071;Lichtmast;566F0458-FE8F-44C3-B34A-D13B42F39175;"{""coordinates"": [5.451119801887801, 51.447884344157956], ""type"": ""Point""}";51.447884344157956, 5.451119801887801;GSM;5192;1;
2625;Lichtmast;9EA6620A-3D2E-42A2-8A51-057B6833113B;"{""coordinates"": [5.469539939897787, 51.4347733347344], ""type"": ""Point""}";51.4347733347344, 5.469539939897787;GSM;5183;1;
3038;Lichtmast;1D019949-FBC5-47DD-942F-565EC8D71CED;"{""coordinates"": [5.467090047148036, 51.43337376193287], ""type"": ""Point""}";51.43337376193287, 5.467090047148036;BW112R__OB401PA;;1;
2613;Lichtmast;CE5B3DDB-97DB-473E-A633-FBD8C02114F0;"{""coordinates"": [5.474333682770621, 51.43039927995892], ""type"": ""Point""}";51.43039927995892, 5.474333682770621;GSM;5177;;
2394;Lichtmast;3F6D97D2-6735-4FA2-A615-4BEF8A04C3EA;"{""coordinates"": [5.473368278968251, 51.431680831577516], ""type"": ""Point""}";51.431680831577516, 5.473368278968251;GSM;5177;1;
1851;Lichtmast;6F335F18-8684-4C08-9580-6F5052A7BD5D;"{""coordinates"": [5.4695198890265635, 51.44100463844986], ""type"": ""Point""}";51.44100463844986, 5.4695198890265635;BW112L__OB401PA;;1;
2057;Lichtmast;DCB837C6-B29C-4715-B995-6CF599C3A6A3;"{""coordinates"": [5.481180833301517, 51.42949452391336], ""type"": ""Point""}";51.42949452391336, 5.481180833301517;GSM;5178;1;
2200;Flespaal;689B6AE4-497C-49DC-B998-FA8F408837CE;"{""coordinates"": [5.478034274397726, 51.447833941105465], ""type"": ""Point""}";51.447833941105465, 5.478034274397726;BW112zb;;1;
2407;Flespaal;8E16A2DB-0D22-4E7D-AA92-A113C26D403A;"{""coordinates"": [5.482453731416256, 51.4407114962316], ""type"": ""Point""}";51.4407114962316, 5.482453731416256;GSM;5115;1;
1614;Flespaal;D076C347-0767-4410-95FE-59A78F0389E5;"{""coordinates"": [5.475769068140569, 51.43571214945982], ""type"": ""Point""}";51.43571214945982, 5.475769068140569;GSM;5121;1;
2066;Flespaal;16289586-4872-4B71-A9B4-C69DAB1E84EC;"{""coordinates"": [5.450641259160602, 51.44929895469601], ""type"": ""Point""}";51.44929895469601, 5.450641259160602;BW112ze;;1;
1873;Flespaal;D14238F9-E8B6-4FA0-9FC1-A0E68DDDFE06;"{""coordinates"": [5.475340014781949, 51.470445262707436], ""type"": ""Point""}";51.470445262707436, 5.475340014781949;GSM;5190;1;
1613;Flespaal;EF667A6D-DC1E-4F3C-B2EF-92D2DF65813B;"{""coordinates"": [5.47682692111849, 51.436299126218714], ""type"": ""Point""}";51.436299126218714, 5.47682692111849;GSM;5121;2;
2768;Flespaal;EF667A6D-DC1E-4F3C-B2EF-92D2DF65813B;"{""coordinates"": [5.47682692111849, 51.436299126218714], ""type"": ""Point""}";51.436299126218714, 5.47682692111849;BW112L__OB401PA;;1;
1911;Lichtmast;B6AFE25C-0CF0-49B9-A1A0-C7A3F63814EB;"{""coordinates"": [5.487901162246894, 51.431941060972285], ""type"": ""Point""}";51.431941060972285, 5.487901162246894;GSM;5141;2;
2512;Lichtmast;DE37DF1B-F199-4C0F-8E3E-7DBFDE87EFCD;"{""coordinates"": [5.472303339233348, 51.4325785504394], ""type"": ""Point""}";51.4325785504394, 5.472303339233348;BW112L__OB401PA;;1;
2058;Lichtmast;F0B3F78B-220E-41E8-A4FD-D2E9A616712B;"{""coordinates"": [5.467571468397049, 51.43916306292433], ""type"": ""Point""}";51.43916306292433, 5.467571468397049;GSM;5157;1;
3127;Flespaal;2E7A5C67-AAF6-4B23-AEE5-F81304E08813;"{""coordinates"": [5.471640241010632, 51.44110883877762], ""type"": ""Point""}";51.44110883877762, 5.471640241010632;BW112zb;;1;
2447;Flespaal;471ED275-D9E6-4D6E-B1EC-13B40494BEEA;"{""coordinates"": [5.484783135645618, 51.43603388371844], ""type"": ""Point""}";51.43603388371844, 5.484783135645618;BW112ze;;1;
2452;Lichtmast;4D5C64CA-DE69-4315-86FA-7C80423EA170;"{""coordinates"": [5.473136224055619, 51.43357681310751], ""type"": ""Point""}";51.43357681310751, 5.473136224055619;GSM;5177;2;
1608;Flespaal;58B4EE0E-4084-4927-9881-AF03A5AFDF91;"{""coordinates"": [5.4741104496428425, 51.43599849354534], ""type"": ""Point""}";51.43599849354534, 5.4741104496428425;BW112L__OB401PA;;1;
2346;Lichtmast;F0A43DAD-1381-43E2-A039-A7DAA6BAFBCA;"{""coordinates"": [5.460077089871334, 51.44242430501915], ""type"": ""Point""}";51.44242430501915, 5.460077089871334;GSM;5157;1;
1933;Lichtmast;F74399F6-A09E-494F-9F15-EA2F72263CC2;"{""coordinates"": [5.486228565261421, 51.43656621219587], ""type"": ""Point""}";51.43656621219587, 5.486228565261421;GSM;5179;1;
3172;Lichtmast;26C84222-BA7E-4070-8AF6-D511EDDBDC85;"{""coordinates"": [5.490895922710608, 51.4430127701065], ""type"": ""Point""}";51.4430127701065, 5.490895922710608;BW112R__OB401PA;;1;
1787;Anders;557275F9-22CC-420E-941A-A5EA7B093460;"{""coordinates"": [5.47000071255631, 51.44295378418928], ""type"": ""Point""}";51.44295378418928, 5.47000071255631;GSM;5186;1;
1640;Flespaal;4E5891E9-3218-45B8-9531-355B2079C984;"{""coordinates"": [5.47351104081801, 51.432070947709036], ""type"": ""Point""}";51.432070947709036, 5.47351104081801;BW112zbh;;1;
2163;Lichtmast;C39B37E5-7189-459E-9F0E-2D4112B02661;"{""coordinates"": [5.469006507149683, 51.432554632665365], ""type"": ""Point""}";51.432554632665365, 5.469006507149683;GSM;5183;;
1722;Lichtmast;E51AF243-167D-4391-A9C1-4137530672AF;"{""coordinates"": [5.398356423348721, 51.45722724581551], ""type"": ""Point""}";51.45722724581551, 5.398356423348721;GSM;5191;1;
2111;Lichtmast;A24D8364-E4DA-4D97-A3D5-75E4DE1CAD2D;"{""coordinates"": [5.4919776290957705, 51.43737219754526], ""type"": ""Point""}";51.43737219754526, 5.4919776290957705;GSM;5182;1;20190701000000
2410;Lichtmast;9F8BE811-880B-464D-96FF-F96390BC3D8C;"{""coordinates"": [5.484297239801969, 51.42934964322786], ""type"": ""Point""}";51.42934964322786, 5.484297239801969;BW112R__OB401PA;;1;
2653;Lichtmast;6FE89631-5AA2-4464-A546-D6934AD5B569;"{""coordinates"": [5.467512977382263, 51.43381269342259], ""type"": ""Point""}";51.43381269342259, 5.467512977382263;BW112zb;;1;
2600;Lichtmast;C91553D6-693E-4124-B4DF-990BFBF8C052;"{""coordinates"": [5.46807587158606, 51.4345604219848], ""type"": ""Point""}";51.4345604219848, 5.46807587158606;BW112L__OB401PA;;2;
1709;Lichtmast;20C36B14-D5BB-4B40-9CCE-A30B55DD5855;"{""coordinates"": [5.4539883659669375, 51.441256736056864], ""type"": ""Point""}";51.441256736056864, 5.4539883659669375;GSM;5157;1;
2214;Flespaal;45E13AB4-4AD6-425B-8C9E-9B48740DD1FD;"{""coordinates"": [5.472820280801422, 51.46963946552853], ""type"": ""Point""}";51.46963946552853, 5.472820280801422;BW112ze;;1;
2607;Lichtmast;6618CD0D-2977-41CD-A9BA-BF8CA9DD5E78;"{""coordinates"": [5.473220806491744, 51.43075585277646], ""type"": ""Point""}";51.43075585277646, 5.473220806491744;GSM;5177;;
2104;Flespaal;A168DA9F-BCC3-40A3-ACDB-A4588E4FBBFA;"{""coordinates"": [5.459511795700312, 51.4586821603929], ""type"": ""Point""}";51.4586821603929, 5.459511795700312;GSM;5197;1;20190701000000
2432;Lichtmast;27696DEB-FF54-4906-8D4D-EAC7570E211D;"{""coordinates"": [5.469351859986026, 51.44074224217548], ""type"": ""Point""}";51.44074224217548, 5.469351859986026;GSM;5128;1;
1648;Flespaal;7F8E93D4-26A3-408E-B4F9-6AC200318A31;"{""coordinates"": [5.474136579905594, 51.44255519513661], ""type"": ""Point""}";51.44255519513661, 5.474136579905594;GSM;5129;;
3060;Flespaal;96FD67E1-5FF1-4E1E-B133-232CD82D82DB;"{""coordinates"": [5.500224106728175, 51.45003584983833], ""type"": ""Point""}";51.45003584983833, 5.500224106728175;OB501l;;;
3080;Lichtmast;DB1606B7-E44F-4399-9E8B-56F12EFBA1C2;"{""coordinates"": [5.464650644994841, 51.435376510235415], ""type"": ""Point""}";51.435376510235415, 5.464650644994841;GSM;5183;1;
2226;Lichtmast;C360C578-8F04-4DF9-ACF1-AA1E06797AC7;"{""coordinates"": [5.463141197756364, 51.43558798748893], ""type"": ""Point""}";51.43558798748893, 5.463141197756364;BW112;;1;
1670;Lichtmast;DF21F3A2-84A8-4756-985A-F550FC97FF0B;"{""coordinates"": [5.388958788975911, 51.45477725931034], ""type"": ""Point""}";51.45477725931034, 5.388958788975911;GSM;5191;1;
