OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL_BEGIN,STRAAL_EIND,ROTATIE_BEGIN,ROTATIE_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
76,938891,003_2325P_84.3,,25.99,45.43558,2021/10/29 14:28:29+00,2017/05/16 10:20:35+00,Rechtstand,19.44558,,,,,5.70540442,5.70540442,3,49.23558,Ja,10,7f2a6a8c-9951-4892-9418-129f6e0d29fc,4ee6b466-d6d0-4939-819f-af8112057de3,,19.4455598803429
77,938892,003_2325P_84.3,V,45.43558,48.01058,2021/10/29 14:28:29+00,2017/05/16 10:20:35+00,Rechtstand,2.575,,,,,5.70540442,5.70540442,4,49.23558,Ja,10,7f2a6a8c-9951-4892-9418-129f6e0d29fc,4ee6b466-d6d0-4939-819f-af8112057de3,9a281323-d741-4401-b985-f770ea9b22d4,2.57499707960999
78,938893,003_2325P_84.3,V,48.01058,49.23558,2021/10/29 14:28:29+00,2017/05/16 10:20:53+00,Rechtstand,1.225,,,,,5.70540442,5.70540442,5,49.23558,Ja,10,7f2a6a8c-9951-4892-9418-129f6e0d29fc,4ee6b466-d6d0-4939-819f-af8112057de3,9a281323-d741-4401-b985-f770ea9b22d4,1.22500915914943
79,938894,003_2331/2333_P_Q_84,P_Q,0,0.81645,2021/10/29 14:28:29+00,2017/05/16 10:20:05+00,Rechtstand,0.81645,,,,,2.68446859,2.68446859,0,20.12712,Nee,10,,51f0df69-943d-4354-984e-15cf01e3fd38,fed2c116-6d20-4d81-bf84-2f6fe4076f63,0.816450194439318
80,938895,003_2331/2333_P_Q_84,P_Q,0.81645,19.31067,2021/10/29 14:28:29+00,2017/05/16 10:20:05+00,Boog,18.49422,204,204,CCW,CCW,2.68446859,2.77512653,1,20.12712,Nee,10,,51f0df69-943d-4354-984e-15cf01e3fd38,fed2c116-6d20-4d81-bf84-2f6fe4076f63,18.4942530046766
81,938896,003_2331/2333_P_Q_84,P_Q,19.31067,20.12712,2021/10/29 14:28:29+00,2017/05/16 10:20:05+00,Rechtstand,0.81645,,,,,2.77512653,2.77512653,2,20.12712,Nee,10,,51f0df69-943d-4354-984e-15cf01e3fd38,fed2c116-6d20-4d81-bf84-2f6fe4076f63,0.816397629834874
82,938897,003_2215V_84.0,V,0,1.225,2021/10/29 14:28:30+00,2017/05/16 10:25:33+00,Rechtstand,1.225,,,,,5.84980944,5.84980944,0,132.06941,Ja,10,0d409d73-9f82-47aa-b848-ac9ab32e6bdb,5c5d5fbc-ec19-42a4-b03a-8de299c48d7b,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,1.22494254967325
83,938898,003_2215V_84.0,V,1.225,3.8,2021/10/29 14:28:30+00,2017/05/16 09:57:28+00,Rechtstand,2.575,,,,,5.84980944,5.84980944,1,132.06941,Ja,10,0d409d73-9f82-47aa-b848-ac9ab32e6bdb,5c5d5fbc-ec19-42a4-b03a-8de299c48d7b,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,2.57507183589119
84,938899,003_2215V_84.0,,3.8,128.26941,2021/10/29 14:28:30+00,2017/05/16 09:57:28+00,Rechtstand,124.46941,,,,,5.84980944,5.84980944,2,132.06941,Ja,10,0d409d73-9f82-47aa-b848-ac9ab32e6bdb,5c5d5fbc-ec19-42a4-b03a-8de299c48d7b,,124.469388691557
85,938900,003_2215V_84.0,V,128.26941,130.84441,2021/10/29 14:28:30+00,2017/05/16 09:57:28+00,Rechtstand,2.575,,,,,5.84980944,5.84980944,3,132.06941,Ja,10,0d409d73-9f82-47aa-b848-ac9ab32e6bdb,5c5d5fbc-ec19-42a4-b03a-8de299c48d7b,1e6f6892-7e5c-459b-a956-1429f9e57509,2.57493908665817
86,938901,003_2215V_84.0,V,130.84441,132.06941,2021/10/29 14:28:30+00,2017/05/16 09:57:28+00,Rechtstand,1.225,,,,,5.84980944,5.84980944,4,132.06941,Ja,10,0d409d73-9f82-47aa-b848-ac9ab32e6bdb,5c5d5fbc-ec19-42a4-b03a-8de299c48d7b,1e6f6892-7e5c-459b-a956-1429f9e57509,1.22507529972651
87,938902,003_2333T_84.4,T,0,10.075,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Rechtstand,10.075,,,,,5.92671885,5.92671885,0,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,fed2c116-6d20-4d81-bf84-2f6fe4076f63,10.0750458326501
88,938903,003_2333T_84.4,T,10.075,16.835,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Rechtstand,6.76,,,,,5.92671885,5.92671885,1,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,fed2c116-6d20-4d81-bf84-2f6fe4076f63,6.75996346143971
89,938904,003_2333T_84.4,T,16.835,25.99,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Rechtstand,9.155,,,,,5.92671885,5.92671885,2,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,fed2c116-6d20-4d81-bf84-2f6fe4076f63,9.15502961710119
90,938905,003_2333T_84.4,,25.99,32.07312,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Rechtstand,6.08312,,,,,5.92671885,5.92671885,3,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,,6.08311271718682
91,938906,003_2333T_84.4,,32.07312,87.401691,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Boog,55.328571,500,500,CW,CW,5.92671885,5.81606171,4,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,,55.3285075259018
92,938907,003_2333T_84.4,,87.401691,452.59124111,2021/10/29 14:28:35+00,2017/05/16 10:20:05+00,Rechtstand,365.18955011,,,,,5.81606171,5.81606171,5,452.59124111,Nee,10,bfe0b2d8-791e-4774-8bf4-c4835e91ad75,5ee29f07-95f6-469b-9584-9b39419d1137,,365.18958366098
93,938908,003_2323/2325_P_Q_84,P_Q,0,0.81645,2021/10/29 14:28:35+00,2017/05/16 10:19:23+00,Rechtstand,0.81645,,,,,2.57381141,2.57381141,0,20.12712,Nee,10,,635f0d11-db1c-467b-b21e-b36ac90d4f1c,fd956ccd-6929-4458-b552-75542b1b8076,0.81643474938295
94,938909,003_2323/2325_P_Q_84,P_Q,0.81645,19.31067,2021/10/29 14:28:35+00,2017/05/16 10:19:23+00,Boog,18.49422,204,204,CCW,CCW,2.57381141,2.66446935,1,20.12712,Nee,10,,635f0d11-db1c-467b-b21e-b36ac90d4f1c,fd956ccd-6929-4458-b552-75542b1b8076,18.494250199487
95,938910,003_2323/2325_P_Q_84,P_Q,19.31067,20.12712,2021/10/29 14:28:35+00,2017/05/16 10:19:23+00,Rechtstand,0.81645,,,,,2.66446935,2.66446935,2,20.12712,Nee,10,,635f0d11-db1c-467b-b21e-b36ac90d4f1c,fd956ccd-6929-4458-b552-75542b1b8076,0.816373107102384
96,938911,003_2229P_84.2,P,0,10.075,2021/10/29 14:28:36+00,2020/08/20 02:00:00+00,Rechtstand,10.075,,,,,5.73915235,5.73915235,0,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,0c5853ff-18ee-4223-b4e4-c55b28fa4494,10.0750761431366
97,938912,003_2229P_84.2,P,10.075,16.835,2021/10/29 14:28:36+00,2020/08/20 02:00:00+00,Rechtstand,6.76,,,,,5.73915235,5.73915235,1,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,0c5853ff-18ee-4223-b4e4-c55b28fa4494,6.75995245619376
98,938913,003_2229P_84.2,P,16.835,25.99,2021/10/29 14:28:36+00,2017/05/16 09:58:46+00,Rechtstand,9.155,,,,,5.73915235,5.73915235,2,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,0c5853ff-18ee-4223-b4e4-c55b28fa4494,9.15499705843754
99,938914,003_2229P_84.2,,25.99,45.68703305,2021/10/29 14:28:36+00,2017/05/16 09:58:46+00,Rechtstand,19.69703305,,,,,5.73915235,5.73915235,3,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,,19.6969983979793
100,938915,003_2229P_84.2,V,45.68703305,48.26203305,2021/10/29 14:28:36+00,2017/05/16 09:58:46+00,Rechtstand,2.575,,,,,5.73915235,5.73915235,4,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,e2ac2a95-11fb-42fa-9b34-3b6e75c5f0ad,2.57505082085772
101,938916,003_2229P_84.2,V,48.26203305,49.48703305,2021/10/29 14:28:36+00,2017/05/16 09:58:46+00,Rechtstand,1.225,,,,,5.73915235,5.73915235,5,49.48703305,Ja,10,b3da63f5-d9eb-4e24-875a-fb10fefc6b61,69361d3d-903e-4a5a-ad72-6cf189112cd3,e2ac2a95-11fb-42fa-9b34-3b6e75c5f0ad,1.22498833463833
102,938917,003_2221R_84.1,R,0,1.31602,2021/10/29 14:28:41+00,2017/05/16 09:57:28+00,Rechtstand,1.31602,,,,,5.83980977,5.83980977,0,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,1e6f6892-7e5c-459b-a956-1429f9e57509,1.31601887904391
103,938918,003_2221R_84.1,R,1.31602,3.37102,2021/10/29 14:28:41+00,2017/05/16 09:57:28+00,Boog,2.055,250,250,CW,CW,5.83980977,5.83158977,1,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,1e6f6892-7e5c-459b-a956-1429f9e57509,2.05495132598788
104,938919,003_2221R_84.1,R,3.37102,21.39635,2021/10/29 14:28:41+00,2017/05/16 09:57:28+00,Boog,18.02533,195,195,CW,CW,5.83158977,5.73915218,2,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,1e6f6892-7e5c-459b-a956-1429f9e57509,18.0253294185364
105,938920,003_2221R_84.1,R,21.39635,27.34246,2021/10/29 14:28:41+00,2017/05/16 09:57:28+00,Rechtstand,5.94611,,,,,5.73915222,5.73915222,3,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,1e6f6892-7e5c-459b-a956-1429f9e57509,5.94603191380605
106,938921,003_2221R_84.1,R,27.34246,36.54746,2021/10/29 14:28:41+00,2017/05/16 09:58:46+00,Rechtstand,9.205,,,,,5.73915235,5.73915235,4,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,1e6f6892-7e5c-459b-a956-1429f9e57509,9.20493798784109
107,938922,003_2221R_84.1,,36.54746,41.735,2021/10/29 14:28:41+00,2017/05/16 09:58:46+00,Rechtstand,5.18754,,,,,5.73915235,5.73915235,5,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,,5.18752300814175
108,938923,003_2221R_84.1,V,41.735,44.31,2021/10/29 14:28:41+00,2017/05/16 09:58:46+00,Rechtstand,2.575,,,,,5.73915235,5.73915235,6,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,55558d33-5fdd-4c25-b65c-8ff4bdd327c1,2.57505082085772
109,938924,003_2221R_84.1,V,44.31,45.535,2021/10/29 14:28:41+00,2020/08/20 02:00:00+00,Rechtstand,1.225,,,,,5.73915235,5.73915235,7,45.535,Ja,10,bbd53fef-c9ff-40e3-b477-aba77b0a43b2,6f7e40bb-7e2d-490c-8c37-f8994438162d,55558d33-5fdd-4c25-b65c-8ff4bdd327c1,1.22502213857546
110,938925,003_2321L_84.3,L,0,27.365,2021/10/29 14:28:41+00,2017/05/16 10:18:57+00,Rechtstand,27.365,,,,,5.81606166,5.81606166,0,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,a9d63cd1-6a3a-4303-883f-6024cddbecfb,27.3649863491652
111,938926,003_2321L_84.3,L,27.365,36.57,2021/10/29 14:28:41+00,2017/05/16 10:18:57+00,Rechtstand,9.205,,,,,5.81606166,5.81606166,1,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,a9d63cd1-6a3a-4303-883f-6024cddbecfb,9.20496368705494
112,938927,003_2321L_84.3,,36.57,111.52997,2021/10/29 14:28:41+00,2017/05/16 10:18:57+00,Rechtstand,74.95997,,,,,5.81606166,5.81606166,2,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,,74.9599808864036
113,938928,003_2321L_84.3,S,111.52997,120.68497,2021/10/29 14:28:41+00,2017/05/16 10:18:57+00,Rechtstand,9.155,,,,,5.81606166,5.81606166,3,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,fed2c116-6d20-4d81-bf84-2f6fe4076f63,9.15500960840566
114,938929,003_2321L_84.3,S,120.68497,127.44497,2021/10/29 14:28:41+00,2017/05/16 10:20:05+00,Rechtstand,6.76,,,,,5.81606163,5.81606163,4,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,fed2c116-6d20-4d81-bf84-2f6fe4076f63,6.75998716344935
115,938930,003_2321L_84.3,S,127.44497,137.51997,2021/10/29 14:28:41+00,2017/05/16 10:20:05+00,Rechtstand,10.075,,,,,5.81606163,5.81606163,5,137.51997,Ja,10,f36ebc2d-b786-46ba-8f38-dd0385f2ea7b,747cf4d3-c464-4772-b666-c153ec36fd95,fed2c116-6d20-4d81-bf84-2f6fe4076f63,10.0749783304978
116,938947,003_2239V_84.3,V,0,1.225,2021/10/29 14:28:43+00,2017/05/16 09:57:03+00,Rechtstand,1.225,,,,,5.73915227,5.73915227,0,477.25027463,Nee,10,0f830c53-8c45-43b2-9c25-36a80bdde2f0,75c5a9b2-37b9-4c71-a230-fa2602a6d647,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,1.22493657386821
117,938948,003_2239V_84.3,V,1.225,3.8,2021/10/29 14:28:43+00,2017/05/16 09:57:28+00,Rechtstand,2.575,,,,,5.73915227,5.73915227,1,477.25027463,Nee,10,0f830c53-8c45-43b2-9c25-36a80bdde2f0,75c5a9b2-37b9-4c71-a230-fa2602a6d647,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,2.57496525801806
118,938949,003_2239V_84.3,,3.8,477.25027463,2021/10/29 14:28:43+00,2017/05/16 09:57:28+00,Rechtstand,473.45027463,,,,,5.73915227,5.73915227,2,477.25027463,Nee,10,0f830c53-8c45-43b2-9c25-36a80bdde2f0,75c5a9b2-37b9-4c71-a230-fa2602a6d647,,473.4502828806
119,938950,003_2229T_84.2,T,0,10.075,2021/10/29 14:28:43+00,2020/08/20 02:00:00+00,Rechtstand,10.075,,,,,5.84980957,5.84980957,0,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,0c5853ff-18ee-4223-b4e4-c55b28fa4494,10.075015422817
120,938951,003_2229T_84.2,T,10.075,16.835,2021/10/29 14:28:43+00,2020/08/20 02:00:00+00,Rechtstand,6.76,,,,,5.84980957,5.84980957,1,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,0c5853ff-18ee-4223-b4e4-c55b28fa4494,6.76004714850422
121,938952,003_2229T_84.2,T,16.835,17.13828062,2021/10/29 14:28:43+00,2020/08/20 18:23:49+00,Boog,0.30328062,30000,30000,CCW,CCW,5.84980957,5.84981968,2,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,0c5853ff-18ee-4223-b4e4-c55b28fa4494,0.303216638725516
122,938953,003_2229T_84.2,T,17.13828062,25.99,2021/10/29 14:28:43+00,2020/08/20 18:23:49+00,Rechtstand,8.85171938,,,,,5.84981968,5.84981968,3,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,0c5853ff-18ee-4223-b4e4-c55b28fa4494,8.85177692104811
123,938954,003_2229T_84.2,,25.99,33.72218981,2021/10/29 14:28:43+00,2020/08/20 18:23:49+00,Rechtstand,7.73218981,,,,,5.84981968,5.84981968,4,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,,7.73219967150358
124,938955,003_2229T_84.2,L,33.72218981,42.62161688,2021/10/29 14:28:43+00,2020/08/20 18:23:49+00,Rechtstand,8.89942707,,,,,5.84981968,5.84981968,5,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,8.899381961687
125,938956,003_2229T_84.2,L,42.62161688,42.92718981,2021/10/29 14:28:43+00,2020/08/20 18:23:49+00,Boog,0.30557293,30000,30000,CW,CW,5.84981968,5.84980949,6,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,0.305542435677927
126,938957,003_2229T_84.2,L,42.92718981,48.87329981,2021/10/29 14:28:43+00,2017/05/16 09:57:03+00,Rechtstand,5.94611,,,,,5.84980949,5.84980949,7,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,5.94610309026004
127,938958,003_2229T_84.2,L,48.87329981,66.89862981,2021/10/29 14:28:43+00,2017/05/16 09:57:03+00,Boog,18.02533,195,195,CW,CW,5.84980952,5.75737193,8,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,18.0252855632536
128,938959,003_2229T_84.2,L,66.89862981,68.95362981,2021/10/29 14:28:43+00,2017/05/16 09:57:03+00,Boog,2.055,250,250,CW,CW,5.75737193,5.74915193,9,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,2.05503258092327
129,938960,003_2229T_84.2,L,68.95362981,70.26964981,2021/10/29 14:28:43+00,2017/05/16 09:57:03+00,Rechtstand,1.31602,,,,,5.74915193,5.74915193,10,70.26964981,Ja,10,69aa35df-ac10-4792-b020-245253d19287,7860e849-6196-4fcf-aea7-5d2c82d32a05,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,1.3160554129671
130,938961,552_2207L_73.8,L,0,1.31602,2021/10/29 14:28:44+00,2017/05/16 09:55:57+00,Rechtstand,1.31602,,,,,5.6829547,5.6829547,0,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,286ca6d7-d1cf-45dd-9c9a-2603ec6582f2,1.31601325601226
131,938962,552_2207L_73.8,L,1.31602,3.37102,2021/10/29 14:28:44+00,2017/05/16 09:55:57+00,Boog,2.055,250,250,CCW,CCW,5.6829547,5.6911747,1,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,286ca6d7-d1cf-45dd-9c9a-2603ec6582f2,2.05493226387071
132,938963,552_2207L_73.8,L,3.37102,21.39635,2021/10/29 14:28:44+00,2017/05/16 09:55:57+00,Boog,18.02533,195,195,CCW,CCW,5.6911747,5.78361229,2,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,286ca6d7-d1cf-45dd-9c9a-2603ec6582f2,18.0253932697766
133,938964,552_2207L_73.8,L,21.39635,27.34246,2021/10/29 14:28:44+00,2017/05/16 09:55:57+00,Rechtstand,5.94611,,,,,5.78361225,5.78361225,3,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,286ca6d7-d1cf-45dd-9c9a-2603ec6582f2,5.94618638288441
134,938965,552_2207L_73.8,L,27.34246,36.54746,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Rechtstand,9.205,,,,,5.78361224,5.78361224,4,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,286ca6d7-d1cf-45dd-9c9a-2603ec6582f2,9.20494281133783
135,938966,552_2207L_73.8,,36.54746,41.93938,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Rechtstand,5.39192,,,,,5.78361224,5.78361224,5,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,,5.39186715433531
136,938967,552_2207L_73.8,,41.93938,69.603681,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Boog,27.664301,250,250,CW,CW,5.78361224,5.67295504,6,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,,27.6643605781363
137,938968,552_2207L_73.8,,69.603681,146.422675,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Rechtstand,76.818994,,,,,5.67295503,5.67295503,7,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,,76.8189933930405
138,938969,552_2207L_73.8,,146.422675,411.704288,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Boog,265.281613,1500,1500,CCW,CCW,5.67295503,5.84980944,8,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,,265.281591860655
139,938970,552_2207L_73.8,,411.704288,477.274888,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Rechtstand,65.5706,,,,,5.84980944,5.84980944,9,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,,65.5705805806995
140,938971,552_2207L_73.8,R,477.274888,486.479888,2021/10/29 14:28:44+00,2017/05/16 09:57:28+00,Rechtstand,9.205,,,,,5.84980944,5.84980944,10,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,9.20505714593886
141,938972,552_2207L_73.8,R,486.479888,513.844888,2021/10/29 14:28:44+00,2017/05/16 10:25:33+00,Rechtstand,27.365,,,,,5.84980944,5.84980944,11,513.844888,Ja,10,d9f205c7-c337-44e2-a31d-a881e06ab68c,790c5e92-e8a2-49c7-9823-d34d8b7549b8,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,27.3650147012568
142,938987,003_2221L_84.1,L,0,27.365,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Rechtstand,27.365,,,,,5.84980944,5.84980944,0,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,1e6f6892-7e5c-459b-a956-1429f9e57509,27.3649727076422
143,938988,003_2221L_84.1,L,27.365,36.57,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Rechtstand,9.205,,,,,5.84980944,5.84980944,1,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,1e6f6892-7e5c-459b-a956-1429f9e57509,9.20496639048726
144,938989,003_2221L_84.1,,36.57,42.60294,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Rechtstand,6.03294,,,,,5.84980944,5.84980944,2,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,,6.0329459876581
145,938990,003_2221L_84.1,,42.60294,97.931525,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Boog,55.328585,500,500,CW,CW,5.84980944,5.73915227,3,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,,55.3285590712677
146,938991,003_2221L_84.1,,97.931525,134.753145,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Rechtstand,36.82162,,,,,5.73915227,5.73915227,4,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,,36.8216385474628
147,938992,003_2221L_84.1,R,134.753145,143.958145,2021/10/29 14:28:46+00,2017/05/16 09:57:28+00,Rechtstand,9.205,,,,,5.73915227,5.73915227,5,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,9.20502355075749
148,938993,003_2221L_84.1,R,143.958145,171.323145,2021/10/29 14:28:46+00,2017/05/16 09:57:03+00,Rechtstand,27.365,,,,,5.73915227,5.73915227,6,171.323145,Ja,10,e4fbc501-3d4c-471e-9b44-c1df688de7ee,86aee4f2-4d6b-4df5-8c1a-fae0db3ee965,f75597b3-352f-42e7-8940-dd0b7c8e4ac4,27.3650417083548
149,938994,552_2209R_73.8,R,0,1.31602,2021/10/29 14:28:46+00,2017/05/16 09:55:57+00,Rechtstand,1.31602,,,,,5.66295536,5.66295536,0,517.702623,Ja,10,bcb3dd54-8de9-4f44-bcd3-53dbd03ac934,8a85b432-58fa-4fb8-a0e8-f01e47533ef3,8eaa4db3-7897-4597-ad5d-9c4f3ceea565,1.3160162688964
150,938995,552_2209R_73.8,R,1.31602,3.37102,2021/10/29 14:28:46+00,2017/05/16 09:55:57+00,Boog,2.055,250,250,CW,CW,5.66295536,5.65473536,1,517.702623,Ja,10,bcb3dd54-8de9-4f44-bcd3-53dbd03ac934,8a85b432-58fa-4fb8-a0e8-f01e47533ef3,8eaa4db3-7897-4597-ad5d-9c4f3ceea565,2.05494373403929
