ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
1490118;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;Escamp;2018-08-12;;2018-08-16;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;LOENENSEPLEIN;18;;;Rustenburg en Oostbroek;Rustenburg;Milieubeheer Escamp;Wordt meegenomen in gepland onderhoud;78949.308;453250.833;4.278182756821778;52.06232745755894;178256
1489905;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;Centrum;2018-08-12;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;1E DE RIEMERSTRAAT;44;;;Zeeheldenkwartier;Zeeheldenkwartier;Milieubeheer Centrum;Informatie verstrekt;80474.286;455198.181;4.299991925307843;52.080034997440904;178133
1490113;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;;2018-08-12;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;CHARLOTTE JACOBSLAAN;63;;;;;Vegen;Wordt meegenomen in gepland onderhoud;77766.095;452463.7;4.261109534320958;52.0550900798731;178255
1489760;Melding Openbare Ruimte;Parkeren;Caravan/ aanhangwagen te lang gestald;;;Scheveningen;2018-08-12;;2018-08-15;2018-08-13;Web formulier;Normaal;Afgerond;Afgerond;KRANENBURGWEG;241;;;;;Handhavingsorganisatie Scheveningen;;77902.484;456856.188;4.26210542552309;52.09458278284383;178017
1490086;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Vol;Haagse Hout;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;KORNALIJNHORST;129;;;Mariahoeve en Marlot;Burgen en Horsten;HMS;;84655.697;456824.565;4.360646942486803;52.0951980483219;178248
734692;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;;2016-07-02;;2016-07-06;2016-07-05;App melding;Normaal;Afgerond;Afgerond;BEEKLAAN;0;;;;;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;;;;;149
734712;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Centrum;2016-07-02;;2016-07-06;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;LAAN VAN MEERDERVOORT;142;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;79750.414;455466.712;4.28937440145764;52.082350308993234;151
734713;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Loosduinen;2016-07-02;;2016-07-06;2016-07-02;formulier met geo-inf;Normaal;Afgerond;Afgerond;HELIOTROOPLAAN;0;;;Bohemen en Meer en Bos;B&M en B;HMS;;;;;;152
734715;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Centrum;2016-07-02;;2016-07-06;2016-07-02;App melding;Normaal;Afgerond;Afgerond;BANKASTRAAT;0;;;Archipelbuurt;Archipelbuurt;HMS;;;;;;153
734259;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;;2016-07-01;;2016-07-07;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;BLIJENBURG;7;;;;;Straten-serviceploeg;Opgelost;;;;;283
734729;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vies/ vervuild;;2016-07-02;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;BEEKLAAN;0;;;;;Milieubeheer Segbroek;Wordt meegenomen in gepland onderhoud;;;;;155
734709;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Loosduinen;2016-07-02;;2016-07-07;2016-07-09;formulier met geo-inf;Normaal;Afgerond;Afgerond;PISUISSESTRAAT;0;;;;;Handhavingsorganisatie Loosduinen;Informatie verstrekt;;;;;150
734736;Melding Openbare Ruimte;Riolering, Water en Constructies;wateroverlast buitenshuis;op straat/rijweg;hoofdbaan;Scheveningen;2016-07-02;;2016-07-07;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;LAAN VAN MEERDERVOORT;93;;;Duinoord;Sweelinckplein e.o.;Riolering;Opgelost;79777.645;455524.885;4.289758781685164;52.08287679215377;157
734739;Melding Openbare Ruimte;Groen;Onkruidgroei;In het groen;;Escamp;2016-07-02;;2016-07-06;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;ERASMUSPLEIN;168;;;Moerwijk;Moerwijk-Oost;Groenbeheer Escamp;Wordt meegenomen in gepland onderhoud;80485.464;451894.015;4.300876062584386;52.05034279642954;158
734748;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Scheveningen;2016-07-02;;2016-07-11;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;WILLEM DE ZWIJGERLAAN;33;;;Geuzen- en Statenkwartier;Statenkwartier;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);78792.517;456423.845;4.275188117581626;52.09082072535825;159
735621;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Segbroek;2016-07-04;;2016-07-08;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;WEIMARSTRAAT;95;;;Regentessekwartier;Koningsplein e.o.;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;79215.971;454797.8;4.281727283538622;52.07626612045427;278
735623;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Losliggende tegels;;Escamp;2016-07-04;;2016-07-08;2016-07-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;ZUIDERPARKLAAN;28;;;Rustenburg en Oostbroek;Oostbroek-Noord;Wegbeheer Escamp;Afgewezen;78879.777;453895.926;4.277025174399827;52.068115159745645;279
735627;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Beschadigd (asfalt);;Escamp;2016-07-04;;2016-07-08;2016-07-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;HARDERWIJKSTRAAT;37;;;Rustenburg en Oostbroek;Oostbroek-Zuid;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;79313.55;453595.739;4.283416974115946;52.06547690631225;280
735448;Melding Openbare Ruimte;Groen;Bomen en planten;Verwijderen;;Haagse Hout;2016-07-03;;2016-07-06;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;CEES LASEURLAAN;1131;;;Benoordenhout;Duinzigt;Groenbeheer Haagse Hout;Wordt meegenomen in gepland onderhoud;82350.543;458161.939;4.326727447782778;52.10691894694201;243
735458;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;;2016-07-03;;2016-07-06;2016-07-03;formulier met geo-inf;Normaal;Afgerond;Afgerond;BEEKLAAN;0;;;;;HMS;;;;;;244
735469;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Segbroek;2016-07-03;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;GOUDENREGENSTRAAT;0;;;;;Wegbeheer Segbroek;Informatie verstrekt;;;;;246
735714;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Haagse Hout;2016-07-04;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;JULIANA VAN STOLBERGLAAN;145;;;Bezuidenhout;Bezuidenhout-Oost;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;83279.127;455612.06;4.340816415829064;52.0841248404494;517
735715;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Segbroek;2016-07-04;;2016-07-12;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;GOUDREINETSTRAAT;0;;;Vruchtenbuurt;Eykenduynen;Openbare Verlichting;Opgelost;;;;;518
735717;Melding Openbare Ruimte;Groen;Snoeiafval;Niet meegenomen;;Escamp;2016-07-04;;2016-07-07;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;BENTELOSTRAAT;317;;;Morgenstond;Morgenstond-West;Groenbeheer Escamp;Informatie verstrekt;78645.619;451378.334;4.274173463550658;52.04545810341402;519
735724;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;App melding;Normaal;Afgerond;Afgerond;PAVILJOENSGRACHT;0;;;Centrum;Zuidwal;Handhavingsorganisatie Centrum;Opgelost;;;;;520
735728;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2016-07-04;;2016-07-07;2016-07-04;App melding;Normaal;Afgerond;Afgerond;OTTERLOSTRAAT;29;;;Rustenburg en Oostbroek;Oostbroek-Noord;HMS;;78962.356;453844.995;4.27824067873268;52.067668800304006;522
735730;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Segbroek;2016-07-04;;2016-07-07;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;POMONALAAN;0;;;Vruchtenbuurt;Vruchtenbuurt;Groenbeheer Segbroek;Informatie verstrekt;;;;;523
1490521;Melding Openbare Ruimte;Onveilige verkeerssituatie;Onoverzichtelijk;;;Centrum;2018-08-13;;2018-08-16;2018-08-14;formulier met geo-inf;Normaal;Afgerond;Afgerond;RIJNSTRAAT;10;C;;Stationsbuurt;Rivierenbuurt-Noord;Wegbeheer Centrum;Afgewezen;82043.945;455124.737;4.322902632822767;52.07958400074383;178615
1490535;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Escamp;2018-08-13;;2018-08-16;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;DORPERSDREEF;19;;;;;HMS;;77672.11;450126.531;4.260268216323198;52.03407359056689;178622
1490409;Melding Openbare Ruimte;Dieren en hondenpoep;Hondenpoep;;;;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;URKSESTRAAT;0;;;;;Milieubeheer Scheveningen;;;;;;178389
1490636;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2018-08-13;;2018-08-16;2018-08-13;BuitenBeter;Normaal;Afgerond;Afgerond;SOESTDIJKSEKADE;18;;;;;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;78458.112;453710.303;4.270918116468854;52.06638892219293;178846
1490729;Melding Openbare Ruimte;Straten en straatmeubilair;Fietspad;Beschadigd (asfalt);;;2018-08-13;;2018-08-17;2018-08-16;BuitenBeter;Normaal;Afgerond;Afgerond;LOZERLAAN ;0;;;;;Wegbeheer Escamp;Informatie verstrekt;;;;;178980
1491117;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Afval naast afvalbak;Segbroek;2018-08-13;;2018-08-17;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;VLIERBOOMSTRAAT;461;;;Vruchtenbuurt;Vruchtenbuurt;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;77423.123;453909.071;4.255781490488859;52.06803120477514;177562
1491369;Melding Openbare Ruimte;Achtergelaten voertuig/ fiets;Achtergelaten caravan/ aanhanger;;;Segbroek;2018-08-13;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;KORNOELJESTRAAT;96;;;Vruchtenbuurt;Eykenduynen;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;77623.58;453673.341;4.25875794348517;52.0659408207467;177595
1491033;Melding Openbare Ruimte;Afval;Grofvuil;Bouw- en sloopafval;;;2018-08-13;;2018-08-16;2018-08-14;E-mail;Normaal;Afgerond;Afgerond;HOUTRUSTWEG;0;;;;;Handhavingsorganisatie Scheveningen;;;;;;177448
734242;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Escamp;2016-07-01;;2016-07-11;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;BEVERWEERDSTRAAT;160;;;Moerwijk;Moerwijk-Zuid;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);80060.545;451205.382;4.294833361567406;52.044096924919835;27
734245;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Centrum;2016-07-01;;2016-07-07;2016-07-22;Telefoon;Normaal;Afgerond;Afgerond;BUITENOM;233;;;Centrum;Zuidwal;Wegbeheer Centrum;Informatie verstrekt;80487.09;454307.234;4.3003732263311;52.0720300190811;28
734248;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Laak;2016-07-01;;2016-07-07;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;HILDEBRANDSTRAAT;0;;;Laakkwartier en Spoorwijk;;Vegen;Opgelost;;;;;281
734249;Melding Openbare Ruimte;Riolering, Water en Constructies;wateroverlast in huis;in kelder/souterrain;;Scheveningen;2016-07-01;werk is uitgevoerd, maar nog n;2016-07-26;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;SWEELINCKPLEIN;49;;;Duinoord;Sweelinckplein e.o.;Riolering;Opgelost;79320.283;455542.701;4.283083401011345;52.08297457535107;282
734261;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;;2016-07-01;;2016-07-05;2016-08-26;Social Media;Hoog;Afgerond;Afgerond;SADEESTRAAT;0;;;;;Riolering;Opgelost;;;;;285
1490228;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Afval naast container;Scheveningen;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;STATENLAAN;51;;;;;HMS;;78821.179;456663.141;4.275552812933009;52.092975139365294;178364
735847;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;;2016-07-04;;2016-07-11;2016-07-11;Interne Melding;Normaal;Afgerond;Afgerond;CROMVLIETKADE;52;;;;;Graffiti;;;;;;566
735853;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;SCHOOLSTRAAT;0;;;Centrum;;Handhavingsorganisatie Centrum;Opgelost;;;;;568
735854;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Laak;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;ELIASPLEIN;0;;;Laakkwartier en Spoorwijk;Noordpolderbrt;HMS;;;;;;569
735697;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Escamp;2016-07-04;;2016-07-08;2016-07-08;App melding;Normaal;Afgerond;Afgerond;AAGJE DEKENLAAN;0;;;Moerwijk;Moerwijk-West;Vegen;Opgelost;;;;;514
735867;Melding Openbare Ruimte;Straten en straatmeubilair;Zebra/voetgangersoversteekplaats;Herstellen/aanbrengen;;Scheveningen;2016-07-04;;2016-07-07;2016-11-03;formulier met geo-inf;Normaal;Afgerond;Afgerond;NIEUWE PARKLAAN;0;;;;;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;;;;;571
735770;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Beschadigd;Scheveningen;2016-07-04;;2016-07-07;2016-07-05;Telefoon;Hoog;Afgerond;Afgerond;MARKENSESTRAAT;162;;;Duindorp;Duindorp;Milieubeheer Scheveningen;Informatie verstrekt;77419.895;456294.023;4.255192138880393;52.089463403029434;538
735886;Melding Openbare Ruimte;Speelterrein;Speeltoestel;Beschadigd;;;2016-07-04;;2016-07-08;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;ZUIDERPARK;0;;;;;Speelbeheer Escamp;Informatie verstrekt;;;;;369
735775;Melding Openbare Ruimte;Afval;Grofvuil;Niet opgehaald na afspraak;;Laak;2016-07-04;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;NEHERKADE;1200;;;Laakkwartier en Spoorwijk;Laakhaven-Oost;HMS;;82348.482;453694.464;4.327649025152349;52.066770461261;541
735897;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Escamp;2016-07-04;;2016-07-08;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;VEENENDAALKADE;0;;;Leyenburg;Leyenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;371
1490583;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;Centrum;2018-08-13;;2018-08-17;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;WOLMARANSSTRAAT;69;;;;;Straten-serviceploeg;Opgelost;80060.01;453651.71;4.294288912071013;52.06608138400312;178735
1490683;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Wortelopgroei;;Scheveningen;2018-08-13;;2018-08-17;2018-08-17;BuitenBeter;Normaal;Afgerond;Afgerond;GENTSESTRAAT;74;;;;;Straten-serviceploeg;Opgelost;79928.362;458554.224;4.291290121802251;52.11012095007143;178869
1490506;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Laak;2018-08-13;;2018-08-17;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;CALANDKADE;161;;;Laakkwartier en Spoorwijk;Laakhaven-West;Handhavingsorganisatie Laak;;81216.58;452906.29;4.311314363472377;52.05953771307303;178610
1491144;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Leidschenveen-Ypenburg;2018-08-13;;2018-08-16;2018-08-14;Telefoon;Normaal;Afgerond;Afgerond;VEENWORTEL;35;;;;;Groenbeheer Leidschenveen-Ypenburg;Informatie verstrekt;86469.218;449724.231;4.388533310712159;52.031615195698514;177566
1490389;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Scheveningen;2018-08-13;;2018-08-16;2018-08-13;Telefoon;Normaal;Afgerond;Afgerond;SNELLIUSSTRAAT;75;;;;;HMS;;78891.071;455212.957;4.276896151448182;52.079952444593076;178384
1490726;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;;2018-08-13;;2018-08-17;2018-08-15;Telefoon;Normaal;Afgerond;Afgerond;RIJSWIJKSE WATERWEG;0;;;;;Straten-serviceploeg;Opgelost;;;;;178978
1490357;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Haagse Hout;2018-08-13;;2018-08-14;2018-08-13;Telefoon;Hoog;Afgerond;Afgerond;ROGGEKAMP;20;;;;;HMS;;83826.709;456377.615;4.348644453695659;52.09107541265791;178373
1490743;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;vuil in kolk;Loosduinen;2018-08-13;;2018-08-17;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;BURGEMEESTER VAN DER VELDESTRAAT;1;;;Loosduinen;Houtwijk;Riolering;Wordt verder behandeld in Viadesk (R&W);76500.824;452472.701;4.242662924440057;52.054993176711825;178988
736186;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Centrum;2016-07-04;;2016-07-08;2016-07-14;Telefoon;Normaal;Afgerond;Afgerond;ROGGEVEENSTRAAT;167;;;Zeeheldenkwartier;Zeeheldenkwartier;Straten-serviceploeg;Opgelost;79813.273;455330.762;4.2903212638894415;52.08113710631896;463
736189;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Segbroek;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;NEWTONSTRAAT;193;;;Regentessekwartier;Koningsplein e.o.;Milieubeheer Segbroek;Wordt meegenomen in gepland onderhoud;79410.416;454773.487;4.284568572160109;52.07607420122927;464
736190;Melding Openbare Ruimte;Straten en straatmeubilair;Straatmeubilair (bank);Beschadigd;;Loosduinen;2016-07-04;;2016-07-08;2016-07-19;formulier met geo-inf;Normaal;Afgerond;Afgerond;ARCHITECT BERLAGELAAN;158;;;Loosduinen;Houtwijk;Straten-serviceploeg;Opgelost;77317.156;452878.119;4.254470840018423;52.05875156377505;465
736194;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Centrum;2016-07-04;;2016-07-08;2016-07-14;Telefoon;Normaal;Afgerond;Afgerond;SMITSTRAAT;75;;;Transvaalkwartier;Transvaalkwartier-Nrd;Straten-serviceploeg;Opgelost;79697.22;454180.927;4.288882224145241;52.070788109784374;466
736198;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Gat/ verzakt;;Segbroek;2016-07-04;;2016-07-06;2016-07-22;Telefoon;Hoog;Afgerond;Afgerond;TEIJLERSTRAAT;0;;;;;Straten-serviceploeg;Opgelost;;;;;467
736205;Melding Openbare Ruimte;Straten en straatmeubilair;Straat;Losliggende tegels;;;2016-07-04;;2016-07-06;2016-08-18;Telefoon;Hoog;Afgerond;Afgerond;CROMVLIETKADE;51;;;;;Straten-serviceploeg;Opgelost;;;;;469
736207;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;BuitenBeter;Normaal;Afgerond;Afgerond;BUITENOM;120;;;Centrum;Zuidwal;Handhavingsorganisatie Centrum;Opgelost;;;;;470
736208;Melding Openbare Ruimte;Straten en straatmeubilair;Hekwerk;Aanbrengen;;Escamp;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;LAAN VAN WATERINGSE VELD;0;;;Wateringse Veld;;Wegbeheer Escamp;Informatie verstrekt;;;;;471
736210;Melding Openbare Ruimte;Afval;Verzamelcontainer;Papier;Vol;Escamp;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;ROEMER VISSCHERSTRAAT;0;;;Moerwijk;Moerwijk-West;HMS;;;;;;473
736218;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;deksel is verdwenen;;2016-07-04;;2016-07-08;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;SCHALKBURGERSTRAAT;0;;;;;Riolering;Opgelost;;;;;475
736222;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-04;;2016-07-07;2016-07-04;BuitenBeter;Normaal;Afgerond;Afgerond;DELFTSELAAN;25;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;;80408.351;454139.415;4.299261627300186;52.070511275661076;476
736224;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Beschadigd;Leidschenveen-Ypenburg;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;RIETGRAS;0;;;Ypenburg;De Bras;HMS;;;;;;477
736226;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Segbroek;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;ESPERANTOSTRAAT;12;;;Regentessekwartier;Rond de Energiecentr.;Milieubeheer Segbroek;Wordt meegenomen in gepland onderhoud;79942.413;454607.856;4.292363948353434;52.07465808015377;478
736229;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;Laak;2016-07-04;;2016-07-11;2016-07-21;BuitenBeter;Normaal;Afgerond;Afgerond;LAAKKADE;140;;;Laakkwartier en Spoorwijk;Laakkwartier-O;Graffiti;;82322.624;453510.739;4.327311080920417;52.06511596766833;479
736232;Melding Openbare Ruimte;Riolering, Water en Constructies;overig riolering;Gat door riool;in rijweg;Scheveningen;2016-07-04;;2016-07-08;2016-09-02;Telefoon;Normaal;Afgerond;Afgerond;ZEILSTRAAT;60;;;Scheveningen;Scheveningen Badplaats;Riolering;Opgelost;78854.933;458182.378;4.275705868206322;52.10663261577938;480
736238;Melding Openbare Ruimte;Parkeren;Caravan/ aanhangwagen te lang gestald;;;Scheveningen;2016-07-04;;2016-07-07;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;TESSELSESTRAAT;6;;;Duindorp;Duindorp;Handhavingsorganisatie Scheveningen;Handhavingsorganisatie oplossing;77851.676;456377.208;4.261472490960357;52.09027129598763;484
736239;Melding Openbare Ruimte;Afval;Afvalbakken;;;;2016-07-01;;2016-07-29;2016-07-11;Web formulier;Normaal;Afgerond;Afgerond;;;;;Loosduinen;Houtwijk;Milieubeheer Loosduinen;;;;;;485
736240;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Escamp;2016-07-04;;2016-07-07;2016-07-07;Telefoon;Normaal;Afgerond;Afgerond;MELIS STOKEZIJDE;190;;;Bouwlust/Vrederust;Zijden,Steden,Zichten;Groenbeheer Escamp;Wordt meegenomen in gepland onderhoud;77421.761;450330.302;4.256574216037313;52.03586984545029;486
736243;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Segbroek;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;GASLAAN ;303;;;Regentessekwartier;Rond de Energiecentr.;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;79436.669;454686.001;4.284970832178466;52.07529157392591;487
736244;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;;2016-07-03;;2016-08-12;;Web formulier;Normaal;In behandeling;Doorgestuurd naar afdeling;;;;;;;Klachten DSB / Groenbedrijf en begraa;;;;;;488
736245;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Loosduinen;2016-07-04;;2016-07-07;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;JAN ROMEINSTRAAT;0;;;Loosduinen;Houtwijk;Handhavingsorganisatie Loosduinen;Handhavingsorganisatie oplossing;;;;;489
