VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2015,0361,110,990061069,6,6,3599,5262,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,103,990003019,1,1,9381,14540,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,103,990061006,1,1,9381,14540,79829,113378,8740
1.0,2023-02-03,2023-02-01,2015,0361,103,990061070,492,496,9381,14540,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,103,990061001,2,2,9381,14540,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,103,990061069,78,78,9381,14540,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,103,990061014,388,417,9381,14540,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,103,990061029,2066,2377,9381,14540,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,103,990061065,3364,3796,9381,14540,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,103,990061066,445,484,9381,14540,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,103,990061067,2571,3788,9381,14540,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,103,990061030,1,1,9381,14540,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,103,990061018,613,632,9381,14540,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,103,990061008,1717,1907,9381,14540,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,103,990061009,503,560,9381,14540,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,111,990061008,56,90,791,1151,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,111,990061029,189,236,791,1151,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,111,990061018,56,57,791,1151,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,111,990061069,1,1,791,1151,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,111,990061009,32,37,791,1151,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,111,990061001,3,3,791,1151,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,111,990061070,19,19,791,1151,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,111,990061014,30,35,791,1151,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,111,990061067,294,422,791,1151,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,111,990061066,20,22,791,1151,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,111,990061065,196,229,791,1151,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,101,990061014,140,142,6606,10040,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,101,990061030,23,23,6606,10040,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,101,990061070,691,697,6606,10040,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,101,990061017,126,127,6606,10040,79829,113378,2870
1.0,2023-02-03,2023-02-01,2015,0361,101,990061066,118,126,6606,10040,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,101,990061013,37,40,6606,10040,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,101,990061010,15,15,6606,10040,79829,113378,9650
1.0,2023-02-03,2023-02-01,2015,0361,101,990061029,4729,6404,6606,10040,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,101,990061008,43,48,6606,10040,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,101,990061018,623,629,6606,10040,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,101,990061001,8,8,6606,10040,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,101,990061009,35,35,6606,10040,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,101,990061069,1,1,6606,10040,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,101,990061065,1428,1505,6606,10040,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,101,990061067,175,239,6606,10040,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,101,990061004,1,1,6606,10040,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,106,990061004,1,1,3207,5067,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,106,990061017,104,106,3207,5067,79829,113378,2870
1.0,2023-02-03,2023-02-01,2015,0361,106,990061066,42,42,3207,5067,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,106,990061067,182,244,3207,5067,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,106,990061071,2,2,3207,5067,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,106,990061030,3,3,3207,5067,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,106,990061010,195,213,3207,5067,79829,113378,9650
1.0,2023-02-03,2023-02-01,2015,0361,106,990061009,11,13,3207,5067,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,106,990061025,133,193,3207,5067,79829,113378,1570
1.0,2023-02-03,2023-02-01,2015,0361,106,990061013,344,351,3207,5067,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,106,990061029,2153,2647,3207,5067,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,106,990061018,250,261,3207,5067,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,106,990061014,62,65,3207,5067,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,106,990061069,1,1,3207,5067,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,106,990061001,58,59,3207,5067,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,106,990061070,190,196,3207,5067,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,106,990061008,12,16,3207,5067,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,106,990061065,632,654,3207,5067,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,102,990061025,3,3,7797,10664,79829,113378,1570
1.0,2023-02-03,2023-02-01,2015,0361,102,990061013,12,15,7797,10664,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,102,990061008,255,319,7797,10664,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,102,990061018,627,650,7797,10664,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,102,990061006,1,1,7797,10664,79829,113378,8740
1.0,2023-02-03,2023-02-01,2015,0361,102,990061066,100,105,7797,10664,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,102,990061010,34,34,7797,10664,79829,113378,9650
1.0,2023-02-03,2023-02-01,2015,0361,102,990061017,60,62,7797,10664,79829,113378,2870
1.0,2023-02-03,2023-02-01,2015,0361,102,990061001,8,8,7797,10664,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,102,990061009,144,163,7797,10664,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,102,990061069,4,4,7797,10664,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,102,990061067,1098,1489,7797,10664,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,102,990061070,656,658,7797,10664,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,102,990061029,2312,2790,7797,10664,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,102,990061014,219,229,7797,10664,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,102,990061071,106,106,7797,10664,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,102,990061065,3908,4023,7797,10664,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,102,990061030,5,5,7797,10664,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,112,990061018,23,23,155,190,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,112,990061013,1,1,155,190,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,112,990061066,2,3,155,190,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,112,990061065,13,14,155,190,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,112,990061070,1,1,155,190,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,112,990061029,87,109,155,190,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,112,990061014,2,2,155,190,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,112,990061067,29,37,155,190,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,109,990061017,2,2,1224,1872,79829,113378,2870
1.0,2023-02-03,2023-02-01,2015,0361,109,990061009,51,61,1224,1872,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,109,990061018,121,125,1224,1872,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,109,990061008,54,73,1224,1872,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,109,990061066,178,191,1224,1872,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,109,990061070,33,33,1224,1872,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,109,990061029,482,592,1224,1872,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,109,990061030,1,1,1224,1872,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,109,990061004,5,5,1224,1872,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,109,990061001,4,4,1224,1872,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,109,990061013,1,1,1224,1872,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,109,990061065,304,339,1224,1872,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,109,990061014,44,47,1224,1872,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,109,990061067,258,398,1224,1872,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,108,990061009,195,198,1978,2419,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,108,990061069,3,3,1978,2419,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,108,990061066,94,94,1978,2419,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,108,990061008,66,72,1978,2419,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,108,990061006,1,1,1978,2419,79829,113378,8740
1.0,2023-02-03,2023-02-01,2015,0361,108,990061014,73,76,1978,2419,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,108,990061070,393,397,1978,2419,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,108,990061029,745,829,1978,2419,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,108,990061065,486,512,1978,2419,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,108,990061067,44,57,1978,2419,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,108,990061018,171,180,1978,2419,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,107,990061004,1,1,14540,20796,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,107,990061066,145,154,14540,20796,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,107,990061065,2174,2324,14540,20796,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,107,990061014,420,432,14540,20796,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,107,990061069,3,3,14540,20796,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,107,990061009,117,127,14540,20796,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,107,990061001,3,3,14540,20796,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,107,990061013,36,37,14540,20796,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,107,990061008,85,106,14540,20796,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,107,990061006,507,507,14540,20796,79829,113378,8740
1.0,2023-02-03,2023-02-01,2015,0361,107,990061070,2024,2051,14540,20796,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,107,990061029,8510,10129,14540,20796,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,107,990061025,1,2,14540,20796,79829,113378,1570
1.0,2023-02-03,2023-02-01,2015,0361,107,990061067,2118,3112,14540,20796,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,107,990061071,1,1,14540,20796,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,107,990061018,1657,1713,14540,20796,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,107,990061010,94,94,14540,20796,79829,113378,9650
1.0,2023-02-03,2023-02-01,2015,0361,301,990003019,5,5,7,7,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,301,990061029,2,2,7,7,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,105,990061069,3230,3291,27507,36320,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,105,990061070,168,169,27507,36320,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,105,990061066,243,265,27507,36320,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,105,990061065,7073,7317,27507,36320,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,105,990061029,17561,19051,27507,36320,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,105,990061071,117,117,27507,36320,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,105,990061013,1,1,27507,36320,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,105,990061008,53,64,27507,36320,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,105,990061067,1396,2107,27507,36320,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,105,990061018,2912,3093,27507,36320,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,105,990061030,10,11,27507,36320,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,105,990061014,555,598,27507,36320,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,105,990061009,89,106,27507,36320,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,105,990061004,115,115,27507,36320,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,105,990061001,15,15,27507,36320,79829,113378,
1.0,2023-02-03,2023-02-01,2020,8418,203,998418073,13,14,1021,1043,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,203,998418070,88,88,1021,1043,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,203,998418032,202,203,1021,1043,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,203,998418067,158,158,1021,1043,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,203,998418074,12,12,1021,1043,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,203,998418060,36,36,1021,1043,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,203,998418066,126,127,1021,1043,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,203,998418069,133,134,1021,1043,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,203,998418063,21,21,1021,1043,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,203,998418036,23,23,1021,1043,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,203,998418064,60,60,1021,1043,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,203,998418026,162,165,1021,1043,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,203,998418080,1,1,1021,1043,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,203,998418079,1,1,1021,1043,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,403,998418060,3,3,21,23,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,403,998418063,3,3,21,23,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,403,998418073,3,3,21,23,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,403,998418067,1,1,21,23,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,403,998418066,2,2,21,23,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,403,998418064,2,2,21,23,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,403,998418069,4,4,21,23,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,403,998418079,1,1,21,23,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,403,998418074,3,3,21,23,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,403,998418080,1,1,21,23,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,513,998418073,76,76,1513,1557,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,513,998418081,2,2,1513,1557,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,513,998418068,1,1,1513,1557,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,513,998418064,141,141,1513,1557,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,513,998418069,161,161,1513,1557,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,513,998418070,100,100,1513,1557,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,513,998418065,13,13,1513,1557,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,513,998418067,106,106,1513,1557,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,513,998418032,128,128,1513,1557,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,513,998418026,177,180,1513,1557,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,513,998418036,59,59,1513,1557,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,513,998418063,156,157,1513,1557,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,513,998418062,39,39,1513,1557,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,513,998418074,91,91,1513,1557,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,513,998418060,120,121,1513,1557,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,513,998418066,182,182,1513,1557,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,209,998418062,1,1,281,291,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,209,998418064,14,14,281,291,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,209,998418036,10,10,281,291,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,209,998418026,71,72,281,291,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,209,998418066,18,18,281,291,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,209,998418032,32,32,281,291,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,209,998418060,31,31,281,291,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,209,998418067,31,31,281,291,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,209,998418070,23,23,281,291,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,209,998418074,8,8,281,291,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,209,998418073,15,16,281,291,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,209,998418063,13,13,281,291,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,209,998418069,21,22,281,291,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,502,998418063,54,54,582,609,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,502,998418069,48,48,582,609,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,502,998418066,95,95,582,609,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,502,998418026,71,72,582,609,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,502,998418032,42,43,582,609,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,502,998418080,2,2,582,609,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,502,998418036,21,21,582,609,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,502,998418060,39,39,582,609,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,502,998418073,31,31,582,609,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,502,998418062,13,13,582,609,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,502,998418065,3,3,582,609,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,502,998418081,1,1,582,609,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,502,998418067,37,37,582,609,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,502,998418070,29,29,582,609,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,502,998418074,65,65,582,609,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,502,998418064,56,56,582,609,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,512,998418026,108,109,933,972,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,512,998418067,39,39,933,972,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,512,998418069,63,63,933,972,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,512,998418074,91,91,933,972,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,512,998418065,18,18,933,972,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,512,998418060,84,84,933,972,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,512,998418073,67,68,933,972,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,512,998418066,113,114,933,972,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,512,998418080,2,2,933,972,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,512,998418063,127,127,933,972,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,512,998418064,87,89,933,972,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,512,998418070,31,32,933,972,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,512,998418032,66,68,933,972,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,512,998418036,27,27,933,972,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,512,998418081,3,4,933,972,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,512,998418062,36,37,933,972,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,509,998418081,2,2,516,530,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,509,998418032,43,44,516,530,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,509,998418026,96,96,516,530,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,509,998418065,1,1,516,530,38995,41399,11225
1.0,2023-02-03,2023-02-01,2020,8418,509,998418062,1,1,516,530,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,509,998418066,39,39,516,530,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,509,998418036,9,9,516,530,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,509,998418080,1,1,516,530,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,509,998418064,69,69,516,530,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,509,998418060,65,66,516,530,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,509,998418074,29,29,516,530,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,509,998418070,27,27,516,530,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,509,998418069,23,23,516,530,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,509,998418073,35,36,516,530,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,509,998418067,34,35,516,530,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,509,998418063,52,52,516,530,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,506,998418073,29,29,465,482,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,506,998418032,45,47,465,482,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,506,998418066,35,35,465,482,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,506,998418026,90,91,465,482,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,506,998418079,1,1,465,482,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,506,998418036,13,13,465,482,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,506,998418062,6,6,465,482,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,506,998418069,22,22,465,482,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,506,998418067,36,36,465,482,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,506,998418074,29,29,465,482,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,506,998418070,23,23,465,482,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,506,998418064,45,45,465,482,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,506,998418081,1,1,465,482,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,506,998418060,65,65,465,482,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,506,998418063,39,39,465,482,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,508,998418067,6,6,60,63,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,508,998418069,6,6,60,63,38995,41399,3870
1.0,2023-02-03,2023-02-01,2020,8418,508,998418070,6,6,60,63,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,508,998418063,1,1,60,63,38995,41399,15175
1.0,2023-02-03,2023-02-01,2020,8418,508,998418062,1,1,60,63,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,508,998418064,5,5,60,63,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,508,998418074,4,4,60,63,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,508,998418026,10,10,60,63,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,508,998418032,5,5,60,63,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,508,998418073,6,6,60,63,38995,41399,33575
1.0,2023-02-03,2023-02-01,2020,8418,508,998418036,1,1,60,63,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,508,998418060,6,6,60,63,38995,41399,20665
1.0,2023-02-03,2023-02-01,2020,8418,508,998418066,6,6,60,63,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,503,998418026,578,586,4029,4182,38995,41399,11705
1.0,2023-02-03,2023-02-01,2020,8418,503,998418070,260,262,4029,4182,38995,41399,3090
1.0,2023-02-03,2023-02-01,2020,8418,503,998418064,471,474,4029,4182,38995,41399,13975
1.0,2023-02-03,2023-02-01,2020,8418,503,998418067,273,275,4029,4182,38995,41399,7270
1.0,2023-02-03,2023-02-01,2020,8418,503,998418036,159,161,4029,4182,38995,41399,1925
1.0,2023-02-03,2023-02-01,2020,8418,503,998418068,5,5,4029,4182,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,503,998418066,509,511,4029,4182,38995,41399,8105
1.0,2023-02-03,2023-02-01,2020,8418,503,998418062,84,84,4029,4182,38995,41399,19150
1.0,2023-02-03,2023-02-01,2020,8418,503,998418032,409,416,4029,4182,38995,41399,6185
1.0,2023-02-03,2023-02-01,2020,8418,503,998418074,252,252,4029,4182,38995,41399,25920
1.0,2023-02-03,2023-02-01,2020,8418,503,998418080,14,14,4029,4182,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,503,998418079,1,1,4029,4182,38995,41399,
1.0,2023-02-03,2023-02-01,2020,8418,503,998418073,100,103,4029,4182,38995,41399,33575
