OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
976,G0437,Ouder-Amstel,bestaand,0,sneltram,97.194,283,,97.1943617847697
977,G0437,Ouder-Amstel,bestaand,0,sneltram,82.285,283,,82.2850390396299
978,G0363,Amsterdam,bestaand,0,sneltram,30.1,283,,30.0998690362599
979,G0363,Amsterdam,bestaand,0,sneltram,81.733,283,,81.7330062062567
980,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24498150996273
981,G0363,Amsterdam,bestaand,0,sneltram,87.118,283,,87.1178986890754
982,G0363,Amsterdam,bestaand,1,sneltram,27.953,283,,27.9533328245488
983,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39606595931233
984,G0518,'s-Gravenhage,bestaand,0,tram,53.608,283,,53.6082980330471
985,G0518,'s-Gravenhage,bestaand,0,tram,37.085,283,,37.0854249996597
986,G0518,'s-Gravenhage,bestaand,1,sneltram,3.227,283,,3.2266460915322
987,G0518,'s-Gravenhage,bestaand,0,sneltram,8.578,283,,8.57769042341818
988,G0518,'s-Gravenhage,bestaand,0,tram,2.413,283,,2.41348876110911
989,G0518,'s-Gravenhage,bestaand,0,tram,3.197,283,,3.19675648118527
990,G0518,'s-Gravenhage,bestaand,0,tram,1.224,283,,1.22425038288742
991,G0518,'s-Gravenhage,bestaand,-1,tram,10.701,283,,10.7005876646564
992,G0518,'s-Gravenhage,bestaand,0,tram,2.214,283,,2.21433963067999
993,G0518,'s-Gravenhage,bestaand,0,tram,10.598,283,,10.5982037654122
994,G0518,'s-Gravenhage,bestaand,1,sneltram,21.788,283,,21.7880478473864
995,G0518,'s-Gravenhage,bestaand,1,sneltram,4.381,283,,4.38135828521733
996,G0518,'s-Gravenhage,bestaand,0,sneltram,9.709,283,,9.70880801128542
997,G0518,'s-Gravenhage,bestaand,0,tram,6.145,283,,6.14496908047551
998,G0518,'s-Gravenhage,bestaand,1,sneltram,4.431,283,,4.43098725625191
999,G0518,'s-Gravenhage,bestaand,0,sneltram,32.62,283,,32.6198814988651
1000,G0518,'s-Gravenhage,bestaand,1,sneltram,17.576,283,,17.5759796313036
1001,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.938,283,,144.937788378325
1002,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,324.336,283,,324.335956224406
1003,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,171.31,283,,171.309878757765
1004,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,282.302,283,,282.302161920521
1005,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,60.526,283,,60.525960876305
1006,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,321.722,283,,321.722247822559
1007,G0518,'s-Gravenhage,bestaand,0,sneltram,5.082,283,,5.08228000015741
1008,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.492,283,,333.49159382809
1009,G0518,'s-Gravenhage,bestaand,0,tram,450.995,283,,450.995340040055
1010,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1011,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1012,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1013,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1014,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1015,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1016,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1017,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,459.708,283,,459.708239075869
1018,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
1019,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1589.691,283,,1589.69117574915
1020,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.4,283,,303.399568445639
1021,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.953,283,,302.95261725392
1022,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.537,283,,302.537047068619
1023,G0518,'s-Gravenhage,bestaand,0,sneltram,4.126,283,,4.12586621208202
1024,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.392,283,,303.392425866237
1025,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,61.731,283,,61.7309039298794
1026,G0518,'s-Gravenhage,bestaand,0,sneltram,33.227,283,,33.2269840039688
1027,G0518,'s-Gravenhage,bestaand,1,sneltram,6.975,283,,6.97488437180144
1028,G0518,'s-Gravenhage,bestaand,0,sneltram,13.853,283,,13.8529376667911
1029,G0518,'s-Gravenhage,bestaand,0,sneltram,13.731,283,,13.7305593840892
1030,G0518,'s-Gravenhage,bestaand,0,sneltram,17.063,283,,17.0632718140455
1031,G0518,'s-Gravenhage,bestaand,1,sneltram,13.04,283,,13.0401775268879
1032,G0518,'s-Gravenhage,bestaand,0,sneltram,12.871,283,,12.8712281076827
1033,G0518,'s-Gravenhage,bestaand,0,sneltram,14.103,283,,14.1031814850409
1034,G0518,'s-Gravenhage,bestaand,0,sneltram,8.475,283,,8.4745200454067
1035,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,447.513,283,,447.513213861893
1036,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.252,283,,302.25155417301
1037,G0518,'s-Gravenhage,bestaand,0,tram,29.788,283,,29.787883241345
1038,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.423,283,,303.422870126825
1039,G0518,'s-Gravenhage,bestaand,0,tram,1.48,283,,1.48021383590345
1040,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.168,283,,303.167869316654
1041,G0599,Rotterdam,bestaand,0,sneltram,295.806,283,,295.804233032759
1042,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,402.632,283,,402.632071242468
1043,G0518,'s-Gravenhage,bestaand,1,tram,4.543,283,,4.5429197659655
1044,G0599,Rotterdam,bestaand,0,sneltram,87.442,283,,87.4420852394246
1045,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,296.622,283,,296.622386857432
1046,G0518,'s-Gravenhage,bestaand,1,sneltram,24.376,283,,24.3758247655336
1047,G0518,'s-Gravenhage,bestaand,0,tram,386.815,283,,386.81456234039
1048,G0518,'s-Gravenhage,bestaand,0,sneltram,5.657,283,,5.65740187718709
1049,G0518,'s-Gravenhage,bestaand,0,sneltram,117.11,283,,117.109789297245
1050,G0518,'s-Gravenhage,bestaand,0,sneltram,293.265,283,,293.264587229627
1051,G0518,'s-Gravenhage,bestaand,0,sneltram,196.459,283,,196.459403514906
1052,G0518,'s-Gravenhage,bestaand,0,sneltram,157.28,283,,157.27980523292
1053,G0518,'s-Gravenhage,bestaand,0,sneltram,194.104,283,,194.103629417172
1054,G0599,Rotterdam,bestaand,0,tram,84.806,283,,84.8060266199416
1055,G0599,Rotterdam,bestaand,0,tram,148.688,283,,148.687894564607
1056,G0599,Rotterdam,bestaand,0,tram,130.169,283,,130.168634004645
1057,G0599,Rotterdam,bestaand,0,tram,200.181,283,,200.180727616322
1058,G0599,Rotterdam,bestaand,0,tram,11.576,283,,11.5763811297979
1059,G0599,Rotterdam,bestaand,0,tram,50.532,283,,50.5317496238903
1060,G0599,Rotterdam,bestaand,0,tram,77.408,283,,77.405988203253
1061,G0599,Rotterdam,bestaand,0,sneltram,39.976,283,,39.975777716012
1062,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,120.669,283,,120.669078889333
1063,G0599,Rotterdam,bestaand,0,sneltram,57.258,283,,57.2582249042555
1064,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,85.981,283,,85.9805210498285
1065,G0599,Rotterdam,bestaand,0,sneltram,163.846,283,,163.846424045707
1066,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,193.548,283,,193.548494440024
1067,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,402.986,283,,402.986257830214
1068,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,446.28,283,,446.280094223348
1069,G0599,Rotterdam,bestaand,0,sneltram,80.932,283,,80.9305842091429
1070,G0599,Rotterdam,bestaand,0,sneltram,163.211,283,,163.210630078429
1071,G0599,Rotterdam,bestaand,0,sneltram,27.728,283,,27.727734893535
1072,G0599,Rotterdam,bestaand,1,sneltram,583.77,283,,583.769906625033
1073,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,447.597,283,,447.597127230504
1074,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,307.258,283,,307.257699008503
1075,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,76.118,283,,76.1180044404739
1076,G0363,Amsterdam,bestaand,0,sneltram,182.107,283,,182.107378486816
1077,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,187.207,283,,187.206503676863
1078,G0599,Rotterdam,bestaand,1,sneltram,26.558,283,,26.5583431147352
1079,G0599,Rotterdam,bestaand,0,sneltram,1.568,283,,1.5683089619077
1080,G0599,Rotterdam,bestaand,0,sneltram,128,283,,128.000116156204
1081,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,124.69,283,,124.690345368036
1082,G0599,Rotterdam,bestaand,0,sneltram,20.726,283,,20.7261597986699
1083,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,231.098,283,,231.098310208015
1084,G0599,Rotterdam,bestaand,0,sneltram,30.602,283,,30.6020416951804
1085,G0599,Rotterdam,bestaand,0,sneltram,38.213,283,,38.2134776355149
1086,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,83.028,283,,83.0280752757764
1087,G0599,Rotterdam,bestaand,0,sneltram,5.61,283,,5.60970730074217
1088,G0599,Rotterdam,bestaand,0,sneltram,26.57,283,,26.57040417327
1089,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,178.647,283,,178.64743602974
1090,G0599,Rotterdam,bestaand,0,sneltram,22.329,283,,22.3291036318075
1091,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,118.969,283,,118.969281749534
1092,G0599,Rotterdam,bestaand,0,sneltram,145.882,283,,145.882037962184
1093,G0363,Amsterdam,bestaand,-2,sneltram,144.196,283,,144.195639852697
1094,G0363,Amsterdam,bestaand,-2,sneltram,52.228,283,,52.2278252514701
1095,G0014,Groningen,bestaand,0,niet-bgt: (haven)kraan,5.101,283,,5.10117966748869
1096,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,176.959,283,,176.959215641413
1097,G0599,Rotterdam,bestaand,1,sneltram,30.086,283,,30.0859401880679
1098,G0599,Rotterdam,bestaand,0,sneltram,19.027,283,,19.0268518152636
1099,G0599,Rotterdam,bestaand,0,sneltram,17.889,283,,17.8892376863856
1100,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,243.88,283,,243.880375614767
1101,G0599,Rotterdam,bestaand,0,sneltram,24.73,283,,24.7300885926063
1102,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,160.49,283,,160.490100940837
1103,G0599,Rotterdam,bestaand,0,sneltram,83.676,283,,83.6749924459697
1104,G0599,Rotterdam,bestaand,0,sneltram,26.705,283,,26.7050917916051
1105,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,119.312,283,,119.311709609745
1106,G0599,Rotterdam,bestaand,0,sneltram,56.451,283,,56.4510614751715
1107,G0606,Schiedam,bestaand,0,sneltram,9.176,283,,9.17597586090984
1108,G0606,Schiedam,bestaand,0,sneltram,12.526,283,,12.5259159345734
1109,G0606,Schiedam,bestaand,2,sneltram,23.207,283,,23.207098590733
1110,G0606,Schiedam,bestaand,0,sneltram,249.072,283,,249.072262859634
1111,G0363,Amsterdam,bestaand,0,tram,46.767,283,,46.7621602223
1112,L0004,Prorail,bestaand,1,sneltram,81.183,283,,81.1830033011837
1113,L0004,Prorail,bestaand,1,sneltram,45.708,283,,45.7082811862358
1114,G0363,Amsterdam,bestaand,0,tram,881.612,283,,881.607369690232
1115,G0363,Amsterdam,bestaand,0,tram,887.197,283,,887.189819508908
1116,G0518,'s-Gravenhage,bestaand,0,sneltram,9.728,283,,9.72790131528892
1117,G0518,'s-Gravenhage,bestaand,0,tram,61.721,283,,61.7209061582864
1118,G0599,Rotterdam,bestaand,0,sneltram,11.227,283,,11.2266287459771
1119,G0599,Rotterdam,bestaand,0,sneltram,262.989,283,,262.986190273631
1120,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39634111949904
1121,G0518,'s-Gravenhage,bestaand,0,tram,2.343,283,,2.3428113453712
1122,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24517149007568
1123,G0518,'s-Gravenhage,bestaand,0,tram,2.724,283,,2.72413949716236
1124,G0518,'s-Gravenhage,bestaand,0,tram,39.145,283,,39.1447855148585
1125,G0518,'s-Gravenhage,bestaand,1,sneltram,17.91,283,,17.9104379064276
1126,G0518,'s-Gravenhage,bestaand,0,tram,3.307,283,,3.30739323334858
1127,G0518,'s-Gravenhage,bestaand,0,tram,5.966,283,,5.96562561681505
1128,G0518,'s-Gravenhage,bestaand,0,tram,1.685,283,,1.68545691134481
1129,G0518,'s-Gravenhage,bestaand,0,tram,1.772,283,,1.77220540570217
1130,G0518,'s-Gravenhage,bestaand,0,tram,35.249,283,,35.2488599106411
1131,G0518,'s-Gravenhage,bestaand,1,sneltram,23.06,283,,23.0595826312904
1132,G0518,'s-Gravenhage,bestaand,0,sneltram,4.636,283,,4.63646212105739
1133,G0518,'s-Gravenhage,bestaand,0,sneltram,6.341,283,,6.34110163930527
1134,G0518,'s-Gravenhage,bestaand,1,tram,4.39,283,,4.39019418704913
1135,G0518,'s-Gravenhage,bestaand,0,tram,1.876,283,,1.87566654819027
1136,G0518,'s-Gravenhage,bestaand,0,tram,9.002,283,,9.00169084032291
1137,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24512018267429
1138,G0518,'s-Gravenhage,bestaand,0,sneltram,29.665,283,,29.6645826533933
1139,G0518,'s-Gravenhage,bestaand,1,tram,93.336,283,,93.3361373618035
1140,G0518,'s-Gravenhage,bestaand,1,sneltram,34.611,283,,34.6109101007182
1141,G0518,'s-Gravenhage,bestaand,0,tram,1.941,283,,1.94052492898185
1142,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1143,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
1144,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,774.715,283,,774.714858260767
1145,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1146,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1147,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,331.245,283,,331.244808394034
1148,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1149,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1150,G0518,'s-Gravenhage,bestaand,-1,tram,102.322,283,,102.321990529895
1151,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.096,283,,303.096195490805
1152,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.427,283,,302.426784536357
1153,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.119,283,,303.118931078216
1154,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,862.756,283,,862.756274163799
1155,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,76.276,283,,76.2758159969462
1156,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,19.676,283,,19.6761708673207
1157,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,169.154,283,,169.153569917989
1158,G0518,'s-Gravenhage,bestaand,1,sneltram,38.797,283,,38.7972511066887
1159,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,8.661,283,,8.66123807547166
1160,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,288.709,283,,288.709444911316
1161,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,154.904,283,,154.90411292151
1162,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,338.097,283,,338.097408657623
1163,G0518,'s-Gravenhage,bestaand,0,sneltram,4.305,283,,4.30456745794511
1164,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.654,283,,333.654451386461
1165,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.014,283,,333.013699575558
1166,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,248.458,283,,248.458464102151
1167,G0518,'s-Gravenhage,bestaand,0,sneltram,15.753,283,,15.7526074512744
1168,G0518,'s-Gravenhage,bestaand,1,sneltram,13.402,283,,13.4022203253232
1169,G0518,'s-Gravenhage,bestaand,1,sneltram,9.995,283,,9.99479529555258
1170,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1171,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1172,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1173,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1174,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1175,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,331.009,283,,331.009270640567
1176,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1177,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1178,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1179,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
1180,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,328.224,283,,328.224023704847
1181,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1182,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
1183,G0518,'s-Gravenhage,bestaand,0,tram,2.349,283,,2.34886802524109
1184,G0518,'s-Gravenhage,bestaand,0,tram,10.543,283,,10.5433872226623
1185,G0518,'s-Gravenhage,bestaand,1,sneltram,21.831,283,,21.8312675994776
1186,G0518,'s-Gravenhage,bestaand,0,tram,150.904,283,,150.904173523409
1187,G0518,'s-Gravenhage,bestaand,1,sneltram,8.779,283,,8.77889108375912
1188,G0518,'s-Gravenhage,bestaand,0,sneltram,11.218,283,,11.2181934820184
1189,G0599,Rotterdam,bestaand,0,tram,4.189,283,,4.18939771215122
1190,G0599,Rotterdam,bestaand,1,tram,266.349,283,,266.348849806696
1191,G0599,Rotterdam,bestaand,0,tram,10.986,283,,10.985742178633
1192,G0599,Rotterdam,bestaand,0,tram,7.839,283,,7.83851092901762
1193,G0599,Rotterdam,bestaand,0,tram,74.21,283,,74.2093297507167
1194,G0599,Rotterdam,bestaand,0,tram,158.618,283,,158.617083004863
1195,G0599,Rotterdam,bestaand,0,tram,87.306,283,,87.3060155173999
1196,G0599,Rotterdam,bestaand,0,tram,202.545,283,,202.545259555864
1197,G0599,Rotterdam,bestaand,0,tram,130.926,283,,130.925997506814
1198,G0599,Rotterdam,bestaand,0,tram,47.037,283,,47.0373949214877
1199,G0599,Rotterdam,bestaand,0,tram,239.613,283,,239.61279800502
1200,G0384,Diemen,bestaand,0,sneltram,13.204,283,,13.2039310859038
1201,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,107.794,283,,107.793759095784
1202,G0603,Rijswijk,bestaand,0,tram,282.33,283,,282.32973589273
1203,G0603,Rijswijk,bestaand,0,tram,7.608,283,,7.60787976171974
1204,G0603,Rijswijk,bestaand,0,tram,3.396,283,,3.39584998099564
1205,G0363,Amsterdam,bestaand,0,sneltram,131.311,283,,131.311123333533
1206,G0599,Rotterdam,bestaand,-1,sneltram,261.61,283,,261.610318879581
1207,G0363,Amsterdam,bestaand,-2,sneltram,198.68,283,,198.664407724379
1208,G0363,Amsterdam,bestaand,-2,sneltram,54.489,283,,54.4888205243258
1209,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,962.796,283,,962.796254510787
1210,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,150.182,283,,150.18179706847
1211,G0599,Rotterdam,bestaand,0,sneltram,6.106,283,,6.10636733254723
1212,G0599,Rotterdam,bestaand,0,sneltram,25.181,283,,25.1810203327824
1213,G0599,Rotterdam,bestaand,0,sneltram,15.615,283,,15.6154090564417
1214,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.385,283,,144.384542455209
1215,G0599,Rotterdam,bestaand,0,sneltram,39.119,283,,39.1188407710795
1216,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,882.948,283,,882.94816866342
1217,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,358.97,283,,358.969940642667
1218,G0603,Rijswijk,bestaand,0,tram,9.841,283,,9.84121455478522
1219,G0603,Rijswijk,bestaand,0,tram,10.199,283,,10.1991654562818
1220,G0603,Rijswijk,bestaand,0,tram,82.975,283,,82.9752485193906
1221,G0603,Rijswijk,bestaand,0,tram,83.064,283,,83.0636896522347
1222,G0603,Rijswijk,bestaand,0,tram,18.634,283,,18.6338800621724
1223,G0637,Zoetermeer,bestaand,1,tram,15.486,283,,15.4862935526872
1224,G0599,Rotterdam,bestaand,0,sneltram,85.537,283,,85.5372791927824
1225,G0606,Schiedam,bestaand,1,sneltram,1.818,283,,1.81785175413178
1226,G0599,Rotterdam,bestaand,0,tram,182.569,283,,182.566266880049
1227,G0599,Rotterdam,bestaand,0,tram,29.592,283,,29.5918551632033
1228,G0599,Rotterdam,bestaand,0,tram,29.418,283,,29.4179722353894
1229,G0606,Schiedam,bestaand,0,tram,3.705,283,,3.70499730094369
1230,G0606,Schiedam,bestaand,0,tram,3.534,283,,3.5336001471587
1231,G0606,Schiedam,bestaand,0,sneltram,0.007,283,,0.00721110255092798
1232,G0518,'s-Gravenhage,bestaand,0,tram,1.686,283,,1.68619097376306
1233,G0518,'s-Gravenhage,bestaand,0,tram,120.144,283,,120.143872274037
1234,L0004,Prorail,bestaand,0,sneltram,294.532,283,,294.531771543552
1235,G0518,'s-Gravenhage,bestaand,0,tram,1.623,283,,1.62255662458972
1236,G0518,'s-Gravenhage,bestaand,0,sneltram,34.598,283,,34.5976814252054
1237,G0518,'s-Gravenhage,bestaand,0,tram,4.585,283,,4.58506379453983
1238,G0518,'s-Gravenhage,bestaand,0,tram,3.396,283,,3.39598144871258
1239,G0518,'s-Gravenhage,bestaand,0,sneltram,33.458,283,,33.4578950025252
1240,G0518,'s-Gravenhage,bestaand,0,tram,1.772,283,,1.77165064276228
1241,G0518,'s-Gravenhage,bestaand,0,tram,15.188,283,,15.1884056108599
1242,G0518,'s-Gravenhage,bestaand,0,tram,104.696,283,,104.696185041075
1243,G0518,'s-Gravenhage,bestaand,0,tram,1.226,283,,1.22583237026928
1244,G0518,'s-Gravenhage,bestaand,1,tram,42.957,283,,42.9567015609905
1245,G0518,'s-Gravenhage,bestaand,0,tram,2.279,283,,2.27941330170726
1246,G0518,'s-Gravenhage,bestaand,0,tram,67.194,283,,67.1941069334799
1247,G0518,'s-Gravenhage,bestaand,0,tram,3.552,283,,3.55197480283856
1248,G0518,'s-Gravenhage,bestaand,0,tram,4.408,283,,4.40836749829231
1249,G0518,'s-Gravenhage,bestaand,0,tram,3.406,283,,3.40563885343117
1250,G0518,'s-Gravenhage,bestaand,0,sneltram,4.644,283,,4.6442223245663
1251,G0518,'s-Gravenhage,bestaand,0,tram,285.77,283,,285.770186219464
1252,G0518,'s-Gravenhage,bestaand,0,sneltram,11.409,283,,11.4092974367399
1253,G0518,'s-Gravenhage,bestaand,0,tram,49.429,283,,49.4286909341961
1254,G0518,'s-Gravenhage,bestaand,0,tram,1.225,283,,1.22492775297158
1255,G0518,'s-Gravenhage,bestaand,0,tram,62.175,283,,62.1746752455484
1256,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,283.258,283,,283.258052414701
1257,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.015,283,,303.015378819294
1258,G0518,'s-Gravenhage,bestaand,0,sneltram,2.82,283,,2.81992092087704
1259,G0518,'s-Gravenhage,bestaand,0,tram,29.884,283,,29.8843953797371
1260,G0518,'s-Gravenhage,bestaand,0,tram,1.267,283,,1.26743717793033
1261,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,324.622,283,,324.621913434691
1262,G0599,Rotterdam,bestaand,0,sneltram,82.637,283,,82.6365956826965
1263,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.455,283,,302.454978859664
1264,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,29.367,283,,29.3669627302518
1265,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
1266,G0518,'s-Gravenhage,bestaand,1,tram,7.443,283,,7.44296929995012
1267,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,127.998,283,,127.998411318266
1268,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,324.838,283,,324.837521139415
1269,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,14.766,283,,14.7658558844383
1270,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,286.013,283,,286.013318798269
1271,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,211.268,283,,211.267992843213
1272,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,119.523,283,,119.522952073118
1273,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
1274,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.732968723128
1275,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1276,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
1277,G0599,Rotterdam,bestaand,0,tram,12.51,283,,12.5102131946202
1278,G0599,Rotterdam,bestaand,0,tram,22.061,283,,22.0603748400597
1279,G0599,Rotterdam,bestaand,0,tram,154.111,283,,154.108103024843
1280,G0599,Rotterdam,bestaand,0,tram,146.744,283,,146.742747509059
1281,G0599,Rotterdam,bestaand,0,tram,24.004,283,,24.0033006158027
1282,G0599,Rotterdam,bestaand,0,sneltram,31.295,283,,31.2949708091708
1283,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,111.224,283,,111.224184550843
1284,G0599,Rotterdam,bestaand,0,sneltram,27.301,283,,27.3012775869554
1285,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,109.741,283,,109.741300338569
1286,G0599,Rotterdam,bestaand,0,sneltram,39.902,283,,39.9016010115279
1287,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,176.409,283,,176.408938944751
1288,G0518,'s-Gravenhage,bestaand,0,tram,130.413,283,,130.413379336817
