FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.198,staal (losstaande stalen constructie),0,R,30.38999939,001,KPK0001203607,I,,POINT (145451.47740000114 471037.4387000017)
portalen_kenmerk.199,staal (losstaande stalen constructie),0,R,63,012,KPK0001113034,I,,POINT (138551.91120000184 451972.0395000018)
portalen_kenmerk.200,staal (losstaande stalen constructie),0,R,63.45199966,012,KPK0001113037,I,,POINT (139004.79619999975 452172.930399999)
portalen_kenmerk.201,viaduct (aan de zijkant van een viaduct),0,R,50.125,012,KPK0001113143,I,,POINT (126153.47560000047 454803.47630000114)
portalen_kenmerk.202,staal (losstaande stalen constructie),0,R,63.00500107,012,KPK0001113163,I,,POINT (138560.0346999988 451957.04879999906)
portalen_kenmerk.203,staal (losstaande stalen constructie),0,R,63.45000076,012,KPK0001113167,I,,POINT (139010.41429999843 452154.6739999987)
portalen_kenmerk.204,staal (losstaande stalen constructie),0,R,62.59999847,012,KPK0001113193,I,,POINT (138173.87999999896 451925.91899999976)
portalen_kenmerk.205,viaduct (aan de zijkant van een viaduct),0,R,25.2140007,001,KPK0001203699,I,,POINT (142717.6860000007 475193.7729999982)
portalen_kenmerk.206,staal (losstaande stalen constructie),0,R,25.50399971,001,KPK0001203702,I,,POINT (142813.17760000005 474920.32550000027)
portalen_kenmerk.207,staal (losstaande stalen constructie),0,R,26.03000069,001,KPK0001203705,I,,POINT (142824.87889999896 474398.18499999866)
portalen_kenmerk.208,staal (losstaande stalen constructie),0,R,26.63999939,001,KPK0001203706,I,,POINT (143003.95389999822 473813.1556000002)
portalen_kenmerk.209,staal (losstaande stalen constructie),0,R,28.38500023,001,KPK0001203715,I,,POINT (143988.8326999992 472407.6834000014)
portalen_kenmerk.210,staal (losstaande stalen constructie),0,R,28.28000069,001,KPK0001203716,I,,POINT (143929.37939999998 472490.05889999866)
portalen_kenmerk.211,viaduct (aan de zijkant van een viaduct),0,R,28.78800011,001,KPK0001203724,I,,POINT (144292.75180000067 472131.0874999985)
portalen_kenmerk.212,staal (losstaande stalen constructie),0,R,29.31399918,001,KPK0001203725,I,,POINT (144666.56689999998 471770.0115999989)
portalen_kenmerk.213,viaduct (aan de zijkant van een viaduct),0,R,28.79999924,001,KPK0001203727,I,,POINT (144314.46950000152 472137.7679999992)
portalen_kenmerk.214,viaduct (aan de zijkant van een viaduct),0,R,29.35700035,001,KPK0001203728,I,,POINT (144708.9574000016 471750.4783000015)
portalen_kenmerk.215,viaduct (aan de zijkant van een viaduct),0,R,29.62800026,001,KPK0001203729,I,,POINT (144887.37319999933 471545.1693000011)
portalen_kenmerk.216,viaduct (aan de zijkant van een viaduct),0,R,29.86000061,001,KPK0001203730,I,,POINT (145039.44110000134 471371.2864000015)
portalen_kenmerk.217,staal (losstaande stalen constructie),0,R,30.3920002,001,KPK0001203731,I,,POINT (145434.4550999999 471018.55900000036)
portalen_kenmerk.218,staal (losstaande stalen constructie),0,R,30.89900017,001,KPK0001203732,I,,POINT (145883.07349999994 470789.756000001)
portalen_kenmerk.219,staal (losstaande stalen constructie),0,R,4.75099993,001,KPK0001217172,I,,POINT (126265.96400000155 484837.03759999946)
portalen_kenmerk.220,staal (losstaande stalen constructie),0,R,62.58399963,002,KPK0001203895,I,,POINT (133564.08359999955 454214.2065999992)
portalen_kenmerk.221,staal (losstaande stalen constructie),0,R,62.85599899,002,KPK0001203896,I,,POINT (133499.17029999942 453960.38280000165)
portalen_kenmerk.222,staal (losstaande stalen constructie),0,R,63.24700165,002,KPK0001203901,I,,POINT (133450.54100000113 453580.95340000093)
portalen_kenmerk.223,staal (losstaande stalen constructie),0,R,63.56000137,002,KPK0001203905,I,,POINT (133332.95219999924 453282.49720000103)
portalen_kenmerk.224,staal (losstaande stalen constructie),0,R,53.26300049,006,KPK0000915290,I,,POINT (145946.6398999989 485196.9910000004)
portalen_kenmerk.225,staal (losstaande stalen constructie),0,R,48.92200089,006,KPK0000915210,I,,POINT (141813.48950000107 484571.55579999834)
portalen_kenmerk.226,staal (losstaande stalen constructie),0,R,49.34999847,006,KPK0000915211,I,,POINT (142186.8986000009 484781.2928000018)
portalen_kenmerk.227,staal (losstaande stalen constructie),0,R,49.75500107,006,KPK0000915217,I,,POINT (142551.875 484965.2916000001)
portalen_kenmerk.228,staal (losstaande stalen constructie),0,R,50.16899872,006,KPK0000915218,I,,POINT (142936.7285999991 485095.44359999895)
portalen_kenmerk.229,staal (losstaande stalen constructie),0,R,50.88999939,006,KPK0000915223,I,,POINT (143636.90100000054 485171.4041999988)
portalen_kenmerk.230,staal (losstaande stalen constructie),0,R,51.57600021,006,KPK0000915226,I,,POINT (144309.59959999844 485059.46189999953)
portalen_kenmerk.231,staal (losstaande stalen constructie),0,R,52.25799942,006,KPK0000915230,I,,POINT (144973.74109999835 484932.83309999853)
portalen_kenmerk.232,staal (losstaande stalen constructie),0,R,52.66799927,006,KPK0000915233,I,,POINT (145390.69750000164 484962.54850000143)
portalen_kenmerk.233,staal (losstaande stalen constructie),0,R,52.97000122,006,KPK0000915234,I,,POINT (145691.81610000134 485038.71759999916)
portalen_kenmerk.234,staal (losstaande stalen constructie),0,R,53.25,006,KPK0000915241,I,,POINT (145954.0936000012 485147.93299999833)
portalen_kenmerk.235,staal (losstaande stalen constructie),0,R,48.93500137,006,KPK0000915261,I,,POINT (141800.55460000038 484617.84809999913)
portalen_kenmerk.236,staal (losstaande stalen constructie),0,R,49.36899948,006,KPK0000915265,I,,POINT (142184.60669999942 484832.4598999992)
portalen_kenmerk.237,staal (losstaande stalen constructie),0,R,49.77000046,006,KPK0000915269,I,,POINT (142546.313000001 485014.1682000011)
portalen_kenmerk.238,staal (losstaande stalen constructie),0,R,50.45000076,006,KPK0000915272,I,,POINT (143185.04630000144 485191.13529999927)
portalen_kenmerk.239,staal (losstaande stalen constructie),0,R,51.08499908,006,KPK0000915275,I,,POINT (143843.1737000011 485200.31529999897)
portalen_kenmerk.240,staal (losstaande stalen constructie),0,R,51.81600189,006,KPK0000915278,I,,POINT (144548.96840000153 485038.68829999864)
portalen_kenmerk.241,staal (losstaande stalen constructie),0,R,52.15999985,006,KPK0000915283,I,,POINT (144890.7917000018 484987.10709999874)
portalen_kenmerk.242,staal (losstaande stalen constructie),0,R,53.6629982,006,KPK0000915291,I,,POINT (146288.7153000012 485402.7886000015)
portalen_kenmerk.243,staal (losstaande stalen constructie),0,R,56.25,006,KPK0000915300,I,,POINT (148143.10709999874 487124.4965999983)
portalen_kenmerk.244,staal (losstaande stalen constructie),0,R,58.17200089,006,KPK0000915321,I,,POINT (149444.81390000135 488506.4184000008)
portalen_kenmerk.245,staal (losstaande stalen constructie),0,R,58.51499939,006,KPK0000915322,I,,POINT (149746.02800000086 488676.66899999976)
portalen_kenmerk.246,staal (losstaande stalen constructie),0,R,58.90299988,006,KPK0000915323,I,,POINT (150079.47360000014 488869.1237999983)
portalen_kenmerk.247,staal (losstaande stalen constructie),0,R,59.19599915,006,KPK0000915331,I,,POINT (150334.67179999873 489025.13540000096)
portalen_kenmerk.248,staal (losstaande stalen constructie),0,R,56.35200119,006,KPK0000915347,I,,POINT (148232.62539999932 487183.8814999983)
portalen_kenmerk.249,staal (losstaande stalen constructie),0,R,56.70899963,006,KPK0000915348,I,,POINT (148414.83410000056 487497.13369999826)
portalen_kenmerk.250,staal (losstaande stalen constructie),0,R,57.00400162,006,KPK0000915356,I,,POINT (148581.13479999825 487724.7382000014)
portalen_kenmerk.251,staal (losstaande stalen constructie),0,R,58.08399963,006,KPK0000915364,I,,POINT (149390.42300000042 488415.7884999998)
portalen_kenmerk.252,staal (losstaande stalen constructie),0,R,58.5,006,KPK0000915365,I,,POINT (149750.74960000068 488631.0603)
portalen_kenmerk.253,staal (losstaande stalen constructie),0,R,58.79999924,006,KPK0000915366,I,,POINT (150007.38439999893 488780.5309000015)
portalen_kenmerk.254,staal (losstaande stalen constructie),0,R,59.19800186,006,KPK0000915374,I,,POINT (150354.18050000072 488979.7890999988)
portalen_kenmerk.255,staal (losstaande stalen constructie),0,R,56.64300156,006,KPK0000934402,I,,POINT (148335.34109999985 487476.76469999924)
portalen_kenmerk.256,staal (losstaande stalen constructie),0,R,56.88800049,006,KPK0000934405,I,,POINT (148479.684799999 487681.9624999985)
portalen_kenmerk.257,staal (losstaande stalen constructie),0,R,57.28699875,006,KPK0000934409,I,,POINT (148726.4668999985 487980.42449999973)
portalen_kenmerk.258,staal (losstaande stalen constructie),0,R,57.79800034,006,KPK0000934413,I,,POINT (149071.20600000024 488377.5916999988)
portalen_kenmerk.259,staal (losstaande stalen constructie),0,R,133.74899292,012,KPK0001085873,I,,POINT (195383.09219999984 444027.2835999988)
portalen_kenmerk.260,staal (losstaande stalen constructie),0,R,134.28300476,012,KPK0001085876,I,,POINT (195833.4448999986 443743.24219999835)
portalen_kenmerk.261,staal (losstaande stalen constructie),0,R,134.76400757,012,KPK0001085880,I,,POINT (196164.0208999999 443405.10379999876)
portalen_kenmerk.262,staal (losstaande stalen constructie),0,R,135.14199829,012,KPK0001085881,I,,POINT (196394.0870999992 443105.5584000014)
portalen_kenmerk.263,staal (losstaande stalen constructie),0,R,76.60399628,004,KPK0001103830,I,,POINT (86494.10520000011 431991.47470000014)
portalen_kenmerk.264,staal (losstaande stalen constructie),0,R,76.86699677,004,KPK0001103833,I,,POINT (86763.70910000056 432073.9695999995)
portalen_kenmerk.265,staal (losstaande stalen constructie),0,R,17.32500076,020,KPK0001113769,I,,POINT (78735.83159999922 437781.3881999999)
portalen_kenmerk.266,staal (losstaande stalen constructie),0,R,17.65699959,020,KPK0001113770,I,,POINT (79055.83920000121 437709.42229999974)
portalen_kenmerk.267,staal (losstaande stalen constructie),0,R,34.40000153,002,KPK0001084611,I,,POINT (124108.7239000015 479476.35060000047)
portalen_kenmerk.268,viaduct (aan de zijkant van een viaduct),0,R,34.83399963,002,KPK0001084612,I,,POINT (124326.88929999992 479107.9193000011)
portalen_kenmerk.269,staal (losstaande stalen constructie),0,R,38.10300064,016,KPK0001076242,I,,POINT (104078.7976000011 421062.7094999999)
portalen_kenmerk.270,staal (losstaande stalen constructie),0,R,35.68399811,002,KPK0001084618,I,,POINT (124715.98330000043 478348.87950000167)
portalen_kenmerk.271,staal (losstaande stalen constructie),0,R,38.82400131,016,KPK0001076248,I,,POINT (103944.91750000045 420360.5370000005)
portalen_kenmerk.272,staal (losstaande stalen constructie),0,R,35.88499832,002,KPK0001084619,I,,POINT (124812.86609999835 478165.95430000126)
portalen_kenmerk.273,viaduct (aan de zijkant van een viaduct),0,R,34.80599976,002,KPK0001084631,I,,POINT (124259.77320000157 479099.55490000173)
portalen_kenmerk.274,staal (losstaande stalen constructie),0,R,35.57699966,002,KPK0001084634,I,,POINT (124631.94819999859 478911.72309999913)
portalen_kenmerk.275,staal (losstaande stalen constructie),0,R,118.10500336,027,KPK0000914525,I,,POINT (149336.8051000014 488113.6169000007)
portalen_kenmerk.276,staal (losstaande stalen constructie),0,R,5.7670002,013,KPK0001068108,I,,POINT (84036.13129999861 450524.1616999991)
portalen_kenmerk.277,staal (losstaande stalen constructie),0,R,5.90199995,013,KPK0001068111,I,,POINT (83954.66809999943 450377.2184999995)
portalen_kenmerk.278,staal (losstaande stalen constructie),0,R,134.75799561,012,KPK0001085714,I,,POINT (196138.0535000004 443385.5544000007)
portalen_kenmerk.279,staal (losstaande stalen constructie),0,R,135.54299927,012,KPK0001085718,I,,POINT (196622.92460000142 442763.1367000006)
portalen_kenmerk.280,staal (losstaande stalen constructie),0,R,6.26499987,009,KPK0001085409,I,,POINT (128817.63100000098 481590.623300001)
portalen_kenmerk.281,staal (losstaande stalen constructie),0,R,6.59499979,009,KPK0001085413,I,,POINT (128616.6959999986 481322.6862999983)
portalen_kenmerk.282,staal (losstaande stalen constructie),0,R,6.76499987,009,KPK0001085416,I,,POINT (128472.86089999974 481179.4998999983)
portalen_kenmerk.283,staal (losstaande stalen constructie),0,R,7.09499979,009,KPK0001085422,I,,POINT (128245.40439999849 480997.6867999993)
portalen_kenmerk.284,viaduct (aan de zijkant van een viaduct),0,R,10.22599983,009,KPK0001085423,I,,POINT (125526.5832999982 479451.64730000123)
portalen_kenmerk.285,staal (losstaande stalen constructie),0,R,10.52000046,009,KPK0001085424,I,,POINT (125269.32449999824 479316.2457000017)
portalen_kenmerk.286,staal (losstaande stalen constructie),0,R,10.67399979,009,KPK0001085425,I,,POINT (125121.95019999892 479235.61030000076)
portalen_kenmerk.287,staal (losstaande stalen constructie),0,R,10.95199966,009,KPK0001085426,I,,POINT (124882.86120000109 479104.2851999998)
portalen_kenmerk.288,staal (losstaande stalen constructie),0,R,114.35299683,002,KPK0001103327,I,,POINT (152135.52820000052 413282.11250000075)
portalen_kenmerk.289,staal (losstaande stalen constructie),0,R,114.69999695,002,KPK0001103328,I,,POINT (152305.125500001 412985.31219999865)
portalen_kenmerk.290,staal (losstaande stalen constructie),0,R,10.15999985,004,KPK0001103712,I,,POINT (110379.70340000093 478516.3990999982)
portalen_kenmerk.291,staal (losstaande stalen constructie),0,R,10.74499989,004,KPK0001103713,I,,POINT (109990.3872999996 478081.0976999998)
portalen_kenmerk.292,staal (losstaande stalen constructie),0,R,11.28899956,004,KPK0001103728,I,,POINT (109623.0439000018 477675.97940000147)
portalen_kenmerk.293,staal (losstaande stalen constructie),0,R,11.88000011,004,KPK0001103729,I,,POINT (109228.91660000011 477235.6279999986)
portalen_kenmerk.294,staal (losstaande stalen constructie),0,R,12.51200008,004,KPK0001103730,I,,POINT (108811.36419999972 476771.91970000044)
portalen_kenmerk.295,staal (losstaande stalen constructie),0,R,13.14099979,004,KPK0001103731,I,,POINT (108391.9263000004 476301.84490000084)
portalen_kenmerk.296,staal (losstaande stalen constructie),0,R,13.63099957,004,KPK0001103732,I,,POINT (108065.98570000008 475938.6563999988)
portalen_kenmerk.297,staal (losstaande stalen constructie),0,R,6.96400023,009,KPK0001022696,I,,POINT (128328.27189999819 481091.09750000015)
portalen_kenmerk.298,staal (losstaande stalen constructie),0,R,41.43999863,016,KPK0001073108,I,,POINT (103310.64299999923 417825.72740000114)
portalen_kenmerk.299,staal (losstaande stalen constructie),0,R,7.39799976,009,KPK0001022713,I,,POINT (127974.9664000012 480846.63489999995)
portalen_kenmerk.300,staal (losstaande stalen constructie),0,R,10.35200024,009,KPK0001022714,I,,POINT (125396.84180000052 479409.49340000004)
portalen_kenmerk.301,staal (losstaande stalen constructie),0,R,10.60999966,009,KPK0001022715,I,,POINT (125174.8649000004 479290.8865999989)
portalen_kenmerk.302,staal (losstaande stalen constructie),0,R,10.77000046,009,KPK0001022716,I,,POINT (125034.90619999915 479215.4382000007)
portalen_kenmerk.303,staal (losstaande stalen constructie),0,R,11.18799973,009,KPK0001022769,I,,POINT (124655.76179999858 479071.76000000164)
portalen_kenmerk.304,staal (losstaande stalen constructie),0,R,11.48499966,009,KPK0001022772,I,,POINT (124369.63109999895 479131.40569999814)
portalen_kenmerk.305,staal (losstaande stalen constructie),0,R,11.96000004,009,KPK0001022776,I,,POINT (124299.7239000015 478743.2314000018)
portalen_kenmerk.306,staal (losstaande stalen constructie),0,R,7.14599991,009,KPK0001022942,I,,POINT (128183.11149999872 480988.3238000013)
portalen_kenmerk.307,staal (losstaande stalen constructie),0,R,7.4000001,009,KPK0001022943,I,,POINT (127963.99370000139 480858.73750000075)
portalen_kenmerk.308,staal (losstaande stalen constructie),0,R,7.54799986,009,KPK0001022944,I,,POINT (127833.12460000068 480788.6988000013)
portalen_kenmerk.309,staal (losstaande stalen constructie),0,R,10.35000038,009,KPK0001022978,I,,POINT (125391.21009999886 479432.3579000011)
portalen_kenmerk.310,staal (losstaande stalen constructie),0,R,11.52000046,009,KPK0001022992,I,,POINT (124342.77910000086 479200.42339999974)
portalen_kenmerk.311,staal (losstaande stalen constructie),0,R,7.14599991,009,KPK0001022697,I,,POINT (128187.47940000147 480981.8418999985)
portalen_kenmerk.312,staal (losstaande stalen constructie),0,R,1.79799998,028,KPK0001068325,I,,POINT (140325.0199000016 456028.1986999996)
portalen_kenmerk.313,staal (losstaande stalen constructie),0,R,2.19199991,028,KPK0001068329,I,,POINT (140712.09820000082 456043.14499999955)
portalen_kenmerk.314,viaduct (aan de zijkant van een viaduct),0,R,10.22299957,009,KPK0001085583,I,,POINT (125537.24450000003 479431.2712999992)
portalen_kenmerk.315,staal (losstaande stalen constructie),0,R,10.52000046,009,KPK0001085620,I,,POINT (125267.79320000112 479295.55319999903)
portalen_kenmerk.316,staal (losstaande stalen constructie),0,R,63.1609993,002,KPK0001126116,I,,POINT (133368.8434999995 453679.8431000002)
portalen_kenmerk.317,staal (losstaande stalen constructie),0,R,63.9280014,002,KPK0001126122,I,,POINT (132885.48840000108 453113.2470000014)
