OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,REF_TERREINVERLICHTING_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
1085,a7c32969-8a95-4150-9c4d-391f768f8caa,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.817378,"68,817378",5.061413,"5,061413",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238141.584,575029.823,53.15553319,6.63012173
1086,e4a5199b-2b8c-47d5-84c9-2b479f289676,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.794879,"68,794879",30.905394,"30,905394",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238173.764,575017.941,53.15542145,6.63059962
1087,850c03c0-d13d-4a4e-a7b8-32918959df46,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.824645,"68,824645",31.333564,"31,333564",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238163.53,575045.941,53.15567459,6.63045389
1088,9f8eb01c-7774-4786-9b2e-a999894b50da,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.840274,"68,840274",31.537861,"31,537861",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238158.191,575060.374,53.15580508,6.63037782
1089,4b682971-ac05-41d8-b4f5-00b7314c9ff5,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.856155,"68,856155",31.912415,"31,912415",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238152.922,575075.099,53.15593819,6.63030286
1090,ad021be7-b5ea-48f9-9229-aa045d9091bb,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.878796,"68,878796",56.328866,"56,328866",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238167.697,575104.675,53.15620161,6.63053132
1091,f764f05c-ace9-4fd2-b373-c11d0733f330,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.895746,"68,895746",15.492833,"15,492833",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238123.592,575105.573,53.15621651,6.62987235
1092,36209121-d981-4160-b368-125de5ee8d44,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.957678,"68,957678",54.491574,"54,491574",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238138.587,575176.867,53.1568547,6.63011485
1093,5b8e3fda-b2e6-4e3d-bcac-e3f338512d88,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.003596,"69,003596",24.671209,"24,671209",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238094.666,575209.34,53.15715324,6.62946676
1094,13f1ded4-7ae7-4082-be54-a69747401b6f,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.105657,"69,105657",10.570941,"10,570941",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238045.87,575300.609,53.15798076,6.62876094
1095,e8e95b66-6c77-4ac4-ae9f-c66ef3c8d54d,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.19608,"69,196080",54.418754,"54,418754",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238055.448,575400.447,53.15887622,6.62892983
1096,a1c53eb8-23c0-4426-88b4-9e391f162e21,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.268585,"69,268585",8.966068,"8,966068",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237988.191,575452.597,53.15935514,6.62793795
1097,2946db82-de4f-449c-bd38-9e4a3de01a56,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.358057,"69,358057",71.469471,"71,469471",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238015.859,575558.491,53.16030221,6.62837879
1098,44db665f-686d-4bd7-a54f-098012697128,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.349893,"69,349893",8.961682,"8,961682",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237960.091,575529.094,53.16004674,6.62753762
1099,ce0ba000-e389-43ee-804b-021d6fd3a25a,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.378197,"69,378197",56.204536,"56,204536",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237994.527,575572.126,53.16042801,6.62806344
1100,db503318-d982-47ee-bd8d-cfbdfcf78740,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.487396,"69,487396",56.219486,"56,219486",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237956.559,575674.772,53.16135606,6.62752232
1101,05ecb2db-925d-43a5-a42b-2682c7c6128c,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.511062,"69,511062",9.487173,"9,487173",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237904.556,575680.704,53.16141739,6.62674651
1102,8165a969-2185-4f03-b186-545f75e6e5df,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.581307,"69,581307",70.957364,"70,957364",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,n.v.t.,237938.143,575767.405,53.16219112,6.62727088
1103,520b9dad-644d-4b10-9e1c-657dadf7887e,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.586572,"69,586572",56.104293,"56,104293",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237922.398,575767.181,53.16219154,6.62703546
1104,756a8bc8-403a-49aa-bc9a-9438f950dabe,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.592499,"69,592499",9.36407,"9,364070",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237876.502,575756.558,53.1621032,6.62634666
1105,a4f357dd-d47c-45d9-ae6c-ef0903d67f94,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.63211,"69,632110",68.716872,"68,716872",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,n.v.t.,237918.704,575814.076,53.16261342,6.6269923
1106,b7a70bb8-0bdc-4927-85dc-08ab8de93eef,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.693191,"69,693191",48.531898,"48,531898",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237878.787,575864.75,53.16307484,6.62640864
1107,d49de811-d04f-4280-9d28-f538f25fba04,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.709663,"69,709663",59.846498,"59,846498",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,n.v.t.,237883.732,575884.199,53.16324881,6.62648756
1108,dae09d74-70f1-4650-baea-aa5fe062149a,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,69.753937,"69,753937",8.926385,"8,926385",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,237820.723,575908.213,53.16347428,6.62555184
1109,774fb003-130a-4845-bf6f-3b5a6f6a7d91,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.403571,"68,403571",7.458467,"7,458467",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238274.616,574640.88,53.15201829,6.63200957
1110,b34b4158-84c4-4efd-905c-f8acf596a4e8,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.357067,"68,357067",111.876636,"111,876636",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238386.346,574615.303,53.15177115,6.63367273
1111,b48ded7e-0438-4d8e-9a81-d8b4ff26e1d3,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.350724,"68,350724",49.832353,"49,832353",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238326.702,574597.084,53.15161674,6.63277667
1112,7b56b12c-cbf0-4a31-8174-bb81e8eac3d7,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.310637,"68,310637",7.945761,"7,945761",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238293.343,574549.826,53.15119735,6.63226592
1113,c31494e4-ea56-4132-9db0-ac948696139d,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.301236,"68,301236",50.33715,"50,337150",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238336.744,574548.864,53.15118197,6.63291428
1114,1da6c710-b88a-40a7-9aac-c0b0878d07be,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.271862,"68,271862",106.227247,"106,227247",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238396.557,574523.824,53.15094772,6.63380167
1115,0462c3cb-c9c6-4ce6-9502-0bba37be11fc,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.264472,"68,264472",51.052816,"51,052816",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238342.795,574509.4,53.15082648,6.63299451
1116,7b57b7ce-577b-4895-b571-0940d2290891,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.216984,"68,216984",8.138658,"8,138658",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238306.348,574456.953,53.15036096,6.63243629
1117,be7208d1-e063-409d-987d-d94cecb5b094,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.21491,"68,214910",56.127648,"56,127648",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238354.202,574461.101,53.15039079,6.63315249
1118,d540643c-9007-4163-859b-996990b96484,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.088145,"68,088145",51.056501,"51,056501",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238358.347,574329.447,53.14920737,6.63318041
1119,7719c1a9-7a53-42ed-8c13-dccf39466a7e,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,67.955445,"67,955445",13.024137,"13,024137",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238324.573,574195.586,53.14801,6.63264112
1120,35223cf5-861d-45da-a798-a7f62316935b,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,67.932625,"67,932625",45.803941,"45,803941",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238357.899,574173.805,53.14780914,6.63313349
1121,c3f13771-528b-4a00-abe2-dfef9785f2fe,,60,Bestaand,,,2d38acdc-e18d-4779-861c-d98da3242716,2022/12/21 18:01:08+00,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,67.87912,"67,879120",25.775398,"25,775398",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,ASSET Rail,238339.343,574120.344,53.14733173,6.63284239
1122,8c559acb-7d6a-4375-906c-b9ed1954f51e,,60,Bestaand,,,c6cca0d7-841d-447e-97d8-259cf630a734,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,157.041511,"157,041511",-6.629292,"-6,629292",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,118175.747,483437.153,52.33762399,4.84689249
1123,45e7a4cd-35ba-42ca-b234-097a0f57f107,,60,Bestaand,,,c6cca0d7-841d-447e-97d8-259cf630a734,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,157.022104,"157,022104",6.571019,"6,571019",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,118194.107,483451.827,52.3377571,4.84716027
1124,f95bbe94-b83a-4558-abd1-9cce946ca049,,60,Bestaand,,,4255c41c-cae9-4737-b4d9-c31550ec9a27,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,157.04349,"157,043490",-8.349082,"-8,349082",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,118173.903,483435.284,52.33760707,4.84686564
1125,1391913a-bdd8-4537-8651-0a21f6468ff9,,60,Bestaand,,,4255c41c-cae9-4737-b4d9-c31550ec9a27,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,157.019896,"157,019896",-19.833311,"-19,833311",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,118198.368,483425.675,52.33752235,4.84722564
1126,7abb579d-fe40-41f2-9886-809ee379df36,,60,Bestaand,,,3cc08b19-0abd-47db-af1e-6b39195660f2,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,027,,27,027__,Diemen - Duivendrecht,149.110577,"149,110577",-0.540095,"-0,540095",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,125314.835,482423.143,52.32894251,4.95172794
1127,87a9b18d-a643-4b44-b9bd-f48409341a73,,60,Bestaand,,,3cc08b19-0abd-47db-af1e-6b39195660f2,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,027,,27,027__,Diemen - Duivendrecht,149.099607,"149,099607",-0.611062,"-0,611062",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,125324.436,482428.552,52.32899164,4.95186831
1128,bd47d836-1e59-484e-bf28-24b6ba3569c7,,60,Bestaand,,,3cc08b19-0abd-47db-af1e-6b39195660f2,2022/12/21 18:01:08+00,,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,027,,27,027__,Diemen - Duivendrecht,149.088461,"149,088461",-0.629153,"-0,629153",ProRail,Randstad Noord,RN,BAAN,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,125334.153,482433.864,52.3290399,4.95201038
1129,cec67175-eb2c-4ac9-b1a2-2343887ae87d,,60,Bestaand,,,6a73308f-6273-4f06-a361-c79816eb48f0,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,11.426211,"11,426211",-27.380478,"-27,380478",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,105185.211,499051.487,52.47692456,4.65398062
1130,ac319e14-8dd1-4c4c-9d6c-0f5bc572a5ca,,60,Bestaand,,,6a73308f-6273-4f06-a361-c79816eb48f0,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,11.450002,"11,450002",-25.010089,"-25,010089",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,105201.209,499069.359,52.47708663,4.65421342
1131,22f1dfad-b2d9-4b93-ba4d-c6c79b2c195d,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,12.65516,"12,655160",-14.360236,"-14,360236",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106227.704,499736.734,52.48317664,4.6692239
1132,15deb2aa-be05-493d-b1ce-3cc31928b6aa,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,12.70609,"12,706090",-13.667501,"-13,667501",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106272.747,499760.629,52.4833954,4.66988344
1133,a77f5a3b-9cc1-4e59-8ba1-48c1f98f650a,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,12.803513,"12,803513",-14.562329,"-14,562329",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106354.78,499810.338,52.48384942,4.67108374
1134,437b5cb1-1f16-4294-9033-6d0b594f029f,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,12.91164,"12,911640",-19.166563,"-19,166563",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106439.909,499874.254,52.48443138,4.67232756
1135,2643c665-affc-44bf-b0f8-d55ba66d9fbd,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,13.002553,"13,002553",-21.153278,"-21,153278",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106506.216,499934.356,52.48497739,4.6732949
1136,ca59bb0c-cc49-4ca8-9881-5724f088d5be,,60,Bestaand,,,dd712233-e117-4fa6-ab5c-9a2f41cd06af,2022/12/21 18:01:08+00,,Hlm-Utg,Haarlem - Uitgeest ,076,,76,076__,Santpoort Noord - Uitgeest,13.051578,"13,051578",-21.03495,"-21,034950",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,106540.203,499969.506,52.48529629,4.67379011
1137,c1fce683-f910-4494-9390-3d2e8ff8f0a2,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.470497,"25,470497",-28.37901,"-28,379010",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,181318.551,578783.851,53.1950628,5.78100076
1138,ecbf9b48-ecc8-4101-84cb-4c668278299d,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.453686,"25,453686",31.369184,"31,369184",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,181312.285,578722.061,53.1945079,5.78090195
1139,60a0c913-16fe-48aa-a6b4-0afd342bb389,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.435621,"25,435621",31.200158,"31,200158",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,181294.317,578719.048,53.19448171,5.78063286
1140,fcc1d282-9d66-4c0b-8293-00829efde357,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.370302,"25,370302",17.238407,"17,238407",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,181226.906,578722.705,53.19451787,5.77962456
1141,58f046d2-0aba-46b5-83ee-d036ffd83068,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.206989,"25,206989",-18.047114,"-18,047114",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,181060.877,578731.281,53.19460304,5.77714111
1142,400975ba-1725-4cab-888b-1df08f54c315,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.121081,"25,121081",-16.11481,"-16,114810",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,180977.155,578707.334,53.19439193,5.77588652
1143,5c97c020-6b25-4aad-9624-5f6fc29d6174,,60,Bestaand,,,85a22200-11e6-41cf-ac3d-98b584b19860,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.053599,"25,053599",-26.285671,"-26,285671",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,180908.435,578696.987,53.19430229,5.7748575
1144,746083b0-d9b9-4452-8e71-9ad8f16139df,,60,Bestaand,,,f7c2ebe4-b848-421c-a245-5c104ea70965,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,28.818095,"28,818095",4.283588,"4,283588",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,Strukton Rail,184609.098,579422.824,53.20063239,5.8302933
1145,324afffc-6410-449f-adee-82f8a4799b2d,,60,Bestaand,,,f7c2ebe4-b848-421c-a245-5c104ea70965,2022/12/21 18:01:08+00,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,28.778792,"28,778792",5.182662,"5,182662",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,Strukton Rail,184570.693,579414.263,53.20055759,5.82971782
1146,6be6b8f2-0939-4f37-ab09-e762ed23f8d0,,60,Bestaand,,,564a4ff9-a344-40f0-bcc0-f1b175b0cfa9,2022/12/21 18:01:08+00,,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,13.76197,"13,761970",-6.579091,"-6,579091",Derden - Overig - STAR,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,n.v.t.,254871.191,568633.123,53.09521636,6.87816553
