FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.1490925,404127042,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,889,Beesel,Reuver,RIJKSWEG A73,073,R,195,ZN District Zuid-Oost,4367,100,2022-03-01T00:00:00,6,19,120,0,4367,0,0,H,040412704220211001,100%,,"LINESTRING (202451.48860000074 363931.5546000004, 202482.75200000033 363956.54740000144, 202498.49960000068 363968.8878000006, 202528.5164999999 363991.6257000007, 202544.5817000009 364003.53830000013, 202560.73440000042 364015.33300000057, 202593.4213999994 364038.40839999914, 202626.56159999967 364060.92060000077, 202660.0522999987 364082.7934000008, 202676.9241000004 364093.53390000015, 202711.00329999998 364114.49529999867, 202745.39319999889 364134.9312000014, 202762.77560000122 364144.8784000017, 202780.20259999856 364154.6928999983, 202815.33190000057 364173.82400000095, 202833.00780000165 364183.1884999983, 202862.90249999985 364198.7168000005, 202898.6367000006 364216.7052000016, 202934.48649999872 364234.45340000093, 203216.21979999915 364370.9433999993, 203335.1085000001 364428.78550000116, 203478.88390000165 364498.99280000106, 203658.43030000106 364587.1022000015, 203810.05490000173 364661.8383000009, 204025.08940000087 364768.4224999994, 204060.8898999989 364786.2646000013, 204096.57710000128 364804.3359999992, 204132.10269999877 364822.73409999907, 204146.42240000144 364830.32820000127, 204181.53730000183 364849.4151000008, 204198.98550000042 364859.2027999982, 204216.3456000015 364869.1389000006, 204233.59180000052 364879.2670000009, 204250.68820000067 364889.64730000123, 204267.66910000145 364900.22260000184, 204284.5282999985 364911.0025999993, 204307.42029999942 364926.3348999992, 204323.7655000016 364937.691300001, 204339.99819999933 364949.3896000013, 204356.05820000172 364961.3132000007, 204371.90459999815 364973.5153999999, 204387.56940000132 364985.95439999923, 204403.00409999862 364998.58850000054, 204418.247299999 365011.4825000018, 204433.29619999975 365024.66800000146, 204448.1697999984 365038.04239999875, 204462.76049999893 365051.7215999998, 204477.1875 365065.57730000094, 204491.36829999834 365079.69839999825, 204505.28510000184 365093.9913999997, 204518.98000000045 365108.4759999998, 204532.47769999877 365123.24230000004, 204545.7349999994 365138.2179000005, 204558.7835999988 365153.37530000135, 204571.57789999992 365168.7542000003, 204589.45270000026 365191.17880000174, 204601.62810000032 365207.05469999835, 204613.5447999984 365223.1180999987, 204625.2393000014 365239.3429000005, 204636.71559999883 365255.7259999998, 204647.84860000014 365272.35810000077, 204665.77309999987 365300.3546999991, 204676.2120999992 365317.4193000011, 204686.37269999832 365334.6464000009, 204696.27549999952 365352.02380000055, 204705.9021999985 365369.56230000034, 204715.22659999877 365387.2771999985, 204724.28090000153 365405.1495999992, 204735.88650000095 365429.06069999933, 204744.29140000045 365447.2386999987, 204752.4087000005 365465.5320000015, 204760.17830000073 365483.96449999884, 204767.68450000137 365502.502700001, 204774.8964000009 365521.1587000005, 204781.8398000002 365539.92240000144, 204789.5571999997 365562.12310000136, 204795.8077000007 365581.0571999997, 204801.7778000012 365600.1607999988, 204807.40960000083 365619.35610000044, 204812.72560000047 365638.6369000003, 204817.8126000017 365657.9796999991, 204822.55299999937 365677.41629999876, 204826.99430000037 365696.93400000036, 204830.65450000018 365714.3365000002, 204834.47839999944 365733.88919999823, 204837.99560000002 365753.5854999982, 204841.25670000166 365773.32009999827, 204844.12440000102 365793.1136999987, 204846.68360000104 365812.9534999989, 204848.9787000008 365832.8328000009, 204850.1854000017 365844.8359999992, 204851.96719999984 365864.68879999965, 204853.36730000004 365884.6425999999, 204854.49599999934 365904.61080000177, 204855.34690000117 365924.59380000085, 204855.87079999968 365944.11879999936, 204856.03620000184 365964.09420000017, 204855.83639999852 365984.1213000007, 204855.42540000007 366004.13500000164, 204854.71810000017 366024.13010000065, 204853.68400000036 366044.1046000011, 204852.40469999984 366064.0636, 204850.8812999986 366084.00730000064, 204849.11510000005 366103.93569999933, 204845.0064000003 366143.75620000064, 204841.3999999985 366173.9946999997, 204836.1367000006 366213.6499999985, 204827.57569999993 366273.03620000184, 204809.11609999835 366391.61400000006, 204803.1563999988 366431.1680999994, 204796.80550000072 366476.0159999989, 204791.69200000167 366515.7104999982, 204787.24689999968 366555.4684000015, 204785.2798999995 366575.37150000036, 204783.5166000016 366595.29410000145, 204782.00470000133 366615.2404000014, 204780.7362000011 366635.2098999992, 204779.68989999965 366655.20050000027, 204778.97069999948 366673.65029999986, 204778.4701000005 366693.692400001, 204778.38580000028 366713.69999999925, 204778.60029999912 366733.70050000027, 204779.10110000148 366753.6942999996, 204779.90300000086 366773.68090000004, 204781.02149999887 366793.66000000015, 204782.55559999868 366813.6292000003, 204783.98189999908 366829.65029999986, 204786.0234999992 366849.51410000026, 204788.3438999988 366869.3935999982, 204791.02199999988 366889.21759999916, 204794.0549999997 366908.98629999906, 204797.36070000008 366928.7126000002, 204800.98900000006 366948.38870000094, 204804.94370000064 366968.01410000026, 204810.44590000063 366992.7692999989)"
max_snelheden_nacht.1490930,600137427,2022-12-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Terschuur,Rijksweg A1,001,R,160,ON District Noord,4256,100,2022-12-01T00:00:00,6,19,120,0,4256,0,0,H,060013742720221201,100%,,"LINESTRING (165588.4492000006 464066.53869999945, 165411.28440000117 464026.2269000001, 165275.1510999985 463995.749400001, 165216.46880000085 463983.2307000011, 165177.31080000103 463975.04839999974, 165138.47089999914 463967.1678000018, 165099.22690000013 463959.42379999906, 165059.92500000075 463951.9829000011, 165020.56670000032 463944.83740000054, 164984.01159999892 463938.4717000015, 164944.53979999945 463931.9853999987, 164905.01080000028 463925.8645000011, 164865.44049999863 463920.0078999996, 164827.51680000126 463914.81639999896, 164787.82519999892 463909.8570000008, 164748.08179999888 463905.3251999989, 164700.81540000066 463900.44629999995, 164660.99439999834 463896.64350000024, 164601.2248999998 463891.3854999989, 164552.14829999954 463887.41629999876, 164512.25019999966 463884.54879999906, 164452.37099999934 463880.74340000004, 164412.4362999983 463878.44139999896, 164291.97989999875 463872.08150000125, 164128.5577000007 463863.85830000043, 164048.64350000024 463860.1433000006, 164008.67430000007 463858.5672999993, 163971.58080000058 463857.36140000075, 163911.5936000012 463855.9915000014, 163891.5949999988 463855.72289999947, 163851.5956000015 463855.49060000107, 163809.01469999924 463855.7393999994, 163789.00510000065 463856.0212999992, 163769.00950000063 463856.5340999998, 163729.03460000083 463857.96269999817, 163673.62790000066 463860.63639999926, 163633.70010000095 463863.15790000185, 163593.80750000104 463866.1053000018, 163534.03440000117 463871.32719999924, 163474.31760000065 463877.23310000077, 163438.81549999863 463881.04410000145, 163379.20019999892 463887.82979999855, 163220.2835999988 463906.44200000167, 161863.1314000003 464066.4686000012, 161365.08300000057 464125.4230000004)"
max_snelheden_nacht.1490933,600140262,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Rijksweg A30,030,R,161,ON District Zuid,844,100,2021-12-16T00:00:00,6,19,120,0,844,0,0,H,060014026220211001,100%,,"LINESTRING (170805.34600000083 450067.04850000143, 170813.3702000007 450104.11019999906, 170825.47839999944 450162.87889999896, 170834.62840000167 450209.7478, 170846.36389999837 450273.84970000014, 170856.46799999848 450332.95980000123, 170863.68519999832 450377.9332000017, 170869.6614000015 450417.4844999984, 170876.22729999945 450463.52699999884, 170878.89600000158 450483.34959999844, 170881.52070000023 450503.17859999835, 170887.31639999896 450549.76669999957, 170891.8916000016 450589.5042000003, 170896.7287000008 450634.6741000004, 170902.75930000097 450696.70120000094, 170904.51900000125 450716.5815999992, 170907.73519999906 450756.4560999982, 170912.06689999998 450816.3005999997, 170914.565200001 450856.2228000015, 170917.01319999993 450902.4629999995)"
max_snelheden_nacht.1490935,600140330,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,233,Ermelo,Ermelo,STRAND HORST 11,028,R,160,ON District Noord,172,100,2022-07-16T00:00:00,6,19,120,0,153,0,0,H,060014033020211001,100%,,"LINESTRING (167170.88280000165 480811.26669999957, 167161.99240000173 480799.1755999997, 167143.83069999889 480775.2928000018, 167131.43210000172 480759.59959999844, 167125.11389999837 480751.84650000185, 167118.5802000016 480744.57129999995, 167115.01460000128 480741.1644000001, 167111.18470000103 480737.94579999894, 167107.05810000002 480735.1052000001, 167101.95650000125 480732.33370000124, 167097.58179999888 480730.44029999897, 167092.79809999838 480728.93930000067, 167086.24639999866 480727.63809999824, 167082.2338999994 480727.2193999998, 167078.23039999977 480727.14880000055, 167072.9428000003 480727.4941999987, 167068.93450000137 480728.06870000064, 167062.85669999942 480729.5489999987, 167059.06760000065 480731.0009999983, 167056.0518000014 480732.33680000156)"
max_snelheden_nacht.1490936,600140377,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,243,Harderwijk,Harderwijk,LELYSTAD 13,028,R,160,ON District Noord,96,100,2022-04-01T00:00:00,6,19,120,0,96,0,0,H,060014037720211001,100%,,"LINESTRING (172920.11239999905 483553.66120000184, 172899.09070000052 483549.0406999998, 172833.4210000001 483513.88390000165)"
max_snelheden_nacht.1490940,600143183,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Geleen,KP KERENSHEIDE,076,R,195,ZN District Zuid-Oost,72,100,2021-10-21T00:00:00,6,19,120,0,72,0,0,H,060014318320211001,100%,,"LINESTRING (183440.28840000182 330844.7456, 183421.1790000014 330861.6103999987, 183398.91569999978 330873.0775000006, 183379.45470000058 330882.56709999964)"
max_snelheden_nacht.1490943,600141546,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,971,Stein,Stein,RYKSWG,076,R,195,ZN District Zuid-Oost,582,100,2022-11-01T00:00:00,6,19,120,0,582,0,0,H,060014154620211001,100%,,"LINESTRING (181292.33139999956 330264.2335000001, 180968.19530000165 330050.9466000013, 180806.37739999965 329943.9294000007)"
max_snelheden_nacht.1490944,600144219,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,1734,Overbetuwe,Elst,KP RESSEN,325,R,161,ON District Zuid,657,100,2021-10-01T00:00:00,6,19,120,0,657,0,0,H,060014421920211001,100%,,"LINESTRING (188305.46070000157 434986.40480000153, 188300.72199999914 434969.7798999995, 188298.81560000032 434965.1655000001, 188292.92819999903 434951.3691999987, 188286.82840000093 434937.66369999945, 188277.33159999922 434917.03119999915, 188266.58179999888 434894.4600000009, 188226.60830000043 434812.5520000011, 188070.8125 434495.4246000014, 188025.49659999833 434403.5293000005, 188019.45199999958 434395.10500000045)"
max_snelheden_nacht.1490949,600146863,2022-03-01T00:00:00,2022-12-01T00:00:00,GL,244,Hattem,Hattem,RYKSWG,050,R,160,ON District Noord,2008,100,2022-10-01T00:00:00,6,19,120,0,2008,0,0,H,060014686320220301,100%,,"LINESTRING (199018.75659999996 497183.4648000002, 199010.09120000154 497150.8392000012, 198999.5218999982 497112.2459000014, 198983.0161000006 497054.560899999, 198971.62150000036 497016.2162999995, 198961.11300000176 496981.6664999984, 198949.21400000155 496943.4765000008, 198936.91230000183 496905.4092999995, 198924.41970000044 496867.40029999986, 198917.98840000108 496848.45219999924, 198901.1581000015 496799.7292000018, 198887.7734999992 496762.03069999814, 198874.065200001 496724.4523999989, 198860.03119999915 496686.99489999935, 198845.7210999988 496649.6398999989, 198825.27309999987 496597.71649999917, 198802.64570000023 496542.14389999956, 198787.15560000017 496505.2648999989, 198771.37060000002 496468.5091999993, 198755.76410000026 496432.8590000011, 198739.37409999967 496396.37000000104, 198722.72670000046 496359.9987999983, 198693.63919999823 496298.2137000002, 198676.17880000174 496262.1992000006, 198658.45549999923 496226.33960000053, 198631.25420000032 496172.6999000013, 198603.5432999991 496119.47740000114, 198584.7624000013 496084.1603000015, 198508.45949999988 495941.8574000001, 198489.8220999986 495906.4642000012, 198471.38580000028 495870.96620000154, 198453.7932999991 495836.58740000054, 198435.8515000008 495800.87790000066, 198418.22370000184 495764.9715999998, 198396.97769999877 495720.75829999894, 198371.57939999923 495666.3975000009, 198355.02210000157 495629.98490000144, 198330.4926000014 495574.6317999996, 198314.6801000014 495537.8861999996, 198291.50710000098 495482.54140000045, 198272.42500000075 495435.5234000012, 198250.46990000084 495379.61140000075, 198235.3542000018 495339.9877000004)"
max_snelheden_nacht.1490963,600480188,2022-02-01T00:00:00,2022-12-01T00:00:00,ZH,1525,Teylingen,Sassenheim,NOORDWIJK  6,044,R,112,WNZ District Noord,127,100,2022-02-01T00:00:00,6,19,120,0,127,0,0,H,060048018820220201,100%,,"LINESTRING (93118.09209999815 468670.9596000016, 93148.70589999855 468687.93239999935, 93161.1350999996 468694.5808000006, 93165.65349999815 468696.7269000001, 93171.41389999911 468699.1154999994, 93180.94909999892 468702.49489999935, 93185.75919999927 468703.8680000007, 93194.96150000021 468706.0995000005, 93204.88080000132 468707.87249999866, 93212.20479999855 468708.72089999914, 93217.22929999977 468709.0571000017, 93232.89209999889 468709.30490000173, 93236.88540000096 468709.5623999983)"
max_snelheden_nacht.1490971,600963170,2022-08-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Bennekom,Rijksweg A12,012,R,161,ON District Zuid,4958,100,2022-08-01T00:00:00,6,19,120,0,4958,100,0,H,060096317020220801,100%,,"LINESTRING (173392.68090000004 447353.4477000013, 173488.9433999993 447339.3447000012, 173505.057599999 447336.98690000176, 173518.683699999 447334.9932000004, 173555.59310000017 447329.59270000085, 173626.501600001 447319.21759999916, 173667.75759999827 447313.1812000014, 173685.1816000007 447310.63170000166, 173689.38149999827 447310.0172000006, 173695.34750000015 447309.1442999989, 173723.74749999866 447304.98889999837, 173816.7375999987 447291.3828999996, 173818.25869999826 447291.1603000015, 173921.53500000015 447276.0493000001, 174056.29899999872 447256.33100000024, 174144.88120000064 447243.56329999864, 174162.53429999948 447240.9279999994, 174220.7699000016 447232.23429999873, 174268.71279999986 447225.2179999985, 174289.1581000015 447222.2259000018, 174365.76960000023 447211.0139000006, 174480.2525999993 447194.2595999986, 174623.4536000006 447173.30249999836, 174633.84870000184 447171.78119999915, 174713.02760000154 447160.3500000015, 174751.28979999945 447155.40100000054, 174760.79899999872 447154.3082999997, 174771.15940000117 447153.11780000106, 174797.50560000166 447150.35130000114, 174817.4455000013 447148.4827999994, 174837.379900001 447146.8634000011, 174857.32690000162 447145.40399999917, 174878.11609999835 447144.118999999, 174898.10049999878 447143.07119999826, 174918.97410000116 447142.2120999992, 174939 447141.5854999982, 174979 447140.93090000004, 175000 447140.91230000183, 175032.03620000184 447141.30160000175, 175052.0700000003 447141.78869999945, 175072.05889999866 447142.4772000015, 175093.88369999826 447143.47879999876, 175112.01700000092 447144.3110000007, 175149.08419999853 447146.4343000017, 175189.02230000123 447148.95259999856, 175244.3911000006 447152.55359999835, 175552.14290000126 447172.5689000003, 175724.51790000126 447183.77969999984, 175796.98460000008 447188.49269999936, 175836.87429999933 447191.4633000009, 175871.85680000111 447194.4930999987, 175901.4186999984 447197.4433000013, 175921.29619999975 447199.6532000005, 175941.14699999988 447202.10269999877, 175967.1933999993 447205.5854000002, 175987.01509999856 447208.4739000015, 176006.77840000018 447211.54989999905, 176025.03029999882 447214.59160000086, 176036.38560000062 447216.6385000013, 176076.25030000135 447224.0225000009, 176084.04199999943 447225.557599999, 176106.38210000098 447230.2069000006, 176145.46059999987 447238.9523999989, 176184.30999999866 447248.4824000001, 176222.7512000017 447258.7142999992, 176242.00310000032 447264.1369000003, 176268.62640000135 447271.98270000145, 176306.82840000093 447283.9717999995, 176325.8214999996 447290.23750000075, 176344.77919999883 447296.71440000087, 176363.6682999991 447303.36569999903, 176382.46449999884 447310.20219999924, 176401.19849999994 447317.21510000154, 176431.20650000125 447328.90839999914, 176435.36360000074 447330.6147999987, 176468.2111000009 447344.0976999998, 176503.6854000017 447359.4721999988, 176521.9583999999 447367.72349999845, 176540.10280000046 447376.1411000006, 176558.17060000077 447384.7179000005, 176581.01720000058 447395.90029999986, 176609.48160000145 447410.39240000024, 176616.6746999994 447414.0546000004, 176648.96409999952 447431.3060000017, 176683.88430000097 447450.85020000115, 176718.41750000045 447471.03660000116, 176749.1323999986 447489.7701999992, 176766.07090000063 447500.4059000015, 176782.87700000033 447511.248399999, 176807.11769999936 447527.2998000011, 176840.1191000007 447549.94900000095, 176863.1911999993 447566.39499999955, 176879.3478000015 447578.1843000017, 176909.10759999976 447600.53979999945, 176924.9624999985 447612.76309999824, 176929.07710000128 447616.00019999966, 176973.7162999995 447651.1202000007, 177120.22720000148 447767.3333999999, 177198.19469999894 447829.17749999836, 177229.752700001 447853.7558999993, 177262.77120000124 447878.7778000012, 177295.1042000018 447902.3299999982, 177312.75310000032 447914.7809000015, 177329.2329000011 447926.0142999999, 177345.90060000122 447937.06859999895, 177376.69949999824 447956.70980000123, 177393.73580000177 447967.190200001, 177415.45919999853 447980.3773000017, 177445.59650000185 447998.25239999965, 177462.90249999985 448008.27800000086, 177480.3104000017 448018.125500001, 177507.13069999963 448032.8680000007, 177529.1532999985 448044.64979999885, 177546.47659999877 448053.9175999984, 177564.21779999882 448063.15210000053, 177584.69189999998 448073.48259999976, 177602.63500000164 448082.20529999956, 177620.71389999986 448090.758200001, 177640.92660000175 448099.9629999995, 177659.19220000133 448108.0298999995, 177688.96759999916 448120.6671999991, 177707.44519999996 448128.19750000164, 177726.04289999977 448135.55480000004, 177763.42379999906 448149.79630000144, 177786.691300001 448158.19689999893, 177801.65060000122 448163.3990000002, 177805.58249999955 448164.76630000025, 177843.53559999913 448177.39919999987, 177872.82719999924 448186.5113000013, 177903.67029999942 448195.6061999984, 177922.88179999962 448201.0142999999, 177942.19179999828 448206.2252999991, 177976.50290000066 448214.9549999982, 178015.40680000186 448224.13390000165, 178039.4838999994 448229.36950000003, 178064.03330000117 448234.3502999991)"
