longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.938687,52.35361,495,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,50-100 cm,Beeldbepalende waarde,,1946,O041,Monumentale boom,,POINT(4.938687 52.35361),4,938687,52
4.93866,52.353653,496,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,50-100 cm,Beeldbepalende waarde,,1947,O042,Monumentale boom,,POINT(4.93866 52.353653),4,93866,52
4.939044,52.353829,497,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,25-50 cm,Beeldbepalende waarde,,1952,O043,Monumentale boom,,POINT(4.939044 52.353829),4,939044,52
4.938969,52.353853,498,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,25-50 cm,Beeldbepalende waarde,,1953,O044,Monumentale boom,,POINT(4.938969 52.353853),4,938969,52
4.938987,52.353808,499,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,50-100 cm,Beeldbepalende waarde,,1954,O045,Monumentale boom,,POINT(4.938987 52.353808),4,938987,52
4.931806,52.354556,500,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2078,O046,Monumentale boom,,POINT(4.931806 52.354556),4,931806,52
4.93174,52.354554,501,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2079,O047,Monumentale boom,,POINT(4.93174 52.354554),4,93174,52
4.931762,52.354586,502,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2080,O048,Monumentale boom,,POINT(4.931762 52.354586),4,931762,52
4.931127,52.354944,503,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2081,O049,Monumentale boom,,POINT(4.931127 52.354944),4,931127,52
4.931153,52.35498,504,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2082,O050,Monumentale boom,,POINT(4.931153 52.35498),4,931153,52
4.931067,52.35499,505,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2083,O051,Monumentale boom,,POINT(4.931067 52.35499),4,931067,52
4.93017,52.355558,506,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2093,O052,Monumentale boom,,POINT(4.93017 52.355558),4,93017,52
4.930239,52.355556,507,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2094,O053,Monumentale boom,,POINT(4.930239 52.355556),4,930239,52
4.930226,52.355532,508,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2095,O054,Monumentale boom,,POINT(4.930226 52.355532),4,930226,52
4.930982,52.355065,509,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2096,O055,Monumentale boom,,POINT(4.930982 52.355065),4,930982,52
4.930946,52.355107,510,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2097,O056,Monumentale boom,,POINT(4.930946 52.355107),4,930946,52
4.930919,52.355081,511,Pluim iep,Ulmus glabra `Exoniensis`,1948,,50-100 cm,Beeldbepalende waarde,,2098,O057,Monumentale boom,,POINT(4.930919 52.355081),4,930919,52
4.930424,52.356088,512,Treurwilg,Salix sepulcralis `Chrysocoma`,1930,,> 100 cm,Beeldbepalende waarde,,2113,O058,Monumentale boom,,POINT(4.930424 52.356088),4,930424,52
4.929463,52.355739,513,Treurwilg,Salix sepulcralis `Chrysocoma`,1950,,50-100 cm,Beeldbepalende waarde,,2147,O059,Monumentale boom,,POINT(4.929463 52.355739),4,929463,52
4.921894,52.351316,514,Schietwilg,Salix alba `Liempde`,1954,,> 100 cm,Beeldbepalende waarde,,2226,O060,Monumentale boom,,POINT(4.921894 52.351316),4,921894,52
4.921606,52.351235,515,Schietwilg,Salix alba `Liempde`,1954,,> 100 cm,Beeldbepalende waarde,,2228,O061,Monumentale boom,,POINT(4.921606 52.351235),4,921606,52
4.924076,52.344239,516,Italiaanse populier,Populus nigra `Italica`,1950,,0-25 cm,Beeldbepalende waarde,,2810,O062,Monumentale boom,,POINT(4.924076 52.344239),4,924076,52
4.923002,52.343583,517,Italiaanse populier,Populus nigra `Italica`,1950,,50-100 cm,Beeldbepalende waarde,,2816,O063,Monumentale boom,,POINT(4.923002 52.343583),4,923002,52
4.922829,52.343488,518,Italiaanse populier,Populus nigra `Italica`,1950,,50-100 cm,Beeldbepalende waarde,,2838,O064,Monumentale boom,,POINT(4.922829 52.343488),4,922829,52
4.922946,52.343405,519,Italiaanse populier,Populus nigra `Italica`,1950,,50-100 cm,Beeldbepalende waarde,,2842,O065,Monumentale boom,,POINT(4.922946 52.343405),4,922946,52
4.923122,52.343519,520,Italiaanse populier,Populus nigra `Italica`,1950,,> 100 cm,Beeldbepalende waarde,,2847,O066,Monumentale boom,,POINT(4.923122 52.343519),4,923122,52
4.924217,52.344159,521,Italiaanse populier,Populus nigra `Italica`,1950,,> 100 cm,Beeldbepalende waarde,,2850,O067,Monumentale boom,,POINT(4.924217 52.344159),4,924217,52
4.924375,52.344257,522,Italiaanse populier,Populus nigra `Italica`,1950,,> 100 cm,Beeldbepalende waarde,,2859,O068,Monumentale boom,,POINT(4.924375 52.344257),4,924375,52
4.927428,52.343494,523,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,25-50 cm,Beeldbepalende waarde,,2934,O069,Monumentale boom,,POINT(4.927428 52.343494),4,927428,52
4.927549,52.343562,524,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2935,O070,Monumentale boom,,POINT(4.927549 52.343562),4,927549,52
4.927324,52.343703,525,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,25-50 cm,Beeldbepalende waarde,,2936,O071,Monumentale boom,,POINT(4.927324 52.343703),4,927324,52
4.927208,52.343633,526,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2937,O072,Monumentale boom,,POINT(4.927208 52.343633),4,927208,52
4.927708,52.343934,527,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2938,O073,Monumentale boom,,POINT(4.927708 52.343934),4,927708,52
4.927813,52.344003,528,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2939,O074,Monumentale boom,,POINT(4.927813 52.344003),4,927813,52
4.927935,52.343793,529,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2941,O075,Monumentale boom,,POINT(4.927935 52.343793),4,927935,52
4.927814,52.34372,530,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,25-50 cm,Beeldbepalende waarde,,2942,O076,Monumentale boom,,POINT(4.927814 52.34372),4,927814,52
4.92767,52.343638,531,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,25-50 cm,Beeldbepalende waarde,,2943,O077,Monumentale boom,,POINT(4.92767 52.343638),4,92767,52
4.927454,52.34378,532,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,25-50 cm,Beeldbepalende waarde,,2944,O078,Monumentale boom,,POINT(4.927454 52.34378),4,927454,52
4.927578,52.343854,533,Noorse esdoorn,Acer platanoides `Schwedlerii`,1955,,50-100 cm,Beeldbepalende waarde,,2945,O079,Monumentale boom,,POINT(4.927578 52.343854),4,927578,52
4.929281,52.343208,534,Zoete kers,Prunus avium,1950,,50-100 cm,Beeldbepalende waarde,,2950,O080,Monumentale boom,,POINT(4.929281 52.343208),4,929281,52
4.948333,52.341267,535,Pluim iep,Ulmus glabra `Exoniensis`,1950,,50-100 cm,Beeldbepalende waarde,,3010,O081,Monumentale boom,,POINT(4.948333 52.341267),4,948333,52
4.948974,52.341914,536,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1950,,50-100 cm,Beeldbepalende waarde,,3024,O082,Monumentale boom,,POINT(4.948974 52.341914),4,948974,52
4.948274,52.342972,537,Gladde iep,Ulmus minor,1944,,> 100 cm,Beeldbepalende waarde,,3029,O083,Monumentale boom,,POINT(4.948274 52.342972),4,948274,52
4.948435,52.342877,538,Gladde iep,Ulmus minor,1930,,50-100 cm,Beeldbepalende waarde,,3030,O084,Monumentale boom,,POINT(4.948435 52.342877),4,948435,52
4.930671,52.342367,539,Beuk,Fagus sylvatica,1955,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3211,O085,Monumentale boom,,POINT(4.930671 52.342367),4,930671,52
4.942621,52.337958,540,Canadese populier,Populus canadensis,1968,,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3261,O086,Beschermwaardige houtopstand,,POINT(4.942621 52.337958),4,942621,52
4.939697,52.340022,541,Witte paardenkastanje,Aesculus hippocastanum `Pyramidalis`,1965,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3289,O087,Beschermwaardige houtopstand,,POINT(4.939697 52.340022),4,939697,52
4.939436,52.340271,542,Dubbelbloemige paardenkastanje,Aesculus hippocastanum `Baumannii`,1965,,50-100 cm,Beeldbepalende waarde,,3300,O088,Beschermwaardige houtopstand,,POINT(4.939436 52.340271),4,939436,52
4.94208,52.340937,543,Pluim iep,Ulmus glabra `Exoniensis`,1950,,50-100 cm,Beeldbepalende waarde,,3328,O089,Monumentale boom,,POINT(4.94208 52.340937),4,94208,52
4.942036,52.340923,544,Pluim iep,Ulmus glabra `Exoniensis`,1950,,50-100 cm,Beeldbepalende waarde,,3329,O090,Monumentale boom,,POINT(4.942036 52.340923),4,942036,52
4.942058,52.340897,545,Pluim iep,Ulmus glabra `Exoniensis`,1950,,50-100 cm,Beeldbepalende waarde,,3330,O091,Monumentale boom,,POINT(4.942058 52.340897),4,942058,52
4.921595,52.343443,546,Moeraseik,Quercus palustris,1950,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3449,O092,Monumentale boom,,POINT(4.921595 52.343443),4,921595,52
4.920845,52.345679,547,Moseik,Quercus cerris,1950,,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3515,O093,Monumentale boom,,POINT(4.920845 52.345679),4,920845,52
4.919909,52.346352,548,Gele trompetboom,Catalpa ovata,1950,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,3540,O094,Monumentale boom,,POINT(4.919909 52.346352),4,919909,52
4.937039,52.352378,549,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,50-100 cm,Beeldbepalende waarde,,3797,O095,Monumentale boom,,POINT(4.937039 52.352378),4,937039,52
4.937112,52.352405,550,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1948,,50-100 cm,Beeldbepalende waarde,,3798,O096,Monumentale boom,,POINT(4.937112 52.352405),4,937112,52
4.942713,52.340409,551,Pluim iep,Ulmus glabra `Exoniensis`,1930,,50-100 cm,Beeldbepalende waarde,,4553,O097,Monumentale boom,,POINT(4.942713 52.340409),4,942713,52
4.943005,52.34058,552,Pluim iep,Ulmus glabra `Exoniensis`,1930,,50-100 cm,Beeldbepalende waarde,,4555,O098,Monumentale boom,,POINT(4.943005 52.34058),4,943005,52
4.943146,52.340665,553,Pluim iep,Ulmus glabra `Exoniensis`,1930,,50-100 cm,Beeldbepalende waarde,,4556,O099,Monumentale boom,,POINT(4.943146 52.340665),4,943146,52
4.943645,52.340341,554,Dubbelbloemige paardenkastanje,Aesculus hippocastanum `Baumannii`,1930,,50-100 cm,Beeldbepalende waarde,,4573,O100,Monumentale boom,,POINT(4.943645 52.340341),4,943645,52
4.948432,52.340327,555,Ulmus glabra `Exoniensis`,Pluimiep,1960,,50-100 cm,Beeldbepalende waarde,,4734,O101,Monumentale boom,,POINT(4.948432 52.340327),4,948432,52
4.948396,52.340198,556,Ulmus glabra `Exoniensis`,Pluimiep,1960,,50-100 cm,Beeldbepalende waarde,,4757,O102,Monumentale boom,,POINT(4.948396 52.340198),4,948396,52
4.93999,52.338847,557,Grauwe abeel,Populus canescens,1950,,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,4927,O103,Monumentale boom,,POINT(4.93999 52.338847),4,93999,52
4.939434,52.339367,558,Gewone vleugelnoot,Pterocarya fraxinifolia,1950,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,4943,O104,Monumentale boom,,POINT(4.939434 52.339367),4,939434,52
4.942386,52.338312,559,Gewone vleugelnoot,Pterocarya fraxinifolia,1950,,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,5005,O105,Monumentale boom,,POINT(4.942386 52.338312),4,942386,52
4.94477,52.345119,560,Zoete kers,Prunus avium,1946,,50-100 cm,Beeldbepalende waarde,,5358,O106,Monumentale boom,,POINT(4.94477 52.345119),4,94477,52
4.948002,52.343135,561,Gladde iep,Ulmus minor,1930,,50-100 cm,Beeldbepalende waarde,,5375,O107,Monumentale boom,,POINT(4.948002 52.343135),4,948002,52
4.947648,52.343312,562,Gladde iep,Ulmus minor,1930,,50-100 cm,Beeldbepalende waarde,,5380,O108,Monumentale boom,,POINT(4.947648 52.343312),4,947648,52
4.936233,52.34867,563,Dubbelbloemige paardenkastanje,Aesculus hippocastanum `Baumannii`,1950,,50-100 cm,Beeldbepalende waarde,,7053,O109,Monumentale boom,,POINT(4.936233 52.34867),4,936233,52
4.932481,52.352331,564,Gewone paardenkastanje,Aesculus hippocastanum,1930,,50-100 cm,Beeldbepalende waarde,,8041,O110,Monumentale boom,,POINT(4.932481 52.352331),4,932481,52
4.932735,52.352167,565,Zomereik,Quercus robur,1930,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8048,O111,Monumentale boom,,POINT(4.932735 52.352167),4,932735,52
4.932927,52.352013,566,Zomereik,Quercus robur,1934,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8054,O112,Monumentale boom,,POINT(4.932927 52.352013),4,932927,52
4.933316,52.351746,567,Beuk,Fagus sylvatica,1930,,50-100 cm,Beeldbepalende waarde,,8064,O113,Monumentale boom,,POINT(4.933316 52.351746),4,933316,52
4.933486,52.351667,568,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8066,O114,Monumentale boom,,POINT(4.933486 52.351667),4,933486,52
4.933592,52.351604,569,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8068,O115,Monumentale boom,,POINT(4.933592 52.351604),4,933592,52
4.933638,52.351574,570,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8069,O116,Monumentale boom,,POINT(4.933638 52.351574),4,933638,52
4.933701,52.351535,571,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8070,O117,Monumentale boom,,POINT(4.933701 52.351535),4,933701,52
4.933766,52.351493,572,Linde,Tilia europaea `Zwarte Linde`,1944,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8071,O118,Monumentale boom,,POINT(4.933766 52.351493),4,933766,52
4.933822,52.351461,573,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8072,O119,Monumentale boom,,POINT(4.933822 52.351461),4,933822,52
4.933976,52.35136,574,Gewone linde,Tilia europaea,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8074,O120,Monumentale boom,,POINT(4.933976 52.35136),4,933976,52
4.934189,52.351228,575,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8076,O121,Monumentale boom,,POINT(4.934189 52.351228),4,934189,52
4.934242,52.35119,576,Linde,Tilia europaea `Zwarte Linde`,1900,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8077,O122,Monumentale boom,,POINT(4.934242 52.35119),4,934242,52
4.930801,52.353149,577,Japanse zelkova,Zelkova serrata,1925,,50-100 cm,Zeldzaamheidswaarde,,8111,O123,Monumentale boom,,POINT(4.930801 52.353149),4,930801,52
4.931225,52.352999,578,Zomereik,Quercus robur,1934,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8114,O124,Monumentale boom,,POINT(4.931225 52.352999),4,931225,52
4.932181,52.35255,579,Zomereik,Quercus robur,1944,,50-100 cm,Beeldbepalende waarde,,8145,O125,Monumentale boom,,POINT(4.932181 52.35255),4,932181,52
4.933254,52.351897,580,Zomereik,Quercus robur,1944,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,8841,O126,Monumentale boom,,POINT(4.933254 52.351897),4,933254,52
4.927665,52.342426,581,Haagbeuk,Carpinus betulus `Quercifolia`,1955,,25-50 cm,Zeldzaamheidswaarde,,9903,O127,Monumentale boom,,POINT(4.927665 52.342426),4,927665,52
4.927441,52.342265,582,Haagbeuk,Carpinus betulus `Quercifolia`,1955,,25-50 cm,Zeldzaamheidswaarde,,10053,O128,Monumentale boom,,POINT(4.927441 52.342265),4,927441,52
4.926499,52.341516,583,Zilveresdoorn,Acer saccharinum,1955,,> 100 cm,Beeldbepalende waarde,,10063,O129,Monumentale boom,,POINT(4.926499 52.341516),4,926499,52
4.926373,52.34144,584,Zilveresdoorn,Acer saccharinum `Pyramidale`,1955,,> 100 cm,Beeldbepalende waarde,,10064,O130,Monumentale boom,,POINT(4.926373 52.34144),4,926373,52
4.926274,52.341286,585,Treurwilg,Salix sepulcralis `Chrysocoma`,1955,,> 100 cm,Beeldbepalende waarde,,10066,O131,Monumentale boom,,POINT(4.926274 52.341286),4,926274,52
4.92609,52.341291,586,Gewone bonte esdoorn,Acer pseudoplatanus `Leopoldii`,1970,,25-50 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,10067,O132,Beschermwaardige houtopstand,,POINT(4.92609 52.341291),4,92609,52
4.936957,52.357478,587,Veldesdoorn,Acer campestre,1930,,> 100 cm,Beeldbepalende waarde,,11995,O133,Monumentale boom,,POINT(4.936957 52.357478),4,936957,52
4.935379,52.357139,588,Zilveresdoorn,Acer saccharinum,1950,,50-100 cm,Beeldbepalende waarde,,12011,O134,Monumentale boom,,POINT(4.935379 52.357139),4,935379,52
4.933821,52.356815,589,Zilveresdoorn,Acer saccharinum,1950,,50-100 cm,Beeldbepalende waarde,,12034,O135,Monumentale boom,,POINT(4.933821 52.356815),4,933821,52
4.933743,52.356797,590,Monumentaaliep,Ulmus minor `Sarniensis`,1930,,50-100 cm,Beeldbepalende waarde,,12036,O136,Monumentale boom,,POINT(4.933743 52.356797),4,933743,52
4.932768,52.35659,591,Canadese populier,Populus x canadensis `Marilandica`,1940,,> 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,12040,O137,Monumentale boom,,POINT(4.932768 52.35659),4,932768,52
4.946776,52.338721,592,Suikeresdoorn,Acer saccharum,1950,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,12722,O138,Monumentale boom,,POINT(4.946776 52.338721),4,946776,52
4.947107,52.338801,593,Suikeresdoorn,Acer saccharum,1950,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,12724,O139,Monumentale boom,,POINT(4.947107 52.338801),4,947107,52
4.940998,52.348091,594,Gewone es,Fraxinus excelsior `Doorenbos`,1947,,50-100 cm,Zeldzaamheidswaarde,,12861,O140,Monumentale boom,,POINT(4.940998 52.348091),4,940998,52
4.94089,52.348025,595,Gewone es,Fraxinus excelsior `Doorenbos`,1947,,50-100 cm,Zeldzaamheidswaarde,,12862,O141,Monumentale boom,,POINT(4.94089 52.348025),4,94089,52
4.940794,52.347968,596,Gewone es,Fraxinus excelsior `Doorenbos`,1947,,50-100 cm,Zeldzaamheidswaarde,,12863,O142,Monumentale boom,,POINT(4.940794 52.347968),4,940794,52
4.940587,52.347844,597,Gewone es,Fraxinus excelsior `Doorenbos`,1947,,50-100 cm,Zeldzaamheidswaarde,,12864,O143,Monumentale boom,,POINT(4.940587 52.347844),4,940587,52
4.933794,52.339423,598,Amerikaanse eik,Quercus rubra,1948,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,15595,O144,Monumentale boom,,POINT(4.933794 52.339423),4,933794,52
4.923686,52.362047,599,Hollandse iep,Ulmus hollandica,1948,,50-100 cm,Beeldbepalende waarde,,100810,O145,Monumentale boom,,POINT(4.923686 52.362047),4,923686,52
4.92356,52.361996,600,Fladderiep,Ulmus laevis,1938,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,100813,O146,Monumentale boom,,POINT(4.92356 52.361996),4,92356,52
4.920616,52.363209,601,Oostenrijkse eik,Quercus turneri `Pseudoturneri`,1948,,50-100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,,100857,O147,Monumentale boom,,POINT(4.920616 52.363209),4,920616,52
4.920132,52.362557,602,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100887,O148,Monumentale boom,,POINT(4.920132 52.362557),4,920132,52
4.920121,52.362537,603,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100888,O149,Monumentale boom,,POINT(4.920121 52.362537),4,920121,52
4.920165,52.36255,604,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100889,O150,Monumentale boom,,POINT(4.920165 52.36255),4,920165,52
4.92029,52.362358,605,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100891,O151,Monumentale boom,,POINT(4.92029 52.362358),4,92029,52
4.920378,52.362253,606,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100892,O152,Monumentale boom,,POINT(4.920378 52.362253),4,920378,52
4.920429,52.362267,607,Zuilvormige haagbeuk,Carpinus betulus `Fastigiata`,1938,,50-100 cm,Beeldbepalende waarde,,100893,O153,Monumentale boom,,POINT(4.920429 52.362267),4,920429,52
4.915639,52.361559,608,Grootbladige Hollandse iep,Ulmus x hollandica `Major`,1890,,> 100 cm,Beeldbepalende waarde,,100983,O154,Monumentale boom,,POINT(4.915639 52.361559),4,915639,52
4.916581,52.359831,609,Gewone plataan,Platanus x hispanica,1918,,> 100 cm,Beeldbepalende waarde,,101063,O155,Monumentale boom,,POINT(4.916581 52.359831),4,916581,52
4.905913,52.358591,610,Gladde iep,Ulmus minor,1938,,50-100 cm,Beeldbepalende waarde,,101800,O156,Monumentale boom,,POINT(4.905913 52.358591),4,905913,52
