FID,ID,GEMEENTE,WOONPLAATS,POSTCODEGEBIED_6,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
GEO_IND_POSTCODEGEBIED_6.817,817,Nijmegen,Nijmegen,6531EN,2022-04-06,2023-02-01,"POLYGON ((186682.148124202 427468.790453638, 186681.492609304 427463.035705252, 186681.350483546 427462.56027238, 186680.819716587 427457.930337495, 186680.22264974 427455.968583998, 186679.768500604 427452.29204789, 186679.790656911 427451.903711182, 186679.187355497 427446.202810007, 186679.069057424 427445.811265918, 186678.289027795 427439.382170835, 186681.57607601 427433.590376298, 186680.109584803 427423.082603087, 186680.126074193 427422.799824221, 186679.497398725 427418.672143196, 186678.966516322 427417.268921975, 186678.635518089 427415.038094814, 186677.458414805 427412.240610777, 186676.609957806 427407.399225288, 186676.611522502 427407.368417287, 186675.884961107 427402.560885572, 186676.325475842 427396.610993062, 186677.577332001 427392.103341903, 186680.636271259 427385.79167292, 186684.698738041 427388.250749587, 186690.528907014 427393.391981795, 186698.218110995 427403.786123895, 186700.663528767 427405.907828513, 186710.756024385 427411.071736917, 186713.72723446 427412.142635367, 186713.803400154 427412.235246646, 186714.64866343 427417.351013371, 186714.856709567 427418.08120801, 186716.451026247 427428.156046693, 186715.940054723 427430.557148152, 186717.805448828 427441.192858437, 186717.852289815 427442.034816231, 186718.248060746 427444.209801013, 186714.307680695 427447.591653991, 186709.556796324 427452.89137938, 186705.683165032 427459.508191118, 186703.041871306 427470.868148063, 186699.736259491 427476.716239609, 186698.078513966 427478.531210826, 186697.070213086 427478.357010015, 186692.028370243 427476.442327252, 186687.747431562 427473.82237815, 186682.148124202 427468.790453638))"
GEO_IND_POSTCODEGEBIED_6.818,818,Nijmegen,Nijmegen,6524WX,2022-04-06,2023-02-01,"POLYGON ((187564.992452006 427217.786642881, 187610.230152089 427261.386306058, 187603.435221257 427263.748744623, 187594.995394332 427267.819032198, 187590.084755481 427271.06185888, 187583.505368204 427276.80260743, 187578.552127349 427283.098796551, 187569.793106454 427297.996328135, 187522.717984683 427259.388580853, 187538.856020041 427243.507279716, 187540.286088744 427242.099961463, 187540.286351681 427242.09970271, 187540.286783612 427242.09927765, 187544.828541697 427237.629772766, 187550.022802205 427232.518145887, 187556.001501093 427226.634559978, 187559.554752819 427223.13783566, 187564.991855769 427217.787229632, 187564.992452006 427217.786642881))"
GEO_IND_POSTCODEGEBIED_6.819,819,Nijmegen,Nijmegen,6511LK,2022-04-06,2023-02-01,"POLYGON ((187924.83693678 428457.166546031, 187926.117877511 428457.239450823, 187931.799967676 428454.09829268, 187939.144348643 428459.145955209, 187933.220353012 428465.321191727, 187934.008283361 428465.37336089, 187939.981064705 428470.926849561, 187950.224579623 428471.982925403, 187947.932 428480.506999999, 187941.520363677 428493.493146009, 187939.433786344 428497.719305533, 187935.374243624 428505.941514628, 187934.388847998 428507.937337665, 187929.299506964 428518.245303126, 187925.73684922 428525.461120014, 187924.545668094 428527.873741574, 187923.072102802 428530.858304807, 187922.853618715 428531.300823083, 187921.683384068 428533.671019585, 187915.625 428545.941687498, 187911.0513707 428551.669493438, 187906.217249076 428548.291796076, 187872.520046391 428525.860011595, 187872.942074212 428524.602851142, 187875.729214266 428513.714056996, 187876.719407053 428510.503891882, 187877.643064168 428506.179505777, 187886.178746037 428504.90149979, 187894.831833093 428502.752434587, 187907.94671895 428494.638456278, 187914.452726968 428492.281286824, 187918.835530193 428489.027956485, 187928.800319095 428472.623353421, 187919.748632026 428468.893398791, 187924.83693678 428457.166546031))"
GEO_IND_POSTCODEGEBIED_6.820,820,Nijmegen,Nijmegen,6544ZZ,2022-04-06,2023-02-01,"POLYGON ((184483.197406536 426986.008822641, 184478.240928807 426973.321056222, 184471.128727389 426947.082266546, 184492.850364392 426922.558844559, 184542.702 426956.806, 184534.521 426969.624, 184529.855 426976.526000001, 184529.831455754 426976.561723947, 184506.280435688 427012.295948897, 184483.197406536 426986.008822641))"
GEO_IND_POSTCODEGEBIED_6.821,821,Nijmegen,Nijmegen,6532VH,2022-04-06,2023-02-01,"POLYGON ((186211.859196952 427057.290640403, 186212.855060124 427057.419550245, 186236.297 427060.454, 186234.669223316 427076.753969108, 186234.669221153 427076.753990768, 186234.529156555 427078.156547176, 186234.085694934 427082.597212042, 186234.064154407 427082.812911113, 186233.542268857 427088.038884943, 186233.35532768 427089.910846517, 186232.984632861 427093.62285085, 186232.270240959 427100.776513912, 186232.118000001 427102.300999999, 186230.224941221 427105.520902572, 186226.739159574 427111.449866539, 186226.391971944 427112.040397776, 186223.826971119 427116.403206181, 186223.826960521 427116.403224207, 186223.826952113 427116.403238508, 186223.826942168 427116.403255424, 186223.234086365 427117.411643512, 186222.642111436 427118.418533324, 186221.990596491 427119.526694713, 186220.44541795 427122.154887991, 186220.076763548 427122.781932047, 186219.061552965 427124.508703135, 186217.892818281 427126.496603276, 186217.459222225 427127.234106554, 186216.094630171 427129.555140383, 186215.224561318 427131.035039985, 186212.956451026 427134.892867456, 186212.940055979 427134.920753781, 186211.85941922 427136.758808214, 186209.768373 427140.315467508, 186209.220788526 427141.246853621, 186204.210999999 427149.767999999, 186198.500551403 427159.293645603, 186198.313224098 427159.606127798, 186194.284181573 427166.327006302, 186193.855571364 427167.041974468, 186192.051829849 427170.050810314, 186191.819227931 427170.438815459, 186191.218136997 427171.44150012, 186188.570700766 427175.857709963, 186188.129713351 427176.593324645, 186187.045055374 427178.402651411, 186187.045049691 427178.40266089, 186186.122863585 427179.94096701, 186185.723493744 427180.60715908, 186181.629460702 427187.436448792, 186181.605249228 427187.476836149, 186163.309541406 427173.915601429, 186165.152731883 427169.241834751, 186165.846514829 427162.874323698, 186165.252479199 427158.280697809, 186168.467778571 427157.160542782, 186173.519615612 427154.142419919, 186178.013996878 427149.459311766, 186182.440863443 427136.33393393, 186181.559542608 427135.790082388, 186191.597604963 427126.64066181, 186193.638984046 427122.962170573, 186194.628377817 427119.131383719, 186194.804425046 427112.789153949, 186194.030203825 427107.395489814, 186192.455462962 427102.025809621, 186191.731080448 427100.336048334, 186191.719406315 427100.296585245, 186189.39572613 427096.436068178, 186192.846801456 427093.661048831, 186198.095682035 427090.384697574, 186207.546841379 427086.40594189, 186210.672277291 427081.713144392, 186212.361334162 427075.73922415, 186211.859196952 427057.290640403))"
GEO_IND_POSTCODEGEBIED_6.822,822,Nijmegen,Nijmegen,6531BW,2022-04-06,2023-02-01,"POLYGON ((186949.127999999 427248.572999999, 186951.777824142 427263.518343299, 186952.139358589 427265.557443304, 186953.202764453 427271.555186869, 186953.239460936 427271.762159675, 186953.985226446 427275.968371468, 186953.98522874 427275.968384406, 186954.147425515 427276.883194732, 186954.839737613 427280.787922523, 186955.11000839 427282.31228389, 186955.2563159 427283.137476751, 186955.59395287 427285.041791963, 186956.20777083 427288.503802889, 186956.484537139 427290.064799871, 186957.765101023 427297.287342135, 186957.787241094 427297.412214934, 186957.738285784 427297.417591754, 186921.336113168 427295.441871644, 186921.248437222 427294.804747641, 186921.067563924 427294.078468675, 186920.785956216 427292.099696777, 186921.590190504 427290.933282038, 186922.031510778 427290.124588524, 186923.954676594 427287.378691854, 186925.831885592 427285.341775275, 186929.338430587 427280.232755479, 186931.593048667 427274.94762915, 186932.196846638 427270.756511979, 186926.710990258 427251.88656705, 186929.238411481 427251.512976648, 186949.127999999 427248.572999999))"
GEO_IND_POSTCODEGEBIED_6.823,823,Nijmegen,Nijmegen,6525GP,2022-04-06,2023-02-01,"POLYGON ((187473.654865885 427038.088159478, 187521.339346841 427023.252670932, 187535.623005954 427020.667095114, 187534.823493775 427030.059863597, 187534.925652775 427041.981216079, 187535.431117854 427046.893144219, 187476.065667475 427055.639150323, 187474.981340785 427047.745092232, 187474.469228328 427044.016838071, 187474.375883767 427043.337275914, 187473.79155118 427039.083248573, 187473.654865885 427038.088159478))"
GEO_IND_POSTCODEGEBIED_6.824,824,Nijmegen,Nijmegen,6511ET,2022-04-06,2023-02-01,"POLYGON ((187549.203923257 428519.929690463, 187545.847949162 428516.651277074, 187545.696032025 428516.50287093, 187545.160982627 428515.980187185, 187544.137744142 428514.980597004, 187542.352261874 428513.236379436, 187538.540909067 428509.513111701, 187537.468672592 428508.465655935, 187535.093920225 428506.145787027, 187551.220763972 428499.384137039, 187557.604757029 428500.968469461, 187561.520545995 428500.515584857, 187564.049758707 428500.919484658, 187571.544477169 428502.342545167, 187572.418052725 428502.666440399, 187569.53868942 428504.239333263, 187549.203923257 428519.929690463))"
GEO_IND_POSTCODEGEBIED_6.825,825,Nijmegen,Nijmegen,6546LS,2022-04-06,2023-02-01,"POLYGON ((182282.97295963 427431.376516621, 182298.252287816 427422.062110498, 182303.054300978 427417.128740633, 182306.07808436 427412.375840989, 182309.008985061 427405.34883294, 182310.617350234 427399.301130648, 182312.000429285 427395.753737129, 182312.009575791 427395.720428963, 182315.152123202 427391.707310344, 182318.518304901 427388.133455015, 182323.545596866 427383.696037408, 182328.161927178 427380.205940191, 182332.226265554 427377.558099743, 182348.229454442 427368.56925168, 182355.434480586 427382.230076182, 182357.577258835 427386.292811975, 182365.984999999 427402.234000001, 182376.857000001 427422.848000001, 182369.769000001 427417.456999999, 182356.909062501 427422.9378125, 182344.982000001 427429.072687499, 182338.601 427431.364999998, 182331.763112946 427435.030573038, 182330.835053762 427435.52807595, 182326.282111805 427437.968762841, 182326.022731965 427438.107808096, 182322.095391612 427440.21312993, 182321.335665131 427440.620395052, 182315.566667359 427443.712970658, 182312.548663806 427445.330826053, 182311.640743971 427445.817532903, 182311.377959713 427445.958403158, 182311.172483695 427446.068552294, 182309.663347452 427446.877552074, 182306.774707648 427448.426059692, 182301.050630772 427451.494554639, 182301.050589717 427451.494576647, 182296.751006423 427453.799446043, 182296.75095294 427453.799474714, 182294.618030462 427454.942866389, 182286.290422479 427440.661454671, 182282.97295963 427431.376516621))"
GEO_IND_POSTCODEGEBIED_6.826,826,Nijmegen,Nijmegen,6533AW,2022-04-06,2023-02-01,"POLYGON ((186736.418207166 425980.395162968, 186735.034608576 425976.404725696, 186731.913030114 425971.681740558, 186718.630112493 425960.851518382, 186734.789 425944.325, 186741.471000001 425937.491999999, 186752.637004104 425948.534398642, 186753.491061861 425949.37900215, 186757.12782443 425952.975506475, 186757.551834454 425953.394822792, 186757.551843896 425953.394832129, 186761.002327593 425956.807119654, 186765.096569154 425960.856038769, 186767.283658574 425963.018917542, 186768.965441626 425964.682083588, 186774.723980583 425970.376876657, 186774.910716315 425970.561545261, 186774.910731499 425970.561560276, 186778.614126561 425974.223959487, 186780.63437002 425976.22183925, 186780.634444728 425976.221913132, 186782.122847445 425977.693839525, 186782.149180754 425977.719881329, 186782.750530639 425978.31457439, 186786.406143852 425981.929720687, 186790.609162415 425986.086212664, 186790.694216349 425986.170325069, 186791.316865089 425986.78608121, 186786.701020357 425990.82322106, 186761.798868921 426020.834992528, 186761.592168999 426020.708411171, 186755.396392476 426014.255390006, 186755.37966775 426014.232765886, 186752.277717104 426011.339014082, 186752.372739438 426008.467607163, 186751.943970688 426002.645919895, 186750.182214537 425993.945708612, 186746.864932938 425988.106772414, 186743.01080033 425984.039417455, 186738.359583238 425981.080858524, 186736.418207166 425980.395162968))"
GEO_IND_POSTCODEGEBIED_6.827,827,Nijmegen,Nijmegen,6544RW,2022-04-06,2023-02-01,"POLYGON ((184131.334087448 426921.573855593, 184126.975628245 426927.798088738, 184125.132462454 426930.430278939, 184124.163989062 426931.813337471, 184122.248711122 426934.548509668, 184120.620186177 426936.874175337, 184117.836664343 426940.849270217, 184116.684859123 426942.494141465, 184111.854 426949.393, 184113.319523898 426950.420894893, 184114.291868464 426951.102881735, 184116.7125635 426952.800718303, 184122.21027148 426956.656722265, 184127.370747629 426960.276197245, 184128.838739486 426961.305823125, 184132.729319777 426964.034613572, 184132.729359381 426964.03464135, 184134.122620215 426965.011852092, 184139.235587079 426968.598004823, 184141.788950265 426970.388892698, 184135.192855654 426983.77709685, 184131.016701978 426987.897592416, 184122.94921366 426992.242351064, 184122.440216087 426992.375456569, 184116.513557037 426988.45322382, 184116.225411096 426988.15068706, 184111.654965234 426985.083008088, 184110.939040883 426984.333369657, 184105.71132018 426980.819957627, 184105.56559316 426980.667810946, 184100.49140496 426977.236206572, 184100.472078566 426977.228549113, 184095.110348482 426973.630938869, 184094.973970819 426973.48788556, 184089.880846403 426970.062140644, 184085.093016286 426965.048617676, 184082.858189466 426961.506746278, 184088.455815578 426946.405702877, 184088.687083747 426946.040489857, 184087.915411498 426936.669064793, 184088.899382392 426929.890509381, 184090.976841113 426924.306789115, 184091.600958145 426920.9544707, 184093.021100928 426918.478303219, 184095.415765345 426912.354035555, 184095.708562153 426912.299502016, 184095.966113944 426912.212332084, 184104.772753453 426910.596091364, 184112.567304031 426910.754601535, 184119.076846843 426912.730591988, 184131.334087448 426921.573855593))"
GEO_IND_POSTCODEGEBIED_6.828,828,Nijmegen,Nijmegen,6524VW,2022-04-06,2023-02-01,"POLYGON ((187851.697099427 426999.621844724, 187865.455011499 427027.025303855, 187864.961361102 427027.342195427, 187848.119991545 427012.924007457, 187851.697099427 426999.621844724))"
