FID,FRACTIE,GEMETEN,LONGITUDE,LATITUDE,OMSCHRIJVING,ROVACODE,STRAAT,TYPE
Afvalcontainers.74050,REST,Nee,5.3791473631615,52.165804319941,33532-Balladelaan 1,33532,Balladelaan thv 4,Ondergronds

Afvalcontainers.74051,REST,Nee,5.3844279850847,52.1492894890973,33766-Kroontjesmolen,33766,Kroontjesmolen,Ondergronds

Afvalcontainers.74052,REST,Ja,5.40735914560339,52.1701584936485,33190-Havikshorst 1 /2,33190,Havikshorst thv 42 t/m 172,Ondergronds

Afvalcontainers.74053,REST,Ja,5.40537391637431,52.1700448508545,33185-Valkenhorst 1/1,33185,Valkenhorst hk Trekvogelweg,Ondergronds

Afvalcontainers.74054,REST,Ja,5.40538419207736,52.1709098072199,33188-Valkenhorst 2 /2,33188,Valkenhorst thv 42 t/m 172,Ondergronds

Afvalcontainers.74055,REST,Ja,5.40538933278942,52.170060073978,33186-Valkenhorst 1 /2,33186,Valkenhorst hk Trekvogelweg,Ondergronds

Afvalcontainers.74056,REST,Nee,5.38907468388474,52.1504956779399,33764-Bisschopsweg 3,33764,Bisschopsweg thv 95,Ondergronds

Afvalcontainers.74057,REST,Nee,5.3891368522337,52.1515449874442,33763- Fr. van Blankenheymstraat,33763,Fr. van Blankenheymstraat thv 37,Ondergronds

Afvalcontainers.74058,REST,Ja,5.43220690476848,52.1976884142332,33030-Hoornplantsoen thv huisnr 46,33030,Hoornplantsoen 46,Ondergronds

Afvalcontainers.74059,REST,Ja,5.43375478805735,52.199029428241,33025-Laaxumstraat 2,33025,Laaxumstraat thv 57,Ondergronds

Afvalcontainers.74060,REST,Ja,5.43352005588767,52.1985840008832,33027-Huizenkade 2,33027,Huizenkade thv 70,Ondergronds

Afvalcontainers.74061,REST,Ja,5.43352188685674,52.200000338266,33031-Lemmerkade,33031,Lemmerkade thv 15,Ondergronds

Afvalcontainers.74062,REST,Ja,5.42737751189188,52.2002664517013,33056-Muidenkade 1,33056,Muidenkade thv 59,Ondergronds

Afvalcontainers.74063,REST,Ja,5.38327243143681,52.1500140836885,33054-Weltevreden 2/2,33054,Weltevreden thv 101,Ondergronds

Afvalcontainers.74064,REST,Ja,5.37812339068591,52.1531371726365,33055-Spoorstraat,33055,Spoorstraat thv 35,Ondergronds

Afvalcontainers.74065,REST,Ja,5.40735780974706,52.1693085140839,33192-Havikshorst 2 /2,33192,Havikshorst hk Trekvogelweg,Ondergronds

Afvalcontainers.74066,REST,Ja,5.42685732253787,52.2005249435334,33057-Muidenkade 2,33057,Muidenkade thv 75,Ondergronds

Afvalcontainers.74067,REST,Ja,5.38330648990448,52.1505735480582,33051-Weltevreden 1/1,33051,Weltevreden thv Bergstraat,Ondergronds

Afvalcontainers.74068,REST,Ja,5.4336174303346,52.1954005025665,33047-Blokzijlpark,33047,Blokzijlpark thv 10,Ondergronds

Afvalcontainers.74069,REST,Ja,5.37594826731063,52.1591995760053,33023-Zeeuwsestraat 2 /2,33023,Zeeuwsestraat thv 32,Ondergronds

Afvalcontainers.74070,REST,Ja,5.43156235860825,52.2006422398449,33046-Markenhaven 1,33046,Markenhaven thv 56,Ondergronds

Afvalcontainers.74071,REST,Ja,5.38046704622025,52.1614217179543,33044-Kleine Koppel 1/2,33044,Kleine Koppel thv 36,Ondergronds

Afvalcontainers.74072,REST,Ja,5.43272609985018,52.1989794704681,33028-Huizenkade 1,33028,Huizenkade thv 52,Ondergronds

Afvalcontainers.74073,REST,Ja,5.43441140050845,52.1981401263584,33024-Harderwijkkade,33024,Harderwijkkade thv 9,Ondergronds

Afvalcontainers.74074,REST,Ja,5.43572633078891,52.1978492528507,33038-Hindeloopenkade thv nr. 106,33038,Hindeloopenkade 106,Ondergronds

Afvalcontainers.74075,REST,Ja,5.4005090268528,52.1629880604079,33331-Rijpstraat,33331,Rijpstraat hk Willem Barentzstraat,Ondergronds

Afvalcontainers.74076,REST,Ja,5.38341139669928,52.1673508489337,33345-Garietstraat 3,33345,Garietstraat thv (Achterkant flat),Ondergronds

Afvalcontainers.74077,REST,Ja,5.38775174822526,52.1528136362645,33216-Grote Haag,33216,Grote Haag hk Koesteeg,Ondergronds

Afvalcontainers.74078,REST,Ja,5.43506669044235,52.1990921456758,33035-Hindeloopenkade thv huisnr 20,33035,Hindeloopenkade 20,Ondergronds

Afvalcontainers.74079,REST,Ja,5.43649774706207,52.1983787926046,33036-Hindeloopenkade thv huisnr 66,33036,Hindeloopenkade 66,Ondergronds

Afvalcontainers.74080,REST,Ja,5.43255109170324,52.196358412459,33032-Weteringkade/Harderwijkerkade,33032,Weteringkade/Harderwijkerkade,Ondergronds

Afvalcontainers.74081,REST,Ja,5.43204556285718,52.1924618097314,33588-Paulinapolder,33588,Paulinapolder hk Leeghwater,Ondergronds

Afvalcontainers.74082,REST,Ja,5.40518939154661,52.1856549417964,33586-Albertz Schweitzersingel,33586,Alberts Schweitzersingel thv 397,Ondergronds

Afvalcontainers.74083,REST,Ja,5.38812810014839,52.1860368835247,33464-Bruggensingel Noord,33464,Bruggensingel Noord thv nr 23,Ondergronds

Afvalcontainers.74084,REST,Ja,5.39926010312161,52.1578969241194,33593-Hogeweg,33593,Hogeweg thv St. Brandaenstraat,Ondergronds

Afvalcontainers.74085,REST,Ja,5.39372962294756,52.1864366524172,33462-Morielje,33462,Morielje,Ondergronds

Afvalcontainers.74086,REST,Nee,5.37752734536087,52.167934303503,33534-Klarissenstraat 1,33534,Klarissenstraat thv 18,Ondergronds

Afvalcontainers.73905,PMD,Nee,5.40809734377159,52.1575845088584,35832-Arabellapad,35832,Arabellapad thv 19,Ondergronds

Afvalcontainers.73906,PMD,Ja,5.41416391870315,52.203506134391,35814-Baak van Zierikzee PMD,35814,Baak van Zierikzee thv nr 30,Ondergronds

Afvalcontainers.73907,PMD,Nee,5.40809734377159,52.1575845088584,35833-Arabellapad,35833,Arabellapad thv 19,Ondergronds

Afvalcontainers.73908,PMD,Nee,5.41129730482217,52.1593545185244,35829-De Velduil,35829,De Velduil thv 161,Ondergronds

Afvalcontainers.73909,PMD,Nee,5.41129730482217,52.1593545185244,35830-De Velduil,35830,De Velduil thv 161,Ondergronds

Afvalcontainers.73910,PMD,Ja,5.39448734080027,52.1583951559186,34998-Pothstraat,34998,Pothstraat thv 20,Ondergronds

Afvalcontainers.73911,PMD,Nee,5.41071255567743,52.1585894438563,35831-Salomestraat,35831,Salomestraat thv 94,Ondergronds

Afvalcontainers.73912,PMD,Ja,5.39685846143007,52.1574325294211,34997-Waltoren,34997,Waltoren thv 2,Ondergronds

Afvalcontainers.73913,PMD,Nee,5.40869604549419,52.1556321693131,34868-Romeostraat,34868,Romeostraat thv 25 t/m 135,Bovengronds

Afvalcontainers.73914,PMD,Ja,5.38623902898492,52.1535536193768,34826-Achter de Arnhemse Poortwal,34826,Achter de Arnhemse Poortwal thv (ACTION),Ondergronds

Afvalcontainers.73915,REST,Nee,5.4168468233205,52.1893743954956,33600-Heideweg,33600,Heideweg 178 - 236,Ondergronds

Afvalcontainers.73916,REST,Nee,5.35556319657367,52.1599840119675,33655-Anjerplein,33655,Anjerplein thv 17,Ondergronds

Afvalcontainers.73917,REST,Ja,5.41081163331361,52.1598465461803,33339-Velduil,33339,Velduil thv Wiekenslag,Ondergronds

Afvalcontainers.73918,REST,Nee,5.35375265609658,52.1601919787128,33654-Asterstraat,33654,Asterstraat thv 27,Ondergronds

Afvalcontainers.73919,REST,Nee,5.36380791480727,52.1608233750434,33663-Berkelstraat 3 1 /2,33663,Berkelstraat thv 1,Ondergronds

Afvalcontainers.73920,REST,Ja,5.4229270198133,52.2033829984311,33078-Workumstraat 2 /1,33078,Workumstraat thv 16,Ondergronds

Afvalcontainers.73921,REST,Ja,5.39722084773626,52.1910155074078,33452-Mosselkreek 1,33452,Mosselkreek thv nr 26,Ondergronds

Afvalcontainers.73922,REST,Ja,5.4015446971761,52.1692485149069,33315-Fazantenstraat,33315,Fazantenstraat thv 1 H,Ondergronds

Afvalcontainers.73923,REST,Nee,5.40977968319043,52.1539976760742,33701-Undinestraat,33701,Undinestraat,Ondergronds

Afvalcontainers.73924,REST,Nee,5.41262051784875,52.1520240715352,33698-Albastraat,33698,Albastraat,Ondergronds

Afvalcontainers.73925,REST,Ja,5.39381398944671,52.1559735844204,33236-St. Andriesstraat,33236,St. Andriesstraat thv 8,Ondergronds

