FID,ZOEK_POSTCODE,ZOEK_ADRES,X,Y,STRAAT,HUISNUMMER,HUISLETTER,HUIS_TOEVOEGING,POSTCODE,WOONPLAATS,WIJ_NAAM,WEBSITE,GEOM
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b88,"9722PA, 13",Abraham Kuyperlaan 13 9722PA Groningen,235564,579404,Abraham Kuyperlaan,13,,,9722PA,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235564 579404)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b89,"9722PE, 14",Abraham Kuyperlaan 14 9722PE Groningen,235587,579439,Abraham Kuyperlaan,14,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235587 579439)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8a,"9722PA, 15",Abraham Kuyperlaan 15 9722PA Groningen,235566,579397,Abraham Kuyperlaan,15,,,9722PA,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235566 579397)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8b,"9722PE, 16",Abraham Kuyperlaan 16 9722PE Groningen,235589,579435,Abraham Kuyperlaan,16,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235589 579435)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8c,"9722PA, 17",Abraham Kuyperlaan 17 9722PA Groningen,235568,579390,Abraham Kuyperlaan,17,,,9722PA,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235568 579390)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8d,"9722PE, 18",Abraham Kuyperlaan 18 9722PE Groningen,235591,579431,Abraham Kuyperlaan,18,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235591 579431)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8e,"9722PB, 19",Abraham Kuyperlaan 19 9722PB Groningen,235543,579379,Abraham Kuyperlaan,19,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235543 579379)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b8f,"9722PE, 2",Abraham Kuyperlaan 2 9722PE Groningen,235580,579453,Abraham Kuyperlaan,2,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235580 579453)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b90,"9722PE, 20",Abraham Kuyperlaan 20 9722PE Groningen,235589,579424,Abraham Kuyperlaan,20,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235589 579424)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b91,"9722PB, 21",Abraham Kuyperlaan 21 9722PB Groningen,235536,579377,Abraham Kuyperlaan,21,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235536 579377)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b92,"9722PE, 22",Abraham Kuyperlaan 22 9722PE Groningen,235591,579419,Abraham Kuyperlaan,22,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235591 579419)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b93,"9722PB, 23",Abraham Kuyperlaan 23 9722PB Groningen,235530,579375,Abraham Kuyperlaan,23,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235530 579375)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b94,"9722PE, 24",Abraham Kuyperlaan 24 9722PE Groningen,235592,579416,Abraham Kuyperlaan,24,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235592 579416)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b95,"9722PB, 25",Abraham Kuyperlaan 25 9722PB Groningen,235523,579373,Abraham Kuyperlaan,25,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235523 579373)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b96,"9722PE, 26",Abraham Kuyperlaan 26 9722PE Groningen,235592,579425,Abraham Kuyperlaan,26,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235592 579425)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b97,"9722PB, 27",Abraham Kuyperlaan 27 9722PB Groningen,235516,579370,Abraham Kuyperlaan,27,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235516 579370)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b98,"9722PE, 28",Abraham Kuyperlaan 28 9722PE Groningen,235594,579420,Abraham Kuyperlaan,28,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235594 579420)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b99,"9722PB, 29",Abraham Kuyperlaan 29 9722PB Groningen,235510,579368,Abraham Kuyperlaan,29,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235510 579368)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9a,"9722PA, 3",Abraham Kuyperlaan 3 9722PA Groningen,235553,579436,Abraham Kuyperlaan,3,,,9722PA,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235553 579436)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9b,"9722PE, 30",Abraham Kuyperlaan 30 9722PE Groningen,235595,579417,Abraham Kuyperlaan,30,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235595 579417)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9c,"9722PB, 31",Abraham Kuyperlaan 31 9722PB Groningen,235498,579367,Abraham Kuyperlaan,31,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235498 579367)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9d,"9722PG, 32",Abraham Kuyperlaan 32 9722PG Groningen,235594,579409,Abraham Kuyperlaan,32,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235594 579409)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9e,"9722PB, 33",Abraham Kuyperlaan 33 9722PB Groningen,235492,579365,Abraham Kuyperlaan,33,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235492 579365)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2b9f,"9722PG, 34",Abraham Kuyperlaan 34 9722PG Groningen,235595,579405,Abraham Kuyperlaan,34,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235595 579405)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba0,"9722PB, 35",Abraham Kuyperlaan 35 9722PB Groningen,235487,579363,Abraham Kuyperlaan,35,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235487 579363)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba1,"9722PG, 36",Abraham Kuyperlaan 36 9722PG Groningen,235597,579400,Abraham Kuyperlaan,36,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235597 579400)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba2,"9722PB, 37",Abraham Kuyperlaan 37 9722PB Groningen,235481,579361,Abraham Kuyperlaan,37,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235481 579361)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba3,"9722PG, 38",Abraham Kuyperlaan 38 9722PG Groningen,235597,579410,Abraham Kuyperlaan,38,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235597 579410)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba4,"9722PB, 39",Abraham Kuyperlaan 39 9722PB Groningen,235475,579359,Abraham Kuyperlaan,39,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235475 579359)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba5,"9722PE, 4",Abraham Kuyperlaan 4 9722PE Groningen,235581,579449,Abraham Kuyperlaan,4,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235581 579449)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba6,"9722PG, 40",Abraham Kuyperlaan 40 9722PG Groningen,235598,579406,Abraham Kuyperlaan,40,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235598 579406)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba7,"9722PB, 41",Abraham Kuyperlaan 41 9722PB Groningen,235470,579358,Abraham Kuyperlaan,41,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235470 579358)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba8,"9722PG, 42",Abraham Kuyperlaan 42 9722PG Groningen,235600,579401,Abraham Kuyperlaan,42,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235600 579401)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2ba9,"9722PB, 43",Abraham Kuyperlaan 43 9722PB Groningen,235464,579356,Abraham Kuyperlaan,43,,,9722PB,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235464 579356)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2baa,"9722PG, 44",Abraham Kuyperlaan 44 9722PG Groningen,235599,579394,Abraham Kuyperlaan,44,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235599 579394)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bab,"9722PC, 45",Abraham Kuyperlaan 45 9722PC Groningen,235491,579338,Abraham Kuyperlaan,45,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235491 579338)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bac,"9722PG, 46",Abraham Kuyperlaan 46 9722PG Groningen,235600,579389,Abraham Kuyperlaan,46,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235600 579389)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bad,"9722PC, 47",Abraham Kuyperlaan 47 9722PC Groningen,235493,579333,Abraham Kuyperlaan,47,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235493 579333)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bae,"9722PG, 48",Abraham Kuyperlaan 48 9722PG Groningen,235601,579386,Abraham Kuyperlaan,48,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235601 579386)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2baf,"9722PC, 49",Abraham Kuyperlaan 49 9722PC Groningen,235494,579328,Abraham Kuyperlaan,49,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235494 579328)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb0,"9722PA, 5",Abraham Kuyperlaan 5 9722PA Groningen,235556,579430,Abraham Kuyperlaan,5,,,9722PA,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235556 579430)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb1,"9722PG, 50",Abraham Kuyperlaan 50 9722PG Groningen,235602,579395,Abraham Kuyperlaan,50,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235602 579395)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb2,"9722PC, 51",Abraham Kuyperlaan 51 9722PC Groningen,235488,579337,Abraham Kuyperlaan,51,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235488 579337)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb3,"9722PG, 52",Abraham Kuyperlaan 52 9722PG Groningen,235603,579390,Abraham Kuyperlaan,52,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235603 579390)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb4,"9722PC, 53",Abraham Kuyperlaan 53 9722PC Groningen,235489,579332,Abraham Kuyperlaan,53,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235489 579332)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb5,"9722PG, 54",Abraham Kuyperlaan 54 9722PG Groningen,235604,579387,Abraham Kuyperlaan,54,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235604 579387)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb6,"9722PC, 55",Abraham Kuyperlaan 55 9722PC Groningen,235491,579327,Abraham Kuyperlaan,55,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235491 579327)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb7,"9722PG, 56",Abraham Kuyperlaan 56 9722PG Groningen,235627,579370,Abraham Kuyperlaan,56,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235627 579370)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb8,"9722PC, 57",Abraham Kuyperlaan 57 9722PC Groningen,235498,579319,Abraham Kuyperlaan,57,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235498 579319)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bb9,"9722PG, 58",Abraham Kuyperlaan 58 9722PG Groningen,235621,579368,Abraham Kuyperlaan,58,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235621 579368)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bba,"9722PC, 59",Abraham Kuyperlaan 59 9722PC Groningen,235499,579314,Abraham Kuyperlaan,59,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235499 579314)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bbb,"9722PE, 6",Abraham Kuyperlaan 6 9722PE Groningen,235582,579445,Abraham Kuyperlaan,6,,,9722PE,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235582 579445)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bbc,"9722PG, 60",Abraham Kuyperlaan 60 9722PG Groningen,235615,579366,Abraham Kuyperlaan,60,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235615 579366)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bbd,"9722PC, 61",Abraham Kuyperlaan 61 9722PC Groningen,235500,579309,Abraham Kuyperlaan,61,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235500 579309)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bbe,"9722PG, 62",Abraham Kuyperlaan 62 9722PG Groningen,235609,579364,Abraham Kuyperlaan,62,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235609 579364)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bbf,"9722PC, 63",Abraham Kuyperlaan 63 9722PC Groningen,235494,579317,Abraham Kuyperlaan,63,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235494 579317)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc0,"9722PG, 64",Abraham Kuyperlaan 64 9722PG Groningen,235603,579362,Abraham Kuyperlaan,64,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235603 579362)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc1,"9722PC, 65",Abraham Kuyperlaan 65 9722PC Groningen,235495,579313,Abraham Kuyperlaan,65,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235495 579313)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc2,"9722PG, 66",Abraham Kuyperlaan 66 9722PG Groningen,235597,579360,Abraham Kuyperlaan,66,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235597 579360)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc3,"9722PC, 67",Abraham Kuyperlaan 67 9722PC Groningen,235496,579308,Abraham Kuyperlaan,67,,,9722PC,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235496 579308)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc4,"9722PG, 68",Abraham Kuyperlaan 68 9722PG Groningen,235584,579356,Abraham Kuyperlaan,68,,,9722PG,Groningen,WIJ De Wijert,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-dewijert-helpman"" target=""_blank"">Website WIJ De Wijert</A>",POINT (235584 579356)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc5,"9726EK, 3a",Abel Tasmanplein 3a 9726EK Groningen,232788,581385,Abel Tasmanplein,3,a,,9726EK,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232788 581385)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc6,"9726EM, 4",Abel Tasmanplein 4 9726EM Groningen,232815,581447,Abel Tasmanplein,4,,,9726EM,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232815 581447)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc7,"9726EN, 40",Abel Tasmanplein 40 9726EN Groningen,232822,581443,Abel Tasmanplein,40,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232822 581443)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc8,"9726EN, 42",Abel Tasmanplein 42 9726EN Groningen,232824,581448,Abel Tasmanplein,42,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232824 581448)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bc9,"9726EN, 44",Abel Tasmanplein 44 9726EN Groningen,232824,581447,Abel Tasmanplein,44,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232824 581447)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bca,"9726EN, 46",Abel Tasmanplein 46 9726EN Groningen,232824,581446,Abel Tasmanplein,46,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232824 581446)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bcb,"9726EN, 48",Abel Tasmanplein 48 9726EN Groningen,232824,581444,Abel Tasmanplein,48,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232824 581444)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bcc,"9726EK, 5",Abel Tasmanplein 5 9726EK Groningen,232792,581381,Abel Tasmanplein,5,,,9726EK,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232792 581381)
BAG_zoekpostcode_WIJ_wijken.fid-214b96d3_1861f3a11df_2bcd,"9726EN, 50",Abel Tasmanplein 50 9726EN Groningen,232824,581443,Abel Tasmanplein,50,,,9726EN,Groningen,WIJ Rivierenbuurt,"<A HREF=""https://wij.groningen.nl/wij-in-de-wijk/wij-oosterpoort-rivierenbuurt"" target=""_blank"">Website WIJ Rivierenbuurt</A>",POINT (232824 581443)
