FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE
Bodemvocht.6200270,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 00:24:54,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200271,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 03:24:16,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200272,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 06:23:42,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200273,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 09:23:09,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200274,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 12:22:32,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200275,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 15:21:45,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200276,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 18:20:51,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200277,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/10/2020 21:19:55,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200278,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 00:19:07,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200279,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 03:18:21,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200280,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 06:17:37,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200281,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 09:16:53,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200282,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 12:16:09,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200283,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 15:15:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200284,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 18:14:25,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200285,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/10/2020 21:13:33,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200286,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 00:12:49,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200287,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 03:12:11,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200288,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 06:11:35,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200289,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 09:11:00,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200290,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 12:10:24,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200291,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 15:09:43,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200292,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 18:08:56,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200293,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/10/2020 21:08:04,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200294,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 00:07:11,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200295,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 03:06:17,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200296,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 06:05:24,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200297,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 09:04:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200298,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 12:03:35,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200299,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 15:02:36,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200300,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/10/2020 18:01:32,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200361,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 08:18:25,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200362,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 11:17:42,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200363,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 14:17:02,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200364,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 17:16:22,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200365,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 20:15:40,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200366,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/11/2020 23:14:55,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200367,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 02:14:06,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200368,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 05:13:23,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200369,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 08:12:46,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200370,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 11:12:10,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200371,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 14:11:31,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200372,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 17:10:54,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200373,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 20:10:23,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200374,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/11/2020 23:10:02,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200375,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 02:09:45,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200376,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 05:09:30,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200377,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 08:09:15,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200378,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 11:09:01,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200379,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 14:08:42,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200380,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 17:08:19,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200381,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 20:08:01,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200382,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/11/2020 23:07:49,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200383,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 02:07:39,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200384,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 05:07:28,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200385,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 08:07:14,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200386,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 11:06:58,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200387,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 14:06:36,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200388,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 17:06:07,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200389,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 20:05:35,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200390,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/11/2020 23:05:03,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200391,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 02:04:30,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200392,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 05:03:57,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200393,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 08:03:23,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200394,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/10/2020 22:16:15,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200395,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 01:15:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200396,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 04:14:46,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200397,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 07:14:07,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200398,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 10:13:28,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200399,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 13:12:47,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200400,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 16:12:02,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200401,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 19:11:17,10,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200402,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,28/10/2020 22:10:35,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200403,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 01:09:55,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200404,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 04:09:18,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200405,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 07:08:44,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200406,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 10:08:13,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200407,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 13:07:37,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200408,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 16:06:52,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200409,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 19:06:07,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200410,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,29/10/2020 22:05:23,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200411,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 01:04:37,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200412,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 04:03:48,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200413,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 07:02:57,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200414,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 10:02:01,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200415,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 13:01:02,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200416,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 18:58:56,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200417,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,30/10/2020 21:57:53,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200418,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 00:56:52,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200419,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 03:55:50,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200420,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,31/10/2020 06:54:50,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200481,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/11/2020 03:25:50,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200482,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/11/2020 06:25:28,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200483,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,04/11/2020 09:25:08,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200484,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 11:02:47,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200485,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 14:02:07,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200486,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 17:01:28,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200487,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 20:00:56,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200488,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,22/11/2020 23:00:30,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200489,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 02:00:09,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200490,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 04:59:53,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200491,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 07:59:42,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200492,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 10:59:34,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200493,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 16:59:14,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200494,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 19:59:04,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200495,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/11/2020 22:58:54,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200496,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/11/2020 01:58:43,6,POINT (47.975235466892244 3.313610199241911),0
