FID,datummutatie,naammuteerder,bron,status,genormeerd,rwsdienst,waterlichaam,objectcode,kribid,kribkophoogte,opmerkingen,gdb_geomattr_data,shape
kribkophoogtes_legger.1461,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E571F9CB-DD42-419B-9B98-886F2CF57F3F,587BFAA2-68BE-4C61-A95F-04D53BB94E10,6.24,,,POINT (210488.8599999994 456368.7800000012)
kribkophoogtes_legger.1462,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D95439C8-8FA9-41B0-8571-B65595B403B3,B9921D9A-08B6-48F7-8FAF-9E8BCB91EF7F,6.85,,,POINT (174673.37999999896 440798.41000000015)
kribkophoogtes_legger.1463,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F44BF38D-E11D-4E32-B01B-1DF84C31E97F,4EFDD8F8-BA06-4397-B441-76AF677523B2,6.3,,,POINT (167248.41000000015 440559.19000000134)
kribkophoogtes_legger.1464,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4BD3DFBB-1485-4A0C-B468-60B7C19E174D,8B0B65C4-45DF-41C7-A800-971A0122CBAA,7.79,,,POINT (203444.1099999994 445114.87999999896)
kribkophoogtes_legger.1465,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,2C75F782-A9FC-4C4B-92CA-6ED0ECD3A478,20F15E5F-EFF3-4C5E-895A-4E7C0BE541E3,2.31,,,POINT (134035.26999999955 445719.55999999866)
kribkophoogtes_legger.1466,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,34D09AEE-6DA1-4EE4-A06B-F51B5AF79884,F7AEC39C-38E2-4277-9388-6FA20827F8F0,6.5,,,POINT (163689.44999999925 442636.7800000012)
kribkophoogtes_legger.1467,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,6536234A-6CC7-4562-A677-76DE5C97A631,D76C9455-7E56-4BED-9A81-39BBC25BB1DB,1.92,,,POINT (130979.12999999896 442947.05999999866)
kribkophoogtes_legger.1468,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,91C7322F-59AE-4FC9-AA1D-F2B66E01C601,7920A559-EA6F-482B-80D9-781F8FE1D513,3.35,,,POINT (143805.80000000075 442422.9699999988)
kribkophoogtes_legger.1469,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3571D8D1-39B0-4CB7-8BE2-1A1E53522584,D125304E-F1C0-45B8-8928-637E5C904EEB,9.63,,,POINT (194098.0799999982 442212.16000000015)
kribkophoogtes_legger.1470,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,45A0FD17-0274-4B6A-8B84-6C12E2E9FAA9,E2F03A62-B2BF-4C20-9900-B679C849DBF9,6.86,,,POINT (206458.0300000012 452701.58999999985)
kribkophoogtes_legger.1471,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,839FFA01-B424-40D6-854C-56463A008265,FB950990-2D4D-4C24-9E89-E512291E8E64,2.26,,,POINT (131805.0799999982 444184.75)
kribkophoogtes_legger.1472,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,74B123AC-FDB7-4F28-91D2-3A11AD5138C3,6AEFBE7A-7F92-45B7-83AD-3435A62FC0DC,6.91,,,POINT (174898.05999999866 440999.66000000015)
kribkophoogtes_legger.1473,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8A2C40FA-B1DB-4DFB-9E80-C411D34A6125,937E61F6-DE33-4FFA-9E1D-B317EB8A658D,3.13,,,POINT (141771.76999999955 441353.5300000012)
kribkophoogtes_legger.1474,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,1483790D-DEA6-4924-B2D1-5D0382C3FB43,04DB2536-8B65-4C10-8604-850075B32151,1.98,,,POINT (131269.87999999896 443658.55999999866)
kribkophoogtes_legger.1475,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0F98589C-0F5B-40B0-BD1D-BFA8F58AA18D,BEEC3BDD-0C3B-4C5F-8BA8-5B3A350BCD72,7.17,,,POINT (205157.94999999925 449876.83999999985)
kribkophoogtes_legger.1476,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2AC89FD7-09BF-48FF-8032-CCEBFB813CDC,D4AE8B48-0D48-4929-AA4D-64D0A0B50F4F,6.66,,,POINT (208113.3299999982 454180.12000000104)
kribkophoogtes_legger.1477,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,95042BAA-C78B-48EA-BD6F-B552C213FCEC,3BA3750D-CD77-4DF7-A29A-E09DFFD39B63,6.39,,,POINT (210675.80999999866 456435.05999999866)
kribkophoogtes_legger.1478,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,24E7FDAD-65A9-48DD-AADD-C0FB05277C75,0F00DFE3-12D7-423B-A9D6-79059C847739,9.15,,,POINT (190948.23000000045 443063.87999999896)
kribkophoogtes_legger.1479,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,DE4C5DFB-9C52-43A1-A7BC-4BB593B252FD,E8AFEF4E-3A9D-46FD-944C-3E012A76F276,3.21,,,POINT (142890.37999999896 441223.37999999896)
kribkophoogtes_legger.1480,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,301F8111-BF35-4CE7-B1A2-6F3F64154345,E55006AB-D92B-4710-B8FB-6B0E348F413E,9.61,,,POINT (193644.48000000045 440577.19000000134)
kribkophoogtes_legger.1481,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2FE5624E-6D0F-4C6F-98E4-9773D1643CD8,E2DC4C9B-539B-4DDA-96F0-461442D2590D,8.02,,,POINT (203752.08999999985 445172.0300000012)
kribkophoogtes_legger.1482,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,083A61B7-E558-41B3-B2A4-A2331B1F0FFD,14231CBD-542E-42D5-9E44-59B39E674643,3.9,,,POINT (147855.5 441709.08999999985)
kribkophoogtes_legger.1483,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E1857665-1CDB-43EC-8D13-2B97AF120303,82C6219B-EEAE-4819-8042-DBF8666BC8A3,8.18,,,POINT (202569.05000000075 445813.30999999866)
kribkophoogtes_legger.1484,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3FF7EAC0-1856-4FC0-9E4E-222C0925C0D1,14E6B013-9B1C-43EF-972F-0944916F5ADB,6.16,,,POINT (208788.23000000045 455536.30999999866)
kribkophoogtes_legger.1485,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,63920F62-4D7B-4F13-82D7-A11592B4B19D,AC3B63D2-C052-4F94-8EE1-0A5BFAD5E594,2.1,,,POINT (129317.05999999866 443006.4699999988)
kribkophoogtes_legger.1486,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8F782609-A4E1-49CD-AB10-C277AEAB8BAB,CE0257D3-F05B-4C8E-8B65-FDED5C1E24F0,6.7,,,POINT (159585.6400000006 443879.41000000015)
kribkophoogtes_legger.1487,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,987A0C21-1226-4BD8-9C21-C4E084250D8E,EB5978E3-4F91-403C-A925-24ACC972EBD4,6.92,,,POINT (177732.55000000075 441646.12000000104)
kribkophoogtes_legger.1488,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D26266C7-47B7-409D-96B7-F202923890C2,6074E864-769B-4843-9D68-F816CA0A2970,2.25,,,POINT (133669.94000000134 445408.5)
kribkophoogtes_legger.1489,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,9933BAD5-D61C-449A-9B1A-83497E33842C,12E6415D-FC5F-49AA-8BA8-A75D46AFAAEF,3.88,,,POINT (145249.23000000045 443415.19000000134)
kribkophoogtes_legger.1490,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,337DBA35-262E-45AB-BF72-F28C021EF650,DF3E3E6E-4843-41F0-9213-2B0F1D13395B,3.84,,,POINT (143695.80000000075 441875.91000000015)
kribkophoogtes_legger.1491,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,7EB752C6-C230-4017-B17F-5F257F612D2E,29AF13D3-E324-4FBA-8304-60FC48023CDE,6.5,,,POINT (164722.69999999925 442471.62000000104)
kribkophoogtes_legger.1492,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BB3E8AA3-D6C9-4881-9619-84C4C19D51DF,2FA6FDE7-7390-4D01-8710-8090BB3119DA,6.89,,,POINT (206608.55000000075 452753.25)
kribkophoogtes_legger.1493,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,61EFE1F2-FC57-41BC-9747-4399D239DDE6,0778FA0E-AA10-4340-B234-25CFCF443C9E,3.86,,,POINT (145909.48000000045 442697.87999999896)
kribkophoogtes_legger.1494,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,57FA36E1-6C59-4AB8-A296-DFB74D510218,39395024-62FC-45C2-91C3-136F1E21BC38,6.28,,,POINT (167441.7800000012 440527.33999999985)
kribkophoogtes_legger.1495,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B6BD0759-3D86-4B38-BF8C-287611618F3C,AB7C2D1C-9131-488C-B3FE-798608817A4A,4.53,,,POINT (150772.3900000006 440707.87999999896)
kribkophoogtes_legger.1496,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,23FFF049-C950-439E-86B4-CCF1876AADC5,90CA1D5B-CE9B-42F9-886F-5E905B262556,3.07,,,POINT (141688.73000000045 441391.91000000015)
kribkophoogtes_legger.1497,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8A9E8DEA-36F6-43CA-8015-369B4FDA2717,EDA1836D-40F5-497A-961D-55C81FAD2EEC,2.23,,,POINT (132661.98000000045 444623.9699999988)
kribkophoogtes_legger.1498,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6372E8D5-2E9E-41D1-8E3F-BAFF3C1ADBEA,57A97AB9-F7C4-4769-96A5-74C97DE8A9C3,7.04,,,POINT (204890.12000000104 451227.7800000012)
kribkophoogtes_legger.1499,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C1CD9C56-F83D-47FF-8E47-DC73BCDA51EB,CEAFBA1C-40B9-4401-A61F-8E5D0663BCC2,6.55,,,POINT (208060.23000000045 454257.62000000104)
kribkophoogtes_legger.1500,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B615DD34-7207-412F-A6CB-24A0F1D98CF8,8DCB6C3D-7272-4CA4-997A-25F55B64C1B2,6.42,,,POINT (166016.19999999925 441268.30999999866)
kribkophoogtes_legger.1501,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,AD315AD1-F240-4DDD-8786-AED810042686,E7C0F118-D9AA-4F57-844C-C502EC084BBF,4.17,,,POINT (149225.41000000015 441469.0300000012)
kribkophoogtes_legger.1502,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C6AE68CE-6E48-488B-AE9E-741F0E1EA6D7,C8BB8586-C18C-4B0B-AEC7-2D56EC3AF548,7.43,,,POINT (177649.33999999985 441748.7199999988)
kribkophoogtes_legger.1503,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,817B32DD-31AC-4378-B9AF-52F0953FCE1E,4D7F5B47-41E9-4B93-B578-8CA29259F170,7.52,,,POINT (204862.37999999896 445925.87999999896)
kribkophoogtes_legger.1504,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F28ACDAE-881A-42DF-A6A3-A47EA90B51FB,45E590FD-752A-4345-96EE-FB21E0D034E0,7.05,,,POINT (174599.87999999896 440889.16000000015)
kribkophoogtes_legger.1505,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C3056597-D83C-4E19-8DEB-34709D03670E,7409D586-BA07-46F0-ADE0-AD2586D3B52E,3.92,,,POINT (147526.08999999985 441636.33999999985)
kribkophoogtes_legger.1506,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,98AC3495-1E79-4FD0-A864-61CE6DA511FD,028B09E7-F7BD-497D-8F8B-CB35B0C70BF1,8.25,,,POINT (183148.5 441899.69000000134)
kribkophoogtes_legger.1507,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CBC292C2-2E53-417A-9426-348A751C5408,4872DC5E-74B3-424A-94D2-5CF655B64FB4,8.16,,,POINT (202494.80999999866 446928.2800000012)
kribkophoogtes_legger.1508,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,45FD0887-9A8D-4379-9268-A5664922B163,6D1BE769-4334-46D8-8C02-C01889D550E8,7.01,,,POINT (175985.05999999866 441446.5300000012)
kribkophoogtes_legger.1509,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B86B79FB-50C7-418A-A265-01F9195947CF,48A845BE-CB13-4F88-82CA-99899D16CB16,4.62,,,POINT (151392.30999999866 441138.75)
kribkophoogtes_legger.1510,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,DF51AECE-1D7D-432D-B09A-3E2960DE81F5,129490AD-6E23-4F48-B560-032847DDB0CE,1.48,,,POINT (127447.58999999985 442893.05999999866)
kribkophoogtes_legger.1511,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C6254C3E-1C49-4251-A1B6-DC1A5BBCAF11,DFA0F151-6E59-492E-875F-388815D6D4E3,6.51,,,POINT (160457.33999999985 443808.41000000015)
kribkophoogtes_legger.1512,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,771DEFDA-9BDB-4438-91EF-D2C248DD316B,A780328A-1435-4500-9F2F-A9FF3149F34E,3.23,,,POINT (141446.94999999925 441526.08999999985)
kribkophoogtes_legger.1513,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,013524CB-AE22-4BEB-878F-3D55880A3BDD,3683CFC1-1D0F-4B66-B7F7-66B11190B2E2,7.98,,,POINT (202886.9200000018 445328.7199999988)
kribkophoogtes_legger.1514,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,957C1309-8133-4087-B11F-7F2D97056342,A180B7E9-4B39-45C0-8B4F-672B1029617D,7.28,,,POINT (180827.01999999955 441771.25)
kribkophoogtes_legger.1515,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,7AFD91CA-0A75-4E19-BC80-BFA56178545E,49EBF942-3748-4CFC-A620-871EBE661D8D,2.1,,,POINT (135024.98000000045 445997.2199999988)
kribkophoogtes_legger.1516,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,BF21DA33-B672-40D5-8D22-BCE666F5D962,F7404BF7-44B2-4227-AA4C-5B8DB9E3C3BF,3.23,,,POINT (140552.05999999866 442353.58999999985)
kribkophoogtes_legger.1517,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C9391C0B-3100-48D8-9C4F-81AB11F05200,D1BB4AFE-0AF6-4E2F-B30B-A34AF816D245,6.4,,,POINT (160449.3599999994 443943.66000000015)
kribkophoogtes_legger.1518,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,899379DE-0330-40B9-8862-208EA5E2D6BB,67DED386-D18E-41BF-AE47-128D058D6725,4.3,,,POINT (150976.69000000134 440918.55999999866)
kribkophoogtes_legger.1519,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,DA563C8D-2AD3-4D7D-8D30-76F61BF4A863,B2AC2ED6-27AD-4431-8395-C7F06DE27644,3.23,,,POINT (141954.51999999955 441278.83999999985)
kribkophoogtes_legger.1520,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0D0A791C-32EC-4739-87A4-D48C159318DC,44A39B08-640C-453A-A445-6EDED61ADA09,6.42,,,POINT (209837.7199999988 456223.55999999866)
kribkophoogtes_legger.1521,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,5FCEC63D-ED38-4422-8DD1-12ADA70D4773,1A3D3445-3767-4138-B943-66C5DB309EE2,4.03,,,POINT (150584.44999999925 440805.7800000012)
kribkophoogtes_legger.1522,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C95FA48B-D022-4BC8-AA9E-FF956952D509,BAD887AE-0241-4E3B-A188-0A0283959292,9.65,,,POINT (193503.94000000134 440543.2800000012)
kribkophoogtes_legger.1523,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9C203CF4-2C9C-4C6B-89CE-D5B96978F1C7,BC304210-874C-404C-B576-79BEED5ED03F,8.21,,,POINT (202678.44999999925 445625.62000000104)
kribkophoogtes_legger.1524,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,245BB20D-F928-462C-9E74-51AC612C0E84,DA076721-0E43-4578-9BD7-2459FC6CBB91,9.32,,,POINT (191698.5 442658.44000000134)
kribkophoogtes_legger.1525,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,948D6C66-417B-4D1B-BB88-81311E481EF0,D8288648-B96C-486E-96EF-7FB9D371E7E8,9.52,,,POINT (189036.51999999955 443819.19000000134)
kribkophoogtes_legger.1526,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,145877F6-A1FB-4EBF-A962-BEDBF651C748,D68E57C7-D0ED-499F-806D-14BB820353EF,6.25,,,POINT (167069.5300000012 440731.83999999985)
kribkophoogtes_legger.1527,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7CB9A6FC-D75C-452D-9BF9-20D692FF820D,DD137DEA-6639-4815-9510-D14B849805FD,6.54,,,POINT (208755.44000000134 454796.5)
kribkophoogtes_legger.1528,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,0D43E93F-B348-412F-B01F-8561671E1233,D28E84AD-2916-47F4-8C83-1FC3991E400A,9.47,,,POINT (192606.91000000015 441558.41000000015)
kribkophoogtes_legger.1529,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B05CB24C-C92D-4873-8E18-F228E7CFE077,13A934AC-D501-4617-AE6F-FAF7E711547D,4.04,,,POINT (147570.73000000045 441772.37999999896)
kribkophoogtes_legger.1530,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C7F67BED-7D78-45D0-AB44-76F5CF0F7103,1424086B-E030-4061-A807-46AA7D6233CD,7.58,,,POINT (204782.37999999896 445974.69000000134)
kribkophoogtes_legger.1531,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,2D0DA162-7527-4130-861E-690C344DDC12,B44421F9-1061-4D07-93E1-4916A822E655,9,,,POINT (188359.3299999982 443191.7800000012)
kribkophoogtes_legger.1532,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D370DF79-2667-4CC5-AF1C-3CB66F645442,3D12AB98-3B24-4B05-B29A-E3D2B51C005F,7.38,,,POINT (178415.01999999955 442135.69000000134)
kribkophoogtes_legger.1533,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B7A945D1-7978-4567-BF6E-16665E158D0B,FC381581-63F3-45C7-9AE9-B61BBD730CD3,6.74,,,POINT (206450.19999999925 452509.58999999985)
kribkophoogtes_legger.1534,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,4999906B-9A90-44D3-92E3-5EF94B27FE4E,26875E55-CCAE-49AB-AB95-F9AEF71813A7,6.5,,,POINT (160566.4200000018 443946.0300000012)
kribkophoogtes_legger.1535,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9697AA63-813B-4E91-916D-082402048C80,768A86AA-ADC3-490E-A7B2-B163DABF136A,7.98,,,POINT (202710.55999999866 445561.33999999985)
kribkophoogtes_legger.1536,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,39B2A832-964C-4753-A647-F863B50E120E,392D5857-6698-402E-BD8A-7238784BED94,7.85,,,POINT (205836.16000000015 448020.87999999896)
kribkophoogtes_legger.1609,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,59177EBB-7546-4778-BF98-120A368EA7FE,CC5C1FD7-0A3F-41D4-A664-0435742561C4,6.69,,,POINT (208528.7199999988 454442.16000000015)
kribkophoogtes_legger.1537,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8E2C4097-E67A-4C22-B7AB-C00716311B76,5C51C592-9D56-47E1-B142-5D748ACFC77D,6.47,,,POINT (163932.55000000075 442542.7199999988)
kribkophoogtes_legger.1538,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CA1494B8-023F-4457-98A0-935A70245BF6,D1E7C367-FABF-4C1E-91D8-4A09D842A02F,6.34,,,POINT (209982.05999999866 456245.37999999896)
kribkophoogtes_legger.1539,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,17F9FA2A-606E-4B2B-A7D7-C34EE8327677,F4918737-F389-43A5-9DF6-2805D1E5E5AA,4.43,,,POINT (149627.19000000134 441171.94000000134)
kribkophoogtes_legger.1540,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F4749627-2BC0-4EDD-8F4D-88BAE3FEC4E7,E5847F8D-D712-4249-854F-B6A39DB0BF98,4.38,,,POINT (150245.7800000012 440664)
kribkophoogtes_legger.1541,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,760BCFCC-A2E2-4C07-8DD8-9C2D99CAAA14,1805BA55-6D71-4245-A7DC-76C64A6067C3,8.01,,,POINT (202648.08999999985 445689.5300000012)
kribkophoogtes_legger.1542,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3614DCE4-FD18-4B91-93F9-30F2D6DE215D,9A3CB354-6FC6-4E95-8BAB-71C05CF951A0,6.64,,,POINT (208771.76999999955 455426.58999999985)
kribkophoogtes_legger.1543,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,9E534860-097E-452B-B82C-DFE0AA023392,1D0AAF4C-0F2D-43E1-BCFC-ECC6D51A36E5,3.26,,,POINT (140515.6700000018 442199.16000000015)
kribkophoogtes_legger.1544,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D45777DD-668F-4AA6-B252-96784DE73EE9,24CF9390-DAAD-4F0A-A5D0-BBDFB81B3C99,6.92,,,POINT (206520.44999999925 452792.5)
kribkophoogtes_legger.1545,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1D3FF57A-6B72-4A0E-B281-2A1985B7346A,D193FFCE-BD29-482A-8EDD-67C08428B592,9.47,,,POINT (197235.01999999955 443637.80999999866)
kribkophoogtes_legger.1546,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DAA6D2D5-F066-4C14-B44E-1CC291AD0CFE,7FD02AFC-AC05-43DB-8F5E-EB5B53160278,6.59,,,POINT (207933.94999999925 454159.12000000104)
kribkophoogtes_legger.1547,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EDE54EDD-752A-4EE9-8D28-2D8C0AD0260E,840DBCFC-91EE-42CF-BC3B-E80802607C4F,9.72,,,POINT (197300.44999999925 444077.5300000012)
kribkophoogtes_legger.1548,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,CB3F4923-ECD6-44F3-84AF-CC706CD95361,E71B9317-4719-4712-8B39-C30D1D398164,7.1,,,POINT (175387.69000000134 441232.25)
kribkophoogtes_legger.1549,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1D2DD36F-C048-49FE-AC66-C3FD3A4A93A4,3AC4856A-1D68-48ED-9AB1-9A3CF24C56E1,9.37,,,POINT (197588.55999999866 445148.83999999985)
kribkophoogtes_legger.1550,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,FDF46189-3F8F-43BA-9E34-3DAA339B441C,67E1B9BC-945E-4804-8A07-C19E644C50AA,2.4,,,POINT (136357.12000000104 445828.91000000015)
kribkophoogtes_legger.1551,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0150BCFC-E046-4176-8783-8EA0D8B58B8A,BCCAE46D-A608-4E5E-AE0E-DA3C283811FA,6.32,,,POINT (208948.69000000134 455812.44000000134)
