boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
01.90.299.0090,castane sativa,471,1900,particulier,tamme kastanje,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61287382551143,5.140916628240185
01.90.299.0091,fagus sylvatica 'pendula',414,1900,particulier,groene treurbeuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.612661280054596,5.1410782535496935
01.90.020.0855,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.6158696107697,5.147089435391292
01.90.020.0857,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61595567048017,5.14727064565245
01.90.020.0859,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.616111994406104,5.147601487809512
01.90.020.0860,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.616177512612296,5.147737875452515
01.90.020.0861,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61628921738092,5.147972664682286
01.90.020.0862,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.616354483307596,5.148113371874842
01.90.020.0863,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61642107626663,5.14825696022022
01.90.020.0864,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61657452076528,5.1485744396103135
01.90.020.0865,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61662721208734,5.148689239331749
01.90.020.0866,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61670044229511,5.14884381130406
01.90.020.0867,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61676300850046,5.148970240804715
01.90.020.0868,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.616809489187105,5.1490722090762056
01.90.020.0869,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61687217789344,5.149205959026901
01.90.020.0870,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.616943640736956,5.149349265200072
01.90.020.0871,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.617004115335895,5.1494773097375495
01.90.020.0872,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61704814717392,5.149568693761963
01.90.030.0374,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61564274388274,5.146614658382557
01.90.030.0375,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61556936615914,5.146455358593646
01.90.030.0376,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61553512970883,5.1463815867434715
01.90.030.0377,tilia x europaea,157,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61549232393491,5.146293176650962
01.90.030.0378,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.615443211887296,5.146184774204967
01.90.030.0379,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61549884147408,5.1464945284350225
01.90.030.0380,tilia x europaea,157,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61546666460951,5.146425698104821
01.90.030.0420,fagus sylvatica,345,1890,particulier,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.615508344035916,5.146657082998063
01.78.360.0184,quercus rubra,188,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60195934540144,5.156630617765145
01.78.370.0191,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60304223290238,5.160929515076424
01.78.370.0192,quercus rubra,188,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60300052494777,5.160868622116389
01.78.370.0193,quercus rubra,188,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60295953797217,5.160813369511726
01.78.370.0194,quercus rubra,157,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60292701791931,5.160762607185198
01.78.370.0195,quercus rubra,157,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60288840433233,5.1607075883151055
01.78.370.0196,quercus rubra,157,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.602820548320274,5.160609484592408
01.78.370.0197,quercus rubra,251,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.602854473039024,5.160656833182288
01.78.370.0198,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60256142537521,5.160382167727738
01.78.370.0199,quercus rubra,126,1970,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.602596767982675,5.160432915281973
01.78.370.0200,quercus rubra,251,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60263493295687,5.160483648828174
01.78.370.0201,quercus rubra,157,1960,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60267733761682,5.160546803649126
01.78.370.0202,quercus rubra,251,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60284694589662,5.160775665257352
01.78.370.0203,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.6028844093706,5.1608309208161876
01.78.370.0204,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60293389195152,5.16090083962728
01.78.370.0205,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60297205208749,5.160953825729266
01.78.370.0206,quercus rubra,188,1950,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.603013753440955,5.161011326682258
01.78.370.0207,quercus rubra,188,1950,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60305544798122,5.161069968092074
01.78.370.0208,quercus rubra,188,1950,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60309363451434,5.161132004720586
01.78.370.0209,quercus rubra,314,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60278414832018,5.160555739590053
01.78.320.0237,quercus rubra,157,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60146720636843,5.15239735913555
01.78.320.0238,quercus rubra,126,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60147673230575,5.152472539379553
01.78.320.0240,quercus rubra,157,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.6014965358506,5.152643709772909
01.78.320.0241,quercus rubra,126,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60150172887798,5.1527142792002305
01.78.320.0242,quercus rubra,251,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60159216583031,5.153636978040247
01.78.320.0243,quercus rubra,283,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60158624710038,5.153558314663967
01.78.320.0244,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60157151057132,5.153398693466009
01.78.320.0246,quercus rubra,220,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.601556050373794,5.153241385526568
01.78.320.0248,quercus rubra,283,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60154579633405,5.153156956598842
01.78.320.0249,quercus rubra,314,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60159807272975,5.153705234628284
01.90.230.0939,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.615003718619086,5.145267075438556
01.90.230.0940,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61494713954207,5.14514294856633
01.90.230.0942,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61476351036286,5.144764392266766
01.90.230.0944,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61460295032442,5.144427571664131
01.90.230.0945,tilia x europaea,283,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.614565484384165,5.144348839050027
01.90.230.0947,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61460644167822,5.144620128177402
01.90.230.0948,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61472688449636,5.1448697984367024
01.90.230.0949,tilia x europaea,188,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61482423229247,5.1450746471810165
01.90.230.0950,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.614918589173485,5.145272077074555
