object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_0125,fiets- voetganerstunnel,onderdoorgangen,tunnel metselwerk,1965,60,2025,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,prorail,onder spoorlijn,ringbaan-oost,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0125%2f,inspectie 2015 nebest
ckw_0780,fiets- voetganersbrug,bruggen vast,brug hout,2009,30,2039,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,, retentievijver,dalempromenade,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0780%2f,inspectie 2015 nebest
ckw_1661,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,beton,boterberg,boterberg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1661%2f,inspectie 2012
ckw_0208,fietstunnel,tunnels,tunnel beton,2014,60,2074,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,prorail,spoorlijn,rauwbrakenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0208%2f,n.v.t.
ckw_0747,faunatunnel,faunavoorziening,faunatunnel betonelementen,1990,,,provincie noord-brabant,provincie noord-brabant,provincie noord-brabant,basis,auto,niet berekend,fauna,kempenbaan,kempenbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0747%2f,n.v.t.
ckw_1810,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,langs dongenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1810%2f,n.v.t.
ckw_0677,trap,trap,trap beton,2012,60,2072,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,talud academiepad,sportlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0677%2f,inspectie 2015 nebest
ckw_0827,ecoduct,faunavoorziening,faunapassage betonconstructie,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,fauna,noorderbos,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0827%2f,n.v.t.
ckw_0636,steiger,steiger,steiger beton,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver reeshofpark,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0636%2f,inspectie 2015 nebest
ckw_1795,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t., beton,langs letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1795%2f,inspectie 2012
ckw_1764,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,beton,rotonde letostraat,asteriastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1764%2f,inspectie 2012
ckw_0550,wildrooster,faunavoorziening,faunapassage staal,2000,,,onbekend,onbekend,n.v.t.,basis,auto-fiets-voet,n.v.t.,waterwingebied,wildpassage ( 2 van 2 ),schaapsgoorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0550%2f,n.v.t.
ckw_0944,faunapassage,faunavoorziening,faunatunnel betonelementen,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,fauna,aansluiting atlasstraat,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0944%2f,n.v.t.
ckw_1723,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1723%2f,n.v.t.
ckw_1917,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,gemeente tilburg,n.v.t.,basis,voet,n.v.t.,afwatering,onder voet-fietsbrug,medemblikpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1917%2f,n.v.t.
ckw_0318,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,scherm op,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0318%2f,n.v.t.
ckw_0639,steiger,steiger,steiger beton,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied, vijver reeshofpark,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0639%2f,inspectie 2015 nebest
ckw_0362,muur,muren,muur beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,stadspark,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0362%2f,inspectie 2015 nebest
ckw_1825,faunapassage,faunavoorziening,faunatunnel betonelementen,2012,,,provincie noord-brabant,provincie noord-brabant,provincie noord-brabant,basis,auto,n.v.t.,fauna,vierbundersweg tussen rotonde en letscherweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1825%2f,n.v.t.
ckw_0793,trap,trap,trap beton,1987,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,speeltuin,westerpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0793%2f,inspectie 2015 nebest
ckw_0194,muur,muren,muur hout,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,verwijderd ivb verbreding,2013 verwijderd !!,goirke kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0194%2f,n.v.t.
ckw_1809,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs dongenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1809%2f,n.v.t.
ckw_0783,keermuur,waterpartijen,keermuur beton,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,vijver,kromhoutpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0783%2f,inspectie 2015 nebest
ckw_1890,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder schoorstraat,schoorstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1890%2f,n.v.t.
ckw_1820,duiker,duikers,duiker diameter <1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,,burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1820%2f,n.v.t.
ckw_0687,geluidscherm,weg geluidsreductie,geluidscherm hout,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,privaatterrein,achterzijde woningen,puccinilaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0687%2f,inspectie 2015 nebest
ckw_0776,pergola,straatmeubilair,pergola beton,1999,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,plein,burgemeester van de mortelplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0776%2f,inspectie 2015 nebest
ckw_1651,faunapassage,faunavoorziening,faunapassage betonconstructie,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,fauna, langedijk,langendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1651%2f,n.v.t.
ckw_0810,trap,trap,trap tegels,2004,,,gemeente tilburg,afdeling vastgoed,n.v.t.,basis,voet,n.v.t.,bebouwing,muzetuin,zwijsenplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0810%2f,inspectie 2015 nebest
ckw_0325,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,scherm op,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0325%2f,n.v.t.
ckw_0695,spoorwegovergang,spoorwegen,spoorovergang slagbomen,1945,,,prorail,prorail,prorail,basis,auto-fiets-voet,n.v.t.,prorail,winkelsestraat (haaren),brabantsehoek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0695%2f,n.v.t.
ckw_0219,verkeersviaduct,viaducten,viaduct beton,1963,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets-voet,niet berekend,a-58, a-58,gilzerbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0219%2f,n.v.t.
ckw_0935,remmingswerk,aanlegrichting,meerpaal hout,2009,30,2039,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,tbv steiger ckw_0169,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0935%2f,n.v.t.
ckw_0285,keermuur,grondkeringen,muur metselwerk,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,parkeerterrein - plantsoen,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0285%2f,inspectie 2015 nebest
ckw_0483,trap,trap,trap tegels,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,doorsteek,groenstrook,conservatoriumlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0483%2f,n.v.t.
ckw_0762,spoorwegovergang,spoorwegen,spoorovergang slagbomen,1945,,,prorail,prorail,prorail,basis,auto-fiets-voet,n.v.t.,prorail,spoorlijn,zwartvenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0762%2f,n.v.t.
ckw_0730,stuw,waterreguleringswerken,betonelement,1923,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,voormalig vloeiveld,voormalig vloeiveld in noorderbos,stokhasseltlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0730%2f,inspectie 2015 nebest
ckw_1614,duiker,duikers,duiker diameter > 1mtr,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,a-58,a-58,zandstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1614%2f,n.v.t.
ckw_0093,muur,muren,muur beton,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,speelterrein,zitmuur-gropark,ophemertstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0093%2f,inspectie 2015 nebest
ckw_1767,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,langs letostraat,letostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1767%2f,inspectie 2012
ckw_1740,duiker,duikers,duikerbrug beton,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,,onder voldijk,voldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1740%2f,"inspectie 2012, inspectie 2015 nebest"
ckw_1929,duiker,duikers,duiker diameter <1mtr,1975,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,waterhuishouding,afwatering reuselpad,reuselpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1929%2f,n.v.t.
ckw_0359,muur,muren,muur beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,stadspark,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0359%2f,inspectie 2015 nebest
ckw_1735,duiker,duikers,duiker diameter <1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1735%2f,n.v.t.
ckw_0349,kademuur,waterreguleringswerken,kademuur gemetseld,1930,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,geen,n.v.t.,historie,wilhelminakanaal,lovense kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0349%2f,n.v.t.
ckw_0361,muur,muren,muur beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,stadspark,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0361%2f,inspectie 2015 nebest
ckw_0782,vlonder,loopvlak,vlonder staal,1995,30,2025,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver,kromhoutpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0782%2f,inspectie 2015 nebest
ckw_0352,duiker,duikers,duiker diameter > 1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,wegdeel,waterloop,heikantsebaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0352%2f,inspectie 2015 nebest
ckw_1886,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,afwatering  noorderbos,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1886%2f,n.v.t.
ckw_1718,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,half in dongen,vierbundersweg,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1718%2f,n.v.t.
ckw_1604,duiker,duikers,duiker diameter > 1mtr,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,,fietspad,moersepad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1604%2f,n.v.t.
ckw_1836,faunapassage,faunavoorziening,faunatunnel beton rond,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,fauna,fietspad,schaijkpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1836%2f,n.v.t.
ckw_0620,voetgangersbrug,bruggen vast,brug hout,1985,30,2015,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,recreatiegebied,vijver midden-brabantpark,perosihof,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0620%2f,inspectie 2015 nebest
ckw_0203,geluidscherm,spoor geluidsreductie,geluidscherm staal - kunststof,2007,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,langs spoorlijn,voerendaalstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0203%2f,inspectie 2015 nebest
ckw_0900,muur,muren,muur metselwerk,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,gazon,stuivesantplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0900%2f,inspectie 2015 nebest
ckw_0790,voetgangersbrug,bruggen vast,brug staal,2011,50,2061,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,noorderplas,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0790%2f,inspectie 2015 nebest
ckw_0037,verkeersbrug,bruggen vast,brug beton,1990,70,2060,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,n.v.t.,,rivier de leij,hilvarenbeekseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0037%2f,inspectie 2015 nebest
ckw_0667,urilift,straatmeubilair,urinoir lift,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,horecagebied,trottoir,stadhuisplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0667%2f,n.v.t.
ckw_1891,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder schoorstraat,schoorstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1891%2f,n.v.t.
ckw_0323,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,scherm op,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0323%2f,n.v.t.
ckw_0757,faunapassage,faunavoorziening,faunapassage kunststof,1973,60,2033,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,fauna,midden-brabantweg,midden-brabantweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0757%2f,inspectie 2015 nebest
ckw_1754,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs  korte dijk,korte dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1754%2f,n.v.t.
ckw_0308,verkeersviaduct,viaducten,viaduct beton,1998,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto,n.v.t.,knooppunt de baars,kw 2 rijkswaterstaat,meierijpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0308%2f,n.v.t.
ckw_1739,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,,onder voldijk,voldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1739%2f,n.v.t.
ckw_0688,grondkering,grondkeringen,grondkering gemetseld,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,gazon,hattemplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0688%2f,inspectie 2015 nebest
ckw_0744,geluidscherm,weg geluidsreductie,geluidscherm hout,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,geen,n.v.t.,,huibevendreef,huibevendreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0744%2f,inspectie 2015 nebest
ckw_0785,trap,trap,trap beton,1995,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,voet,n.v.t.,recreatiegebied,vijver,kromhoutpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0785%2f,inspectie 2015 nebest
