FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2001753,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46644469,,,"LINESTRING (182903.2030000016 337674.2569999993, 182877.75600000098 337662.44299999997, 182877.92599999905 337660.4789999984, 182878.6649999991 337661.06700000167, 182880.4389999993 337662.3500000015, 182912.48299999908 337677.01900000125, 182912.936999999 337673.2019999996)"
dtb_lijn.2002015,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46672727,,,"LINESTRING (182714.14600000158 338762.9919999987, 182718.06799999997 338763.1039999984)"
dtb_lijn.2001754,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46644470,,,"LINESTRING (182890.6330000013 337916.4120000005, 182891.04800000042 337918.561999999, 182889.80600000173 337924.15199999884, 182884.16099999845 337941.80799999833, 182881.01999999955 337951.6319999993, 182878.8740000017 337957.7490000017, 182877.73000000045 337958.4290000014)"
dtb_lijn.2001755,ZH7,,,talud(bovenkant),2013-08-04T00:00:00,,,,,1,1,M,46651604,,,"LINESTRING (181579.29800000042 336060.64499999955, 181576.69399999827 336061.94200000167, 181573.2490000017 336063.30000000075, 181570.8049999997 336064.08999999985, 181568.8830000013 336064.375, 181566.9210000001 336064.2719999999, 181565.37000000104 336063.65300000086, 181564.23200000077 336062.5780000016, 181563.20100000128 336060.34600000083, 181559.55900000036 336050.5249999985, 181554.86300000176 336037.0089999996, 181549.55200000107 336022.6469999999, 181543.3049999997 336005.1039999984, 181538.53799999878 335991.43499999866, 181533.58900000155 335977.02600000054, 181531.20699999854 335970.0700000003, 181529.11890000105 335964.4664000012)"
dtb_lijn.2001756,ZH6,,,talud(onderkant),2013-08-04T00:00:00,,,,,1,1,M,46652015,,,"LINESTRING (181533.29879999906 335958.9173000008, 181532.56069999933 335959.9609000012, 181532.53730000183 335961.43360000104, 181533.27699999884 335963.76000000164, 181541.02899999917 335985.08300000057, 181544.51099999994 335995.11199999973, 181547.89600000158 336004.6429999992, 181552.87929999828 336019.61879999936, 181555.9822999984 336027.10020000115, 181557.438000001 336030.8819999993, 181559.90700000152 336037.7270000018, 181566.1790000014 336055.3819999993, 181567.5518000014 336058.67390000075, 181568.182599999 336060.18670000136, 181570.53060000017 336060.60229999945, 181575.06610000134 336059.9919000007, 181578.8115000017 336058.3161999993)"
dtb_lijn.2001757,ZH6,,,talud(onderkant),2013-08-04T00:00:00,,,,,1,1,M,46652016,,,"LINESTRING (181533.29879999906 335958.9173000008, 181535.71979999915 335958.1438000016, 181551.82519999892 335952.998300001, 181564.4123999998 335949.3546999991, 181565.01579999924 335949.0551000014, 181565.64330000058 335948.6554999985, 181566.06170000136 335948.13120000064, 181566.32140000165 335947.23479999974, 181566.3187999986 335946.1398999989, 181565.4021999985 335941.7804999985, 181564.4138999991 335939.20980000123, 181555.82250000164 335916.0993999988, 181550.4224999994 335901.9061000012, 181550.21920000017 335901.1088999994, 181550.12139999866 335900.0907000005, 181550.1224000007 335899.19579999894, 181550.3500000015 335898.3579999991)"
dtb_lijn.2001758,T0105,,,raster/hekwerk,2013-08-04T00:00:00,,,,,1,1,M,46652017,,,"LINESTRING (181559.38859999925 335944.06859999895, 181549.5207999982 335917.04289999977, 181541.90890000015 335897.7380999997, 181520.56060000136 335907.4527999982, 181512.4175999984 335911.3905999996, 181506.44539999962 335914.1026000008, 181503.21719999984 335915.56859999895, 181488.08309999853 335922.433699999)"
dtb_lijn.2001759,ZH7,,,talud(bovenkant),2013-08-04T00:00:00,,,,,1,1,M,46652018,,,"LINESTRING (181554.24280000106 335944.4620999992, 181556.17960000038 335943.32609999925, 181556.5637000017 335942.98039999977, 181556.98589999974 335942.3999999985, 181557.11309999973 335941.8845000006, 181557.1264999993 335941.32840000093, 181556.88159999996 335940.44590000063, 181548.39039999992 335917.62970000133, 181541.40129999816 335900.0689000003, 181540.9723000005 335899.6816000007, 181540.78079999983 335899.61470000073, 181540.27540000156 335899.69680000097, 181525.7045999989 335906.4811999984, 181513.56210000068 335912.59050000086, 181506.91440000013 335915.1257000007, 181507.2958999984 335916.1671999991)"
dtb_lijn.2001760,ZH6,,,talud(onderkant),2013-08-04T00:00:00,,,,,1,1,M,46652019,,,"LINESTRING (181513.36059999838 335922.1070000008, 181518.83320000023 335936.8214999996, 181518.97899999842 335938.0111999996, 181523.63960000128 335950.5925000012, 181523.85669999942 335950.7223000005, 181524.1235000007 335950.81010000035, 181534.31760000065 335947.66000000015, 181538.98059999943 335946.3632000014, 181539.30220000073 335946.52149999887, 181539.53489999846 335946.75250000134, 181539.77409999818 335947.679299999)"
dtb_lijn.2001761,ZH6,,,talud(onderkant),2013-08-04T00:00:00,,,,,1,1,M,46652020,,,"LINESTRING (181588.42399999872 335867.6420000009, 181588.1169999987 335868.4699999988, 181587.30099999905 335869.5080000013, 181583.50499999896 335872.26999999955, 181578.07200000063 335875.29100000113, 181560.67599999905 335883.9479999989, 181553.69680000097 335887.41860000044, 181548.15900000185 335890.07620000094, 181544.25539999828 335891.7373000011, 181539.41649999842 335893.50129999965, 181533.58249999955 335895.7430000007, 181527.8627000004 335897.94319999963, 181525.92639999837 335898.2283000015, 181524.64699999988 335897.91099999845, 181523.48699999973 335896.95800000057, 181522.46299999952 335893.65100000054, 181520.6710000001 335881.19900000095, 181517.54199999943 335859.83999999985)"
dtb_lijn.2001762,ZH6,,,talud(onderkant),2013-08-04T00:00:00,,,,,1,1,M,46652021,,,"LINESTRING (181593.81700000167 335873.6070000008, 181591.27800000086 335875.3429999985, 181579.47800000012 335881.9070000015, 181576.91899999976 335883.2446000017, 181568.25600000098 335887.7729999982, 181559.6090000011 335892.31700000167, 181552.0469999984 335896.5700000003, 181550.3500000015 335898.3579999991)"
dtb_lijn.2001763,T030101,,,haag met raster,2000-04-06T00:00:00,,,,,1,1,O,46652022,,,"LINESTRING (181529.88100000098 335850.4450000003, 181532.40300000086 335848.3440000005, 181538.50299999863 335845.51900000125, 181544.26799999923 335842.7529999986, 181550.17300000042 335840.2179999985)"
dtb_lijn.2001764,T030101,,,haag met raster,2013-08-04T00:00:00,,,,,1,1,M,46652023,,,"LINESTRING (181568.06309999898 335878.3808999993, 181576.36100000143 335874.3110000007, 181588.42399999872 335867.6420000009)"
dtb_lijn.2001765,T0105,,VTO,raster/hekwerk,2010-04-15T00:00:00,,,,,1,1,O,46652024,,,"LINESTRING (181588.42399999872 335867.6420000009, 181587.83300000057 335866.1030000001, 181584.02800000086 335856.19999999925)"
dtb_lijn.2001766,ZH7,,,talud(bovenkant),2013-08-04T00:00:00,,,,,1,1,M,46652025,,,"LINESTRING (181577.1160000004 335815.5300000012, 181582.58799999952 335835.8379999995, 181587.4539999999 335853.56700000167, 181590.46400000155 335864.90399999917, 181590.5960999988 335869.4455000013, 181589.2052000016 335871.8914999999, 181588.38280000165 335872.9875999987, 181587.21700000018 335873.76900000125, 181581.85339999944 335876.81650000066, 181577.8713000007 335878.694600001, 181570.72800000012 335882.0769999996, 181559.42799999937 335887.7030000016, 181552.48600000143 335891.23420000076, 181547.43890000135 335893.6875, 181545.36809999868 335894.72260000184)"
dtb_lijn.2001767,ZH7,,,talud(bovenkant),2013-08-04T00:00:00,,,,,1,1,M,46652026,,,"LINESTRING (181546.76089999825 335895.8691999987, 181548.58249999955 335894.95270000026, 181550.01579999924 335894.2115999982, 181554.5460000001 335892.1790000014, 181565.77540000156 335886.61670000106, 181569.7274999991 335884.5461000018, 181577.34120000154 335880.9406000003, 181582.25890000165 335878.61190000176, 181588.74859999865 335875.06650000066, 181590.16270000115 335873.9279999994, 181591.44079999998 335872.49720000103, 181592.36930000037 335871.1411000006, 181592.7562999986 335869.4464999996, 181591.9406999983 335864.6898000017, 181585.38599999994 335841.77600000054, 181580.4759999998 335824.7280000001, 181578.68299999833 335818.3020000011, 181578.95699999854 335816.7800000012)"
dtb_lijn.2001768,T0105,,VTO,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46652027,,,"LINESTRING (181584.02800000086 335856.19999999925, 181581.90100000054 335850.4129999988)"
dtb_lijn.2001769,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46652028,,,"LINESTRING (181557.39299999923 335828.42599999905, 181554.1950000003 335830.7899999991, 181548.1160000004 335834.1790000014)"
dtb_lijn.2001770,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46652029,,,"LINESTRING (181557.9910000004 335829.3509999998, 181555.1330000013 335832.2250000015, 181550.07499999925 335835.85599999875, 181543.26999999955 335839.88599999994, 181538.19000000134 335842.72399999946, 181534.28599999845 335845.4079999998, 181531.7890000008 335848.0720000006, 181529.88100000098 335850.4450000003)"
dtb_lijn.2001771,T0105,,,raster/hekwerk,2010-04-15T00:00:00,,,,,1,1,O,46652030,,,"LINESTRING (181578.26099999994 335792.44299999997, 181579.83399999887 335791.7470000014, 181584.57299999893 335790.2049999982, 181590.4299999997 335789.1160000004, 181593.26700000092 335788.4050000012)"
dtb_lijn.2001772,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46652031,,,"LINESTRING (181572.7580000013 335793.09099999815, 181567.74799999967 335795.6700000018, 181563.63500000164 335797.7829999998, 181515.03700000048 335818.2250000015)"
dtb_lijn.2001773,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46652032,,,"LINESTRING (181572.7580000013 335793.09099999815, 181572.98099999875 335795.563000001, 181572.34200000018 335798.4070000015, 181571.14699999988 335800.50400000066, 181569.79899999872 335802.0069999993)"
dtb_lijn.2001774,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46652033,,,"LINESTRING (181569.79899999872 335802.0069999993, 181568.97800000012 335800.05900000036, 181567.74799999967 335795.6700000018)"
dtb_lijn.2001775,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46652034,,,"LINESTRING (181567.74799999967 335795.6700000018, 181566.5789999999 335791.1420000009, 181561.91699999943 335778.90100000054, 181559.00600000098 335767.66699999943, 181557.19099999964 335759.88899999857, 181555.62299999967 335751.1579999998, 181554.47300000116 335740.63699999824)"
dtb_lijn.2001776,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46652035,,,"LINESTRING (181565.91099999845 335735.3729999997, 181573.38199999928 335766.5949999988, 181577.76199999824 335788.37999999896, 181578.4059999995 335789.6009999998, 181579.4539999999 335791.32400000095)"
dtb_lijn.2001777,ZH7,,,talud(bovenkant),2010-04-15T00:00:00,,,,,1,1,O,46652036,,,"LINESTRING (181560.0789999999 335738.0320000015, 181567.84800000116 335769.9459999986, 181570.3049999997 335780.4780000001, 181572.7580000013 335793.09099999815)"
dtb_lijn.2001778,T0105,,VTB,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46651625,,,"LINESTRING (181577.15100000054 335791.21400000155, 181571.79300000146 335768.2019999996, 181564.13800000027 335736.2679999992)"
dtb_lijn.2001779,ZH6,,,talud(onderkant),2007-04-01T00:00:00,,,,,1,1,O,46651626,,,"LINESTRING (181554.47300000116 335740.63699999824, 181551.86499999836 335730.18499999866, 181550.01300000027 335721.0920000002, 181548.03200000152 335713.06599999964, 181546.13599999994 335704.7349999994, 181545.44399999827 335701.6939999983, 181544.54100000113 335693.49500000104, 181544.43400000036 335689.9149999991, 181541.41600000113 335682.3029999994, 181539.63100000098 335677.243999999, 181538.76000000164 335673.1810000017, 181538.34699999914 335671.69200000167, 181537.6339999996 335669.12000000104, 181536.9219999984 335666.49599999934, 181535.97300000116 335664.2190000005)"
dtb_lijn.2001780,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46651627,,,"LINESTRING (181532.87200000137 335645.9840000011, 181533.65399999917 335650.7100000009, 181534.4140000008 335653.8729999997, 181535.8900000006 335656.0379999988, 181538.33799999952 335658.1579999998, 181541.52600000054 335660.69999999925, 181544.2580000013 335663.9389999993, 181547.14499999955 335669.4510000013, 181550.00400000066 335676.13599999994, 181552.75299999863 335685.2250000015, 181555.94700000063 335697.2659999989, 181559.60700000077 335711.58999999985, 181563.19900000095 335725.9789999984, 181565.91099999845 335735.3729999997)"
dtb_lijn.2001781,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46652216,,,"LINESTRING (180640.9360000007 366210.15900000185, 180640.30900000036 366215.97300000116, 180638.25400000066 366234.1009999998, 180635.89299999923 366256.6099999994)"
dtb_lijn.2001782,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,2,1,O,46652217,,,"LINESTRING (180619.94299999997 366026.60599999875, 180667.03500000015 366034.09899999946)"
dtb_lijn.2001783,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,2,1,O,46652218,,,"LINESTRING (180620.98000000045 366020.3299999982, 180668.05799999833 366027.7529999986)"
dtb_lijn.2001784,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46652219,,,"LINESTRING (180623.83799999952 365856.8280000016, 180625.0850000009 365846.8779999986, 180626.17500000075 365838.55900000036, 180626.13599999994 365835.2899999991)"
dtb_lijn.2001785,T0101,,,doorgang,1999-03-25T00:00:00,,,,,1,1,O,46652220,,,"LINESTRING (180626.13599999994 365835.2899999991, 180626.0540000014 365832.2109999992)"
dtb_lijn.2001786,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652221,,,"LINESTRING (180621.4759999998 365700.1400000006, 180622.3449999988 365697.4770000018, 180623.0709999986 365695.08399999887, 180623.5540000014 365692.54399999976, 180624.10399999842 365689.23800000176, 180624.6240000017 365684.6710000001, 180624.82600000128 365682.43499999866, 180624.83799999952 365679.44200000167, 180624.2749999985 365676.7340000011, 180623.67599999905 365675.12999999896, 180622.3449999988 365674.2320000008, 180620.8909999989 365674.875)"
dtb_lijn.2001787,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46652222,,,"LINESTRING (180666.1259999983 365708.2270000018, 180664.28799999878 365706.2580000013, 180663.3350000009 365704.55799999833, 180663.26000000164 365702.0469999984, 180663.45899999887 365697.55799999833, 180663.3590000011 365693.2470000014, 180663.42700000107 365691.0859999992, 180663.48099999875 365687.7670000009, 180663.26000000164 365686.686999999, 180661.94200000167 365685.86300000176, 180656.36800000072 365685.4129999988, 180649.14600000158 365685.4070000015, 180641.8209999986 365684.85599999875, 180637.34800000116 365684.5460000001, 180633.6550000012 365683.87999999896, 180631.84200000018 365683.61199999973, 180630.6400000006 365684.1499999985, 180630.1550000012 365685.9310000017, 180629.7410000004 365689.69999999925, 180629.2039999999 365694.71599999815, 180629.01900000125 365699.59800000116, 180628.87900000066 365701.2829999998, 180628.186999999 365701.5179999992, 180625.69399999827 365700.7520000003, 180621.4759999998 365700.1400000006)"
dtb_lijn.2001788,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652223,,,"LINESTRING (180631.87000000104 365703.256000001, 180632.02100000158 365701.1640000008, 180631.89299999923 365698.3530000001, 180631.94999999925 365693.68400000036, 180632.0700000003 365688.95699999854, 180632.26399999857 365686.5150000006, 180632.625 365685.5309999995, 180633.42399999872 365685.4519999996, 180635.37900000066 365685.90100000054, 180638.32400000095 365686.36300000176, 180642.11300000176 365686.76999999955, 180647.52100000158 365687.11300000176, 180653.93299999833 365687.3040000014, 180659.59200000018 365687.90300000086, 180661.3900000006 365688.1279999986, 180661.4840000011 365688.98000000045, 180660.57400000095 365690.8660000004, 180660 365692.86400000006, 180660.42599999905 365695.2030000016, 180660.76700000092 365698.38699999824, 180660.92399999872 365702.18400000036, 180660.7950000018 365707.2809999995)"
dtb_lijn.2001789,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46652224,,,"LINESTRING (180660.7950000018 365707.2809999995, 180658.5300000012 365707.13800000027, 180655.5089999996 365706.77899999917, 180646.561999999 365705.5329999998, 180638.9750000015 365704.2320000008, 180631.87000000104 365703.256000001)"
dtb_lijn.2001790,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46652225,,,"LINESTRING (180613.8509999998 365528.8189999983, 180620.30700000003 365506.2679999992, 180629.53200000152 365509.0390000008, 180642.38100000098 365510.8539999984, 180643.49700000137 365499.4239999987, 180641.57200000063 365498.8570000008, 180640.11800000072 365498.42500000075, 180642.51099999994 365477.2710000016)"
dtb_lijn.2001791,T030101,,,haag met raster,1999-03-25T00:00:00,,,,,1,1,O,46652226,,,"LINESTRING (180613.22199999914 365530.81500000134, 180611.8900000006 365535.6799999997, 180624.9360000007 365539.13599999994, 180637.97100000083 365542.16800000146, 180639.2490000017 365532.9679999985)"
dtb_lijn.2001792,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46652227,,,"LINESTRING (180619.8440000005 366026.58999999985, 180619.70800000057 366026.65100000054, 180615.94900000095 366028.32499999925)"
dtb_lijn.2001793,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46652228,,,"LINESTRING (180617.92500000075 366016.64400000125, 180620.7199999988 366020.11100000143, 180620.88199999928 366020.311999999)"
dtb_lijn.2001794,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652229,,,"LINESTRING (180637.42700000107 365859.30700000003, 180636.0709999986 365872.2820000015, 180634.41699999943 365886.0489999987, 180632.45699999854 365898.43400000036, 180630.39799999818 365910.12999999896, 180629.561999999 365917.1629999988, 180628.94000000134 365924.77899999917, 180628.50400000066 365934.563000001, 180628.37799999863 365943.5729999989, 180627.80700000003 365951.4290000014, 180626.93499999866 365959.7950000018, 180625.2049999982 365971.4990000017, 180623.3040000014 365981.3200000003, 180621.66600000113 365992.22300000116, 180620.71400000155 366000, 180620.69099999964 366000.1889999993, 180620.52299999818 366006.7899999991, 180620.5 366013.2749999985, 180621.05999999866 366018.7340000011)"
dtb_lijn.2001795,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46652230,,,"LINESTRING (180620.05700000003 365906.8969999999, 180621.48699999973 365901.0390000008, 180622.66899999976 365895.0229999982, 180623.42399999872 365889.8839999996, 180624.55099999905 365882.29199999943)"
dtb_lijn.2001796,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652231,,,"LINESTRING (180595.05799999833 366251.67500000075, 180594.55799999833 366255.99500000104, 180594.39699999988 366258.8729999997, 180594.5709999986 366261.0639999993, 180595.2419999987 366262.4200000018)"
dtb_lijn.2001797,W09,,oeverlijn,oeverlijn,1999-03-25T00:00:00,,,,,1,1,O,46652232,,,"LINESTRING (180603.08999999985 366257.9770000018, 180603.49599999934 366253.8900000006, 180601.74399999902 366254.13699999824, 180600.71700000018 366254.27800000086, 180600.50200000033 366256.2809999995, 180601.2030000016 366256.8110000007, 180603.08999999985 366257.9770000018)"
dtb_lijn.2001798,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652233,,,"LINESTRING (180619.67300000042 366027.993999999, 180619.65900000185 366028.7969999984, 180619.4210000001 366029.72100000083, 180618.3830000013 366031.9670000002, 180616.9200000018 366034.8049999997, 180616.34299999848 366039.73800000176, 180616.63699999824 366051.01300000027, 180615.01399999857 366063.5229999982, 180613.7950000018 366081.57400000095, 180612.8350000009 366097.936999999, 180611.99399999902 366110.0529999994, 180609.12000000104 366124.98600000143, 180606.48000000045 366141.6719999984, 180604.09899999946 366161.9849999994, 180600.563000001 366197.4530000016, 180597.71799999848 366221.43400000036, 180595.05799999833 366251.67500000075)"
dtb_lijn.2001799,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46652234,,,"LINESTRING (180659.62200000137 366033.5460000001, 180659.13199999928 366035.52699999884, 180659.4389999993 366037.48600000143, 180660.36800000072 366039.5560000017, 180658.66200000048 366048.78500000015, 180657.11899999902 366063.6979999989, 180654.76900000125 366083.6259999983, 180652.33399999887 366105.02699999884, 180649.92500000075 366126.05099999905, 180648.03799999878 366143.6719999984, 180645.88100000098 366164.4609999992, 180642.97800000012 366188.9530000016, 180641.125 366206.47399999946)"
dtb_lijn.2001800,ZH6,,,talud(onderkant),2013-01-28T00:00:00,,,,,1,1,O,46652235,,,"LINESTRING (180623.99599999934 366038.5399999991, 180622.72300000116 366055.91000000015, 180620.89400000125 366073.7479999997, 180617.87799999863 366103.0949999988, 180614.13699999824 366134.0390000008, 180611.25699999928 366157.8440000005, 180609.50200000033 366175.98800000176, 180606.50400000066 366204.18200000003, 180603.85700000077 366228.9549999982, 180601.12299999967 366252.11499999836, 180601.08989999816 366252.40249999985)"
dtb_lijn.2002165,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46644482,,,"LINESTRING (182874.2659999989 337697.1970000006, 182885.3110000007 337699.0549999997, 182891.41600000113 337700.46400000155)"
dtb_lijn.2001801,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46652638,,,"LINESTRING (180588.97199999914 366013.5159999989, 180591.20899999887 366012.9059999995, 180592.34800000116 366012.3979999982, 180593.46299999952 366011.4759999998, 180593.90700000152 366010.1889999993, 180594.46200000122 366007.9310000017, 180594.83999999985 366003.98900000006, 180595.06700000167 366001.36199999973, 180595.12200000137 366000, 180595.3289999999 365994.81700000167, 180595.40300000086 365990.60500000045, 180595.69299999997 365985.8350000009, 180595.40900000185 365982.22199999914, 180594.88500000164 365977.8590000011, 180594.71700000018 365972.81799999997, 180594.9690000005 365967.09699999914, 180595.13500000164 365962.12000000104, 180595.04300000146 365958.55900000036, 180594.70800000057 365957.2580000013, 180593.25200000033 365955.311999999, 180591.26999999955 365952.3280000016, 180590.05799999833 365951.6629999988)"
dtb_lijn.2001802,ZH6,,,talud(onderkant),1999-03-25T00:00:00,,,,,1,1,O,46651821,,,"LINESTRING (180616.74399999902 365889.0870000012, 180616.56799999997 365890.2250000015, 180616.44000000134 365892.063000001, 180613.54899999872 365901.1950000003, 180611.188000001 365908.88699999824, 180609.68499999866 365910.1259999983)"
dtb_lijn.2001803,T0301,,,haag/heg,1999-03-25T00:00:00,,,,,1,1,O,46651822,,,"LINESTRING (180611.44799999893 365910.91699999943, 180612.31599999964 365910.3579999991, 180615.23200000077 365901.68400000036, 180617.6719999984 365893.19299999997, 180618.41899999976 365889.3029999994)"
dtb_lijn.2001804,T030101,,,haag met raster,1999-03-25T00:00:00,,,,,1,1,O,46651823,,,"LINESTRING (180601.69999999925 365864.9770000018, 180611.3900000006 365873.1160000004)"
dtb_lijn.2001805,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46651820,,,"LINESTRING (180626.0540000014 365832.2109999992, 180625.83300000057 365818.86199999973, 180625.5450000018 365800.8440000005, 180625.1009999998 365779.16000000015, 180621.8999999985 365778.9789999984)"
dtb_lijn.2001806,T0101,,,doorgang,1999-03-25T00:00:00,,,,,1,1,O,46651824,,,"LINESTRING (180621.8999999985 365778.9789999984, 180621.20199999958 365778.9239999987, 180617.37200000137 365778.6240000017)"
dtb_lijn.2001807,T0105,,,raster/hekwerk,1999-03-25T00:00:00,,,,,1,1,O,46651180,,,"LINESTRING (179796.72199999914 374065.6259999983, 179820.62099999934 374068.43499999866)"
dtb_lijn.2001808,MD9,,,opnamegrens,2009-05-20T00:00:00,,,,,1,1,O,46651181,,,"LINESTRING (179832.188000001 373964.6550000012, 179827.16099999845 374009.78599999845, 179827.09099999815 374010.41099999845, 179826.99399999902 374011.28500000015, 179826.8900000006 374012.2199999988, 179824.0639999993 374037.5560000017, 179823.86199999973 374039.3720000014, 179823.6710000001 374041.08100000024, 179820.62099999934 374068.43499999866, 179815.7419999987 374112.1860000007, 179815.67599999905 374112.7719999999, 179815.58300000057 374113.61100000143, 179815.438000001 374114.91099999845, 179815.19799999893 374117.06500000134)"
dtb_lijn.2001809,MD29,,,,1999-03-25T00:00:00,,,,,1,1,O,46651182,,,"LINESTRING (179816.01999999955 373943.68499999866, 179814.88100000098 373943.4759999998)"
dtb_lijn.2001810,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651183,,,"LINESTRING (179833.91699999943 373947.2109999992, 179815.2410000004 373944.4759999998, 179814.83300000057 373944, 179814.78700000048 373943.72399999946, 179814.88100000098 373943.4759999998, 179815.02100000158 373943.30900000036, 179815.4290000014 373942.8819999993, 179834.17399999872 373944.9050000012)"
dtb_lijn.2001811,W030701,,,greppel,1999-03-25T00:00:00,,,,,1,1,O,46651184,,,"LINESTRING (179834.05600000173 373945.9600000009, 179816.01999999955 373943.68499999866)"
dtb_lijn.2001812,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651185,,,"LINESTRING (179842.8359999992 373867.14499999955, 179839.22100000083 373866.44200000167, 179835.00400000066 373865.91600000113, 179829.1259999983 373866.7170000002, 179825.186999999 373867.27699999884, 179822.4219999984 373868.0929999985, 179821.12299999967 373868.88800000027, 179820.33199999854 373870.26399999857, 179819.59099999815 373871.4439999983, 179818.9539999999 373872.3280000016, 179817.90199999884 373873.10599999875, 179816.83799999952 373873.4239999987, 179814.8599999994 373873.8049999997, 179813.37099999934 373874.0210000016, 179813.02899999917 373874.1860000007, 179813.063000001 373874.70600000024, 179813.58199999854 373875.04199999943, 179814.22199999914 373875.23900000006, 179817.74500000104 373875.47199999914, 179841.64400000125 373877.8429999985)"
dtb_lijn.2001813,W030701,,,greppel,1999-03-25T00:00:00,,,,,1,1,O,46651186,,,"LINESTRING (179811.25699999928 373873.3509999998, 179812.06899999827 373875.05999999866, 179813.05000000075 373875.9439999983, 179814.08799999952 373876.4299999997, 179815.53599999845 373876.5549999997, 179832.2969999984 373878.51900000125, 179841.4919999987 373879.20600000024)"
dtb_lijn.2001814,ZH5,,,insteek sloot,1999-03-25T00:00:00,,,,,1,1,O,46651187,,,"LINESTRING (179841.29800000042 373880.94999999925, 179812.88500000164 373877.5080000013, 179810.57200000063 373877.2280000001, 179806.16600000113 373877.6570000015, 179804.6090000011 373878.07400000095, 179802.86499999836 373879.0529999994, 179802.0249999985 373880.27800000086, 179801.7740000002 373882.99599999934, 179795.5949999988 373960.7120000012)"
dtb_lijn.2001815,ZH7,,,talud(bovenkant),1999-03-25T00:00:00,,,,,1,1,O,46651188,,,"LINESTRING (179789.11199999973 373960.01399999857, 179791.59600000083 373936.37000000104, 179793.9389999993 373906.4770000018, 179795.3830000013 373886.26000000164, 179795.48099999875 373882.3729999997, 179795.58700000122 373880.66800000146, 179795.38100000098 373878.811999999, 179794.5399999991 373876.506000001, 179794.313000001 373873.7800000012, 179794.72899999842 373868.57499999925, 179795.63800000027 373866.4120000005, 179796.26999999955 373865.56799999997, 179797.311999999 373863.71499999985, 179797.73600000143 373861.7289999984, 179797.98999999836 373859.93499999866, 179800.6719999984 373832.1279999986, 179803.6550000012 373803.0390000008, 179806.8669999987 373770.41099999845, 179809.63899999857 373735.1730000004, 179812.23000000045 373709.3770000003, 179812.72700000182 373702.80700000003)"
