FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.11,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,36C36AF4-F790-43F4-A32A-5B8431EFA826,,,,,,,,0,,"POLYGON ((204860.32200000063 451356.3999999985, 204863.37700000033 451353.01000000164, 204863.76900000125 451352.6229999997, 204864.71400000155 451352.436999999, 204865.72300000116 451352.3060000017, 204866.8500000015 451351.7179999985, 204867.76799999923 451350.7250000015, 204868.37200000137 451349.51399999857, 204868.51399999857 451348.1270000003, 204868.55299999937 451346.98600000143, 204868.47100000083 451346.2430000007, 204867.63699999824 451345.4629999995, 204866.29899999872 451344.7490000017, 204865.41200000048 451344.4820000008, 204864.07200000063 451344.1570000015, 204862.9539999999 451344.02600000054, 204862.30700000003 451344.19200000167, 204861.35700000077 451345.1570000015, 204860.74300000072 451345.7989999987, 204858.561999999 451347.98900000006, 204856.6339999996 451349.9510000013, 204853.95100000128 451353.10500000045, 204852.3660000004 451354.4140000008, 204851.83799999952 451354.5709999986, 204851.37849999964 451354.45639999956, 204851.3489000015 451354.431499999, 204845.7580000013 451359.6675999984, 204846.03060000017 451359.9937000014, 204846.8299999982 451360.94999999925, 204847.49799999967 451361.7329999991, 204852.1735999994 451367.21389999986, 204857.95100000128 451362.28599999845, 204857.47800000012 451361.0920000002, 204857.44900000095 451360.67500000075, 204858.10200000182 451358.8920000009, 204860.32200000063 451356.3999999985))"
krib_legger.12,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,A4E7E38C-DAFE-4EED-83AC-CD67E6C197A7,,,,,,,,0,,"POLYGON ((204652.0300000012 450981.97300000116, 204652.30200000107 450980.4290000014, 204651.7740000002 450979.7039999999, 204650.57600000128 450978.93200000003, 204649.55700000003 450978.6700000018, 204648.55099999905 450978.59899999946, 204641.05600000173 450981.08300000057, 204640.74500000104 450980.72399999946, 204636.03709999844 450981.91010000184, 204634.67029999942 450982.25450000167, 204635.12799999863 450983.3909999989, 204636 450986.01000000164, 204636.82299999893 450988.4829999991, 204637.1486000009 450989.8242000006, 204638.85940000042 450989.45149999857, 204642.57140000165 450988.64279999956, 204642.44399999827 450987.8929999992, 204642.44799999893 450987.2729999982, 204642.79300000146 450986.7729999982, 204643.71499999985 450986.3260000013, 204650.84099999815 450983.3440000005, 204651.8299999982 450982.51199999824, 204652.0300000012 450981.97300000116))"
krib_legger.13,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,D9A5A194-AE43-4388-A60E-E9B8BCAC59F0,,,,,,,,0,,"POLYGON ((207440.065200001 473758.24749999866, 207438.186999999 473752.4092999995, 207437.4897999987 473750.2426000014, 207435.90949999914 473745.3310999982, 207432.31720000133 473747.03229999915, 207426.70540000126 473749.72569999844, 207427.49769999832 473751.8002000004, 207428.98460000008 473755.69319999963, 207429.50400000066 473755.59800000116, 207430.21400000155 473755.6229999997, 207430.60700000077 473755.88599999994, 207431.3038999997 473757.8553000018, 207434.2039999999 473764.2719999999, 207436.6950000003 473769.0920000002, 207437.23000000045 473769.4930000007, 207438.05700000003 473769.7199999988, 207439.10799999908 473769.80900000036, 207439.41699999943 473769.69999999925, 207439.9140000008 473769.3440000005, 207440.49799999967 473768.6490000002, 207440.76300000027 473767.88899999857, 207440.80200000107 473766.96400000155, 207440.50299999863 473765.5859999992, 207439.0469999984 473762.4290000014, 207438.91899999976 473761.4070000015, 207439.05200000107 473760.68299999833, 207439.18499999866 473760.3029999994, 207439.56599999964 473759.74500000104, 207440.065200001 473758.24749999866))"
krib_legger.14,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,20B4F915-C934-484F-95EB-04E9EEB205A3,,,,,,,,0,,"POLYGON ((203044.0335999988 481934.8654999994, 203044.81500000134 481931.70490000024, 203045.75230000168 481930.1185000017, 203047.13219999894 481928.9710999988, 203050.41429999843 481927.4444999993, 203052.22199999914 481926.4092999995, 203053.91519999877 481924.9765000008, 203054.86899999902 481923.30739999935, 203055.0460000001 481922.06280000135, 203054.94839999825 481920.7006999999, 203053.50070000067 481917.8242999986, 203053.12260000035 481917.41629999876, 203052.34209999815 481917.11569999903, 203051.53299999982 481916.9536000006, 203050.4840000011 481917.0725999996, 203047.46510000154 481918.3192999996, 203045.78029999882 481919.1715000011, 203044.20899999887 481919.4422999993, 203043.08249999955 481919.57400000095, 203041.49859999865 481919.6290999986, 203040.45320000127 481919.5529000014, 203039.3310999982 481919.4351999983, 203038.76630000025 481919.37590000033, 203038.2291000001 481919.3194999993, 203035.25759999827 481919.6325000003, 203034.62680000067 481919.617899999, 203032.90659999847 481919.3491999991, 203031.72300000116 481918.14350000024, 203031.06769999862 481917.9259000011, 203030.74769999832 481917.7168999985, 203029.88610000163 481918.31529999897, 203027.2404000014 481918.9712000005, 203024.2413999997 481919.22019999847, 203021.29289999977 481919.3022999987, 203023.86320000142 481925.1722000018, 203025.08619999886 481927.63340000063, 203025.79149999842 481929.05260000005, 203027.439100001 481933.5954999998, 203032.5544999987 481932.93299999833, 203035.71880000085 481933.28510000184, 203036.9899000004 481933.5489999987, 203037.86059999838 481934.6801000014, 203038.07499999925 481936.8707999997, 203037.91450000182 481939.6066999994, 203036.93210000172 481941.9433000013, 203034.30029999837 481943.86560000107, 203029.10869999975 481946.09230000153, 203029.57470000163 481950.3706, 203032.00409999862 481949.4846000001, 203035.37029999867 481948.4488000013, 203039.75820000097 481947.3533000015, 203040.8612000011 481946.8627999984, 203041.29619999975 481946.31610000134, 203041.5375000015 481946.0128000006, 203042.18340000138 481944.96719999984, 203043.07669999823 481941.9364, 203043.27529999986 481940.46880000085, 203044.0335999988 481934.8654999994))"
krib_legger.15,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,B893BFBE-CA92-470C-80C9-1207D7CCB307,,,,,,,,0,,"POLYGON ((204616.48299999908 450840.0870000012, 204615.50400000066 450837.78500000015, 204614.51900000125 450837.9459999986, 204605.7259999998 450838.98099999875, 204604.22929999977 450839.2234000005, 204603.4312000014 450839.35269999877, 204603.44099999964 450839.43200000003, 204602.8990000002 450839.4360000007, 204602.78799999878 450838.80799999833, 204599.78599999845 450839.3440000005, 204598.68400000036 450846.2109999992, 204599.0742000006 450848.0767999999, 204605.44779999927 450847.0346999988, 204605.4572999999 450846.7993000001, 204605.46400000155 450846.6330000013, 204605.7650000006 450846.18299999833, 204606.26300000027 450845.8139999993, 204607.1409999989 450845.41800000146, 204614.64499999955 450843.7430000007, 204615.8509999998 450843.27699999884, 204616.688000001 450842.311999999, 204616.7659999989 450841.40100000054, 204616.48299999908 450840.0870000012))"
krib_legger.16,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,5EBFBC19-B8BA-4318-A110-82691CE31508,,,,,,,,0,,"POLYGON ((204630.8669999987 450909.8599999994, 204630.30200000107 450909.2809999995, 204629.3200000003 450908.8740000017, 204627.688000001 450908.7039999999, 204622.95699999854 450909.84899999946, 204621.60300000012 450909.563000001, 204620.2250000015 450909.61300000176, 204619.41450000182 450909.1875, 204619.18499999866 450909.06700000167, 204612.9101999998 450910.77059999853, 204614.02100000158 450914.65900000185, 204614.7410000004 450917.1810000017, 204616.06450000033 450920.249400001, 204621.64350000024 450918.939199999, 204622.27490000054 450918.79089999944, 204621.811999999 450917.2190000005, 204621.70699999854 450916.41699999943, 204621.97800000012 450916.20699999854, 204622.5780000016 450915.92599999905, 204628.59600000083 450914.1180000007, 204630.23200000077 450913.66899999976, 204630.98000000045 450912.8060000017, 204631.34299999848 450911.875, 204630.8669999987 450909.8599999994))"
krib_legger.17,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenbekleding,Krib,ON,Boven-Rijn - Waal,,0E725E88-6E82-4DD6-80C2-B1F8A7C840D3,,,,,,,,0,,"POLYGON ((187944.5111999996 429416.0469999984, 187943.8599999994 429415.98999999836, 187943.2087999992 429416.0469999984, 187942.5773999989 429416.21620000154, 187941.9849999994 429416.49240000173, 187941.44949999824 429416.86730000004, 187940.98730000108 429417.3295000009, 187940.61239999905 429417.86499999836, 187940.33619999886 429418.4574000016, 187940.16699999943 429419.08879999816, 187940.1099999994 429419.74549999833, 187940.18420000002 429444.94110000134, 187940.23000000045 429460.5029999986, 187939.53599999845 429461.5560000017, 187941.9787000008 429464.5769000016, 187943.08359999955 429465.99610000104, 187944.16600000113 429467.3814999983, 187945.3236999996 429468.81969999894, 187946.3172999993 429470.0848999992, 187947.3762000017 429471.4144000001, 187948.48270000145 429472.8277999982, 187949.1442000009 429473.7291000001, 187958.72349999845 429473.70259999856, 187964.01889999956 429473.6878999993, 187963.95710000023 429452.6917000003, 187963.13699999824 429452.3139999993, 187958.5080000013 429450.625, 187954.52699999884 429448.30000000075, 187948.69220000133 429447.66330000013, 187947.69049999863 429447.06340000033, 187947.6099999994 429419.7289999984, 187947.55299999937 429419.08879999816, 187947.38379999995 429418.4574000016, 187947.10759999976 429417.86499999836, 187946.73270000145 429417.3295000009, 187946.27050000057 429416.86730000004, 187945.7349999994 429416.49240000173, 187945.1425999999 429416.21620000154, 187944.5111999996 429416.0469999984))"
krib_legger.18,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Boven-Rijn - Waal,,41743856-406C-40EF-A55A-28FE3C540C73,,,,,,,,0,,"POLYGON ((171831.8951999992 434775.8200000003, 171832.2811000012 434759.77259999886, 171832.30380000174 434758.82660000026, 171830.70179999992 434757.28620000184, 171825.90199999884 434752.6710000001, 171828.08100000024 434750.6160000004, 171832.39950000122 434754.8440999985, 171832.62799999863 434745.33999999985, 171830.7250000015 434740.8029999994, 171829.2749999985 434736.19999999925, 171828.22100000083 434730.8509999998, 171827.2250000015 434723.631000001, 171829.10399999842 434722.8590000011, 171828.96799999848 434719.34600000083, 171828.60500000045 434715.39499999955, 171828.42399999872 434712.48600000143, 171828.41600000113 434707.01399999857, 171828.33199999854 434700.3029999994, 171827.95899999887 434696.5789999999, 171827.34699999914 434694.96599999815, 171826.5949999988 434694.18400000036, 171824.7589999996 434693.4910000004, 171824.52100000158 434694.7520000003, 171823.13100000098 434696.0720000006, 171819.0080000013 434696.4479999989, 171816.69900000095 434696.52899999917, 171816.12700000033 434696.5489999987, 171813.7960000001 434696.3429999985, 171811.57699999958 434695.8990000002, 171810.15799999982 434696.0320000015, 171809.0450000018 434696.30099999905, 171806.80299999937 434697.26300000027, 171806.46400000155 434697.4140000008, 171804.93420000002 434698.09319999814, 171804.89400000125 434698.11100000143, 171803.7650000006 434698.9759999998, 171803.31500000134 434703.0179999992, 171803.46799999848 434712.6330000013, 171803.49300000072 434718.4219999984, 171802.99700000137 434723.8379999995, 171802.54199999943 434727.9930000007, 171802.4750000015 434733.82400000095, 171803.33999999985 434738.94200000167, 171803.55799999833 434741.6279999986, 171803.65529999882 434745.06610000134, 171803.6649999991 434745.4079999998, 171803.5390000008 434746.0709999986, 171804.09340000153 434774.126699999, 171806.8359999992 434774.1240000017, 171817.9840000011 434774.3060000017, 171825.00499999896 434774.62999999896, 171830.18499999866 434775.4609999992, 171831.8951999992 434775.8200000003))"
krib_legger.19,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Pannerdensch Kanaal - Nederrijn - Lek,,937E61F6-DE33-4FFA-9E1D-B317EB8A658D,,,,,,,,0,,"POLYGON ((141773.70600000024 441314.01850000024, 141757.70289999992 441271.0020999983, 141755.23649999872 441264.3724000007, 141743.04250000045 441268.88430000097, 141737.41919999942 441270.96499999985, 141725.22509999946 441275.4769000001, 141725.81480000168 441277.061900001, 141737.9365000017 441309.64510000125, 141741.82600000128 441309.6479999982, 141742.31700000167 441309.6860000007, 141748.063000001 441310.12999999896, 141750.06949999928 441310.7109000012, 141751.85200000182 441311.2270000018, 141752.55799999833 441311.72199999914, 141752.57609999925 441311.71269999817, 141767.93829999864 441353.006000001, 141768.15190000087 441353.4600000009, 141768.45190000162 441353.8883999996, 141768.8216000013 441354.2580999993, 141769.25 441354.5581, 141769.7239000015 441354.77910000086, 141770.2291000001 441354.9144000001, 141770.75 441354.9600000009, 141771.2708999999 441354.9144000001, 141771.7760999985 441354.77910000086, 141772.25 441354.5581, 141772.6783999987 441354.2580999993, 141773.04809999838 441353.8883999996, 141773.34809999913 441353.4600000009, 141773.56909999996 441352.9860999994, 141773.70439999923 441352.4809000008, 141773.75 441351.9600000009, 141773.70439999923 441351.439100001, 141773.56540000066 441350.9239999987, 141764.23059999943 441325.83210000023, 141764.38100000098 441324.61300000176, 141764.89400000125 441323.52699999884, 141764.7410000004 441323.03400000185, 141765.17170000076 441322.6259999983, 141768.1710000001 441319.78500000015, 141768.47700000182 441319.49599999934, 141769.28500000015 441318.73000000045, 141773.70600000024 441314.01850000024))"
krib_legger.20,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Pannerdensch Kanaal - Nederrijn - Lek,,C4751C69-E91C-48DA-8F08-603DBC573C4D,,,,,,,,0,,"POLYGON ((143028.38769999892 441261.99980000034, 143030.43200000003 441261.19999999925, 143031.22580000013 441261.2873999998, 143034.5089999996 441261.6490000002, 143041.38500000164 441264.125, 143042.16699999943 441264.6154999994, 143043.4886999987 441262.5639999993, 143050.78379999846 441251.24120000005, 143052.18299999833 441249.069600001, 143052.94739999995 441247.8830999993, 143056.89499999955 441241.7558999993, 143045.96680000052 441234.71499999985, 143040.92300000042 441231.4653999992, 143039.43420000002 441230.50620000064, 143029.9946999997 441224.42449999973, 143024.75690000132 441232.554299999, 143026.97199999914 441238.0089999996, 143028.45699999854 441245.56799999997, 143028.32499999925 441247.1979999989, 143028.31329999864 441247.3443999998, 143028.2509999983 441248.1229999997, 143029.53860000148 441249.13529999927, 143014.38439999893 441272.6563999988, 143014.30820000172 441272.78130000085, 143014.08720000088 441273.2551999986, 143013.95179999992 441273.76029999927, 143013.90630000085 441274.28130000085, 143013.95179999992 441274.80220000073, 143014.08720000088 441275.3073000014, 143014.30820000172 441275.78130000085, 143014.60810000077 441276.2096000016, 143014.97789999843 441276.57939999923, 143015.40630000085 441276.8792999983, 143015.88019999862 441277.1002999991, 143016.38529999927 441277.2357000001, 143016.90630000085 441277.28130000085, 143017.42720000073 441277.2357000001, 143017.93230000138 441277.1002999991, 143018.40630000085 441276.8792999983, 143018.83460000157 441276.57939999923, 143019.20439999923 441276.2096000016, 143019.42810000107 441275.9061000012, 143028.38769999892 441261.99980000034))"
krib_legger.56,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,27706936-3CCB-42A6-A0BA-24F2072C81CA,,,,,,,,0,,"POLYGON ((205149.1649999991 476019.80000000075, 205149.59699999914 476019.78500000015, 205150.8590000011 476019.8770000003, 205151.6860000007 476019.3979999982, 205152.26199999824 476018.9059999995, 205152.6550000012 476018.29199999943, 205152.85300000012 476017.62999999896, 205152.69000000134 476017.0240000002, 205152.39699999988 476016.3990000002, 205151.72800000012 476015.8229999989, 205151.2049999982 476015.48999999836, 205150.3590000011 476015.30799999833, 205149.9149999991 476015.1090000011, 205149.30299999937 476014.5780000016, 205147.95699999854 476013.26399999857, 205146.7899999991 476011.9910000004, 205146.19999999925 476011.0150000006, 205146.11789999902 476010.5789999999, 205143.51830000058 476009.1693999991, 205143.46799999848 476009.4389999993, 205141.69260000065 476015.4800999984, 205139.9739000015 476021.32820000127, 205140.86300000176 476021.6730000004, 205143.6799999997 476022.7100000009, 205143.58590000123 476022.90100000054, 205144.07299999893 476022.1079999991, 205144.96299999952 476021.22399999946, 205146.11300000176 476020.3770000003, 205147.32699999958 476019.9140000008, 205148.53299999982 476019.8220000006, 205149.1649999991 476019.80000000075))"
krib_legger.21,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Pannerdensch Kanaal - Nederrijn - Lek,,B2AC2ED6-27AD-4431-8395-C7F06DE27644,,,,,,,,0,,"POLYGON ((141966.45549999923 441264.01949999854, 141964.7413999997 441258.8337999992, 141963.88500000164 441259.01199999824, 141959.2509999983 441258.8299999982, 141954.70699999854 441258.4219999984, 141953.23099999875 441257.73900000006, 141952.71299999952 441257.0210000016, 141952.41220000014 441256.5832999982, 141951.97300000116 441255.9439999983, 141951.26199999824 441255.125, 141950.87110000104 441253.57609999925, 141950.44900000095 441252.2529999986, 141950.19399999827 441250.7259999998, 141950.16470000148 441249.7835999988, 141950.1330000013 441248.7650000006, 141951.4851000011 441246.66099999845, 141953.11300000176 441244.7419999987, 141953.07699999958 441243.3359999992, 141952.89499999955 441242.58100000024, 141953.2890000008 441240.98699999973, 141953.67500000075 441239.436999999, 141955.3599999994 441235.88599999994, 141955.44579999894 441235.80040000007, 141955.44900000095 441235.7969999984, 141956.7061999999 441234.5240999982, 141956.2173999995 441233.0452999994, 141943.87420000136 441237.12519999966, 141942.48000000045 441237.5859999992, 141939.623399999 441238.53020000085, 141939.60200000182 441238.53730000183, 141938.1774000004 441239.008200001, 141925.83419999853 441243.0881000012, 141926.11180000007 441243.9279999994, 141930.16000000015 441243.68400000036, 141934.28299999982 441244.2809999995, 141938.0208999999 441244.90780000016, 141938.4219999984 441244.9750000015, 141939.686999999 441246.0159999989, 141940.4362999983 441245.8425000012, 141951.20160000026 441278.41149999946, 141951.23090000078 441278.49610000104, 141951.45190000162 441278.9699999988, 141951.75189999864 441279.3984000012, 141952.12159999833 441279.7681000009, 141952.55000000075 441280.06810000166, 141953.02389999852 441280.2890999988, 141953.52910000086 441280.42440000176, 141954.05000000075 441280.4699999988, 141954.57090000063 441280.42440000176, 141955.07609999925 441280.2890999988, 141955.55000000075 441280.06810000166, 141955.97839999944 441279.7681000009, 141956.34809999913 441279.3984000012, 141956.64809999987 441278.9699999988, 141956.8691000007 441278.49610000104, 141957.00439999998 441277.9908999987, 141957.05000000075 441277.4699999988, 141957.00439999998 441276.9490999989, 141956.89840000123 441276.52849999815, 141957.81599999964 441276.4780000001, 141957.86300000176 441275.30000000075, 141957.88599999994 441274.73999999836, 141958.11899999902 441274.13699999824, 141958.17029999942 441274.003800001, 141958.49700000137 441273.1559999995, 141958.96599999815 441272.5450000018, 141959.436999999 441271.93400000036, 141962.42700000107 441270.21499999985, 141967.95569999889 441268.5581, 141966.45549999923 441264.01949999854))"
krib_legger.22,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Pannerdensch Kanaal - Nederrijn - Lek,,B7F08C99-235A-4EC8-A7D0-2827D682CF0F,,,,,,,,0,,"POLYGON ((141853.40729999915 441284.2659999989, 141854.30600000173 441283.80000000075, 141854.31700000167 441283.8379999995, 141854.561999999 441283.54199999943, 141855.08100000024 441282.99920000136, 141856.7410000004 441281.26300000027, 141862.06500000134 441276.69099999964, 141864.0309999995 441275.3084000014, 141856.13870000094 441252.9547000006, 141853.54199999943 441245.59970000014, 141841.29149999842 441249.95809999853, 141835.64389999956 441251.9673999995, 141823.39350000024 441256.3258999996, 141824.15419999883 441258.48050000146, 141832.12029999867 441281.0432000011, 141834.7250000015 441281.44200000167, 141837.0700000003 441281.5020000003, 141840.1240000017 441281.5799999982, 141840.40100000054 441281.6000000015, 141841.87799999863 441281.69999999925, 141842.28599999845 441281.7280000001, 141843.6330000013 441281.8209999986, 141844.09329999983 441281.91479999945, 141844.28599999845 441281.9539999999, 141844.81799999997 441282.063000001, 141845.0450000018 441282.2349999994, 141845.36899999902 441282.48000000045, 141845.59899999946 441282.65399999917, 141846.27919999883 441282.09860000014, 141857.59600000083 441314.15239999816, 141857.82189999893 441314.6400000006, 141858.12189999968 441315.0683999993, 141858.49159999937 441315.438099999, 141858.9200000018 441315.7380999997, 141859.39389999956 441315.95910000056, 141859.89909999818 441316.0943999998, 141860.4200000018 441316.1400000006, 141860.94090000167 441316.0943999998, 141861.4461000003 441315.95910000056, 141861.9200000018 441315.7380999997, 141862.34840000048 441315.438099999, 141862.71810000017 441315.0683999993, 141863.01810000092 441314.6400000006, 141863.23910000175 441314.1660999991, 141863.37440000102 441313.6609000005, 141863.4200000018 441313.1400000006, 141863.37440000102 441312.6191000007, 141863.2489 441312.14119999856, 141853.40729999915 441284.2659999989))"
krib_legger.23,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Krib,ON,Pannerdensch Kanaal - Nederrijn - Lek,,90CA1D5B-CE9B-42F9-886F-5E905B262556,,,,,,,,0,,"POLYGON ((141674.10860000178 441346.79769999906, 141676.37900000066 441344.3740000017, 141682.5346999988 441338.6761999987, 141666.82239999995 441303.3632000014, 141662.1970999986 441292.9677999988, 141658.3564000018 441284.3359999992, 141646.47899999842 441289.6207000017, 141640.99720000103 441292.059799999, 141629.11980000138 441297.3445999995, 141631.15790000185 441301.9252999984, 141639.48809999973 441320.64719999954, 141650.63430000097 441345.69790000096, 141652.97899999842 441345.368999999, 141656.46700000018 441345.33100000024, 141659.95600000024 441345.2950000018, 141661.7199999988 441345.5469999984, 141662.6666000001 441345.6812000014, 141663.48299999908 441345.7969999984, 141664.22199999914 441346.44000000134, 141664.1009999998 441346.1719999984, 141664.46599999815 441346.3929999992, 141665.11569999903 441346.2655999996, 141685.38910000026 441391.8295999989, 141685.53189999983 441392.1099999994, 141685.83190000057 441392.5384000018, 141686.20160000026 441392.9081000015, 141686.62999999896 441393.20809999853, 141687.10390000045 441393.42909999937, 141687.60909999907 441393.56439999864, 141688.12999999896 441393.6099999994, 141688.65089999884 441393.56439999864, 141689.1561000012 441393.42909999937, 141689.62999999896 441393.20809999853, 141690.05840000138 441392.9081000015, 141690.42810000107 441392.5384000018, 141690.7281000018 441392.1099999994, 141690.94909999892 441391.63610000163, 141691.0843999982 441391.1308999993, 141691.12999999896 441390.6099999994, 141691.0843999982 441390.0890999995, 141690.94909999892 441389.5839000009, 141690.87090000138 441389.3903999999, 141672.88159999996 441348.9598999992, 141672.95899999887 441348.73099999875, 141673.3280000016 441347.631000001, 141674.10860000178 441346.79769999906))"
krib_legger.24,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,997528A0-AF51-4102-A365-1A5EBB01E4CD,,,,,,,,0,,"POLYGON ((197644.2899999991 504258.65900000185, 197644.4360000007 504257.46599999815, 197644.16899999976 504256.0309999995, 197643.80200000107 504255.1959999986, 197642.89200000092 504254.5210000016, 197640.9219999984 504253.86100000143, 197639.91899999976 504253.8420000002, 197638.3990000002 504254.47199999914, 197634.65799999982 504256.2479999997, 197630.87000000104 504257.8779999986, 197629.83100000024 504257.99020000175, 197629.76029999927 504257.9930999987, 197628.95100000128 504257.94299999997, 197628.26900000125 504257.7010000013, 197627.77010000125 504257.36199999973, 197626.74399999902 504258.1090000011, 197632.73099999875 504267.4829999991, 197632.72300000116 504267.8900000006, 197634.24300000072 504267.19000000134, 197634.6490000002 504267.0029999986, 197634.63709999993 504266.9732000008, 197634.7762000002 504266.9360000007, 197634.79300000146 504266.6779999994, 197635.22590000182 504265.7078000009, 197635.29100000113 504265.561999999, 197636.01700000092 504264.48800000176, 197638.12200000137 504263.3579999991, 197641.86899999902 504261.1180000007, 197643.77899999917 504259.6279999986, 197644.2899999991 504258.65900000185))"
krib_legger.25,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,95DDB286-E1AB-419C-A956-A9A932EB7087,,,,,,,,0,,"POLYGON ((197520.46299999952 503775.9789999984, 197519.4299999997 503775.6810000017, 197516.7580000013 503775.65100000054, 197513.44700000063 503775.73999999836, 197512.2259999998 503775.868999999, 197511.6490000002 503775.5, 197510.57299999893 503773.625, 197510.3500000015 503772.7960000001, 197508.39400000125 503772.81700000167, 197509.37900000066 503791.35500000045, 197510.55730000138 503791.24859999865, 197510.6400000006 503790.51999999955, 197510.89200000092 503789.5639999993, 197511.40199999884 503788.1169999987, 197512.1009999998 503787.4519999996, 197512.90199999884 503786.96499999985, 197513.3900000006 503786.5020000003, 197513.41629999876 503786.1939999983, 197513.4690000005 503785.5850000009, 197514.10599999875 503784.72300000116, 197516.0249999985 503783.99599999934, 197518.4759999998 503783.15900000185, 197521.0700000003 503782.2749999985, 197522.94700000063 503781.0309999995, 197523.26099999994 503780.4239999987, 197523.0249999985 503779.34699999914, 197522.37799999863 503777.78599999845, 197521.72300000116 503776.7749999985, 197520.46299999952 503775.9789999984))"
krib_legger.26,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,A8F12525-732B-432C-A6E6-F8A8C5712740,,,,,,,,0,,"POLYGON ((197558.84099999815 504059.5210000016, 197558.8145999983 504059.43499999866, 197557.23999999836 504060.01399999857, 197553.6240000017 504061.37359999865, 197548.14710000157 504063.5960999988, 197547.7820999995 504066.26779999956, 197547.76199999824 504066.4149999991, 197548.65100000054 504067.7280000001, 197550.29399999976 504068.54199999943, 197550.8900000006 504067.9129999988, 197552.14499999955 504067.09800000116, 197553.19799999893 504066.84699999914, 197557.2659999989 504066.13500000164, 197558.35799999908 504065.81599999964, 197559.41000000015 504065.3220000006, 197560.29800000042 504064.9840000011, 197560.92799999937 504064.49599999934, 197561.22100000083 504063.7030000016, 197561.25299999863 504062.8729999997, 197561.00699999928 504061.9990000017, 197560.6649999991 504061.17500000075, 197560.23600000143 504060.80700000003, 197559.7749999985 504060.78400000185, 197559.34699999914 504060.61100000143, 197559.20369999856 504060.39119999856, 197559.0240000002 504060.1160000004, 197558.84099999815 504059.5210000016))"
krib_legger.27,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,89654680-FA3D-401C-8613-AC49F600EE89,,,,,,,,0,,"POLYGON ((197598.2800000012 504165.58300000057, 197597.05299999937 504164.4120000005, 197595.74300000072 504163.6429999992, 197594.8289999999 504163.2520000003, 197593.80600000173 504163.2199999988, 197592.62099999934 504163.6070000008, 197590.65900000185 504164.55900000036, 197589.18200000003 504164.5249999985, 197588.37000000104 504164.3379999995, 197587.62099999934 504163.9129999988, 197586.5249999985 504162.7749999985, 197585.3740000017 504161.40900000185, 197584.53599999845 504160.56700000167, 197584.43809999898 504160.50389999896, 197582.89400000125 504161.44200000167, 197582.4609999992 504161.7049999982, 197583.3999999985 504176.6799999997, 197583.41340000182 504177.2115999982, 197585.28200000152 504176.94299999997, 197585.69289999828 504176.8350000009, 197585.67500000075 504176.6779999994, 197585.6090000011 504175.7019999996, 197585.71330000088 504174.9290000014, 197586.0949999988 504174.3260000013, 197587.92700000107 504173.30900000036, 197588.86899999902 504173.05000000075, 197591.3830000013 504172.3979999982, 197594.4549999982 504171.4780000001, 197596.91299999878 504169.95600000024, 197598.5469999984 504168.8909999989, 197598.9609999992 504168.0219999999, 197598.89400000125 504166.80999999866, 197598.2800000012 504165.58300000057))"
