OBJECTID,DESCR,RSURF_DESC,V_MCDAY,TOTINTENS,PFLOWDAY,PFLOWEVE,PFLOWNI,PFLOWLVDAY,PFLOWLVEVE,PFLOWLVNI,PFLOWLTDAY,PFLOWLTEVE,PFLOWLTNI,PFLOWHTDAY,PFLOWHTEVE,PFLOWHTNI,Shape__Length,GlobalID
1139,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,50.3825348393941,2f05e410-c764-4f55-9e9c-aeea4beb6b0a
1140,Gennerdijk,DAB (Ref.),60,581,7.09,2.57,0.58,94.68,95.48,93.37,4.79,4.07,5.97,0.53,0.45,0.66,187.502210870326,3b7d4291-2651-4588-bb21-1bf713b74596
1141,Gennerdijk,DAB (Ref.),60,575,7.1,2.57,0.58,94.62,95.43,93.31,4.84,4.11,6.02,0.54,0.46,0.67,57.0055996393816,558d88e8-9373-49dc-a362-9a84355f14ee
1142,Gennerdijk,DAB (Ref.),60,583,7.09,2.57,0.58,94.88,95.66,93.62,4.61,3.91,5.74,0.51,0.43,0.64,38.9735316375444,e2c994d5-5de3-4130-806e-ad71584beda8
1143,Gennerdijk,DAB (Ref.),60,608,7.09,2.57,0.58,94.74,95.53,93.46,4.73,4.02,5.89,0.53,0.45,0.65,334.541743014161,d203b223-ac65-434c-aa3a-9e5c17d5f013
1144,Gennerdijk,DAB (Ref.),60,586,7.09,2.57,0.58,94.91,95.68,93.66,4.58,3.89,5.71,0.51,0.43,0.63,30.0091427400588,e2f9dd6e-1219-4708-8a06-856c18364bb5
1145,Gennerdijk,DAB (Ref.),60,597,7.09,2.57,0.58,95,95.76,93.77,4.5,3.82,5.61,0.5,0.42,0.62,94.4769952372141,1b340b05-884e-4ec4-ab32-01f509c146fc
1146,Gennerdijk,DAB (Ref.),60,590,7.09,2.57,0.58,94.94,95.7,93.7,4.55,3.87,5.67,0.51,0.43,0.63,30.0182949435934,9eb3c3e7-1726-49e9-8cb9-4e67367a0061
1147,Gennerdijk,DAB (Ref.),60,592,7.1,2.57,0.58,94.96,95.72,93.72,4.54,3.85,5.65,0.5,0.43,0.63,57.8543143098815,7ec7917e-d563-425f-8a1f-b36fba99f8cc
1148,Stenendijk,DAB (Ref.),60,32,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,29.8619752939369,aadcf36b-e223-4aa6-ac13-09b9d903621d
1149,Stenendijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,29.3106392721079,5cb09062-c1fe-4acc-93e1-d93c5a5e276a
1150,Hogenbergweg,DAB (Ref.),60,582,7.09,2.57,0.58,94.87,95.64,93.61,4.62,3.92,5.75,0.51,0.44,0.64,29.5695459339497,22851854-f5fc-4661-be56-78115eb253e7
1151,Gennerdijk,DAB (Ref.),60,69,7.1,2.6,0.55,98.46,98.7,98.06,1.39,1.17,1.75,0.15,0.13,0.19,37.4930572666404,5f830d65-3aa4-4773-9ed9-69f4f35aa7a6
1152,Gennerdijk,DAB (Ref.),60,66,7.08,2.59,0.55,98.38,98.63,97.96,1.46,1.23,1.84,0.16,0.14,0.2,198.015968736418,01f21a66-cc07-4ed6-99fc-1d2acc15b281
1153,Gennerdijk,DAB (Ref.),60,67,7.09,2.6,0.55,98.4,98.66,97.99,1.44,1.21,1.81,0.16,0.13,0.2,80.9869877526074,f8b4bd8c-f82b-400d-88c8-89dc7b709ab3
1154,Gennerdijk,DAB (Ref.),60,68,7.09,2.6,0.55,98.43,98.68,98.02,1.41,1.19,1.78,0.16,0.13,0.2,29.3593744219028,4dc6299d-7cac-47e9-8ce7-624dfba7e041
1155,Gennerdijk,DAB (Ref.),60,26,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,44.6864096919181,82ec6b9e-2342-4f92-996e-815110765699
1156,Gennerdijk,DAB (Ref.),60,45,7.04,2.58,0.54,100,100,100,0,0,0,0,0,0,56.6930776139462,e149d39d-b0ed-4a59-9865-02ec13a890f4
1157,Gennerdijk,DAB (Ref.),60,4,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,30.0001309381838,499376a1-db74-41bc-8afc-e4ad80356d03
1158,Gennerdijk,DAB (Ref.),60,28,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,37.4945610211165,d02cf8ba-cb5b-4c15-b1c2-b73160ba261b
1159,Doctor H A W vd Vech,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,162.881020185784,29d6fc3b-cc64-4699-9413-81e62b80e904
1160,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,29.7342379983985,3094f9a7-22da-42e6-9a24-5d995c73dd70
1161,Zandvoortweg,DAB (Ref.),60,755,7.08,2.6,0.58,95.62,96.29,94.54,3.94,3.34,4.91,0.44,0.37,0.55,29.9412162367754,a5e7e04b-c176-49fa-9b7e-a72f11d3aa2b
1162,Doctor H A W vd Vech,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,84.0101229589113,e00584de-4594-4e8d-b60f-1cbc95103c39
1163,Doctor H A W vd Vech,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,29.9785665879288,d748ffe5-bd96-48bd-875a-45d5ddabb19f
1164,Doctor H A W vd Vech,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,107.397901621763,c9aa141d-dff7-4e4f-9218-66a027dce47e
1165,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,53.8617804696567,c05ab1f1-b18b-4e33-a3a1-06e6de0fc93e
1166,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,586.48218810752,1c32b784-bbb9-4e80-b01d-69242304f9a0
1167,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,29.9770375689113,c6e60e2f-be5b-45bb-9f88-ec444f2ebf5d
1168,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,70.5038697408637,fd8048a3-5c0f-477a-95b6-52b5c8ff8598
1169,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,160.221069616124,7ddbbf47-8e01-494c-8532-1d1c00dcf6a7
1170,Hogenbergweg,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,389.836699490208,2d60122e-e090-4a3a-9663-e0fbd896436a
1171,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,28.4046245883235,adcdd06a-6fe4-4af1-8531-6e285ff25d41
1172,Hogenbergweg,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,74.8630473620758,f38708fc-1e3e-4d4e-8bf4-a1a267410f68
1173,Zandvoortweg,DAB (Ref.),60,149,7.08,2.57,0.56,97.13,97.57,96.4,2.58,2.19,3.24,0.29,0.24,0.36,27.7381690299142,02c9b7c2-20a0-4f53-93ac-03d31cd7f9c3
1174,Hogenbergweg,DAB (Ref.),60,588,7.09,2.57,0.58,94.92,95.69,93.68,4.57,3.88,5.69,0.51,0.43,0.63,65.5610690669899,82559744-3cef-4695-99a5-315b0d542d34
1175,Zandvoortweg,DAB (Ref.),60,742,7.09,2.57,0.58,95.4,96.1,94.27,4.14,3.51,5.16,0.46,0.39,0.57,76.4405848229803,8e939d7c-6eba-441a-a516-c2e8e8ef43bb
1176,Verkavelingsweg,DAB (Ref.),60,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,80.5774171418577,cc45b510-1520-465e-a115-32a056f985be
1177,Grindweg,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,355.092011413406,96eeab32-8e87-4d92-83b2-13aefdd5632a
1178,Willem Egbertsstraat,DAB (Ref.),30,86,7.1,2.6,0.55,98.76,98.96,98.43,1.12,0.94,1.41,0.12,0.1,0.16,109.671096624494,e7d60751-1e95-4d4b-8c6f-fc78bbd70bb0
1179,EGBERTSSTRAAT,DAB (Ref.),30,200,7.09,2.57,0.56,98.93,99.1,98.66,0.96,0.81,1.21,0.11,0.09,0.13,106.315744803004,5e2ef608-dc7e-42ea-bdd5-6d92e6786850
1180,Stenendijk,DAB (Ref.),60,90,7.12,2.59,0.56,97.63,98,97.02,2.13,1.8,2.68,0.24,0.2,0.3,68.8025850128049,ab56335e-ed9d-4086-b4a7-b9aed71d6121
1181,Stenendijk,DAB (Ref.),30,11,6.85,2.47,0.55,89.96,91.41,87.62,7.81,6.68,9.63,2.23,1.91,2.75,29.8823159198575,b371c1ee-6b5e-4686-8108-6888159fe842
1182,Stenendijk,DAB (Ref.),60,99,7.08,2.57,0.56,96.76,97.26,95.93,2.92,2.47,3.66,0.32,0.27,0.41,29.2811626191947,2297ca92-80a7-4ba9-87f2-00c8f5d69c1d
1183,Stenendijk,DAB (Ref.),60,78,7.05,2.56,0.56,97.24,97.67,96.54,2.48,2.1,3.11,0.28,0.23,0.35,30.1003790858834,32d51af9-d6c6-4572-b4af-816528f820b4
1184,Stenendijk,DAB (Ref.),60,78,7.05,2.56,0.56,97.24,97.67,96.54,2.48,2.1,3.11,0.28,0.23,0.35,29.9801885985046,ba9b4006-9f65-4335-a67b-7c3bb8df6482
1185,Stenendijk,DAB (Ref.),60,76,7.14,2.59,0.56,97.21,97.64,96.49,2.51,2.12,3.16,0.28,0.24,0.35,29.980035491313,31ce8f47-5b95-423a-b7ec-ae6e823e6048
1186,Stenendijk,DAB (Ref.),60,76,7.14,2.59,0.56,97.21,97.64,96.49,2.51,2.12,3.16,0.28,0.24,0.35,182.928870294874,229ade7a-56bd-4f6a-9c59-7d78f1d7acd0
1187,Stenendijk,DAB (Ref.),60,74,7.13,2.59,0.56,97.13,97.57,96.39,2.58,2.19,3.25,0.29,0.24,0.36,39.0542991391473,728e2d51-814a-45a8-bcdd-43e39fe5f7c9
1188,Stenendijk,DAB (Ref.),60,73,7.13,2.59,0.56,97.09,97.53,96.34,2.62,2.22,3.29,0.29,0.25,0.37,74.9687399805978,e46095a0-9f77-44dd-9e49-0dd92de10c55
1189,Stenendijk,DAB (Ref.),60,36,7.12,2.61,0.55,100,100,100,0,0,0,0,0,0,411.064900300235,d9dddf8e-570d-4741-9956-397fb32ade41
1190,Stenendijk,DAB (Ref.),60,34,7.09,2.6,0.55,100,100,100,0,0,0,0,0,0,29.9903271307621,a63c74d5-9418-4765-bc26-e817b2d7ae74
1191,Stenendijk,DAB (Ref.),60,28,7,2.56,0.54,100,100,100,0,0,0,0,0,0,34.5198259226494,5bffcf02-d354-438d-be01-741ebd758634
1192,Stenendijk,DAB (Ref.),60,31,7.05,2.58,0.55,100,100,100,0,0,0,0,0,0,92.9789496405019,fec6c5e8-f1e3-4657-b100-6df453d1cf93
1193,Stenendijk,DAB (Ref.),60,27,6.98,2.56,0.54,100,100,100,0,0,0,0,0,0,71.9323794886401,276334cd-2ac4-4851-a939-de57a281fecf
1194,Stenendijk,DAB (Ref.),60,30,7.04,2.58,0.55,100,100,100,0,0,0,0,0,0,36.0381544506463,d76fd2f4-64fa-47d6-9ec0-3dc0bf0db707
1195,Stenendijk,DAB (Ref.),60,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,131.308788991072,248473a7-4dec-4194-ba83-f0ea35cf69e7
1196,Zijlweg,DAB (Ref.),60,151,7.09,2.58,0.56,97.17,97.61,96.44,2.55,2.15,3.2,0.28,0.24,0.36,56.367384649587,02ad4a63-d9dd-40e8-98d7-ce290fa89192
1197,Hogenbergweg,DAB (Ref.),60,587,7.09,2.57,0.58,94.91,95.68,93.67,4.58,3.89,5.7,0.51,0.43,0.63,46.5016406120401,dd1de271-4944-4271-8ea0-9701512c7805
1198,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,31.058352990781,0d1bf27f-d815-4abb-926d-c9792a96d222
1199,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,47.8630305051503,672753d6-77da-41bd-bf6e-f83eba548b71
1200,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,136.531832941076,a266a158-ccf9-4d13-bfdc-b7f1c2286a17
1201,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,37.4899575714146,33010c54-196d-41af-91e8-1ebef1d404b1
1202,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,29.5657153061312,8b12b8d7-2cb4-433d-a337-4ed8cc5f7e25
1203,Karel Doormanstraat,DAB (Ref.),30,912,7.04,2.68,0.61,94.65,91.32,89.12,5.24,8.59,10.75,0.11,0.09,0.14,15.7904716279784,71daf5d5-7d06-402b-aada-921fc3c1abd6
1204,Doctor H A W vd Vech,DAB (Ref.),30,3393,6.76,3.03,0.84,89.91,95.22,89.9,7.11,3.72,7.82,2.98,1.06,2.28,38.9977067242861,4e858e80-e5e9-4e98-b4a7-2ea481a081aa
1205,Haersterstraat,DAB (Ref.),30,42,7.18,2.63,0.56,100,100,100,0,0,0,0,0,0,61.8897676275905,86e5a0bb-6951-4836-a6d8-778892742d75
1206,Holtenerstraat,DAB (Ref.),30,242,7.09,2.61,0.56,99.12,99.26,98.89,0.79,0.67,1,0.09,0.07,0.11,35.9957397429065,fd1cdc50-4388-4d73-ab6e-20ebc3929262
1207,Holtenerstraat,DAB (Ref.),30,210,7.11,2.58,0.56,98.99,99.14,98.72,0.91,0.77,1.15,0.1,0.09,0.13,38.644245460868,8176fe4e-1e3d-4c23-81f9-ef7c72a86aae
1208,Ruitenstraat,DAB (Ref.),30,341,7.09,2.61,0.56,98.43,98.68,98.03,1.41,1.19,1.77,0.16,0.13,0.2,26.0632476308149,4afecf44-78bb-4e8f-b752-304b44cce24e
1209,Ruitenstraat,DAB (Ref.),30,357,7.08,2.61,0.56,98.5,98.73,98.12,1.35,1.14,1.69,0.15,0.13,0.19,14.0576027464249,8bf55c4c-ad5b-46a9-98b1-1fe6c71cc021
1210,Holtenerstraat,DAB (Ref.),30,279,7.1,2.61,0.56,98.86,99.03,98.56,1.03,0.87,1.3,0.11,0.1,0.14,45.0024603022116,b3eab335-e832-4419-afbc-6a92af836df5
1211,Prinses Marijkestraa,Klinkers,30,345,7.09,2.61,0.56,98.77,98.96,98.44,1.11,0.94,1.4,0.12,0.1,0.16,40.4104154436996,ce7617f4-38d1-4356-8c87-0de7600f656f
1212,Prinses Marijkestraa,Klinkers,30,630,7.09,2.59,0.57,98.81,99,98.51,1.07,0.9,1.34,0.12,0.1,0.15,55.8203515132031,abb930e9-1e21-4038-918e-45f355793a31
1213,Ruitenstraat,DAB (Ref.),30,144,7.12,2.59,0.56,99.27,99.38,99.07,0.66,0.56,0.84,0.07,0.06,0.09,156.98439993229,a7c042d6-9a57-41dd-9bdd-5ab3164d18e8
1214,Ruitenstraat,DAB (Ref.),30,211,7.11,2.58,0.56,97.98,98.29,97.46,1.82,1.54,2.29,0.2,0.17,0.25,90.948975097657,2d85870a-2676-46c7-b128-348b9b45b811
1215,Ruitenstraat,DAB (Ref.),30,375,7.09,2.61,0.56,98.58,98.8,98.21,1.28,1.08,1.61,0.14,0.12,0.18,36.9252552136248,328280c3-d215-44fb-b624-e5b912b00f82
1216,Streukelerstraat,DAB (Ref.),30,124,7.11,2.58,0.56,99.14,99.28,98.91,0.77,0.65,0.98,0.09,0.07,0.11,67.2298330867539,53852b64-ea8b-4dda-b5da-6c1faa313f3c
1217,Holtenerstraat,DAB (Ref.),30,148,7.08,2.57,0.56,98.56,98.78,98.18,1.3,1.1,1.64,0.14,0.12,0.18,71.6267250339972,3ecf7c9b-0fae-4e2c-837f-0aefb9598537
1218,Doornstraat,Klinkers,30,106,7.11,2.58,0.56,99,99.16,98.73,0.9,0.76,1.14,0.1,0.08,0.13,129.265833291682,7f72e67b-b884-4e89-be07-b28a0f8fc2b1
1219,Streukelerstraat,DAB (Ref.),30,159,7.11,2.58,0.56,99.33,99.43,99.16,0.6,0.51,0.76,0.07,0.06,0.08,89.7745194471639,31f22db5-b326-402f-b221-0b42e24105a2
1220,Holtenerstraat,DAB (Ref.),30,180,7.12,2.59,0.56,98.82,99,98.51,1.06,0.9,1.34,0.12,0.1,0.15,48.0123936436961,876e2120-311d-4592-b057-0ecc4c745006
1221,Holtenerstraat,DAB (Ref.),30,213,7.11,2.58,0.56,99,99.16,98.73,0.9,0.76,1.14,0.1,0.08,0.13,37.4908188281179,a3c4aad8-39a4-4dbf-a72b-4fc2326c600e
1222,Doornstraat,Klinkers,30,11,6.85,2.51,0.53,100,100,100,0,0,0,0,0,0,27.6901779144881,382bab2d-795a-41fe-8fbd-9fe83294030b
1223,Doornstraat,Klinkers,30,28,7,2.56,0.54,100,100,100,0,0,0,0,0,0,31.9948940275433,24c6114c-248d-48eb-a24d-a3ad247f553f
1224,Ruitenstraat,DAB (Ref.),30,47,7.06,2.58,0.55,100,100,100,0,0,0,0,0,0,68.2175041783538,acc977b9-ff5b-467f-a6da-94895d3cb0d6
1225,Ruitenstraat,DAB (Ref.),30,93,7.13,2.61,0.55,98.86,99.03,98.56,1.03,0.87,1.3,0.11,0.1,0.14,92.4414615150189,4e562bde-abe0-4bc4-8cd1-58a10d1da512
1226,Streukelerstraat,DAB (Ref.),30,224,7.1,2.58,0.56,99.04,99.2,98.8,0.86,0.72,1.08,0.1,0.08,0.12,59.5706125727279,f33ef3b8-3c9d-4ca5-8a42-a613e6bec587
1227,Gennerstraat,Klinkers,30,195,7.11,2.58,0.56,98.91,99.08,98.62,0.98,0.83,1.24,0.11,0.09,0.14,146.753363271972,3269638d-6847-4158-8e66-9430f8295c7b
1228,Prinsenstraat,Klinkers,30,499,7.09,2.59,0.57,98.93,99.1,98.66,0.96,0.81,1.21,0.11,0.09,0.13,74.4444771611758,4c6cfd21-33c8-40af-b770-8e5339b753f3
1229,Prinsenstraat,Klinkers,30,290,7.09,2.61,0.56,99.27,99.38,99.07,0.66,0.56,0.84,0.07,0.06,0.09,82.4535448729119,90d2dd51-b20e-4eae-b706-bc97ddf13c1c
1230,Prinsenstraat,Klinkers,30,639,7.09,2.59,0.57,99,99.16,98.74,0.9,0.76,1.13,0.1,0.08,0.13,92.2896750816564,5b31bbed-aa2a-47c9-9c2a-08217aab8f50
1231,Fisselerstraat,Klinkers,30,102,7.09,2.6,0.55,98.96,99.12,98.68,0.94,0.79,1.19,0.1,0.09,0.13,68.9067669208773,4d5b5a6d-93a1-4d48-872e-9a0db160ceba
1232,Prinsenstraat,Klinkers,30,259,7.09,2.61,0.56,99.18,99.3,98.96,0.74,0.63,0.94,0.08,0.07,0.1,67.5031758479327,f5ec93ad-e0b4-4eb1-8b86-bc48c5f3f928
1233,Prinsenstraat,Klinkers,30,225,7.1,2.58,0.56,99.06,99.2,98.8,0.85,0.72,1.08,0.09,0.08,0.12,35.9509158760607,09ae4543-2ee1-4bc2-b4f8-b97772a258fe
1234,Prinsenstraat,DAB (Ref.),30,219,7.09,2.58,0.56,99.02,99.18,98.77,0.88,0.74,1.11,0.1,0.08,0.12,9.17649954933367,70603c15-4214-4562-b11f-b046c0d90b40
1235,Sportlaan,Klinkers,30,111,7.13,2.59,0.56,99.04,99.19,98.79,0.86,0.73,1.09,0.1,0.08,0.12,54.9648862061987,fee5f60b-886f-4594-ad71-775fea4859d2
1236,Karel Doormanstraat,Klinkers,30,2145,6.89,3.41,0.46,94.48,97.45,97.34,4.19,1.46,1.33,1.33,1.09,1.33,122.830212322364,c2b01c58-1576-426f-a244-34a73fceda3e
1237,Karel Doormanstraat,Klinkers,30,2145,6.89,3.41,0.46,94.48,97.45,97.34,4.19,1.46,1.33,1.33,1.09,1.33,62.3244185137464,a0a3f3b7-4979-4d43-99f8-ef0089a3af74
1238,Doctor H A W vd Vech,DAB (Ref.),30,2007,6.68,3.98,0.49,93.9,95.4,94.5,4.3,3.3,5.5,1.8,1.3,0,172.431887292717,ff4c7463-708c-4354-89cd-e80c6336d931
1239,Doctor H A W vd Vech,DAB (Ref.),30,97,6.65,3.37,0.85,58.4,42.18,35.61,41.6,57.82,64.39,0,0,0,17.8064853787561,f580b727-3849-40e1-93de-27ad3ee3aa8f
1240,RUSSELLSTRAAT,Klinkers,30,89,7.11,2.61,0.55,98.8,98.99,98.49,1.08,0.91,1.36,0.12,0.1,0.15,64.4936303238807,a3646658-36bf-4ef0-82d0-9fd57816333b
1241,Tijlswegje,DAB (Ref.),30,803,7.08,2.6,0.58,99.07,99.21,98.83,0.84,0.71,1.05,0.09,0.08,0.12,14.0459753463253,98141d06-5a76-43a8-ab41-a4d22031d5e1
1242,Kiliaen van Renssela,Klinkers,30,53,7.11,2.58,0.56,95.98,96.59,94.97,3.62,3.07,4.53,0.4,0.34,0.5,92.7037117727087,162086cf-7fd2-4413-83b5-236a184eaf42
1243,Tijlswegje,DAB (Ref.),30,243,7.1,2.56,0.57,91.67,92.89,89.68,6.79,5.8,8.41,1.54,1.31,1.91,38.2603372410193,40d9992e-fb6b-4961-9d9e-7d7fa83f7c8f
1244,Tijlswegje,DAB (Ref.),30,239,7.1,2.56,0.57,91.96,93.15,90.04,6.62,5.64,8.2,1.42,1.21,1.76,70.677761939224,79201905-21ea-49df-a8c2-2daaac82e398
1245,Sportlaan,Klinkers,30,170,7.09,2.58,0.56,98.74,98.94,98.41,1.13,0.95,1.43,0.13,0.11,0.16,51.040584899104,6bd30e7a-67d6-486f-8700-1727f0572958
1246,Tijlswegje,DAB (Ref.),30,463,7.09,2.59,0.57,99.08,99.22,98.83,0.83,0.7,1.05,0.09,0.08,0.12,27.4974588529662,063214bf-7ff3-4655-999d-a258aba6ffa9
1247,Sportlaan,Klinkers,30,356,7.08,2.61,0.56,99.1,99.24,98.87,0.81,0.68,1.02,0.09,0.08,0.11,85.2682286464582,786926ac-8549-4f43-b15a-6a3daa43e4da
1248,Het Gasthuysland,DAB (Ref.),30,511,7.09,2.59,0.57,98.96,99.12,98.69,0.94,0.79,1.18,0.1,0.09,0.13,69.8762959397968,6af679f0-51c1-48bc-8deb-335580f764bb
1249,Prinses Marijkestraa,Klinkers,30,696,7.09,2.59,0.57,98.78,98.97,98.46,1.1,0.93,1.39,0.12,0.1,0.15,25.3563750328245,c47a975b-3648-4bfa-831b-de482a160a98
1250,Prinses Marijkestraa,Klinkers,30,1433,7.03,3.01,0.45,92,95.7,93.9,5.3,3.1,4.1,2.7,1.2,2,62.4253311883063,61bf511f-4442-4db7-b0a6-4e47060d7fc9
1251,Karel Doormanstraat,Klinkers,30,2145,6.89,3.41,0.46,94.48,97.45,97.34,4.19,1.46,1.33,1.33,1.09,1.33,35.8218247022677,300e8970-3ce0-4f81-bcde-dcebfd6265de
1252,Prinses Marijkestraa,Klinkers,30,687,7.09,2.59,0.57,98.76,98.96,98.43,1.12,0.94,1.41,0.12,0.1,0.16,49.9709306079589,92d20610-2dc4-43b5-8ffb-7ae76345cc2d
1253,Stenendijk,DAB (Ref.),30,18,7.12,2.59,0.56,94.09,94.98,92.63,5.32,4.52,6.63,0.59,0.5,0.74,61.3531436714784,b75d8743-5974-4cab-baa6-bc7327376841
1254,Sportlaan,DAB (Ref.),30,1433,7.03,3.01,0.45,92,95.7,93.9,5.3,3.1,4.1,2.7,1.2,2,35.4803252531609,8214b2f1-f214-46e9-a107-7877e180b45d
1255,Sportlaan,Klinkers,30,293,7.09,2.61,0.56,99.27,99.39,99.08,0.66,0.55,0.83,0.07,0.06,0.09,61.2440703808294,61b92b4a-d855-4f48-ab05-b59ede5f779b
1256,Fisselerstraat,Klinkers,30,51,7.09,2.6,0.55,100,100,100,0,0,0,0,0,0,31.4011098274759,e3e5e49a-278b-4b6e-959d-b697dfa39cb6
1257,Stenendijk,DAB (Ref.),60,104,7.1,2.58,0.56,96.92,97.4,96.13,2.77,2.34,3.48,0.31,0.26,0.39,42.7890958795197,f6ecea87-8ddc-4ac7-8f2e-93b55ae9fe0e
1258,Fisselerstraat,Klinkers,30,88,7.11,2.6,0.55,98.79,98.98,98.48,1.09,0.92,1.37,0.12,0.1,0.15,71.9777658946107,d1c1b0df-ea25-4a83-b193-d42f88e10f33
1259,Stenendijk,DAB (Ref.),60,105,7.11,2.58,0.56,96.96,97.42,96.18,2.74,2.32,3.44,0.3,0.26,0.38,63.0069676352785,4bb0acfc-0767-4b43-bfa4-b418424990a4
1260,Karel Doormanstraat,Klinkers,30,2145,6.89,3.41,0.46,94.48,97.45,97.34,4.19,1.46,1.33,1.33,1.09,1.33,44.3275421195939,be72956a-9665-47ba-a9b2-fd9f85ad160b
1261,Klinkerweg,DAB (Ref.),60,81,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,45.0067314228016,76dcd581-9354-45f2-a60c-504a9fbbe452
1262,Klinkerweg,DAB (Ref.),60,15,7.03,2.58,0.54,100,100,100,0,0,0,0,0,0,133.4880255102,ef9a33d6-db1e-4753-8582-3462715b9add
1263,Klinkerweg,DAB (Ref.),60,7,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,81.8358496145324,fa7a741c-79d1-4c85-b492-457d0514da2f
1264,Glinthuisweg,DAB (Ref.),60,349,7.11,2.54,0.58,90.85,92.18,88.7,7.28,6.22,8.99,1.87,1.6,2.31,29.9640775232017,4b32b6dc-a739-40e5-93e2-f454075a6b37
1265,Glinthuisweg,DAB (Ref.),60,367,7.1,2.57,0.58,91,92.31,88.89,7.19,6.14,8.88,1.81,1.55,2.23,197.897603575117,61eb64fc-ed91-4ea4-bfe9-97a68f587e2b
1266,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,46.1076874132417,70c5ad18-3c42-42a9-8dbb-3690bf1867a8
1267,Verkavelingsweg,DAB (Ref.),60,2708,6.73,3.06,0.88,91.65,94.82,92.18,4.97,3.57,5.58,3.38,1.6,2.24,41.4266246831272,13e2d190-496a-4aa8-9739-29f94bf6f0dc
1268,Glinthuisweg,DAB (Ref.),60,257,7.1,2.54,0.58,87.14,88.95,84.26,9.45,8.12,11.56,3.41,2.93,4.18,37.5067254136018,42070d21-2118-4cf1-9db2-c98cbf4334ac
1269,Glinthuisweg,DAB (Ref.),60,251,7.09,2.54,0.58,86.81,88.65,83.88,9.63,8.29,11.77,3.56,3.06,4.35,30.0191630800495,fecfc3e4-f1f8-46cc-8e9e-5ef3538255fc
1270,Glinthuisweg,DAB (Ref.),60,246,7.11,2.54,0.58,86.16,88.08,83.1,10,8.61,12.21,3.84,3.31,4.69,107.994951352654,b84cd56d-1580-4542-b4b7-f090df3ff146
