OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1426,W,2715/2717,Benoemd,,,,,,,,,fc7547a9-ae7e-4263-a4e0-78984061a0a5,0.882427,"0,882427",0.891723,"0,891723",35.525541,"35,525541",35.534867,"35,534867",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,69088f7d-3aaa-4e90-b9a7-6d3be82c09f6,2621V,
1427,W,602,Benoemd,,,,,,,,,46acb0e9-9d75-4fc0-b892-3d5f6db1a82c,0.401585,"0,401585",0.438055,"0,438055",300.334582,"300,334582",300.370846,"300,370846",837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,0f001bf2-cf3b-44bc-b3b6-645d7eb9cdb1,601L,
1428,W,951B,Benoemd,,,,,,,,,0e0c2bdf-3932-4651-bfd8-79df6a4f5289,0,"0,000000",0.0045,"0,004500",43.988233,"43,988233",43.992687,"43,992687",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,e81ac5bd-2385-4441-b341-25bca75a8d60,951BV,
1429,W,243A,Benoemd,,,,,,,,,a44892b5-8085-4a94-8aa5-f46ef8113c61,0,"0,000000",0.052121,"0,052121",69.649934,"69,649934",69.701856,"69,701856",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,fcae7600-5676-4984-9d58-dac9e36e2684,243AR,
1430,W,52A/52B,Benoemd,,,,,,,,,272ebe83-1498-4fcc-9c98-bf67becf3691,0,"0,000000",0.009975,"0,009975",300.788016,"300,788016",300.797913,"300,797913",817,g,817,817_g,Vlissingen Sloehaven,Eupwo-Qh,Europaweg Oost - Quarleshaven ,752fb3ca-86d2-4f02-b592-d553a9b34338,52AS,
1431,W,111,Benoemd,,,,,,,,,2e64d88a-170d-4591-a99a-6c8713c22a94,0.282575,"0,282575",0.31664,"0,316640",304.221835,"304,221835",304.250404,"304,250404",470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",df35f95e-d26d-41b8-a2ea-ec8cde56c843,110R,
1432,S,205,Benoemd,Lichtsein,STOOTJUK,212,SJ_209L,6c1f56f8-0f9f-472f-afdf-a92c8812b0a8,e99c6a03-d977-4527-9575-ac39c2e5f9d1,492e78ac-8f75-406a-88f6-5d1ba9001709,8e678679-e926-585b-ff8c-74e5a6230052,,0.149024,"0,149024",0.221756,"0,221756",3.961988,"3,961988",4.033277,"4,033277",124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,a96624f6-c9b4-404f-b6ae-d85dc5022c7b,209L,124_209L_3.8
1433,S,w19L-s70,Pseudo,WISSEL_GW,Lichtsein,19,611,b24d2566-3483-4c2e-b908-d4dad7d2f691,0fd7ad46-7a75-4763-b8ae-0530a7a2fdd6,a54b069e-63c4-4e12-b7f2-9c6b931cdaab,c05d2c32-b785-4283-a3ef-a0afdf557f1f,,0.034089,"0,034089",0.079857,"0,079857",201.078857,"201,078857",201.123991,"201,123991",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,6df14203-4730-4bc6-a9a2-1d9a73757309,19L,804_19L_201.0
1434,W,477A,Benoemd,,,,,,,,,e935f916-01b5-452e-a9f6-6e06b229e02f,7.492239,"7,492239",7.528709,"7,528709",47.844376,"47,844376",47.880338,"47,880338",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,0939c41d-9a6d-4811-9f7b-3995c2add5ee,295AL,
1435,W,1151B,Benoemd,,,,,,,,,c61716f0-9870-4b74-88aa-3a0387b06daf,0,"0,000000",0.0045,"0,004500",39.382532,"39,382532",39.387163,"39,387163",617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,e4c6c420-bb52-43ee-add8-6e1e170f9247,1151BV,
1436,W,919,Benoemd,,,,,,,,,d98bb4dd-2bfe-4c88-8e09-28f6fe5aec30,0,"0,000000",0.0039,"0,003900",76.318874,"76,318874",76.322695,"76,322695",486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,cfd99e1c-2099-4947-9f7c-0fe45d6e0bd8,919V,
1437,W,1115A/1117,Benoemd,,,,,,,,,c7e072c7-3d8b-40d7-87c0-1f066f7f905f,0.009975,"0,009975",0.02301,"0,023010",0.653038,"0,653038",0.640005,"0,640005",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,2a5bf217-cd5e-4a23-bd35-98360d65c3c9,1117T,
1438,W,161,Benoemd,,,,,,,,,64bbdab2-dce8-440f-9c8c-e9ab6e9025d5,0,"0,000000",0.058132,"0,058132",57.45667,"57,456670",57.514718,"57,514718",522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,3551b61f-9a96-4f5b-b317-b9f53f5424e1,161L,
1439,W,X0251,Benoemd,,,,,,,,,894604c9-789f-450a-92de-7e559ef8b729,0,"0,000000",0.027977,"0,027977",103.043226,"103,043226",103.070867,"103,070867",468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",cff2c9d2-3cb7-4a40-9d38-4e9513f8f9c6,X0251R,
1440,S,SJ_403L-w403L,Pseudo,STOOTJUK,WISSEL_GW,SJ_403L,403,c6cb55a4-6749-4255-8fe1-8836772a10ce,68dd2f32-86a0-442a-bf9d-2a1c3157966d,4ccb2517-22b9-4ac0-9b90-e85a6db038ec,cb96f607-4fb9-4e48-a828-ac2a238128ee,,0.209641,"0,209641",0.031745,"0,031745",450.1815,"450,181500",450.351474,"450,351474",470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ",d1b737fa-7f21-4213-9055-01cb373ab0f2,403L,470_403L_450.4
1441,S,QK,Benoemd,Lichtsein,Lichtsein,1106,1114,7fc42055-7b86-4061-ac73-1b815c5418b1,5767ae57-0318-4113-9560-434469512486,c5575509-d7b2-40f0-8fd3-5636e8d4d6f1,5ab051c2-f206-3b68-adf7-57e0468030d4,,1.152421,"1,152421",1.95458,"1,954580",91.838707,"91,838707",92.638932,"92,638932",118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,ee5e77a3-2721-4bda-82b4-b0f0f9d299b0,1095V,118_1095V_90.7
1442,W,1111/1113A,Benoemd,,,,,,,,,2d6a302f-518c-49aa-b1d2-cbee7e1523b2,0,"0,000000",0.009976,"0,009976",0.663175,"0,663175",0.673185,"0,673185",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,34bb3a95-aad0-479d-af69-2d11fc759e7e,1113AT,
1443,S,w43L-w49L,Pseudo,WISSEL_GW,WISSEL_GW,43,49,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,abba9a34-99dd-4c68-af13-2e2b90209fe7,768a6a59-13e6-4e6d-b3c1-5f0b0d0ad1c9,158879cc-2b68-a9fe-e070-89c5d208e677,,0.034065,"0,034065",0.041969,"0,041969",30.666154,"30,666154",30.673871,"30,673871",129,,129,129__,Terneuzen Aansl. - Terneuzen,Fsz-Tnz,Zelzate (B) - Terneuzen ,ff9dab52-7c19-40a3-9338-37dd43caf3d6,43L,129_43L_30.6
1444,W,255B,Benoemd,,,,,,,,,73eef606-b71f-4a94-b7df-4d46a7ef31f5,0.214698,"0,214698",0.27584,"0,275840",41.511924,"41,511924",41.572771,"41,572771",046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,5954162e-d763-44e2-8b31-9bb5387d7e50,251AL,
1445,W,13,Benoemd,,,,,,,,,c8d922b0-75c8-4ddd-8aa0-c3197602b6c6,0,"0,000000",0.03647,"0,036470",79.878682,"79,878682",79.842113,"79,842113",501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,6134d149-4106-4d51-9855-aa8b4a24ce91,13R,
1446,S,sFN-sFP,Pseudo,Stop Marker Board,Stop Marker Board,2114,2116,ccb1d2e4-bf43-45d4-b868-9ed2e5326532,e77599f4-7822-4088-bfbd-4df4a0989414,a58f0d6c-f3c4-46eb-af50-cb793e48b835,e6a20b58-71a2-f9e5-19b9-4d73c62c8700,,26.300499,"26,300499",26.352073,"26,352073",128.387995,"128,387995",128.439682,"128,439682",166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,0f89aac1-6046-4884-a89b-a7bc19966ef7,393BV,114_393BV_102.0
1447,W,349A/349B,Benoemd,,,,,,,,,8a70d6cc-c0e4-4df6-8243-46b833dcb891,0.160383,"0,160383",0.170359,"0,170359",36.191535,"36,191535",36.202144,"36,202144",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,7f89a423-6301-48ca-b87f-50177a9b7eaf,345AS,
1448,W,85B/87A,Benoemd,,,,,,,,,b9611d6f-9389-4c1e-8800-af311424132f,0.031683,"0,031683",0.041657,"0,041657",25.717039,"25,717039",25.726826,"25,726826",550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,aafd4792-8e6b-41df-8431-cac5745c5ed9,85AP,
1449,W,903,Benoemd,,,,,,,,,c2d14682-2438-4b93-b07b-d27506d7b730,0,"0,000000",0.049821,"0,049821",70.242789,"70,242789",70.291942,"70,291942",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,d7ee5a59-36ad-4940-b2a4-a50eb666d4ec,903R,
1450,W,959,Benoemd,,,,,,,,,280b10e1-b970-4d47-b45b-33a2d9217584,0.531068,"0,531068",0.535568,"0,535568",100.532342,"100,532342",100.536823,"100,536823",801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,46c08c82-7005-4b9d-9aef-02a100053795,901L,
1451,S,w1301AL-sSR,Pseudo,WISSEL_GW,Lichtsein,1301A,1320,b0b7d947-9806-49b4-ac20-4a008a1dc394,070ad933-584c-4686-8799-caab8c27cdd6,8c9339ca-900b-4e04-93fa-37c175414cc5,4ac23bc1-f9b3-1065-cf4a-c9f17560ea0a,,0.672617,"0,672617",0.63386,"0,633860",78.327432,"78,327432",78.360586,"78,360586",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,33bb87cd-7a92-4d8a-b5e6-491e5141bd9b,481L,525_481L_79.0
1452,W,435,Benoemd,,,,,,,,,a2366177-146e-4c07-9b68-19ff7416c52e,0.507493,"0,507493",0.568649,"0,568649",7.665825,"7,665825",7.605003,"7,605003",226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,bbc36a58-8e14-4c5b-9b3e-ce461cce141a,425L,
1453,W,K4061/4063,Benoemd,,,,,,,,,e85ac7f9-ba63-4deb-b03a-3fc52bdece67,0.017917,"0,017917",0.020375,"0,020375",0.830575,"0,830575",0.832929,"0,832929",926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,06df2a63-7510-4afa-896d-390bded6560f,4061S,
1454,S,sKJ3-sKJ4,Pseudo,Stop Marker Board,Stop Marker Board,4720,4726,2d237eb0-7bbb-4153-be2a-9d3563af14ad,3eb56fb1-afbb-40f9-acac-13829a930ef9,5e27d63f-91e0-4b57-b307-483dfd23b33e,a9d9e2ec-25c5-596b-4d76-3d65d787ad5c,,6.742599,"6,742599",8.113596,"8,113596",95.999242,"95,999242",97.370546,"97,370546",158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,ccf746c5-2d2c-4d97-91c3-0d4b223f771d,4481L,512_4481L_89.3
1455,S,sMQ-sMR,Pseudo,Stop Marker Board,Stop Marker Board,2132,2138,d6d9bdf5-3324-4033-8ccb-b7a73223a64d,1af3a391-8b76-43f9-842c-7d2664764b0d,93c6d213-dd23-47eb-a0f4-80a4a6b2fd06,ee48e124-70e6-89d2-9a4d-38c24339f4bd,,30.552684,"30,552684",30.618361,"30,618361",132.540672,"132,540672",132.60633,"132,606330",166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,c12fec12-ff50-4ccb-9f2f-f810762bf523,393AL,540_393AL_101.9
1456,S,GD,Benoemd,WISSEL_GW,WISSEL_GW,157,165,e43815da-d46b-4485-8b74-63feeb378569,f4d0422a-32f9-4870-9ba9-7b7b213dc258,4f0a4bda-e516-4e14-b7b7-02ce81c134b0,04653166-0696-271f-b10b-470ff14116d6,,0.0039,"0,003900",0.177359,"0,177359",4.924705,"4,924705",5.1,"5,100000",007,,7,007__,Sauwerd - Winsum,Swd-Rd,Sauwerd - Roodeschool ,78d06f78-62f9-48e9-8d60-e8a60adb99a7,157V,007_157V_4.9
1457,W,419,Benoemd,,,,,,,,,9a239af5-e494-4c5d-8ec7-433e14195e56,0,"0,000000",0.0039,"0,003900",10.372832,"10,372832",10.376739,"10,376739",510,b,510,510_b,Elst,Ah-Vl,Arnhem - Venlo ,21d55ea5-d067-4a1c-9779-bb3e7292751f,419V,
1458,W,21BU,Benoemd,,,,,,,,,a759f0ad-990b-4531-ba5f-f13ed3fda855,0.042785,"0,042785",0.085571,"0,085571",75.181449,"75,181449",75.224176,"75,224176",788,,788,788__,Roosendaal Grens - Essen (B),Esn-Np,Essen (B) - Nispen ,c7c1fb75-0ce5-4991-9871-e7f9c6f355ce,21AUR,
1459,W,215/217A,Benoemd,,,,,,,,,79b2f4fc-f794-4668-aba7-f68fd015360e,0.009975,"0,009975",0.025989,"0,025989",1.172636,"1,172636",1.18835,"1,188350",520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,dab3655e-5cb5-4b39-aec7-7e7a9b7d3f42,217AT,
1460,W,1277A,Benoemd,,,,,,,,,6a823bde-e604-49cb-af86-9089e432f34f,0,"0,000000",0.033176,"0,033176",200.573159,"200,573159",200.606219,"200,606219",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,dc98daea-d68e-4fea-a774-a8729958341f,1277AL,
1461,W,44,Benoemd,,,,,,,,,534aab5a-2b62-4165-a1b8-eb23e860d87a,0,"0,000000",0.0045,"0,004500",119.92565,"119,925650",119.921171,"119,921171",817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,8acf42f8-5e93-4cff-a248-2562d6416a88,44V,
1462,W,1375B,Benoemd,,,,,,,,,d6ee69f2-8c0d-48c2-9b62-029af0e97b46,0.094585,"0,094585",0.15574,"0,155740",54.384297,"54,384297",54.445443,"54,445443",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,4433760d-b36c-4105-9972-2c2457a197de,1375AL,
1463,S,w221R-w331R,Pseudo,WISSEL_GW,WISSEL_GW,221,331,0b240be0-3812-4568-8c92-dabfb1a88f53,459393aa-06b5-4160-9ae4-6b4d99e43ad2,4960795a-334b-4e47-904b-967fc46ec8f2,f6299a8c-5860-15b9-57c3-62066fcedbb2,,0.034089,"0,034089",0.041229,"0,041229",17.263186,"17,263186",17.270315,"17,270315",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",2ecdf903-42b8-4fad-b3bf-a013ccd123ea,221R,950_221R_17.2
1464,W,51B/59A,Benoemd,,,,,,,,,46de99c5-d145-4184-b3b2-67f1d573daac,0,"0,000000",0.009975,"0,009975",18.228771,"18,228771",18.238487,"18,238487",504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,8c3024cd-3ffd-48e5-a734-4fa4cd13f70b,59AP,
1465,W,X0036,Benoemd,,,,,,,,,e039f259-efa8-457f-9daf-ec6601a572fd,0,"0,000000",0.022834,"0,022834",103.886879,"103,886879",103.86416,"103,864160",467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",1d59f88c-5bad-4ba4-888e-b6ef2e8abb1b,X0036R,
1466,S,w3BV-w5AV,Pseudo,WISSEL_GW,WISSEL_GW,3B,5A,97c6a090-a1d9-434f-a5f9-28b88136ac84,d239fae1-4892-4fc5-968a-57d28823dbab,8d3f54a5-f782-4de5-9256-a39fd6d97cd6,cd3998be-be2f-92c1-c3ac-d3d15a203736,,0.004501,"0,004501",0.0699,"0,069900",31.807224,"31,807224",31.872371,"31,872371",626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,c232cb22-7475-4fa2-a0c7-4f9edc31c1aa,3BV,626_3BV_31.8
1467,W,2007,Benoemd,,,,,,,,,984fe3a6-7e9f-4dfe-b5a8-582b089f944d,0.040237,"0,040237",0.080473,"0,080473",39.614708,"39,614708",39.654699,"39,654699",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,6fd5adee-aab1-4cf8-bc9e-7e9d26e43f59,2005L,
1468,S,KR,Benoemd,Lichtsein,Lichtsein,1056,1062,37eab49b-3a13-4fb0-ac0e-6213be3d61f0,9ca071b9-7b68-4d72-8e10-c23a92670b00,c4e2254e-5e9e-4612-9605-d81186473f09,78eb6527-8754-dabe-a776-31788587a2fe,,1.608168,"1,608168",2.078598,"2,078598",11.241416,"11,241416",11.713003,"11,713003",532,,532,532__,Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,bb642256-82b5-4a6e-a3ed-213fa087aeb6,1025AL,099_1025AL_6.2
1469,W,1561,Benoemd,,,,,,,,,8fa52748-7e32-4e82-84ca-1d4aefc00659,0.004264,"0,004264",0.040735,"0,040735",1.797517,"1,797517",1.829677,"1,829677",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,a5be1e5f-7934-43a6-9cea-90f0a5a38372,1559V,
1470,S,s702-w413L,Pseudo,Lichtsein,WISSEL_GW,412,413,facfc5e7-8a13-4d73-bd11-8be8b5c019d9,398606af-98e3-4aea-95db-0445b6af9142,3df479e4-8158-44d0-bcdc-e21b69ebed96,1c6f9d87-cf53-6d67-7bcd-a957a9a4c7ca,,0.3979,"0,397900",0.465965,"0,465965",6.08001,"6,080010",6.147635,"6,147635",205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,f7e54c7d-37db-47cd-9cc1-a001650a3fa0,403R,205_403R_5.7
1471,W,925,Benoemd,,,,,,,,,72b030ce-ab0e-4b0e-8ee8-fd85a82bfa6a,0.02515,"0,025150",0.05838,"0,058380",22.222275,"22,222275",22.255798,"22,255798",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,e4adcab8-47d8-45b8-87d4-3d5595dd5f66,901AS,
1472,S,s606-w1107AL,Pseudo,Lichtsein,WISSEL_GW,1106,1107A,4bc52a45-44f3-42bd-92c2-9a906dcfc275,4650681a-f8b8-41ce-aaf5-aa08142620d4,4818a69f-3944-4278-90a7-245c16bbb630,8d7718c0-2f15-ca01-8ce0-39b059a19ed6,,0.047166,"0,047166",0.036493,"0,036493",1.021456,"1,021456",1.032134,"1,032134",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,bd983faa-2be1-49c3-b982-9ca13b107657,1107AL,073_1107AL_1.1
1473,W,31,Benoemd,,,,,,,,,46f10115-bb0c-4ca9-a6a8-902c688f1a18,0,"0,000000",0.0045,"0,004500",60.454449,"60,454449",60.458949,"60,458949",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,3b091dc5-272b-496d-b559-33874646bc00,31V,
1474,S,316,Benoemd,WISSEL_GW,WISSEL_GW,658,922,d020a8f5-1428-45a9-88ef-48c4ab9aa96a,0fcc6463-ceb3-4473-a651-b4fc5c46feb0,20f99337-1c2e-4620-85e6-ba20862cdb1d,ee980571-393e-9fc4-105f-62d1d5c23fab,,0.034065,"0,034065",0.609301,"0,609301",7.24234,"7,242340",6.665762,"6,665762",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",b6a8f817-05c3-438d-ab86-a92382158071,658R,950_658R_7.3
1475,W,1039A/1039B,Benoemd,,,,,,,,,ab8a703e-950a-4018-b482-50f101957564,0.009975,"0,009975",0.02301,"0,023010",44.339692,"44,339692",44.352541,"44,352541",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,0388933a-c107-4a2a-9e30-55f42113ef42,1039AQ,
1476,W,1B,Benoemd,,,,,,,,,a2ac8e44-95d0-425d-806f-e2eba736bd90,0,"0,000000",0.028448,"0,028448",41.653214,"41,653214",41.624468,"41,624468",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,f29de92c-d83b-417b-bbcd-ba1883bcdb17,1BL,
1477,S,SJ_58R-w58R,Pseudo,STOOTJUK,WISSEL_GW,SJ_58R,58,ecea65f5-8870-4024-ad0f-83822104fdbb,655705b0-f5ab-4e0c-bda1-9cdfc3ba81cc,205015fb-25a7-464f-8166-418b7f3dbeff,58849b2b-f542-4f59-9efc-7999d328c791,,0.150577,"0,150577",0.0317,"0,031700",200.844905,"200,844905",200.963531,"200,963531",476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,be352666-93d3-49a3-add5-4b1543520165,58R,476_58R_201.0
1478,W,151B/153A,Benoemd,,,,,,,,,b143999c-e167-4489-bfee-e00fcd3f7914,0,"0,000000",0.008604,"0,008604",80.826546,"80,826546",80.835326,"80,835326",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,41c0f551-a0cd-46d2-a509-969b03f9d283,153AP,
1479,W,1291B,Benoemd,,,,,,,,,53f88d04-f703-4f72-94f5-ba0d7e88d5b3,0.030202,"0,030202",0.060426,"0,060426",30.085708,"30,085708",30.113493,"30,113493",542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,3b99e0ae-d4e1-46d8-a854-ee6c007dedc0,1291AL,
1480,W,439,Benoemd,,,,,,,,,c4919878-5ec7-4f2e-b8f2-2302e290ba4f,0,"0,000000",0.055052,"0,055052",78.051736,"78,051736",78.10226,"78,102260",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,d67056a3-000a-4672-a449-4b03db9709f9,439L,
1481,W,5,Benoemd,,,,,,,,,86fce899-1409-4657-8fb6-e4f5eafb36fb,0.016139,"0,016139",0.02064,"0,020640",16.69618,"16,696180",16.700698,"16,700698",131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,bfe7a8e9-1a7f-4dc5-b975-cc9cfb9ba5a6,2V,
1482,S,w630R-w631V,Pseudo,WISSEL_GW,WISSEL_GW,630,631,ccc78e70-fcf0-462f-b4ea-2dd70fe61050,b167929b-3753-46f1-a554-0add1c8074f7,6e5c0baf-ba41-4c5f-bd97-9f4d037cfbb8,c8ed8ad4-044d-47b6-b459-46f7a2449449,,0.0317,"0,031700",0.119975,"0,119975",401.009437,"401,009437",401.096948,"401,096948",818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,aa9d2f66-b881-414e-9a88-cb1ad55d8cb4,630R,818_630R_401.0
1483,W,907,Benoemd,,,,,,,,,5786a4e3-8f53-40c1-8c1f-188710e5c3e9,0,"0,000000",0.031975,"0,031975",42.429902,"42,429902",42.460674,"42,460674",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,dd079250-25b9-4ebb-a9f9-69753d2cfa77,907L,
1484,W,98A/98B,Benoemd,,,,,,,,,cf03565d-6619-4fbe-a004-b3525f1bece0,0,"0,000000",0.009974,"0,009974",101.206475,"101,206475",101.216282,"101,216282",485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,186de8a1-0209-4ebc-a292-79e8b38d7dcd,98AQ,
1485,S,11,Benoemd,WISSEL_GW,STOOTJUK,23,SJ_23L,02518ff0-6cc1-48ab-8b67-11e38a977cae,34d13d2a-190e-48da-95d6-f0470ae5e784,0404e5a4-1fc1-4323-808d-7825b794894f,c7b2ac64-ab21-1b8f-2efd-7601ee06d2d6,,0.034113,"0,034113",0.684233,"0,684233",6.353991,"6,353991",7.003487,"7,003487",823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,4d447bd8-183f-4dc8-8a49-0bd0d1d29145,23L,823_23L_6.3
1486,W,175B/177A,Benoemd,,,,,,,,,7534c968-417f-4e2b-9fd6-40174989a026,0,"0,000000",0.009975,"0,009975",45.367772,"45,367772",45.377716,"45,377716",543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,2f77bc16-2e8d-416c-9151-d939e274fd13,177AP,
1487,S,w225B/227T-w255V,Pseudo,WISSEL_EW,WISSEL_GW,225B/227,255,c9a010cd-1da7-4313-9b7c-29a78498dc5a,9d5c08b8-8071-48f4-863a-9caadfb01aeb,3b1e28ca-1bcb-49c9-aaf1-72d874c8f460,2fec1abd-b3dd-7474-3316-d189ba0343d9,,0.025989,"0,025989",0.063604,"0,063604",21.429502,"21,429502",21.466437,"21,466437",553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,e4186d53-372f-4fc1-ac39-e8cf8ef5601c,227T,553_227T_21.4
1488,W,963A/963B,Benoemd,,,,,,,,,30bc8dd6-e14b-47b2-9aaf-06aa5fb88684,0.071428,"0,071428",0.081404,"0,081404",48.818625,"48,818625",48.828507,"48,828507",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,4c1910f8-4d7b-475f-83a4-b299365c7f62,455Q,
