zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
7218006;469;Melding openbare (verkeers)lichten;2023-01-24  18:58:46;2023-01-25  10:54:56;afgehandeld
7217998;3268;MOR Melding bomen;2023-01-24  18:37:34;2023-02-02  12:44:39;afgehandeld
7217996;469;Melding openbare (verkeers)lichten;2023-01-24  18:36:49;2023-01-25  10:54:23;afgehandeld
7217994;469;Melding openbare (verkeers)lichten;2023-01-24  18:36:07;2023-01-25  10:53:57;afgehandeld
7217990;469;Melding openbare (verkeers)lichten;2023-01-24  18:34:06;2023-01-25  11:17:29;afgehandeld
7217981;469;Melding openbare (verkeers)lichten;2023-01-24  18:32:56;2023-01-25  11:16:55;afgehandeld
7217974;3268;MOR Melding bomen;2023-01-24  18:29:57;2023-02-02  12:45:57;afgehandeld
7217969;3268;MOR Melding bomen;2023-01-24  18:26:24;2023-02-02  16:21:41;afgehandeld
7217964;469;Melding openbare (verkeers)lichten;2023-01-24  18:20:01;2023-01-25  16:50:13;afgehandeld
7217896;469;Melding openbare (verkeers)lichten;2023-01-24  17:32:19;2023-01-25  11:16:28;afgehandeld
7217894;469;Melding openbare (verkeers)lichten;2023-01-24  17:29:44;2023-01-25  11:10:47;afgehandeld
7217848;3367;MOR Melding dumping;2023-01-24  17:10:27;2023-01-25  12:51:09;afgehandeld
7217741;3367;MOR Melding dumping;2023-01-24  16:41:09;2023-01-25  08:23:29;afgehandeld
7217739;3367;MOR Melding dumping;2023-01-24  16:40:51;2023-01-25  08:22:36;afgehandeld
7217692;5529;Melding havens en vaarwegen;2023-01-24  16:32:49;;open
7217498;5709;Melding onderhoud speelplaats spoed;2023-01-24  15:55:07;;open
7217447;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  15:46:33;2023-01-26  08:27:05;afgehandeld
7217317;477;Melding wegen en bestrating;2023-01-24  15:29:39;2023-01-27  07:43:52;afgehandeld
7217313;5315;Melding openbare ruimte categorie Water en riolering;2023-01-24  15:29:18;2023-01-24  15:32:56;buiten behandeling gesteld
7217303;3316;Melding riolen, pompen en gemalen;2023-01-24  15:28:48;2023-01-25  09:53:41;afgehandeld
7217259;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  15:24:16;2023-01-24  15:32:13;afgehandeld
7217226;6029;Handhavingstraject APV;2023-01-24  15:21:09;;open
6958090;568;"Verzoek om advies; Realisatie";2022-11-01  15:44:04;2022-11-03  10:42:32;afgehandeld
7217217;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  15:19:23;2023-01-24  15:49:46;afgehandeld
7217186;477;Melding wegen en bestrating;2023-01-24  15:17:42;2023-01-25  06:57:44;afgehandeld
7217183;3367;MOR Melding dumping;2023-01-24  15:17:32;2023-01-27  09:01:44;afgehandeld
7217043;478;Melding groen 30 dagen;2023-01-24  14:55:09;2023-01-25  07:49:31;afgehandeld
7216985;3318;MOR Melding verkeersvoorzieningen;2023-01-24  14:48:00;;open
7216911;3268;MOR Melding bomen;2023-01-24  14:40:41;2023-01-26  12:36:36;afgehandeld
7216873;568;"Verzoek om advies; Realisatie";2023-01-24  14:36:26;;open
7216853;469;Melding openbare (verkeers)lichten;2023-01-24  14:34:30;2023-01-24  14:47:54;afgehandeld
7216825;568;"Verzoek om advies; Realisatie";2023-01-24  14:32:59;;open
7216823;568;"Verzoek om advies; Realisatie";2023-01-24  14:32:01;;open
7216781;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  14:28:16;;open
7216698;3313;Melding afval- en hondenpoepbakken;2023-01-24  14:22:02;2023-01-24  15:05:31;afgehandeld
7216697;1432;Ontheffing verkeersregels;2023-01-24  14:21:52;;open
7216697;1432;Ontheffing verkeersregels;2023-01-24  14:21:52;;open
7216666;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  14:18:44;2023-01-25  12:50:08;afgehandeld
7216586;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  14:13:43;2023-01-24  14:44:55;afgehandeld
7216444;469;Melding openbare (verkeers)lichten;2023-01-24  13:58:29;2023-01-24  14:06:57;afgehandeld
7216428;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  13:55:19;;open
7216391;477;Melding wegen en bestrating;2023-01-24  13:51:18;2023-01-26  13:54:51;afgehandeld
7216256;3367;MOR Melding dumping;2023-01-24  13:39:38;2023-01-26  06:52:05;afgehandeld
7216176;3367;MOR Melding dumping;2023-01-24  13:31:16;2023-01-27  09:14:17;afgehandeld
7216170;477;Melding wegen en bestrating;2023-01-24  13:30:23;2023-01-26  13:50:03;afgehandeld
7216122;3367;MOR Melding dumping;2023-01-24  13:24:54;2023-01-25  07:12:46;afgehandeld
7216024;469;Melding openbare (verkeers)lichten;2023-01-24  13:14:40;2023-01-24  14:06:11;afgehandeld
7215983;478;Melding groen 30 dagen;2023-01-24  13:10:42;2023-01-27  09:02:02;afgehandeld
7215977;3367;MOR Melding dumping;2023-01-24  13:09:31;2023-01-31  13:08:13;afgehandeld
7215973;478;Melding groen 30 dagen;2023-01-24  13:09:18;2023-02-01  15:16:35;afgehandeld
7215948;469;Melding openbare (verkeers)lichten;2023-01-24  13:07:11;2023-01-24  14:05:42;afgehandeld
7215912;5316;Melding openbare ruimte categorie Overlast;2023-01-24  13:01:47;2023-01-24  15:46:15;afgehandeld
7215853;477;Melding wegen en bestrating;2023-01-24  12:52:27;;open
7215845;477;Melding wegen en bestrating;2023-01-24  12:51:36;2023-01-26  13:48:17;afgehandeld
7215782;5316;Melding openbare ruimte categorie Overlast;2023-01-24  12:42:36;2023-01-24  15:51:19;afgehandeld
7215740;3316;Melding riolen, pompen en gemalen;2023-01-24  12:34:54;2023-01-24  15:57:20;afgehandeld
7215737;1302;Meldingen Schoolgebouw;2023-01-24  12:34:18;;open
7215654;3318;MOR Melding verkeersvoorzieningen;2023-01-24  12:23:25;2023-01-25  10:50:19;afgehandeld
5726963;3268;MOR Melding bomen;2021-09-12  19:27:06;2021-09-20  11:33:07;afgehandeld
7215641;1529;Melding realisatie projectleiders;2023-01-24  12:22:06;2023-02-03  13:55:49;afgehandeld
7215546;1529;Melding realisatie projectleiders;2023-01-24  12:13:18;;open
7215394;1529;Melding realisatie projectleiders;2023-01-24  11:57:47;;open
7215334;5316;Melding openbare ruimte categorie Overlast;2023-01-24  11:51:45;2023-01-24  15:44:23;afgehandeld
7215324;469;Melding openbare (verkeers)lichten;2023-01-24  11:50:54;2023-01-24  12:17:39;afgehandeld
7215268;469;Melding openbare (verkeers)lichten;2023-01-24  11:48:10;2023-01-24  12:17:08;afgehandeld
7215193;3327;MOR Melding watergangen;2023-01-24  11:41:14;2023-01-26  12:38:22;afgehandeld
7215141;1529;Melding realisatie projectleiders;2023-01-24  11:33:48;2023-01-24  13:38:24;afgehandeld
7215114;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  11:30:18;2023-01-26  08:34:08;afgehandeld
7215059;478;Melding groen 30 dagen;2023-01-24  11:24:24;2023-01-30  07:59:41;afgehandeld
7215032;478;Melding groen 30 dagen;2023-01-24  11:21:48;2023-01-27  09:02:29;afgehandeld
7215030;3367;MOR Melding dumping;2023-01-24  11:21:24;2023-01-25  07:13:19;afgehandeld
7214986;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  11:16:34;2023-01-24  13:22:54;afgehandeld
7214871;478;Melding groen 30 dagen;2023-01-24  11:03:07;2023-02-01  15:14:13;afgehandeld
7214841;3316;Melding riolen, pompen en gemalen;2023-01-24  10:58:27;2023-01-25  09:51:51;afgehandeld
7214679;469;Melding openbare (verkeers)lichten;2023-01-24  10:42:34;2023-01-24  10:58:14;afgehandeld
7214661;477;Melding wegen en bestrating;2023-01-24  10:40:16;2023-01-30  06:58:57;afgehandeld
7214586;3313;Melding afval- en hondenpoepbakken;2023-01-24  10:28:39;2023-01-24  15:38:22;afgehandeld
7214558;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  10:24:30;2023-01-24  14:47:13;afgehandeld
7214529;477;Melding wegen en bestrating;2023-01-24  10:22:23;2023-01-27  07:43:03;afgehandeld
7214501;3367;MOR Melding dumping;2023-01-24  10:18:16;2023-01-25  07:12:17;afgehandeld
7214444;477;Melding wegen en bestrating;2023-01-24  10:10:57;2023-01-31  08:36:02;afgehandeld
7214264;3318;MOR Melding verkeersvoorzieningen;2023-01-24  09:48:10;;open
7214247;477;Melding wegen en bestrating;2023-01-24  09:45:42;2023-01-30  07:02:57;afgehandeld
7214193;1432;Ontheffing verkeersregels;2023-01-24  09:40:36;;open
7214074;3318;MOR Melding verkeersvoorzieningen;2023-01-24  09:24:51;;open
7213831;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  09:12:02;2023-02-03  00:09:08;afgehandeld
7213809;3316;Melding riolen, pompen en gemalen;2023-01-24  09:10:31;;open
7213805;469;Melding openbare (verkeers)lichten;2023-01-24  09:10:26;2023-01-24  10:57:21;afgehandeld
7213769;3327;MOR Melding watergangen;2023-01-24  09:04:41;2023-01-25  11:54:40;afgehandeld
7213753;3316;Melding riolen, pompen en gemalen;2023-01-24  09:02:35;2023-01-25  09:49:20;afgehandeld
7213726;477;Melding wegen en bestrating;2023-01-24  08:55:55;2023-01-25  08:56:58;afgehandeld
7213659;3314;MOR Melding onderhoud speelplaats;2023-01-24  08:42:38;;open
7213657;3367;MOR Melding dumping;2023-01-24  08:42:32;2023-01-24  09:57:32;afgehandeld
7213650;2789;Terugbelverzoek Openbare Ruimte;2023-01-24  08:39:43;2023-01-24  14:51:57;afgehandeld
7213525;3310;Melding brug, tunnel of viaduct;2023-01-24  08:06:10;2023-01-24  08:30:34;afgehandeld
7213484;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-24  07:58:13;2023-01-25  11:34:29;afgehandeld
7213438;477;Melding wegen en bestrating;2023-01-24  07:26:22;2023-01-30  07:03:34;afgehandeld
7213391;469;Melding openbare (verkeers)lichten;2023-01-24  06:44:34;2023-01-24  07:57:54;afgehandeld
7213363;5689;Melding straatmeubilair;2023-01-24  06:28:35;2023-01-24  07:57:51;afgehandeld
7213318;469;Melding openbare (verkeers)lichten;2023-01-24  00:55:45;2023-01-24  07:56:57;afgehandeld
7213314;3367;MOR Melding dumping;2023-01-23  23:48:59;2023-01-25  14:15:53;afgehandeld
7213312;3367;MOR Melding dumping;2023-01-23  23:47:18;2023-01-24  07:46:39;afgehandeld
7213294;469;Melding openbare (verkeers)lichten;2023-01-23  23:09:59;2023-01-24  08:05:07;afgehandeld
7213290;469;Melding openbare (verkeers)lichten;2023-01-23  22:59:01;2023-01-24  08:04:33;afgehandeld
7213287;469;Melding openbare (verkeers)lichten;2023-01-23  22:58:11;2023-01-24  08:03:55;afgehandeld
7213283;3318;MOR Melding verkeersvoorzieningen;2023-01-23  22:49:28;;open
7213271;469;Melding openbare (verkeers)lichten;2023-01-23  22:07:23;2023-01-24  08:03:26;afgehandeld
7213269;469;Melding openbare (verkeers)lichten;2023-01-23  22:06:00;2023-01-24  08:02:58;afgehandeld
7213265;469;Melding openbare (verkeers)lichten;2023-01-23  22:04:20;2023-01-24  08:02:10;afgehandeld
7213248;469;Melding openbare (verkeers)lichten;2023-01-23  21:48:12;2023-01-24  08:01:38;afgehandeld
7213245;3310;Melding brug, tunnel of viaduct;2023-01-23  21:47:22;2023-01-24  06:29:28;afgehandeld
7213241;3310;Melding brug, tunnel of viaduct;2023-01-23  21:43:47;2023-01-24  06:18:30;afgehandeld
7213234;3310;Melding brug, tunnel of viaduct;2023-01-23  21:42:18;2023-01-24  06:19:19;afgehandeld
7213223;478;Melding groen 30 dagen;2023-01-23  21:18:54;;open
7207995;478;Melding groen 30 dagen;2023-01-22  17:35:42;2023-01-26  06:56:06;afgehandeld
7213216;469;Melding openbare (verkeers)lichten;2023-01-23  21:03:03;2023-01-24  08:01:09;afgehandeld
7213212;477;Melding wegen en bestrating;2023-01-23  20:58:44;;open
7212201;3268;MOR Melding bomen;2023-01-23  15:36:14;;open
7213200;3268;MOR Melding bomen;2023-01-23  20:41:54;2023-02-02  12:42:19;afgehandeld
7213153;3313;Melding afval- en hondenpoepbakken;2023-01-23  20:16:08;2023-01-25  12:48:17;afgehandeld
7213145;3313;Melding afval- en hondenpoepbakken;2023-01-23  20:14:29;2023-01-25  12:47:49;afgehandeld
7213110;469;Melding openbare (verkeers)lichten;2023-01-23  19:40:14;2023-01-24  08:00:36;afgehandeld
7213088;3313;Melding afval- en hondenpoepbakken;2023-01-23  19:31:44;2023-01-24  12:48:15;afgehandeld
7213078;3367;MOR Melding dumping;2023-01-23  19:16:04;2023-01-25  06:58:34;afgehandeld
7213076;3367;MOR Melding dumping;2023-01-23  19:15:28;2023-01-25  07:00:28;afgehandeld
7213061;469;Melding openbare (verkeers)lichten;2023-01-23  19:02:30;2023-01-24  07:59:44;afgehandeld
7213051;477;Melding wegen en bestrating;2023-01-23  18:50:23;2023-01-25  09:14:40;afgehandeld
7213019;5310;Melding openbare ruimte categorie Afval;2023-01-23  18:20:21;2023-01-23  19:15:43;buiten behandeling gesteld
7213017;3367;MOR Melding dumping;2023-01-23  18:18:31;2023-01-24  07:08:24;afgehandeld
7213011;3367;MOR Melding dumping;2023-01-23  18:15:13;2023-01-26  06:55:08;afgehandeld
7213009;3318;MOR Melding verkeersvoorzieningen;2023-01-23  18:14:23;2023-01-24  08:57:15;afgehandeld
7212886;477;Melding wegen en bestrating;2023-01-23  17:21:14;;open
7212862;3367;MOR Melding dumping;2023-01-23  17:11:43;2023-01-26  06:52:52;afgehandeld
7212822;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  17:01:54;2023-01-24  14:53:14;afgehandeld
7212786;3313;Melding afval- en hondenpoepbakken;2023-01-23  16:53:04;2023-01-24  12:47:48;afgehandeld
7212751;3313;Melding afval- en hondenpoepbakken;2023-01-23  16:41:04;2023-01-25  07:01:28;afgehandeld
7212666;3268;MOR Melding bomen;2023-01-23  16:25:03;2023-02-02  12:43:15;afgehandeld
7212617;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  16:20:27;;open
7212506;3313;Melding afval- en hondenpoepbakken;2023-01-23  16:06:26;2023-01-30  15:43:20;afgehandeld
7212495;478;Melding groen 30 dagen;2023-01-23  16:04:53;2023-01-26  06:56:45;afgehandeld
7212483;3313;Melding afval- en hondenpoepbakken;2023-01-23  16:03:36;2023-01-25  15:25:10;afgehandeld
7212454;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  15:59:45;2023-01-24  14:56:54;afgehandeld
7212296;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-23  15:46:53;2023-01-24  15:14:27;afgehandeld
7212234;1302;Meldingen Schoolgebouw;2023-01-23  15:40:16;2023-01-25  13:33:49;buiten behandeling gesteld
7212223;568;"Verzoek om advies; Realisatie";2023-01-23  15:37:57;2023-01-25  14:33:07;afgehandeld
7212215;5316;Melding openbare ruimte categorie Overlast;2023-01-23  15:37:14;2023-01-23  15:52:35;afgehandeld
7212203;5312;Melding openbare ruimte categorie Groen en (speel) voorzieningen;2023-01-23  15:36:15;2023-01-23  15:45:54;buiten behandeling gesteld
7201109;3268;MOR Melding bomen;2023-01-19  11:34:52;;open
7212161;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  15:29:55;2023-01-24  14:55:43;afgehandeld
7212091;568;"Verzoek om advies; Realisatie";2023-01-23  15:20:50;;open
7212085;469;Melding openbare (verkeers)lichten;2023-01-23  15:20:05;2023-01-24  07:58:46;afgehandeld
7212053;3367;MOR Melding dumping;2023-01-23  15:18:01;2023-01-25  07:01:57;afgehandeld
7212044;3367;MOR Melding dumping;2023-01-23  15:16:19;2023-01-26  06:54:28;afgehandeld
7212025;5316;Melding openbare ruimte categorie Overlast;2023-01-23  15:14:04;2023-01-24  10:22:18;afgehandeld
7211977;3367;MOR Melding dumping;2023-01-23  15:09:19;2023-01-25  07:07:08;afgehandeld
7211975;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  15:09:00;2023-01-23  15:21:25;afgehandeld
7211921;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  14:59:37;2023-01-27  08:40:19;afgehandeld
7211879;469;Melding openbare (verkeers)lichten;2023-01-23  14:54:01;2023-01-23  16:55:12;afgehandeld
7211862;469;Melding openbare (verkeers)lichten;2023-01-23  14:52:35;2023-01-23  16:54:31;afgehandeld
7211814;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  14:45:38;;open
7211596;478;Melding groen 30 dagen;2023-01-23  14:21:19;2023-01-23  15:36:22;afgehandeld
7211540;469;Melding openbare (verkeers)lichten;2023-01-23  14:16:32;2023-01-23  16:53:59;afgehandeld
7211535;478;Melding groen 30 dagen;2023-01-23  14:15:52;2023-01-26  06:58:56;afgehandeld
7211412;3367;MOR Melding dumping;2023-01-23  13:59:03;2023-01-25  06:59:59;afgehandeld
7211399;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-23  13:58:19;2023-01-24  15:14:52;afgehandeld
7211339;478;Melding groen 30 dagen;2023-01-23  13:52:19;2023-01-25  13:58:29;afgehandeld
7211328;3367;MOR Melding dumping;2023-01-23  13:50:03;2023-01-26  07:51:47;afgehandeld
7211303;3313;Melding afval- en hondenpoepbakken;2023-01-23  13:48:27;2023-01-25  12:50:12;afgehandeld
7211294;3367;MOR Melding dumping;2023-01-23  13:47:21;2023-02-01  06:57:31;afgehandeld
7211206;1302;Meldingen Schoolgebouw;2023-01-23  13:35:43;;open
7211166;3313;Melding afval- en hondenpoepbakken;2023-01-23  13:31:28;2023-01-31  13:11:43;afgehandeld
7211151;3367;MOR Melding dumping;2023-01-23  13:30:21;2023-01-25  07:11:17;afgehandeld
7211147;478;Melding groen 30 dagen;2023-01-23  13:29:42;2023-01-24  11:25:50;afgehandeld
7211089;478;Melding groen 30 dagen;2023-01-23  13:19:15;2023-01-25  07:17:58;afgehandeld
7211022;3367;MOR Melding dumping;2023-01-23  13:12:22;2023-01-24  07:12:59;afgehandeld
7211020;568;"Verzoek om advies; Realisatie";2023-01-23  13:12:25;2023-01-24  11:57:30;afgehandeld
7209370;469;Melding openbare (verkeers)lichten;2023-01-23  10:22:28;2023-01-23  12:15:48;afgehandeld
7210977;478;Melding groen 30 dagen;2023-01-23  13:07:16;2023-01-23  13:45:02;afgehandeld
7210924;3367;MOR Melding dumping;2023-01-23  13:03:47;2023-01-24  15:39:31;afgehandeld
7210909;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  13:03:04;2023-01-23  15:21:59;afgehandeld
7210876;469;Melding openbare (verkeers)lichten;2023-01-23  13:00:43;2023-01-23  14:54:30;afgehandeld
7210872;469;Melding openbare (verkeers)lichten;2023-01-23  12:59:11;2023-01-23  14:53:49;afgehandeld
7210814;3367;MOR Melding dumping;2023-01-23  12:52:06;2023-01-24  07:12:18;afgehandeld
7210811;6029;Handhavingstraject APV;2023-01-23  12:51:30;2023-01-27  07:45:38;afgehandeld
7210714;3313;Melding afval- en hondenpoepbakken;2023-01-23  12:36:06;2023-01-23  14:01:16;afgehandeld
7210680;3367;MOR Melding dumping;2023-01-23  12:30:39;2023-01-24  08:09:38;afgehandeld
7210605;1302;Meldingen Schoolgebouw;2023-01-23  12:23:14;;open
7210483;3367;MOR Melding dumping;2023-01-23  12:12:33;2023-01-24  07:11:24;afgehandeld
7210334;3367;MOR Melding dumping;2023-01-23  11:58:59;2023-01-26  06:53:27;afgehandeld
7210206;5689;Melding straatmeubilair;2023-01-23  11:45:58;2023-01-26  14:11:29;afgehandeld
7210188;3367;MOR Melding dumping;2023-01-23  11:42:34;2023-01-23  14:03:19;afgehandeld
7210142;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  11:36:20;2023-01-30  12:50:07;afgehandeld
7210037;3268;MOR Melding bomen;2023-01-23  11:27:08;2023-02-02  12:43:59;afgehandeld
7210028;3367;MOR Melding dumping;2023-01-23  11:26:23;2023-01-24  07:45:45;afgehandeld
7210015;3314;MOR Melding onderhoud speelplaats;2023-01-23  11:24:31;;open
7209937;3313;Melding afval- en hondenpoepbakken;2023-01-23  11:16:06;2023-01-24  07:13:33;afgehandeld
7209874;478;Melding groen 30 dagen;2023-01-23  11:09:49;2023-01-25  06:53:37;afgehandeld
7209867;3310;Melding brug, tunnel of viaduct;2023-01-23  11:09:20;2023-01-25  09:51:04;afgehandeld
7209833;478;Melding groen 30 dagen;2023-01-23  11:06:27;2023-01-23  13:28:50;afgehandeld
7209764;3316;Melding riolen, pompen en gemalen;2023-01-23  11:02:13;2023-01-24  10:03:09;afgehandeld
7209542;3367;MOR Melding dumping;2023-01-23  10:39:42;2023-01-25  14:15:25;afgehandeld
7209502;1302;Meldingen Schoolgebouw;2023-01-23  10:38:11;;open
7209468;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-23  10:35:28;2023-01-24  15:13:56;afgehandeld
7209436;3367;MOR Melding dumping;2023-01-23  10:27:03;2023-01-24  07:11:50;afgehandeld
7209389;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  10:24:21;2023-02-03  13:52:02;afgehandeld
7209378;3268;MOR Melding bomen;2023-01-23  10:23:55;;open
7209363;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  10:22:05;2023-01-23  11:17:03;afgehandeld
7207991;3318;MOR Melding verkeersvoorzieningen;2023-01-22  17:32:00;;open
7209355;469;Melding openbare (verkeers)lichten;2023-01-23  10:21:47;2023-01-23  12:15:20;afgehandeld
7209319;469;Melding openbare (verkeers)lichten;2023-01-23  10:19:00;2023-01-23  12:14:48;afgehandeld
7209315;469;Melding openbare (verkeers)lichten;2023-01-23  10:18:41;2023-01-23  12:28:49;afgehandeld
7209295;469;Melding openbare (verkeers)lichten;2023-01-23  10:17:14;2023-01-23  12:27:17;afgehandeld
7209259;3367;MOR Melding dumping;2023-01-23  10:15:34;2023-01-25  07:10:10;afgehandeld
7209228;478;Melding groen 30 dagen;2023-01-23  10:05:10;2023-02-01  09:05:01;afgehandeld
7209202;3367;MOR Melding dumping;2023-01-23  10:03:02;2023-01-26  06:55:38;afgehandeld
7209193;3367;MOR Melding dumping;2023-01-23  10:02:21;2023-01-24  07:10:42;afgehandeld
7209185;3313;Melding afval- en hondenpoepbakken;2023-01-23  10:01:41;2023-01-30  09:03:32;afgehandeld
7209178;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  10:00:48;2023-01-23  11:13:52;afgehandeld
7209123;5309;Melding openbare ruimte categorie (Ge)bouw en graffiti;2023-01-23  09:55:24;2023-01-23  10:46:01;buiten behandeling gesteld
7209117;469;Melding openbare (verkeers)lichten;2023-01-23  09:54:34;2023-01-23  12:26:46;afgehandeld
7209084;477;Melding wegen en bestrating;2023-01-23  09:52:06;2023-01-23  14:24:25;afgehandeld
7209078;3313;Melding afval- en hondenpoepbakken;2023-01-23  09:50:47;2023-01-25  08:25:51;afgehandeld
7209074;3367;MOR Melding dumping;2023-01-23  09:49:56;2023-01-25  07:08:18;afgehandeld
7209051;3367;MOR Melding dumping;2023-01-23  09:48:39;2023-01-23  14:21:58;afgehandeld
7208952;3367;MOR Melding dumping;2023-01-23  09:35:16;2023-01-25  07:11:43;afgehandeld
7208929;3367;MOR Melding dumping;2023-01-23  09:33:20;2023-01-25  07:09:14;afgehandeld
7208919;3367;MOR Melding dumping;2023-01-23  09:32:18;2023-01-23  13:11:29;afgehandeld
7208904;3316;Melding riolen, pompen en gemalen;2023-01-23  09:28:37;;open
7208898;478;Melding groen 30 dagen;2023-01-23  09:27:24;2023-01-23  14:22:47;afgehandeld
7208846;3367;MOR Melding dumping;2023-01-23  09:21:48;2023-01-23  14:03:38;afgehandeld
7208829;477;Melding wegen en bestrating;2023-01-23  10:21:41;2023-01-26  06:57:58;afgehandeld
7208810;3367;MOR Melding dumping;2023-01-23  09:08:53;2023-01-25  12:47:22;afgehandeld
7208804;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  09:07:41;;open
7208802;3313;Melding afval- en hondenpoepbakken;2023-01-23  09:07:39;2023-01-23  13:05:43;afgehandeld
7208793;477;Melding wegen en bestrating;2023-01-23  09:06:16;;open
7208775;2789;Terugbelverzoek Openbare Ruimte;2023-01-23  09:03:00;2023-01-23  12:30:30;afgehandeld
7208770;3316;Melding riolen, pompen en gemalen;2023-01-23  09:02:38;;open
7208728;469;Melding openbare (verkeers)lichten;2023-01-23  08:53:39;2023-01-23  12:26:15;afgehandeld
7208692;3313;Melding afval- en hondenpoepbakken;2023-01-23  08:49:51;;open
7208641;469;Melding openbare (verkeers)lichten;2023-01-23  08:44:53;2023-01-23  12:25:51;afgehandeld
7208638;478;Melding groen 30 dagen;2023-01-23  08:44:43;2023-01-23  11:18:03;afgehandeld
7208636;469;Melding openbare (verkeers)lichten;2023-01-23  08:44:42;2023-01-23  12:24:30;afgehandeld
7208630;469;Melding openbare (verkeers)lichten;2023-01-23  08:43:27;2023-01-23  12:23:59;afgehandeld
7208620;469;Melding openbare (verkeers)lichten;2023-01-23  08:41:41;2023-01-23  12:23:06;afgehandeld
7208591;568;"Verzoek om advies; Realisatie";2023-01-23  08:39:16;2023-02-01  14:49:59;afgehandeld
7208581;5316;Melding openbare ruimte categorie Overlast;2023-01-23  08:36:49;2023-01-23  10:41:47;afgehandeld
7208512;3316;Melding riolen, pompen en gemalen;2023-01-23  08:20:02;2023-02-01  09:46:09;afgehandeld
7208417;568;"Verzoek om advies; Realisatie";2023-01-23  07:46:00;2023-01-24  10:14:59;afgehandeld
7208403;469;Melding openbare (verkeers)lichten;2023-01-23  07:42:59;2023-01-23  12:22:34;afgehandeld
7208389;469;Melding openbare (verkeers)lichten;2023-01-23  07:35:47;2023-01-23  12:21:46;afgehandeld
7208372;477;Melding wegen en bestrating;2023-01-23  07:33:12;2023-01-26  06:56:39;afgehandeld
7208351;1302;Meldingen Schoolgebouw;2023-01-23  07:21:22;;open
7208341;568;"Verzoek om advies; Realisatie";2023-01-23  07:01:54;2023-02-01  11:24:47;afgehandeld
7208340;568;"Verzoek om advies; Realisatie";2023-01-23  07:01:02;;open
7208338;5529;Melding havens en vaarwegen;2023-01-23  07:00:47;;open
7208287;478;Melding groen 30 dagen;2023-01-23  06:04:56;2023-01-25  07:29:31;afgehandeld
7208275;469;Melding openbare (verkeers)lichten;2023-01-23  04:11:27;2023-01-23  12:33:24;afgehandeld
7208270;469;Melding openbare (verkeers)lichten;2023-01-23  04:10:17;2023-01-23  12:32:35;afgehandeld
7208269;469;Melding openbare (verkeers)lichten;2023-01-23  04:10:17;2023-01-23  12:32:06;afgehandeld
7208266;469;Melding openbare (verkeers)lichten;2023-01-23  00:56:14;2023-01-23  12:31:32;afgehandeld
7208264;3313;Melding afval- en hondenpoepbakken;2023-01-23  00:23:53;2023-01-23  13:09:51;afgehandeld
7208261;3627;Melding Bouw/RO Gebruikstoezicht;2023-01-22  23:55:22;;open
7208256;469;Melding openbare (verkeers)lichten;2023-01-22  23:31:55;2023-01-23  10:41:54;afgehandeld
7208250;3318;MOR Melding verkeersvoorzieningen;2023-01-22  22:40:56;;open
7208240;3367;MOR Melding dumping;2023-01-22  22:14:09;2023-01-23  14:23:07;afgehandeld
7208235;469;Melding openbare (verkeers)lichten;2023-01-22  22:00:12;2023-01-23  10:38:44;afgehandeld
7208233;469;Melding openbare (verkeers)lichten;2023-01-22  21:58:50;2023-01-23  10:55:04;afgehandeld
7208214;469;Melding openbare (verkeers)lichten;2023-01-22  21:08:26;2023-01-23  10:54:14;afgehandeld
7208200;3367;MOR Melding dumping;2023-01-22  20:50:45;2023-01-25  07:00:57;afgehandeld
7208189;469;Melding openbare (verkeers)lichten;2023-01-22  20:11:43;2023-01-23  10:53:25;afgehandeld
7208185;469;Melding openbare (verkeers)lichten;2023-01-22  20:08:57;2023-01-23  10:52:42;afgehandeld
