objectid;straat;type_en_merk;aantal;geo_shape;geo_point_2d
4997;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477617958204338, 51.46840479187043], ""type"": ""Point""}";51.46840479187043, 5.477617958204338
4999;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47769224534715, 51.468403367895085], ""type"": ""Point""}";51.468403367895085, 5.47769224534715
5206;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473840274195859, 51.47007403417955], ""type"": ""Point""}";51.47007403417955, 5.473840274195859
5207;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473875345380156, 51.470072632814684], ""type"": ""Point""}";51.470072632814684, 5.473875345380156
5208;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473910404787582, 51.47007260671191], ""type"": ""Point""}";51.47007260671191, 5.473910404787582
5209;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473954226445128, 51.47007120779537], ""type"": ""Point""}";51.47007120779537, 5.473954226445128
5210;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47398709823652, 51.470071183299424], ""type"": ""Point""}";51.470071183299424, 5.47398709823652
5211;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474024357046007, 51.47006978924789], ""type"": ""Point""}";51.47006978924789, 5.474024357046007
5212;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474076943548277, 51.47006838374937], ""type"": ""Point""}";51.47006838374937, 5.474076943548277
5216;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473228990100059, 51.470133336130885], ""type"": ""Point""}";51.470133336130885, 5.473228990100059
5420;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47471981292163, 51.47047165463295], ""type"": ""Point""}";51.47047165463295, 5.47471981292163
5421;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474757060281744, 51.4704716266342], ""type"": ""Point""}";51.4704716266342, 5.474757060281744
5424;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474855673924604, 51.47047018617403], ""type"": ""Point""}";51.47047018617403, 5.474855673924604
5427;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474945519981601, 51.47046737697319], ""type"": ""Point""}";51.47046737697319, 5.474945519981601
5629;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.475108874218787, 51.46994579507644], ""type"": ""Point""}";51.46994579507644, 5.475108874218787
5630;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.475154900371531, 51.469945760323256], ""type"": ""Point""}";51.469945760323256, 5.475154900371531
5632;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473017209882721, 51.4693930521362], ""type"": ""Point""}";51.4693930521362, 5.473017209882721
5635;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473120205598413, 51.46938886836604], ""type"": ""Point""}";51.46938886836604, 5.473120205598413
5637;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473203472461451, 51.46938606535404], ""type"": ""Point""}";51.46938606535404, 5.473203472461451
5638;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4732363411781675, 51.469384674796615], ""type"": ""Point""}";51.469384674796615, 5.4732363411781675
5639;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473264820337364, 51.46938328747464], ""type"": ""Point""}";51.46938328747464, 5.473264820337364
5640;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473295504050328, 51.46938326479088], ""type"": ""Point""}";51.46938326479088, 5.473295504050328
5644;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473426986626173, 51.46938179223356], ""type"": ""Point""}";51.46938179223356, 5.473426986626173
5646;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47349052206416, 51.46937901261557], ""type"": ""Point""}";51.46937901261557, 5.47349052206416
5647;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.472979886109798, 51.469352019471636], ""type"": ""Point""}";51.469352019471636, 5.472979886109798
5649;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473056578356318, 51.46935058768306], ""type"": ""Point""}";51.46935058768306, 5.473056578356318
5653;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47320119298142, 51.469345006870626], ""type"": ""Point""}";51.469345006870626, 5.47320119298142
5655;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473264747935733, 51.46934495991163], ""type"": ""Point""}";51.46934495991163, 5.473264747935733
5001;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477766535201094, 51.468403310145774], ""type"": ""Point""}";51.468403310145774, 5.477766535201094
5008;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478019973482994, 51.468396290390984], ""type"": ""Point""}";51.468396290390984, 5.478019973482994
5012;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.477291365973179, 51.468986395143155], ""type"": ""Point""}";51.468986395143155, 5.477291365973179
5013;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.477258595697772, 51.46898642048936], ""type"": ""Point""}";51.46898642048936, 5.477258595697772
5019;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477066314062821, 51.46899065886158], ""type"": ""Point""}";51.46899065886158, 5.477066314062821
5021;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477138414613644, 51.4689892369267], ""type"": ""Point""}";51.4689892369267, 5.477138414613644
5223;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47345250276112, 51.47012633041183], ""type"": ""Point""}";51.47012633041183, 5.47345250276112
5224;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473483169995469, 51.470124941415655], ""type"": ""Point""}";51.470124941415655, 5.473483169995469
5237;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473971836953776, 51.47011362111336], ""type"": ""Point""}";51.47011362111336, 5.473971836953776
5238;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474017863261519, 51.47011358680516], ""type"": ""Point""}";51.47011358680516, 5.474017863261519
5240;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474077027057294, 51.47011217640238], ""type"": ""Point""}";51.47011217640238, 5.474077027057294
5242;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4731437780358, 51.47027300182043], ""type"": ""Point""}";51.47027300182043, 5.4731437780358
5435;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4751800036824925, 51.47046172597148], ""type"": ""Point""}";51.47046172597148, 5.4751800036824925
5438;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474375587455987, 51.470387050970636], ""type"": ""Point""}";51.470387050970636, 5.474375587455987
5439;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474423799054193, 51.470385648591005], ""type"": ""Point""}";51.470385648591005, 5.474423799054193
5443;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474555279253055, 51.470381442214105], ""type"": ""Point""}";51.470381442214105, 5.474555279253055
5446;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474664845251513, 51.47037999369889], ""type"": ""Point""}";51.47037999369889, 5.474664845251513
5448;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474719634131906, 51.47037858626069], ""type"": ""Point""}";51.47037858626069, 5.474719634131906
5453;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474894938885827, 51.470374346566864], ""type"": ""Point""}";51.470374346566864, 5.474894938885827
5456;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474991362033755, 51.4703715323776], ""type"": ""Point""}";51.4703715323776, 5.474991362033755
5659;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473394042839025, 51.469343497997095], ""type"": ""Point""}";51.469343497997095, 5.473394042839025
5661;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473459780180247, 51.46934070777717], ""type"": ""Point""}";51.46934070777717, 5.473459780180247
5662;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473488261892647, 51.46934068667398], ""type"": ""Point""}";51.46934068667398, 5.473488261892647
5663;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4736197365643084, 51.46933511507964], ""type"": ""Point""}";51.46933511507964, 5.4736197365643084
5668;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473797239332249, 51.469330884378685], ""type"": ""Point""}";51.469330884378685, 5.473797239332249
5673;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473036665382503, 51.469246585670994], ""type"": ""Point""}";51.469246585670994, 5.473036665382503
5676;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473135276393782, 51.469245146659], ""type"": ""Point""}";51.469245146659, 5.473135276393782
5032;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4772106122243995, 51.46903694685212], ""type"": ""Point""}";51.46903694685212, 5.4772106122243995
5035;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476954709425744, 51.46889794607072], ""type"": ""Point""}";51.46889794607072, 5.476954709425744
5042;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47722126154299, 51.468890917944684], ""type"": ""Point""}";51.468890917944684, 5.47722126154299
5044;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477275875853106, 51.46888950944016], ""type"": ""Point""}";51.46888950944016, 5.477275875853106
5252;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473500964145637, 51.4702645220022], ""type"": ""Point""}";51.4702645220022, 5.473500964145637
5254;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473575482108975, 51.47026173419738], ""type"": ""Point""}";51.47026173419738, 5.473575482108975
5256;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47363683632739, 51.47026168866801], ""type"": ""Point""}";51.47026168866801, 5.47363683632739
5260;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473796803736271, 51.47026020353351], ""type"": ""Point""}";51.47026020353351, 5.473796803736271
5264;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473932675869386, 51.4702573608663], ""type"": ""Point""}";51.4702573608663, 5.473932675869386
5265;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473972105462238, 51.470254598939285], ""type"": ""Point""}";51.470254598939285, 5.473972105462238
5269;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4740992074690835, 51.470249030063044], ""type"": ""Point""}";51.470249030063044, 5.4740992074690835
5272;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473185329617663, 51.47022780316449], ""type"": ""Point""}";51.47022780316449, 5.473185329617663
5273;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473226961244956, 51.470225039863095], ""type"": ""Point""}";51.470225039863095, 5.473226961244956
5460;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4751294077224575, 51.47036869567772], ""type"": ""Point""}";51.47036869567772, 5.4751294077224575
5466;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474371120543151, 51.47033915378617], ""type"": ""Point""}";51.47033915378617, 5.474371120543151
5469;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474493840961016, 51.47033769557438], ""type"": ""Point""}";51.47033769557438, 5.474493840961016
5471;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474557375034605, 51.47033354011341], ""type"": ""Point""}";51.47033354011341, 5.474557375034605
5472;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474607776835453, 51.47033350229374], ""type"": ""Point""}";51.47033350229374, 5.474607776835453
5478;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474855405324515, 51.4703305836159], ""type"": ""Point""}";51.4703305836159, 5.474855405324515
5481;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474989070359316, 51.470325008840206], ""type"": ""Point""}";51.470325008840206, 5.474989070359316
5680;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473262366452754, 51.46924231125374], ""type"": ""Point""}";51.46924231125374, 5.473262366452754
5683;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473363162438514, 51.46923950415898], ""type"": ""Point""}";51.46923950415898, 5.473363162438514
5701;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.472957681165182, 51.46920010961336], ""type"": ""Point""}";51.46920010961336, 5.472957681165182
5704;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473058479651148, 51.4691986690552], ""type"": ""Point""}";51.4691986690552, 5.473058479651148
5708;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473194346081259, 51.46919446097691], ""type"": ""Point""}";51.46919446097691, 5.473194346081259
5711;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473325815184, 51.469186148178586], ""type"": ""Point""}";51.469186148178586, 5.473325815184
5050;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477017970820789, 51.46885149786804], ""type"": ""Point""}";51.46885149786804, 5.477017970820789
5051;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477061676089369, 51.46885009787683], ""type"": ""Point""}";51.46885009787683, 5.477061676089369
5056;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477223348430377, 51.4688472494525], ""type"": ""Point""}";51.4688472494525, 5.477223348430377
5058;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477288900471445, 51.4688458324864], ""type"": ""Point""}";51.4688458324864, 5.477288900471445
5062;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476976284643869, 51.46876009742692], ""type"": ""Point""}";51.46876009742692, 5.476976284643869
5066;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477135783510708, 51.46875725079921], ""type"": ""Point""}";51.46875725079921, 5.477135783510708
5067;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477161990964268, 51.468757230557294], ""type"": ""Point""}";51.468757230557294, 5.477161990964268
5071;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476869130105163, 51.46871242326589], ""type"": ""Point""}";51.46871242326589, 5.476869130105163
5075;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477008955234894, 51.468709582969424], ""type"": ""Point""}";51.468709582969424, 5.477008955234894
5275;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473299282310152, 51.47022498640813], ""type"": ""Point""}";51.47022498640813, 5.473299282310152
5279;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473426375096499, 51.47022215082189], ""type"": ""Point""}";51.47022215082189, 5.473426375096499
5281;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473505263045576, 51.470216618286734], ""type"": ""Point""}";51.470216618286734, 5.473505263045576
5282;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473544714806638, 51.47021796430188], ""type"": ""Point""}";51.47021796430188, 5.473544714806638
5284;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473606066357771, 51.47021654352689], ""type"": ""Point""}";51.47021654352689, 5.473606066357771
5293;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473899710187285, 51.47020811861254], ""type"": ""Point""}";51.47020811861254, 5.473899710187285
5298;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474061862398243, 51.470205256224105], ""type"": ""Point""}";51.470205256224105, 5.474061862398243
5300;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474131990595372, 51.47020247133851], ""type"": ""Point""}";51.47020247133851, 5.474131990595372
5485;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4751402848322375, 51.47032215321066], ""type"": ""Point""}";51.47032215321066, 5.4751402848322375
5487;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.475214788403493, 51.47031935538708], ""type"": ""Point""}";51.47031935538708, 5.475214788403493
5490;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.475302434781091, 51.470317922837545], ""type"": ""Point""}";51.470317922837545, 5.475302434781091
5493;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474331495900171, 51.47024748121143], ""type"": ""Point""}";51.47024748121143, 5.474331495900171
5495;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474412576653873, 51.47024468796109], ""type"": ""Point""}";51.47024468796109, 5.474412576653873
5497;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.474489270377047, 51.47024326421835], ""type"": ""Point""}";51.47024326421835, 5.474489270377047
5499;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4745506219333375, 51.47024184294691], ""type"": ""Point""}";51.47024184294691, 5.4745506219333375
5686;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473459591022698, 51.46924079903846], ""type"": ""Point""}";51.46924079903846, 5.473459591022698
5688;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473518753700688, 51.46923938891966], ""type"": ""Point""}";51.46923938891966, 5.473518753700688
5714;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473424431243386, 51.46918745045781], ""type"": ""Point""}";51.46918745045781, 5.473424431243386
5721;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473663271808128, 51.46918316553453], ""type"": ""Point""}";51.46918316553453, 5.473663271808128
5722;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.473691767813658, 51.46918314437111], ""type"": ""Point""}";51.46918314437111, 5.473691767813658
