OBJECTID,PUIC,NAAM,VOLTAGE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
1089,9d4449e2-cdb2-4c88-a927-f2143fb11be0,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,97.967934,"97,967934",-1.252702,"-1,252702",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209986.862,520221.018,52.66666647,6.20005086
1090,498696e7-88e5-4271-9352-5c905ddd5490,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,85.899423,"85,899423",-0.401224,"-0,401224",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210873.925,509359.069,52.56896678,6.21133232
1091,f3694f81-c036-4d58-a940-87f32573f9a3,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,82.588306,"82,588306",-0.398967,"-0,398967",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209643.921,506265.422,52.54129035,6.19268389
1092,95497122-5bac-409b-ab18-4896a8c0a07a,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,95.831211,"95,831211",-0.556632,"-0,556632",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210956.532,518369.412,52.6499286,6.21407043
1093,12b2b7c2-2758-4d7a-82d0-0a497c2fcb99,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,91.054868,"91,054868",-0.508657,"-0,508657",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212785.307,514171.389,52.61201293,6.24035906
1094,c2caf28c-d869-43ff-a8d7-b17a1d41bbeb,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.304024,"100,304024",11.46802,"11,468020",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209731.592,522546.845,52.68759266,6.19666278
1095,1210f981-5853-49d3-b692-5ca02d2625fe,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.049265,"101,049265",9.27801,"9,278010",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209866.091,523280.938,52.6941758,6.19877368
1096,4c23bf56-a07e-4487-9f5f-994d0c21dca1,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,91.308366,"91,308366",-0.175715,"-0,175715",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212870.53,514407.003,52.61412119,6.24165828
1097,4906de67-c8cc-426d-a064-6c3053f4be4e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,81.170793,"81,170793",0.905959,"0,905959",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209114.543,504942.279,52.52945261,6.18466644
1098,680824cf-b50a-42ad-bda7-e8e53d05945e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,98.919744,"98,919744",-0.567996,"-0,567996",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209830.15,521167.985,52.67519198,6.19789152
1099,2be69153-77f2-491d-842e-5a0d38691c79,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,96.895998,"96,895998",0.433693,"0,433693",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210269.088,519187.202,52.65734772,6.20404973
1100,3b66977d-29b1-4c3c-87f3-07335ab85827,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.189938,"100,189938",-1.843062,"-1,843062",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209699.663,522435.163,52.68659227,6.19617212
1101,96c0e41a-edfe-4310-adfd-8c16c5da4560,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,90.708979,"90,708979",0.466973,"0,466973",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212655.97,513845.804,52.60910081,6.23839312
1102,69474cca-cdc1-4d27-a5a6-65bee046bec1,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,89.018487,"89,018487",0.02828,"0,028280",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212030.343,512270.052,52.59500635,6.22888706
1103,85794b98-f992-4e9f-bab4-cca9acbbda38,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.400042,"101,400042",6.538943,"6,538943",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209925.24,523626.866,52.6972784,6.19970603
1104,c2ad726b-211f-4a1e-a8c0-f25e81cacf6f,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.890495,"100,890495",16.660604,"16,660604",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209841.437,523123.14,52.69276029,6.19838284
1105,136ed8db-eb75-4ed8-ac4a-0f45668efa5b,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,79.356549,"79,356549",0.150648,"0,150648",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,207797.684,503703.694,52.51845084,6.16506615
1106,acfe6358-d872-478b-a0ad-5365e11ac0c6,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.728782,"100,728782",13.049043,"13,049043",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209809.032,522965.224,52.69134449,6.19787737
1107,af0957f6-cd13-448c-9045-34c37051ef54,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,134.798548,"134,798548",-4.240164,"-4,240164",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101574.57,467349.695,52.19168225,4.60586978
1108,3b4ec947-d9c7-4941-a25d-94d509d3bf7c,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,135.507838,"135,507838",-3.955025,"-3,955025",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101937.211,467959.169,52.19719469,4.61107748
1109,49b57def-32ba-4448-a1c6-92e05f64f796,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,111.900939,"111,900939",-4.068659,"-4,068659",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,94561.103,447118.095,52.00913436,4.50689845
1110,e1cc5652-a127-4e48-b945-65c59aee5cfc,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,134.534599,"134,534599",-3.82294,"-3,822940",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,101426.561,467131.274,52.18970491,4.60373988
1111,691dfcde-965d-4282-8c28-a5f0f5b3eb88,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,110.599106,"110,599106",4.428091,"4,428091",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,93801.798,446062.427,51.99956357,4.49602898
1112,5eb09b46-c302-4904-80aa-e349856cc95c,,Onbekend,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,121.535077,"121,535077",-4.156883,"-4,156883",ProRail,Randstad Zuid,RZ,BVL,OPC: 70-HSL,,HSL,70,Infraspeed,98666.003,455640.54,52.08616029,4.56527642
1113,2185b5db-f263-4e53-bd64-b8c2c9fa2f63,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.745042,"92,745042",0.903832,"0,903832",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212736.594,515838.799,52.62700196,6.23993029
1114,0f5ee3a9-ba13-4bca-a643-41460c57bd48,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,87.883992,"87,883992",0.491572,"0,491572",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211610.935,511213.395,52.58555453,6.22251776
1115,e34de0ba-c736-46e8-82c6-dbc3bbb1339d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,87.117848,"87,117848",0.300783,"0,300783",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211326.449,510497.812,52.57915347,6.2181992
1116,e7114448-6f27-4352-a25b-a191388d73f5,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,84.954344,"84,954344",-0.535284,"-0,535284",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210523.064,508476.243,52.56106912,6.20601036
1117,bdb92e47-75d0-4d0b-b6d4-0765a8a144bc,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,83.248063,"83,248063",-0.364636,"-0,364636",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209889.666,506883.442,52.54681953,6.1964078
1118,c6173c89-8e1e-49db-bb30-b725c589b220,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,91.768963,"91,768963",-0.423089,"-0,423089",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212870.242,514869.549,52.61827781,6.24173475
1119,e423368b-31b4-469b-98f0-8bad7845d60f,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,95.03535,"95,035350",0.815192,"0,815192",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211461.353,517752.079,52.64432895,6.22142406
1120,992220f4-59f2-4c13-bb42-6255c4d0b484,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,83.665746,"83,665746",0.296235,"0,296235",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210044.881,507273.512,52.55030926,6.1987603
1121,18e0ca6d-57e3-4d97-8781-58eea9a9970d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,78.360405,"78,360405",-0.045985,"-0,045985",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,207014.912,503081.192,52.51293174,6.15343765
1122,34a382fe-7f4d-494a-aa23-b97f6d90a820,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.580109,"92,580109",0.481586,"0,481586",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212783.466,515680.308,52.62557274,6.24059484
1123,090082fb-00da-4404-b532-35b9316770fd,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,87.674891,"87,674891",-0.268316,"-0,268316",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211533.387,511018.155,52.58380807,6.22134041
1124,5af172bc-ec75-40cd-8299-6783559958aa,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.977483,"100,977483",3.208404,"3,208404",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209847.13,523210.568,52.69354536,6.19848155
1125,3c2535db-ebe0-4545-a944-197b2154143d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,84.88425,"84,884250",-0.175153,"-0,175153",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210497.116,508411.01,52.56048555,6.20561685
1126,a91ad4db-4767-4fef-8863-0ae1a02c16fc,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,97.658347,"97,658347",-0.800073,"-0,800073",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210043.759,519916.799,52.66392692,6.20084123
1127,7c6e347d-4aa2-4042-bb34-57a68991cc0a,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.459318,"92,459318",-0.349958,"-0,349958",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212798.764,515560.831,52.62449746,6.24079992
1128,93f94faa-28a8-4ca5-8d2f-c48bc5445c98,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,82.176022,"82,176022",0.156739,"0,156739",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209490.815,505879.694,52.5378393,6.19036415
1129,be20f276-92db-4944-a679-9d962bdab587,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.683569,"100,683569",10.815512,"10,815512",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209798.787,522921.035,52.69094843,6.19771853
1130,3b46fa7d-1f43-4a3c-b0b8-f6ddcd4a7ac4,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,87.606229,"87,606229",0.135757,"0,135757",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211507.668,510953.188,52.58322691,6.22094992
1131,97f4a3ba-e434-4e16-976f-c5bcd6d55bc6,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,94.900627,"94,900627",0.048243,"0,048243",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211530.47,517636.263,52.64328102,6.22242539
1132,7a900efc-404f-4532-9bd9-ab6528627d1e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,78.291199,"78,291199",0.189493,"0,189493",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,206960.303,503037.455,52.51254388,6.15262646
1133,296c8f82-4025-42d4-8c7d-70db2b4920ee,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.07584,"101,075840",13.487305,"13,487305",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209874.525,523306.762,52.69440701,6.19890271
1134,024ebbb4-613e-446a-9b15-38fc5b0676ff,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.156931,"100,156931",3.229866,"3,229866",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209698.023,522397.009,52.68624957,6.19614156
1135,97df69b1-e309-494e-8fb7-1fbdcc320e0c,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,100.948932,"100,948932",23.785246,"23,785246",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209860.858,523178.09,52.69325212,6.1986792
1136,9d1d4b21-b1de-419a-bb16-f2ee33be301d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,95.21738,"95,217380",-0.506778,"-0,506778",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211358.998,517900.798,52.64567599,6.21993723
1137,dddc2f04-b3a0-4167-9e0c-1e0e59565640,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.351035,"101,351035",4.035055,"4,035055",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209913.608,523578.969,52.69684917,6.19952602
1138,8388a3e2-4b47-46f4-a8b8-2616cd10863c,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.634692,"92,634692",0.019038,"0,019038",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212771.622,515734.114,52.62605752,6.24042932
1139,b61b342d-f5bf-452e-a91f-59a8a993392e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,83.046026,"83,046026",-0.273031,"-0,273031",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209813.981,506692.663,52.5451127,6.19526073
1140,f22b9872-7206-4c4a-92bc-98bf0c66c48e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,81.505625,"81,505625",-0.373911,"-0,373911",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209241.395,505252.609,52.53222882,6.18658613
1141,f8bee234-1402-49d8-bfc7-c6b7afbecb32,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,90.778571,"90,778571",0.397454,"0,397454",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212681.854,513911.014,52.60968407,6.23878655
1142,928253d6-a3b8-4e9a-a6a5-5efa39f5c502,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,89.903799,"89,903799",-0.365348,"-0,365348",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212356.995,513092.544,52.6023633,6.23384955
1143,7f139f75-0ede-4e92-b602-f48e500f6480,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,86.524609,"86,524609",-0.211775,"-0,211775",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211106.577,509944.519,52.574204,6.21486233
1144,8183a21f-72eb-452f-a780-4f4655159d8a,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,78.823773,"78,823773",0.007231,"0,007231",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,207379.142,503370.597,52.51549771,6.15884808
1145,abf62cad-25ae-4da4-9a2f-5c14c2951f53,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,99.595624,"99,595624",0.118869,"0,118869",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209719.06,521834.558,52.68119315,6.19635951
1146,f926885c-6e6a-4601-a2f6-b91690a8a81e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,89.493387,"89,493387",-0.689141,"-0,689141",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212205.67,512711.463,52.59895467,6.23155041
1147,f53ff208-0bc2-4d32-b267-a47155c423f5,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,90.430024,"90,430024",-0.244163,"-0,244163",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212552.701,513585.651,52.6067739,6.23682357
1148,32798615-e934-47e0-b640-1ce54be90831,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,98.031453,"98,031453",-1.203638,"-1,203638",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209975.042,520283.604,52.66723008,6.19988655
1149,e2503c59-d719-45b8-bfaa-d782f1c12151,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,96.48376,"96,483760",-0.245202,"-0,245202",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,210515.56,518856.964,52.65435502,6.20763667
1150,d4f723da-a85e-422c-a70e-d1a5a32ffe41,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,82.036692,"82,036692",-0.072559,"-0,072559",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209439.114,505749.615,52.5366755,6.18958093
1151,fc87c168-0bfe-43cd-8cca-b576c2824c4e,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,93.158793,"93,158793",0.236017,"0,236017",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212500.234,516178.404,52.63007875,6.23649874
1152,67cf550f-6f9c-4eae-be00-714459d98a15,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,90.358897,"90,358897",-0.145461,"-0,145461",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,212526.746,513520.428,52.60619053,6.23642915
1153,3a717d44-f4db-4bcf-a8d3-26544ad9e50d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,81.689055,"81,689055",0.037748,"0,037748",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,209309.941,505424.314,52.53376504,6.18762421
1154,ddc296c5-e670-4c9d-aabb-53cfe505f993,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,502,b,502,502_b,Meppel,101.101594,"101,101594",2.52666,"2,526660",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Drenthe,35,ASSET Rail,209867.869,523334.125,52.69465357,6.19880881
1155,69ddf055-a9e0-46cf-81a2-28180a91fa28,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,79.786364,"79,786364",4.494929,"4,494929",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,208138.553,503970.118,52.52081203,6.17013011
1156,283dcc56-6b1b-4cef-bb36-3b10dd6bf8ed,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,88.364797,"88,364797",-2.491444,"-2,491444",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211787.08,511663.976,52.58958531,6.2251936
1157,c0024300-1e00-48bc-aa15-2467645e994a,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,86.664724,"86,664724",-0.254687,"-0,254687",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211158.441,510074.749,52.57536897,6.21564932
1158,f59cd5e2-15a6-4b23-a8e3-5713239d1cb3,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,79.291044,"79,291044",-0.198025,"-0,198025",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,207746.903,503663.655,52.51809593,6.16431174
1159,134e8daf-bad9-473d-9364-4adc9cc675e6,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,88.480194,"88,480194",-0.235298,"-0,235298",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,211832.946,511772.342,52.59055435,6.2258889
