FID,omschr,type_div,hectobord,afritnr,afritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
divergenties_wegvak.500,Haarlemmermeer-aansluiting,U,12.4a,21,'LINNE'VBW. a,390105018,2022-03-01T00:00:00,0,039010501820220301,KPK0001198307,I,,POINT (195135.23790000007 352617.6031000018)
divergenties_wegvak.501,,U,0.0#,,BS.PPL.'HOOGVONDEREN',600147457,2022-03-01T00:00:00,0,060014745720220301,KPK0001198442,I,,POINT (199988.75519999862 356294.48319999874)
divergenties_wegvak.502,Pseudo Halfklaverblad-aansluiting,U,43.2a,14,'MAASBREE'VBW. a,600149073,2022-03-01T00:00:00,0,060014907320220301,KPK0001198572,I,,POINT (206314.8407999985 375520.95230000094)
divergenties_wegvak.503,Klaverbladknooppunt,U,144.1f,,'KP.HEERENVEEN'LEEUWARDEN VBW. f,600144478,2022-03-01T00:00:00,0,060014447820220301,KPK0001194816,I,,POINT (191063.76139999926 554665.4167000018)
divergenties_wegvak.504,Haarlemmermeer-aansluiting,U,123.5c,22,'SNEEK-OOST'VBW. c,600140739,2022-03-01T00:00:00,0,060014073920220301,KPK0001196361,I,,POINT (174737.14220000058 559246.4750999995)
divergenties_wegvak.505,,U,67.7m,,BS.PPL.+ REST.'LEPELAAR',305380001,2021-10-01T00:00:00,5733,030538000120211001,KPK0001128886,I,,POINT (157190.00600000098 493755.2569999993)
divergenties_wegvak.506,Haarlemmermeer-aansluiting,U,53.0c,,'SIDDEBUREN'VBW. c,600482225,2022-03-01T00:00:00,1510,060048222520220301,KPK0001455138,I,,POINT (254364.47239999846 586057.1121999994)
divergenties_wegvak.507,,U,138.3m,,BS.PPL.'DE HORNE',370504005,2022-03-01T00:00:00,0,037050400520220301,KPK0001129553,I,,POINT (185376.84589999914 552493.4756999984)
divergenties_wegvak.508,Haarlemmermeer-aansluiting,U,119.2c,20,'RING-WEST SNEEK-WEST'VBW. c,600140620,2022-03-01T00:00:00,0,060014062020220301,KPK0001196351,I,,POINT (170871.98369999975 560507.5540999994)
divergenties_wegvak.509,,U,129.7n,,BS.PPL.'BLOKSLOOT',600141449,2022-03-01T00:00:00,0,060014144920220301,KPK0001196366,I,,POINT (178448.6992000006 555217.4111000001)
divergenties_wegvak.510,Halfklaverblad-aansluiting,U,62.4a,,'FARMSUM' VBW. a,600461014,2022-03-01T00:00:00,499,060046101420220301,KPK0001197756,I,,POINT (254634.7063000016 593216.5896000005)
divergenties_wegvak.511,Halfklaverblad-aansluiting,U,132.8c,23,'JOURE-WEST'VBW. c,600141528,2022-03-01T00:00:00,0,060014152820220301,KPK0001129548,I,,POINT (180668.50239999965 552985.0846000016)
divergenties_wegvak.512,,U,0.0#,,BUSH.,600140613,2022-03-01T00:00:00,318,060014061320220301,KPK0001129522,I,,POINT (170123.75 561573.5577000007)
divergenties_wegvak.513,Pseudo Haarlemmermeer-aansluiting,U,142.4c,26,'HEERENVEEN-WEST'VBW. c,600144572,2022-03-01T00:00:00,0,060014457220220301,KPK0001196374,I,,POINT (189548.503800001 553703.9188000001)
divergenties_wegvak.514,Niet indeelbaar,D,0.0#,,'APELDOORN',600482044,2022-03-01T00:00:00,416,060048204420220301,KPK0001197977,I,,POINT (197109.72239999846 473746.45490000024)
divergenties_wegvak.515,Niet indeelbaar,D,0.0#,,'APELDOORN',600482045,2022-03-01T00:00:00,0,060048204520220301,KPK0001197977,I,,POINT (197109.72239999846 473746.45490000024)
divergenties_wegvak.516,Haarlemmermeer-aansluiting,D,8.6a,2,'AMSTERDAM-GAASPERDAM'VBW. a,600283958,2021-10-01T00:00:00,1018,060028395820211001,KPK0001022940,I,,POINT (127031.30970000103 480373.49020000175)
divergenties_wegvak.517,Pseudo Haarlemmermeer-aansluiting,U,7.6a,1,'AMSTERDAM-BIJLMERMEER'VBW. a,600283958,2021-10-01T00:00:00,0,060028395820211001,KPK0001022938,I,,POINT (127934.77650000155 480842.4578999989)
divergenties_wegvak.518,Halfklaverblad-aansluiting,U,63.2a,,'DELFZIJL'VBW. a,508587028,2022-03-01T00:00:00,0,050858702820220301,KPK0001455144,I,,POINT (254374.2708999999 593996.9888999984)
divergenties_wegvak.519,Haarlemmermeer-aansluiting,U,52.5a,,'SIDDEBUREN'VBW. a,600460824,2022-03-01T00:00:00,116,060046082420220301,KPK0001197742,I,,POINT (254406.3434999995 585390.4026000015)
divergenties_wegvak.520,Halfklaverblad-aansluiting,U,63.4c,,'DELFZIJL'VBW. c,508588016,2022-03-01T00:00:00,131,050858801620220301,KPK0001455145,I,,POINT (254196.39759999886 594350.0494999997)
divergenties_wegvak.521,Haarlemmermeer-aansluiting,U,56.2a,10,'HORST NOORD'VBW. a,600146212,2022-03-01T00:00:00,0,060014621220220301,KPK0001198584,I,,POINT (201517.50549999997 386495.83520000055)
divergenties_wegvak.522,,U,0.0#,,BS.PPL.'DE WUUST',396182006,2022-03-01T00:00:00,0,039618200620220301,KPK0001198592,I,,POINT (198922.87590000033 391051.1158999987)
divergenties_wegvak.523,Haarlemmermeer-aansluiting,U,56.7c,10,'HORST NOORD'VBW. c,402174012,2022-03-01T00:00:00,0,040217401220220301,KPK0001198586,I,,POINT (201199.62090000138 387261.1700000018)
divergenties_wegvak.524,T-aansluiting halfklaverblad,U,161.2a,29,'DRACHTEN-CENTRUM'VBW. a,402533004,2022-03-01T00:00:00,0,040253300420220301,KPK0001129597,I,,POINT (201322.45899999887 566894.2941999994)
divergenties_wegvak.525,T-knooppunt,U,115.0g,,'KP.HINTHAM'NIJMEGEN VBW. g,304225053,2021-10-01T00:00:00,0,030422505320211001,KPK0001474774,I,,POINT (152352.5009999983 412894.4780000001)
divergenties_wegvak.526,Halfklaverblad-aansluiting,U,229.9a,29,'HEERDE'VBW. a,395379012,2022-03-01T00:00:00,2067,039537901220220301,KPK0001197908,I,,POINT (197774.83139999956 491811.4235999994)
divergenties_wegvak.527,Halfklaverblad-aansluiting,U,62.4c,,'FARMSUM' VBW. c,509586019,2022-03-01T00:00:00,0,050958601920220301,KPK0001455141,I,,POINT (254574.51410000026 593438.5390000008)
divergenties_wegvak.528,Halfklaverblad-aansluiting,U,65.9a,8,'VENRAY-NOORD'VBW. a,600453967,2022-03-01T00:00:00,0,060045396720220301,KPK0001421505,I,,POINT (197340.3713000007 394959.29839999974)
divergenties_wegvak.529,Niet indeelbaar,U,0.0#,,'HOMMERTS' (N354),345519122,2022-03-01T00:00:00,192,034551912220220301,KPK0001196230,I,,POINT (172935.0282999985 559495.7584000006)
divergenties_wegvak.530,Haarlemmermeer-aansluiting,U,115.7c,19,'NIJLAND'VBW. c,600139324,2022-03-01T00:00:00,0,060013932420220301,KPK0001196343,I,,POINT (168025.67500000075 562069.7899999991)
divergenties_wegvak.531,Klaverbladknooppunt,U,143.9j,,'KP.HEERENVEEN'LEEUWARDEN VBW. j,380508075,2022-03-01T00:00:00,184,038050807520220301,KPK0001194811,I,,POINT (190646.4552000016 554417.7254999988)
divergenties_wegvak.532,Haarlemmermeer-aansluiting,U,25.8a,8,'OOSTVOORNE'VBW. a,131278005,2022-03-01T00:00:00,731,013127800520220301,KPK0001191795,I,,POINT (66330.42119999975 438966.1517000012)
divergenties_wegvak.533,Haarlemmermeer-aansluiting,U,0.0#,,'BS + PPL',600481931,2022-02-01T00:00:00,367,060048193120220201,KPK0001190242,I,,POINT (132784.01199999824 449236.27219999954)
divergenties_wegvak.534,Haarlemmermeer-aansluiting,U,16.6a,7,'MAASSLUIS'VBW. a,155276024,2021-10-01T00:00:00,0,015527602420211001,KPK0001137468,I,,POINT (77960.56049999967 438021.57339999825)
divergenties_wegvak.535,Haarlemmermeer-aansluiting,U,176.5c,32,'MARUM'VBW. c,600148102,2021-10-01T00:00:00,0,060014810220211001,KPK0001129615,I,,POINT (214598.18290000036 574786.8731999993)
divergenties_wegvak.536,T-aansluiting halfklaverblad,U,220.4c,27,'EPE'VBW. c,600146597,2022-03-01T00:00:00,0,060014659720220301,KPK0001141964,I,,POINT (197398.08370000124 483031.6107000001)
divergenties_wegvak.537,T-aansluiting halfklaverblad,U,220.9a,27,'EPE'VBW. a,394357013,2022-03-01T00:00:00,4308,039435701320220301,KPK0001197899,I,,POINT (197454.10159999877 483164.6046000011)
divergenties_wegvak.538,T-knooppunt,U,100.0g,,'KP.ZURICH'ZURICH VBW. g,303530015,2022-03-01T00:00:00,2550,030353001520220301,KPK0001196319,I,,POINT (153889.8423999995 566954.3040999994)
divergenties_wegvak.539,T-knooppunt,U,243.1#,,'KP.MARKIEZAAT'ANTWERPEN(RW4),600105761,2021-10-01T00:00:00,0,060010576120211001,KPK0001440264,I,,POINT (78494.65729999915 383272.37110000104)
divergenties_wegvak.540,T-knooppunt,U,118.4#,,'KP.MARKIEZAAT'VLISSINGEN (RW58),600105762,2021-10-01T00:00:00,1341,060010576220211001,KPK0001155452,I,,POINT (78494.65729999915 383272.37110000104)
divergenties_wegvak.541,T-aansluiting Haarlemmermeer,U,0.0#,27,'BERGEN OP ZOOM-NOORD'VBW. c,600105775,2021-10-01T00:00:00,504,060010577520211001,KPK0001207688,I,,POINT (80297.48299999908 391331.7490000017)
divergenties_wegvak.542,T-knooppunt,U,234.7f,,'KP.ZOOMLAND'DORDRECHTVBW. f,600105784,2021-10-01T00:00:00,0,060010578420211001,KPK0001207692,I,,POINT (80674.13010000065 390098.62750000134)
divergenties_wegvak.543,T-knooppunt,U,103.7r,,'KP.ZOOMLAND'ROTTERDAM VBW. r,600105787,2021-10-01T00:00:00,0,060010578720211001,KPK0001208617,I,,POINT (81124.45039999858 390677.72569999844)
divergenties_wegvak.544,,U,101.4m,,BS.PPL.'WOUWSE-TOL NOORD',600105790,2021-10-01T00:00:00,0,060010579020211001,KPK0001143017,I,,POINT (83146.88699999824 391250.1163999997)
divergenties_wegvak.545,T-knooppunt,U,103.8a,27,'BERGEN OP ZOOM-OOST'VBW. a,600106659,2021-10-01T00:00:00,0,060010665920211001,KPK0001208679,I,,POINT (80829.48889999837 390614.8110000007)
divergenties_wegvak.546,Halfklaverblad-aansluiting,U,43.0c,17,'NIEUWERKERK A/D IJSSEL'VBW. c,600112503,2021-10-01T00:00:00,0,060011250320211001,KPK0001137827,I,,POINT (102548.09099999815 444104.5780999996)
divergenties_wegvak.547,,U,17.5p,,PPL.'MOERKERKEN',600112526,2021-10-01T00:00:00,0,060011252620211001,KPK0001140550,I,,POINT (92339.79850000143 425029.61659999937)
divergenties_wegvak.548,Halfklaverblad-aansluiting,D,15.8a,21,'OUD-BEIJERLAND'VBW. a,600112529,2021-10-01T00:00:00,0,060011252920211001,KPK0001140535,I,,POINT (93732.79080000147 426288.5826999992)
divergenties_wegvak.549,Haarlemmermeer-aansluiting,D,72.2c,21,'HENDRIK-IDO-AMBACHT'VBW. c,600115433,2021-10-01T00:00:00,0,060011543320211001,KPK0001134892,I,,POINT (103048.6154000014 430064.29019999877)
divergenties_wegvak.550,Pseudo T-knooppunt,D,28.4y,,'KP.RIDDERKERK-ZUID'RING-ZUID VBW. y,600115453,2021-10-01T00:00:00,0,060011545320211001,KPK0001136761,I,,POINT (101202.91349999979 429096.00030000135)
divergenties_wegvak.551,T-knooppunt,D,27.0h,,'KP.GOUWE'HOEK VAN HOLLAND VBW. h,600115488,2021-10-01T00:00:00,0,060011548820211001,KPK0001132245,I,,POINT (105467.2098999992 448784.84430000186)
divergenties_wegvak.552,Haarlemmermeer-aansluiting,U,15.5a,7,'OEGSTGEEST'VBW. a,600115495,2021-10-01T00:00:00,0,060011549520211001,KPK0001141250,I,,POINT (91652.47140000015 466947.28269999847)
divergenties_wegvak.553,,U,7.9n,,BS.PPL.'GALGEVELD',600123010,2021-10-01T00:00:00,0,060012301020211001,KPK0001138244,I,,POINT (117352.11699999869 401798.1645000018)
divergenties_wegvak.554,T-knooppunt,U,55.8r,,'KP.ST.ANNABOSCH'AMSTERDAM VBW. r,600123025,2021-10-01T00:00:00,0,060012302520211001,KPK0001440177,I,,POINT (116717.95960000157 396107.9145000018)
divergenties_wegvak.555,Halfklaverblad-aansluiting,U,54.6a,13,'BAVEL'VBW. a,600123038,2021-10-01T00:00:00,0,060012303820211001,KPK0001142845,I,,POINT (117831.28990000114 396476.29140000045)
divergenties_wegvak.556,Haarlemmermeer-aansluiting,U,47.0a,12,'RING-WEST TILBURG-REESHOF'VBW. a,600124437,2021-10-01T00:00:00,0,060012443720211001,KPK0001440129,I,,POINT (125356.49399999902 395849.81799999997)
divergenties_wegvak.557,Halfklaverblad-aansluiting,U,43.7c,4,'VINKEVEEN'VBW. c,600125725,2021-10-01T00:00:00,0,060012572520211001,KPK0001123746,I,,POINT (127580.503800001 470717.8792000003)
divergenties_wegvak.558,Pseudo Klaverbladknooppunt,U,1.7q,,'KP.RIJNSWEERD'RING-Z/O BREDA VBW. q,600128961,2021-10-01T00:00:00,0,060012896120211001,KPK0001140254,I,,POINT (140355.17110000178 456135.1898000017)
divergenties_wegvak.559,,U,40.2n,,BS.PPL.'NEERDUIST',600134874,2021-10-01T00:00:00,953,060013487420211001,KPK0001463535,I,,POINT (154980.34980000183 468456.03550000116)
divergenties_wegvak.560,Pseudo Haarlemmermeer-aansluiting,U,183.7c,20,'ARNHEM-CENTRUM'VBW. c,600143936,2021-10-01T00:00:00,0,060014393620211001,KPK0001141694,I,,POINT (191996.88430000097 449050.28350000083)
divergenties_wegvak.561,Haarlemmermeer-aansluiting,U,213.4c,41,'GRATHEM'VBW. c,600143966,2021-10-01T00:00:00,0,060014396620211001,KPK0001125209,I,,POINT (187479.39889999852 354097.5588000007)
divergenties_wegvak.562,Haarlemmermeer-aansluiting,U,42.2a,10,'HEERENVEEN-ZUID'VBW. a,600145336,2021-10-01T00:00:00,0,060014533620211001,KPK0001140818,I,,POINT (193737.1875 549138.9752999991)
divergenties_wegvak.563,Pseudo Haarlemmermeer-aansluiting,U,143.4c,29,'ZEVENAAR'VBW. c,600147045,2021-10-01T00:00:00,0,060014704520211001,KPK0001133460,I,,POINT (203588.64649999887 438951.37049999833)
divergenties_wegvak.564,Klaverbladknooppunt,U,76.0s,,'KP.DRACHTEN'GRONINGEN VBW. s,600149031,2021-10-01T00:00:00,0,060014903120211001,KPK0001140710,I,,POINT (205275.2969999984 568562.8280999996)
divergenties_wegvak.565,T-aansluiting Haarlemmermeer,U,55.0c,29,'BORNE-WEST'VBW. c,600151008,2021-10-01T00:00:00,0,060015100820211001,KPK0001140956,I,,POINT (247107.49659999833 478783.80519999936)
divergenties_wegvak.566,Klaverbladknooppunt,U,134.0k,,'KP.HOOGEVEEN'OMMEN VBW. k,600151030,2021-10-01T00:00:00,0,060015103020211001,KPK0001140130,I,,POINT (227366.45100000128 525037.7397000007)
divergenties_wegvak.567,Halfklaverblad-aansluiting,U,3.8c,1,'HOOGEVEEN-OOST'VBW. c,600151053,2021-10-01T00:00:00,0,060015105320211001,KPK0001444142,I,,POINT (231282.04809999838 526029.5461000018)
divergenties_wegvak.568,Pseudo T-knooppunt,U,49.0x,,'KP.BENELUX'RING-WEST RANG.BAAN x,169264011,2021-10-01T00:00:00,0,016926401120211001,KPK0001134578,I,,POINT (84393.52710000053 432431.4129999988)
divergenties_wegvak.569,Halfklaverblad-aansluiting,U,16.5a,11,'ROTTERDAM THE HAGUE'VBW. a,176281041,2021-10-01T00:00:00,0,017628104120211001,KPK0001431560,I,,POINT (88125.04960000142 440877.7397999987)
divergenties_wegvak.570,Niet indeelbaar,U,0.0#,,RIJKSSTRAATWEG,176323057,2021-10-01T00:00:00,0,017632305720211001,KPK0001141266,I,,POINT (88257.77899999917 461805.3449999988)
divergenties_wegvak.571,Pseudo T-knooppunt,U,24.8n,,'KP.DE STOK'ROOSENDAAL-WEST RANG.B. n,177187018,2021-10-01T00:00:00,0,017718701820211001,KPK0001137394,I,,POINT (88552.12339999899 393708.60269999877)
divergenties_wegvak.572,Pseudo Haarlemmermeer-aansluiting,U,23.8c,5,ROELOFARENDSVEEN VBW. c,204336021,2021-10-01T00:00:00,0,020433602120211001,KPK0001420296,I,,POINT (101907.32669999823 467761.7936999984)
divergenties_wegvak.573,,U,0.0#,,BS,221309078,2021-10-01T00:00:00,0,022130907820211001,KPK0001131890,I,,POINT (110548.51410000026 454800.29560000077)
divergenties_wegvak.574,Haarlemmermeer-aansluiting,U,19.7a,12,'BODEGRAVEN'VBW. a,221309079,2021-10-01T00:00:00,270,022130907920211001,KPK0001131891,I,,POINT (110572.87040000036 454136.0560999997)
divergenties_wegvak.575,Pseudo Haarlemmermeer-aansluiting,U,0.0#,21,'HANK'VBW. a,241230005,2021-10-01T00:00:00,0,024123000520211001,KPK0001138400,I,,POINT (120865.53249999881 415222.77739999816)
divergenties_wegvak.576,T-aansluiting Haarlemmermeer,U,6.7a,15,'SCHELLINGWOUDE'VBW. a,252379019,2021-10-01T00:00:00,0,025237901920211001,KPK0001218326,I,,POINT (126176.62889999896 489599.49749999866)
divergenties_wegvak.577,Haarlemmermeer-aansluiting,U,42.9a,25,'NOORDELOOS'VBW. a,253268021,2021-10-01T00:00:00,0,025326802120211001,KPK0001138658,I,,POINT (126787.4085999988 434049.6240000017)
divergenties_wegvak.578,Pseudo Haarlemmermeer-aansluiting,D,5.8a,1,'DIEMEN-NOORD'VBW. a,253369098,2021-10-01T00:00:00,546,025336909820211001,KPK0001122668,I,,POINT (126959.65549999848 484334.97740000114)
divergenties_wegvak.579,Halfklaverblad-aansluiting,U,9.9c,14,'ZEEBURG'VBW. c,253372001,2021-10-01T00:00:00,0,025337200120211001,KPK0001131350,I,,POINT (126588.02679999918 486233.7511)
divergenties_wegvak.580,T-knooppunt,D,23.2#,,'KP.DE BAARS'OISTERWIJK(RW65),263188003,2021-10-01T00:00:00,3537,026318800320211001,KPK0001440108,I,,POINT (135287.1598000005 394212.11459999904)
divergenties_wegvak.581,,U,0.0#,,PPL.'MONUMENT'+REST.,263499013,2021-10-01T00:00:00,5632,026349901320211001,KPK0001129470,I,,POINT (135990.1897 553336.5390999988)
divergenties_wegvak.582,Pseudo Overig volledig knooppunt,D,0.0#,,'KP.LUNETTEN'RING UTRECHT AMERSFOORT VBW. p,275303040,2021-10-01T00:00:00,266,027530304020211001,KPK0001133781,I,,POINT (138067.43310000002 451711.250599999)
divergenties_wegvak.583,Klaverbladknooppunt,D,114.8v,,'KP.DEIL'UTRECHT VBW. v,286259005,2021-10-01T00:00:00,0,028625900520211001,KPK0001136232,I,,POINT (143393.3300999999 429503.1206)
divergenties_wegvak.584,Halfklaverblad-aansluiting,U,121.3a,30,'GELDERMALSEN'VBW. a,298260004,2021-10-01T00:00:00,728,029826000420211001,KPK0001135352,I,,POINT (149771.20800000057 430334.4149999991)
divergenties_wegvak.585,Pseudo T-knooppunt,U,155.8e,,'KP.BATADORP'BREDA VBW. e,312176026,2021-10-01T00:00:00,0,031217602620211001,KPK0001126313,I,,POINT (156528.39570000023 388325.06709999964)
divergenties_wegvak.586,,U,0.0#,,BS.PPL.+ REST.'DE LUCHT',321231006,2021-10-01T00:00:00,0,032123100620211001,KPK0001476297,I,,POINT (160939.42119999975 415519.3618000001)
divergenties_wegvak.587,Haarlemmermeer-aansluiting,U,36.0a,9,'NIJKERK'VBW. a,321345004,2021-10-01T00:00:00,0,032134500420211001,KPK0001139762,I,,POINT (160991.91930000111 472670.17709999904)
divergenties_wegvak.588,Haarlemmermeer-aansluiting,U,168.3a,33,'WAALRE'VBW. a,322159037,2021-10-01T00:00:00,0,032215903720211001,KPK0001162438,I,,POINT (161232.53779999912 379557.29619999975)
divergenties_wegvak.589,Haarlemmermeer-aansluiting,U,50.8a,12,'ERMELO'VBW. a,335363009,2021-10-01T00:00:00,2636,033536300920211001,KPK0001139793,I,,POINT (170395.28669999912 482539.81159999967)
divergenties_wegvak.590,,U,143.0m,,BS.PPL.'OVERBROEK'+ REST.,336273001,2021-10-01T00:00:00,889,033627300120211001,KPK0001185152,I,,POINT (169300.65320000052 436991.05970000103)
divergenties_wegvak.591,Haarlemmermeer-aansluiting,U,0.0#,,'BUSBAAN',336524001,2021-10-01T00:00:00,1731,033652400120211001,KPK0001129520,I,,POINT (169786.14660000056 561628.1556000002)
divergenties_wegvak.592,Pseudo Haarlemmermeer-aansluiting,U,255.2c,53,'MAASTRICHT-CENTRUM NOORD'VBW. c,355036126,2021-10-01T00:00:00,0,035503612620211001,KPK0001125783,I,,POINT (177787.61899999902 318346.9290000014)
divergenties_wegvak.593,Klaverbladknooppunt,U,1.9v,,'KP.KERENSHEIDE'AMSTERDAM VBW. v,362060017,2021-10-01T00:00:00,1196,036206001720211001,KPK0001144290,I,,POINT (182283.71909999847 330800.86080000177)
divergenties_wegvak.594,Pseudo Haarlemmermeer-aansluiting,U,0.9a,1,'STEIN'VBW. a,362060017,2021-10-01T00:00:00,0,036206001720211001,KPK0001150459,I,,POINT (181246.39200000092 330214.48050000146)
divergenties_wegvak.595,T-knooppunt,U,120.5e,,'KP.GRIJSOORD'EINDHOVEN VBW. e,368296008,2021-10-01T00:00:00,0,036829600820211001,KPK0001133177,I,,POINT (184082.19449999928 448480.05110000074)
divergenties_wegvak.596,Haarlemmermeer-aansluiting,U,66.1a,15,'EPE'VBW. a,368374009,2021-10-01T00:00:00,0,036837400920211001,KPK0001139811,I,,POINT (184433.44729999825 487265.48690000176)
divergenties_wegvak.597,,U,79.9m,,BS.PPL.'BORNHEIM',380384005,2021-10-01T00:00:00,5966,038038400520211001,KPK0001139826,I,,POINT (195007.3909999989 495850.0480000004)
divergenties_wegvak.598,Klaverbladknooppunt,U,48.5v,,'KP.HEERENVEEN'HEERENVEEN-WEST VBW. v,380508072,2021-10-01T00:00:00,0,038050807220211001,KPK0001195404,I,,POINT (190492.19999999925 554400.8940000013)
divergenties_wegvak.599,Halfklaverblad-aansluiting,U,197.5a,23,'LOENEN'VBW. a,392322014,2021-10-01T00:00:00,0,039232201420211001,KPK0001141830,I,,POINT (196038.83029999956 461274.3313000016)
divergenties_wegvak.600,,U,201.6m,,BS.PPL.'DE SOMP'+ REST.,392322016,2021-10-01T00:00:00,3628,039232201620211001,KPK0001141877,I,,POINT (198570.90909999982 464286.0760000013)
divergenties_wegvak.601,Klaverbladknooppunt,U,84.3m,,'KP.HATTEMERBROEK'EMMELOORD RANG.BAAN m,392396018,2021-10-01T00:00:00,1774,039239601820211001,KPK0001431994,I,,POINT (197440.14180000126 499358.8916000016)
divergenties_wegvak.602,Pseudo Haarlemmermeer-aansluiting,U,92.5m,,'ZWOLLE-CENTRUM'RANG.B m,402405012,2021-10-01T00:00:00,0,040240501220211001,KPK0001139891,I,,POINT (201337.3126000017 502483.8968000002)
divergenties_wegvak.603,Haarlemmermeer-aansluiting,U,65.1a,15,'SNEEK'VBW. a,600141925,2021-10-01T00:00:00,0,060014192520211001,KPK0001140846,I,,POINT (183658.47100000083 569046.0075999983)
divergenties_wegvak.604,Halfklaverblad-aansluiting,U,69.0a,16,'WIRDUM'VBW. a,600143528,2021-10-01T00:00:00,0,060014352820211001,KPK0001195422,I,,POINT (182491.85680000111 572759.8335999995)
divergenties_wegvak.605,Pseudo Haarlemmermeer-aansluiting,U,61.1c,,'GARYP'VBW. c,600145113,2021-10-01T00:00:00,0,060014511320211001,KPK0001140680,I,,POINT (192803.32829999924 575039.1622000001)
divergenties_wegvak.606,,U,0.0#,,BUSBAAN,600145126,2021-10-01T00:00:00,0,060014512620211001,KPK0001140685,I,,POINT (194012.25329999998 574318.7120000012)
divergenties_wegvak.607,Haarlemmermeer-aansluiting,U,82.3c,17,'WEZEP'VBW. c,600146580,2021-10-01T00:00:00,0,060014658020211001,KPK0001139833,I,,POINT (196156.2137000002 498219.2045999989)
divergenties_wegvak.608,,U,227.1m,,BS.PPL.'KOLTHOORN',600146605,2021-10-01T00:00:00,0,060014660520211001,KPK0001141968,I,,POINT (197789.0716000013 489085.66640000045)
