product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Oldambt;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Oldambt;N270M;Met een voertuig rijden, terwijl 1 bandbeschadigd is of de vermeldeload-index kleiner is dan toegestaan;1;140
Wahv;Groningen;Oldambt;N270R;Als bestuurder van een voertuig rijden,terwijl een band niet voldoet aan deeisen t.a.v.de profilering;4;425
Wahv;Groningen;Oldambt;N270S;Als bestuurder van een voertuig rijden,terwijl twee banden niet voldoen aan deeisen t.a.v.de profilering;1;140
Wahv;Groningen;Oldambt;N470C;Als bestuurder van een voertuig rijden,terwijl de gordel(s) niet deugdelijkis (zijn) (bevestigd);1;140
Wahv;Groningen;Oldambt;N514A;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedwerkende richtingaanwijzer(s);3;285
Wahv;Groningen;Oldambt;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;4;560
Wahv;Groningen;Oldambt;N514F;als best. van een voertuig rijden, terwijl voertuig niet voorzien is van goedwerkende rode retroreflectoren;1;65
Wahv;Groningen;Oldambt;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;1;240
Wahv;Groningen;Oldambt;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);2;760
Wahv;Groningen;Oldambt;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;3;1140
Wahv;Groningen;Oldambt;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;8;1120
Wahv;Groningen;Oldambt;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;2;280
Wahv;Groningen;Oldambt;P130C;Met voertuig/samenstel rijden terwijl delengte ondeelbare) lading voor devoorzijde van de aanhangwagen uitsteekt;1;140
Wahv;Groningen;Oldambt;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;6;840
Wahv;Groningen;Oldambt;P541;koppeling aanhangwagen/verwisselbaargetrokken uitrustingsstuk voldoetniet aan eisen of is niet geborgd;5;1200
Wahv;Groningen;Oldambt;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;3;285
Wahv;Groningen;Oldambt;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;6;840
Wahv;Groningen;Oldambt;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;2;110
Wahv;Groningen;Oldambt;R309;Als (snor)fietser bij ontbreken (verpl.)(brom)fietspad niet de rijbaan gebrui-ken (bijv. rijden op trottoir, voetpad);1;55
Wahv;Groningen;Oldambt;R310;Als bromfietser niet het fiets/bromfietspad gebruiken;1;95
Wahv;Groningen;Oldambt;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;1;95
Wahv;Groningen;Oldambt;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;28;3920
Wahv;Groningen;Oldambt;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;22;2090
Wahv;Groningen;Oldambt;R326;Rechts inhalen waar dat is verboden;1;240
Wahv;Groningen;Oldambt;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;2;480
Wahv;Groningen;Oldambt;R346;Afslaan zonder richting aan te geven;13;1235
Wahv;Groningen;Oldambt;R396A;Stilstaan op een kruispunt;1;140
Wahv;Groningen;Oldambt;R396G;Stilstaan binnen 12 m. van bord bushaltezonder geblokte markering;1;95
Wahv;Groningen;Oldambt;R397B;Parkeren voor een in- en/of uitrit;2;190
Wahv;Groningen;Oldambt;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;2;190
Wahv;Groningen;Oldambt;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Oldambt;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;9;855
Wahv;Groningen;Oldambt;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;14;5320
Wahv;Groningen;Oldambt;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;1;95
Wahv;Groningen;Oldambt;R414B;Op/aan de weg een voertuig langer dan6 m parkeren buiten de vastgesteldetermijnen.;1;95
Wahv;Groningen;Oldambt;R414C;parkeren van een voertuig langer dan6 m/ hoger dan 2,4 m hinderlijk voorbewoners/gebruikers gebouw;2;190
Wahv;Groningen;Oldambt;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);1;65
Wahv;Groningen;Oldambt;R431D;Aanhangwagen voert geen achterlicht, bijnacht, binnen de bebouwde kom;1;95
Wahv;Groningen;Oldambt;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;13;1235
Wahv;Groningen;Oldambt;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;69;3525
Wahv;Groningen;Oldambt;R456A;Bij nacht naast het dimlicht of hetmistlicht andere verlichting voerendan is toegestaan;2;280
Wahv;Groningen;Oldambt;R514;Bij inhalen geen teken met richtingaan-wijzer geven;3;285
Wahv;Groningen;Oldambt;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;3;1140
Wahv;Groningen;Oldambt;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;104;14560
Wahv;Groningen;Oldambt;R535G;voorin passagier 3 tot 18 jaar en korterdan 1.35 meter vervoeren, zonderbeschikbare gordel/kind.bev.systeem;1;140
Wahv;Groningen;Oldambt;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;5;700
Wahv;Groningen;Oldambt;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;17;1615
Wahv;Groningen;Oldambt;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;69;15563
Wahv;Groningen;Oldambt;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;1;95
Wahv;Groningen;Oldambt;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);5;700
Wahv;Groningen;Oldambt;R552A;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C3);1;140
Wahv;Groningen;Oldambt;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);1;140
Wahv;Groningen;Oldambt;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;5;475
Wahv;Groningen;Oldambt;R555;Handelen ism een geslotenverkla-ring voor langzame motorvoertuigen: bordC 8 van bijlage I RVV 1990.;1;95
Wahv;Groningen;Oldambt;R556;Handelen  in strijd met eengeslotenverklaring: bord C 9 bijlage IRVV 1990.;2;190
Wahv;Groningen;Oldambt;R559;Handelen ism een geslotenverkla-ring voor alle motorvoertuigen:bord C 12/20.;5;475
Wahv;Groningen;Oldambt;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Oldambt;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;3;255
Wahv;Groningen;Oldambt;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);93;8835
Wahv;Groningen;Oldambt;R585;Verbod stil te staan (bord E2);1;95
Wahv;Groningen;Oldambt;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;4;960
Wahv;Groningen;Oldambt;R608;niet stoppen voor rood knipperlichtbij overweglichten;2;143
Wahv;Groningen;Oldambt;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);2;480
Wahv;Groningen;Oldambt;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;240
Wahv;Groningen;Oldambt;R618A;Als bestuurder een puntstukgebruiken;1;240
Wahv;Groningen;Oldambt;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;1;240
Wahv;Groningen;Oldambt;R621;Bij op wegdek aangebrachte "haaietanden"geen voorrang verlenen aan bestuurdersop kruisende weg.;1;240
Wahv;Groningen;Oldambt;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;56;1512
Wahv;Groningen;Oldambt;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;40;1360
Wahv;Groningen;Oldambt;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;37;1503
Wahv;Groningen;Oldambt;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;22;1056
Wahv;Groningen;Oldambt;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;22;1188
Wahv;Groningen;Oldambt;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;23;1449
Wahv;Groningen;Oldambt;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;20;1440
Wahv;Groningen;Oldambt;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;9;855
Wahv;Groningen;Oldambt;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;8;840
Wahv;Groningen;Oldambt;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;7;805
Wahv;Groningen;Oldambt;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;10;1277
Wahv;Groningen;Oldambt;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;8;1064
Wahv;Groningen;Oldambt;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;2;288
Wahv;Groningen;Oldambt;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;5;765
Wahv;Groningen;Oldambt;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;4;660
Wahv;Groningen;Oldambt;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;2;352
Wahv;Groningen;Oldambt;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;5;955
Wahv;Groningen;Oldambt;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;3;645
Wahv;Groningen;Oldambt;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;6;1374
Wahv;Groningen;Oldambt;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;4;964
Wahv;Groningen;Oldambt;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;2;512
Wahv;Groningen;Oldambt;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;1;270
Wahv;Groningen;Oldambt;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;1;304
Wahv;Groningen;Oldambt;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;1;317
Wahv;Groningen;Oldambt;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;177;4430
Wahv;Groningen;Oldambt;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;145;4809
Wahv;Groningen;Oldambt;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;122;4642
Wahv;Groningen;Oldambt;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;103;4669
Wahv;Groningen;Oldambt;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;85;4273
Wahv;Groningen;Oldambt;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;70;3990
Wahv;Groningen;Oldambt;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;67;4581
Wahv;Groningen;Oldambt;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;50;4569
Wahv;Groningen;Oldambt;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;54;5400
Wahv;Groningen;Oldambt;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;26;2860
Wahv;Groningen;Oldambt;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;29;3393
Wahv;Groningen;Oldambt;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;19;2451
Wahv;Groningen;Oldambt;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;31;4247
Wahv;Groningen;Oldambt;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;32;4704
Wahv;Groningen;Oldambt;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;12;1884
Wahv;Groningen;Oldambt;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;16;2720
Wahv;Groningen;Oldambt;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;11;2013
Wahv;Groningen;Oldambt;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;13;2483
Wahv;Groningen;Oldambt;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;13;2639
Wahv;Groningen;Oldambt;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;9;1935
Wahv;Groningen;Oldambt;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;5;1145
Wahv;Groningen;Oldambt;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;16;3856
Wahv;Groningen;Oldambt;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;3;768
Wahv;Groningen;Oldambt;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;8;2152
Wahv;Groningen;Oldambt;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;2;566
Wahv;Groningen;Oldambt;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;2;600
Wahv;Groningen;Oldambt;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;3;951
Wahv;Groningen;Oldambt;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);1;110
Wahv;Groningen;Oldambt;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);2;366
Wahv;Groningen;Oldambt;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);3;609
Wahv;Groningen;Oldambt;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);1;229
Wahv;Groningen;Oldambt;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);1;269
Wahv;Groningen;Oldambt;VL001;Overschrijding maximum snelheid opautosnelwegen, met 1 km/h;7;77
Wahv;Groningen;Oldambt;VL002;Overschrijding maximum snelheid opautosnelwegen, met 2 km/h;11;176
Wahv;Groningen;Oldambt;VL003;Overschrijding maximum snelheid opautosnelwegen, met 3 km/h;10;200
Wahv;Groningen;Oldambt;VL004;Overschrijding maximum snelheid opautosnelwegen, met 4 km/h;15;456
Wahv;Groningen;Oldambt;VL005;Overschrijding maximum snelheid opautosnelwegen, met 5 km/h;9;351
Wahv;Groningen;Oldambt;VL006;Overschrijding maximum snelheid opautosnelwegen, met 6 km/h;10;466
Wahv;Groningen;Oldambt;VL007;Overschrijding maximum snelheid opautosnelwegen, met 7 km/h;6;322
Wahv;Groningen;Oldambt;VL008;Overschrijding maximum snelheid opautosnelwegen, met 8 km/h;3;165
Wahv;Groningen;Oldambt;VL009;Overschrijding maximum snelheid opautosnelwegen, met 9 km/h;3;165
Wahv;Groningen;Oldambt;VL010;Overschrijding maximum snelheid opautosnelwegen, met 10 km/h;2;126
Wahv;Groningen;Oldambt;VL011;Overschrijding maximum snelheid opautosnelwegen, met 11 km/h;1;86
Wahv;Groningen;Oldambt;VL012;Overschrijding maximum snelheid opautosnelwegen, met 12 km/h;1;93
Wahv;Groningen;Oldambt;VL013;Overschrijding maximum snelheid opautosnelwegen, met 13 km/h;1;100
Wahv;Groningen;Oldambt;VL014;Overschrijding maximum snelheid opautosnelwegen, met 14 km/h;1;107
Wahv;Groningen;Oldambt;VL015;Overschrijding maximum snelheid opautosnelwegen, met 15 km/h;1;118
Wahv;Groningen;Oldambt;VL016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h;2;256
Wahv;Groningen;Oldambt;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;1;137
Wahv;Groningen;Oldambt;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;1;147
Wahv;Groningen;Oldambt;VL019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h;1;158
Wahv;Groningen;Oldambt;VL024;Overschrijding maximum snelheid opautosnelwegen, met 24 km/h;1;215
Wahv;Groningen;Oldambt;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;1;223
Wahv;Groningen;Oldambt;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;2;468
Wahv;Groningen;Oldambt;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;2;492
Wahv;Groningen;Oldambt;VL030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h;1;284
Wahv;Groningen;Oldambt;VL032A;Overschrijding maximum snelheid opautosnelwegen, met 32 km/h;2;608
Wahv;Groningen;Oldambt;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;4;1392
Wahv;Groningen;Oldambt;VL036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h;1;367
Wahv;Groningen;Oldambt;VM016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h(verkeersbord A 1);1;128
Wahv;Groningen;Oldambt;VM026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h(verkeersbord A 1);2;464
Wahv;Groningen;Oldambt;VM034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h(verkeersbord A 1);1;339
Wahv;Groningen;Oldambt;VM036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h(verkeersbord A 1);1;367
Wahv;Groningen;Oldambt;VM038A;Overschrijding maximum snelheid opautosnelwegen, met 38 km/h(verkeersbord A 1);1;396
Wahv;Groningen;Oldambt;VS018;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 18 km/h;3;669
Wahv;Groningen;Oldambt;VS021;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 21 km/h;2;540
Wahv;Groningen;Oldambt;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;1;319
Wahv;Groningen;Oldambt;VS028;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 28 km/h;1;394
Wahv;Groningen;Oldambt;VS029;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 29 km/h;1;412
OM-afdoening;Groningen;Pekela;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;2;1200
OM-afdoening;Groningen;Pekela;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;3;238
OM-afdoening;Groningen;Pekela;F121B;Aangebroken flessen e.d. met alcoholhou-dende drank bij zich openbare plaats;1;95
OM-afdoening;Groningen;Pekela;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;1;140
OM-afdoening;Groningen;Pekela;GA302E;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;1;125
OM-afdoening;Groningen;Pekela;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);1;300
OM-afdoening;Groningen;Pekela;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Pekela;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;2;960
OM-afdoening;Groningen;Pekela;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;5;700
OM-afdoening;Groningen;Pekela;K026AA;Bromfiets zonder (geldig) kenteken(bewijs) laten staan of daarmee rijden;1;260
OM-afdoening;Groningen;Pekela;K026C;Aanhangwagen > 3500 kg zonder (geldig)kenteken(bew.) laten staan/ermee rijden;1;380
OM-afdoening;Groningen;Pekela;K055;Rijden zonder geldig rijbewijs;4;1440
OM-afdoening;Groningen;Pekela;R469;Op autoweg keren met motorvoertuig;1;380
OM-afdoening;Groningen;Pekela;R628B;Niet stoppen voor stopteken gegeven doormiddel van een politietransparant;4;1170
OM-afdoening;Groningen;Pekela;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;1;540
OM-afdoening;Groningen;Pekela;VA065;Overschrijding maximum snelheid binnenbebouwde kom, van 60 tot 65 km/h;1;0
OM-afdoening;Groningen;Pekela;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;3;1020
OM-afdoening;Groningen;Pekela;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;1;410
OM-afdoening;Groningen;Pekela;VF060;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 55-60 km/h;1;0
Wahv;Groningen;Pekela;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;13;4640
Wahv;Groningen;Pekela;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;57;22800
Wahv;Groningen;Pekela;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;2;280
Wahv;Groningen;Pekela;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;9;1260
Wahv;Groningen;Pekela;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;46;6440
Wahv;Groningen;Pekela;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;2;800
Wahv;Groningen;Pekela;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;1;95
Wahv;Groningen;Pekela;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;1;280
Wahv;Groningen;Pekela;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;1;95
Wahv;Groningen;Pekela;N270R;Als bestuurder van een voertuig rijden,terwijl een band niet voldoet aan deeisen t.a.v.de profilering;2;235
Wahv;Groningen;Pekela;N270S;Als bestuurder van een voertuig rijden,terwijl twee banden niet voldoen aan deeisen t.a.v.de profilering;1;210
Wahv;Groningen;Pekela;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;1;140
Wahv;Groningen;Pekela;N514F;als best. van een voertuig rijden, terwijl voertuig niet voorzien is van goedwerkende rode retroreflectoren;1;95
Wahv;Groningen;Pekela;N640;als bestuurder van een voertuig rijden,terwijl het is voorzien van verblindendeverlichting;1;140
Wahv;Groningen;Pekela;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);1;380
Wahv;Groningen;Pekela;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;1;140
Wahv;Groningen;Pekela;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;1;140
Wahv;Groningen;Pekela;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;2;280
Wahv;Groningen;Pekela;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;1;95
Wahv;Groningen;Pekela;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;1;95
Wahv;Groningen;Pekela;R309;Als (snor)fietser bij ontbreken (verpl.)(brom)fietspad niet de rijbaan gebrui-ken (bijv. rijden op trottoir, voetpad);1;95
Wahv;Groningen;Pekela;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Pekela;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;1;95
Wahv;Groningen;Pekela;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;1;240
Wahv;Groningen;Pekela;R346;Afslaan zonder richting aan te geven;6;510
Wahv;Groningen;Pekela;R397D;Parkeren op parkeergelegenheid,terwylvoertuig niet tot aangegeven categorieof groep voertuigen behoorde;1;95
Wahv;Groningen;Pekela;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;1;95
Wahv;Groningen;Pekela;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;1;95
Wahv;Groningen;Pekela;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;1;380
Wahv;Groningen;Pekela;R414A;Parkeren van een voertuig langer dan6 m / hoger dan 2,4 m op een plaatswaar dit verboden is;1;95
Wahv;Groningen;Pekela;R419;Signalen geven in andere gevallen of opandere wijze dan is toegestaan;1;95
Wahv;Groningen;Pekela;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);1;95
Wahv;Groningen;Pekela;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;16;799
Wahv;Groningen;Pekela;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;46;6440
Wahv;Groningen;Pekela;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;3;285
Wahv;Groningen;Pekela;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;8;1910
Wahv;Groningen;Pekela;R556;Handelen  in strijd met eengeslotenverklaring: bord C 9 bijlage IRVV 1990.;1;35
Wahv;Groningen;Pekela;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);2;190
Wahv;Groningen;Pekela;R585;Verbod stil te staan (bord E2);1;95
Wahv;Groningen;Pekela;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
