FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
adviessnelheid_kenmerk.11,50,R,4.704,R,5.05000019,H,009,KLK0008079661,R,I,,"LINESTRING (128684.23589999974 482988.50279999897, 128686.33480000123 482985.7734999992, 128692.98939999938 482978.3093000017, 128696.43989999965 482974.68670000136, 128702.59200000018 482969.2010000013, 128720.54960000142 482955.05480000004, 128724.84120000154 482952.49439999834, 128733.70019999892 482947.8407999985, 128744.54740000144 482944.0430999994, 128754.12090000138 482941.13120000064, 128762.31839999929 482939.12260000035, 128772.2650000006 482937.80359999835, 128782.0326000005 482936.9759999998, 128787.06179999933 482936.9492000006, 128797.05469999835 482937.38159999996, 128802.04030000046 482937.7650000006, 128807.43100000173 482938.46339999884, 128827.02290000021 482942.5960999988, 128837.68820000067 482944.66270000115, 128847.56810000166 482946.2091999985, 128856.4803000018 482947.07180000097, 128861.44739999995 482947.25719999894, 128868.55319999903 482947.0727000013, 128873.5196999982 482946.60990000144, 128878.46139999852 482945.8484000005, 128885.57690000162 482944.10929999873, 128890.27259999886 482942.51480000094, 128894.90150000155 482940.5923999995, 128899.37429999933 482938.35759999976, 128906.2939000018 482934.04580000043, 128910.27959999815 482931.05220000073, 128914.09409999847 482927.8112999983, 128917.65980000049 482924.30370000005, 128922.16829999909 482919.0177000016, 128925.09420000017 482914.9875999987, 128927.77160000056 482910.73849999905, 128930.12539999932 482906.3258000016, 128932.2050999999 482901.7745999992, 128934.92960000038 482894.4376000017, 128936.3359999992 482889.6561000012, 128937.5335999988 482884.7985999994, 128938.89479999989 482877.9963000007, 128940.30319999903 482868.1596000008, 128941.32279999927 482858.2093000002, 128943.62860000134 482831.0973000005)"
adviessnelheid_kenmerk.12,60,R,21.61100006,R,22.02799988,H,009,KLK0008079874,R,I,,"LINESTRING (124880.92469999939 477686.72150000185, 124865.6063000001 477683.94110000134, 124856.12999999896 477680.7380999997, 124851.27490000054 477679.52160000056, 124846.36059999838 477678.59690000117, 124841.40029999986 477677.8990999982, 124834.58439999819 477677.38749999925, 124829.57140000165 477677.2650000006, 124824.57030000165 477677.3726999983, 124816.70740000159 477678.18189999834, 124811.89669999853 477679.0022, 124807.01319999993 477680.0777999982, 124801.68690000102 477681.566300001, 124797.02279999852 477683.10060000047, 124792.38300000131 477684.9664000012, 124787.82979999855 477687.0362999998, 124782.77329999954 477689.62209999934, 124778.56709999964 477692.08680000156, 124774.38030000031 477694.8317999989, 124767.50809999928 477700.0960999988, 124763.78400000185 477703.36939999834, 124758.03920000046 477709.12889999896, 124754.8022999987 477712.84690000117, 124751.72910000011 477716.8009000011, 124748.83709999919 477720.87999999896, 124744.73460000008 477727.5778999999, 124742.42029999942 477731.97769999877, 124739.44139999896 477738.6554000005, 124737.71920000017 477743.26370000094, 124734.91829999909 477752.87409999967, 124733.88019999862 477757.82669999823, 124733.08289999887 477762.7740000002, 124732.55189999938 477767.74749999866, 124732.3291000016 477772.7456, 124732.3535999991 477777.3803000003, 124732.58049999923 477782.3924999982, 124733.05090000108 477787.37900000066, 124733.79870000109 477792.3227000013, 124735.47250000015 477799.9910000004, 124736.87819999829 477804.8300999999, 124738.5139000006 477809.5562000014, 124741.52910000086 477816.6992000006, 124743.76999999955 477821.2115000002, 124746.21229999885 477825.57449999824, 124750.64400000125 477832.3498999998, 124753.68980000168 477836.3632000014, 124756.88969999924 477840.21169999987, 124760.27279999852 477843.89339999855, 124763.4012000002 477846.93140000105, 124767.17229999974 477850.2666000016, 124770.84010000154 477853.17599999905, 124774.94280000031 477856.1640000008, 124779.12939999998 477858.9171000011, 124783.45710000023 477861.42159999907, 124789.55209999904 477864.44689999893, 124794.23200000077 477866.42020000145, 124798.91750000045 477868.16600000113, 124807.52189999819 477870.65790000185, 124812.45899999887 477871.72129999846, 124817.39669999853 477872.50930000097, 124824.73310000077 477873.24020000175, 124829.78579999879 477873.3902999982, 124834.78750000149 477873.2745000012, 124841.49810000136 477872.71550000086, 124846.47729999945 477871.9769000001, 124854.85689999908 477870.126600001, 124861.71339999884 477868.0124000013, 124879.74100000039 477859.1939999983, 124905.9690000005 477838.48800000176, 124911.52499999851 477836.34600000083)"
adviessnelheid_kenmerk.13,60,R,38.83000183,R,39.36899948,H,009,KLK0008080285,R,I,,"LINESTRING (110949.60610000044 485765.41050000116, 110951.29369999841 485782.3594000004, 110953.89609999955 485790.0370000005, 110955.19819999859 485794.86769999936, 110956.75809999928 485803.04879999906, 110957.35009999946 485808.0102000013, 110957.49120000005 485816.3702000007, 110957.19299999997 485821.32090000063, 110956.58749999851 485826.2265999988, 110955.7639000006 485831.16429999843, 110954.51830000058 485836.01029999927, 110953.00340000167 485840.7386999987, 110950.09160000086 485847.7782999985, 110947.86740000173 485852.2569000013, 110945.27089999989 485856.5304999985, 110941.4375 485862.0212999992, 110938.3033999987 485865.9191999994, 110934.87189999968 485869.56529999897, 110931.20859999955 485872.97879999876, 110926.88289999962 485876.5720999986, 110922.79509999976 485879.4512999989, 110914.22370000184 485884.4935000017, 110909.05810000002 485886.8680999987, 110904.3434999995 485888.5395000018, 110899.55180000141 485889.97150000185, 110894.69370000064 485891.07669999823, 110885.4386 485892.38010000065, 110880.43340000138 485892.50470000133, 110875.46869999915 485892.3746000007, 110869.66750000045 485891.9039000012, 110864.7349999994 485891.0854999982, 110859.8487999998 485889.9857000001, 110855.12280000001 485888.70149999857, 110850.69040000066 485887.0278999992, 110846.08779999986 485885.04250000045, 110841.60020000115 485882.83520000055, 110837.33069999889 485880.23580000177, 110831.20270000026 485875.86730000004, 110827.37249999866 485872.6490000002, 110823.79369999841 485869.19839999825, 110817.55480000004 485862.02809999883, 110814.68659999967 485857.9199000001, 110810.17309999838 485850.36470000073, 110808.06720000133 485845.8286000006, 110806.14919999987 485841.2100000009, 110804.59860000014 485836.57829999924, 110802.54549999908 485827.83359999955, 110801.96339999884 485822.86560000107, 110801.59629999846 485817.95059999824, 110801.50279999897 485812.77980000153, 110801.82149999961 485807.7890000008, 110802.37590000033 485802.8178999983, 110803.36800000072 485798.0014999993, 110805.42859999835 485790.376699999, 110807.03849999979 485785.6385000013, 110809.1090000011 485781.07820000127, 110811.34750000015 485776.6552999988, 110814.17309999838 485771.6666000001, 110816.97599999979 485767.52589999884, 110822.93629999831 485759.48900000006, 110834.41099999845 485746.3872999996, 110844.66450000182 485735.4382000007, 110859.55860000104 485719.9349000007, 110884.60330000147 485696.2826000005, 110907.71020000055 485673.39169999957, 110960.99430000037 485625.9596000016)"
adviessnelheid_kenmerk.14,50,R,41.43500137,R,41.75099945,T,009,KLK0008080372,L,I,,"LINESTRING (108690.44729999825 487354.48589999974, 108732.54450000077 487364.9684000015, 108738.14409999922 487366.7688000016, 108747.47419999912 487370.36730000004, 108752.09490000084 487372.38699999824, 108760.63129999861 487377.1345999986, 108764.87900000066 487379.8258000016, 108770.70969999954 487384.0223999992, 108774.61510000005 487387.1794000007, 108783.64869999886 487395.2969999984, 108788.09789999947 487400.0694999993, 108794.52050000057 487407.7736000009, 108799.90929999948 487415.8033999987, 108802.49450000003 487420.0832000002, 108804.79820000008 487424.561999999, 108808.33249999955 487432.1429999992, 108810.20600000024 487436.81109999865, 108812.67220000178 487444.11190000176, 108814.01649999991 487448.9609999992, 108815.06960000098 487453.99859999865, 108816.58199999854 487464.8055000007, 108817.26089999825 487474.8055999987, 108817.29500000179 487479.89660000056, 108817.0934999995 487484.89290000126, 108816.27789999917 487497.5390999988, 108812.52800000086 487537.36300000176, 108807.04160000011 487604.7624000013)"
adviessnelheid_kenmerk.15,30,R,6.0619998,R,6.12200022,T,011,KLK0008083967,L,I,,"LINESTRING (100291.61180000007 459700.7397999987, 100283.12909999862 459704.2091999985, 100263.29960000142 459700.2512000017, 100258.34910000116 459699.5115999989, 100252.66640000045 459699.2993000001, 100247.70329999924 459700.9274000004, 100240.02050000057 459705.34699999914, 100232.30820000172 459714.15459999815)"
adviessnelheid_kenmerk.16,30,R,11.52000046,R,11.64999962,T,011,KLK0008083997,L,I,,"LINESTRING (104965.32400000095 458307.4990000017, 104961.14319999889 458292.2408000007, 104960.73250000179 458288.16310000047, 104961.09010000154 458280.5502000004, 104963.06789999828 458273.86840000004, 104966.00510000065 458268.31870000064, 104970.85330000147 458262.4664000012, 104974.69009999931 458259.3465999998, 104978.12429999933 458257.25939999893, 104982.64770000055 458255.1581000015, 104986.47190000117 458253.9506999999, 104991.45230000094 458253.0218000002, 104996.75459999964 458252.51689999923, 105001.75580000132 458252.4959000014, 105011.74709999934 458253.0247000009, 105049.86890000105 458256.88910000026)"
adviessnelheid_kenmerk.17,50,R,13.0539999,R,13.28999996,H,011,KLK0008084007,R,I,,"LINESTRING (106440.34230000153 458294.19629999995, 106486.58350000158 458290.41039999947, 106501.54239999875 458289.2884000018, 106510.39559999853 458288.7868999988, 106515.37469999865 458288.7558000013, 106521.60009999946 458289.2476999983, 106526.53510000184 458290.13599999994, 106535.64149999991 458292.5533999987, 106540.25710000098 458294.52629999816, 106546.60850000009 458298.38870000094, 106550.4028000012 458301.5987999998, 106553.92080000043 458305.15790000185, 106559.13709999993 458311.73790000007, 106561.83370000124 458315.9706000015, 106564.30579999834 458320.32669999823, 106566.56269999966 458324.78869999945, 106573.46759999916 458341.0293000005, 106579.80169999972 458354.62689999864, 106582.95329999924 458360.4631999992, 106585.50409999862 458364.7712999992, 106588.36309999973 458368.8762000017, 106591.56010000035 458372.7296999991, 106594.48539999872 458375.77490000054, 106598.19409999996 458379.10610000044, 106605.5399999991 458384.06819999963, 106610.0047999993 458386.3487999998, 106617.18439999968 458389.0625, 106621.60790000111 458390.30629999936, 106626.02019999921 458391.2289999984, 106630.94860000163 458391.82730000094, 106635.9411999993 458392.10130000114, 106639.98910000175 458392.1053000018, 106644.92460000142 458391.814100001, 106654.87339999899 458390.7773000002, 106669.95340000093 458388.7166999988, 106679.07200000063 458392.64550000057)"
adviessnelheid_kenmerk.18,90,R,60.56200027,R,61.78499985,T,016,KLK0008099708,L,I,,"LINESTRING (109219.49390000105 398906.78400000185, 109216.95769999921 398919.5309000015, 109214.66279999912 398933.26729999855, 109213.39090000093 398943.19299999997, 109211.2734999992 398963.08309999853, 109210.43769999966 398973.04830000177, 109209.11169999838 398992.7635000013, 109208.45329999924 399007.74909999967, 109207.02050000057 399064.65199999884, 109206.49419999868 399081.5373999998, 109205.7901000008 399096.5128000006, 109204.51170000061 399116.0733000003, 109202.95149999857 399131.01399999857, 109201.66950000077 399140.935899999, 109200.05249999836 399150.8044000007, 109196.71660000086 399166.24280000106, 109193.06850000098 399180.75869999826, 109190.03489999846 399190.7074000016, 109185.11870000139 399204.87849999964, 109180.21799999848 399217.4629999995, 109172.14990000054 399234.8784000017, 109167.65100000054 399243.8060999997, 109165.26069999859 399248.19790000096, 109157.95120000094 399260.5443000011, 109149.78620000184 399273.1275999993, 109142.14790000021 399284.0247000009, 109139.15300000086 399288.0291999988, 109132.89680000022 399295.8326999992, 109126.33130000159 399303.5872000009, 109116.20499999821 399314.6534000002, 109112.74029999971 399318.25989999995, 109103.26330000162 399327.4508000016, 109095.84580000117 399334.17610000074, 109092.00759999827 399337.3808999993, 109081.32149999961 399346.0439000018, 109073.33249999955 399352.060899999, 109067.19339999929 399356.45749999955, 109055.03799999878 399364.54459999874, 109037.7760999985 399374.63589999825, 109027.74529999867 399379.8792000003, 109023.2415000014 399382.05469999835, 109009.57409999892 399388.2355999984, 108991.35970000178 399395.23690000176, 108972.55160000175 399401.2355999984, 108962.90129999816 399403.8575000018, 108955.4178000018 399405.6468999982, 108940.71269999817 399408.58150000125, 108933.90210000053 399409.6933999993, 108924.0084999986 399411.059799999, 108909.46440000087 399412.4926000014, 108899.48270000145 399413.1009000018, 108890.44060000032 399413.4118000008, 108875.44090000167 399413.3040000014, 108861.3498999998 399412.55420000106, 108846.14220000058 399411.05590000004, 108831.29450000077 399408.8211000003, 108821.46990000084 399406.9477000013, 108812.14990000054 399404.9670000002, 108797.62299999967 399401.2250000015, 108781.90049999952 399396.3020000011, 108768.79969999939 399391.52980000153, 108754.96240000054 399385.7353999987, 108738.81749999896 399378.0819000006, 108729.96310000122 399373.43299999833, 108723.78579999879 399369.94729999825, 108715.25180000067 399364.7501000017, 108703.66899999976 399357.0505999997, 108695.52479999885 399351.2470000014, 108685.17720000073 399343.2815999985, 108677.4525000006 399336.92130000144, 108667.19579999894 399327.74819999933, 108659.95389999822 399320.7976000011, 108650.22639999911 399310.8194999993, 108640.15960000083 399299.7248999998, 108620.83100000024 399278.98999999836, 108596.24049999937 399248.69099999964, 108560.37700000033 399203.33630000055, 108538.28570000082 399176.1875, 108522.71689999849 399157.46599999815, 108506.46860000119 399138.46499999985, 108490.09109999985 399119.8440999985)"
adviessnelheid_kenmerk.19,70,R,36.50699997,R,37.2120018,H,027,KLK0008106995,R,I,,"LINESTRING (124853.4525000006 428391.53730000183, 124854.5122999996 428393.95259999856, 124858.73950000107 428402.8090999983, 124865.39180000126 428415.03830000013, 124870.70560000092 428423.5480999984, 124876.49190000072 428431.70910000056, 124882.06410000101 428438.74720000103, 124885.38709999993 428442.62889999896, 124892.14669999853 428450.00030000135, 124901.24430000037 428458.8227000013, 124908.79289999977 428465.5166000016, 124912.67509999871 428468.6678000018, 124921.27230000123 428475.0806999989, 124925.48620000109 428478.0078999996, 124933.88560000062 428483.4754999988, 124938.1783999987 428486.04289999977, 124945.80730000138 428490.2520000003, 124950.33240000159 428492.5155999996, 124962.20439999923 428497.87790000066, 124971.62929999828 428501.6068000011, 124985.80669999868 428506.5064999983, 125004.07110000029 428512.4670000002, 125013.52859999985 428515.7181000002, 125022.90799999982 428519.18780000135, 125032.20969999954 428522.87519999966, 125040.81049999967 428526.6748000011, 125049.59970000014 428530.97890000045, 125057.96159999818 428535.6953999996, 125069.41750000045 428543.1543999985, 125077.39059999958 428548.9101999998, 125084.07239999995 428554.001600001, 125087.9010999985 428557.1700000018, 125095.41209999844 428563.80110000074, 125102.53940000013 428570.81599999964, 125111.92190000042 428581.08989999816, 125144.29289999977 428619.2083999999, 125153.09369999915 428628.91209999844, 125156.65879999846 428632.5601999983, 125163.93160000071 428639.435800001, 125171.47700000182 428645.998300001, 125179.34860000014 428652.1862999983, 125188.57950000092 428658.6719000004, 125192.77290000021 428661.39499999955, 125201.60550000146 428666.72129999846, 125210.48299999908 428671.50349999964, 125214.98669999838 428673.6785000004, 125219.53220000118 428675.7611999996, 125228.15089999884 428679.2857999988, 125237.5698999986 428682.6457999982, 125242.34939999878 428684.124400001, 125246.57860000059 428685.4127999991, 125256.34829999879 428687.83779999986, 125266.18290000036 428689.73050000146, 125274.9712000005 428691.18989999965, 125289.92009999976 428692.84800000116, 125303.21429999918 428693.95340000093, 125422.2025000006 428701.1330999993, 125448.93329999968 428708.0555999987)"
adviessnelheid_kenmerk.66,30,R,55.38800049,R,55.4640007,T,057,KLK0008132053,L,I,,"LINESTRING (40248.65199999884 411105.0786000006, 40252.00409999862 411108.59160000086, 40266.20050000027 411122.71449999884, 40268.59380000085 411133.09109999985, 40265.899099998176 411140.5520000011, 40260.90689999983 411146.813099999, 40257.43430000171 411147.4477000013)"
adviessnelheid_kenmerk.20,50,R,45.56200027,R,45.93799973,H,012,KLK0008087416,R,I,,"LINESTRING (121799.6229000017 453678.24639999866, 121809.75800000131 453681.7945000008, 121830.96209999919 453688.24489999935, 121836.03119999915 453689.08790000156, 121840.05270000175 453689.5208999999, 121847.31769999862 453689.8841000013, 121861.65410000086 453690.064199999, 121866.65049999952 453689.8819999993, 121881.61829999834 453688.1748000011, 121886.62009999901 453688.18780000135, 121898.97419999912 453688.55490000173, 121914.28040000051 453689.4818999991, 121919.2386999987 453690.0828000009, 121924.09010000154 453690.9849999994, 121928.89820000157 453692.3597000018, 121933.57409999892 453694.0800999999, 121939.57250000164 453696.90100000054, 121943.86199999973 453699.49810000136, 121948.08060000092 453702.68829999864, 121951.77149999887 453706.0993999988, 121954.53000000119 453709.1831, 121957.49120000005 453713.23589999974, 121959.70710000023 453717.0023000017, 121961.73910000175 453721.6004999988, 121963.89090000093 453729.6664999984, 121964.60460000113 453735.5837999992, 121964.61930000037 453740.5940999985, 121963.25769999996 453749.25250000134, 121961.12480000034 453755.54250000045, 121959.10190000013 453759.6427000016, 121956.44269999862 453763.89719999954, 121951.48279999942 453769.7175000012, 121947.83130000159 453773.13540000096, 121942.06780000031 453777.2083999999, 121937.24549999833 453779.7906000018, 121932.68070000038 453781.6843000017, 121925.63969999924 453783.35440000147, 121920.66209999844 453783.8561999984, 121915.68210000172 453783.9919999987, 121907.39900000021 453783.41519999877, 121902.46990000084 453782.7050999999, 121889.34789999947 453780.23699999973, 121879.62460000068 453777.8999999985, 121869.9646999985 453775.30590000004, 121815.97500000149 453760.1207999997, 121790.78489999846 453763.1667999998)"
adviessnelheid_kenmerk.21,30,R,80.7539978,R,81.02799988,H,012,KLK0008088356,R,I,,"LINESTRING (155746.73270000145 451962.62689999864, 155772.93189999834 451946.7456, 155802.93670000136 451928.7188999988, 155837.46920000017 451908.5318999998, 155872.2938000001 451888.8471999988, 155907.9651999995 451869.20259999856, 155926.39130000025 451858.0033, 155932.00039999932 451852.57939999923, 155935.5379000008 451845.20859999955, 155935.65659999847 451839.1174999997, 155932.15399999917 451831.58999999985)"
adviessnelheid_kenmerk.22,50,R,119.50900269,R,120.05000305,T,012,KLK0008088559,L,I,,"LINESTRING (183347.9140000008 448423.57499999925, 183373.8552000001 448449.82019999996, 183392.3990000002 448468.0460000001, 183399.74870000035 448474.8033999987, 183404.8553000018 448479.19480000064, 183412.61059999838 448485.52529999986, 183416.64799999818 448488.5760000013, 183423.19409999996 448492.8971000016, 183427.60300000012 448495.26099999994, 183432.13830000162 448497.36939999834, 183436.99709999934 448499.1367999986, 183443.81560000032 448500.9494000003, 183448.8751000017 448501.92709999904, 183453.74450000003 448502.18140000105, 183458.7424999997 448501.9978, 183463.73580000177 448501.4648000002, 183468.76249999925 448500.59380000085, 183473.82620000094 448499.26850000024, 183478.58989999816 448497.74709999934, 183487.28709999844 448493.999400001, 183496.05550000072 448489.22239999846, 183500.0687999986 448486.53240000084, 183504.1026000008 448483.5773999989, 183508.00769999996 448480.4510000013, 183511.7292000018 448477.14079999924, 183517.84050000086 448471.5406000018, 183535.3847000003 448453.7302000001, 183542.52840000018 448446.757100001, 183545.95470000058 448443.6644000001, 183553.63969999924 448437.2536999993, 183557.67320000008 448434.29670000076, 183561.79520000145 448431.44579999894, 183568.28180000186 448427.48800000176, 183572.64020000026 448425.0472000018, 183580.51410000026 448421.2093000002, 183589.7111000009 448417.31390000135, 183600.0379000008 448414.1064000018, 183604.86769999936 448412.83139999956, 183615.86030000076 448410.76260000095, 183620.8302000016 448410.1037000008, 183629.06830000132 448409.47260000184, 183634.08509999886 448409.3231000006, 183641.58680000156 448409.4149999991, 183651.5789999999 448410.13109999895, 183667.45270000026 448412.28390000015, 183744.36710000038 448425.4726999998, 183794.0940000005 448434.03489999846, 183820.0117000006 448431.4525000006)"
adviessnelheid_kenmerk.23,20,R,88.11499786,R,88.43000031,H,009,KLK0008080700,R,I,,"LINESTRING (109546.01040000096 524924.2413000017, 109556.97129999846 524928.4591999985, 109560.91710000113 524929.4576000012, 109566.24870000035 524929.1975999996, 109571.03170000017 524926.7237000018, 109575.16180000082 524921.690200001, 109576.96689999849 524917.1119000018, 109578.51300000027 524912.3568999991, 109582.94379999861 524897.2278000005, 109587.95589999855 524877.8607000001, 109591.26880000159 524862.3823999986, 109594.14240000024 524847.6598000005, 109595.47830000147 524839.2096000016, 109596.08999999985 524834.2424999997, 109596.6035999991 524829.2688000016, 109597.09389999881 524821.7536000013, 109597.36549999937 524811.754900001, 109596.29919999838 524798.1198999994, 109594.29450000077 524783.2540000007, 109592.60790000111 524772.5905999988, 109592.04050000012 524767.6229000017, 109591.62009999901 524763.1711000018, 109591.50019999966 524758.180399999, 109591.49709999934 524753.1796999983, 109592.12999999896 524744.7716000006, 109594.90199999884 524726.7789999992, 109596.72399999946 524700.8020000011, 109602.32299999893 524694.8139999993)"
adviessnelheid_kenmerk.24,40,R,100.83000183,R,101.02799988,H,009,KLK0008797900,R,I,,"LINESTRING (110927.90590000153 536090.182500001, 110936.94240000099 536105.752700001, 110942.1596999988 536114.2864000015, 110947.50149999931 536122.0998999998, 110954.00890000165 536129.8348000012, 110958.8638000004 536134.5953000002, 110962.83689999953 536137.5742000006, 110967.12840000167 536140.3090999983, 110974.04899999872 536143.7261999995, 110980.8225999996 536145.7663999982, 110987.16230000183 536146.8645000011, 110993.2826000005 536147.068599999, 111001.03779999912 536146.2952999994, 111005.84870000184 536145.0725000016, 111012.1464000009 536143.1303999983, 111020.90819999948 536139.3286000006, 111029.65300000086 536134.4877000004, 111042.30040000007 536126.4228000008, 111055.72370000184 536117.5740999989, 111069.11780000106 536108.4191000015, 111074.30600000173 536104.8729999997, 111084 536102)"
adviessnelheid_kenmerk.25,70,R,36.5019989,R,36.88100052,H,007,KLK0008779000,R,I,,"LINESTRING (130892.83610000089 522640.4026999995, 130894.70789999887 522645.5188000016, 130898.5289000012 522654.77479999885, 130900.62269999832 522659.3156999983, 130904.40239999816 522666.7822000012, 130909.32550000027 522675.51520000026, 130914.60850000009 522684.0164999999, 130922.87070000172 522696.0557000004, 130945.20399999991 522726.13800000027, 130951.43589999899 522735.48790000007, 130955.31679999828 522742.14350000024, 130957.60130000114 522746.54410000145, 130959.76069999859 522751.2360999994, 130961.65920000151 522755.8618000001, 130963.19860000163 522760.1464000009, 130964.6473999992 522764.938000001, 130965.86989999935 522769.7864000015, 130966.65129999816 522773.8354999982, 130967.6341000013 522780.98209999874, 130968.24489999935 522790.96759999916, 130968.26680000126 522800.9721000008, 130967.71110000089 522811.99340000004, 130966.10489999875 522831.9288999997, 130954.85009999946 522958.43129999936, 130953.53460000083 522974.3773000017, 130952 522997)"
adviessnelheid_kenmerk.26,50,R,122.21499634,R,122.49099731,T,007,KLK0008795500,L,I,,"LINESTRING (173675.37680000067 559482.0595000014, 173659.68659999967 559488.8278999999, 173616.66209999844 559493.0747000016, 173592.5560999997 559495.4974000007, 173584.7184999995 559496.4241000004, 173579.79989999905 559497.1829000004, 173569.69700000063 559499.1730000004, 173564.8513999991 559500.4191999994, 173560.06579999998 559501.9145999998, 173555.38149999827 559503.6658999994, 173549.63830000162 559506.3500999995, 173542.81010000035 559510.3363000005, 173538.77180000022 559513.3264999986, 173535.00090000033 559516.6592000015, 173529.81329999864 559522.0601999983, 173526.72700000182 559526.0190000013, 173522.32600000128 559533.0346000008, 173520.21119999886 559537.5590999983, 173518.4107999988 559542.1741000004, 173516.96950000152 559546.9552999996, 173515.52899999917 559554.3880000003, 173515.03449999914 559559.3440000005, 173514.95039999858 559564.3434999995, 173515.51289999858 559571.7800999992, 173516.39979999885 559576.6532999985, 173518.14539999887 559582.6361000016, 173521.13800000027 559590.0560000017, 173523.72430000082 559594.8471999988, 173525.84629999846 559598.118900001, 173528.22419999912 559601.3370000012, 173531.12799999863 559604.7809999995, 173533.8638000004 559607.6548999995, 173536.80950000137 559610.3636000007, 173541.46350000054 559614.0417000018, 173544.74300000072 559616.3004000001, 173552.4274000004 559621.1884999983, 173560.72100000083 559626.4640000015)"
adviessnelheid_kenmerk.27,50,R,10.4460001,R,10.73999977,H,076,KLK0006848997,R,I,,"LINESTRING (189616.69799999893 327148.7217999995, 189611.3337999992 327127.374400001, 189605.3013000004 327106.5780999996, 189597.15769999847 327073.19299999997, 189596.85209999979 327071.4569000006, 189596.85209999979 327061.4741999991, 189598.0828000009 327048.2094999999, 189602.7322999984 327032.7567999996, 189609.15949999914 327021.8167999983, 189620.5097000003 327011.9708000012, 189631.99670000002 327003.3555999994, 189646.90239999816 326995.9710999988, 189663.3123999983 326990.3643999994, 189732.91789999977 326976.96290000156, 189764.50710000098 326970.94590000063)"
adviessnelheid_kenmerk.28,70,R,11.41800022,R,12.31799984,H,009,KLK0007225498,R,I,,"LINESTRING (124560.80000000075 478504.2529999986, 124537.08879999816 478547.42880000174, 124525.42119999975 478568.9197999984, 124515.36699999869 478586.3823999986, 124502.40239999816 478605.43239999935, 124493.08909999952 478617.65619999915, 124478.69570000097 478634.0075000003, 124466.69680000097 478646.07250000164, 124448.96970000118 478661.3522000015, 124435.01289999858 478672.26630000025, 124416.35970000178 478684.70169999823, 124399.42639999837 478693.76370000094, 124385.46959999949 478700.3783, 124358.48200000077 478712.681499999, 124329.17940000072 478725.9107000008, 124305.565200001 478739.0736999996, 124283.07559999824 478755.0810999982, 124266.6053000018 478770.4930999987, 124250.26720000058 478788.48479999974, 124241.07290000096 478801.5155000016, 124228.57129999995 478822.08689999953, 124218.31870000064 478844.84109999985, 124212.96090000123 478859.98860000074, 124209.25670000166 478874.80519999936, 124206.91739999875 478897.0711000003, 124205.53330000117 478914.16220000014, 124205.66380000114 478934.45969999954, 124207.20080000162 478951.0315000005, 124211.64950000122 478974.5428000018, 124217.96719999984 478995.43780000135, 124225.93189999834 479014.6532999985, 124233.61969999969 479029.41420000046, 124243.76830000058 479045.4701000005, 124256.70569999889 479062.2553000003, 124270.63109999895 479077.0903999992, 124287.71009999886 479091.99240000173, 124303.88529999927 479103.48999999836, 124315.36950000003 479110.0311000012, 124325.43470000103 479115.6495000012, 124342.98680000007 479123.3200000003, 124362.50950000063 479129.7692999989, 124381.70600000024 479134.18030000106, 124404.15480000153 479137.03539999947, 124429.2399000004 479137.43620000035, 124436.10649999976 479136.83949999884)"
adviessnelheid_kenmerk.29,40,R,87.9940033,R,88.11499786,H,009,KLK0008080699,R,I,,"LINESTRING (109466.0522999987 524847.3156000003, 109466.95850000158 524854.1702999994, 109467.70230000094 524859.1191000007, 109468.70499999821 524864.0177999996, 109470.91389999911 524872.1537999995, 109472.5636 524876.862399999, 109474.57510000095 524881.4411000013, 109476.98999999836 524885.865699999, 109479.63670000061 524890.0993999988, 109482.98290000111 524893.8154000007, 109486.57070000097 524897.4785000011, 109490.44429999962 524900.7175999992, 109494.70329999924 524903.3572999984, 109499.85220000148 524906.1517000012, 109509.03770000115 524910.0137000009, 109546.01040000096 524924.2413000017)"
