IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.22229738-2E65-9258-E053-530A0B0AC95B;62450018;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84422.566;449797.458;4.3586977186377;52.032016816028275;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.22229738-2B60-9258-E053-530A0B0AC95B;62449988;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84132.874;449965.852;4.35444188572815;52.03349322575947;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Singel
G0518.22229738-34A6-9258-E053-530A0B0AC95B;62450136;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85250.278;450915.56;4.370529766839013;52.04216989733213;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Oude Kustlijn
G0518.22229738-34BA-9258-E053-530A0B0AC95B;62450156;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85373.1;451276.159;4.372246286147839;52.04542603008674;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Zilvermeeuwlaan
G0518.22229738-11C9-9258-E053-530A0B0AC95B;62450393;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87765.697;453377.254;4.406704726609468;52.06460395037889;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Fintplantsoen
G0518.22229738-11D1-9258-E053-530A0B0AC95B;62450401;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87897.244;454371.822;4.408427363490234;52.073558100562;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Middenlijn
G0518.22229738-11DA-9258-E053-530A0B0AC95B;62450410;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88136.501;452831.377;4.412218378972675;52.05974299887868;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Goudvisplein
G0518.FCB8EA56-6D8A-B4FA-E040-2A0A313C2F1B;393834;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75648.138;452777.814;4.230162031285139;52.05761381768644;1;Loosduinen;18;Waldeck;06;Waldeck-Zuid;Beethovenplantsoen
G0518.FCB8EA56-6D97-B4FA-E040-2A0A313C2F1B;393847;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75720.3;451877.293;4.231423017579601;52.049531509678125;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;De Brink
G0518.FCB8EA56-6D99-B4FA-E040-2A0A313C2F1B;393849;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75724.3;451868.393;4.231483385296358;52.04945210103321;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;De Brink
G0518.FCB8EA56-6DA9-B4FA-E040-2A0A313C2F1B;393865;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75696.664;451279.241;4.2312172824466305;52.044153651906804;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-67F6-B4FA-E040-2A0A313C2F1B;393671;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;74914.497;452194.156;4.219603632640492;52.05226314249118;1;Loosduinen;15;Kijkduin en Ockenburgh;90;Ockenburgh;Landgoed Ockenburgh
G0518.FCB8EA56-6BA4-B4FA-E040-2A0A313C2F1B;393779;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75403.167;454150.715;4.2262707024729576;52.069916367570414;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Westduinpark
G0518.FCB8EA56-6BA6-B4FA-E040-2A0A313C2F1B;393781;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75389.56;454528.814;4.225984082667598;52.07331222631319;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Getijdepad
G0518.FCB8EA56-6BA7-B4FA-E040-2A0A313C2F1B;393782;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75440.116;454468.111;4.2267355148161165;52.0727739813012;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Pieter Pauluspad
G0518.FCB8EA56-6BB9-B4FA-E040-2A0A313C2F1B;393800;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75491.099;454560.226;4.227457551474496;52.07360910337635;1;Loosduinen;15;Kijkduin en Ockenburgh;91;Kijkduin;Pieter Pauluspad
G0518.FCB8EA56-6BBA-B4FA-E040-2A0A313C2F1B;393801;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75649.89;451501.666;4.2304839616353425;52.046145808925516;1;Loosduinen;16;Kraayenstein en Vroondaal;97;Kraayenstein en Vroondaal;Madestein Recreatiegebied noordoost
G0518.FCB8EA56-5AD2-B4FA-E040-2A0A313C2F1B;394111;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76324.131;452538.79;4.240071963466524;52.055562220811936;1;Loosduinen;17;Loosduinen;95;Kom Loosduinen;Lisztstraat
G0518.FCB8EA56-6F77-B4FA-E040-2A0A313C2F1B;393902;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;75697.943;453355.777;4.230753891743868;52.062814877360886;1;Loosduinen;18;Waldeck;94;Waldeck-Noord;Laan van Meerdervoort
G0518.14280CBE-CDBA-0772-E053-530A0B0AF16A;55612694;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79257.769;453605.491;4.282601475432799;52.06555725637818;2;Escamp;31;Rustenburg en Oostbroek;35;Oostbroek-Zuid;Voorthuizenstraat
G0518.14280CBE-CDC1-0772-E053-530A0B0AF16A;55612701;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79663.466;449461.871;4.289430440896416;52.02837478371453;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Vlietpark
G0518.14280CBE-CEA0-0772-E053-530A0B0AF16A;55612719;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79657.577;451210.701;4.288959320801234;52.04409037778578;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-CEB7-0772-E053-530A0B0AF16A;55612742;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79522.562;450069.642;4.28724349520065;52.033817543891686;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Managuahof
G0518.14280CBE-CFA2-0772-E053-530A0B0AF16A;55612770;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79506.734;452309.164;4.286518231226931;52.05394148480269;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-C267-0772-E053-530A0B0AF16A;55612931;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79865.472;449654.614;4.292331140981433;52.03013434367582;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Vlietpark
G0518.14280CBE-CFB9-0772-E053-530A0B0AF16A;55612793;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79572.315;451158.752;4.2877281647817265;52.0436119251142;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-CFBD-0772-E053-530A0B0AF16A;55612797;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79623.191;451169.422;4.288467277633607;52.0437147362616;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-CFCA-0772-E053-530A0B0AF16A;55612810;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79603.53;452639.978;4.2878562399478195;52.05692761174005;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-D0A5-0772-E053-530A0B0AF16A;55612824;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79562.327;450802.727;4.287661168417056;52.0404110444538;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Carry van Bruggenhof
G0518.14280CBE-C273-0772-E053-530A0B0AF16A;55612943;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79806.776;448265.677;4.291781172712056;52.01764423585301;2;Escamp;40;Wateringse Veld;105;Zonne Veld;Tom Mandersstraat
G0518.14280CBE-C28D-0772-E053-530A0B0AF16A;55612969;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80263.602;452260.614;4.297561999550433;52.05360779182978;2;Escamp;36;Moerwijk;38;Moerwijk-Noord;Moerweg
G0518.14280CBE-C365-0772-E053-530A0B0AF16A;55612980;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80329.736;452080.458;4.298565429847086;52.051997685326896;2;Escamp;36;Moerwijk;38;Moerwijk-Noord;Moerweg
G0518.14280CBE-D0AF-0772-E053-530A0B0AF16A;55612834;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79631.576;451087.781;4.288607482209774;52.04298218628049;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-D0C0-0772-E053-530A0B0AF16A;55612851;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79380.114;453059.47;4.284506331309039;52.06066702862071;2;Escamp;35;Zuiderpark;36;Zuiderpark;Zuiderpark
G0518.14280CBE-D0CE-0772-E053-530A0B0AF16A;55612865;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79440.98;449869.034;4.286099099580724;52.0320036045919;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Laan van Wateringse Veld
G0518.FAF95A38-6D67-4688-9F6E-C4FCB205A86B;65593176;2018-09-19;bank;'s-Gravenhage (G);Straatmeubilair;79060.953;453580.339;4.279737278131238;52.06530427200887;2;Escamp;31;Rustenburg en Oostbroek;35;Oostbroek-Zuid;Zuiderparklaan
G0518.64353BED-3431-44A6-95E2-FA19387FA149;65593154;2018-09-19;bank;'s-Gravenhage (G);Straatmeubilair;79020.063;453562.039;4.279145133201051;52.06513420683767;2;Escamp;31;Rustenburg en Oostbroek;30;Rustenburg;Escamplaan
G0518.22229738-0E8E-9258-E053-530A0B0AC95B;62450344;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87622.205;452323.087;4.404820401014566;52.0551126957207;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Oranjepolderhof
G0518.22229738-0B64-9258-E053-530A0B0AC95B;62450310;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87364.061;453693.639;4.400785722135223;52.06739842810683;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Lisdoddeveld
G0518.22229738-0E88-9258-E053-530A0B0AC95B;62450338;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87552.963;453267.354;4.403624514386897;52.063590424639365;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Harriët Freezerhof
G0518.22229738-0E95-9258-E053-530A0B0AC95B;62450351;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87588.25;452686.172;4.404253746496187;52.05837162240817;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Grietpolderstraat
G0518.22229738-0E9A-9258-E053-530A0B0AC95B;62450356;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87645.916;452379.458;4.405154948075016;52.05562218548444;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Oranjepolderhof
G0518.22229738-0E9E-9258-E053-530A0B0AC95B;62450360;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87655.831;452402.298;4.405294988975299;52.05582865405391;8;Leidschenveen-Ypenburg;44;Leidschenveen;121;Rietbuurt;Oranjepolderhof
G0518.22229738-0EA7-9258-E053-530A0B0AC95B;62450369;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87699.743;454619.43;4.405498159065056;52.0757593979109;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Judostraat
G0518.22229738-04F3-9258-E053-530A0B0AC95B;62450166;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85370.568;450966.163;4.372272538119638;52.0426397840806;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Wulpplantsoen
G0518.22229738-04F4-9258-E053-530A0B0AC95B;62450167;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85418.984;450986.723;4.372973964208519;52.04283063426871;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Wulpplantsoen
G0518.22229738-04F8-9258-E053-530A0B0AC95B;62450171;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85399.146;450128.951;4.372859482463729;52.03511935584391;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;De Voswater
G0518.22229738-04FC-9258-E053-530A0B0AC95B;62450175;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85419.592;450714.389;4.373038261819556;52.04038324882618;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Bitterzoetpad
G0518.22229738-050E-9258-E053-530A0B0AC95B;62450193;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85696.156;450419.11;4.3771285487871605;52.03776421128931;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Bitterzoetpad
G0518.22229738-0519-9258-E053-530A0B0AC95B;62450204;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85866.527;449599.048;4.379777059025533;52.0304155658909;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Hennegras
G0518.22229738-0523-9258-E053-530A0B0AC95B;62450214;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85999.103;449515.29;4.3817255872263345;52.029679339127;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Gele Lis
G0518.22229738-082D-9258-E053-530A0B0AC95B;62450240;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86152.181;450146.517;4.383828809625657;52.03537121557785;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Blauw Glidkruid
G0518.22229738-0837-9258-E053-530A0B0AC95B;62450250;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86221.591;452842.251;4.384297651194145;52.05960639071404;8;Leidschenveen-Ypenburg;43;Forepark;117;De Rivieren;Nieuweveensepad
G0518.22229738-084B-9258-E053-530A0B0AC95B;62450270;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86836.332;449874.047;4.393852322723748;52.03300702506402;8;Leidschenveen-Ypenburg;42;Ypenburg;115;De Bras;Dwarskade
G0518.22229738-0834-9258-E053-530A0B0AC95B;62450247;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86259.462;451725.995;4.385074411216055;52.049579309208646;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Nootdorpse Landingslaan
G0518.22229738-0849-9258-E053-530A0B0AC95B;62450268;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;86786.781;452904.13;4.392525492817552;52.060232348977905;8;Leidschenveen-Ypenburg;44;Leidschenveen;118;De Lanen;Zandberglaan
G0518.14280CBE-5035-0772-E053-530A0B0AF16A;55611898;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76313.938;450189.825;4.240464152500375;52.034451418614125;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-5367-0772-E053-530A0B0AF16A;55611908;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76572.729;450257.186;4.244219506630547;52.035093446896326;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.1E0A6F18-83D7-E183-E053-530A0B0A8A7D;60622403;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81356.798;455500.971;4.312798774036629;52.08287458439404;5;Centrum;28;Centrum;12;Voorhout;Lange Voorhout
G0518.14280CBE-2B5D-0772-E053-530A0B0AF16A;55612153;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77729.471;452489.289;4.260569880847956;52.05531518010165;2;Escamp;32;Leyenburg;84;Leyenburg;Charlotte Jacobslaan
G0518.14280CBE-2EB6-0772-E053-530A0B0AF16A;55612200;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77879.788;449952.698;4.26333347575349;52.032540483593856;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schoutendreef
G0518.14280CBE-2EBD-0772-E053-530A0B0AF16A;55612207;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77774.583;451422.394;4.261468646349934;52.045733598909074;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Berenrade
G0518.14280CBE-2EBE-0772-E053-530A0B0AF16A;55612208;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77777.905;451419.076;4.26151781275556;52.04570424393356;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Berenrade
G0518.14280CBE-31FC-0772-E053-530A0B0AF16A;55612230;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78018.946;451609.704;4.264987944327979;52.04745090409481;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Meppelweg
G0518.2057AF36-C2EF-C1FE-E053-530A0B0ACA32;61301624;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84062.051;456362.014;4.35208114912808;52.09096585102768;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Roggekamp
G0518.22229738-11C8-9258-E053-530A0B0AC95B;62450392;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87780.215;453007.449;4.406989205448571;52.06128226405665;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Zoetermeerse Rijweg
G0518.22229738-11D7-9258-E053-530A0B0AC95B;62450407;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88127.588;452842.245;4.412086302649713;52.05983959464817;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Goudvisplein
G0518.22229738-11D9-9258-E053-530A0B0AC95B;62450409;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88144.086;452830.297;4.412329177003292;52.059734207921146;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Goudvisplein
G0518.22229738-11DC-9258-E053-530A0B0AC95B;62450412;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87973.642;454185.354;4.409578178486313;52.07189155767633;8;Leidschenveen-Ypenburg;44;Leidschenveen;119;De Velden;Sportpad
G0518.22229738-11DF-9258-E053-530A0B0AC95B;62450415;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;87993.27;453663.155;4.409966917108761;52.067200916602694;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Eendenbrink
G0518.22229738-11E4-9258-E053-530A0B0AC95B;62450420;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88202.388;453430.166;4.413061871243288;52.065132285348476;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Eendenplein
G0518.22229738-11E8-9258-E053-530A0B0AC95B;62450424;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88555.488;453179.093;4.418259422110494;52.06291833169384;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Zilverreigerstraat
G0518.22229738-11EC-9258-E053-530A0B0AC95B;62450428;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88777.367;452725.879;4.421582453630987;52.05887183008237;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Waterleliekade
G0518.22229738-11ED-9258-E053-530A0B0AC95B;62450429;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88772.046;452715.638;4.421506862308369;52.058779157736275;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Waterleliekade
G0518.22229738-1504-9258-E053-530A0B0AC95B;62450442;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;88503.549;452680.202;4.417599247152733;52.05842854237082;8;Leidschenveen-Ypenburg;44;Leidschenveen;120;De Vissen;Wilgenkade
G0518.22229738-2B66-9258-E053-530A0B0AC95B;62449994;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;83381.704;452946.729;4.342871968298893;52.06018559438547;8;Leidschenveen-Ypenburg;41;Hoornwijk;106;Vlietzoom-West;Cromvlietkade
G0518.22229738-2E5D-9258-E053-530A0B0AC95B;62450010;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84412.802;451155.149;4.35827513376805;52.044217090604;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E63-9258-E053-530A0B0AC95B;62450016;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84419.567;449800.326;4.35865342997024;52.03204220902097;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.22229738-2E6B-9258-E053-530A0B0AC95B;62450024;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84475.249;451139.567;4.359188477302013;52.04408500320048;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E6E-9258-E053-530A0B0AC95B;62450027;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84499.836;451175.889;4.359539324844213;52.04441455437049;8;Leidschenveen-Ypenburg;41;Hoornwijk;107;Vliegeniersbuurt;Van Weerden Poelmanpad
G0518.22229738-2E7B-9258-E053-530A0B0AC95B;62450040;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84621.056;450503.979;4.3614443843582835;52.03839152651641;8;Leidschenveen-Ypenburg;42;Ypenburg;113;Singels;Wethouder Verheulplantsoen
G0518.22229738-2E7C-9258-E053-530A0B0AC95B;62450041;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84553.65;450567.204;4.3604490816921055;52.03895116833861;8;Leidschenveen-Ypenburg;42;Ypenburg;113;Singels;Wethouder Verheulplantsoen
G0518.22229738-2E7E-9258-E053-530A0B0AC95B;62450043;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84563.832;451281.116;4.360450345371741;52.045368358274544;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Laan van Kans
G0518.22229738-2E86-9258-E053-530A0B0AC95B;62450051;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84769.944;450640.469;4.363586017640268;52.03963703374428;8;Leidschenveen-Ypenburg;42;Ypenburg;113;Singels;Wethouder Fischerplantsoen
G0518.22229738-2E8B-9258-E053-530A0B0AC95B;62450056;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84847.757;451863.277;4.3644689752192285;52.050636210920175;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Ringelwikke
G0518.22229738-3178-9258-E053-530A0B0AC95B;62450063;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84995.539;450193.27;4.366965166968736;52.03564659101725;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Nijkampvaart
G0518.22229738-3179-9258-E053-530A0B0AC95B;62450064;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;84970.922;450323.217;4.366579841610896;52.03681131497915;8;Leidschenveen-Ypenburg;42;Ypenburg;114;Waterbuurt;Rijswijkse Landingslaan
G0518.22229738-3186-9258-E053-530A0B0AC95B;62450077;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85085.356;451773.828;4.367950644467973;52.049862353755486;8;Leidschenveen-Ypenburg;42;Ypenburg;108;Bosweide;Guirlande
G0518.22229738-318C-9258-E053-530A0B0AC95B;62450083;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85123.858;450787.674;4.36871349446133;52.04100467187989;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Speerpunt
G0518.22229738-318E-9258-E053-530A0B0AC95B;62450085;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85119.893;450783.167;4.368656632354244;52.04096366790834;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Speerpunt
G0518.22229738-3192-9258-E053-530A0B0AC95B;62450089;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85112.948;450765.772;4.368558976691933;52.040806464175496;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Laan van Hoornwijck
G0518.22229738-348F-9258-E053-530A0B0AC95B;62450113;2015-10-12;bank;'s-Gravenhage (G);Straatmeubilair;85249.116;450848.66;4.370526483890382;52.04156852221552;8;Leidschenveen-Ypenburg;42;Ypenburg;112;Morgenweide;Schrabber
G0518.EB93B363-ABD7-44BA-8DF7-07266DAEBB53;66257591;2019-11-20;bank;'s-Gravenhage (G);Straatmeubilair;80331.144;453756.472;4.298219500290297;52.06705983531318;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Hobbemaplein
G0518.D58C4157-6CC7-4FE4-918E-766D92D12CD2;66257632;2019-11-19;bank;'s-Gravenhage (G);Straatmeubilair;80324.049;453798.161;4.298106923641728;52.06743352766623;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Hobbemaplein
G0518.E462FE21-ECE8-48EC-A296-6F0B8D4D1CCD;66257634;2019-11-19;bank;'s-Gravenhage (G);Straatmeubilair;80328.995;453795.453;4.298179637463034;52.067409858402776;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Hobbemaplein
G0518.D49F7FEF-7282-4F42-9DB4-B9B87427847A;66257565;2019-11-20;bank;'s-Gravenhage (G);Straatmeubilair;80328.658;453747.957;4.298185112893373;52.066982977890646;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Hobbemaplein
G0518.9E94349F-586A-4CC2-9CF8-24C5B39F5CE9;66257631;2019-11-19;bank;'s-Gravenhage (G);Straatmeubilair;80324.982;453800.997;4.298119908039482;52.06745913991287;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Hobbemaplein
