FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,datumaanleg,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,boom_id,gdb_geomattr_data,shape
groen_punten.645,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186224.5 422078.3999999985)
groen_punten.646,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186231 422067.8999999985)
groen_punten.647,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186237.19999999925 422057.80000000075)
groen_punten.648,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186240.5 422052.69999999925)
groen_punten.649,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186243.69999999925 422047.69999999925)
groen_punten.650,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186246.80000000075 422042.6000000015)
groen_punten.651,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186532.80000000075 421256.19999999925)
groen_punten.652,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186540.19999999925 421239.69999999925)
groen_punten.653,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186537.8999999985 421245.19999999925)
groen_punten.654,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186535.30000000075 421250.6000000015)
groen_punten.655,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186728.80000000075 420796.6000000015)
groen_punten.656,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186742.80000000075 420750.1000000015)
groen_punten.657,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186739.30000000075 420759.5)
groen_punten.658,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186735.80000000075 420768.8999999985)
groen_punten.659,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186730 420788)
groen_punten.660,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184435 428597.3999999985)
groen_punten.661,,,,,,,,,,,Italica,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185008.1000000015 429451)
groen_punten.662,,,,,,,,,,,Italica,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185007.3999999985 429459)
groen_punten.663,,,,,,,,,,,Italica,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185008.69999999925 429454.6000000015)
groen_punten.664,,,,,,,,,,,Italica,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185011.8999999985 429452.3999999985)
groen_punten.665,,,,,,,,,,,Italica,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185003.5 429453.8999999985)
groen_punten.666,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185036.69999999925 429470.1000000015)
groen_punten.667,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185038 429472.30000000075)
groen_punten.668,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185028.80000000075 429461)
groen_punten.669,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185029.1000000015 429484.5)
groen_punten.670,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185030.5 429490)
groen_punten.671,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186454.80000000075 421427.30000000075)
groen_punten.672,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186462.6000000015 421411.1000000015)
groen_punten.673,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186457.19999999925 421422.19999999925)
groen_punten.674,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186452 421433.19999999925)
groen_punten.675,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186449.5 421438.6000000015)
groen_punten.676,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185676.33300000057 422661.86499999836)
groen_punten.677,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185686.47100000083 422648.13899999857)
groen_punten.678,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185697.18299999833 422635.2329999991)
groen_punten.679,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185658.66299999878 422682.6180000007)
groen_punten.680,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185646.79399999976 422696.8669999987)
groen_punten.681,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186253 422032.3999999985)
groen_punten.682,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186256.1000000015 422027.3999999985)
groen_punten.683,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186259.30000000075 422022.19999999925)
groen_punten.684,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185630.3449999988 422717.09699999914)
groen_punten.685,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185613.59299999848 422738.2199999988)
groen_punten.686,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185623.39499999955 422726.9200000018)
groen_punten.687,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185620.65799999982 422730.1620000005)
groen_punten.688,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185603.98200000077 422750.7179999985)
groen_punten.689,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185644.0080000013 422700.67500000075)
groen_punten.690,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184438.3999999985 428604.6000000015)
groen_punten.691,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184441.3999999985 428612)
groen_punten.692,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184444.3999999985 428618.6000000015)
groen_punten.693,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184454.19999999925 428639.5)
groen_punten.694,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184457.5 428646)
groen_punten.695,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184459.8999999985 428651.69999999925)
groen_punten.696,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184463 428658.69999999925)
groen_punten.697,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184466.1000000015 428665.30000000075)
groen_punten.698,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185045 429490.6000000015)
groen_punten.699,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185034.19999999925 429482.8999999985)
groen_punten.700,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185036.80000000075 429486.8999999985)
groen_punten.701,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185040.8999999985 429483.69999999925)
groen_punten.702,,,,,,,,,,,Acerifolia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185043.30000000075 429494.6000000015)
groen_punten.703,,,,,,,,,,,Euchlora,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185033.80000000075 429507.5)
groen_punten.704,,,,,,,,,,,Euchlora,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185031.6000000015 429513.19999999925)
groen_punten.705,,,,,,,,,,,Euchlora,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185038.8999999985 429515.5)
groen_punten.706,,,,,,,,,,,Pseudoplatanus,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185028.30000000075 429423.30000000075)
groen_punten.707,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185246.83799999952 423188.0789999999)
groen_punten.708,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185713.38699999824 422615.4120000005)
groen_punten.709,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186885.30000000075 420289.19999999925)
groen_punten.710,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186887 420298.80000000075)
groen_punten.711,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185244.88199999928 423190.3139999993)
groen_punten.712,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185268.83199999854 423161.8379999995)
groen_punten.713,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185262.95600000024 423168.4459999986)
groen_punten.714,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186318.1000000015 421699.5)
groen_punten.715,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186315.1000000015 421704.80000000075)
groen_punten.716,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186357.80000000075 421624.1000000015)
groen_punten.717,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184408.30000000075 428539.30000000075)
groen_punten.718,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184400.80000000075 428523.19999999925)
groen_punten.719,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184404.80000000075 428531)
groen_punten.720,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184412.19999999925 428547.6000000015)
groen_punten.721,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184415.8999999985 428556.80000000075)
groen_punten.722,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184427.5 428580.3999999985)
groen_punten.723,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184431.1000000015 428588.19999999925)
groen_punten.724,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184423.69999999925 428594.19999999925)
groen_punten.725,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184420.8999999985 428588.19999999925)
groen_punten.726,,,,,,,,,,,Hippocastanum,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185033 429545.1000000015)
groen_punten.727,,,,,,,,,,,Hippocastanum,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185026.6000000015 429531.8999999985)
groen_punten.728,,,,,,,,,,,Pendula,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185079.19999999925 429568.6000000015)
groen_punten.729,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184939.68200000003 429636.3350000009)
groen_punten.730,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184944.72700000182 429634.73600000143)
groen_punten.731,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184944.8500000015 429640.1499999985)
groen_punten.732,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185026.4210000001 429621.8509999998)
groen_punten.733,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184983.03299999982 429561.80799999833)
groen_punten.734,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185025.66800000146 429617.3289999999)
groen_punten.735,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185020.13500000164 429606.5879999995)
groen_punten.736,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185014.00699999928 429596.7870000005)
groen_punten.737,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185017.1400000006 429601.9759999998)
groen_punten.738,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185004.87299999967 429580.26199999824)
groen_punten.739,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185001.87700000033 429572.3839999996)
groen_punten.740,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184994.32299999893 429561.65100000054)
groen_punten.741,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184988.30299999937 429561.4310000017)
groen_punten.742,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186900.80000000075 420335.3999999985)
groen_punten.743,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185760.83999999985 422553.45600000024)
groen_punten.744,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185725.85300000012 422600.86499999836)
groen_punten.745,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185719.7100000009 422607.9750000015)
groen_punten.746,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185715.3830000013 422613.5170000009)
groen_punten.747,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186965 420224.3999999985)
groen_punten.748,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186960.80000000075 420222.5)
groen_punten.749,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186956.1000000015 420220.8999999985)
groen_punten.750,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186936 420215.69999999925)
groen_punten.751,,,,,,,,,,,Rubra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186934.6000000015 420216.19999999925)
groen_punten.752,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187000.30000000075 420214.1000000015)
groen_punten.753,,,,,,,,,,,Sylvestris,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186988.3999999985 420222.19999999925)
groen_punten.754,,,,,,,,,,,Sylvestris,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186993.5 420217.80000000075)
groen_punten.755,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187006.3999999985 420208.8999999985)
groen_punten.756,,,,,,,,,,,Sylvestris,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187006.80000000075 420203.3999999985)
groen_punten.757,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187015.6000000015 420195.3999999985)
groen_punten.758,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187016 420190.69999999925)
groen_punten.759,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187016.1000000015 420183.30000000075)
groen_punten.760,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187019.5 420186.69999999925)
groen_punten.761,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (187023.6000000015 420177.6000000015)
groen_punten.762,,,,,,,,,,,Regia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186956.30000000075 420150.5)
groen_punten.763,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186946.80000000075 420167.30000000075)
groen_punten.764,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186941.8999999985 420181)
groen_punten.765,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186937.69999999925 420190.1000000015)
groen_punten.766,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186934.30000000075 420199.3999999985)
groen_punten.767,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186931.1000000015 420209)
groen_punten.768,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186933.19999999925 420212.69999999925)
groen_punten.769,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186934.80000000075 420208.30000000075)
groen_punten.770,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186932.69999999925 420204)
groen_punten.771,,,,,,,,,,,Nigra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186936.3999999985 420203.5)
groen_punten.772,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186944.1000000015 420176.3999999985)
groen_punten.773,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186935.80000000075 420194.69999999925)
groen_punten.774,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186929.6000000015 420213.6000000015)
groen_punten.775,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186977.1000000015 420205.5)
groen_punten.776,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186979.30000000075 420200.80000000075)
groen_punten.777,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186981.3999999985 420196.6000000015)
groen_punten.778,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186983.3999999985 420191.6000000015)
groen_punten.779,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186993.69999999925 420169.19999999925)
groen_punten.780,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186987.5 420182.6000000015)
groen_punten.781,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186990 420177.80000000075)
groen_punten.782,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186991.80000000075 420173.6000000015)
groen_punten.783,,,,,,,,,,,Pseudoacacia,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186996 420164.3999999985)
groen_punten.784,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186899.0159999989 420201.0390000008)
groen_punten.785,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186902.5610000007 420192.44200000167)
groen_punten.786,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186906.91299999878 420182.70600000024)
groen_punten.787,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186910.8449999988 420173.9230000004)
groen_punten.788,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186915.22800000012 420164.1400000006)
groen_punten.789,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186918.84200000018 420155.8229999989)
groen_punten.790,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186922.8200000003 420147.0720000006)
groen_punten.791,,,,,,,,,,,Bakenboom,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186927.3209999986 420137.13699999824)
groen_punten.792,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184568.1000000015 428887.69999999925)
groen_punten.793,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184402.5 428553.1000000015)
groen_punten.794,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184383.3999999985 428513.69999999925)
groen_punten.795,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184374.19999999925 428482)
groen_punten.796,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184488.80000000075 428714.30000000075)
groen_punten.797,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184401.5 428538)
groen_punten.798,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184446.8999999985 428638.6000000015)
groen_punten.799,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184505.69999999925 428758.30000000075)
groen_punten.800,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186256.8999999985 421810.69999999925)
groen_punten.801,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184371.30000000075 428489.19999999925)
groen_punten.802,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184451.30000000075 428632.6000000015)
groen_punten.803,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184559.5 428868.80000000075)
groen_punten.804,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184530.3999999985 428804.8999999985)
groen_punten.805,,,,,,,,,,,Rubra,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184994.69999999925 429443.6000000015)
groen_punten.806,,,,,,,,,,,Excelsior,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184834.8999999985 423864.69999999925)
groen_punten.807,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186726.69999999925 420802.30000000075)
groen_punten.808,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186724.6000000015 420807.6000000015)
groen_punten.809,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186720.5 420819.1000000015)
groen_punten.810,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186718.5 420824.80000000075)
groen_punten.811,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186716.30000000075 420830.5)
groen_punten.812,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186714.19999999925 420836.30000000075)
groen_punten.813,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186712.19999999925 420842)
groen_punten.814,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186709.8999999985 420847.69999999925)
groen_punten.815,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (185965.53299999982 422282.8720000014)
groen_punten.816,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186515.6000000015 421294.3999999985)
groen_punten.817,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186513.1000000015 421300)
groen_punten.818,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186510.80000000075 421305.19999999925)
groen_punten.819,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186505.6000000015 421316.3999999985)
groen_punten.820,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186502.8999999985 421322.69999999925)
groen_punten.821,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186500.3999999985 421328.30000000075)
groen_punten.822,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186497.8999999985 421333.69999999925)
groen_punten.823,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186495.5 421339.3999999985)
groen_punten.824,,,,,,,,,,,Robur,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186493 421345)
groen_punten.825,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184521.8999999985 428786.19999999925)
groen_punten.826,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184550.6000000015 428848.69999999925)
groen_punten.827,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184555.30000000075 428858.3999999985)
groen_punten.828,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184546.19999999925 428844)
groen_punten.829,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184538.80000000075 428826.69999999925)
groen_punten.830,,,,,,,,,,,X canadensis cultivar,4,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184534.8999999985 428818.19999999925)
