REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
3423;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 37;1982-10-26;3287;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-37
3423;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 37;1982-10-26;3287;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-37
3318;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 7;1982-11-09;3261;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-7
3318;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 7;1982-11-09;3261;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-7
3333;Plaatsing in het gemeentelijke monumentenregister:Surinamestrraat 10, 10a en 10b;1982-10-26;3263;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-10-tm-10b
3333;Plaatsing in het gemeentelijke monumentenregister:Surinamestrraat 10, 10a en 10b;1982-10-26;3263;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-10-tm-10b
2630;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 6;1987-05-22;3041;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-6-en-6a
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
6564;plaatsing in het gemeentelijk monumentenregister van Spuistraat 23;2012-03-26;6938;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-23
3317;Plaatsing in het gemeentelijke monumentenregister: Surinamestraat 1 en 3;1982-10-26;3260;
3317;Plaatsing in het gemeentelijke monumentenregister: Surinamestraat 1 en 3;1982-10-26;3260;
2630;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 6;1987-05-22;3041;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-6-en-6a
2381;Plaatsing in het gemeentelijk monumentenregister:Dotterbloemlaan 48 t/m 88, Dotterbloemlaan 51 t/m 105.;2004-11-18;2595;http://www.monumentenzorgdenhaag.nl/monumenten/dotterbloemlaan-48-88-51-105
2381;Plaatsing in het gemeentelijk monumentenregister:Dotterbloemlaan 48 t/m 88, Dotterbloemlaan 51 t/m 105.;2004-11-18;2595;http://www.monumentenzorgdenhaag.nl/monumenten/dotterbloemlaan-48-88-51-105
2862;Plaatsing in het gemeentelijke monumentenregister:De Rhijenhof 14;1994-08-18;3183;http://www.monumentenzorgdenhaag.nl/monumenten/de-rhijenhof-14
2720;Plaatsing in het gemeentelijke monumentenregister:Malakkastraat 147;2006-02-14;2917;http://www.monumentenzorgdenhaag.nl/monumenten/malakkastraat-147
2720;Plaatsing in het gemeentelijke monumentenregister:Malakkastraat 147;2006-02-14;2917;http://www.monumentenzorgdenhaag.nl/monumenten/malakkastraat-147
3148;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 52;1993-11-17;3328;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-51-en-52
3146;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 44;1993-11-17;3325;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-44
3510;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 36;1993-11-17;3321;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-36
3509;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 35;1993-11-17;3320;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-35
3507;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 29,30;1993-11-17;3318;
3508;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 31;1993-11-17;3319;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-31
3145;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 23,24,24a,24b;1993-11-17;3324;
3504;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 25 en 26;1993-11-17;3316;http://www.monumentenzorgdenhaag.nl/monumenten/toussaintkade-25-en-26
3506;Plaatsing in het gemeentelijke monumentenregister:Toussaintkade 27,28;1993-11-17;3317;
2948;Plaatsing in het gemeentelijke monumentenregister:Statenlaan 15;1988-01-07;3240;http://www.monumentenzorgdenhaag.nl/monumenten/statenlaan-15
6803;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schevingse Bosjes e.o., Complex voor Verdedigingsstaf;1997-02-28;3490;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisweg-nieuwe-scheveningse-bosjes
7783;plaatsing in het gemeentelijk monumentenregister van Lange Poten 13-15;2014-01-13;8233;
7784;plaatsing in het gemeentelijk monumentenregister van Lange Poten 17;2014-01-13;8234;http://www.monumentenzorgdenhaag.nl/monumenten/lange-poten-17
7785;plaatsing in het gemeentelijk monumentenregister van Lange Poten 21;2014-01-13;8235;http://www.monumentenzorgdenhaag.nl/monumenten/lange-poten-21-tm-21c
2402;Plaatsing in het gemeentelijke monumentenregister:Catsheuvel 30;2004-11-11;2681;http://www.monumentenzorgdenhaag.nl/monumenten/catsheuvel-30
6598;Plaatsing in het gemeentelijk monumentenregister: Strandweg / Mitrallieurkazematten K.78 en K.98;1997-02-28;6986;http://www.monumentenzorgdenhaag.nl/monumenten/strandweg-0
6598;Plaatsing in het gemeentelijk monumentenregister: Strandweg / Mitrallieurkazematten K.78 en K.98;1997-02-28;6986;http://www.monumentenzorgdenhaag.nl/monumenten/strandweg-0
3541;Plaatsing in het gemeentelijke monumentenregister: Celebesstraat 98;1990-06-05;3718;http://www.monumentenzorgdenhaag.nl/monumenten/celebesstraat-98
3541;Plaatsing in het gemeentelijke monumentenregister: Celebesstraat 98;1990-06-05;3718;http://www.monumentenzorgdenhaag.nl/monumenten/celebesstraat-98
3553;Plaatsing in het gemeentelijke monumentenregister: Boekhorststraat 139;1985-04-04;3975;http://www.monumentenzorgdenhaag.nl/monumenten/boekhorststraat-139
10590;definitieve plaatsing in het monumentenregister Isingstraat 165a, Isingstraat 165 en Allard Piersonlaan 44;2018-01-24;11086;
10596;definitieve plaatsing in het monumentenregister van Klatteweg 28;2018-01-24;11090;http://www.monumentenzorgdenhaag.nl/monumenten/klatteweg-28
10598;definitieve inschrijving in het monumentenregister Zuidlarenstraat 57;2017-11-21;11093;http://www.monumentenzorgdenhaag.nl/monumenten/zuidlarenstraat-57
10605;definitieve plaatsing in het monumentenregister Stadhoudersplantsoen 2, 2A, 2B, 2C, 2D, 2E, 2F, 2G, 2H, 2J, 2K, 2L, 2M, 2N, 2P, 2Q, 2R, 2S, 2T, 2U, 2V en 2W.;2018-02-08;11098;
10609;definitieve inschrijving in het monumentenregister van Laan van Nieuw-Oost-Indië 56, 58, 60, 64, 66, 68 en 70;2018-02-08;11097;http://www.monumentenzorgdenhaag.nl/monumenten/laan-van-nieuw-oost-indi%C3%AB-56-108c
3214;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat1/Zeekant 35;1999-11-10;3405;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-1-zeekant-35
3214;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat1/Zeekant 35;1999-11-10;3405;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-1-zeekant-35
2956;Plaatsing in het gemeentelijke monumentenregister:Statenlaan 31;1988-01-08;3248;http://www.monumentenzorgdenhaag.nl/monumenten/statenlaan-31
2691;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 70,71 en 72;1982-10-01;2880;
7788;plaatsing in het gemeentelijk monumentenregister van Lange Poten 23;2014-01-13;8236;http://www.monumentenzorgdenhaag.nl/monumenten/lange-poten-23
2761;Plaatsing in het gemeentelijke monumentenregister:Dr. Kuyperstraat 1-3-5;1987-04-03;2969;
2764;Plaatsing in het gemeentelijke monumentenregister:Dr. Kuyperstraat 15;1987-04-10;2972;http://www.monumentenzorgdenhaag.nl/monumenten/dr-kuyperstraat-15
2763;Plaatsing in het gemeentelijke monumentenregister:Dr. Kuyperstraat 13;1987-04-28;2971;http://www.monumentenzorgdenhaag.nl/monumenten/dr-kuyperstraat-13
2762;Plaatsing in het gemeentelijke monumentenregister:Dr. Kuyperstraat 11;1987-04-14;2970;http://www.monumentenzorgdenhaag.nl/monumenten/dr-kuyperstraat-11
2605;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 15;1982-10-08;2836;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-15
2879;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 13;2002-07-16;3204;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-12-12a-13-en-14
2879;Plaatsing in het gemeentelijke monumentenregister:Seinpostduin 13;2002-07-16;3204;http://www.monumentenzorgdenhaag.nl/monumenten/seinpostduin-12-12a-13-en-14
2627;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Parklaan 1-3-5;1993-11-08;3038;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-parklaan-1-tm-5
2895;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 8;1984-04-01;3220;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-8
2897;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 10;1984-04-01;3222;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-10
3544;Plaatsing in het gemeentelijke monumentenregister: Duinstraat 4;1985-12-20;3721;http://www.monumentenzorgdenhaag.nl/monumenten/duinstraat-4
6589;plaatsing in het gemeentelijk monumentenregister van het gedenkmonumen (Majoor Thomson) aan het Thomsonplein;1998-01-21;6933;
6523;plaatsing in het gemeentelijk monumentenregister van: Loosduinse Hoofdstraat trafozuil/ peperbus tegenover nr. 62;1998-01-21;6847;
10610;definitieve inschrijving in het gemeentelijk monumentenregister van Laan van Nieuw-Oost-Indië 72, 76, 78, 82, 84, 88, 90, 94, 96, 100, 102, 104, 106, 108, 72A, 76A, 78A, 82A, 84A, 88A, 90A, 94A, 96A, 100A, 102A, 104A, 106A, 108A, 72B, 76B, 78B, 82B, 84B, 88B, 90B, 94B, 96B, 100B, 102B, 104B, 106B, 108B, 72C, 76C, 78C, 82C, 84C, 88C, 90C, 94C, 96C, 100C, 102C, 104C, 106C en 108C;2018-02-08;11096;http://www.monumentenzorgdenhaag.nl/monumenten/laan-van-nieuw-oost-indi%C3%AB-56-108c
2650;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 150/150a;1987-08-07;3068;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-150-en-150a
2650;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 150/150a;1987-08-07;3068;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-150-en-150a
2060;Plaatsing in het gemeentelijke monumentenregister:Kamperfoelieplein 29/Kamperfoeliestraat 279;2005-04-13;2193;http://www.monumentenzorgdenhaag.nl/monumenten/kamperfoelieplein-29-kamperfoeliestraat-279
2691;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 70,71 en 72;1982-10-01;2880;
2704;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 87-87A;1982-08-26;2893;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-87-en-87a
2704;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 87-87A;1982-08-26;2893;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-87-en-87a
2705;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 88;1988-08-26;2894;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-88
2705;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 88;1988-08-26;2894;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-88
2706;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 89;1982-08-26;2895;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-89
2706;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 89;1982-08-26;2895;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-89
2712;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 90;1982-08-26;2907;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-90
2712;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 90;1982-08-26;2907;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-90
2707;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 91/91A;1982-08-26;2896;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-91-en-91a
2707;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 91/91A;1982-08-26;2896;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-91-en-91a
5774;Definitieve inschrijving in het gemeentelijk monumentenregister van Johannes Camphuysstraat 154 en 156 (muurreclame aan de zijkant);2010-11-01;6124;http://www.monumentenzorgdenhaag.nl/monumenten/johannes-camphuijsstraat-154-en-156
3149;Plaatsing in het gemeentelijke monumentenregister:1e De Riemerstraat 3/5;1985-08-09;3341;http://www.monumentenzorgdenhaag.nl/monumenten/eerste-de-riemerstraat-3-en-5-0
2902;Plaatsing in het gemeentelijke monumentenregister:Spui 221/221A, 223/223A EN 225/225A;1985-07-02;3227;
6300;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 10;2011-04-29;6676;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-10
6305;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 16;2011-06-10;6692;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-16
6305;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 16;2011-06-10;6692;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-16
3164;Plaatsing in het gemeentelijke monumentenregister:Wesselsstraat 42/44;1993-11-17;3373;http://www.monumentenzorgdenhaag.nl/monumenten/wesselsstraat-4244
2373;Plaatsing in het gemeentelijk monumentenregister:Veenweg 107;2005-04-06;2593;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-107
2373;Plaatsing in het gemeentelijk monumentenregister:Veenweg 107;2005-04-06;2593;http://www.monumentenzorgdenhaag.nl/monumenten/veenweg-107
2367;Plaatsing in de gemeentelijke monumentenregister:Boekhorststraat 93, 95;1984-11-20;2997;http://www.monumentenzorgdenhaag.nl/monumenten/boekhorststraat-93-en-95
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
11037;Definitieve inschrijving in monumentenregister WIjndaelersingel 3-5 (Voorheen Ockenburghstraat 25-27) te Den Haag;2018-10-11;11540;
2575;Plaatsing in het gemeentelijke monumentenregister:Johannes Bildersstraat 11;1992-01-16;2809;http://www.monumentenzorgdenhaag.nl/monumenten/johannes-bildersstraat-9-en-11
2575;Plaatsing in het gemeentelijke monumentenregister:Johannes Bildersstraat 11;1992-01-16;2809;http://www.monumentenzorgdenhaag.nl/monumenten/johannes-bildersstraat-9-en-11
3431;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 39;1982-11-09;3289;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-39
3431;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 39;1982-11-09;3289;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-39
3503;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 56/58;1982-11-09;3297;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-56-en-58
3503;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 56/58;1982-11-09;3297;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-56-en-58
3502;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 54;1982-10-27;3296;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-54
3502;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 54;1982-10-27;3296;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-54
3501;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 46/48 en 50;1982-10-27;3295;
3501;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 46/48 en 50;1982-10-27;3295;
3460;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 44;1982-09-10;3293;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-44
3460;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 44;1982-09-10;3293;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-44
3310;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 28;1984-12-28;3253;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-28
3311;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 29;1985-03-12;3254;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-29
