OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,69725,17.3,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69726,17.3,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69727,17.3,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69728,17.3,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69729,17.3,514,a,514,514_a,Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69730,17.3,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69731,17.3,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69732,160.5,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69733,160.5,817,d,817,817_d,Vlissingen Sloehaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69734,160.5,803,m,803,803_m,Delfzijl Stamlijn Havenschap,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69735,160.5,852,a,852,852_a,Axel Axelse Vlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69736,37.5,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69737,37.5,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69738,37.5,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69739,37.5,030,,30,030__,Zutphen - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69740,37.5,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69741,37.5,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69742,37.5,547,c,547,547_c,Lunetten Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69743,37.5,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69744,37.5,092,,92,092__,Baarn - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69745,37.5,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69746,37.5,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69747,37.5,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69748,37.5,072,a,72,072_a,Maastricht - Maastricht Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69749,37.5,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69750,37.5,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69751,37.5,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69752,37.5,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69753,37.5,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69754,37.5,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69755,37.5,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69756,37.5,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69757,37.5,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69758,37.5,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69759,37.5,074,,74,074__,Heerhugowaard - Alkmaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69760,37.5,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69761,37.5,125,,125,125__,Tilburg - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69762,37.5,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69763,37.5,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69764,37.5,606,b,606,606_b,Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69765,37.5,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69766,37.5,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69767,37.5,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69768,376,470,k,470,470_k,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69769,504.8,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69770,76,014,,14,014__,Zwolle - Herfte Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69771,76,400,,400,400__,Emmen - Weerdinge,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69772,76,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69773,76,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69774,76,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69775,76,486,b,486,486_b,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69776,76,613,,613,613__,Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69777,76,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69778,76,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69779,76,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69780,76,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69781,76,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69782,603.1,611,c,611,611_c,Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69783,225.6,165,,165,165__,Kijfhoek - Moerdijkbrug,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69784,150.2,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69785,150.2,485,e,485,485_e,Amsterdam Hemhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69786,150.2,589,c,589,589_c,Duivendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69787,150.2,803,l,803,803_l,Delfzijl Stamlijn Havenschap,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69788,150.2,490,d,490,490_d,Amsterdam Houtrakpolder (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69789,150.2,541,c,541,541_c,Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69790,375.3,470,k,470,470_k,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69791,375.3,485,j,485,485_j,Amsterdam Hemhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69792,13.6,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69793,13.6,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69794,13.6,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69795,13.6,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69796,13.6,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69797,13.6,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69798,13.6,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69799,13.6,625,b,625,625_b,Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69800,13.6,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69801,13.6,101,,101,101__,Harmelen Aansl. - Woerden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69802,13.6,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69803,13.6,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69804,13.6,084,,84,084__,Amsterdam Sloterdijk - Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69805,13.6,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69806,13.6,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69807,13.6,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69808,13.6,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69809,13.6,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69810,13.6,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69811,13.6,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69812,13.6,541,b,541,541_b,Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69813,13.6,546,c,546,546_c,Blauwkapel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69814,13.6,064,,64,064__,Sittard - Heerlen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69815,13.6,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69816,13.6,775,,775,775__,Nieuweschans Grens - Weener (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69817,13.6,209,,209,209__,Dieren - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69818,13.6,123,,123,123__,Breda - Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69819,13.6,213,,213,213__,Boxtel - Uden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69820,13.6,076,,76,076__,Santpoort Noord - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69821,13.6,023,,23,023__,Apeldoorn - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69822,13.6,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69823,13.6,226,,226,226__,Gouda - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69824,13.6,435,,435,435__,Hoorn - Medemblik,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69825,13.6,122,,122,122__,Roosendaal - Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69826,13.6,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69827,13.6,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69828,13.6,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69829,13.6,090,,90,090__,Den Dolder - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69830,13.6,025,,25,025__,Almelo - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69831,13.6,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69832,13.6,216,,216,216__,Heerhugowaard - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69833,13.6,042,,42,042__,Vork - Kesteren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69834,13.6,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69835,13.6,120,a,120,120_a,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69836,13.6,069,,69,069__,Simpelveld - Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69837,13.6,102,,102,102__,Woerden - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69838,13.6,211,,211,211__,Barneveld Noord - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69839,13.6,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69840,13.6,044,,44,044__,Ressen=Bemmel - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69841,13.6,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69842,13.6,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69843,13.6,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69844,13.6,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69845,13.6,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69846,38.6,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69847,38.6,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69848,38.6,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69849,38.6,030,,30,030__,Zutphen - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69850,38.6,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69851,38.6,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69852,38.6,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69853,38.6,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69854,38.6,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69855,38.6,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69856,38.6,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69857,38.6,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69858,38.6,072,a,72,072_a,Maastricht - Maastricht Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69859,38.6,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69860,38.6,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69861,38.6,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69862,38.6,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69863,38.6,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69864,38.6,092,,92,092__,Baarn - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69865,38.6,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69866,38.6,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69867,38.6,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69868,38.6,074,,74,074__,Heerhugowaard - Alkmaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69869,38.6,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69870,38.6,617,a,617,617_a,Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69871,38.6,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69872,38.6,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69873,38.6,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69874,38.6,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69875,38.6,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69876,11.4,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69877,11.4,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69878,11.4,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69879,11.4,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69880,11.4,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69881,11.4,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69882,11.4,121,a,121,121_a,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69883,11.4,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69884,11.4,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69885,11.4,128,,128,128__,Diemen Aansl. - Weesp Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69886,11.4,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69887,11.4,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69888,11.4,084,,84,084__,Amsterdam Sloterdijk - Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69889,11.4,201,,201,201__,Sauwerd - Delfzijl,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69890,11.4,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69891,11.4,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69892,11.4,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69893,11.4,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69894,11.4,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69895,11.4,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69896,11.4,309,,309,309__,Landgraaf - Simpelveld,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69897,11.4,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69898,11.4,775,,775,775__,Nieuweschans Grens - Weener (D),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69899,11.4,095,,95,095__,Hilversum - Blauwkapel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69900,11.4,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
