FID,soort_water,codebpn,disk_beh_obj_code,districtnaam,objectnaam,objecttype,beheersregime,contract,opmerking,info1,info2,info3,info4,info5,stichtingsjaar,muteerder,mutatie,geobron,hoofdwatersysteem,watersysteemnaam,watersysteemdeel,subcat,zijde,km,element,beheerder,eigenaar,onderhouder,gisobjid,nen_systeemdeel,nen_beheerobject,nen_element,nen_bouwdeel,nen_datum_vervallen,se_anno_cad_data,gdb_geomattr_data,shape
water_punten.317,71,WR03.-.L.81.114.--,"WR03.QX.L.81,114",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,L,81.114,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196590.07400000095 358285.29100000113)
water_punten.318,71,WR03.-.R.79.491.--,"WR03.QX.R.79,491",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR03,-,R,79.491,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196557.42399999872 356724.2899999991)
water_punten.319,71,WR06.-.R.120.523.--," WR06.QX.R.120,523",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,R,120.523,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (210016.9750000015 387453.15399999917)
water_punten.320,71,WR04.-.L.8.32.--,"WR04.QX.L.8,32",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,WR04,-,L,8.32,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196512.4690000005 359683.77699999884)
water_punten.321,71,WR05.-.L.85.752.--,"WR05.QX.L.85,752",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,85.752,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (197469.76700000092 360277.8209999986)
water_punten.322,71,WR05.-.L.89.359.--,"WR05.QX.L.89,359",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,89.359,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (198080.0390000008 363467.44200000167)
water_punten.323,71,WR05.-.L.90.028.--,"WR05.QX.L.90,028",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,90.028,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (198070.73900000006 363538.8299999982)
water_punten.324,71,WR05.-.L.90.125.--,"WR05.QX.L.90,125",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,90.125,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (198076.40700000152 363638.5760000013)
water_punten.325,71,WR05.-.L.94.863.--,"WR05.QX.L.94,863",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,94.863,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (201104.52899999917 366694.9910000004)
water_punten.326,71,WR05.-.L.94.897.--,"WR05.QX.L.94,897",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,L,94.897,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (201161.33100000024 366702.2899999991)
water_punten.327,71,WR05.-.R.100.792.--,"WR05.QX.R.100,792",ZN ZO,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Plassenmaas,WR05,-,R,100.792,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (205713.125 370237.4120000005)
water_punten.328,71,NM2.-.L.182.176.--,"NM2.QX.L.182,176",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,182.176,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (173762.53599999845 423004.16099999845)
water_punten.329,71,NM2.-.L.182.212.--,"NM2.QX.L.182,212",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,182.212,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (173722.06799999997 423077.57400000095)
water_punten.330,71,NM2.-.L.200.687.--,"NM2.QX.L.200,687",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.687,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159783.4910000004 424541.6640000008)
water_punten.331,71,NM2.-.L.200.689.--,"NM2.QX.L.200,689",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.689,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159786.16699999943 424528.8979999982)
water_punten.332,71,NM2.-.L.200.8.--,"NM2.QX.L.200,8",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.8,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159607.64200000092 424529.29100000113)
water_punten.333,71,NM2.-.L.200.845.--,"NM2.QX.L.200,845",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.845,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159642.55900000036 424533.65100000054)
water_punten.334,71,NM2.-.L.200.895.--,"NM2.QX.L.200,895",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.895,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159595.06799999997 424529.47199999914)
water_punten.335,71,NM2.-.R.175.625.--,"NM2.QX.R.175,625",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,175.625,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (179239.50600000098 420175.6499999985)
water_punten.336,71,NM2.-.R.177.003.--,"NM2.QX.R.177,003",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,177.003,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (177964.0639999993 420832.26300000027)
water_punten.337,71,NM2.-.R.190.41.--,"NM2.QX.R.190,41",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,190.41,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (167456.89600000158 426664.2280000001)
water_punten.338,71,NM2.-.R.190.412.--,"NM2.QX.R.190,412",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,R,190.412,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (167454.75499999896 426677.86300000176)
water_punten.339,71,NM2.-.L.195.291.--,"NM2.QXL.195,291",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,195.291,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (163444.35200000182 426071.66899999976)
water_punten.340,71,NM3.-.L.1.0.--,NM3.QX.L.1,ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Getijdemaas Maas,NM3,-,L,1.0,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (152980.9200000018 423129.3960000016)
water_punten.341,71,NM3.-.L.202.338.--,"NM3.QX.L.202,338",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Getijdemaas Maas,NM3,-,L,202.338,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (158140.43299999833 424529.4050000012)
water_punten.342,71,NM3.-.L.202.351.--,"NM3.QX.L.202,351",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Getijdemaas Maas,NM3,-,L,202.351,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (158138.0859999992 424573.9070000015)
water_punten.343,71,NM4.-.L.1.599.--,NM4.QX.L.1.599,ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,NM4,-,L,1.599,--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (187096.7340000011 420033.53500000015)
water_punten.344,71,NM5.-.L.1.296.--,"NM5.QX.L.1,296",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,NM5,-,L,1.296,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (152916.23699999973 423300.42500000075)
water_punten.345,71,NM5.-.R.1.1273.--,"NM5.QX.R.1,1273",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Maaskanalen,NM5,-,R,1.1273,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (153033.69999999925 423200.0329999998)
water_punten.346,71,WR06.-.L.146.835.--,"WR06.QX.L.146,835",ZN M,Nog in te winnen,Nog in te winnen,Wel in beheer,Niet van toepassing,Niet van toepassing,,,,,,-888,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,WR06,-,L,146.835,--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (196048.14799999818 405880.55999999866)
water_punten.347,71,"BK02.-.R.90,3.--",Niet van toepassing,ZN M,Meetstation Schabbert SCAL,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Maaskanalen,Brabantse Kanalen,BK02,-,R,"90,3",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (173525 392445)
water_punten.348,71,"BK02.-.R.90,4.--",Niet van toepassing,ZN M,Meetstation Schabbert boven,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,Getekend vrij,Maaskanalen,Brabantse Kanalen,BK02,-,R,"90,4",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (173486 392507)
water_punten.349,71,"BK02.-.R.90,4.--",Niet van toepassing,ZN M,Meetstation Schabbert beneden,Watermeetstation,Wel in beheer,Niet van toepassing,In beheer CIV,Info van Rene de Leeuw,,,,,-999,,2021-08-25T15:38:47,DTB,Maaskanalen,Brabantse Kanalen,BK02,-,R,"90,4",--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (173487.2890000008 392508.0529999994)
water_punten.350,70,BK03.-.R.20.6.--,50F-350-02,ZN W,Inlaat,Inlaat,Niet bekend,31043416,Inlaat,,,,,,2017,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK03,-,R,20.6,--,Waterschap,Waterschap,Waterschap,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (130675.84189999849 399203.69689999893)
water_punten.351,70,BK03.-.-.20.4.--,50F-350-01,ZN W,Inlaat,Inlaat,Niet bekend,31043416,Inlaat,,,,,,2017,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK03,-,-,20.4,--,RWS,RWS,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (130538.3359999992 399293.93930000067)
water_punten.352,70,BK03.-.R.20.0.--,50F-350-02,ZN W,Uitlaat,Uitlaat,Niet bekend,31043416,Uitlaat,,,,,,2017,,2021-08-25T15:38:47,Niet bekend,Maaskanalen,Brabantse Kanalen,BK03,-,R,20.0,--,Waterschap,Waterschap,Waterschap,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (130131.1959999986 399358.2030000016)
water_punten.353,71,NM1.-.L.155.1.--,"NM1.QX.L.155,1",ZN M,MSW-Meetstation Gennep,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Noordelijke Maas,NM1,-,L,155.1,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (194364 412181)
water_punten.354,71,NM2.-.L.190.7.--,"NM2.QX.L.190,7",ZN M,MSW-Meetstation Megen dorp,Watermeetstation,Wel in beheer,Niet van toepassing,Debietmeting en waterstandsmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,190.7,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (167124 426519)
water_punten.355,71,NM2.-.L.200.6.--,"NM2.QX.L.200,6",ZN M,MSW-Meetstation Lith boven,Watermeetstation,Wel in beheer,Niet van toepassing,Waterstandmeting,,,,,,1899,,2021-08-25T15:38:47,Niet bekend,Maas,Benedenmaas Maas,NM2,-,L,200.6,--,Niet bekend,Niet bekend,RWS,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:08,,,POINT (159765 424547)
water_punten.356,71,"MM3.-.R.22,385.--",Niet van toepassing,ZN ZO,Rivierverruiming Itteren,Inwinpunt Waterstanden,Niet bekend,31145472,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,2019,,2022-06-29T14:20:09,DTB,Maas,Grensmaas,MM3,QX,R,"22,385",--,Niet bekend,Niet bekend,Niet bekend,-999,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,9999-01-01T00:00:00,,,POINT (178193.70870000124 323087.69260000065)
water_punten.357,71,SR4.QX.R.888,Niet bekend,ZD N,Meetnet ZEGE Bathsebrug spuikanaal ,Inwinpunt Waterstanden,Niet in beheer,CIV,Meetpunt meetnet ZEGE Bathsebrug Bathsespuikanaal ,Beheerregime Rijkswaterstaat CIV,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Bathsespuikanaal,SR4,QX,R,888.0,ov,Organisatie,Organisatie,Organisatie,19000005,,AX,,,,,,POINT (74600 382415)
water_punten.358,71,Niet bekend,43C-002,ZD N,Peilschaal Jachtensluis Krammer Zoommeerzijde,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal Jachtensluis Krammer Zoommeerzijde,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,1987,,2022-08-26T15:46:41,DTB,Delta,Volkerak/Zoommeer,SR1,QX,-,"22,01",ov,RWS,RWS,RWS plus,19000000,,AJ,71,9999,,,,POINT (70488.19999999925 409147.4849999994)
water_punten.359,71,"DK1.QX.R.44,1.1120",42D-001,ZD N,Peilmeetstation Noordland binnen,Inwinpunt Waterstanden,Wel in beheer,OSK,Meetpunt peilmeetstation Noordland binnen,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,1982,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde West,DK1,QX,R,44.1,ov,RWS,RWS,RWS plus,19000001,,AJ,111,1425,,,,POINT (37226.438999999315 404730.8220000006)
water_punten.360,71,"DK1.QX.R.44,1.8957",42D-001,ZD N,Peilmeetstation Noordland buiten,Inwinpunt Waterstanden,Wel in beheer,OSK,Meetpunt peilmeetstation Noordland buiten,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,1980,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde West,DK1,QX,R,44.1,ov,RWS,RWS,RWS plus,19000002,,AJ,111,1425,,,,POINT (36924.66800000146 404793.1090000011)
water_punten.361,71,Niet bekend,43C-002,ZD N,Peilschaal Jachtensluis Krammer Zijpezijde,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal Jachtensluis Krammer Zijpezijde,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,1987,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde Oost,SR5,QX,-,"22,69",ov,RWS,RWS,RWS plus,19000003,,AJ,71,9999,,,,POINT (69824.09699999914 409125.98099999875)
water_punten.362,71,Niet bekend,Niet bekend,ZD N,Oesterdam - Sectie 6,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal Oosterschelde,Meerplaat tbv peilschaal,Niet van toepassing,Niet van toepassing,Oesterdam,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde Oost,SR5,QX,R,68,ov,RWS,RWS,RWS plus,19000004,,AJ,111,1425,,,,POINT (73733.34899999946 389513.1009999998)
water_punten.363,71,Niet bekend,Niet bekend,ZD N,Voorhoogteschaalpaal tbv Vlakebrug,Inwinpunt Waterstanden,Wel in beheer,VZD,Voorhoogteschaalpaal tbv Vlakebrug,Info van Aart de Nooijer,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Kanaal door Zuid-Beveland,SR6,QX,L,"1053,6",ov,RWS,RWS,RWS plus,19000011,,AX,71,9999,,,,POINT (59214.0709999986 387001.0850000009)
water_punten.364,71,Niet bekend,Niet bekend,ZD N,Voorhoogteschaalpaal tbv Postbrug,Inwinpunt Waterstanden,Wel in beheer,VZD,Voorhoogteschaalpaal tbv Postbrug,Info van Aart de Nooijer,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Kanaal door Zuid-Beveland,SR6,QX,R,"1047,62",ov,RWS,RWS,RWS plus,19000006,,AX,71,9999,,,,POINT (59661.653999999166 392808.94299999997)
water_punten.365,71,Niet bekend,Niet bekend,ZD N,Neeltje Jans,Inwinpunt Waterstanden,Wel in beheer,OSK,Peilschaal Neeltje Jans,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Noordzee,DK1,QX,-,-,ov,RWS,RWS,RWS plus,19000010,,AJ,111,1425,,,,POINT (39122.19000000134 406431.72300000116)
water_punten.366,71,Niet bekend,Niet bekend,ZD N,Bergsediepsluis,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal Bergsediepsluis Zoommeerzijde,Niet van toepassing,Niet van toepassing,Niet van toepassing,Bergsediepsluis,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde Oost,SR5,QX,-,-,--,RWS,RWS,RWS Opdrachtnemer,19000012,,AF,147,1425,,,,POINT (70805.56450000033 391928.8165999986)
water_punten.367,71,Niet bekend,Niet bekend,ZD N,Niet bekend,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Antwerpskanaalpand,SR3,VM,-,-,--,RWS,RWS,RWS Opdrachtnemer,19000013,,AX,111,1586,,,,POINT (75073.84600000083 379907.18400000036)
water_punten.368,71,Niet bekend,Niet bekend,ZD N,Niet bekend,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Volkerak/Zoommeer,SR1,VM,-,-,--,RWS,RWS,RWS Opdrachtnemer,19000014,,BK,111,1586,,,,POINT (74635.62049999833 384765.3482000008)
water_punten.369,71,Niet bekend,Niet bekend,ZD N,Niet bekend,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Volkerak/Zoommeer,SR1,VM,-,-,--,RWS,RWS,RWS Opdrachtnemer,19000015,,AX,111,1586,,,,POINT (73787.07600000128 392640.47100000083)
water_punten.370,71,Niet bekend,Niet bekend,ZD N,Niet bekend,Inwinpunt Waterstanden,Wel in beheer,VZD,Peilschaal,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet bekend,Niet van toepassing,-999,,2022-08-26T15:46:41,DTB,Delta,Oosterschelde Oost,SR5,VM,-,-,--,RWS,RWS,RWS Opdrachtnemer,19000016,,AJ,111,1586,,,,POINT (70539.49500000104 409352.3599999994)
