Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Polder Nijenrode,BK19040206,Straatweg,40,,,3621BN,Breukelen,129775.55,463385.71,5.018584,52.158064,0311100000007003,0311200000006002,"POLYGON ((129765.619 463384.107,129766.586 463383.065,129766.391 463382.882,129773.696 463374.765,129774.769 463375.76,129784.331 463384.622,129783.939 463385.049,129787.193 463388.072,129787.237 463389.205,129782.89 463393.925,129781.764 463393.967,129780.441 463392.736,129779.536 463393.72,129779.476 463394.943,129778.12 463396.501,129776.931 463396.651,129775.261 463395.18,129775.49 463394.031,129775.532 463393.82,129772.326 463390.979,129773.709 463389.393,129772.83 463388.613,129770.397 463386.452,129769.573 463385.719,129768.586 463386.813,129767.703 463386.855,129765.665 463384.979,129765.619 463384.107))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,5,t,1,3632EJ,Loenen aan de Vecht,130058.49,469055.01,5.022302,52.209031,0329100000000630,0329200000000488,"POLYGON ((130050.654 469056.745,130052.646 469053.686,130053.391 469054.102,130054.059 469052.985,130053.052 469052.421,130053.581 469051.51,130058.085 469054.093,130060.225 469050.679,130062.065 469047.365,130067.67 469050.64,130067.775 469050.703,130060.689 469062.669,130057.398 469060.882,130057.426 469060.84,130054.659 469059.35,130054.63 469059.482,130052.638 469058.276,130052.779 469057.98,130050.654 469056.745))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,11,,,3603BC,Maarssen,131129.67,461399.65,5.038512,52.140274,0333100000002612,0333200000003559,"POLYGON ((131124.88 461387.42,131130.28 461386.68,131131 461390.78,131131.836 461403.045,131126.983 461403.037,131126.953 461402.907,131124.88 461387.42))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,5,t,2,3632EJ,Loenen aan de Vecht,130058.49,469055.01,5.022302,52.209031,0329100000000630,0329200000000489,"POLYGON ((130050.654 469056.745,130052.646 469053.686,130053.391 469054.102,130054.059 469052.985,130053.052 469052.421,130053.581 469051.51,130058.085 469054.093,130060.225 469050.679,130062.065 469047.365,130067.67 469050.64,130067.775 469050.703,130060.689 469062.669,130057.398 469060.882,130057.426 469060.84,130054.659 469059.35,130054.63 469059.482,130052.638 469058.276,130052.779 469057.98,130050.654 469056.745))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,5,,,3632EJ,Loenen aan de Vecht,130058.49,469055.01,5.022302,52.209031,0329100000000630,0329200000000490,"POLYGON ((130050.654 469056.745,130052.646 469053.686,130053.391 469054.102,130054.059 469052.985,130053.052 469052.421,130053.581 469051.51,130058.085 469054.093,130060.225 469050.679,130062.065 469047.365,130067.67 469050.64,130067.775 469050.703,130060.689 469062.669,130057.398 469060.882,130057.426 469060.84,130054.659 469059.35,130054.63 469059.482,130052.638 469058.276,130052.779 469057.98,130050.654 469056.745))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Maarssen,WK190401,Otterspoorbroek,BK19040103,Straatweg,17,a,,3603CV,Maarssen,130683.69,461486.81,5.031991,52.141038,0333100000012074,0333200000009192,"POLYGON ((130677.512 461485.51,130679.291 461483.348,130679.191 461483.266,130682.82 461478.858,130692.301 461486.663,130692.828 461486.261,130693.449 461486.032,130694.11 461485.995,130694.753 461486.154,130695.321 461486.494,130695.765 461486.987,130696.044 461487.587,130696.135 461488.243,130696.029 461488.897,130695.736 461489.491,130695.983 461489.695,130692.335 461494.126,130690.057 461492.251,130687.966 461494.791,130677.512 461485.51))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Grutterstraat,7,,,3632EJ,Loenen aan de Vecht,130058.49,469055.01,5.022302,52.209031,0329100000000630,0329200000000492,"POLYGON ((130050.654 469056.745,130052.646 469053.686,130053.391 469054.102,130054.059 469052.985,130053.052 469052.421,130053.581 469051.51,130058.085 469054.093,130060.225 469050.679,130062.065 469047.365,130067.67 469050.64,130067.775 469050.703,130060.689 469062.669,130057.398 469060.882,130057.426 469060.84,130054.659 469059.35,130054.63 469059.482,130052.638 469058.276,130052.779 469057.98,130050.654 469056.745))"
Stichtse Vecht,G1904,1800,Verbouwing pand,Breukelen,WK190402,Breukelen Midden,BK19040215,Kerkbrink,27,a,,3621AN,Breukelen,128726.41,464969.21,5.00313,52.172247,0311100000005756,0311200000002569,"POLYGON ((128721.979 464969.044,128724.875 464958.444,128732.89 464960.453,128727.511 464980.302,128722.887 464979.101,128725.189 464969.855,128721.979 464969.044))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,2,,,3621AR,Breukelen,128771.36,464946.97,5.003789,52.17205,0311100000006124,0311200000002776,"POLYGON ((128764.485 464948.104,128766.303 464941.841,128778.164 464946.077,128776.538 464951.252,128776.267 464952.114,128764.485 464948.104))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,2,,,3621AR,Breukelen,128771.36,464946.97,5.003789,52.17205,0311100000006124,0311200000002776,"POLYGON ((128764.485 464948.104,128766.303 464941.841,128778.164 464946.077,128776.538 464951.252,128776.267 464952.114,128764.485 464948.104))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,54,b,,3601AK,Maarssen,131217.01,461473.99,5.039783,52.140946,0333100000003105,1904200000032503,"POLYGON ((131214.375 461485.634,131214.405 461482.154,131214.743 461473.388,131214.868 461469.488,131215.134 461457.848,131215.3 461453.19,131215.449 461453.207,131221.759 461455.428,131221.497 461456.306,131218.95 461470.39,131218.52 461481.18,131218.11 461485.662,131216.552 461485.66,131215.401 461485.71,131214.375 461485.634))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,54,a,,3601AK,Maarssen,131217.79,461465.24,5.039795,52.140867,0333100000003105,1904200000032502,"POLYGON ((131214.375 461485.634,131214.405 461482.154,131214.743 461473.388,131214.868 461469.488,131215.134 461457.848,131215.3 461453.19,131215.449 461453.207,131221.759 461455.428,131221.497 461456.306,131218.95 461470.39,131218.52 461481.18,131218.11 461485.662,131216.552 461485.66,131215.401 461485.71,131214.375 461485.634))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Scheendijk,BK19040211,Scheendijk,14,,33,3621VC,Breukelen,130047.08,465744.8,5.022379,52.179279,0311100000007372,0311200000006685,"POLYGON ((130042.52 465747.76,130042.54 465741.8,130051.62 465741.8,130051.64 465747.8,130042.52 465747.76))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Dorpsstraat,48,,,3632AV,Loenen aan de Vecht,130077.99,469018.98,5.02259,52.208708,0329100000000200,1904200000032495,"POLYGON ((130077.329 469029.104,130069.068 469023.817,130072.894 469018.859,130074.652 469020.054,130078.333 469014.38,130084.306 469018.262,130077.329 469029.104))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,2,b,,3621AR,Breukelen,128774.18,464947.89,5.00383,52.172058,0311100000006124,1904200000034224,"POLYGON ((128764.485 464948.104,128766.303 464941.841,128778.164 464946.077,128776.538 464951.252,128776.267 464952.114,128764.485 464948.104))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,10,,,3621LX,Breukelen,126946.73,463943.35,4.9772,52.16294,0311100000005185,0311200000005005,"POLYGON ((126933.787 463941.122,126939.98 463932.152,126953.311 463941.356,126953.402 463941.224,126958.183 463944.525,126951.263 463954.548,126946.661 463951.376,126947.3 463950.451,126933.787 463941.122))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,12,,,3621LX,Breukelen,126933.99,463919.55,4.977016,52.162725,0311100000005186,0311200000005006,"POLYGON ((126937.887 463929.215,126923.664 463919.994,126930.118 463909.891,126944.432 463918.942,126937.887 463929.215))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Loenen Dorpskern,BK19040310,Molendijk,12,,,3632EN,Loenen aan de Vecht,130100.18,469121.59,5.022907,52.209631,0329100000001773,0329200000001206,"POLYGON ((130095.937 469125.515,130100.509 469115.936,130103.258 469117.471,130101.811 469120.266,130102.933 469120.851,130099.667 469127.253,130095.937 469125.515))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,2,a,,3621AR,Breukelen,128771.36,464946.97,5.003789,52.17205,0311100000006124,0311200000002999,"POLYGON ((128764.485 464948.104,128766.303 464941.841,128778.164 464946.077,128776.538 464951.252,128776.267 464952.114,128764.485 464948.104))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Kockengen,WK190405,Polder Portengen,BK19040501,Rodendijk,1,a,,3628EL,Kockengen,126386.86,459588.04,4.969384,52.123766,0311100000001585,0311200000001008,"POLYGON ((126378.709 459589.659,126382.566 459581.858,126393.215 459586.839,126392.077 459589.502,126393.588 459590.215,126394.02 459591.537,126392.598 459594.402,126391.361 459594.734,126389.898 459593.871,126389.283 459594.809,126378.709 459589.659))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Tienhoven,WK190407,Bethunepolder-Noord,BK19040702,Landweg,4,,,3612AW,Tienhoven,133253.93,463491.07,5.069408,52.159159,0333100000018550,0333200000002379,"POLYGON ((133244.231 463500,133247.17 463491.861,133240.107 463489.271,133243.341 463480.45,133265.423 463488.422,133262.385 463497.284,133251.533 463493.305,133248.514 463501.537,133244.231 463500))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Voorstraat,20,a,,3633BB,Vreeland,130822.77,471436.61,5.033313,52.23047,0329100000004014,1904200000034081,"POLYGON ((130818.198 471444.545,130818.232 471437.682,130818.206 471433.858,130831.16 471434.221,130832.553 471434.26,130832.56 471435.581,130832.39 471435.571,130832.474 471444.282,130832.529 471444.64,130830.332 471444.68,130822.842 471444.565,130818.198 471444.545))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Voorstraat,21,,,3633BB,Vreeland,130821.07,471442.36,5.033288,52.230522,0329100000004014,1904200000034080,"POLYGON ((130818.198 471444.545,130818.232 471437.682,130818.206 471433.858,130831.16 471434.221,130832.553 471434.26,130832.56 471435.581,130832.39 471435.571,130832.474 471444.282,130832.529 471444.64,130830.332 471444.68,130822.842 471444.565,130818.198 471444.545))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,45,,,3628ES,Kockengen,124899.45,462243.54,4.94743,52.147554,0311100000001506,0311200000001753,"POLYGON ((124893.736 462243.192,124897.368 462237.355,124897.877 462237.672,124898.205 462237.816,124902.378 462240.504,124901.548 462241.858,124906.27 462244.647,124903.481 462249.273,124894.427 462243.64,124893.736 462243.192))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Schippersgracht,13,,,3603BC,Maarssen,131119.23,461394.48,5.03836,52.140227,0333100000006856,0333200000010163,"POLYGON ((131115.734 461389.597,131120.325 461388.81,131120.854 461392.804,131121.575 461396.835,131122.467 461403.148,131117.693 461403.176,131115.734 461389.597))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Polder Breukelen Proosdij,BK19040202,Zandpad,12,,,3621NC,Breukelen,129058.13,466305.92,5.007877,52.184277,0311100000005218,0311200000007167,"POLYGON ((129052.122 466302.689,129062.793 466301.005,129062.969 466302.06,129065.891 466301.573,129067.064 466308.609,129064.152 466309.095,129064.165 466309.173,129053.408 466310.844,129052.122 466302.689))"
Stichtse Vecht,G1904,1800,Verbouwing pand,Breukelen,WK190402,Breukelen Midden,BK19040215,Herenstraat,18,,,3621AR,Breukelen,128797.72,465002.63,5.00417,52.172551,0311100000006188,0311200000002830,"POLYGON ((128792.486 465005.917,128792.96 465004.82,128795.494 464998.646,128802.639 465001.578,128802.59 465001.686,128799.823 465007.816,128799.371 465007.594,128798.666 465009.03,128792.486 465005.917))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Breukelen,WK190402,Breukelen Zuid,BK19040213,Brouwerij,2,,,3621AD,Breukelen,128882.67,464891.08,5.005421,52.171552,0311100000008447,0311200000001731,"POLYGON ((128875.342 464892.55,128879.352 464885.239,128881.466 464886.346,128882.702 464884.069,128890.664 464888.395,128888.888 464891.663,128889.459 464891.974,128886.001 464898.34,128875.342 464892.55))"
Stichtse Vecht,G1904,1800,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,17,,,3632VA,Loenen aan de Vecht,130185.75,468941.91,5.024172,52.20802,0329100000001787,0329200000001217,"POLYGON ((130192.134 468943.202,130185.733 468948.362,130180.84 468942.304,130183.592 468940.107,130181.837 468938.054,130184.878 468935.734,130185.19 468935.472,130192.134 468943.202))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Herengracht,9,,,3601AL,Maarssen,131110.78,461440.83,5.038233,52.140643,0333100000007886,0333200000000665,"POLYGON ((131116.44 461444.35,131111.49 461444.7,131111.52 461444.93,131108.02 461445.17,131107.23 461434.11,131114.924 461433.941,131116.44 461444.35))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,55,,,3601AK,Maarssen,131211.04,461453.61,5.039697,52.140762,0333100000012195,0333200000002396,"POLYGON ((131207.501 461460.7,131208.163 461452.37,131215.3 461453.19,131215.134 461457.848,131214.868 461469.488,131212.169 461469.135,131212.022 461466.582,131212.148 461465.431,131208.397 461465.053,131208.752 461460.848,131207.501 461460.7))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,2,,,3601AH,Maarssen,131468.48,461531.57,5.043452,52.141474,0333100000012280,0333200000008625,"POLYGON ((131467.25 461538.69,131467.631 461527.865,131467.695 461521.971,131472.07 461522,131471.74 461532.41,131470.973 461536.417,131469.554 461536.413,131469.487 461538.721,131468.46 461538.7,131467.25 461538.69))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Loenersloot,WK190410,Loenersloot Dorp,BK19041003,Rijksstraatweg,216,,,3634AN,Loenersloot,128438.59,471308.69,4.998426,52.229211,0329100000003171,0329200000002159,"POLYGON ((128433.472 471315.523,128433.674 471308.545,128433.875 471301.566,128442.858 471301.825,128442.644 471308.803,128442.429 471315.781,128434.501 471315.553,128433.472 471315.523))"
Stichtse Vecht,G1904,1810,Verbouwing pand,Breukelen,WK190402,Polder Kortrijk,BK19040201,Kortrijk,19,,,3621LZ,Breukelen,127882.43,462756.44,4.99097,52.152319,0311100000005275,0311200000005044,"POLYGON ((127863.49 462751.399,127868.396 462740.579,127891.383 462751.002,127886.551 462761.658,127877.186 462757.492,127875.043 462761.682,127884.228 462765.713,127881.294 462772.31,127868.306 462766.458,127871.173 462759.984,127871.887 462760.297,127874.034 462756.09,127863.49 462751.399))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Vreeland,WK190406,Polder Dorssewaard,BK19040602,Kleizuwe,5,,,3633AE,Vreeland,131753.35,471730.73,5.046914,52.233154,0329100000004815,0329200000003337,"POLYGON ((131740.33 471733.249,131741.03 471732.536,131744.572 471729.313,131746.952 471731.655,131753.462 471725.035,131751.745 471723.347,131756.192 471718.826,131759.217 471721.802,131762.506 471718.457,131766.633 471722.516,131752.567 471737.136,131753.279 471737.836,131748.183 471743.017,131742.159 471737.092,131743.194 471736.039,131740.33 471733.249))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Nassaustraat,145,,,3601BE,Maarssen,131558.75,461547.34,5.04477,52.14162,0333100000010725,0333200000016412,"POLYGON ((131555.742 461535.712,131559.28 461535.586,131559.459 461539.254,131561.249 461539.049,131561.709 461543.059,131561.547 461545.832,131562.042 461549.817,131562.092 461550.183,131557.3 461550.807,131556.85 461546.294,131556.587 461543.69,131555.742 461535.712))"
Stichtse Vecht,G1904,1810,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,2,,,3601AH,Maarssen,131468.48,461531.57,5.043452,52.141474,0333100000012280,0333200000008625,"POLYGON ((131467.25 461538.69,131467.631 461527.865,131467.695 461521.971,131472.07 461522,131471.74 461532.41,131470.973 461536.417,131469.554 461536.413,131469.487 461538.721,131468.46 461538.7,131467.25 461538.69))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,33,b,,3601EB,Maarssen,131230.2,461564.23,5.039969,52.141757,0333100000007847,1904200000031462,"POLYGON ((131217.924 461556.266,131231.65 461551.343,131234.934 461561.925,131236.125 461565.72,131223.34 461570.415,131220.77 461563.417,131220.523 461563.543,131217.924 461556.266))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,31,b,,3601EB,Maarssen,131225.32,461558.18,5.039898,52.141703,0333100000007847,1904200000031460,"POLYGON ((131217.924 461556.266,131231.65 461551.343,131234.934 461561.925,131236.125 461565.72,131223.34 461570.415,131220.77 461563.417,131220.523 461563.543,131217.924 461556.266))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,33,a,,3601EB,Maarssen,131226.49,461566.38,5.039915,52.141776,0333100000007847,1904200000031461,"POLYGON ((131217.924 461556.266,131231.65 461551.343,131234.934 461561.925,131236.125 461565.72,131223.34 461570.415,131220.77 461563.417,131220.523 461563.543,131217.924 461556.266))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Loenersloot,WK190410,Loenersloot Binnenweg,BK19041002,Binnenweg,87,,,3634AG,Loenersloot,128512.91,470951.41,4.999542,52.226003,0329100000002929,0329200000002002,"POLYGON ((128504.802 470947.403,128511.429 470946.37,128511.861 470949.17,128519.817 470947.939,128520.763 470954.172,128506.227 470956.459,128504.802 470947.403))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,29,,,3601EB,Maarssen,131217.6,461550.72,5.039786,52.141635,0333100000007848,0333200000012621,"POLYGON ((131215.18 461548.929,131229.293 461543.734,131230.618 461548.019,131231.65 461551.343,131217.924 461556.266,131215.371 461549.117,131215.18 461548.929))"
Stichtse Vecht,G1904,1815,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,33,,,3601EB,Maarssen,131223.17,461565.31,5.039866,52.141767,0333100000007847,0333200000012891,"POLYGON ((131217.924 461556.266,131231.65 461551.343,131234.934 461561.925,131236.125 461565.72,131223.34 461570.415,131220.77 461563.417,131220.523 461563.543,131217.924 461556.266))"
