FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.700,1418,2005-09-01T00:00:00,R,931, ,933,P,,POINT (209911.59699999914 464569.94000000134)
kilometermarkeringen.701,1419,2005-09-01T00:00:00,L,944, ,97,B,,POINT (207986.11930000037 473473.21649999917)
kilometermarkeringen.702,1419,2005-09-01T00:00:00,R,947, ,3063,P,,POINT (205557.64979999885 475092.75670000166)
kilometermarkeringen.703,1419,2005-09-01T00:00:00,R,949, ,5081,P,,POINT (204594.52419999987 476772.86719999835)
kilometermarkeringen.704,1419,2005-09-01T00:00:00,R,951, ,7008,P,,POINT (204045.1224000007 478537.84750000015)
kilometermarkeringen.705,1423,2005-09-01T00:00:00,R,902, ,200,B,,POINT (205822.00950000063 447604.70600000024)
kilometermarkeringen.706,1878,2005-09-01T00:00:00,R,950, ,185,B,,POINT (135309.46330000088 446107.7804999985)
kilometermarkeringen.707,1885,2005-09-01T00:00:00,L,899, ,1685,B,,POINT (176933.09690000117 441644.13639999926)
kilometermarkeringen.708,1885,2005-09-01T00:00:00,R,901, ,3704,B,,POINT (174990.28730000183 441128.99159999937)
kilometermarkeringen.709,1889,2005-09-01T00:00:00,R,879, ,812,B,,POINT (193471.44090000167 440628.4459999986)
kilometermarkeringen.710,1889,2005-09-01T00:00:00,R,881, ,2693,P,,POINT (192455.33879999816 442142.9224999994)
kilometermarkeringen.711,1890,2005-09-01T00:00:00,R,883, ,1177,O,,POINT (190921.2025000006 443138.0476000011)
kilometermarkeringen.712,1890,2005-09-01T00:00:00,R,885, ,3127,P,,POINT (189233.44570000097 443946.12579999864)
kilometermarkeringen.713,1897,2005-09-01T00:00:00,L,890, ,247,B,,POINT (184914.35559999943 442802.9807000011)
kilometermarkeringen.714,1897,2005-09-01T00:00:00,L,891, ,1265,B,,POINT (184013.30799999833 442334.6121999994)
kilometermarkeringen.715,1897,2005-09-01T00:00:00,L,892, ,2161,B,,POINT (183248.42029999942 441868.8060999997)
kilometermarkeringen.716,1898,2005-09-01T00:00:00,R,887, ,872,B,,POINT (187807.1000000015 442574.73889999837)
kilometermarkeringen.717,1898,2005-09-01T00:00:00,R,888, ,1830,B,,POINT (186896.23259999976 442576.5014999993)
kilometermarkeringen.718,1898,2005-09-01T00:00:00,R,889, ,2841,B,,POINT (185939.56920000166 442888.09369999915)
kilometermarkeringen.719,1899,2005-09-01T00:00:00,R,893, ,411,B,,POINT (182305.24289999902 441321.34519999847)
kilometermarkeringen.720,1899,2005-09-01T00:00:00,R,894, ,1366,B,,POINT (181373.65190000087 441418.46829999983)
kilometermarkeringen.721,1899,2005-09-01T00:00:00,R,895, ,2391,B,,POINT (180500.4327000007 441946.4041999988)
kilometermarkeringen.722,1899,2005-09-01T00:00:00,R,896, ,3370,B,,POINT (179675.11070000008 442444.89229999855)
kilometermarkeringen.723,1899,2005-09-01T00:00:00,R,897, ,4377,B,,POINT (178712.37840000167 442260.50459999964)
kilometermarkeringen.724,1900,2005-09-01T00:00:00,R,904, ,715,B,,POINT (172422.00670000166 440159.42020000145)
kilometermarkeringen.725,1900,2005-09-01T00:00:00,L,905, ,1733,B,,POINT (171721.62409999967 439435.9882000014)
kilometermarkeringen.726,1900,2005-09-01T00:00:00,R,906, ,2745,B,,POINT (170747.00549999997 439246.2039999999)
kilometermarkeringen.727,1900,2005-09-01T00:00:00,R,907, ,3705,B,,POINT (169841.0976999998 439543.50730000064)
kilometermarkeringen.728,1900,2005-09-01T00:00:00,R,908, ,4731,B,,POINT (169023.80849999934 440158.46169999987)
kilometermarkeringen.729,1900,2005-09-01T00:00:00,R,909, ,5696,B,,POINT (168111.82119999826 440471.4109000005)
kilometermarkeringen.730,1900,2005-09-01T00:00:00,R,910, ,6729,B,,POINT (167095.86780000106 440657.7906999998)
kilometermarkeringen.731,1900,2005-09-01T00:00:00,R,911, ,7730,B,,POINT (166230.20529999956 441137.6042999998)
kilometermarkeringen.732,1900,2005-09-01T00:00:00,R,912, ,8700,O,,POINT (165673.15480000153 441927.34540000185)
kilometermarkeringen.733,1900,2005-09-01T00:00:00,R,914, ,10657,O,,POINT (163885.77490000054 442633.2745000012)
kilometermarkeringen.734,1900,2005-09-01T00:00:00,R,916, ,12653,B,,POINT (162215.8599999994 443707.46930000186)
kilometermarkeringen.735,1900,2005-09-01T00:00:00,R,918, ,14601,B,,POINT (160309.50730000064 443875.59259999916)
kilometermarkeringen.736,1900,2005-09-01T00:00:00,R,920, ,16611,B,,POINT (158350.1777999997 444100.4204999991)
kilometermarkeringen.737,1905,2005-09-01T00:00:00,L,947, ,1411,B,,POINT (137621.3674999997 444957.6259999983)
kilometermarkeringen.738,1907,2005-09-01T00:00:00,R,891, ,1249,B,,POINT (184219.12860000134 442044.92170000076)
kilometermarkeringen.739,1909,2005-09-01T00:00:00,R,921, ,442,B,,POINT (157591.10170000046 443470.680399999)
kilometermarkeringen.740,1910,2005-09-01T00:00:00,R,923, ,633,B,,POINT (155765.41050000116 442719.30110000074)
kilometermarkeringen.741,2626,2005-09-01T00:00:00,L,916, ,1344,B,,POINT (158056.9726999998 431863.8636999987)
kilometermarkeringen.742,2626,2005-09-01T00:00:00,R,918, ,3322,B,,POINT (157146.51819999889 430121.0346999988)
kilometermarkeringen.743,2626,2005-09-01T00:00:00,R,920, ,5321,B,,POINT (156439.20069999993 428271.0212999992)
kilometermarkeringen.744,2626,2005-09-01T00:00:00,R,922, ,7288,B,,POINT (155076.56159999967 426858.98050000146)
kilometermarkeringen.745,2626,2005-09-01T00:00:00,R,924, ,9216,B,,POINT (154096.9754000008 425207.2373000011)
kilometermarkeringen.746,2626,2005-09-01T00:00:00,R,926, ,11259,B,,POINT (152627.09549999982 423934.98910000175)
kilometermarkeringen.747,2627,2005-09-01T00:00:00,R,928, ,1646,B,,POINT (151123.1457999982 424900.93470000103)
kilometermarkeringen.748,2627,2005-09-01T00:00:00,L,931, ,4541,B,,POINT (148708.40659999847 426154.3986000009)
kilometermarkeringen.749,2627,2005-09-01T00:00:00,R,933, ,6532,B,,POINT (146799.57730000094 425608.37150000036)
kilometermarkeringen.750,2642,2018-11-01T00:00:00,R,888, ,938,B,,POINT (184527.4776000008 431440.30680000037)
kilometermarkeringen.751,2642,2018-11-01T00:00:00,L,890, ,2926,B,,POINT (182675.7298000008 432119.6143999994)
kilometermarkeringen.752,2642,2018-11-01T00:00:00,R,892, ,4910,B,,POINT (180751.02490000054 432576.1695000008)
kilometermarkeringen.753,2642,2018-11-01T00:00:00,R,894, ,6865,B,,POINT (178870.30209999904 433076.5991999991)
kilometermarkeringen.754,2642,2018-11-01T00:00:00,L,896, ,8901,B,,POINT (177019.7175000012 433901.2831999995)
kilometermarkeringen.755,2642,2018-11-01T00:00:00,R,898, ,10860,B,,POINT (175095.85489999875 434157.186900001)
kilometermarkeringen.756,2642,2018-11-01T00:00:00,L,900, ,12835,B,,POINT (173137.06529999897 434350.0368999988)
kilometermarkeringen.757,2642,2018-11-01T00:00:00,R,902, ,14858,B,,POINT (171132.53220000118 434568.50239999965)
kilometermarkeringen.758,2642,2018-11-01T00:00:00,R,904, ,16871,B,,POINT (169122.48739999905 434581.94409999996)
kilometermarkeringen.759,2642,2018-11-01T00:00:00,R,906, ,18876,P,,POINT (167139.2974999994 434812.7666000016)
kilometermarkeringen.760,2649,2005-09-01T00:00:00,R,935, ,230,P,,POINT (144854.53929999843 425255.39880000055)
kilometermarkeringen.761,2878,2003-07-01T00:00:00,R,14, ,13794,O,,POINT (238962.8999999985 486572.3920000009)
kilometermarkeringen.762,3766,2005-09-01T00:00:00,R,44, ,1601,O,,POINT (137081.38679999858 448861.51209999993)
kilometermarkeringen.763,3766,2005-09-01T00:00:00,R,46, ,3581,O,,POINT (138479.73710000142 447460.23900000006)
kilometermarkeringen.764,3766,2005-09-01T00:00:00,R,49, ,6582,O,,POINT (141251.82429999858 446358.91000000015)
kilometermarkeringen.765,3766,2005-09-01T00:00:00,R,51, ,8591,O,,POINT (143083.17909999937 445540.6972000003)
kilometermarkeringen.766,3766,2005-09-01T00:00:00,R,53, ,10560,O,,POINT (144852.22439999878 444676.27699999884)
kilometermarkeringen.767,3766,2005-09-01T00:00:00,R,55, ,12576,O,,POINT (146668.26619999856 443801.6895999983)
kilometermarkeringen.768,3766,2005-09-01T00:00:00,R,56, ,13570,O,,POINT (147571.71029999852 443387.17229999974)
kilometermarkeringen.769,3766,2005-09-01T00:00:00,R,57, ,14586,O,,POINT (148495.2611999996 442963.72239999846)
kilometermarkeringen.770,3766,2005-09-01T00:00:00,R,58, ,15586,O,,POINT (149409.91420000046 442559.7806000002)
kilometermarkeringen.771,3766,2005-09-01T00:00:00,L,59, ,16589,O,,POINT (150302.91970000044 442108.5789999999)
kilometermarkeringen.772,3766,2005-09-01T00:00:00,R,60, ,17610,O,,POINT (151240.73429999873 441714.93189999834)
kilometermarkeringen.773,4025,2005-09-01T00:00:00,R,891, ,254,B,,POINT (201775.78799999878 447514.2637999989)
kilometermarkeringen.774,4025,2005-09-01T00:00:00,R,896, ,1254,P,,POINT (202467.73649999872 446841.0848999992)
kilometermarkeringen.775,4026,2005-09-01T00:00:00,R,898, ,1342,B,,POINT (203151.8561999984 445215.32449999824)
kilometermarkeringen.776,4026,2005-09-01T00:00:00,R,899, ,2338,B,,POINT (204113.9642000012 445338.995099999)
kilometermarkeringen.777,4026,2005-09-01T00:00:00,R,900, ,3364,P,,POINT (204836.3280000016 445994.24599999934)
kilometermarkeringen.778,4026,2005-09-01T00:00:00,R,901, ,4338,B,,POINT (205380.02329999954 446741.69640000165)
kilometermarkeringen.779,4028,2005-09-01T00:00:00,L,936, ,29,B,,POINT (144028.87829999998 424882.7329999991)
kilometermarkeringen.780,4028,2005-09-01T00:00:00,R,937, ,1024,B,,POINT (143071.27430000156 424624.49540000036)
kilometermarkeringen.781,4028,2005-09-01T00:00:00,R,938, ,1996,B,,POINT (142105.82660000026 424685.0472000018)
kilometermarkeringen.782,4028,2005-09-01T00:00:00,R,939, ,2922,B,,POINT (141249.0689000003 425027.5144999996)
kilometermarkeringen.783,4028,2005-09-01T00:00:00,R,940, ,3928,B,,POINT (140304.3500000015 425364.4305000007)
kilometermarkeringen.784,4028,2005-09-01T00:00:00,L,941, ,4916,B,,POINT (139322.39039999992 425342.8381000012)
kilometermarkeringen.785,4028,2005-09-01T00:00:00,L,942, ,5938,B,,POINT (138323.82129999995 425126.6933999993)
kilometermarkeringen.786,4028,2005-09-01T00:00:00,R,943, ,6950,B,,POINT (137319.9941000007 425141.2008000016)
kilometermarkeringen.787,4028,2005-09-01T00:00:00,L,944, ,7906,B,,POINT (136443.61719999835 425513.39079999924)
kilometermarkeringen.788,4028,2005-09-01T00:00:00,R,945, ,8874,B,,POINT (135637.36960000172 426048.74720000103)
kilometermarkeringen.789,4028,2005-09-01T00:00:00,R,946, ,9908,B,,POINT (134693.1009999998 426462.9642999992)
kilometermarkeringen.790,4028,2005-09-01T00:00:00,R,947, ,10679,B,,POINT (133926.4026999995 426510.76579999924)
kilometermarkeringen.791,4028,2005-09-01T00:00:00,R,948, ,11727,B,,POINT (132943.01209999993 426176.5683000013)
kilometermarkeringen.792,4028,2005-09-01T00:00:00,L,949, ,12621,B,,POINT (132159.81120000035 425747.42980000004)
kilometermarkeringen.793,4028,2005-09-01T00:00:00,L,950, ,13693,B,,POINT (131138.0800999999 425465.09270000085)
kilometermarkeringen.794,4028,2005-09-01T00:00:00,R,951, ,14768,B,,POINT (130085.24410000071 425647.4946999997)
kilometermarkeringen.795,4028,2005-09-01T00:00:00,R,952, ,15665,B,,POINT (129215.20679999888 425860.75090000033)
kilometermarkeringen.796,1410,2005-09-01T00:00:00,R,880, ,1280,P,,POINT (193781.72300000116 441820.6812000014)
kilometermarkeringen.797,1410,2005-09-01T00:00:00,R,882, ,3281,P,,POINT (195373.76669999957 442862.6651000008)
kilometermarkeringen.798,1410,2005-09-01T00:00:00,R,884, ,5298,P,,POINT (197167.35920000076 443598.7857999988)
kilometermarkeringen.799,1410,2005-09-01T00:00:00,R,886, ,7297,B,,POINT (197893.44729999825 445418.15680000186)
kilometermarkeringen.800,1410,2005-09-01T00:00:00,R,888, ,9286,B,,POINT (199675.16230000183 445893.3920000009)
kilometermarkeringen.801,1410,2005-09-01T00:00:00,R,890, ,11295,P,,POINT (200867.05739999935 447390.33520000055)
kilometermarkeringen.802,1418,2005-09-01T00:00:00,R,930, ,3,P,,POINT (209543.5507999994 463748.66629999876)
kilometermarkeringen.803,1419,2005-09-01T00:00:00,L,945, ,1075,B,,POINT (207205.11100000143 474030.2234000005)
kilometermarkeringen.804,1419,2005-09-01T00:00:00,L,946, ,2086,B,,POINT (206439.6438000016 474676.61290000007)
kilometermarkeringen.805,1419,2005-09-01T00:00:00,R,948, ,4083,P,,POINT (205207.83289999887 476004.6383000016)
kilometermarkeringen.806,1419,2005-09-01T00:00:00,R,950, ,6075,P,,POINT (204430.59420000017 477723.67489999905)
kilometermarkeringen.807,1423,2005-09-01T00:00:00,R,903, ,834,P,,POINT (205990.6442000009 448199.97190000117)
kilometermarkeringen.808,1885,2005-09-01T00:00:00,R,898, ,701,B,,POINT (177907.38659999892 441746.55999999866)
kilometermarkeringen.809,1885,2005-09-01T00:00:00,R,900, ,2673,B,,POINT (175980.05090000108 441387.7628999986)
kilometermarkeringen.810,1885,2005-09-01T00:00:00,R,902, ,4672,B,,POINT (174218.27639999986 440558.1279999986)
kilometermarkeringen.811,1885,2005-09-01T00:00:00,R,903, ,5675,B,,POINT (173232.5672999993 440596.8845999986)
kilometermarkeringen.812,1889,2005-09-01T00:00:00,R,880, ,1686,O,,POINT (192829.89840000123 441214.70160000026)
kilometermarkeringen.813,1890,2005-09-01T00:00:00,L,882, ,216,B,,POINT (191707.46299999952 442606.09800000116)
kilometermarkeringen.814,1890,2005-09-01T00:00:00,R,884, ,2161,O,,POINT (190118.04899999872 443695.84739999846)
kilometermarkeringen.815,1890,2005-09-01T00:00:00,R,886, ,4157,B,,POINT (188413.0789999999 443356.17709999904)
kilometermarkeringen.816,1900,2005-09-01T00:00:00,L,913, ,9660,B,,POINT (164845.3350000009 442364.4781999998)
kilometermarkeringen.817,1900,2005-09-01T00:00:00,R,915, ,11675,B,,POINT (163034.1136999987 443174.9688999988)
kilometermarkeringen.818,1900,2005-09-01T00:00:00,R,917, ,13653,B,,POINT (161256.32669999823 443913.7723999992)
kilometermarkeringen.819,1900,2005-09-01T00:00:00,R,919, ,15600,B,,POINT (159328.98950000107 444027.65900000185)
kilometermarkeringen.820,1905,2005-09-01T00:00:00,L,946, ,381,B,,POINT (138171.44429999962 444087.4017999992)
kilometermarkeringen.821,1907,2005-09-01T00:00:00,R,890, ,284,B,,POINT (184965.9888000004 442655.132100001)
kilometermarkeringen.822,1908,2005-09-01T00:00:00,R,892, ,338,B,,POINT (183317.65340000018 441599.46660000086)
kilometermarkeringen.823,1909,2005-09-01T00:00:00,R,922, ,1429,B,,POINT (156744.74010000005 442984.62739999965)
kilometermarkeringen.824,1911,2005-09-01T00:00:00,L,946, ,340,P,,POINT (138044.33929999918 444019.8627000004)
kilometermarkeringen.825,2045,2005-09-01T00:00:00,L,61, ,379,O,,POINT (152049.5447999984 441189.1209000014)
kilometermarkeringen.826,2626,2005-09-01T00:00:00,L,915, ,344,B,,POINT (158705.20650000125 432620.686900001)
kilometermarkeringen.827,2626,2005-09-01T00:00:00,L,917, ,2328,B,,POINT (157527.8343999982 431035.12970000133)
kilometermarkeringen.828,2626,2005-09-01T00:00:00,R,919, ,4324,B,,POINT (156902.188000001 429150.7058000006)
kilometermarkeringen.829,2626,2005-09-01T00:00:00,R,921, ,6267,B,,POINT (155803.1790000014 427574.1682999991)
kilometermarkeringen.830,2626,2005-09-01T00:00:00,R,923, ,8322,B,,POINT (154488.93730000034 426010.40139999986)
kilometermarkeringen.831,2626,2005-09-01T00:00:00,L,925, ,10226,B,,POINT (153537.27840000018 424369.1911999993)
kilometermarkeringen.832,2627,2005-09-01T00:00:00,R,927, ,640,B,,POINT (151783.56670000032 424155.0170999989)
kilometermarkeringen.833,2627,2005-09-01T00:00:00,R,929, ,2601,B,,POINT (150519.0186999999 425635.64719999954)
kilometermarkeringen.834,2627,2005-09-01T00:00:00,R,930, ,3566,P,,POINT (149673.28090000153 426085.567400001)
kilometermarkeringen.835,2627,2005-09-01T00:00:00,R,932, ,5534,B,,POINT (147766.06529999897 425852.7291000001)
kilometermarkeringen.836,2627,2005-09-01T00:00:00,R,934, ,7546,B,,POINT (145793.55999999866 425482.05050000176)
kilometermarkeringen.837,2642,2018-11-01T00:00:00,R,889, ,1916,O,,POINT (183654.85009999946 431877.77120000124)
kilometermarkeringen.838,2642,2018-11-01T00:00:00,R,891, ,3908,P,,POINT (181707.34180000052 432281.09699999914)
kilometermarkeringen.839,2642,2018-11-01T00:00:00,R,893, ,5882,P,,POINT (179837.38230000064 432904.53449999914)
kilometermarkeringen.840,2642,2018-11-01T00:00:00,L,895, ,7873,B,,POINT (177927.3333999999 433421.43079999834)
kilometermarkeringen.841,2642,2018-11-01T00:00:00,R,897, ,9890,B,,POINT (176064.38060000166 434146.94619999826)
kilometermarkeringen.842,2642,2018-11-01T00:00:00,R,899, ,11866,P,,POINT (174091.4365000017 434185.4818000011)
kilometermarkeringen.843,2642,2018-11-01T00:00:00,R,901, ,13854,P,,POINT (172135.2008999996 434530.96389999986)
kilometermarkeringen.844,2642,2018-11-01T00:00:00,R,903, ,15862,B,,POINT (170129.10440000147 434537.1229000017)
kilometermarkeringen.845,2642,2018-11-01T00:00:00,R,905, ,17866,P,,POINT (168145.98550000042 434769.59050000086)
kilometermarkeringen.846,2642,2018-11-01T00:00:00,L,907, ,19871,B,,POINT (166164.17720000073 434626.46550000086)
kilometermarkeringen.847,2878,2003-07-01T00:00:00,R,13, ,12812,O,,POINT (238900.58700000122 485594.48600000143)
kilometermarkeringen.848,3766,2005-09-01T00:00:00,R,43, ,547,O,,POINT (136420.53860000148 449680.6541999988)
kilometermarkeringen.849,3766,2005-09-01T00:00:00,R,45, ,2580,O,,POINT (137771.7078000009 448167.5320999995)
kilometermarkeringen.850,3766,2005-09-01T00:00:00,R,47, ,4576,O,,POINT (139349.69469999894 446996.0417000018)
kilometermarkeringen.851,3766,2005-09-01T00:00:00,R,48, ,5588,O,,POINT (140309.4787000008 446675.1704999991)
kilometermarkeringen.852,3766,2005-09-01T00:00:00,R,50, ,7576,O,,POINT (142170.5634999983 445984.94689999893)
kilometermarkeringen.853,3766,2005-09-01T00:00:00,R,52, ,9574,O,,POINT (143965.58300000057 445107.5111999996)
kilometermarkeringen.854,3766,2005-09-01T00:00:00,R,54, ,11581,O,,POINT (145770.75200000033 444230.76199999824)
kilometermarkeringen.855,2772,2018-03-01T00:00:00,R,11, ,83,O,,POINT (184487.9699999988 428545.15900000185)
kilometermarkeringen.856,1349,2018-03-01T00:00:00,L,20, ,1182,P,,POINT (150891.5802000016 478689.2023999989)
kilometermarkeringen.857,1350,2018-03-01T00:00:00,L,22, ,695,P,,POINT (152270.00349999964 477283.24340000004)
kilometermarkeringen.858,1350,2018-03-01T00:00:00,L,24, ,2684,P,,POINT (153698.08700000122 475898.7945000008)
kilometermarkeringen.859,1360,2020-08-01T00:00:00,L,8, ,1965,P,,POINT (140503.7639000006 481537.5799999982)
kilometermarkeringen.860,1363,2013-01-01T00:00:00,L,36, ,4702,P,,POINT (165085.09259999916 476455.8638000004)
kilometermarkeringen.861,1363,2013-01-01T00:00:00,L,38, ,6745,P,,POINT (165713.37970000133 478399.8526000008)
kilometermarkeringen.862,1408,2013-01-01T00:00:00,L,978, ,262,B,,POINT (201263.3920999989 499756.0320999995)
kilometermarkeringen.863,1408,2013-01-01T00:00:00,L,980, ,2271,B,,POINT (200359.29439999908 501517.4296000004)
kilometermarkeringen.864,1412,2013-01-01T00:00:00,R,1002, ,446,P,,POINT (185552.68459999934 510632.6297999993)
kilometermarkeringen.865,1413,2013-01-01T00:00:00,R,1004, ,1919,P,,POINT (183461.37909999862 510741.1955000013)
kilometermarkeringen.866,1415,2013-01-01T00:00:00,L,8, ,54,O,,POINT (180615.8924999982 510781.4490999989)
kilometermarkeringen.867,1415,2013-01-01T00:00:00,L,9, ,909,O,,POINT (179800.40480000153 511038.3630999997)
kilometermarkeringen.868,1415,2013-01-01T00:00:00,L,11, ,2886,O,,POINT (177911.5476000011 511622.06760000065)
kilometermarkeringen.869,1415,2013-01-01T00:00:00,L,13, ,4887,O,,POINT (175998.74929999933 512209.6079000011)
kilometermarkeringen.870,1415,2013-01-01T00:00:00,L,15, ,6876,O,,POINT (174097.49570000172 512793.8643000014)
kilometermarkeringen.871,1420,2013-01-01T00:00:00,R,952, ,614,P,,POINT (203721.87799999863 479468.94000000134)
kilometermarkeringen.872,1420,2013-01-01T00:00:00,L,954, ,2631,B,,POINT (203263.56579999998 481267.4743000008)
kilometermarkeringen.873,1420,2013-01-01T00:00:00,L,956, ,4618,B,,POINT (203193.88390000165 483191.50279999897)
kilometermarkeringen.874,1420,2013-01-01T00:00:00,R,958, ,6623,P,,POINT (203654.30160000175 484891.40040000156)
kilometermarkeringen.875,1420,2013-01-01T00:00:00,L,960, ,8636,B,,POINT (202339.72370000184 486214.9481999986)
