FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.1784,37,-370,dieptepunt, ,,,POINT (174154.8509999998 521503.7269000001)
dieptepunten_1905.1785,40,-400,dieptepunt, ,,,POINT (175397.67880000174 521200.54250000045)
dieptepunten_1905.1786,40,-400,dieptepunt, ,,,POINT (176585.5802000016 520724.7465999983)
dieptepunten_1905.1787,31,-310,dieptepunt, ,,,POINT (179101.3797999993 520610.3238000013)
dieptepunten_1905.1788,40,-400,dieptepunt, ,,,POINT (171014.4651999995 526632.370000001)
dieptepunten_1905.1789,37,-370,dieptepunt, ,,,POINT (168373.1704000011 526214.0311999992)
dieptepunten_1905.1790,40,-400,dieptepunt, ,,,POINT (167658.57349999994 526220.7681000009)
dieptepunten_1905.1791,42,-420,dieptepunt, ,,,POINT (166731.0625 526226.9428000003)
dieptepunten_1905.1792,39,-390,dieptepunt, ,,,POINT (165701.3542000018 525878.7771999985)
dieptepunten_1905.1793,42,-420,dieptepunt, ,,,POINT (166131.8652999997 525144.4877999984)
dieptepunten_1905.1794,39,-390,dieptepunt, ,,,POINT (166642.13830000162 524728.2547999993)
dieptepunten_1905.1795,32,-320,dieptepunt, ,,,POINT (165791.1799999997 524607.7386999987)
dieptepunten_1905.1796,40,-400,dieptepunt, ,,,POINT (167779.02820000052 525285.7102000006)
dieptepunten_1905.1797,40,-400,dieptepunt, ,,,POINT (169037.53440000117 525553.2747000009)
dieptepunten_1905.1798,43,-430,dieptepunt, ,,,POINT (169878.27679999918 525447.2578999996)
dieptepunten_1905.1799,40,-400,dieptepunt, ,,,POINT (170891.52219999954 525550.9593999982)
dieptepunten_1905.1800,40,-400,dieptepunt, ,,,POINT (171009.92689999938 524270.6389000006)
dieptepunten_1905.1801,38,-380,dieptepunt, ,,,POINT (171801.61100000143 523392.5835000016)
dieptepunten_1905.1802,38,-380,dieptepunt, ,,,POINT (169952.72520000115 524139.5705000013)
dieptepunten_1905.1803,38,-380,dieptepunt, ,,,POINT (168607.9561999999 524498.2520999983)
dieptepunten_1905.1804,38,-380,dieptepunt, ,,,POINT (167135.87070000172 524302.8867000006)
dieptepunten_1905.1805,48,-480,dieptepunt, ,,,POINT (165671.75239999965 523617.6213000007)
dieptepunten_1905.1806,37,-370,dieptepunt, ,,,POINT (167533.59230000153 523532.1394000016)
dieptepunten_1905.1807,39,-390,dieptepunt, ,,,POINT (168412.27739999816 523534.8887999989)
dieptepunten_1905.1808,34,-340,dieptepunt, ,,,POINT (170824.4840000011 522771.1629999988)
dieptepunten_1905.1809,39,-390,dieptepunt, ,,,POINT (168002.34930000082 522770.6950000003)
dieptepunten_1905.1810,42,-420,dieptepunt, ,,,POINT (166458.72150000185 522575.45809999853)
dieptepunten_1905.1811,45,-450,dieptepunt, ,,,POINT (166100.7637999989 522183.9946999997)
dieptepunten_1905.1812,45,-450,dieptepunt, ,,,POINT (167124.2820999995 521760.00189999864)
dieptepunten_1905.1813,40,-400,dieptepunt, ,,,POINT (168459.16640000045 522190.86630000174)
dieptepunten_1905.1814,34,-340,dieptepunt, ,,,POINT (169624.24240000173 521858.6202000007)
dieptepunten_1905.1815,35,-350,dieptepunt, ,,,POINT (171742.05409999937 521929.82660000026)
dieptepunten_1905.1816,30,-300,dieptepunt, ,,,POINT (171717.94959999993 521493.70859999955)
dieptepunten_1905.1817,17,-170,dieptepunt, ,,,POINT (171377.70109999925 520965.5800999999)
dieptepunten_1905.1818,19,-190,dieptepunt, ,,,POINT (169569.61809999868 521049.9690000005)
dieptepunten_1905.1819,28,-280,dieptepunt, ,,,POINT (168843.30160000175 521056.65769999847)
dieptepunten_1905.1820,45,-450,dieptepunt, ,,,POINT (168122.50180000067 521054.41310000047)
dieptepunten_1905.1821,51,-510,dieptepunt, ,,,POINT (166870.84099999815 521241.63109999895)
dieptepunten_1905.1822,54,-540,dieptepunt, ,,,POINT (166568.44000000134 520686.4560999982)
dieptepunten_1905.1823,51,-510,dieptepunt, ,,,POINT (166046.86050000042 521148.60830000043)
dieptepunten_1905.1824,45,-450,dieptepunt, ,,,POINT (164757.99419999868 528373.2294000015)
dieptepunten_1905.1825,51,-510,dieptepunt, ,,,POINT (163562.1638999991 528251.8352000006)
dieptepunten_1905.1826,45,-450,dieptepunt, ,,,POINT (161325.95369999856 528228.0430999994)
dieptepunten_1905.1827,48,-480,dieptepunt, ,,,POINT (159613.88309999928 528015.4534999989)
dieptepunten_1905.1828,42,-420,dieptepunt, ,,,POINT (159353.62579999864 528704.9373000003)
dieptepunten_1905.1829,48,-480,dieptepunt, ,,,POINT (164887.11800000072 527765.1966000013)
dieptepunten_1905.1830,49,-490,dieptepunt, ,,,POINT (162826.84690000117 527759.5744000003)
dieptepunten_1905.1831,45,-450,dieptepunt, ,,,POINT (163665.73640000075 527307.7727999985)
dieptepunten_1905.1832,42,-420,dieptepunt, ,,,POINT (165402.31289999932 526549.8795999996)
dieptepunten_1905.1833,48,-480,dieptepunt, ,,,POINT (163921.24639999866 526591.1305)
dieptepunten_1905.1834,53,-530,dieptepunt, ,,,POINT (162892.47399999946 526742.7982000001)
dieptepunten_1905.1835,51,-510,dieptepunt, ,,,POINT (162177.57510000095 526432.3192999996)
dieptepunten_1905.1836,51,-510,dieptepunt, ,,,POINT (161420.15509999916 526875.4195000008)
dieptepunten_1905.1837,45,-450,dieptepunt, ,,,POINT (159670.09090000018 526444.8905000016)
dieptepunten_1905.1838,47,-470,dieptepunt, ,,,POINT (160479.19739999995 525629.4813000001)
dieptepunten_1905.1839,51,-510,dieptepunt, ,,,POINT (161825.66930000111 525723.2930000015)
dieptepunten_1905.1840,52,-520,dieptepunt, ,,,POINT (163243.67639999837 525563.3324000016)
dieptepunten_1905.1841,48,-480,dieptepunt, ,,,POINT (164352.6196999997 525738.7703000009)
dieptepunten_1905.1842,48,-480,dieptepunt, ,,,POINT (164735.12260000035 524859.0456999987)
dieptepunten_1905.1843,54,-540,dieptepunt, ,,,POINT (162749.1565000005 524990.0910999998)
dieptepunten_1905.1844,51,-510,dieptepunt, ,,,POINT (164946.7685999982 524224.0188000016)
dieptepunten_1905.1845,51,-510,dieptepunt, ,,,POINT (163201.4087000005 524382.9010999985)
dieptepunten_1905.1846,48,-480,dieptepunt, ,,,POINT (160588.6251000017 524567.4959999993)
dieptepunten_1905.1847,43,-430,dieptepunt, ,,,POINT (159635.41930000111 524447.4836999997)
dieptepunten_1905.1848,43,-430,dieptepunt, ,,,POINT (159929.36620000005 523758.1116000004)
dieptepunten_1905.1849,39,-390,dieptepunt, ,,,POINT (160008.82809999958 523213.5648000017)
dieptepunten_1905.1850,49,-490,dieptepunt, ,,,POINT (161378.89759999886 523334.54520000145)
dieptepunten_1905.1851,51,-510,dieptepunt, ,,,POINT (163632.94790000096 523603.1737000011)
dieptepunten_1905.1852,48,-480,dieptepunt, ,,,POINT (164722.91550000012 523324.51410000026)
dieptepunten_1905.1853,51,-510,dieptepunt, ,,,POINT (164278.2650000006 522760.4411999993)
dieptepunten_1905.1854,47,-470,dieptepunt, ,,,POINT (156990.85539999977 530725.1229000017)
dieptepunten_1905.1855,47,-470,dieptepunt, ,,,POINT (158109.00090000033 530536.4816000015)
dieptepunten_1905.1856,74,-740,dieptepunt, ,,,POINT (155855.72879999876 529252.5720000006)
dieptepunten_1905.1857,54,-540,dieptepunt, ,,,POINT (156216.00989999995 529734.2789999992)
dieptepunten_1905.1858,60,-600,dieptepunt, ,,,POINT (156885.17240000144 529562.8491000012)
dieptepunten_1905.1859,63,-630,dieptepunt, ,,,POINT (157659.41319999844 529137.4862000011)
dieptepunten_1905.1860,53,-530,dieptepunt, ,,,POINT (158175.47030000016 528866.0621999986)
dieptepunten_1905.1861,53,-530,dieptepunt, ,,,POINT (156986.30209999904 528827.6314999983)
dieptepunten_1905.1862,58,-580,dieptepunt, ,,,POINT (156224.2151999995 528862.7300999984)
dieptepunten_1905.1863,33,-330,dieptepunt, ,,,POINT (156550.05249999836 528118.7745999992)
dieptepunten_1905.1864,41,-410,dieptepunt, ,,,POINT (157257.4224999994 528101.7829000019)
dieptepunten_1905.1865,34,-340,dieptepunt, ,,,POINT (158189.3526000008 528094.3746999986)
dieptepunten_1905.1866,45,-450,dieptepunt, ,,,POINT (159246.04789999872 526943.3783)
dieptepunten_1905.1867,42,-420,dieptepunt, ,,,POINT (158563.89039999992 527604.8147)
dieptepunten_1905.1868,29,-290,dieptepunt, ,,,POINT (157599.5722000003 527485.0179000013)
dieptepunten_1905.1869,74,-740,dieptepunt, ,,,POINT (155849.3359999992 527736.4186999984)
dieptepunten_1905.1870,80,-800,dieptepunt, ,,,POINT (155686.88450000063 527037.1325999983)
dieptepunten_1905.1871,65,-650,dieptepunt, ,,,POINT (156509.28610000014 527156.3616000004)
dieptepunten_1905.1872,68,-680,dieptepunt, ,,,POINT (155760.2362000011 526356.3339000009)
dieptepunten_1905.1873,73,-730,dieptepunt, ,,,POINT (156593.6202000007 526520.9803000018)
dieptepunten_1905.1874,63,-630,dieptepunt, ,,,POINT (157542.4160999991 526595.1865000017)
dieptepunten_1905.1875,46,-460,dieptepunt, ,,,POINT (158590.84409999847 526351.9763000011)
dieptepunten_1905.1876,64,-640,dieptepunt, ,,,POINT (157912.1251000017 526005.7208999991)
dieptepunten_1905.1877,54,-540,dieptepunt, ,,,POINT (155709.28400000185 525039.8610999994)
dieptepunten_1905.1878,62,-620,dieptepunt, ,,,POINT (156062.00030000135 524568.2650000006)
dieptepunten_1905.1879,59,-590,dieptepunt, ,,,POINT (156427.7884999998 525195.2311000004)
dieptepunten_1905.1880,51,-510,dieptepunt, ,,,POINT (156957.0725999996 524478.8381000012)
dieptepunten_1905.1881,57,-570,dieptepunt, ,,,POINT (157230.01209999993 524924.1455000006)
dieptepunten_1905.1882,68,-680,dieptepunt, ,,,POINT (157277.58350000158 525450.7963999994)
dieptepunten_1905.1883,54,-540,dieptepunt, ,,,POINT (158529.62220000103 525217.0058999993)
dieptepunten_1905.1884,46,-460,dieptepunt, ,,,POINT (159150.02389999852 525072.9439999983)
dieptepunten_1905.1885,57,-570,dieptepunt, ,,,POINT (158965.80829999968 524546.0150999986)
dieptepunten_1905.1886,24,-240,dieptepunt, ,,,POINT (152460.12999999896 519342.1627999991)
dieptepunten_1905.1887,29,-290,dieptepunt, ,,,POINT (152764.78330000117 518402.9560999982)
dieptepunten_1905.1888,21,-210,dieptepunt, ,,,POINT (153109.93169999868 518959.5293000005)
dieptepunten_1905.1889,20,-200,dieptepunt, ,,,POINT (153743.53840000182 518513.0412000008)
dieptepunten_1905.1890,16,-160,dieptepunt, ,,,POINT (154156.58359999955 518312.6849000007)
dieptepunten_1905.1891,19,-190,dieptepunt, ,,,POINT (154595.36039999872 518732.6508000009)
dieptepunten_1905.1892,23,-230,dieptepunt, ,,,POINT (155023.44669999927 519024.72839999944)
dieptepunten_1905.1893,18,-180,dieptepunt, ,,,POINT (154978.0645999983 519498.374499999)
dieptepunten_1905.1894,25,-250,dieptepunt, ,,,POINT (155442.5309999995 518651.3892999999)
dieptepunten_1905.1895,22,-220,dieptepunt, ,,,POINT (156262.05409999937 518624.9679999985)
dieptepunten_1905.1896,16,-160,dieptepunt, ,,,POINT (156998.28860000148 518826.5346999988)
dieptepunten_1905.1897,17,-170,dieptepunt, ,,,POINT (157460.55799999833 518736.0617999993)
dieptepunten_1905.1898,23,-230,dieptepunt, ,,,POINT (156553.61450000107 520237.31489999965)
dieptepunten_1905.1899,29,-290,dieptepunt, ,,,POINT (157327.66690000147 520529.51839999855)
dieptepunten_1905.1900,31,-310,dieptepunt, ,,,POINT (156540.26209999993 520955.48600000143)
dieptepunten_1905.1901,25,-250,dieptepunt, ,,,POINT (157402.62469999865 521093.1075000018)
dieptepunten_1905.1902,34,-340,dieptepunt, ,,,POINT (157082.54890000075 521483.05849999934)
dieptepunten_1905.1903,37,-370,dieptepunt, ,,,POINT (156076.8999999985 521508.7941999994)
dieptepunten_1905.1904,39,-390,dieptepunt, ,,,POINT (156486.97260000184 522144.8856000006)
dieptepunten_1905.1905,40,-400,dieptepunt, ,,,POINT (156128.08419999853 522725.3977999985)
dieptepunten_1905.1906,46,-460,dieptepunt, ,,,POINT (156455.5225000009 523388.61499999836)
dieptepunten_1905.1907,48,-480,dieptepunt, ,,,POINT (157478.54100000113 522936.30860000104)
dieptepunten_1905.1908,40,-400,dieptepunt, ,,,POINT (157618.21970000118 522273.7954000011)
dieptepunten_1905.1909,13,-130,dieptepunt, ,,,POINT (157409.1629000008 517750.6286999993)
dieptepunten_1905.1910,18,-180,dieptepunt, ,,,POINT (157915.96409999952 517559.7228000015)
dieptepunten_1905.1911,12,-120,dieptepunt, ,,,POINT (158331.84070000052 518126.20529999956)
dieptepunten_1905.1912,17,-170,dieptepunt, ,,,POINT (158760.20289999992 518291.2142000012)
dieptepunten_1905.1913,17,-170,dieptepunt, ,,,POINT (158097.7553000003 518928.57990000024)
dieptepunten_1905.1914,20,-200,dieptepunt, ,,,POINT (158249.58989999816 519484.6816000007)
dieptepunten_1905.1915,25,-250,dieptepunt, ,,,POINT (158209.81419999897 519821.49870000035)
dieptepunten_1905.1916,28,-280,dieptepunt, ,,,POINT (158454.31419999897 520567.9501999989)
dieptepunten_1905.1917,26,-260,dieptepunt, ,,,POINT (158479.33410000056 521204.0287999995)
dieptepunten_1905.1918,38,-380,dieptepunt, ,,,POINT (158141.76740000024 521829.85660000145)
dieptepunten_1905.1919,44,-440,dieptepunt, ,,,POINT (158661.01680000126 522520.82360000163)
dieptepunten_1905.1920,51,-510,dieptepunt, ,,,POINT (159123.14029999822 523683.8423999995)
dieptepunten_1905.1921,51,-510,dieptepunt, ,,,POINT (159184.33810000122 522158.7019000016)
dieptepunten_1905.1922,39,-390,dieptepunt, ,,,POINT (159455.68939999864 521641.7564999983)
dieptepunten_1905.1923,48,-480,dieptepunt, ,,,POINT (160051.59800000116 522314.8757000007)
dieptepunten_1905.1924,40,-400,dieptepunt, ,,,POINT (160132.44079999998 521434.3903999999)
dieptepunten_1905.1925,24,-240,dieptepunt, ,,,POINT (159069.04850000143 519431.70650000125)
dieptepunten_1905.1926,46,-460,dieptepunt, ,,,POINT (161666.37889999896 522000.70540000126)
dieptepunten_1905.1927,47,-470,dieptepunt, ,,,POINT (163403.40289999917 521886.73209999874)
dieptepunten_1905.1928,40,-400,dieptepunt, ,,,POINT (161418.7173999995 521246.68250000104)
dieptepunten_1905.1929,45,-450,dieptepunt, ,,,POINT (162237.01220000163 521085.1746000014)
dieptepunten_1905.1930,40,-400,dieptepunt, ,,,POINT (162833.3236999996 520451.14559999853)
dieptepunten_1905.1931,46,-460,dieptepunt, ,,,POINT (163567.03869999945 520271.1074000001)
dieptepunten_1905.1932,49,-490,dieptepunt, ,,,POINT (164462.43349999934 520327.24720000103)
dieptepunten_1905.1933,45,-450,dieptepunt, ,,,POINT (164663.5967000015 519526.4935000017)
dieptepunten_1905.1934,52,-520,dieptepunt, ,,,POINT (164343.4365000017 519142.8872999996)
dieptepunten_1905.1935,51,-510,dieptepunt, ,,,POINT (163880.68519999832 519844.10500000045)
dieptepunten_1905.1936,36,-360,dieptepunt, ,,,POINT (163281.81929999962 519469.52329999954)
dieptepunten_1905.1937,29,-290,dieptepunt, ,,,POINT (161897.05799999833 518991.58509999886)
dieptepunten_1905.1938,22,-220,dieptepunt, ,,,POINT (161179.4787000008 519637.52739999816)
dieptepunten_1905.1939,19,-190,dieptepunt, ,,,POINT (160530.74709999934 519626.57770000026)
dieptepunten_1905.1940,30,-300,dieptepunt, ,,,POINT (159674.6416000016 517955.1664999984)
dieptepunten_1905.1941,35,-350,dieptepunt, ,,,POINT (160206.78929999843 518275.7052000016)
dieptepunten_1905.1942,32,-320,dieptepunt, ,,,POINT (160829.1933999993 518048.7688000016)
dieptepunten_1905.1943,33,-330,dieptepunt, ,,,POINT (162891.13819999993 518555.3902999982)
dieptepunten_1905.1944,31,-310,dieptepunt, ,,,POINT (163484.2329000011 518136.5364000015)
dieptepunten_1905.1945,28,-280,dieptepunt, ,,,POINT (163894.36230000108 518247.0199000016)
dieptepunten_1905.1946,46,-460,dieptepunt, ,,,POINT (164467.54430000111 518449.1645999998)
dieptepunten_1905.1947,46,-460,dieptepunt, ,,,POINT (164410.76289999858 517800.6259999983)
dieptepunten_1905.1948,34,-340,dieptepunt, ,,,POINT (162894.66230000183 517541.63899999857)
dieptepunten_1905.1949,38,-380,dieptepunt, ,,,POINT (160838.22509999946 517099.25459999964)
dieptepunten_1905.1950,36,-360,dieptepunt, ,,,POINT (159320.67240000144 517096.5144000016)
dieptepunten_1905.1951,31,-310,dieptepunt, ,,,POINT (163828.99480000138 516886.06340000033)
dieptepunten_1905.1952,26,-260,dieptepunt, ,,,POINT (164311.4349000007 516804.9134999998)
dieptepunten_1905.1953,30,-300,dieptepunt, ,,,POINT (163992.40060000122 515890.95969999954)
dieptepunten_1905.1954,39,-390,dieptepunt, ,,,POINT (164610.28319999948 516166.2692999989)
dieptepunten_1905.1955,46,-460,dieptepunt, ,,,POINT (165153.89820000157 516925.5192000009)
dieptepunten_1905.1956,51,-510,dieptepunt, ,,,POINT (165855.46719999984 516680.5359000005)
dieptepunten_1905.1957,53,-530,dieptepunt, ,,,POINT (165852.61950000003 518041.3253999986)
dieptepunten_1905.1958,52,-520,dieptepunt, ,,,POINT (165381.05570000038 519217.88650000095)
dieptepunten_1905.1959,51,-510,dieptepunt, ,,,POINT (165359.77490000054 521927.811900001)
dieptepunten_1905.1960,52,-520,dieptepunt, ,,,POINT (165874.0390000008 519911.42229999974)
dieptepunten_1905.1961,53,-530,dieptepunt, ,,,POINT (166712.50710000098 519476.09479999915)
dieptepunten_1905.1962,54,-540,dieptepunt, ,,,POINT (167398.01359999925 519915.1169000007)
dieptepunten_1905.1963,34,-340,dieptepunt, ,,,POINT (167843.83509999886 520235.0001000017)
dieptepunten_1905.1964,6,-60,dieptepunt, ,,,POINT (168463.9924999997 520609.9147000015)
dieptepunten_1905.1965,3,-30,dieptepunt, ,,,POINT (168244.4177000001 519953.94590000063)
dieptepunten_1905.1966,6,-60,dieptepunt, ,,,POINT (169211.33540000021 519938.7840999998)
dieptepunten_1905.1967,6,-60,dieptepunt, ,,,POINT (169988.53449999914 520487.6398999989)
dieptepunten_1905.1968,11,-110,dieptepunt, ,,,POINT (170614.5251000002 519278.502700001)
dieptepunten_1905.1969,16,-160,dieptepunt, ,,,POINT (170916.12950000167 519853.8781000003)
dieptepunten_1905.1970,26,-260,dieptepunt, ,,,POINT (171676.7397999987 520394.0560000017)
dieptepunten_1905.1971,35,-350,dieptepunt, ,,,POINT (171645.28610000014 519501.3957999982)
dieptepunten_1905.1972,9,-90,dieptepunt, ,,,POINT (171032.37750000134 518933.3553000018)
dieptepunten_1905.1973,36,-360,dieptepunt, ,,,POINT (171591.7226999998 518679.68239999935)
dieptepunten_1905.1974,29,-290,dieptepunt, ,,,POINT (171381.84109999985 518276.9523999989)
dieptepunten_1905.1975,32,-320,dieptepunt, ,,,POINT (170293.6884999983 518355.4343000017)
dieptepunten_1905.1976,26,-260,dieptepunt, ,,,POINT (169396.52580000088 518480.38589999825)
dieptepunten_1905.1977,39,-390,dieptepunt, ,,,POINT (168083.96669999883 518631.59329999983)
dieptepunten_1905.1978,51,-510,dieptepunt, ,,,POINT (167434.13219999894 518565.89090000093)
dieptepunten_1905.1979,53,-530,dieptepunt, ,,,POINT (167020.1468999982 517523.6453000009)
dieptepunten_1905.1980,38,-380,dieptepunt, ,,,POINT (167826.38100000098 517936.8343999982)
dieptepunten_1905.1981,47,-470,dieptepunt, ,,,POINT (167465.2991000004 517168.60810000077)
dieptepunten_1905.1982,35,-350,dieptepunt, ,,,POINT (168872.07550000027 517693.2344999984)
dieptepunten_1905.1983,36,-360,dieptepunt, ,,,POINT (169876.80169999972 517833.37040000036)
dieptepunten_1905.1984,38,-380,dieptepunt, ,,,POINT (171205.3526000008 517097.82660000026)
dieptepunten_1905.1985,39,-390,dieptepunt, ,,,POINT (170651.92669999972 516556.9651999995)
dieptepunten_1905.1986,40,-400,dieptepunt, ,,,POINT (169901.1585999988 516042.9913999997)
dieptepunten_1905.1987,36,-360,dieptepunt, ,,,POINT (169756.53449999914 517102.19200000167)
dieptepunten_1905.1988,40,-400,dieptepunt, ,,,POINT (168436.61080000177 516650.64990000054)
dieptepunten_1905.1989,42,-420,dieptepunt, ,,,POINT (168514.30059999973 515710.0460000001)
dieptepunten_1905.1990,48,-480,dieptepunt, ,,,POINT (167593.9037999995 515926.7628000006)
dieptepunten_1905.1991,50,-500,dieptepunt, ,,,POINT (167104.5234999992 515487.0960999988)
dieptepunten_1905.1992,37,-370,dieptepunt, ,,,POINT (171293.1083999984 515590.7644000016)
dieptepunten_1905.1993,30,-300,dieptepunt, ,,,POINT (172305.3011999987 520323.9125000015)
dieptepunten_1905.1994,41,-410,dieptepunt, ,,,POINT (172024.5102000013 519903.9941999987)
dieptepunten_1905.1995,37,-370,dieptepunt, ,,,POINT (173011.86679999903 520054.10649999976)
