FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.91,200400,2,400,375,586.61,211.61,-37.23,2021,- - - - - -,3,7846.00017422,7846.00017422,,,"POLYGON ((205134.82310000062 613002.3412999995, 207527.92130000144 610150.3579000011, 207374.7124999985 610021.8002999984, 204981.61410000175 612873.7839000002, 205134.82310000062 613002.3412999995))"
trend_2016_100.92,200401,2,401,370,608.8,238.8,-37.32,2022,- - - - - -,3,7863.99975935,7863.99975935,,,"POLYGON ((205319.8258999996 613101.8849, 207071.8938000016 609806.7245000005, 206895.30429999903 609712.8302999996, 205143.23629999906 613007.9908000007, 205319.8258999996 613101.8849))"
trend_2016_100.93,200420,2,420,427,668.82,241.82,-29.72,2024,- - - - - -,3,6344.0000686,6344.0000686,,,"POLYGON ((205497.8262999989 613195.8847999983, 206893.09589999914 610571.7642999999, 206716.5062999986 610477.870099999, 205321.23690000176 613101.9902999997, 205497.8262999989 613195.8847999983))"
trend_2016_100.94,200440,2,440,441,668.42,227.42,-24.42,2025,- - - - - -,3,5284.00025764,5284.00025764,,,"POLYGON ((205676.82609999925 613290.8847999983, 206823.27580000088 611134.7267999984, 206646.68609999865 611040.8322999999, 205500.23649999872 613196.9902999997, 205676.82609999925 613290.8847999983))"
trend_2016_100.95,200460,2,460,475,658.98,183.98,-19.43,2025,- - - - - -,3,4285.99993314,4285.99993314,,,"POLYGON ((205850.8262999989 613382.8849, 206763.00950000063 611667.3178000003, 206586.4199000001 611573.4235000014, 205674.23680000007 613288.9904999994, 205850.8262999989 613382.8849))"
trend_2016_100.96,200480,2,480,444,580.61,136.61,-21.27,2022,- - - - - -,3,4654.0000805,4654.0000805,,,"POLYGON ((206028.82609999925 613476.8845000006, 207027.3920999989 611598.8548999988, 206850.8027999997 611504.9607999995, 205852.23649999872 613382.9902999997, 206028.82609999925 613476.8845000006))"
trend_2016_100.97,200500,2,500,395,506.54,111.54,-19.02,2021,- - - - - -,3,4204.00009781,4204.00009781,,,"POLYGON ((206205.82609999925 613569.8847999983, 207098.76089999825 611890.5183000006, 206922.17130000144 611796.6240999997, 206029.23649999872 613475.9904999994, 206205.82609999925 613569.8847999983))"
trend_2016_100.98,200501,2,501,392,638.61,246.61,-4.12,>2026,- - - - - -,3,1223.99977423,1223.99977423,,,"POLYGON ((206407.48589999974 613628.8137999997, 206521.04830000177 613232.7738999985, 206328.79610000178 613177.6464999989, 206215.2335000001 613573.6862999983, 206407.48589999974 613628.8137999997))"
trend_2016_100.99,200502,2,502,402,621.85,219.85,-2.01,>2026,- - - - - -,3,801.9997189,801.9997189,,,"POLYGON ((206617.00649999827 613644.5381000005, 206631.02749999985 613444.0278999992, 206431.5148999989 613430.0764999986, 206417.49379999936 613630.5868999995, 206617.00649999827 613644.5381000005))"
trend_2016_100.100,200520,2,520,407,622.56,215.56,-0.67,>2026,- - - - - -,3,534.00004996,534.00004996,,,"POLYGON ((206816.00679999962 613659.5383000001, 206820.68030000106 613592.7014999986, 206621.16750000045 613578.7503000014, 206616.49390000105 613645.5870999992, 206816.00679999962 613659.5383000001))"
trend_2016_100.101,200540,2,540,419,618.14,199.14,-0.54,>2026,- - - - - -,3,507.99989617,507.99989617,,,"POLYGON ((207016.00679999962 613673.5383000001, 207019.7734999992 613619.6699000001, 206820.26080000028 613605.7188000008, 206816.49390000105 613659.5870999992, 207016.00679999962 613673.5383000001))"
trend_2016_100.102,200560,2,560,433,600.98,167.98,-2.51,>2026,- - - - - -,3,902.00007934,902.00007934,,,"POLYGON ((207216.00679999962 613687.5381000005, 207233.5155000016 613437.1495000012, 207034.00279999897 613423.1981000006, 207016.49390000105 613673.5868000016, 207216.00679999962 613687.5381000005))"
trend_2016_100.103,200580,2,580,446,587.3,141.3,-4.65,>2026,- - - - - -,3,1330.00001117,1330.00001117,,,"POLYGON ((207415.00679999962 613701.5381000005, 207447.44350000098 613237.6708999984, 207247.93079999834 613223.7195000015, 207215.49390000105 613687.5868999995, 207415.00679999962 613701.5381000005))"
trend_2016_100.104,200600,2,600,443,547.75,104.75,-11.62,2025,- - - - - -,3,2724.0002136,2724.0002136,,,"POLYGON ((207617.00679999962 613715.5383000001, 207698.06379999965 612556.368900001, 207498.55090000108 612542.4175000004, 207417.49390000105 613701.5870999992, 207617.00679999962 613715.5383000001))"
trend_2016_100.105,200620,2,620,431,537.96,106.96,-12.98,2024,- - - - - -,3,2995.99987669,2995.99987669,,,"POLYGON ((207817.00679999962 613730.5383000001, 207907.55050000176 612435.7003000006, 207708.03779999912 612421.7489, 207617.49390000105 613716.5870999992, 207817.00679999962 613730.5383000001))"
trend_2016_100.106,200640,2,640,438,529.86,91.86,-16.71,2021,- - - - - -,3,3742.00012627,3742.00012627,,,"POLYGON ((208016.00679999962 613744.5384999998, 208132.56980000064 612077.6088999994, 207933.05689999834 612063.6578000002, 207816.49390000105 613730.5872999988, 208016.00679999962 613744.5384999998))"
trend_2016_100.107,200660,2,660,423,532.6,109.6,-18.61,2021,- - - - - -,3,4121.99996565,4121.99996565,,,"POLYGON ((208215.00679999962 613758.5381000005, 208344.82349999994 611902.0713, 208145.31080000103 611888.120099999, 208015.49390000105 613744.5868000016, 208215.00679999962 613758.5381000005))"
trend_2016_100.108,200680,2,680,376,546.57,170.57,-18.45,2025,- - - - - -,3,4089.99980765,4089.99980765,,,"POLYGON ((208416.00679999962 613772.5381000005, 208544.7072999999 611932.0324999988, 208345.19449999928 611918.0813000016, 208216.49390000105 613758.5868999995, 208416.00679999962 613772.5381000005))"
trend_2016_100.109,200700,2,700,366,562.65,196.65,-19.13,2026,- - - - - -,3,4225.99992384,4225.99992384,,,"POLYGON ((208616.00679999962 613786.5383000001, 208749.45080000162 611878.1983000003, 208549.93789999932 611864.2470999993, 208416.49390000105 613772.5870999992, 208616.00679999962 613786.5383000001))"
trend_2016_100.110,200720,2,720,356,590.54,234.54,-16.59,>2026,- - - - - -,3,3718.00009281,3718.00009281,,,"POLYGON ((208815.00679999962 613800.5384999998, 208930.73279999942 612145.5797999986, 208731.21990000084 612131.6284999996, 208615.49390000105 613786.5872999988, 208815.00679999962 613800.5384999998))"
trend_2016_100.111,200740,2,740,346,602.18,256.18,-16.7,>2026,- - - - - -,3,3740.00003147,3740.00003147,,,"POLYGON ((209014.0062999986 613815.5381000005, 209130.499499999 612149.6061000004, 208930.98680000007 612135.6548000015, 208814.49350000173 613801.5868000016, 209014.0062999986 613815.5381000005))"
trend_2016_100.112,200760,2,760,336,618.13,282.13,-15.01,>2026,- - - - - -,3,3401.99984433,3401.99984433,,,"POLYGON ((209214.0062999986 613829.5381000005, 209318.71079999954 612332.1944999993, 209119.19790000096 612318.2432999983, 209014.49350000173 613815.5868999995, 209214.0062999986 613829.5381000005))"
trend_2016_100.113,200780,2,780,326,632.62,306.62,-14.81,>2026,- - - - - -,3,3362.00024728,3362.00024728,,,"POLYGON ((209414.0062999986 613843.5383000001, 209517.31579999998 612366.1458999999, 209317.8027999997 612352.1948000006, 209214.49350000173 613829.5870999992, 209414.0062999986 613843.5383000001))"
trend_2016_100.114,200800,2,800,316,653.45,337.45,-13.01,>2026,- - - - - -,3,3001.99991199,3001.99991199,,,"POLYGON ((209614.0062999986 613857.5383000001, 209704.75950000063 612559.7074999996, 209505.2468000017 612545.7562999986, 209414.49350000173 613843.5870999992, 209614.0062999986 613857.5383000001))"
trend_2016_100.115,200820,2,820,321,677.27,356.27,-10.54,>2026,- - - - - -,3,2508.00013308,2508.00013308,,,"POLYGON ((209813.0062999986 613871.5381000005, 209886.52980000153 612820.1055000015, 209687.01689999923 612806.1541000009, 209613.49350000173 613857.5868000016, 209813.0062999986 613871.5381000005))"
trend_2016_100.116,200840,2,840,322,698.08,376.08,-10.06,>2026,- - - - - -,3,2411.99994521,2411.99994521,,,"POLYGON ((210012.00649999827 613885.5381000005, 210082.18149999902 612881.9888000004, 209882.6688000001 612868.0375000015, 209812.49379999936 613871.5868999995, 210012.00649999827 613885.5381000005))"
trend_2016_100.117,200860,2,860,309,720.34,411.34,-7.94,>2026,- - - - - -,3,1987.99989724,1987.99989724,,,"POLYGON ((210215.00679999962 613900.5381000005, 210270.39350000024 613108.4723000005, 210070.88080000132 613094.5210999995, 210015.49390000105 613886.5868999995, 210215.00679999962 613900.5381000005))"
trend_2016_100.118,200880,2,880,296,752.95,456.95,-4.6,>2026,- - - - - -,3,1319.99986549,1319.99986549,,,"POLYGON ((210414.0062999986 613914.5383000001, 210446.09430000186 613455.6589000002, 210246.58150000125 613441.7078000009, 210214.49350000173 613900.5870999992, 210414.0062999986 613914.5383000001))"
trend_2016_100.119,200900,2,900,302,785.13,483.13,-0.72,>2026,- - - - - -,3,544.00013901,544.00013901,,,"POLYGON ((210612.00649999827 613928.5384999998, 210617.0289000012 613856.7138999999, 210417.5161000006 613842.7624999993, 210412.49379999936 613914.5872999988, 210612.00649999827 613928.5384999998))"
trend_2016_100.120,200920,2,920,303,807.09,504.09,1.62,-,- - - - - -,1,723.99997966,723.99997966,,,"POLYGON ((210611.49379999936 613928.5868000016, 210600.19310000166 614090.1920999996, 210799.70589999855 614104.1435000002, 210811.00649999827 613942.5381000005, 210611.49379999936 613928.5868000016))"
trend_2016_100.121,200940,2,940,298,822.93,524.93,3.7,-,- - - - - -,1,1139.99987199,1139.99987199,,,"POLYGON ((210813.49350000173 613942.5868999995, 210787.6838000007 614311.6854999997, 210987.1964999996 614325.6369000003, 211013.0062999986 613956.5381000005, 210813.49350000173 613942.5868999995))"
trend_2016_100.122,200960,2,960,283,832.6,549.6,4.61,-,- - - - - -,1,1321.9999292,1321.9999292,,,"POLYGON ((211011.49379999936 613957.5870999992, 210979.33590000123 614417.4640999995, 211178.8487999998 614431.4153000005, 211211.00649999827 613971.5383000001, 211011.49379999936 613957.5870999992))"
trend_2016_100.123,200980,2,980,267,857.08,590.08,8.09,-,- - - - - -,1,2018.00008776,2018.00008776,,,"POLYGON ((211211.49379999936 613971.5870999992, 211155.06080000103 614778.6165000014, 211354.57349999994 614792.5678000003, 211411.00649999827 613985.5383000001, 211211.49379999936 613971.5870999992))"
trend_2016_100.124,201000,2,1000,257,856.85,599.85,6.63,-,- - - - - -,1,1725.99961512,1725.99961512,,,"POLYGON ((211410.49379999936 613985.5868000016, 211364.24529999867 614646.9717999995, 211563.75789999962 614660.9228999987, 211610.00649999827 613999.5381000005, 211410.49379999936 613985.5868000016))"
trend_2016_100.125,201020,2,1020,252,865.33,613.33,6.65,-,- - - - - -,1,1730.0000342,1730.0000342,,,"POLYGON ((211609.49390000105 613999.5868999995, 211563.1057999991 614662.9668999985, 211762.61850000173 614676.9182999991, 211809.00679999962 614013.5381000005, 211609.49390000105 613999.5868999995))"
trend_2016_100.126,201040,2,1040,200,871.66,671.66,6.94,-,- - - - - -,1,1787.99988147,1787.99988147,,,"POLYGON ((211810.49379999936 614013.5870999992, 211762.0828000009 614705.8964999989, 211961.59549999982 614719.8478000015, 212010.00649999827 614027.5383000001, 211810.49379999936 614013.5870999992))"
trend_2016_100.127,304800,3,4800,183,199.14,16.14,-0.44,>2026,- - - - - -,3,487.99976038,487.99976038,,,"POLYGON ((170376.19029999897 604489.2465000004, 170407.8412999995 604519.8112999983, 170546.77290000021 604375.943500001, 170515.12189999968 604345.3784999996, 170376.19029999897 604489.2465000004))"
trend_2016_100.128,304820,3,4820,201,205.32,4.32,-1.5,2018,- - - - - -,3,699.9998266,699.9998266,,,"POLYGON ((170238.19049999863 604633.2465000004, 170346.09149999917 604737.4450999983, 170485.02309999987 604593.5771000013, 170377.12209999934 604489.3784999996, 170238.19049999863 604633.2465000004))"
trend_2016_100.129,304840,3,4840,210,213.27,3.27,-0.01,>2026,- - - - - -,3,401.99999217,401.99999217,,,"POLYGON ((170099.19079999998 604777.2465000004, 170099.91010000184 604777.9411000013, 170238.84180000052 604634.0731000006, 170238.122299999 604633.3784999996, 170099.19079999998 604777.2465000004))"
trend_2016_100.130,304860,3,4860,201,210.87,9.87,-0.07,>2026,- - - - - -,3,414.00001968,414.00001968,,,"POLYGON ((169960.19029999897 604921.2465000004, 169965.22580000013 604926.1090999991, 170104.15729999915 604782.2410999984, 170099.12189999968 604777.3784999996, 169960.19029999897 604921.2465000004))"
trend_2016_100.131,304880,3,4880,179,193.48,14.48,-0.35,>2026,- - - - - -,3,470.00006582,470.00006582,,,"POLYGON ((169821.19049999863 605065.2465000004, 169846.3674999997 605089.5595000014, 169985.2991000004 604945.6915000007, 169960.12209999934 604921.3784999996, 169821.19049999863 605065.2465000004))"
trend_2016_100.132,304900,3,4900,140,169.2,29.2,-0.19,>2026,- - - - - -,3,438.00007472,438.00007472,,,"POLYGON ((169683.19079999998 605209.2465000004, 169696.85810000077 605222.4448999986, 169835.78990000114 605078.5769000016, 169822.122299999 605065.3784999996, 169683.19079999998 605209.2465000004))"
trend_2016_100.133,304901,3,4901,142,168.01,26.01,-0.16,>2026,- - - - - -,3,432.00029216,432.00029216,,,"POLYGON ((169622.4182999991 605295.1138000004, 169635.02650000155 605304.9642999992, 169758.15890000015 605147.3621000014, 169745.5507999994 605137.511500001, 169622.4182999991 605295.1138000004))"
trend_2016_100.134,304902,3,4902,141,169.87,28.87,0.02,-,- - - - - -,1,403.99962448,403.99962448,,,"POLYGON ((169666.33190000057 605231.2208000012, 169664.61780000106 605230.1908, 169561.6101000011 605401.6240999997, 169563.32429999858 605402.6541000009, 169666.33190000057 605231.2208000012))"
trend_2016_100.135,304916,3,4916,149,182.99,33.99,1.39,-,- - - - - -,1,677.99992496,677.99992496,,,"POLYGON ((169583.33210000023 605368.2208000012, 169464.185899999 605296.6303000003, 169361.17830000073 605468.0637999997, 169480.32449999824 605539.6541000009, 169583.33210000023 605368.2208000012))"
trend_2016_100.136,304928,3,4928,146,181.72,35.72,0.6,-,- - - - - -,1,520.00022716,520.00022716,,,"POLYGON ((169518.3322999999 605474.2208999991, 169466.9023000002 605443.3187999986, 169363.89449999854 605614.7520999983, 169415.3247999996 605645.6545000002, 169518.3322999999 605474.2208999991))"
trend_2016_100.137,304941,3,4941,144,167.74,23.74,-0.73,>2026,- - - - - -,3,545.99995783,545.99995783,,,"POLYGON ((169350.3247999996 605752.6543000005, 169412.89790000021 605790.2520999983, 169515.90549999848 605618.818500001, 169453.3322999999 605581.2208999991, 169350.3247999996 605752.6543000005))"
trend_2016_100.138,304953,3,4953,109,153.08,44.08,0.02,-,- - - - - -,1,404.00018965,404.00018965,,,"POLYGON ((169388.33190000057 605688.2208000012, 169386.6174999997 605687.1904999986, 169283.60990000144 605858.6240999997, 169285.32429999858 605859.6541000009, 169388.33190000057 605688.2208000012))"
trend_2016_100.139,304966,3,4966,64,126.54,62.54,0.14,-,- - - - - -,1,428.00009406,428.00009406,,,"POLYGON ((169323.33190000057 605794.2208999991, 169311.33150000125 605787.0104999989, 169208.32389999926 605958.4439000003, 169220.32429999858 605965.6545000002, 169323.33190000057 605794.2208999991))"
trend_2016_100.140,300100,3,100,19,89.72,70.72,-0.2,>2026,- - - - - -,3,440.0000777,440.0000777,,,"POLYGON ((169155.32429999858 606072.6543000005, 169172.46779999882 606082.9550999999, 169275.47529999912 605911.5214999989, 169258.33190000057 605901.2208999991, 169155.32429999858 606072.6543000005))"
trend_2016_100.141,300101,3,101,19,84.78,65.78,-0.65,>2026,- - - - - -,3,530.00010873,530.00010873,,,"POLYGON ((169099.35190000013 606220.0934999995, 169159.61890000105 606244.4428999983, 169234.54030000046 606059.006099999, 169174.27329999954 606034.6568000019, 169099.35190000013 606220.0934999995))"
trend_2016_100.142,300102,3,102,23,81.18,58.18,-1.02,>2026,- - - - - -,3,603.99992272,603.99992272,,,"POLYGON ((169069.51110000163 606357.0920999981, 169168.4813000001 606381.7681000009, 169216.86549999937 606187.7089000009, 169117.89550000057 606163.0329000019, 169069.51110000163 606357.0920999981))"
trend_2016_100.143,300103,3,103,21,80.41,59.41,-1.2,>2026,- - - - - -,3,639.99988235,639.99988235,,,"POLYGON ((169059.2664999999 606479.3795000017, 169178.37189999968 606494.003800001, 169202.74590000138 606295.4945, 169083.64029999822 606280.8702999987, 169059.2664999999 606479.3795000017))"
trend_2016_100.144,300104,3,104,28,79.58,51.58,-1.7,>2026,- - - - - -,3,740,740,,,"POLYGON ((169064.0001000017 606602.0003000014, 169234.0001000017 606602.0003000014, 169234.0001000017 606402.0003000014, 169064.0001000017 606402.0003000014, 169064.0001000017 606602.0003000014))"
trend_2016_100.145,300120,3,120,93,116.33,23.33,-3.7,2022,- - - - - -,3,1140.00000255,1140.00000255,,,"POLYGON ((169075.09950000048 606836.8143000007, 169444.87409999967 606823.9015000015, 169437.89409999922 606624.0232999995, 169068.11950000003 606636.9360999987, 169075.09950000048 606836.8143000007))"
trend_2016_100.146,402260,4,2260,160,321.17,161.17,-3.73,>2026,- - - - - -,3,1145.99981135,1145.99981135,,,"POLYGON ((159499.48409999907 606560.8698999994, 159583.39079999924 606197.4299000017, 159388.51680000126 606152.4398000017, 159304.6101000011 606515.8797999993, 159499.48409999907 606560.8698999994))"
trend_2016_100.147,402280,4,2280,165,339.87,174.87,-3.28,>2026,- - - - - -,3,1056.00016855,1056.00016855,,,"POLYGON ((159694.4838999994 606604.8702999987, 159768.26790000126 606285.2769000009, 159573.3938000016 606240.2868000008, 159499.60990000144 606559.8801000006, 159694.4838999994 606604.8702999987))"
trend_2016_100.148,402300,4,2300,170,353.89,183.89,-2.24,>2026,- - - - - -,3,848.00015573,848.00015573,,,"POLYGON ((159889.48429999873 606647.870099999, 159939.87330000103 606429.6110999994, 159744.99929999933 606384.6209000014, 159694.61030000076 606602.879900001, 159889.48429999873 606647.870099999))"
