OBJECTID,PUNTNUMMER,CONTROLEDATUM,PUNTTYPE,KWALITEIT,ZEKERING,GPS_GESCHIKTHEID,VEILIGHEID,STABILITEIT,STATIEFOPSTELBAAR,OPMERKING,X,Y,Z,MEETDATUM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,POSITIONELE_NAUWKEURIGHEID_MM
65,0941001,2012/07/18 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,NS-nr oud: B1.1-1 In btn rand (0.71m breed) van spoorwegviaduct (O-kant) 0.16m uit N-kant 0.61m uit O-kant 0.10m uit W-kant,112983.31,551898.985,2.166,2012/07/18 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,1.098235,"1,098235",-12.833004,"-12,833004",10
66,1041001,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Hoogte uit GPS   1.815,158708.666,552692.991,1.816,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,38.904341,"38,904341",5.454443,"5,454443",10
67,1061008,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Nee,Hoogte uit GPS  1.039,173913.222,562777.751,1.039,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,19.233373,"19,233373",-4.537441,"-4,537441",10
68,1061009,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Hoogte uit GPS   2.680,177564.468,573717.022,2.674,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,7.709967,"7,709967",7.740847,"7,740847",10
69,1061010,2014/03/06 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Onbekend,Zettingsvrij,Ja,Kernnet punt 10035017 en NAP bout 010F0228,176914.2902,570967.2962,0.531,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,10.522799,"10,522799",-249.467939,"-249,467939",10
70,1061011,2015/08/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Koperen bout in het zuidelijke landhoofd over de Bozumervaart. Identiek aan NAP bout 10F0261.,175585.6969,566715.8006,2.7501,2015/08/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,14.970536,"14,970536",-339.926724,"-339,926724",10
71,1071005,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Hoogte uit GPS  1.658,164720,557015.189,1.66,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,30.984775,"30,984775",5.440261,"5,440261",10
72,1071008,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Hoogte uit GPS  1.999,168955.962,557504.006,1.999,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,26.644398,"26,644398",5.404879,"5,404879",10
73,1071009,2015/08/06 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,"Messing meetspijker ter vervanging van 1071006 in het noordelijk landhoofd van de brug over ""De Indijk"". Meetspijker bevindt zich aan Noordoost zijde. Afstand van baan is 1231m!",160737.639,557196.0394,2.1702,2015/08/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,34.3,"34,300000",1231.366711,"1231,366711",10
74,1071010,2015/08/06 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Messing meetspijker in zuidelijk landhoofd van beweerbare brug over het Klifrak. Spijker bevindt zich aan Zuidwest zijde van landhoofd.,160232.4721,554639.2414,0.5542,2015/08/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,36.434721,"36,434721",8.116116,"8,116116",10
75,1081006,2015/08/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Koperen zettingsbout in zuidelijk landhoofd van fietsviaduct over N7 (HMP 120.5).,171877.9171,559973.5781,1.9959,2015/08/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,22.820233,"22,820233",26.894488,"26,894488",10
76,1111007,2017/02/13 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,,184606.975,565866.762,1.495,2017/02/13 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,152.429344,"152,429344",63.335591,"63,335591",10
77,1111008,2017/02/13 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"In viaduct v/d N354 over spoorbaan. Bereikbaar via ""Lenswei"", Reduzum Gem. Boarnsterhim.",183403.077,569485.337,7.503,2017/02/13 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,156.203394,"156,203394",-18.200833,"-18,200833",10
78,1111009,2017/02/13 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Op muur van witte brug over water in Tsjaerderdyk - Gem. Wirdum.,182929.116,572670.547,2.228,2017/02/13 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,159.36279,"159,362790",452.956111,"452,956111",10
79,1131007,2017/02/14 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"Op betonnen muur van duiker naar ""Nieuw Heerenveenskanaal"". Bereikbaar via Wetterwille.",188573.269,554564.769,0.51,2017/02/14 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,140.54566,"140,545660",-491.58348,"-491,583480",10
80,1131008,2017/02/14 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,"Op viaduct (""Heabrge"") van A32 over Leeuwarderstraatweg. Op ZW lhfd.",187579.229,557662.869,5.735,2017/02/14 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,143.786301,"143,786301",541.877874,"541,877874",10
81,1131009,2017/02/14 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,"Op muur van tunnel onder A32 ""Sythuzen"" a/d Rijksstraatweg.",186295.511,560535.092,0.074,2017/02/14 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,146.865883,"146,865883",149.001898,"149,001898",10
82,1131010,2017/02/13 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Geen,Zettingsvrij,Ja,In betonplaat van putdeksel nabij draaibrug.,185469.983,562669.633,1.603,2017/02/13 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,149.13123,"149,131230",-20.648872,"-20,648872",10
83,1141003,2017/02/14 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,"Op tunnelwand naast voetpad ""Oude Veenscheiding"".",190856.532,552056.683,0.136,2017/02/14 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,137.159484,"137,159484",-105.750232,"-105,750232",10
84,1221004,2016/12/15 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,NS-nr oud: B64.3-1 Koperen bout in zuidoostelijk landhoofd,237931.581,570591.135,2.383,2016/12/15 00:00:00+00,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,64.305795,"64,305795",7.356239,"7,356239",10
85,1221007,2016/12/15 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Koperen meetspijker in noordwestelijk landhoofd. Was nr. 6003,238183.101,565446.213,5.475,2016/12/15 00:00:00+00,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,59.172269,"59,172269",-7.482567,"-7,482567",10
86,1221008,2016/12/15 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,,238339.086,572728.452,4.787,2016/12/15 00:00:00+00,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,66.502239,"66,502239",-8.770759,"-8,770759",10
87,1241001,2016/12/15 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,NS-nr oud: B52.2-1 Koperen bout in noordwestelijk landhoofd,236480.292,558754.397,8.953,2016/12/15 00:00:00+00,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,52.270444,"52,270444",-7.33433,"-7,334330",10
88,1241006,2010/11/22 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,WBI,Zettingsvrij,Ja,"koperen meetspijker in zuidoostelijk landhoofd viaduct N33, was puntnummer 6001",233984.844,554174.112,19.394,2010/11/22 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,46.688138,"46,688138",22.699772,"22,699772",10
89,1241008,2016/12/15 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Op betonnen rand van leuning van inrit tunnel onder spoor in Rolderhoofdweg in Assen.,234741.451,557133.534,10.56,2016/12/15 00:00:00+00,654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,49.737079,"49,737079",171.558745,"171,558745",10
90,1241009,2016/12/15 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,,236793.658,561822.338,8.186,2016/12/15 00:00:00+00,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,55.307375,"55,307375",-516.574651,"-516,574651",10
91,1261007,2016/12/16 00:00:00+00,XYZ,Eerste orde,kruiskopbout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Punt op dak van gebouw tech. installatie Meedenerbrug bij Muntendam,256087.699,573054.695,3.873,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,18.341062,"18,341062",363.080188,"363,080188",10
92,1261008,2016/12/16 00:00:00+00,XYZ,Eerste orde,ijzeren bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Stalen pin in NW vleugelmuur van brugover Wildervank kanaal in Geert Veenhuizenweg in Veendam.,255549.078,569494.293,2.57,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,14.875411,"14,875411",248.061285,"248,061285",10
93,1261009,2016/12/16 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,In NO vleugelmuur van fietsbrug over Oosterdiep bij huisnr 48 aan Raadhuiskade in Wildervank.,253665.807,566137.594,2.599,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,10.999097,"10,999097",-260.836832,"-260,836832",10
94,1261010,2016/12/16 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In NW vleugelmuur van brug in Nieuwediep in Nieuwediep.,253267.963,563076.346,4.573,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,7.807148,"7,807148",-76.520804,"-76,520804",10
95,1281001,2016/12/16 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In O kademuur van 1e Verlaat sluis langs Unikenstraat in Stadskanaal.,256020.164,560861.23,4.159,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,4.30319,"4,303190",329.788005,"329,788005",10
96,1281002,2016/12/16 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In ZO landhoofd van beweegbare brug over het Stadskanaal in Gasselterstraat in Stadskanaal.,258656.541,558166.891,6.044,2016/12/16 00:00:00+00,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.535414,"0,535414",106.782269,"106,782269",10
97,1311007,2016/12/08 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonnen dek van ZO landhoofd van brug over Rensel in Industrieweg in Winschoten.,266000.582,573949.805,2.536,2016/12/08 00:00:00+00,005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,115.351855,"115,351855",-287.927964,"-287,927964",10
98,1331001,2012/04/19 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In NO vleugelmuur van landhoofd van fietsbrug over het Stadskanaal in Nieuw Buinen.,261429.556,554565.463,7.061,2012/04/19 00:00:00+00,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,4.012452,"4,012452",-195.925278,"-195,925278",10
99,1331002,2012/04/19 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In W kademuur van sluis 5e Verlaat in Musselkanaal.,263739.175,551274.771,9.432,2012/04/19 00:00:00+00,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,8.062695,"8,062695",-199.433365,"-199,433365",10
100,1421010,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Bovenkant van duiker in watergang langs Kortevliet in Den Helder. In N-zijde duiker.,113636.223,548732.898,1.26,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,4.4296,"4,429600",-228.412141,"-228,412141",10
101,1421011,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Bovenkant betonnen vlak van spoortunnel in Rijksweg N9 langs kanaal in ZW-zijde.,114563.687,546196.098,0.336,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,7.174325,"7,174325",146.29709,"146,297090",10
102,1421012,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,In bovenkant betonnen muur van inlaat a/d NO-zijde van sluis in Noorderweg bij Oudesluis.,116130.179,538816.104,1.14,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,15.692029,"15,692029",-507.413303,"-507,413303",10
103,1421013,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonnen vlak aan NW-zijde van spoorbrug.,116418.462,543658.266,1.112,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,10.877732,"10,877732",5.457317,"5,457317",10
104,1441027,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,In betonnen bovenkant van pompput langs Muggenburgerweg in Schagen.,116052.888,531841.144,-0.308,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,22.770461,"22,770461",-243.369723,"-243,369723",10
105,1441028,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In betonnen frontmuur van brug in Zandweg in Zijdewind. Nabij camping. In ZW-zijde,117867.906,528547.39,0.692,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,26.671055,"26,671055",-192.998761,"-192,998761",10
106,1441029,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In bovenkant betonnen vleugelmuur van spoortunnel in Laanderweg in Heerhugowaard.  In ZO-zijde.,118270.618,525538.307,-1.044,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,29.694904,"29,694904",-16.429769,"-16,429769",10
107,1441030,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In schamprand van brug in provinciale weg N241 bij Schagen. NW-zijde.,115870.804,535166.598,3.486,2012/08/22 00:00:00+00,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,19.435398,"19,435398",-223.002256,"-223,002256",10
108,1481001,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In ZW landhoofd van brug in Broerdijk in Broerdijk.,133718.671,526574.74,-0.536,2012/08/22 00:00:00+00,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,13.485476,"13,485476",126.867425,"126,867425",10
109,1481002,2012/08/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,In NO landhoofd van brug in Zwarte pad in Medemblik.,134105.024,530592.672,-0.646,2012/08/22 00:00:00+00,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,17.809838,"17,809838",-22.3755,"-22,375500",10
110,1521002,2014/03/06 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,Hoogte uit GPS  1.432,156591.191,546241.532,1.416,2014/03/06 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,45.955324,"45,955324",4.730249,"4,730249",10
111,1521003,2015/09/29 00:00:00+00,XYZ,Eerste orde,bout - koper,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Hoogte uit GPS 1.661,153098.436,544340.515,1.6412,2015/09/29 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,50.327976,"50,327976",-42.952492,"-42,952492",10
112,1521004,2015/09/29 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,"Messing meetspijker in zuidelijk landhoofd van viaduct over Omgelegde Indijk, westzijde van spoor Leeuwarden - Stavoren.",156865.7567,549584.0789,1.5926,2015/09/29 00:00:00+00,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,42.606597,"42,606597",6.106963,"6,106963",10
113,1621007,2017/02/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Op betonnen beschoeiing tussen viaduct A32 en fietsbrug.,198150.673,541938.581,0.201,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,124.700155,"124,700155",128.657315,"128,657315",10
114,1621008,2017/02/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Op rollaag muur bij station Wolvega op splitsting Sleeswijklaan en Stationsweg.,196598.479,543738.287,1.971,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,127.061482,"127,061482",-44.417619,"-44,417619",10
115,1621009,2017/02/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,Bout in ronde duiker onder Ontginningsweg. Bereikbaar via overweg Weerdijk en Stadburen.,194859.999,545803.878,-1.173,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,129.740504,"129,740504",-236.893675,"-236,893675",10
116,1621010,2017/02/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"In NW lhfd brug over ""Tjonger"" in Heerenveeseweg/Wolvegasterweg",193650.571,549164.518,3.96,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,133.210779,"133,210779",542.918744,"542,918744",10
117,1621011,2017/02/15 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,,199583.776,540259.446,1.811,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,122.50272,"122,502720",274.604859,"274,604859",10
118,1651001,2017/02/15 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Rijksweg,Zettingsvrij,Ja,"Op N-lhfd viaduct ""De Halle"" van A32 over Kon. Wilhelminastr. Tussen vangrail en hekwerk.",200734.678,537987.856,14.528,2017/02/15 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,119.995424,"119,995424",55.851356,"55,851356",10
119,1671010,2017/02/22 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Betonnen fundatie van trap over spoorbaan bij station Steenwijk. Naast parkeerterrein bij fietsenstalling.,204282.497,534028.11,2.516,2017/02/22 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,114.518079,"114,518079",30.251957,"30,251957",10
120,1671011,2017/02/22 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"Bout in rollaag stenen muur van brug over spoor bij splitsing ""Witte Paarden"".",201927.431,536121.251,15.3,2017/02/22 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,117.771834,"117,771834",-24.564572,"-24,564572",10
121,1671012,2017/02/22 00:00:00+00,XYZ,Eerste orde,meetspijker,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,,208171.973,531994.862,10.395,2017/02/22 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,110.087421,"110,087421",510.148825,"510,148825",10
122,1671013,2017/02/22 00:00:00+00,XYZ,Eerste orde,messing bout,Geschikt onbewaakt,Rijksweg,Zettingsvrij,Ja,,209554.142,528461.839,6.453,2017/02/22 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,106.290202,"106,290202",511.674815,"511,674815",10
123,1681001,2017/02/22 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,"Bout op betonmuur van stuw in beek ""Oude Vaar"". Bereikbaar via Rabroekenweg.",210019.453,525458.439,1.873,2017/02/22 00:00:00+00,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,103.331768,"103,331768",-148.137557,"-148,137557",10
124,1721006,2010/09/15 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In landhoofd van brug bij sluis in Holthe bij Beilen.,231632.689,539925.27,14.213,2010/09/15 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,32.298173,"32,298173",548.474008,"548,474008",10
125,1721007,2010/11/22 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In pompput aan het eind van Het Veentje in Hooghalen.,232638.704,548465.849,16.463,2010/11/22 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,40.845446,"40,845446",-163.42923,"-163,429230",10
126,1731006,2010/11/22 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Onbekend,Zettingsvrij,Ja,NS-nr oud: B24.2-1 RVS Bout in betonnen band van waterleidingsput oostelijk van spoorweg overgang Oostering,229495.603,532078.648,14.891,2010/11/22 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,24.202816,"24,202816",14.425713,"14,425713",10
127,1731007,2010/09/14 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,In landhoofd van brug over water in de Dotterbloem in Hoogeveen.,226105.238,526741.737,8.724,2010/09/14 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,17.290356,"17,290356",124.151568,"124,151568",10
128,1731008,2010/09/14 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,Op stuw in watergang achter onderstation aan de Toldijk in Hoogeveen.,228584.867,528461.204,10.304,2010/09/14 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,20.464158,"20,464158",-146.567442,"-146,567442",10
129,1741002,2010/09/15 00:00:00+00,XYZ,Eerste orde,bronzen bout,Geschikt bewaakt,Geen,Zettingsvrij,Ja,In voet van HSM 74 langs de Zuideres in Wijster.,230553.007,536745.634,16.764,2010/09/15 00:00:00+00,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,28.97445,"28,974450",123.003485,"123,003485",10
130,1781012,2015/08/31 00:00:00+00,XYZ,Eerste orde,bout -RVS,Geschikt onbewaakt,Overig - weg,Zettingsvrij,Ja,Imbusbout in landhoofd van brug over Verlengde Hoogeveensche Vaart in Nieuw Amsterdam.,253860.6758,526437.4922,15.2883,2015/08/31 00:00:00+00,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,65.960407,"65,960407",168.711591,"168,711591",10
131,1781013,2015/08/31 00:00:00+00,XYZ,Eerste orde,spijker,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,Spijker in frontmuur van stuw in Wilhelmsweg in Emmen.,254541.6253,529440.1664,14.9145,2015/08/31 00:00:00+00,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,68.987118,"68,987118",-193.332299,"-193,332299",10
