FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.40,CID Binkhorst,1809742,,"POLYGON ((81853.17100000009 453973.9679999985, 81851.09699999914 453969.47399999946, 81848.2490000017 453964.1739999987, 81847.70899999887 453963.311999999, 81845.04100000113 453959.0870000012, 81844.58799999952 453958.38599999994, 81842.10700000077 453955.04100000113, 81840.88100000098 453953.3740000017, 81838.77400000021 453950.78599999845, 81834.64900000021 453946.23600000143, 81830.23600000143 453941.96499999985, 81826.43200000003 453938.6950000003, 81804.51999999955 453920.8509999998, 81804.71999999881 453920.61100000143, 81801.40900000185 453917.9279999994, 81800.8049999997 453917.43200000003, 81800.17100000009 453918.23800000176, 81826.04100000113 453939.2989999987, 81829.58700000122 453942.3579999991, 81834.01799999923 453946.64400000125, 81838.16200000048 453951.20800000057, 81840.39799999818 453953.94099999964, 81844.01799999923 453958.86199999973, 81844.47199999914 453959.5720000006, 81847.30900000036 453964.01000000164, 81848.03500000015 453965.26000000164, 81850.81700000167 453970.54199999943, 81851.66699999943 453972.45600000024, 81853.23999999836 453975.9990000017, 81853.37000000104 453976.3539999984, 81853.42399999872 453976.5020000003, 81853.93100000173 453975.91899999976, 81853.17100000009 453973.9679999985))"
uitbreidingsgebieden_voetpaden_algemeen.72,CID Binkhorst,1810248,,"POLYGON ((81474.6409999989 453346.9609999992, 81468.00899999961 453338.55999999866, 81464.48999999836 453334.0549999997, 81466.51900000125 453332.4750000015, 81464.40199999884 453329.7430000007, 81462.94099999964 453328.1270000003, 81461.37099999934 453326.5300000012, 81459.7109999992 453324.9360000007, 81459.33799999952 453324.60599999875, 81458.30000000075 453323.69099999964, 81456.77499999851 453322.3920000009, 81455.48999999836 453321.1710000001, 81454.33199999854 453319.91000000015, 81453.02199999988 453318.38599999994, 81452.1099999994 453317.2679999992, 81451.29600000009 453316.16899999976, 81447.5399999991 453318.93400000036, 81450.9459999986 453323.5520000011, 81454.43699999899 453328.26099999994, 81459.9290000014 453335.6700000018, 81470.19900000095 453348.54399999976, 81476.69299999997 453356.8500000015, 81478.07299999893 453358.8260000013, 81481.25699999928 453362.59099999815, 81480.01000000164 453363.6400000006, 81479.91099999845 453363.7190000005, 81481.18699999899 453365.34099999815, 81485.64799999818 453370.8449999988, 81486.56300000101 453371.9750000015, 81491.49199999869 453367.9970000014, 81491.52100000158 453367.97300000116, 81484.98000000045 453359.7270000018, 81481.82899999991 453355.8449999988, 81474.6409999989 453346.9609999992), (81462.7899999991 453330.6959999986, 81462.03000000119 453329.7490000017, 81462.91000000015 453328.87099999934, 81463.75200000033 453329.93400000036, 81462.7899999991 453330.6959999986))"
uitbreidingsgebieden_voetpaden_algemeen.41,CID Binkhorst,1809764,,"POLYGON ((81783.87299999967 454024.7580000013, 81792.52600000054 454009.0789999999, 81797.72100000083 453999.66699999943, 81810.30000000075 453977.00400000066, 81815.90300000086 453966.87099999934, 81814.99100000039 453966.37000000104, 81811.60599999875 453972.58300000057, 81811.69900000095 453972.6339999996, 81811.54699999839 453972.9149999991, 81811.44999999925 453972.86300000176, 81808.97800000012 453977.311999999, 81806.58700000122 453981.6160000004, 81804.27600000054 453985.7749999985, 81802.99799999967 453988.07400000095, 81801.87200000137 453990.1079999991, 81799.4459999986 453994.4910000004, 81797.09299999848 453998.7410000004, 81794.53799999878 454003.35500000045, 81787.53599999845 454016.25499999896, 81787.35700000077 454016.6020000018, 81787.23200000077 454016.56700000167, 81782.47500000149 454025.2199999988, 81780.00299999863 454029.7170000002, 81777.72199999914 454033.8669999987, 81775.19700000063 454038.4600000009, 81773.38800000027 454041.7509999983, 81772.95199999958 454042.5399999991, 81770.53200000152 454046.91899999976, 81768.11400000006 454051.2969999984, 81763.1790000014 454060.2280000001, 81756.38300000131 454072.62000000104, 81756.14600000158 454073.0720000006, 81755.9459999986 454073.4549999982, 81755.8040000014 454073.37999999896, 81751.0700000003 454082.05900000036, 81750.55099999905 454083.01000000164, 81748.67399999872 454086.4149999991, 81746.3350000009 454090.6550000012, 81743.78700000048 454095.27600000054, 81741.49399999902 454099.43299999833, 81739.09200000018 454103.7870000005, 81736.7100000009 454108.1070000008, 81734.2349999994 454112.5940000005, 81731.14600000158 454118.1950000003, 81728.88899999857 454122.2870000005, 81729.71499999985 454122.8060000017, 81734.6240000017 454113.9290000014, 81743.64900000021 454097.5469999984, 81744.67799999937 454095.6799999997, 81745.97300000116 454093.3370000012, 81756.04300000146 454075.12000000104, 81762.55000000075 454063.36400000006, 81770.19299999997 454049.5610000007, 81774.93200000003 454040.9690000005, 81777.24599999934 454036.7729999982, 81783.87299999967 454024.7580000013))"
uitbreidingsgebieden_voetpaden_algemeen.42,CID Binkhorst,1809768,,"POLYGON ((81934.9299999997 453960.84699999914, 81937.21400000155 453960.44099999964, 81931.32800000161 453956.33999999985, 81930.6559999995 453955.8720000014, 81923.23900000006 453966.5170000009, 81921.34899999946 453969.0480000004, 81921.91600000113 453969.44200000167, 81925.94900000095 453972.243999999, 81926.00699999928 453972.1620000005, 81925.6559999995 453971.90900000185, 81926.04500000179 453971.56799999997, 81926.73699999973 453971.3999999985, 81927.41200000048 453971.6240000017, 81934.9299999997 453960.84699999914))"
uitbreidingsgebieden_voetpaden_algemeen.43,CID Binkhorst,1809769,,"POLYGON ((81849.65799999982 453787.30799999833, 81848.10799999908 453786.2589999996, 81847.82800000161 453786.1009999998, 81844.36699999869 453783.5080000013, 81844.41899999976 453784.6939999983, 81844.59699999914 453786.03400000185, 81845.23099999875 453788.4789999984, 81845.3909999989 453788.8299999982, 81845.60599999875 453789.49599999934, 81846.15199999884 453790.438000001, 81851.96200000122 453789.81599999964, 81856.53200000152 453792.9200000018, 81856.16800000146 453793.5399999991, 81857.81799999997 453794.688000001, 81858.22700000182 453794.0560000017, 81862.86699999869 453797.23000000045, 81862.45100000128 453797.8999999985, 81863.84899999946 453798.7899999991, 81864.31899999827 453798.16800000146, 81868.95800000057 453801.33300000057, 81868.5940000005 453802.0399999991, 81870.1790000014 453803.1339999996, 81870.6240000017 453802.4690000005, 81873.38100000098 453804.31500000134, 81875.23600000143 453805.58199999854, 81883.48299999908 453811.1409999989, 81891.3359999992 453816.47100000083, 81893.625 453819.15300000086, 81920.3359999992 453837.313000001, 81919.22800000012 453838.96499999985, 81924.54500000179 453842.60599999875, 81927.25800000131 453844.44900000095, 81929.3049999997 453841.2809999995, 81921.34899999946 453835.88599999994, 81883.61300000176 453810.29399999976, 81849.65799999982 453787.30799999833))"
uitbreidingsgebieden_voetpaden_algemeen.44,CID Binkhorst,1809779,,"POLYGON ((81865.98900000006 453806.79100000113, 81865.56300000101 453806.6970000006, 81865.22500000149 453806.97300000116, 81865.23099999875 453807.40900000185, 81865.26199999824 453807.4629999995, 81867.09299999848 453809.3900000006, 81867.72300000116 453809.8429999985, 81870.5 453811.0329999998, 81870.93100000173 453811.0379999988, 81871.19999999925 453810.7010000013, 81871.09800000116 453810.2809999995, 81870.9690000005 453810.1719999984, 81870.66899999976 453809.9679999985, 81865.98900000006 453806.79100000113))"
uitbreidingsgebieden_voetpaden_algemeen.45,CID Binkhorst,1809784,,"POLYGON ((81694.14799999818 453892.88899999857, 81700.25299999863 453881.98800000176, 81699.43100000173 453881.506000001, 81694.19999999925 453890.7870000005, 81693.28400000185 453892.42500000075, 81692.28200000152 453891.86199999973, 81689.68600000069 453896.4829999991, 81670.16699999943 453885.51399999857, 81672.76300000027 453880.89400000125, 81671.75400000066 453880.3269999996, 81673.2190000005 453877.72199999914, 81670.88300000131 453876.3929999992, 81676.99599999934 453865.51099999994, 81675.89699999988 453864.8920000009, 81669.7899999991 453875.7809999995, 81668.3209999986 453878.40100000054, 81666.88399999961 453880.9629999995, 81668.33300000057 453885.9629999995, 81681.34299999848 453893.2520000003, 81688.70199999958 453897.36300000176, 81692.1959999986 453896.375, 81694.14799999818 453892.88899999857))"
uitbreidingsgebieden_voetpaden_algemeen.46,CID Binkhorst,1809786,,"POLYGON ((81709.64499999955 453918.73999999836, 81705.62099999934 453916.5949999988, 81710.40300000086 453908.186999999, 81714.29500000179 453910.3570000008, 81714.57699999958 453909.84800000116, 81715.01700000092 453909.07400000095, 81715.2809999995 453908.59899999946, 81711.33999999985 453906.45600000024, 81716.13300000131 453898.0549999997, 81719.93600000069 453900.22300000116, 81720.18800000101 453899.7800000012, 81720.64200000092 453899.04399999976, 81720.37200000137 453898.51099999994, 81719.77899999917 453899.55900000036, 81718.73600000143 453898.96400000155, 81719.32800000161 453897.91899999976, 81716.17100000009 453894.34600000083, 81714.5859999992 453897.1730000004, 81711.62000000104 453902.4609999992, 81708.71499999985 453907.6400000006, 81705.88399999961 453912.688000001, 81702.95800000057 453917.90399999917, 81700.6090000011 453922.0920000002, 81708.52100000158 453926.51999999955, 81709.01999999955 453928.27699999884, 81712.29100000113 453924.5789999999, 81707.68499999866 453922.09800000116, 81709.64499999955 453918.73999999836), (81707.05700000003 453919.5799999982, 81707.6640000008 453918.53599999845, 81708.70699999854 453919.13500000164, 81708.1099999994 453920.1730000004, 81707.05700000003 453919.5799999982), (81713.04600000009 453909.13599999994, 81713.65500000119 453908.1039999984, 81714.68100000173 453908.70899999887, 81714.07400000095 453909.7419999987, 81713.04600000009 453909.13599999994))"
uitbreidingsgebieden_voetpaden_algemeen.47,CID Binkhorst,1809787,,"POLYGON ((81697.23900000006 453894.63899999857, 81696.89699999988 453894.4439999983, 81696.3350000009 453895.50499999896, 81696.65300000086 453895.68299999833, 81701.65399999917 453898.4849999994, 81702.32899999991 453897.2749999985, 81703.04600000009 453895.98900000006, 81699.7340000011 453894.0249999985, 81699.14400000125 453895.05700000003, 81701.55900000036 453896.4389999993, 81701.3909999989 453896.7719999999, 81701.29699999839 453896.95800000057, 81697.23900000006 453894.63899999857))"
uitbreidingsgebieden_voetpaden_algemeen.48,CID Binkhorst,1809797,,"POLYGON ((81883.13699999824 453822.3830000013, 81881.24500000104 453821.1099999994, 81881.25899999961 453821.05999999866, 81880.03799999878 453820.25400000066, 81876.11400000006 453817.9820000008, 81873.43600000069 453816.6339999996, 81873.01999999955 453816.6559999995, 81872.76300000027 453817.006000001, 81872.87999999896 453817.4239999987, 81875.14699999988 453819.8819999993, 81878.17399999872 453822.62900000066, 81881.45499999821 453825.06700000167, 81885.5940000005 453827.89499999955, 81921.87000000104 453852.7879999988, 81922.10599999875 453852.4230000004, 81881.65799999982 453824.6959999986, 81881.97700000182 453824.25, 81896.68499999866 453834.0560000017, 81905.32400000095 453839.81599999964, 81915.31700000167 453846.6270000003, 81922.63399999961 453851.60500000045, 81923.73099999875 453849.9079999998, 81883.13699999824 453822.3830000013))"
uitbreidingsgebieden_voetpaden_algemeen.49,CID Binkhorst,1809801,,"POLYGON ((81918.06799999997 453858.6719999984, 81917.53299999982 453859.4990000017, 81946.2490000017 453879.8299999982, 81951.85200000182 453883.6700000018, 81952.70899999887 453882.4070000015, 81952.24599999934 453882.09099999815, 81952.1959999986 453882.05099999905, 81944.94299999997 453877.0879999995, 81918.06799999997 453858.6719999984))"
uitbreidingsgebieden_voetpaden_algemeen.50,CID Binkhorst,1809803,,"POLYGON ((81847.22700000182 453796.8740000017, 81844.22700000182 453794.7729999982, 81843.94200000167 453794.5729999989, 81841.9059999995 453793.1259999983, 81839.9059999995 453791.73900000006, 81838.52199999988 453790.80999999866, 81836.87099999934 453793.1240000017, 81835.74799999967 453794.6979999989, 81837.08100000024 453795.6770000011, 81839.10300000012 453797.0700000003, 81839.86300000176 453797.5859999992, 81841.56199999899 453798.43400000036, 81841.77699999884 453798.54100000113, 81855.9690000005 453804.76900000125, 81856.05099999905 453804.7960000001, 81856.48299999908 453804.69999999925, 81856.6799999997 453804.3040000014, 81856.49700000137 453803.90199999884, 81853.74700000137 453801.5460000001, 81851.33700000122 453799.7120000012, 81847.22700000182 453796.8740000017))"
uitbreidingsgebieden_voetpaden_algemeen.51,CID Binkhorst,1809811,,"POLYGON ((81756.26300000027 454033.5529999994, 81758.62000000104 454029.26999999955, 81761.1400000006 454024.69099999964, 81763.52299999818 454020.36300000176, 81765.95399999991 454015.9450000003, 81770.56300000101 454007.5729999989, 81770.46700000018 454007.51900000125, 81770.67000000179 454007.1550000012, 81777.89699999988 453994.3049999997, 81780.45699999854 453989.6799999997, 81782.81500000134 453985.4210000001, 81785.3040000014 453980.92500000075, 81787.36699999869 453977.1979999989, 81789.9690000005 453972.4970000014, 81792.38800000027 453968.12999999896, 81794.79699999839 453963.77699999884, 81794.69299999997 453963.7170000002, 81794.85200000182 453963.44200000167, 81794.95199999958 453963.49599999934, 81798.36600000039 453957.2529999986, 81797.53000000119 453956.8060000017, 81784.42799999937 453980.43200000003, 81780.6409999989 453987.2749999985, 81779.47800000012 453989.375, 81774.52100000158 453998.33100000024, 81774.12000000104 453999.0610000007, 81770.24700000137 454006.1020000018, 81762.60000000149 454020.0089999996, 81758.86600000039 454026.7749999985, 81756.53599999845 454030.99599999934, 81753.00800000131 454037.38899999857, 81743.65500000119 454054.3139999993, 81738.49700000137 454063.59800000116, 81727.55600000173 454083.34800000116, 81727.43100000173 454083.57400000095, 81725.11100000143 454087.78599999845, 81718.79100000113 454099.2569999993, 81712.00800000131 454111.48000000045, 81712.88100000098 454111.9600000009, 81714.96400000155 454108.19000000134, 81717.47399999946 454103.6490000002, 81719.94099999964 454099.1979999989, 81722.5 454094.58199999854, 81724.98900000006 454090.08999999985, 81727.19099999964 454086.1169999987, 81729.74500000104 454081.5089999996, 81732.0159999989 454077.4120000005, 81734.59899999946 454072.7520000003, 81739.23000000045 454064.3960000016, 81739.13300000131 454064.3440000005, 81739.33799999952 454063.96599999815, 81746.52199999988 454051.2490000017, 81751.48200000077 454042.23800000176, 81753.9450000003 454037.76300000027, 81756.26300000027 454033.5529999994))"
uitbreidingsgebieden_voetpaden_algemeen.52,CID Binkhorst,1809997,,"POLYGON ((81653.86899999902 453847.5219999999, 81654.86800000072 453847.23900000006, 81655.31799999997 453846.4450000003, 81653.88300000131 453845.64499999955, 81653.07200000063 453847.06500000134, 81653.86899999902 453847.5219999999))"
uitbreidingsgebieden_voetpaden_algemeen.53,CID Binkhorst,1809998,,"POLYGON ((81648.09099999815 453855.94099999964, 81650.80200000107 453851.1099999994, 81653.07200000063 453847.06500000134, 81653.88300000131 453845.64499999955, 81653.52699999884 453841.8660000004, 81652.0709999986 453838.6270000003, 81649.2509999983 453843.7950000018, 81627.41000000015 453882.6579999998, 81628.18800000101 453883.13699999824, 81629.22500000149 453883.7329999991, 81631.67399999872 453885.1039999984, 81632.36400000006 453883.8720000014, 81634.86100000143 453879.48999999836, 81636.0150000006 453877.45899999887, 81638.76300000027 453872.561999999, 81643.17399999872 453864.7030000016, 81644.9459999986 453861.4620000012, 81648.09099999815 453855.94099999964), (81640.81899999827 453863.5769999996, 81639.29399999976 453862.7129999995, 81640.18100000173 453861.1469999999, 81641.70600000024 453862.01099999994, 81640.81899999827 453863.5769999996), (81645.8040000014 453854.3029999994, 81644.72399999946 453853.7329999991, 81645.27699999884 453852.68499999866, 81646.36400000006 453853.2470000014, 81645.8040000014 453854.3029999994), (81652.04199999943 453843.0850000009, 81651.00800000131 453842.5029999986, 81651.5859999992 453841.4750000015, 81652.61800000072 453842.05799999833, 81652.04199999943 453843.0850000009), (81634.78599999845 453873.83100000024, 81633.78000000119 453873.2670000009, 81634.32299999893 453872.2800000012, 81635.33999999985 453872.84099999815, 81634.78599999845 453873.83100000024))"
