FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2cd,OVL-0009,6.54148876,53.21997468,OVL,232098.181,582102.302,Schakelkast,POINT (232098.180737925 582102.302064844)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2cc,OVL-0010,6.55781618,53.21619747,OVL,233195.506,581699.578,Schakelkast,POINT (233195.506071525 581699.577512299)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2cb,OVL-0011,6.5593602,53.20141283,OVL,233325.414,580056.032,Schakelkast,POINT (233325.414352847 580056.032286298)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ca,OVL-0012,6.63195618,53.23611466,OVL,238109.337,583998.973,Schakelkast,POINT (238109.337219135 583998.972805979)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c9,OVL-0013,6.62816405,53.23506772,OVL,237858.17,583878.101,Schakelkast,POINT (237858.169697396 583878.100895023)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c8,OVL-0014-,6.62403328,53.23327503,OVL,237585.805,583673.868,Schakelkast,POINT (237585.805369505 583673.868346198)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c7,OVL-0015,6.62157016,53.23401921,OVL,237419.929,583753.858,Schakelkast,POINT (237419.928840232 583753.857801118)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c6,OVL-0016,6.62733169,53.23692293,OVL,237799.042,584083.59,Schakelkast,POINT (237799.041795621 584083.589931202)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c5,OVL-0017,6.62313304,53.23584084,OVL,237520.798,583958.357,Schakelkast,POINT (237520.79787243 583958.356720605)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c4,OVL-0018,6.61804585,53.23460266,OVL,237183.513,583814.755,Schakelkast,POINT (237183.513383808 583814.755085341)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c3,OVL-0019,6.61642673,53.23601322,OVL,237072.732,583969.874,Schakelkast,POINT (237072.732111693 583969.874447755)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c2,OVL-0020,6.62688361,53.23921705,OVL,237764.733,584338.361,Schakelkast,POINT (237764.732544412 584338.361469541)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c1,OVL-0021,6.62364493,53.24158739,OVL,237543.994,584598.414,Schakelkast,POINT (237543.993706732 584598.414066791)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2c0,OVL-0022-,6.61315871,53.23457434,OVL,236857.273,583806.038,Schakelkast,POINT (236857.272804469 583806.037981205)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2bf,OVL-0023-,6.60975163,53.23452306,OVL,236629.893,583796.464,Schakelkast,POINT (236629.893134153 583796.463878045)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2be,OVL-0024-,6.61461255,53.23767152,OVL,236948.465,584152.344,Schakelkast,POINT (236948.46503746 584152.343553139)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2bd,OVL-0025,6.61733073,53.24004575,OVL,237125.42,584419.642,Schakelkast,POINT (237125.42031045 584419.642146454)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2bc,OVL-0026,6.61906166,53.23867622,OVL,237243.58,584269.218,Schakelkast,POINT (237243.579944283 584269.217546102)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2bb,OVL-0027,6.58702503,53.21208051,OVL,235154.135,581273.554,Schakelkast,POINT (235154.134896839 581273.554345183)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ba,OVL-0028,6.55590435,53.21027547,OVL,233078.499,581038.507,Schakelkast,POINT (233078.499330456 581038.506619439)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b9,OVL-0030,6.61156445,53.22627521,OVL,236766.532,582880.708,Schakelkast,POINT (236766.532420437 582880.707856044)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b8,OVL-0031,6.56188101,53.21286103,OVL,233473.072,581332.721,Schakelkast,POINT (233473.071669657 581332.721486967)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b7,OVL-0032,6.57100219,53.24357626,OVL,234026.179,584760.678,Schakelkast,POINT (234026.179454052 584760.678487482)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b6,OVL-0033,6.52793554,53.22529563,OVL,231183.592,582679.995,Schakelkast,POINT (231183.592388179 582679.99456762)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b5,OVL-0034-,6.5609312,53.23479773,OVL,233369.839,583772.796,Schakelkast,POINT (233369.838651865 583772.7955065)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b4,OVL-0035,6.5682014,53.19191743,OVL,233933.487,579009.048,Schakelkast,POINT (233933.487163495 579009.048047873)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b3,OVL-0036,6.57245918,53.19104524,OVL,234219.641,578916.666,Schakelkast,POINT (234219.641064661 578916.666271672)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b2,OVL-0037,6.57670228,53.18540142,OVL,234513.593,578293.308,Schakelkast,POINT (234513.593284032 578293.307529755)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b1,OVL-0038,6.5133754,53.22389216,OVL,230213.691,582508.513,Schakelkast,POINT (230213.691082023 582508.512865698)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2b0,OVL-0039,6.57974552,53.19891337,OVL,234692.117,579800.255,Schakelkast,POINT (234692.116736357 579800.255493401)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2af,OVL-0040,6.50905941,53.20420841,OVL,229959.574,580313.602,Schakelkast,POINT (229959.57416594 580313.601659118)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ae,OVL-0041-,6.61731967,53.23054112,OVL,237142.75,583361.963,Schakelkast,POINT (237142.749604233 583361.962714283)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ad,OVL-0042,6.64034002,53.23528375,OVL,238670.678,583916.219,Schakelkast,POINT (238670.678166071 583916.218689289)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ac,OVL-0043,6.48881263,53.24429576,OVL,228538.568,584753.679,Schakelkast,POINT (228538.568427357 584753.678987011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2ab,OVL-0044-,6.50422629,53.20823629,OVL,229629.703,580756.805,Schakelkast,POINT (229629.703365974 580756.804878822)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2aa,OVL-0045,6.50490803,53.20692911,OVL,229677.506,580612.049,Schakelkast,POINT (229677.505617679 580612.048792678)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a9,OVL-0046-,6.56107959,53.22885778,OVL,233390.521,583111.96,Schakelkast,POINT (233390.521030448 583111.959940243)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a8,OVL-0047,6.6016301,53.20429493,OVL,236144.374,580423.539,Schakelkast,POINT (236144.373600287 580423.539486887)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a7,OVL-0048,6.61401421,53.20360205,OVL,236973.102,580360.46,Schakelkast,POINT (236973.102402768 580360.460082702)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a6,OVL-0049,6.61036623,53.19833498,OVL,236739.321,579770.205,Schakelkast,POINT (236739.320812083 579770.205260027)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a5,OVL-0050-,6.50574355,53.20548473,OVL,229735.823,580452.185,Schakelkast,POINT (229735.823209766 580452.185271471)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a4,OVL-0051,6.59168075,53.18916369,OVL,235507.786,578728.601,Schakelkast,POINT (235507.785824186 578728.600565623)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a3,OVL-0052-,6.51386415,53.21517707,OVL,230261.503,581539.205,Schakelkast,POINT (230261.503268246 581539.204531501)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a2,OVL-0053-,6.60335771,53.22950661,OVL,236212.424,583231.009,Schakelkast,POINT (236212.424104173 583231.009315375)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a1,OVL-0054,6.54308805,53.2373585,OVL,232173.946,584038.49,Schakelkast,POINT (232173.945802348 584038.489620927)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-2a0,OVL-0055,6.53405095,53.21693265,OVL,231606.805,581755.848,Schakelkast,POINT (231606.805470285 581755.848271166)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29f,OVL-0056,6.53992694,53.21281239,OVL,232006.625,581303.613,Schakelkast,POINT (232006.624958456 581303.613469862)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29e,OVL-0057-,6.54211791,53.23096134,OVL,232120.594,583325.572,Schakelkast,POINT (232120.594101554 583325.57171308)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29d,OVL-0058,6.57935934,53.1870155,OVL,234688.224,578475.855,Schakelkast,POINT (234688.224017714 578475.854974978)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29c,OVL-0059-,6.6113548,53.23213609,OVL,236741.446,583532.662,Schakelkast,POINT (236741.445998695 583532.662283286)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29b,OVL-0060,6.51145646,53.20069326,OVL,230125.836,579924.934,Schakelkast,POINT (230125.835699616 579924.934190439)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-29a,OVL-0061,6.57392403,53.19065705,OVL,234318.254,578875.081,Schakelkast,POINT (234318.253947478 578875.081083904)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-299,OVL-0063,6.62436941,53.23884375,OVL,237597.601,584293.935,Schakelkast,POINT (237597.601479057 584293.934785252)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-298,OVL-0064,6.60658987,53.2086376,OVL,236467.568,580912.383,Schakelkast,POINT (236467.567948119 580912.382909666)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-297,OVL-0065-,6.59342667,53.22906277,OVL,235550.118,583170.466,Schakelkast,POINT (235550.117513434 583170.46615135)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-296,OVL-0066,6.59832759,53.23215334,OVL,235871.591,583519.874,Schakelkast,POINT (235871.590790309 583519.874465524)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-295,OVL-0067,6.57761997,53.23679023,OVL,234480.415,584012.812,Schakelkast,POINT (234480.415261105 584012.811790166)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-294,OVL-0068,6.60005921,53.20068039,OVL,236046.191,580019.551,Schakelkast,POINT (236046.190650252 580019.551304749)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-293,OVL-0069,6.54793489,53.21772057,OVL,232532.755,581858.384,Schakelkast,POINT (232532.755058288 581858.384381362)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-292,OVL-0070-,6.6043692,53.24877507,OVL,236243.722,585376.334,Schakelkast,POINT (236243.721834428 585376.334180422)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-291,OVL-0071-,6.59841347,53.2286133,OVL,235883.95,583126.038,Schakelkast,POINT (235883.950269554 583126.038142164)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-290,OVL-0072,6.59059139,53.20048625,OVL,235413.927,579987.337,Schakelkast,POINT (235413.926850446 579987.337012479)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28f,OVL-0073,6.58222355,53.21928532,OVL,234820.088,582069.965,Schakelkast,POINT (234820.08823048 582069.965461446)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28e,OVL-0074,6.57355343,53.18562864,OVL,234302.701,578315.121,Schakelkast,POINT (234302.700568546 578315.121045221)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28d,OVL-0075-,6.60136715,53.23285065,OVL,236073.233,583600.888,Schakelkast,POINT (236073.233066288 583600.888261321)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28c,OVL-0077-,6.53787669,53.21572455,OVL,231864.49,581625.488,Schakelkast,POINT (231864.489946902 581625.487853151)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28b,OVL-0078-,6.5954251,53.23443226,OVL,235673.537,583770.216,Schakelkast,POINT (235673.536712137 583770.216320848)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-28a,OVL-0079,6.59691693,53.24883447,OVL,235746.216,585374.562,Schakelkast,POINT (235746.215885982 585374.561547137)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-289,OVL-0080-,6.60026125,53.24778094,OVL,235971.405,585261.08,Schakelkast,POINT (235971.404834004 585261.079765265)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-288,OVL-0081,6.59903827,53.21391768,OVL,235953.189,581491.428,Schakelkast,POINT (235953.189325824 581491.427831571)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-287,OVL-0082,6.58118683,53.24126297,OVL,234710.296,584514.481,Schakelkast,POINT (234710.29639415 584514.480574224)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-286,OVL-0083,6.59084637,53.23574779,OVL,235365.385,583911.488,Schakelkast,POINT (235365.38548528 583911.488093754)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-285,OVL-0085-,6.60935833,53.22875903,OVL,236614.52,583154.602,Schakelkast,POINT (236614.520302589 583154.602239207)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-284,OVL-0087,6.52650782,53.23236087,OVL,231075.809,583464.709,Schakelkast,POINT (231075.808789655 583464.709196987)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-283,OVL-0088,6.54335951,53.25380661,OVL,232162.68,585869.139,Schakelkast,POINT (232162.680258631 585869.139193812)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-282,OVL-0091-,6.52526043,53.22164068,OVL,231011.373,582270.444,Schakelkast,POINT (231011.372756363 582270.444323326)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-281,OVL-0092-,6.58970229,53.24262526,OVL,235276.221,584675.535,Schakelkast,POINT (235276.221393751 584675.535349943)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-280,OVL-0093-,6.59103652,53.24491679,OVL,235361.022,584932.024,Schakelkast,POINT (235361.022366527 584932.023781211)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27f,OVL-0094,6.59331584,53.24672673,OVL,235509.794,585135.98,Schakelkast,POINT (235509.794105852 585135.980126066)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27e,OVL-0095-,6.59645166,53.2457345,OVL,235720.955,585029.076,Schakelkast,POINT (235720.955491567 585029.076040386)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27d,OVL-0096,6.58620352,53.24401464,OVL,235040.091,584826.25,Schakelkast,POINT (235040.090657554 584826.250247534)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27c,OVL-0097-,6.58697227,53.24869908,OVL,235082.72,585348.39,Schakelkast,POINT (235082.720110951 585348.38976437)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27b,OVL-0098-,6.58488984,53.24743139,OVL,234946.077,585205.007,Schakelkast,POINT (234946.076757927 585205.006627977)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-27a,OVL-0099-,6.59009045,53.24696283,OVL,235294.069,585158.652,Schakelkast,POINT (235294.06909486 585158.652470815)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-279,OVL-0100,6.58643383,53.25169418,OVL,235041.232,585681.087,Schakelkast,POINT (235041.231638308 585681.08671267)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-278,OVL-0101-,6.58916805,53.25150247,OVL,235224.069,585662.796,Schakelkast,POINT (235224.068849214 585662.796009611)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-277,OVL-0102,6.58970034,53.25397512,OVL,235254.998,585938.546,Schakelkast,POINT (235254.998176253 585938.545592336)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-276,OVL-0103-,6.59358167,53.25403158,OVL,235513.918,585949.161,Schakelkast,POINT (235513.917578721 585949.161108951)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-275,OVL-0104,6.59616299,53.25372121,OVL,235686.764,585917.513,Schakelkast,POINT (235686.764312479 585917.512718691)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-274,OVL-0105,6.59608822,53.25182481,OVL,235685.318,585706.398,Schakelkast,POINT (235685.317713335 585706.39800578)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-273,OVL-0106-,6.60041114,53.25337031,OVL,235970.929,585883.234,Schakelkast,POINT (235970.929061008 585883.233864746)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-272,OVL-0107-,6.60338572,53.2532629,OVL,236169.645,585874.63,Schakelkast,POINT (236169.645085003 585874.6298319)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-271,OVL-0108-,6.60380248,53.25149491,OVL,236200.783,585678.358,Schakelkast,POINT (236200.783044157 585678.357698551)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-270,OVL-0109,6.56314671,53.23151554,OVL,233523.724,583409.967,Schakelkast,POINT (233523.724354014 583409.966766595)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26f,OVL-0110,6.59995891,53.25192152,OVL,235943.464,585721.504,Schakelkast,POINT (235943.463915042 585721.503781966)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26e,OVL-0111,6.57775598,53.2315,OVL,234499.229,583424.266,Schakelkast,POINT (234499.228703021 583424.265673094)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26d,OVL-0112,6.61521999,53.23202308,OVL,236999.738,583524.481,Schakelkast,POINT (236999.737700508 583524.48140444)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26c,OVL-0113,6.58715542,53.24622397,OVL,235099.535,585073.162,Schakelkast,POINT (235099.534914661 585073.162461174)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26b,OVL-0114,6.56610514,53.23579659,OVL,233713.463,583889.592,Schakelkast,POINT (233713.462935636 583889.592496904)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-26a,OVL-0115,6.53864439,53.23545626,OVL,231880.662,583822.054,Schakelkast,POINT (231880.661646616 583822.054124127)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-269,OVL-0116,6.55431035,53.23875739,OVL,232920.649,584206.243,Schakelkast,POINT (232920.649134697 584206.243406325)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-268,OVL-0117,6.55212732,53.20722559,OVL,232831.668,580695.031,Schakelkast,POINT (232831.668427807 580695.031198398)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-267,OVL-0118,6.56680778,53.23643072,OVL,233759.218,583960.927,Schakelkast,POINT (233759.217910893 583960.926817724)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-266,OVL-0119,6.64408891,53.21116024,OVL,238967.822,581236.162,Schakelkast,POINT (238967.821667818 581236.16197253)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-265,OVL-0120-,6.60592139,53.23841464,OVL,236366.834,584225.182,Schakelkast,POINT (236366.834287997 584225.181963149)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-264,OVL-0122,6.60554854,53.24678578,OVL,236326.181,585156.298,Schakelkast,POINT (236326.181406732 585156.297850696)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-263,OVL-0125,6.57399206,53.20447577,OVL,234297.464,580412.882,Schakelkast,POINT (234297.463845393 580412.881803924)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-262,OVL-0126,6.58110332,53.20867795,OVL,234764.836,580888.348,Schakelkast,POINT (234764.835601598 580888.34758102)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_-261,OVL-0127,6.58909155,53.21057054,OVL,235294.984,581107.828,Schakelkast,POINT (235294.984107665 581107.828083982)
