FYSIEK_VOORKOMEN_CODE;FYSIEK_VOORKOMEN_OMSC;FYSIEK_VOORKOMEN_PLUS_CODE;FYSIEK_VOORKOMEN_PLUS_OMSC;ID;GUID;CODE;IDENTIFICATIE;TIJDSTIPREGISTRATIE;PLAATSINGSDATUM;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;GEBIED_OMSC;BUURT_CODE;BUURT_OMSC;IMGEO_STADSDEEL_CODE;IMGEO_STADSDEEL_OMSC;IMGEO_WIJK_CODE;IMGEO_WIJK_OMSC;BEHEERDER_OMSC;EIGENAAR_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;BEHEERGEBIEDEN_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;GROEN_OPPERVLAKTE_KLASSE_CODE;GROEN_OPPERVLAKTE_KLASSE_OMSC;X;Y
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225092;{09EDE8D7-CCDC-3FE1-E053-293C0B0AF01F};965565;G0518.14280CBD-A0F2-0772-E053-530A0B0AF16A;20150410181726;20060401000000;2006;15;122.1;;102;Hoge Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Baltimorehof;;;A;< 2000 m2;79172.003;449914.081
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225093;{09EDE8D7-CCDD-3FE1-E053-293C0B0AF01F};965566;G0518.14280CBD-A0F3-0772-E053-530A0B0AF16A;20150410181726;20060401000000;2006;15;588.9;;102;Hoge Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Baltimorehof;;;A;< 2000 m2;79216.425;449919.54
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225094;{09EDE8D7-CCDE-3FE1-E053-293C0B0AF01F};965567;G0518.14280CBD-ACAA-0772-E053-530A0B0AF16A;20150410181726;20060401000000;2006;15;451.1;;102;Hoge Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Baltimorehof;;;A;< 2000 m2;79259.392;449937.508
HOU;houtwal;HTWL; ;225095;{09EDE8D7-CCE9-3FE1-E053-293C0B0AF01F};1028464;G0518.08D6E6F2-FAE9-653A-E050-2A0A313C2FF8;20190630080000;20031001000000;2003;18;165.0;;100;Duindorp;4;Scheveningen;8;Duindorp;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Tholensestraat;;;A;< 2000 m2;77753.807;456250.082
LFB;loofbos;LFB_GHHBT;griend en hakhout;225096;{09EDE8D7-D040-3FE1-E053-293C0B0AF01F};999706;G0518.14280CBD-7F0A-0772-E053-530A0B0AF16A;20200701130759;19990801000000;1999;20;48.3;;99;De Uithof;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;De Uithof;GGG01;Grote groengebieden;A;< 2000 m2;76874.288;450139.45
GAO;grasland overig;GRSO; ;225097;{09EDE8D7-D53A-3FE1-E053-293C0B0AF01F};922925;G0518.14280CBD-A8CD-0772-E053-530A0B0AF16A;20190628141500;19990501000000;1999;22;102.1;;102;Hoge Veld;2;Escamp;40;Wateringse Veld;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Noordweg;;;A;< 2000 m2;79635.037;450541.58
DUI;duin;DUI_GDVBT;gesloten duinvegetatie;225098;{09EDE8D7-D886-3FE1-E053-293C0B0AF01F};1016076;G0518.FCB8EA56-4B05-B4FA-E040-2A0A313C2F1B;20190630080000;20010301000000;2001;18;346.2;Westduinpark - Wapendal;91;Kijkduin;1;Loosduinen;15;Kijkduin en Ockenburgh;DSB/DPZ;Gemeente Den Haag; 36;Duinstruweel;Westduinpark;GGG01;Grote groengebieden;A;< 2000 m2;76043.074;454377.832
GAO;grasland overig;GRSO; ;225099;{09EDE8D7-EB63-3FE1-E053-293C0B0AF01F};923532;G0518.14280CBD-AF43-0772-E053-530A0B0AF16A;20190628141500;20030601000000;2003;18;31.5;;20;Moerwijk-oost;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Erasmusweg;;;A;< 2000 m2;80455.533;451936.164
GRV;groenvoorziening;GRV_HSTBT;heesters;225100;{09EDE8D7-EB75-3FE1-E053-293C0B0AF01F};923487;G0518.14280CBD-8CC0-0772-E053-530A0B0AF16A;20160203094551;19990601000000;1999;22;80.0;;30;Rustenburg;2;Escamp;31;Rustenburg en Oostbroek;DSB/DPZ;Gemeente Den Haag;B45;Fijne heesters bodembedekkend;Bilthovenselaan;;;A;< 2000 m2;79079.426;453412.952
GRV;groenvoorziening;GRV_PLNBT;planten;225119;{09EDE8D8-DCFB-3FE1-E053-293C0B0AF01F};74503;G0518.0512F759-6AF5-C180-E050-2A0A313C70A8;20200227125310;20040701000000;2004;17;39.1;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Tortellaan;;;A;< 2000 m2;76441.096;454699.072
GRV;groenvoorziening;GRV_HSTBT;heesters;225120;{09EDE8D8-DCFC-3FE1-E053-293C0B0AF01F};74504;G0518.0512F759-6AF3-C180-E050-2A0A313C70A8;20170522152519;20020201000000;2002;19;57.2;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Tortellaan;;;A;< 2000 m2;76440.525;454705.084
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225121;{09EDE8D8-DCFD-3FE1-E053-293C0B0AF01F};74505;G0518.0512F759-7044-C180-E050-2A0A313C70A8;20170522152519;20020701000000;2002;19;95.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tortellaan;;;A;< 2000 m2;76465.804;454745.301
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225122;{09EDE8D8-DCFE-3FE1-E053-293C0B0AF01F};74512;G0518.0512F759-7149-C180-E050-2A0A313C70A8;20170522152519;20050701000000;2005;16;186.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tortellaan;;;A;< 2000 m2;76476.307;454756.085
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225123;{09EDE8D8-DCFF-3FE1-E053-293C0B0AF01F};74521;G0518.0512F759-714A-C180-E050-2A0A313C70A8;20170523154226;20060701000000;2006;15;113.0;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tortellaan;;;A;< 2000 m2;76489.541;454782.294
GRV;groenvoorziening;GRV_HSTBT;heesters;225124;{09EDE8D8-DD00-3FE1-E053-293C0B0AF01F};74528;G0518.0512F759-67A3-C180-E050-2A0A313C70A8;20170522152519;19990701000000;1999;22;17.4;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Tortellaan;;;A;< 2000 m2;76473.534;454754.123
GRV;groenvoorziening;GRV_HSTBT;heesters;225125;{09EDE8D8-DD01-3FE1-E053-293C0B0AF01F};74529;G0518.0512F759-73D9-C180-E050-2A0A313C70A8;20170522152519;19980701000000;1998;23;12.5;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Tortellaan;;;A;< 2000 m2;76471.609;454746.775
HOU;houtwal;HTWL; ;225126;{09EDE8D8-F623-3FE1-E053-293C0B0AF01F};813310;G0518.08D6E6F2-C2E6-653A-E050-2A0A313C2FF8;20190630080000;19970701000000;1997;24;63.6;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79861.8650057482;457801.630628712
GRV;groenvoorziening;GRV_STRBT;struikrozen;225127;{09EDE8D8-F2E8-3FE1-E053-293C0B0AF01F};97261;G0518.08D6E6F3-31C6-653A-E050-2A0A313C2FF8;20141118071141;20060701000000;2006;13;12.8;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79879.089;457956.172
GRV;groenvoorziening;GRV_STRBT;struikrozen;225128;{09EDE8D8-F2E9-3FE1-E053-293C0B0AF01F};97262;G0518.08D6E6F3-31C7-653A-E050-2A0A313C2FF8;20141118071141;20050701000000;2005;14;13.6;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79884.375;457956.838
GRV;groenvoorziening;GRV_STRBT;struikrozen;225129;{09EDE8D8-F2EA-3FE1-E053-293C0B0AF01F};97263;G0518.08D6E6F3-31C4-653A-E050-2A0A313C2FF8;20141118071141;20040701000000;2004;15;12.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79868.364;457956.286
GRV;groenvoorziening;GRV_HSTBT;heesters;225175;{09EDE8D8-F06B-3FE1-E053-293C0B0AF01F};92374;G0518.08D6E6F3-25DF-653A-E050-2A0A313C2FF8;20221109114456;20030701000000;2003;18;238.4;;41;Zorgvliet;4;Scheveningen;10;Zorgvliet;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Groot Hertoginnelaan;;;A;< 2000 m2;79609.354;455814.73
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225176;{09EDE8D8-F06E-3FE1-E053-293C0B0AF01F};92389;G0518.08D6E6F2-C8B0-653A-E050-2A0A313C2FF8;20160209155958;19980701000000;1998;23;411.7;Gazon en plantsoen;41;Zorgvliet;4;Scheveningen;10;Zorgvliet;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Groot Hertoginnelaan;;;A;< 2000 m2;79707.751;455792.322
GAO;grasland overig;GRSO; ;225177;{09EDE8D8-F077-3FE1-E053-293C0B0AF01F};583471;G0518.FCB8EA55-EA32-B4FA-E040-2A0A313C2F1B;20190628141500;19991101000000;1999;22;201.4;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Lozerlaan;;;A;< 2000 m2;75734.578;451720.072
HOU;houtwal;HTWL; ;225178;{09EDE8D8-F078-3FE1-E053-293C0B0AF01F};583472;G0518.FCB8EA55-E5BE-B4FA-E040-2A0A313C2F1B;20131001060000;20051101000000;2005;16;743.2;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Lozerlaan;;;A;< 2000 m2;75689.384;451872.585
HOU;houtwal;HTWL; ;225179;{09EDE8D8-76C3-3FE1-E053-293C0B0AF01F};961052;;;20000101000000;2000;21;346.0;Haagse Beekzone;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;35S;Struweel oppervlak;Goudsbloemlaan;;;A;< 2000 m2;77599.452;454912.102
GRV;groenvoorziening;GRV_HSTBT;heesters;225180;{09EDE8D8-DCF3-3FE1-E053-293C0B0AF01F};75831;;;20060701000000;2006;15;18.8;;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Papaverhof;;;A;< 2000 m2;77817.1615151319;454764.429179115
GRV;groenvoorziening;GRV_HSTBT;heesters;225181;{09EDE8D8-DCF5-3FE1-E053-293C0B0AF01F};74484;G0518.0512F759-68A6-C180-E050-2A0A313C70A8;20170522113747;20030701000000;2003;18;14.5;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Tortellaan;;;A;< 2000 m2;76398.932;454610.936
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;225182;{09EDE8D8-DCF6-3FE1-E053-293C0B0AF01F};74485;G0518.0512F759-714D-C180-E050-2A0A313C70A8;20170522152519;20020701000000;2002;19;263.6;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Tortellaan;;;A;< 2000 m2;76410.294;454626.707
GRV;groenvoorziening;GRV_HSTBT;heesters;225183;{09EDE8D8-DA50-3FE1-E053-293C0B0AF01F};74471;G0518.0512F759-787C-C180-E050-2A0A313C70A8;20170522113747;20060701000000;2006;15;18.7;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Tortellaan;;;A;< 2000 m2;76372.557;454591.48
GRV;groenvoorziening;GRV_STRBT;struikrozen;225184;{09EDE8D8-F2FF-3FE1-E053-293C0B0AF01F};97285;G0518.08D6E6F3-2DD5-653A-E050-2A0A313C2FF8;20141118071150;20020701000000;2002;17;12.4;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79866.637;457939.591
GRV;groenvoorziening;GRV_STRBT;struikrozen;225185;{09EDE8D8-F300-3FE1-E053-293C0B0AF01F};97286;G0518.08D6E6F3-2DD4-653A-E050-2A0A313C2FF8;20141118071150;20010701000000;2001;18;12.3;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79860.406;457940.619
GRV;groenvoorziening;GRV_STRBT;struikrozen;225130;{09EDE8D8-F2EB-3FE1-E053-293C0B0AF01F};97264;G0518.08D6E6F3-31C5-653A-E050-2A0A313C2FF8;20141118071141;20030701000000;2003;16;12.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79873.742;457956.014
GRV;groenvoorziening;GRV_STRBT;struikrozen;225131;{09EDE8D8-F2EC-3FE1-E053-293C0B0AF01F};97265;G0518.08D6E6F3-31C2-653A-E050-2A0A313C2FF8;20141118071141;20020701000000;2002;17;11.9;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79858.683;457958.182
LFB;loofbos;LFB_GHHBT;griend en hakhout;225132;{09EDE8D8-F404-3FE1-E053-293C0B0AF01F};95298;G0518.08D6E6F2-C0A0-653A-E050-2A0A313C2FF8;20190630080000;20030101000000;2003;16;1038.7;Scheveningse Bosjes;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Scheveningse Bos;GGG01;Grote groengebieden;A;< 2000 m2;80166.483;456480.102
GRV;groenvoorziening;GRV_PLNBT;planten;225133;{09EDE8D8-F405-3FE1-E053-293C0B0AF01F};88807;G0518.08D6E6F3-2C5E-653A-E050-2A0A313C2FF8;20220127134620;20000701000000;2000;21;41.2;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Kapelplein;;;A;< 2000 m2;79634.441;458258.16
GRV;groenvoorziening;GRV_PLNBT;planten;225134;{09EDE8D8-F406-3FE1-E053-293C0B0AF01F};88810;G0518.08D6E6F3-2C64-653A-E050-2A0A313C2FF8;20141118070457;20070701000000;2007;14;9.2;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Kapelplein;;;A;< 2000 m2;79640.189;458258.552
GRV;groenvoorziening;GRV_PLNBT;planten;225135;{09EDE8D8-F408-3FE1-E053-293C0B0AF01F};88812;G0518.08D6E6F2-C9B7-653A-E050-2A0A313C2FF8;20141118070205;20050701000000;2005;16;23.0;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Kapelplein;;;A;< 2000 m2;79651.923;458256.32
GRV;groenvoorziening;GRV_STRBT;struikrozen;225136;{09EDE8D8-F2F4-3FE1-E053-293C0B0AF01F};97274;G0518.08D6E6F2-C8E4-653A-E050-2A0A313C2FF8;20141118071142;20030701000000;2003;16;13.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79885.261;457948.343
GRV;groenvoorziening;GRV_STRBT;struikrozen;225137;{09EDE8D8-F2F5-3FE1-E053-293C0B0AF01F};97275;G0518.08D6E6F2-C8E3-653A-E050-2A0A313C2FF8;20141118071142;20020701000000;2002;17;12.6;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79890.834;457949.88
GRV;groenvoorziening;GRV_STRBT;struikrozen;225138;{09EDE8D8-F2F6-3FE1-E053-293C0B0AF01F};97276;G0518.08D6E6F3-3315-653A-E050-2A0A313C2FF8;20141118071142;20010701000000;2001;18;13.0;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79896.894;457951.435
GRV;groenvoorziening;GRV_STRBT;struikrozen;225139;{09EDE8D8-F2F7-3FE1-E053-293C0B0AF01F};97277;G0518.08D6E6F3-3314-653A-E050-2A0A313C2FF8;20141118071142;20000701000000;2000;19;12.8;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79902.129;457953.536
GRV;groenvoorziening;GRV_STRBT;struikrozen;225140;{09EDE8D8-F2F8-3FE1-E053-293C0B0AF01F};97278;G0518.08D6E6F3-3313-653A-E050-2A0A313C2FF8;20141118071142;19990701000000;1999;20;14.4;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79907.789;457956.452
GRV;groenvoorziening;GRV_STRBT;struikrozen;225141;{09EDE8D8-F2F9-3FE1-E053-293C0B0AF01F};97279;G0518.08D6E6F2-C5D9-653A-E050-2A0A313C2FF8;20141118071150;19980701000000;1998;21;13.0;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79905.256;457945.809
GRV;groenvoorziening;GRV_STRBT;struikrozen;225142;{09EDE8D8-F2FA-3FE1-E053-293C0B0AF01F};97280;G0518.08D6E6F3-2DDA-653A-E050-2A0A313C2FF8;20141118071150;20070701000000;2007;12;13.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79899.459;457943.417
GRV;groenvoorziening;GRV_STRBT;struikrozen;225143;{09EDE8D8-F2FB-3FE1-E053-293C0B0AF01F};97281;G0518.08D6E6F3-2DD9-653A-E050-2A0A313C2FF8;20141118071150;20060701000000;2006;13;12.8;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79892.627;457941.736
GRV;groenvoorziening;GRV_STRBT;struikrozen;225144;{09EDE8D8-F2FC-3FE1-E053-293C0B0AF01F};97282;G0518.08D6E6F3-2DD8-653A-E050-2A0A313C2FF8;20141118071150;20050701000000;2005;14;11.7;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79886.356;457940.622
GRV;groenvoorziening;GRV_STRBT;struikrozen;225145;{09EDE8D8-F2FD-3FE1-E053-293C0B0AF01F};97283;G0518.08D6E6F3-2DD7-653A-E050-2A0A313C2FF8;20141118071150;20040701000000;2004;15;12.3;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79880.111;457939.832
LFB;loofbos;LFB_GHHBT;griend en hakhout;225146;{09EDE8D8-ED49-3FE1-E053-293C0B0AF01F};77990;G0518.0512F759-6594-C180-E050-2A0A313C70A8;20210421170157;20000101000000;2000;19;1676.5;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;A;< 2000 m2;77922.905;456187.27
GRV;groenvoorziening;GRV_PLNBT;planten;225147;{09EDE8D8-F40A-3FE1-E053-293C0B0AF01F};88815;G0518.08D6E6F3-3034-653A-E050-2A0A313C2FF8;20220127134620;20020701000000;2002;19;52.6;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Kapelplein;;;A;< 2000 m2;79623.13;458244.412
GRV;groenvoorziening;GRV_PLNBT;planten;225148;{09EDE8D8-F40C-3FE1-E053-293C0B0AF01F};88818;G0518.08D6E6F2-C9B8-653A-E050-2A0A313C2FF8;20141118070230;19990701000000;1999;22;32.8;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Kapelplein;;;A;< 2000 m2;79652.82;458244.625
GRV;groenvoorziening;GRV_HSTBT;heesters;225149;{09EDE8D8-F40D-3FE1-E053-293C0B0AF01F};88821;G0518.08D6E6F3-288D-653A-E050-2A0A313C2FF8;20170823120720;20060701000000;2006;15;120.0;;72;Rijslag;4;Scheveningen;7;Scheveningen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Berkenbosch Blokstraat;;;A;< 2000 m2;79511.862;458406.827
LFB;loofbos;LFB_GHHBT;griend en hakhout;225150;{09EDE8D8-ED47-3FE1-E053-293C0B0AF01F};77985;G0518.0512F759-55C7-C180-E050-2A0A313C70A8;20210118104928;20000101000000;2000;19;648.1;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;A;< 2000 m2;77890.561;456039.355
LFB;loofbos;LFB_GHHBT;griend en hakhout;225151;{09EDE8D8-ED48-3FE1-E053-293C0B0AF01F};77988;G0518.0512F759-5925-C180-E050-2A0A313C70A8;20210118105323;20000101000000;2000;19;500.1;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Bosjes van Poot;GGG01;Grote groengebieden;A;< 2000 m2;77907.329;456093.272
HOU;houtwal;HTWL; ;225152;{09EDE8D8-D602-3FE1-E053-293C0B0AF01F};78803;G0518.0512F759-6BE7-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;21;1898.1;Haagse Beekzone;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;35S;Struweel oppervlak;Rode Kruisplantsoen;;;A;< 2000 m2;77629.888;455000.321
GAO;grasland overig;GRSO; ;225153;{09EDE8D8-D603-3FE1-E053-293C0B0AF01F};78833;;;20000101000000;2000;22;902.5;Haagse Beekzone;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;24;Kruidenrijk grasland, schraal (2x);Rode Kruisplantsoen;;;A;< 2000 m2;77574.2268280535;454981.007750279
GAO;grasland overig;GRSO; ;225154;{09EDE8D8-D604-3FE1-E053-293C0B0AF01F};78837;;;20000101000000;2000;22;947.0;Haagse Beekzone;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;25;Kruidenrijk grasland, licht verruigd (3x);Rode Kruisplantsoen;;;A;< 2000 m2;77537.8886169391;455036.448761629
HOU;houtwal;HTWL; ;225155;{09EDE8D8-D606-3FE1-E053-293C0B0AF01F};78868;G0518.0512F759-6764-C180-E050-2A0A313C70A8;20190630080000;20000101000000;2000;21;1754.6;Haagse Beekzone;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;35S;Struweel oppervlak;Rode Kruisplantsoen;;;A;< 2000 m2;77543.203;455023.036
HOU;houtwal;HTWL; ;225156;{09EDE8D8-D60A-3FE1-E053-293C0B0AF01F};78931;;;20000601000000;2000;22;873.8;Gazon, Plantsoen en Doorgroei;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Rode Kruisplantsoen;;;A;< 2000 m2;77466.504;454964.042
HOU;houtwal;HTWL; ;225157;{09EDE8D8-D60D-3FE1-E053-293C0B0AF01F};78938;;;20000101000000;2000;22;979.9;Gazon, Plantsoen en Doorgroei;51;Bloemenbuurt-oost;3;Segbroek;12;Bomen- en Bloemenbuurt;DSB/DPZ;Gemeente Den Haag;35S;Struweel oppervlak;Rode Kruisplantsoen;;;A;< 2000 m2;77563.077;454950.491
GRV;groenvoorziening;GRV_STRBT;struikrozen;225158;{09EDE8D8-F2ED-3FE1-E053-293C0B0AF01F};97266;G0518.08D6E6F3-31C3-653A-E050-2A0A313C2FF8;20141118071141;20010701000000;2001;18;11.7;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79863.393;457957.16
GRV;groenvoorziening;GRV_STRBT;struikrozen;225159;{09EDE8D8-F2EE-3FE1-E053-293C0B0AF01F};97267;G0518.08D6E6F3-31C1-653A-E050-2A0A313C2FF8;20141118071141;20000701000000;2000;19;12.5;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79853.389;457959.481
