FID,BOOMSOORT,BUURT,EIGENAAR,EPR_INSPECTIEDATUM,EPR_REG_OPMERKINGEN,EPR_UITVOERINGSDATUM,EPR_UITV_OPMERKINGEN,EPR_URGENTIE,EPR_HOOGTE_NEST,EPR_NEST_GROOT,EPR_NEST_KLEIN,EPR_NEST_MIDDEL,FUNCTIE,ID,KROONDIAMETER,NEDERLANDSE_NAAM,PLANTJAAR,PLANTWIJZE,STAMDIAMETER,STANDPLAATS,STRAAT,WIJK,LONGITUDE,BOOMHOOGTE,BOOMKLASSE,LATITUDE
Bomen_eikenprocessierups_2017.471990,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,1,Agrarische bestemming,137,6,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43774409256485,9-12 m,Geen vrije uitgroei,52.1643824583209

Bomen_eikenprocessierups_2017.471991,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-06-29,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Agrarische bestemming,138,6,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43777180366432,9-12 m,Geen vrije uitgroei,52.1643303168764

Bomen_eikenprocessierups_2017.471992,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,2,,Agrarische bestemming,139,6,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43780097820577,9-12 m,Geen vrije uitgroei,52.1642799724147

Bomen_eikenprocessierups_2017.471993,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,140,6,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43782576610257,9-12 m,Geen vrije uitgroei,52.1642278322589

Bomen_eikenprocessierups_2017.471994,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2019-08-01,,,,,,5,Agrarische bestemming,818,15,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.4589590138069,18-24 m,Geen vrije uitgroei,52.1591108319393

Bomen_eikenprocessierups_2017.471995,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-13,,Normaal (binnen 14 dagen),> 8 meter,3,,1,Agrarische bestemming,798,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.4595225423808,15-18 m,Geen vrije uitgroei,52.1581046203541

Bomen_eikenprocessierups_2017.471996,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-13,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,803,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45938371121273,15-18 m,Geen vrije uitgroei,52.1582995576024

Bomen_eikenprocessierups_2017.471997,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-08,,Normaal (binnen 14 dagen),> 8 meter,,3,,Agrarische bestemming,702,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45480046192916,18-24 m,Geen vrije uitgroei,52.1629165397163

Bomen_eikenprocessierups_2017.471998,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-02,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,452,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45172239887787,18-24 m,Geen vrije uitgroei,52.1628527039918

Bomen_eikenprocessierups_2017.471999,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,453,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45180806810738,18-24 m,Geen vrije uitgroei,52.1628671415535

Bomen_eikenprocessierups_2017.472000,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,454,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45189157214903,18-24 m,Geen vrije uitgroei,52.1628749942722

Bomen_eikenprocessierups_2017.472001,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,4,Agrarische bestemming,455,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45199861744259,18-24 m,Geen vrije uitgroei,52.1628762528229

Bomen_eikenprocessierups_2017.472002,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Agrarische bestemming,47,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42955826565233,18-24 m,Geen vrije uitgroei,52.1647370685227

Bomen_eikenprocessierups_2017.472003,Quercus robur,De Wieken,Gemeente Amersfoort,2018-01-01,,2019-07-10,,,,,,3,Agrarische bestemming,416,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Valleipoort,5.43002969455463,15-18 m,Geen vrije uitgroei,52.1651300547213

Bomen_eikenprocessierups_2017.472004,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,418,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44219115695314,18-24 m,Geen vrije uitgroei,52.1627784896954

Bomen_eikenprocessierups_2017.472005,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,421,12,zomereik,1950,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44902602182042,12-15 m,Geen vrije uitgroei,52.1621115827054

Bomen_eikenprocessierups_2017.472006,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,554,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45575841932659,15-18 m,Geen vrije uitgroei,52.163155896902

Bomen_eikenprocessierups_2017.472007,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),> 8 meter,,,2,Agrarische bestemming,482,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45310982580949,15-18 m,Geen vrije uitgroei,52.1629414723733

Bomen_eikenprocessierups_2017.472008,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-01,,Normaal (binnen 14 dagen),0 - 8 meter,,3,,Agrarische bestemming,871,12,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45912577248845,15-18 m,Geen vrije uitgroei,52.1616543785554

Bomen_eikenprocessierups_2017.472009,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,872,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45913854158506,15-18 m,Geen vrije uitgroei,52.1616069732573

Bomen_eikenprocessierups_2017.472010,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,2,3,Agrarische bestemming,220,15,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44678848201867,18-24 m,Geen vrije uitgroei,52.1623973532739

Bomen_eikenprocessierups_2017.472011,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,4,,2,Agrarische bestemming,221,9,zomereik,1980*,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44688490451474,15-18 m,Geen vrije uitgroei,52.162370341343

Bomen_eikenprocessierups_2017.472012,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,6,Agrarische bestemming,222,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.446919965921,15-18 m,Geen vrije uitgroei,52.1623595383571

Bomen_eikenprocessierups_2017.472013,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,552,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45559138039668,15-18 m,Geen vrije uitgroei,52.1631243938585

Bomen_eikenprocessierups_2017.472014,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-01-01,,,,,,,,,Agrarische bestemming,48,15,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,De Belschuur,Stoutenburg Noord,5.42966500713825,18-24 m,Geen vrije uitgroei,52.1647873627291

Bomen_eikenprocessierups_2017.472015,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,50,15,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42987995498227,18-24 m,Geen vrije uitgroei,52.164890646681

Bomen_eikenprocessierups_2017.472016,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,53,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.43010221413952,18-24 m,Geen vrije uitgroei,52.1649966240308

Bomen_eikenprocessierups_2017.472017,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,460,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45247389662981,18-24 m,Geen vrije uitgroei,52.1628799434347

Bomen_eikenprocessierups_2017.472018,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-07-03,,1900-01-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,,Agrarische bestemming,413,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42374256507916,12-15 m,Geen vrije uitgroei,52.162306755514

Bomen_eikenprocessierups_2017.472019,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-26,,2019-07-08,,Normaal (binnen 14 dagen),0 - 8 meter,,,1,Agrarische bestemming,414,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Stoutenburg Noord,5.42579188579757,12-15 m,Geen vrije uitgroei,52.1629301719001

Bomen_eikenprocessierups_2017.472020,Quercus robur,De Wieken,Gemeente Amersfoort,2019-06-26,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,8,Agrarische bestemming,415,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Valleipoort,5.43014643258477,15-18 m,Geen vrije uitgroei,52.1651872858257

Bomen_eikenprocessierups_2017.472021,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-07,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,585,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45892005807689,15-18 m,Geen vrije uitgroei,52.1630796366135

Bomen_eikenprocessierups_2017.472022,Quercus robur,De Wieken,Gemeente Amersfoort,2019-06-26,,2019-07-10,,,,,,,Agrarische bestemming,100,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Valleipoort,5.42911829733476,12-15 m,Geen vrije uitgroei,52.1646967782159

Bomen_eikenprocessierups_2017.472023,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),> 8 meter,,,5,Agrarische bestemming,543,18,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45492691769661,18-24 m,Geen vrije uitgroei,52.1630025995086

Bomen_eikenprocessierups_2017.472024,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-06,,Normaal (binnen 14 dagen),> 8 meter,,2,3,Agrarische bestemming,724,15,zomereik,1950,Bomenrij,51-100 cm,Bosplantsoen,Koedijkerweg,Stoutenburg Noord,5.4610102488517,18-24 m,Geen vrije uitgroei,52.1632982378481

Bomen_eikenprocessierups_2017.472025,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2020-07-07,,,,,,3,Agrarische bestemming,727,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.46061404616845,18-24 m,Geen vrije uitgroei,52.1632142215958

Bomen_eikenprocessierups_2017.472026,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-01,,Normaal (binnen 14 dagen),> 8 meter,,,2,Agrarische bestemming,847,9,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45924370896326,18-24 m,Geen vrije uitgroei,52.1604377772278

Bomen_eikenprocessierups_2017.472027,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-05,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,848,12,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45934870761582,15-18 m,Geen vrije uitgroei,52.1604995906925

Bomen_eikenprocessierups_2017.472028,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,851,12,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45926744176563,15-18 m,Geen vrije uitgroei,52.1605523021456

Bomen_eikenprocessierups_2017.472029,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2019-08-01,,Normaal (binnen 14 dagen),> 8 meter,,,2,Agrarische bestemming,859,12,zomereik,1930,Bomenrij,51-100 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45922724625529,18-24 m,Geen vrije uitgroei,52.1608525083225

Bomen_eikenprocessierups_2017.472030,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-07-03,,2020-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,860,12,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45924011548892,15-18 m,Geen vrije uitgroei,52.1608669844865

Bomen_eikenprocessierups_2017.472144,Quercus robur,Rubensstraat,Gemeente Amersfoort,2020-06-09,,2020-06-10,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Pareltjes,3254,21,zomereik,1960,Solitair,51-100 cm,Ruw gras,Bisschopsweg,Vermeerkwartier,5.3934760402423,15-18 m,Geen vrije uitgroei,52.1497715960019

Bomen_eikenprocessierups_2017.472145,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-07,,Normaal (binnen 14 dagen),0 - 8 meter,,,6,Agrarische bestemming,575,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45796186750837,15-18 m,Geen vrije uitgroei,52.1632355849724

Bomen_eikenprocessierups_2017.472146,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-07,,Normaal (binnen 14 dagen),0 - 8 meter,,,6,Agrarische bestemming,576,9,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45806619808356,12-15 m,Geen vrije uitgroei,52.1632186343334

Bomen_eikenprocessierups_2017.472147,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-06-29,,2018-08-03,,Normaal (binnen 14 dagen),0 - 8 meter,,1,,Agrarische bestemming,178,6,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43839351253451,12-15 m,Geen vrije uitgroei,52.163526535791

Bomen_eikenprocessierups_2017.472148,Quercus robur,De Wieken,Gemeente Amersfoort,2020-06-22,,2020-06-26,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,180,9,zomereik,1990,Bomenrij,31-50 cm,Ruw gras,Hogeweg,Valleipoort,5.43109939164565,9-12 m,Geen vrije uitgroei,52.1658371261579

Bomen_eikenprocessierups_2017.472149,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,1,2,Agrarische bestemming,181,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44230801385537,18-24 m,Geen vrije uitgroei,52.1627698096339

Bomen_eikenprocessierups_2017.472150,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,141,9,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43788119078875,9-12 m,Geen vrije uitgroei,52.1641262457358

Bomen_eikenprocessierups_2017.472151,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,142,6,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43791182160225,9-12 m,Geen vrije uitgroei,52.1640714067247

Bomen_eikenprocessierups_2017.472152,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Agrarische bestemming,143,6,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43797745347397,9-12 m,Geen vrije uitgroei,52.1639491437298

Bomen_eikenprocessierups_2017.472153,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-08,,Normaal (binnen 14 dagen),> 8 meter,,,2,Agrarische bestemming,532,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.4538832563601,18-24 m,Geen vrije uitgroei,52.1629390121163

Bomen_eikenprocessierups_2017.472154,Quercus robur,De Wieken,Gemeente Amersfoort,2019-06-26,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,87,12,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Hogeweg,Valleipoort,5.43268355574536,15-18 m,Geen vrije uitgroei,52.1664168518

Bomen_eikenprocessierups_2017.472155,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,425,12,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44935364231697,15-18 m,Geen vrije uitgroei,52.1621693413349

Bomen_eikenprocessierups_2017.472156,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,426,3,zomereik,1995,Bomenrij,11-20 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44945214309551,9-12 m,Geen vrije uitgroei,52.1621850883318

Bomen_eikenprocessierups_2017.472157,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,427,12,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44953994948835,18-24 m,Geen vrije uitgroei,52.1622034742836

Bomen_eikenprocessierups_2017.472158,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,429,12,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44971984067352,18-24 m,Geen vrije uitgroei,52.1622415604972

Bomen_eikenprocessierups_2017.472159,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),> 8 meter,,,3,Agrarische bestemming,430,12,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44981833880157,18-24 m,Geen vrije uitgroei,52.1622625741321

Bomen_eikenprocessierups_2017.472160,Niet aanwezig,Stoutenburgerlaan,Gemeente Amersfoort,2019-06-24,,2019-07-11,,Normaal (binnen 14 dagen),0 - 8 meter,,,5,Agrarische bestemming,431,12,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45019319362899,15-18 m,Geen vrije uitgroei,52.1624111505385

Bomen_eikenprocessierups_2017.472161,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-06-29,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,4,Agrarische bestemming,279,9,zomereik,1980*,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44516657999304,12-15 m,Geen vrije uitgroei,52.1626695871328

Bomen_eikenprocessierups_2017.472162,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-01-01,,2020-07-01,,,,,,4,Agrarische bestemming,280,9,zomereik,1980*,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44466094004199,12-15 m,Geen vrije uitgroei,52.1626994920111

Bomen_eikenprocessierups_2017.472163,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Agrarische bestemming,541,18,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45473189757829,18-24 m,Geen vrije uitgroei,52.1629773774535

Bomen_eikenprocessierups_2017.472164,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,1900-01-01,,,,,,,Agrarische bestemming,542,6,zomereik,1950,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.45480880710879,12-15 m,Geen vrije uitgroei,52.162987466938

Bomen_eikenprocessierups_2017.472165,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,121,9,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43721169668544,9-12 m,Geen vrije uitgroei,52.1653488789513

Bomen_eikenprocessierups_2017.472166,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,122,9,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.4372408746098,12-15 m,Geen vrije uitgroei,52.1653003321859

Bomen_eikenprocessierups_2017.472167,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,1,1,Agrarische bestemming,123,9,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43726858876385,12-15 m,Geen vrije uitgroei,52.1652499884795

Bomen_eikenprocessierups_2017.472168,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,125,9,zomereik,1983,Bomenrij,31-50 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43732693721272,9-12 m,Geen vrije uitgroei,52.1651466034663

Bomen_eikenprocessierups_2017.472169,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,3,Agrarische bestemming,126,9,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43735318965733,9-12 m,Geen vrije uitgroei,52.1650962603523

Bomen_eikenprocessierups_2017.472170,Quercus robur,Bloeidaal,Gemeente Amersfoort,2018-06-29,,2020-06-29,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,127,9,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43744070708476,12-15 m,Geen vrije uitgroei,52.1649371382257

Bomen_eikenprocessierups_2017.472171,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2019-07-10,,Normaal (binnen 14 dagen),0 - 8 meter,,,2,Agrarische bestemming,128,9,zomereik,1983,Bomenrij,21-30 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.43746404216956,9-12 m,Geen vrije uitgroei,52.1648921890184

Bomen_eikenprocessierups_2017.472172,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-06-29,,2020-07-02,,Normaal (binnen 14 dagen),> 8 meter,,,4,Agrarische bestemming,522,15,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44930022144154,18-24 m,Geen vrije uitgroei,52.1622259815715

Bomen_eikenprocessierups_2017.472173,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2020-07-02,,,,,,3,Agrarische bestemming,523,15,zomereik,1931,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44920668360101,>24 m,Geen vrije uitgroei,52.1622115668065

Bomen_eikenprocessierups_2017.472174,Quercus robur,Bloeidaal,Gemeente Amersfoort,2019-06-24,,2020-07-01,,Normaal (binnen 14 dagen),0 - 8 meter,,,5,Agrarische bestemming,282,15,zomereik,1950,Bomenrij,51-100 cm,Ruw gras,Koedijkerweg,Stoutenburg Noord,5.44252037728598,18-24 m,Geen vrije uitgroei,52.1628270696333

Bomen_eikenprocessierups_2017.472175,Quercus robur,Stoutenburgerlaan,Gemeente Amersfoort,2018-01-01,,2020-07-10,,,,,,4,Agrarische bestemming,806,9,zomereik,1930,Bomenrij,31-50 cm,Ruw gras,Stoutenburgerlaan,Stoutenburg Noord,5.45927706188937,15-18 m,Geen vrije uitgroei,52.1585379226083

