OBJECTID,HELLING,LENGTE,STATIONSNAAM,DIENSTREGELPUNTSPOORNAAM,Z_BEGIN,Z_EIND,Shape__Length
1795,1,1.31607227,Leiden Centraal,4,5.5996,5.5989,1.31607226888428
1796,0,20.12447946,Zuidhorn,3,4.3154,4.3149,20.124454668169
1797,1.25,4.99999382,Buitenpost,2,2.9611,2.9549,4.99999382097358
1798,0,22.8730018,Amsterdam Centraal,8,5.7799,5.7799,22.8730018048671
1799,2,11.26998054,Apeldoorn,3,17.3666,17.3514,11.2699805354008
1800,3,76.37883773,Wezep,2,10.7229,10.528,76.3788377296397
1801,0,24.59228995,Zaandam,1,0.76,0.76,24.5922899427412
1802,1,9.14234922,Groningen Europapark,3,2.72552847,2.7235,9.14230685911675
1803,0,13.84211796,Martenshoek,1,2.4675,2.4668,13.8421070929437
1804,1,11.50330364,Haarlem,6,5.0942,5.09189933,11.5032795574659
1805,1,44.85996107,Weert,3,38.4869,38.4452,44.8599610682567
1806,2,1.52950564,Gorinchem,2,3.1544,3.1522,1.52950564081565
1807,1,15.00000675,Santpoort Noord,1,4.4914,4.4852,15.0000067454258
1808,1,9.99998428,Santpoort Noord,1,4.494,4.4865,9.99998427964775
1809,1,2.35376123,Santpoort Noord,1,4.50667688,4.5052,2.35377125944899
1810,2,6.7599842,Alkmaar,5,2.4646,2.4548,6.75998420061851
1811,1,30.00004182,Almere Oostvaarders,4,0.9934,0.987,30.0000418231419
1812,1,1.31596407,Heerlen,4,109.0035,109.003,1.31596407252234
1813,0,5.00009685,Amsterdam Muiderpoor,9,5.4401,5.4395,5.00009685085069
1814,1,15.00005953,Apeldoorn,4,17.3934,17.383,15.0000595263012
1815,5,76.70541956,Den Haag Mariahoeve,2,2.3503,1.9681,76.7054195616814
1816,1,0.55063778,Haarlem,6,5.0185,5.0181,0.550637784755097
1817,1,20.00009634,Bovenkarspel-Grooteb,2,-0.2049,-0.2166,20.0000963375563
1818,0,17.33316007,Hoogeveen,2,11.947,11.9465,17.3331600671081
1819,1,13.86610969,Deventer,3,10.5199,10.51634017,13.8661024406754
1820,1,219.71997059,Almere Oostvaarders,3,1.0696,1,219.71997058757
1821,1.25,28.00000944,Arnhem Centraal,10,27.9963,27.9683,28.0000094383278
1822,1,139.5259793,Voorschoten,3,1.9246,1.8769,139.525979300206
1823,3,10.0000223,Schiedam Centrum,3,4.6144,4.5918,10.0000223041552
1824,1,277.65287933,Alkmaar Noord,1,0.81794792,0.5939,277.652864404347
1825,3,28.0532664,Venlo,4,21.6401,21.5612,28.0532664031158
1826,5,66.33643691,Amsterdam Muiderpoor,2,5.6141,5.3383,66.3364369047387
1827,1,86.90726264,Rotterdam Alexander,2,-0.167,-0.2032,86.9072626420028
1828,2,2.94469958,Sittard,2,49.4021,49.39719399,2.94474617508779
1829,5,9.99993882,Duivendrecht,8,10.0256,9.9775,9.99993882003794
1830,0,80.00105197,Delft,1,-8.5216,-8.5216,80.001051970184
1831,1.25,5.00006272,Woerden,6,2.3302,2.326,5.00006272068412
1832,3,14.99998872,Delft,2,-8.4528,-8.4905,14.9999887217237
1833,1,14.79677036,Heerlen,4,108.8366,108.82852191,14.7967311991599
1834,1,170.39971421,Dordrecht,5,0.2959,0.1905,170.399714205901
1835,1,178.12286855,Den Haag Centraal,3,0.4897,0.4678,178.122868554985
1836,1,116.48706084,Den Haag Centraal,3,0.5083,0.4675,116.48706084118
1837,3,19.6223577,Den Dolder,1,8.8356,8.7863,19.6223576968804
1838,0,27.26727037,Schiphol Airport,1,-10.95,-10.95,27.2672845789726
1839,0,18.7273725,Gouda Goverwelle,2,-0.4301,-0.4301,18.7273724966294
1840,1,66.36457768,Kampen Zuid,1,7.3733,7.3732,66.3645776780314
1841,1,84.80941308,Kampen Zuid,1,7.3736,7.33966744,84.809383918174
1842,1,115.85643139,Kampen Zuid,1,7.53578517,7.4427,115.85641445436
1843,1,18.80703993,Kampen Zuid,1,7.4505,7.4415,18.8070399362508
1844,1,9.9999444,Kampen Zuid,1,7.452,7.4474,9.99994440283256
1845,3,9.99989309,Eindhoven Centraal,4,19.82,19.795,9.99989308970881
1846,0,14.99996205,Groningen,6a,2.492,2.492,14.9999620485525
1847,3,4.0500884,Winsum,2,2.53450519,2.5263,4.05009686514724
1848,2,15.00001667,Amsterdam Bijlmer Ar,8,5.7006,5.675,15.0000166709981
1849,1,1.22501489,Amsterdam Centraal,11,5.8007,5.8003,1.22501489458257
1850,0,13.17445291,Groningen,6a,2.492,2.492,13.1744529089565
1851,1,27.3650215,Amsterdam Centraal,4,5.7734,5.7638,27.3650215013823
1852,2,20.897105,Sneek Noord,2,1.5928,1.5587,20.8971050001806
1853,1,1.94266359,Rotterdam Centraal,6,3.5171,3.5162,1.94266358665239
1854,1,70.56535645,Groningen Europapark,3,2.7235,2.7073,70.5653564548157
1855,1,3.06031258,Maastricht,2,47.048,47.0467,3.06031257479186
1856,1.25,4.99999953,,,1.014,1.0076,4.99999953109355
1857,0,29.99996105,Voorburg,2,6.7884,6.7867,29.9999610464494
1858,1,98.74231277,Nijkerk,2,2.1349,2.0708,98.7423127701103
1859,1,12.14698806,Westervoort,1,18.2074,18.195,12.1469880592848
1860,1.25,4.99997197,Venlo,3,21.1823,21.1751,4.99997197169706
1861,0,275.97819378,Amersfoort Centraal,7,5.5903,5.5673,275.978193782141
1862,0,59.57420806,Maastricht Randwijck,1,49.3649,49.3644,59.5742450752225
1863,2,32.91055798,Gouda,11,0.0824,0.02636096,32.9105755422775
1864,1,1.70566942,Den Helder,1,0.9425,0.9414766,1.70566135274504
1865,1,180.78950181,Mantgum,2,1.5767,1.55642105,180.789472650741
1866,3,5.23265301,Zandvoort aan Zee,10,5.1034,5.0894,5.2326530147055
1867,2,39.60051098,Amsterdam Sloterdijk,3,-0.1298,-0.1806,39.6005109793487
1868,0,34.20566917,Gouda,10,0,0,34.2056691707368
1869,1,24.10032451,Tegelen,1,24.09922008,24.0929,24.1003026509567
1870,1,60.55279144,Feanwalden,1,2.0318,2.0144,60.5527914388832
1871,1,0.8234641,Almere Centrum,4,1.9757,1.97553531,0.823458086365056
1872,5,12.81194391,Den Haag Mariahoeve,1,2.1039,2.0436,12.8119439147656
1873,1,1.25349538,Den Helder,2,0.9546,0.9538,1.25349537473221
1874,6,0.59497263,Amsterdam Centraal,11,5.97695332,5.9738,0.5949825627697
1875,6,10.00001963,Nuth,2,71.3124,71.2614,10.0000196294355
1876,2,14.9999594,Zutphen,3,11.5195,11.4976,14.9999593973961
1877,2,3.42779125,Eindhoven Centraal,6,19.98147957,19.9747,3.42774482278598
1878,1.25,9.99999219,Brummen,2,11.4043,11.3937,9.99999218853079
1879,1,20.00000649,Schinnen,2,72.5424,72.5384,20.0000064907378
1880,3,5.00001157,Deventer,4,10.5242,10.5165,5.00001156354777
1881,2,9.26306059,Groningen,2a,2.5599,2.5464,9.26306058747798
1882,0,12.97565206,Bunde,2,51.8621,51.8621,12.9756520590863
1883,1,4.87231546,Breda,6,4.60291277,4.6027,4.87233640638804
1884,2,29.00006862,Utrecht Centraal,14,3.6682,3.6298,29.0000686183264
1885,2,52.34123477,Wormerveer,3,-0.00776278,-0.0824,52.3412284974425
1886,0,61.32251615,Sittard,3,49.46,49.46,61.3225161510832
1887,1,0.73694926,Rotterdam Centraal,13,3.4343,3.4341,0.736949258768879
1888,1,23.30241764,Rotterdam Centraal,13,3.4282,3.4173,23.3024176398645
1889,0,1.72083483,Zutphen,2,11.563,11.563,1.7208348279929
1890,1,5.00009189,Amsterdam Centraal,5,5.6846,5.6783,5.00009189139109
1891,3,10.89752444,Eindhoven Centraal,3,19.4565,19.4296,10.8975244434658
1892,0,17.20113147,Baarn,4,5.555,5.555,17.2011294310172
1893,1,56.48877313,Amsterdam Sloterdijk,4,-0.0825,-0.10439551,56.4888026832205
1894,1,26.14545255,Wolfheze,3,33.8185,33.8094,26.1454525489835
1895,0,47.00276604,Roermond,3,27.59,27.5896,47.0027660400523
1896,12,9.99992315,Rotterdam Blaak,2,-11.4069,-11.5249,9.99992314566174
1897,1,25.00000709,Wolfheze,2,33.914,33.9035,25.000007085452
1898,4,85.79406087,Grou-Jirnsum,1,1.29797012,1.002,85.7940658052755
1899,2,9.9999553,Rotterdam Centraal,4,3.4723,3.4532,9.99995530591089
1900,1.25,4.99998194,Utrecht Zuilen,2,7.1963,7.1896,4.99998193997428
1901,4,0.8874635,Rotterdam Stadion,4,0.25789477,0.2547,0.887419325910812
1902,0,83.81134335,Amsterdam Centraal,5,5.72,5.72,83.8113433463878
1903,1,48.34312441,Groningen,3b,2.4714,2.4576,48.3431244059466
1904,2,8.57452393,Westervoort,2,18.1412,18.12878065,8.57451031817871
1905,1.25,1.22502409,Heerlen,5,109.0503,109.0491,1.22502409772405
1906,2,57.67990106,Santpoort Zuid,1,3.9035,3.8224,57.6799010574955
1907,2,5.00004645,Nieuwerkerk a/d IJss,1,2.214,2.2045,5.00004645297877
1908,2,5.00002248,Nieuwerkerk a/d IJss,1,2.2199,2.2128,5.00002248494158
1909,2,4.99996422,Zandvoort aan Zee,10,5.0894,5.0794,4.99996421705353
1910,2,15.00002169,Culemborg,2,6.8699,6.8432,15.0000216863732
1911,0,3.17496677,Amersfoort Centraal,2,5.4301,5.4301,3.17496676546098
1912,1,1.22499599,Uitgeest,1,0.6602,0.6598,1.22499598822705
1913,1,19.66505505,Heerenveen,3,1.7506,1.742,19.6650550523594
1914,2,10.03935043,Alphen aan den Rijn,3,-0.35168897,-0.3646,10.0393358583807
1915,4,17.70438501,Soestdijk,1,7.307,7.249,17.7043850103106
1916,2,5.00002789,Rosmalen,1,5.4375,5.4307,5.00002789005857
1917,0,9.99996445,Den Haag HS,4,3.8407,3.8397,9.99996444548889
1918,1.25,5.00001563,Wormerveer,1,0.0789,0.0737,5.0000156320415
1919,0,5.00002564,Haarlem,8,5.0356,5.0349,5.00002563692209
1920,0,1.22496123,Rotterdam Stadion,4,0.05,0.05,1.22496122420672
1921,4,5.45637347,Alkmaar,5,2.587,2.5715,5.45637347273378
1922,0,5.00002928,Dordrecht Zuid,1,0.5108,0.51,5.00002927747832
1923,0,2.05502,Dordrecht,4,0.28,0.28,2.05501999694705
1924,0,164.71029905,Ruurlo,2,17.246,17.246,164.710334440279
1925,0,87.89263212,Breda,6,4.64,4.64,87.8926321201818
1926,2,5.00003053,Den Dolder,1,8.7584,8.7521,5.00003053068455
1927,1,127.58188422,Westervoort,2,18.2845,18.1597,127.581884220937
1928,6,19.34348977,Nieuw Vennep,2,0.4042,0.30213526,19.3434869665184
1929,0,6.39893019,Nijmegen,35,23.7193,23.718,6.39893018980281
1930,3,5.23839092,Schiedam Centrum,3,4.6289,4.6144,5.23839091687
1931,0,2.17907781,Tiel,3,6.8025,6.8023,2.17907781101413
1932,1,12.27841161,Dordrecht,2,0.2562,0.2535,12.278411608449
1933,8,11.32257556,Hoofddorp,3,0.2041,0.11998088,11.3225936448772
1934,1,10.23082599,Twello,1,6.3866,6.38315384,10.2308044597003
1935,1,229.71995981,Almere Oostvaarders,2,1.0696,1,229.719959805023
1936,6,12.3040303,Nieuw Vennep,1,0.3708,0.30801392,12.3040466969342
1937,1,41.6078037,Almere Parkwijk,2,0.9943,0.9842,41.6078036965116
1938,0,25.21996349,Zwolle,6,2.04,2.04,25.219963488352
1939,4,25.00001212,Grou-Jirnsum,2,1.2464,1.1604,25.0000121173375
1940,0,152.67048967,Leerdam,1,2.3809,2.3726,152.670477176209
1941,1,3.29468294,Zwolle,7,2.0574,2.0561,3.29468294127077
1942,1,57.8310996,Santpoort Noord,1,4.5396,4.4914,57.8310996034084
1943,0,57.57400258,Arnhem Centraal,4,27.9497,27.9497,57.5740025772677
1944,1,37.815253,Hardenberg,1,9.7574,9.7464,37.8152529993809
1945,0,1.22500422,Amsterdam Centraal,11,5.87,5.87,1.22500421676194
1946,2,4.99997261,Haarlem,3,5.1079,5.1019,4.9999726083021
1947,2,2.3977228,Heerlen,4,108.8522,108.8481,2.39772279614664
1948,2,4.99997091,Heerlen,4,108.9571,108.9485,4.99997090679283
1949,0,5.00005486,Houten Castellum,1,4.4199,4.419,5.00005486286384
1950,0,3.41155524,Zwolle,6,2.04,2.0394,3.41155524209986
1951,0,4.99993591,Zaandam,5,0.6757,0.6749,4.99993591186687
1952,1,2.3266739,Leiden Centraal,4,5.6383,5.6369,2.326673903028
1953,2,2.150243,Beverwijk,4,2.3637,2.36090095,2.15021274708012
1954,1.25,6.11751494,Zoetermeer,4,-2.0096,-2.0159,6.11751493865381
1955,1.25,9.99999271,Zoetermeer,4,-1.7659,-1.7779,9.99999270985943
1956,1.25,4.91039233,Zoetermeer,4,-1.9651,-1.9702,4.91039232728067
1957,1,36.16216118,Rotterdam Centraal,3,3.3658,3.34601889,36.1621503255487
1958,1,5.00000022,Boskoop Snijdelwijk,1,-0.1579,-0.1621,5.0000002147561
1959,2,5.10163298,Beverwijk,2,2.25010372,2.24225126,5.10163253432818
1960,3,3.39860064,Leiden Centraal,2,5.50155518,5.4914,3.39861874601865
1961,2,9.9999684,Woerden,1,2.3275,2.3132,9.99996839999403
1962,1.25,33.91774338,Rotterdam Lombardije,3,0.8004,0.7631,33.9177433864705
1963,4,27.06321715,Spaubeek,1,66.0011,65.89763024,27.0632219870679
1964,0,22.38125624,Amsterdam Centraal,7,5.72,5.72,22.3812562413804
1965,4,10.0000552,Utrecht Vaartsche Ri,1,7.3101,7.2718,10.0000551992561
1966,1,64.84422559,Uitgeest,4,0.6777,0.66236274,64.8442579971118
1967,1,25.22885589,Bovenkarspel-Grooteb,1,-0.2452,-0.2557,25.228855894071
1968,1,43.03360734,Bovenkarspel-Grooteb,1,-0.2258,-0.2554,43.0336073417385
1969,1,29.99950172,Rotterdam Alexander,1,-0.1133,-0.133,29.9995017213503
1970,6,0.41812175,Dordrecht,20,1.2886,1.2865,0.418121752603234
1971,1,47.16677717,Wolfheze,3,33.83483924,33.8185,47.1667508744384
1972,1.25,40.68756637,Arnhem Centraal,4,28.1659,28.1252,40.6875663712573
1973,0,1.16492785,Amsterdam Centraal,11,5.87,5.87,1.16492785485377
1974,1.25,5.00005478,Santpoort Noord,1,4.5387,4.5336,5.00005477776138
1975,1.25,4.99999866,Santpoort Noord,1,4.3454,4.3395,4.99999865312536
1976,3,237.40811545,Woerden,5,2.273,1.6411,237.408115449805
1977,0,27.3650719,'s-Hertogenbosch,4,6.905,6.905,27.3650719020306
1978,3,4.99997779,Utrecht Vaartsche Ri,1,7.3244,7.3101,4.99997778718228
1979,1.25,36.30693382,Breda,6,4.6816,4.645,36.3069338238291
1980,0,27.36500583,Roosendaal,1,4.33,4.33,27.3650058335679
1981,1.25,9.99998927,Leeuwarden,8,1.3067,1.295,9.99998926722013
1982,1,0.25257383,Tilburg,2,17.9709143,17.9707,0.252565971579704
1983,6,7.55502284,Nijmegen Lent,1,18.1454,18.1034,7.55502283451724
1984,0,5.21992864,Winterswijk,1,36.4931,36.4926,5.21992864260414
1985,3,2.57503089,Rotterdam Centraal,6,3.1726,3.1667,2.57503089537305
1986,0,2.0550193,Sittard,1,49.48,49.48,2.0550193023674
1987,6,0.6899527,Amsterdam Centraal,13,5.97748073,5.9741,0.689958875586074
1988,1,7.08361496,Gouda Goverwelle,2,-0.4276,-0.4301,7.08361495989333
1989,3,4.99998562,Utrecht Centraal,15,3.7485,3.7388,4.99998562483711
1990,0,2.57498602,Roosendaal,3,4.33,4.33,2.57498602081133
1991,4,10.0000168,Rijswijk,3,-5.5631,-5.5981,10.000016798304
1992,0,3.60051161,Amersfoort Schothors,3,3.9966,3.9963,3.6005116073903
1993,0,73.87362012,Horst-Sevenum,2,26.4551,26.4477,73.8736201244978
1994,1,35.99210424,'s-Hertogenbosch,6,6.9048,6.9006,35.9921042413982
1995,1,12.77078939,Amsterdam Centraal,11,5.7881,5.7839,12.770789387302
1996,0,31.06418707,Assen,1,10.82790641,10.8257,31.0641723406784
1997,4,1.77558205,Utrecht Centraal,5,3.9951,3.9884,1.77558205373977
1998,2,118.7643797,Beverwijk,5,2.6429,2.437,118.764379698902
1999,1,122.52678143,Maastricht,6,47.1453,47.0439,122.52678143479
