FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kilometer,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
kilometrering_legger.146,2014-10-13T00:00:00,Fugro,Definitief,MN,0,65,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186212.0148999989 500453.1728999987)
kilometrering_legger.147,2014-10-13T00:00:00,Fugro,Definitief,MN,0,66,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186556.2179000005 501380.77589999884)
kilometrering_legger.148,2014-10-13T00:00:00,Fugro,Definitief,MN,0,67,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186740.5309999995 502363.64350000024)
kilometrering_legger.149,2014-10-13T00:00:00,Fugro,Definitief,MN,0,68,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186924.75699999928 503346.52710000053)
kilometrering_legger.150,2014-10-13T00:00:00,Fugro,Definitief,MN,0,69,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186918.58080000058 504343.65780000016)
kilometrering_legger.151,2014-10-13T00:00:00,Fugro,Definitief,MN,0,70,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186857.2600999996 505341.77589999884)
kilometrering_legger.152,2014-10-13T00:00:00,Fugro,Definitief,MN,0,71,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186761.8350000009 506335.8093000017)
kilometrering_legger.153,2014-10-13T00:00:00,Fugro,Definitief,MN,0,72,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186490.37480000034 507285.07499999925)
kilometrering_legger.1527,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,87,Maas,,DLB: aangeleverd,,POINT (198200.23440000042 361223.78130000085)
kilometrering_legger.154,2014-10-13T00:00:00,Fugro,Definitief,MN,0,73,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (185823.40249999985 508029.41750000045)
kilometrering_legger.155,2014-10-13T00:00:00,Fugro,Definitief,MN,0,74,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (185145.9675000012 508765.0001000017)
kilometrering_legger.156,2014-10-13T00:00:00,Fugro,Definitief,MN,0,75,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (184468.5326000005 509500.5828000009)
kilometrering_legger.157,2014-10-13T00:00:00,Fugro,Definitief,MN,0,76,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (183766.49269999936 510209.2010000013)
kilometrering_legger.158,2014-10-13T00:00:00,Fugro,Definitief,MN,0,77,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (182798.440200001 510376.14820000157)
kilometrering_legger.159,2014-10-13T00:00:00,Fugro,Definitief,MN,0,78,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (181798.75919999927 510367.35880000144)
kilometrering_legger.160,2014-10-13T00:00:00,Fugro,Definitief,MN,0,79,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (181267.4151000008 510684.39169999957)
kilometrering_legger.161,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (171191.79300000146 486692.21920000017)
kilometrering_legger.162,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Randmeren-Oost,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (170693.2153000012 485859.0084999986)
kilometrering_legger.163,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (195993.15830000117 517496.57829999924)
kilometrering_legger.164,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (195043.96599999815 517181.88170000166)
kilometrering_legger.165,2014-10-13T00:00:00,Fugro,Definitief,MN,0,2,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (194094.77369999886 516867.18510000035)
kilometrering_legger.166,2014-10-13T00:00:00,Fugro,Definitief,MN,0,3,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (193145.58139999956 516552.4884000011)
kilometrering_legger.167,2014-10-13T00:00:00,Fugro,Definitief,MN,0,4,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (192196.38910000026 516237.7917999998)
kilometrering_legger.168,2014-10-13T00:00:00,Fugro,Definitief,MN,0,5,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (191247.19680000097 515923.09519999847)
kilometrering_legger.169,2014-10-13T00:00:00,Fugro,Definitief,MN,0,6,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (190298.00439999998 515608.3986000009)
kilometrering_legger.170,2014-10-13T00:00:00,Fugro,Definitief,MN,0,7,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (189348.81210000068 515293.7019999996)
kilometrering_legger.171,2014-10-13T00:00:00,Fugro,Definitief,MN,0,8,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (188399.61980000138 514979.0053999983)
kilometrering_legger.172,2014-10-13T00:00:00,Fugro,Definitief,MN,0,9,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (187450.42749999836 514664.308699999)
kilometrering_legger.173,2014-10-13T00:00:00,Fugro,Definitief,MN,0,10,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (186501.3863000013 514349.1572000012)
kilometrering_legger.174,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (196425.81850000098 517458.4675000012)
kilometrering_legger.175,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (197308.3916000016 516988.29470000044)
kilometrering_legger.176,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,Zwarte Meer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (195786.28649999946 518330.5227999985)
kilometrering_legger.177,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (148721.95179999992 523459.29140000045)
kilometrering_legger.178,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (165070.61850000173 518693.4032999985)
kilometrering_legger.179,2014-10-13T00:00:00,Fugro,Definitief,MN,0,2,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (164222.41059999913 519223.0669)
kilometrering_legger.180,2014-10-13T00:00:00,Fugro,Definitief,MN,0,3,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (163374.20279999822 519752.73039999977)
kilometrering_legger.181,2014-10-13T00:00:00,Fugro,Definitief,MN,0,4,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (162525.99500000104 520282.39389999956)
kilometrering_legger.182,2014-10-13T00:00:00,Fugro,Definitief,MN,0,5,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (161730.34070000052 520881.03539999947)
kilometrering_legger.183,2014-10-13T00:00:00,Fugro,Definitief,MN,0,6,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (161005.3515000008 521569.79569999874)
kilometrering_legger.184,2014-10-13T00:00:00,Fugro,Definitief,MN,0,7,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (160280.36239999905 522258.5560000017)
kilometrering_legger.185,2014-10-13T00:00:00,Fugro,Definitief,MN,0,8,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (159555.37319999933 522947.3161999993)
kilometrering_legger.186,2014-10-13T00:00:00,Fugro,Definitief,MN,0,9,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (158830.3839999996 523636.07649999857)
kilometrering_legger.187,2014-10-13T00:00:00,Fugro,Definitief,MN,0,10,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (158105.3949000016 524324.8368000016)
kilometrering_legger.188,2014-10-13T00:00:00,Fugro,Definitief,MN,0,11,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (157380.40569999814 525013.5971000008)
kilometrering_legger.189,2014-10-13T00:00:00,Fugro,Definitief,MN,0,12,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (156655.41649999842 525702.3572999984)
kilometrering_legger.190,2014-10-13T00:00:00,Fugro,Definitief,MN,0,13,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (155930.4274000004 526391.1176000014)
kilometrering_legger.191,2014-10-13T00:00:00,Fugro,Definitief,MN,0,14,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (155205.43820000067 527079.8779000007)
kilometrering_legger.192,2014-10-13T00:00:00,Fugro,Definitief,MN,0,15,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (154480.44900000095 527768.6380999982)
kilometrering_legger.193,2014-10-13T00:00:00,Fugro,Definitief,MN,0,16,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (153755.4598999992 528457.3984000012)
kilometrering_legger.194,2014-10-13T00:00:00,Fugro,Definitief,MN,0,17,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (153030.47949999943 529146.1678999998)
kilometrering_legger.195,2014-10-13T00:00:00,Fugro,Definitief,MN,0,18,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (152305.49929999933 529834.9376000017)
kilometrering_legger.196,2014-10-13T00:00:00,Fugro,Definitief,MN,0,19,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (151580.51909999922 530523.7072999999)
kilometrering_legger.197,2014-10-13T00:00:00,Fugro,Definitief,MN,0,20,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150855.5388999991 531212.4770000018)
kilometrering_legger.198,2014-10-13T00:00:00,Fugro,Definitief,MN,0,21,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150130.558699999 531901.2467)
kilometrering_legger.199,2014-10-13T00:00:00,Fugro,Definitief,MN,0,22,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149405.5784999989 532590.0163999982)
kilometrering_legger.200,2014-10-13T00:00:00,Fugro,Definitief,MN,0,46,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (132268.8764999993 549132.5023000017)
kilometrering_legger.201,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (172490.34409999847 513927.78649999946)
kilometrering_legger.202,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (166403.38749999925 518280.940200001)
kilometrering_legger.1528,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,88,Maas,,DLB: aangeleverd,,POINT (198361.32809999958 362160.625)
kilometrering_legger.203,2014-10-13T00:00:00,Fugro,Definitief,MN,0,2,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (167394.71719999984 518149.54190000147)
kilometrering_legger.204,2014-10-13T00:00:00,Fugro,Definitief,MN,0,3,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (168377.58350000158 518180.6832000017)
kilometrering_legger.205,2014-10-13T00:00:00,Fugro,Definitief,MN,0,4,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (169336.99460000172 518446.5390000008)
kilometrering_legger.206,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149276.95870000124 533341.1418000013)
kilometrering_legger.207,2014-10-13T00:00:00,Fugro,Definitief,MN,0,2,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149363.07180000097 534337.427099999)
kilometrering_legger.208,2014-10-13T00:00:00,Fugro,Definitief,MN,0,3,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149449.18499999866 535333.7124999985)
kilometrering_legger.209,2014-10-13T00:00:00,Fugro,Definitief,MN,0,4,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149535.29809999838 536329.9979000017)
kilometrering_legger.210,2014-10-13T00:00:00,Fugro,Definitief,MN,0,5,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149621.41120000184 537326.2831999995)
kilometrering_legger.211,2014-10-13T00:00:00,Fugro,Definitief,MN,0,6,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149690.63390000165 538323.6895000003)
kilometrering_legger.212,2014-10-13T00:00:00,Fugro,Definitief,MN,0,7,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149736.92460000142 539322.6174999997)
kilometrering_legger.213,2014-10-13T00:00:00,Fugro,Definitief,MN,0,8,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149783.2151999995 540321.5454999991)
kilometrering_legger.214,2014-10-13T00:00:00,Fugro,Definitief,MN,0,9,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149829.5058999993 541320.4734999985)
kilometrering_legger.215,2014-10-13T00:00:00,Fugro,Definitief,MN,0,10,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149875.79659999907 542319.4015000015)
kilometrering_legger.216,2014-10-13T00:00:00,Fugro,Definitief,MN,0,11,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149922.08720000088 543318.3295000009)
kilometrering_legger.217,2014-10-13T00:00:00,Fugro,Definitief,MN,0,12,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (149968.37790000066 544317.2575000003)
kilometrering_legger.218,2014-10-13T00:00:00,Fugro,Definitief,MN,0,13,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150014.66860000044 545316.1854999997)
kilometrering_legger.219,2014-10-13T00:00:00,Fugro,Definitief,MN,0,14,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150060.95919999853 546315.1136000007)
kilometrering_legger.220,2014-10-13T00:00:00,Fugro,Definitief,MN,0,15,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150107.2498999983 547314.0416000001)
kilometrering_legger.221,2014-10-13T00:00:00,Fugro,Definitief,MN,0,16,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150153.5406000018 548312.9695999995)
kilometrering_legger.222,2014-10-13T00:00:00,Fugro,Definitief,MN,0,17,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150199.8311999999 549311.8975999989)
kilometrering_legger.223,2014-10-13T00:00:00,Fugro,Definitief,MN,0,18,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150246.12189999968 550310.8255999982)
kilometrering_legger.224,2014-10-13T00:00:00,Fugro,Definitief,MN,0,19,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150292.41259999946 551309.7536000013)
kilometrering_legger.225,2014-10-13T00:00:00,Fugro,Definitief,MN,0,20,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150338.70320000127 552308.6816000007)
kilometrering_legger.226,2014-10-13T00:00:00,Fugro,Definitief,MN,0,21,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150384.99390000105 553307.6096000001)
kilometrering_legger.227,2014-10-13T00:00:00,Fugro,Definitief,MN,0,22,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150431.28460000083 554306.5377000012)
kilometrering_legger.228,2014-10-13T00:00:00,Fugro,Definitief,MN,0,23,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150477.57519999892 555305.4657000005)
kilometrering_legger.229,2014-10-13T00:00:00,Fugro,Definitief,MN,0,24,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150523.8658999987 556304.3936999999)
kilometrering_legger.230,2014-10-13T00:00:00,Fugro,Definitief,MN,0,25,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150570.15659999847 557303.3216999993)
kilometrering_legger.231,2014-10-13T00:00:00,Fugro,Definitief,MN,0,26,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (150976.7842000015 558207.7492999993)
kilometrering_legger.232,2014-10-13T00:00:00,Fugro,Definitief,MN,0,27,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (151443.89799999818 559091.9464999996)
kilometrering_legger.233,2014-10-13T00:00:00,Fugro,Definitief,MN,0,28,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (151911.01179999858 559976.1436999999)
kilometrering_legger.234,2014-10-13T00:00:00,Fugro,Definitief,MN,0,29,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (152378.12570000067 560860.3409000002)
kilometrering_legger.235,2014-10-13T00:00:00,Fugro,Definitief,MN,0,30,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (152338.41580000147 561831.4842999987)
kilometrering_legger.236,2014-10-13T00:00:00,Fugro,Definitief,MN,0,31,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (152140.94729999825 562811.7934999987)
kilometrering_legger.237,2014-10-13T00:00:00,Fugro,Definitief,MN,0,32,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (152014.5876000002 563799.6649999991)
kilometrering_legger.238,2014-10-13T00:00:00,Fugro,Definitief,MN,0,0,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (155202.7153000012 552384.9956)
kilometrering_legger.239,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (156093.33740000054 552550.5960000008)
kilometrering_legger.240,2014-10-13T00:00:00,Fugro,Definitief,MN,0,1,IJsselmeer,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (155803.30330000073 551482.7884999998)
kilometrering_legger.241,2014-10-13T00:00:00,Fugro,Definitief,MN,0,51,IJsselmeer,,DIJG: aangeleverd,,POINT (165616.0773999989 518768.01669999957)
kilometrering_legger.242,2014-10-13T00:00:00,Fugro,Definitief,MN,0,68,IJsselmeer,,DIJG: aangeleverd,,POINT (170207.3438999988 534936.4851000011)
kilometrering_legger.243,2014-10-13T00:00:00,Fugro,Definitief,MN,0,35,IJsselmeer,,DIJG: aangeleverd,,POINT (158373.37860000134 505246.7575000003)
kilometrering_legger.244,2014-10-13T00:00:00,Fugro,Definitief,MN,0,69,IJsselmeer,,DIJG: aangeleverd,,POINT (170731.89550000057 535786.3718999997)
kilometrering_legger.245,2014-10-13T00:00:00,Fugro,Definitief,MN,0,45,IJsselmeer,,DIJG: aangeleverd,,POINT (164519.54630000144 512881.2122000009)
kilometrering_legger.246,2014-10-13T00:00:00,Fugro,Definitief,MN,0,60,IJsselmeer,,DIJG: aangeleverd,,POINT (167264.86620000005 527619.6534999982)
kilometrering_legger.247,2014-10-13T00:00:00,Fugro,Definitief,MN,0,57,IJsselmeer,,DIJG: aangeleverd,,POINT (166715.2699000016 524669.1079000011)
kilometrering_legger.248,2014-10-13T00:00:00,Fugro,Definitief,MN,0,52,IJsselmeer,,DIJG: aangeleverd,,POINT (165799.2762000002 519751.5318999998)
kilometrering_legger.249,2014-10-13T00:00:00,Fugro,Definitief,MN,0,46,IJsselmeer,,DIJG: aangeleverd,,POINT (164703.36279999837 513868.0438000001)
kilometrering_legger.250,2014-10-13T00:00:00,Fugro,Definitief,MN,0,36,IJsselmeer,,DIJG: aangeleverd,,POINT (158824.70529999956 506149.41050000116)
kilometrering_legger.251,2014-10-13T00:00:00,Fugro,Definitief,MN,0,43,IJsselmeer,,DIJG: aangeleverd,,POINT (163452.314100001 511280.0874999985)
kilometrering_legger.252,2014-10-13T00:00:00,Fugro,Definitief,MN,0,56,IJsselmeer,,DIJG: aangeleverd,,POINT (166532.07119999826 523685.59270000085)
kilometrering_legger.253,2014-10-13T00:00:00,Fugro,Definitief,MN,0,61,IJsselmeer,,DIJG: aangeleverd,,POINT (167448.06489999965 528603.1686999984)
kilometrering_legger.254,2014-10-13T00:00:00,Fugro,Definitief,MN,0,72,IJsselmeer,,DIJG: aangeleverd,,POINT (172524.9732999988 538099.6655000001)
kilometrering_legger.255,2014-10-13T00:00:00,Fugro,Definitief,MN,0,74,IJsselmeer,,DIJG: aangeleverd,,POINT (174177.61780000106 539122.0866999999)
kilometrering_legger.256,2014-10-13T00:00:00,Fugro,Definitief,MN,0,63,IJsselmeer,,DIJG: aangeleverd,,POINT (167814.46240000054 530570.1990999989)
kilometrering_legger.257,2014-10-13T00:00:00,Fugro,Definitief,MN,0,38,IJsselmeer,,DIJG: aangeleverd,,POINT (159858.73950000107 507843.1066999994)
kilometrering_legger.258,2014-10-13T00:00:00,Fugro,Definitief,MN,0,39,IJsselmeer,,DIJG: aangeleverd,,POINT (160577.45439999923 508530.50279999897)
kilometrering_legger.259,2014-10-13T00:00:00,Fugro,Definitief,MN,0,73,IJsselmeer,,DIJG: aangeleverd,,POINT (173425.6473999992 538501.1768999994)
kilometrering_legger.260,2014-10-13T00:00:00,Fugro,Definitief,MN,0,50,IJsselmeer,,DIJG: aangeleverd,,POINT (165438.628800001 517815.37029999867)
kilometrering_legger.261,2014-10-13T00:00:00,Fugro,Definitief,MN,0,65,IJsselmeer,,DIJG: aangeleverd,,POINT (168633.68919999897 532386.8247000016)
kilometrering_legger.262,2014-10-13T00:00:00,Fugro,Definitief,MN,0,37,IJsselmeer,,DIJG: aangeleverd,,POINT (159276.03200000152 507052.0634999983)
kilometrering_legger.263,2014-10-13T00:00:00,Fugro,Definitief,MN,0,64,IJsselmeer,,DIJG: aangeleverd,,POINT (168109.13760000095 531536.9378999993)
kilometrering_legger.264,2014-10-13T00:00:00,Fugro,Definitief,MN,0,49,IJsselmeer,,DIJG: aangeleverd,,POINT (165254.81230000034 516828.53869999945)
kilometrering_legger.265,2014-10-13T00:00:00,Fugro,Definitief,MN,0,58,IJsselmeer,,DIJG: aangeleverd,,POINT (166898.46869999915 525652.6231000014)
kilometrering_legger.266,2014-10-13T00:00:00,Fugro,Definitief,MN,0,71,IJsselmeer,,DIJG: aangeleverd,,POINT (171780.99870000035 537486.1455000006)
kilometrering_legger.267,2014-10-13T00:00:00,Fugro,Definitief,MN,0,41,IJsselmeer,,DIJG: aangeleverd,,POINT (162014.88430000097 509905.29520000145)
kilometrering_legger.268,2014-10-13T00:00:00,Fugro,Definitief,MN,0,66,IJsselmeer,,DIJG: aangeleverd,,POINT (169158.24080000073 533236.7115000002)
kilometrering_legger.269,2014-10-13T00:00:00,Fugro,Definitief,MN,0,59,IJsselmeer,,DIJG: aangeleverd,,POINT (167081.66739999875 526636.1383000016)
kilometrering_legger.270,2014-10-13T00:00:00,Fugro,Definitief,MN,0,70,IJsselmeer,,DIJG: aangeleverd,,POINT (171256.4470999986 536636.2586999983)
kilometrering_legger.271,2014-10-13T00:00:00,Fugro,Definitief,MN,0,54,IJsselmeer,,DIJG: aangeleverd,,POINT (166165.6737000011 521718.56230000034)
kilometrering_legger.272,2014-10-13T00:00:00,Fugro,Definitief,MN,0,47,IJsselmeer,,DIJG: aangeleverd,,POINT (164887.17929999903 514854.875500001)
kilometrering_legger.273,2014-10-13T00:00:00,Fugro,Definitief,MN,0,44,IJsselmeer,,DIJG: aangeleverd,,POINT (164171.02899999917 511967.48369999975)
kilometrering_legger.274,2014-10-13T00:00:00,Fugro,Definitief,MN,0,62,IJsselmeer,,DIJG: aangeleverd,,POINT (167631.26370000094 529586.6838999987)
kilometrering_legger.275,2014-10-13T00:00:00,Fugro,Definitief,MN,0,53,IJsselmeer,,DIJG: aangeleverd,,POINT (165982.4748999998 520735.0471000001)
kilometrering_legger.276,2014-10-13T00:00:00,Fugro,Definitief,MN,0,40,IJsselmeer,,DIJG: aangeleverd,,POINT (161296.16930000111 509217.8990000002)
